packet_index,symbol_index,gt_bin,savaux_bin,nus_null_bin,savaux_correct,nus_null_correct,changed,fix,break,activated,sensed_delta_bin,sensed_stability,alternative_bin,savaux_glrt,alternative_glrt,savaux_nullability,alternative_nullability,dataset,snr_db,seed,echo_delay_samples
2,19,510,510,510,1,1,0,0,0,0,-253,2.657894966494575,763,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
2,20,860,860,860,1,1,0,0,0,0,-253,2.657894966494575,89,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
2,21,553,553,553,1,1,0,0,0,0,-253,2.657894966494575,806,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
2,22,629,629,629,1,1,0,0,0,0,-253,2.657894966494575,882,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
2,23,759,759,759,1,1,0,0,0,0,-253,2.657894966494575,1012,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
2,24,874,874,874,1,1,0,0,0,0,-253,2.657894966494575,103,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
2,25,720,720,720,1,1,0,0,0,0,-253,2.657894966494575,973,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
2,26,314,314,314,1,1,0,0,0,0,-253,2.657894966494575,567,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
2,27,602,602,602,1,1,0,0,0,0,-253,2.657894966494575,855,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
2,28,7,7,7,1,1,0,0,0,0,-253,2.657894966494575,260,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
2,29,610,610,610,1,1,0,0,0,0,-253,2.657894966494575,863,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
2,30,775,775,775,1,1,0,0,0,0,-253,2.657894966494575,4,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
2,31,912,912,912,1,1,0,0,0,0,-253,2.657894966494575,141,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
2,32,768,768,768,1,1,0,0,0,0,-253,2.657894966494575,1021,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
2,33,581,581,581,1,1,0,0,0,0,-253,2.657894966494575,834,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
2,34,93,93,93,1,1,0,0,0,0,-253,2.657894966494575,346,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,0,222,222,222,1,1,0,0,0,0,194,2.6321518076647226,28,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,1,711,711,711,1,1,0,0,0,0,194,2.6321518076647226,517,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,2,871,871,871,1,1,0,0,0,0,194,2.6321518076647226,677,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,3,718,718,718,1,1,0,0,0,0,194,2.6321518076647226,524,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,4,107,107,107,1,1,0,0,0,0,194,2.6321518076647226,937,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,5,468,468,468,1,1,0,0,0,0,194,2.6321518076647226,274,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,6,89,89,89,1,1,0,0,0,0,194,2.6321518076647226,919,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,7,713,713,713,1,1,0,0,0,0,194,2.6321518076647226,519,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,8,865,865,865,1,1,0,0,0,0,194,2.6321518076647226,671,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,9,492,492,492,1,1,0,0,0,0,194,2.6321518076647226,298,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,10,765,765,765,1,1,0,0,0,0,194,2.6321518076647226,571,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,11,1023,1023,1023,1,1,0,0,0,0,194,2.6321518076647226,829,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,12,597,597,597,1,1,0,0,0,0,194,2.6321518076647226,403,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,13,562,562,562,1,1,0,0,0,0,194,2.6321518076647226,368,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,14,478,478,478,1,1,0,0,0,0,194,2.6321518076647226,284,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,15,267,267,267,1,1,0,0,0,0,194,2.6321518076647226,73,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,16,917,917,917,1,1,0,0,0,0,194,2.6321518076647226,723,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,17,656,656,656,1,1,0,0,0,0,25,2.544857393973638,631,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,18,889,889,889,1,1,0,0,0,0,25,2.544857393973638,864,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,19,510,510,510,1,1,0,0,0,0,25,2.544857393973638,485,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,20,860,860,860,1,1,0,0,0,0,25,2.544857393973638,835,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,21,553,553,553,1,1,0,0,0,0,25,2.544857393973638,528,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,22,629,629,629,1,1,0,0,0,0,25,2.544857393973638,604,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,23,759,759,759,1,1,0,0,0,0,25,2.544857393973638,734,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,24,874,874,874,1,1,0,0,0,0,25,2.544857393973638,849,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,25,720,720,720,1,1,0,0,0,0,25,2.544857393973638,695,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,26,314,314,314,1,1,0,0,0,0,25,2.544857393973638,289,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,27,602,602,602,1,1,0,0,0,0,25,2.544857393973638,577,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,28,7,7,7,1,1,0,0,0,0,25,2.544857393973638,1006,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,29,610,610,610,1,1,0,0,0,0,25,2.544857393973638,585,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,30,778,778,778,1,1,0,0,0,0,25,2.544857393973638,753,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,31,897,897,897,1,1,0,0,0,0,25,2.544857393973638,872,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,32,740,740,740,1,1,0,0,0,0,25,2.544857393973638,715,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,33,590,590,590,1,1,0,0,0,0,25,2.544857393973638,565,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
3,34,930,930,930,1,1,0,0,0,0,25,2.544857393973638,905,nan,nan,nan,nan,0_0_0_10_14_16,-20.0,42,0
1,0,222,222,222,1,1,0,0,0,0,-333,2.7331132823244837,555,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,1,826,826,826,1,1,0,0,0,0,-333,2.7331132823244837,135,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,2,922,922,922,1,1,0,0,0,0,-333,2.7331132823244837,231,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,3,718,718,718,1,1,0,0,0,0,-333,2.7331132823244837,27,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,4,107,107,107,1,1,0,0,0,0,-333,2.7331132823244837,440,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,5,468,468,468,1,1,0,0,0,0,-333,2.7331132823244837,801,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,6,89,89,89,1,1,0,0,0,0,-333,2.7331132823244837,422,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,7,713,713,713,1,1,0,0,0,0,-333,2.7331132823244837,22,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,8,865,865,865,1,1,0,0,0,0,-333,2.7331132823244837,174,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,9,492,492,492,1,1,0,0,0,0,-333,2.7331132823244837,825,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,10,765,765,765,1,1,0,0,0,0,-333,2.7331132823244837,74,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,11,1023,1023,1023,1,1,0,0,0,0,-333,2.7331132823244837,332,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,12,597,597,597,1,1,0,0,0,0,-333,2.7331132823244837,930,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,13,562,562,562,1,1,0,0,0,0,-333,2.7331132823244837,895,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,14,478,478,478,1,1,0,0,0,0,-333,2.7331132823244837,811,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,15,267,267,267,1,1,0,0,0,0,-333,2.7331132823244837,600,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,16,917,917,917,1,1,0,0,0,0,-333,2.7331132823244837,226,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,17,656,656,656,1,1,0,0,0,0,-412,2.92795253514152,44,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,18,889,889,889,1,1,0,0,0,0,-412,2.92795253514152,277,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,19,510,510,510,1,1,0,0,0,0,-412,2.92795253514152,922,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,20,860,860,860,1,1,0,0,0,0,-412,2.92795253514152,248,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,21,553,553,553,1,1,0,0,0,0,-412,2.92795253514152,965,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,22,629,629,629,1,1,0,0,0,0,-412,2.92795253514152,17,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,23,759,759,759,1,1,0,0,0,0,-412,2.92795253514152,147,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,24,874,874,874,1,1,0,0,0,0,-412,2.92795253514152,262,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,25,720,720,720,1,1,0,0,0,0,-412,2.92795253514152,108,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,26,314,314,314,1,1,0,0,0,0,-412,2.92795253514152,726,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,27,602,602,602,1,1,0,0,0,0,-412,2.92795253514152,1014,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,28,7,7,7,1,1,0,0,0,0,-412,2.92795253514152,419,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,29,610,610,610,1,1,0,0,0,0,-412,2.92795253514152,1022,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,30,807,807,807,1,1,0,0,0,0,-412,2.92795253514152,195,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,31,897,897,897,1,1,0,0,0,0,-412,2.92795253514152,285,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,32,749,749,749,1,1,0,0,0,0,-412,2.92795253514152,137,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,33,584,584,584,1,1,0,0,0,0,-412,2.92795253514152,996,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,34,934,934,934,1,1,0,0,0,0,-412,2.92795253514152,322,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,0,803,803,803,1,1,0,0,0,0,353,2.332032817347691,450,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,1,826,826,826,1,1,0,0,0,0,353,2.332032817347691,473,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,2,922,922,922,1,1,0,0,0,0,353,2.332032817347691,569,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,3,718,718,718,1,1,0,0,0,0,353,2.332032817347691,365,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,4,86,86,86,1,1,0,0,0,0,353,2.332032817347691,757,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,5,468,468,468,1,1,0,0,0,0,353,2.332032817347691,115,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,6,89,89,89,1,1,0,0,0,0,353,2.332032817347691,760,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,7,713,713,713,1,1,0,0,0,0,353,2.332032817347691,360,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,8,865,865,865,1,1,0,0,0,0,353,2.332032817347691,512,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,9,492,492,492,1,1,0,0,0,0,353,2.332032817347691,139,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,10,765,765,765,1,1,0,0,0,0,353,2.332032817347691,412,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,11,1023,1023,1023,1,1,0,0,0,0,353,2.332032817347691,670,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,12,597,597,597,1,1,0,0,0,0,353,2.332032817347691,244,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,13,562,562,562,1,1,0,0,0,0,353,2.332032817347691,209,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,14,478,478,478,1,1,0,0,0,0,353,2.332032817347691,125,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,15,267,267,267,1,1,0,0,0,0,353,2.332032817347691,938,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,16,917,917,917,1,1,0,0,0,0,353,2.332032817347691,564,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,17,656,44,44,0,0,0,0,0,0,-253,2.7249993251243443,297,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,18,889,889,889,1,1,0,0,0,0,-253,2.7249993251243443,118,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,19,510,510,510,1,1,0,0,0,0,-253,2.7249993251243443,763,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,20,860,860,860,1,1,0,0,0,0,-253,2.7249993251243443,89,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,21,553,553,553,1,1,0,0,0,0,-253,2.7249993251243443,806,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,22,629,629,629,1,1,0,0,0,0,-253,2.7249993251243443,882,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,23,759,759,759,1,1,0,0,0,0,-253,2.7249993251243443,1012,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,24,874,874,874,1,1,0,0,0,0,-253,2.7249993251243443,103,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,25,720,720,720,1,1,0,0,0,0,-253,2.7249993251243443,973,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,26,314,336,336,0,0,0,0,0,0,-253,2.7249993251243443,589,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,27,602,602,602,1,1,0,0,0,0,-253,2.7249993251243443,855,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,28,7,7,7,1,1,0,0,0,0,-253,2.7249993251243443,260,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,29,610,610,610,1,1,0,0,0,0,-253,2.7249993251243443,863,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,30,775,775,775,1,1,0,0,0,0,-253,2.7249993251243443,4,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,31,912,912,912,1,1,0,0,0,0,-253,2.7249993251243443,141,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,32,768,768,768,1,1,0,0,0,0,-253,2.7249993251243443,1021,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,33,581,581,581,1,1,0,0,0,0,-253,2.7249993251243443,834,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
2,34,93,93,93,1,1,0,0,0,0,-253,2.7249993251243443,346,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,0,222,222,222,1,1,0,0,0,0,194,2.502723902937872,28,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,1,711,711,711,1,1,0,0,0,0,194,2.502723902937872,517,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,2,871,871,871,1,1,0,0,0,0,194,2.502723902937872,677,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,3,718,718,718,1,1,0,0,0,0,194,2.502723902937872,524,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,4,107,107,107,1,1,0,0,0,0,194,2.502723902937872,937,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,5,468,1005,1005,0,0,0,0,0,0,194,2.502723902937872,811,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,6,89,89,89,1,1,0,0,0,0,194,2.502723902937872,919,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,7,713,713,713,1,1,0,0,0,0,194,2.502723902937872,519,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,8,865,865,865,1,1,0,0,0,0,194,2.502723902937872,671,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,9,492,492,492,1,1,0,0,0,0,194,2.502723902937872,298,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,10,765,765,765,1,1,0,0,0,0,194,2.502723902937872,571,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,11,1023,1023,1023,1,1,0,0,0,0,194,2.502723902937872,829,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,12,597,597,597,1,1,0,0,0,0,194,2.502723902937872,403,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,13,562,562,562,1,1,0,0,0,0,194,2.502723902937872,368,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,14,478,478,478,1,1,0,0,0,0,194,2.502723902937872,284,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,15,267,267,267,1,1,0,0,0,0,194,2.502723902937872,73,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,16,917,917,917,1,1,0,0,0,0,194,2.502723902937872,723,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,17,656,656,656,1,1,0,0,0,0,-387,3.059655973756168,19,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,18,889,889,889,1,1,0,0,0,0,-387,3.059655973756168,252,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,19,510,510,510,1,1,0,0,0,0,-387,3.059655973756168,897,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,20,860,860,860,1,1,0,0,0,0,-387,3.059655973756168,223,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,21,553,553,553,1,1,0,0,0,0,-387,3.059655973756168,940,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,22,629,629,629,1,1,0,0,0,0,-387,3.059655973756168,1016,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,23,759,759,759,1,1,0,0,0,0,-387,3.059655973756168,122,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,24,874,874,874,1,1,0,0,0,0,-387,3.059655973756168,237,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,25,720,720,720,1,1,0,0,0,0,-387,3.059655973756168,83,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,26,314,314,314,1,1,0,0,0,0,-387,3.059655973756168,701,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,27,602,602,602,1,1,0,0,0,0,-387,3.059655973756168,989,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,28,7,7,7,1,1,0,0,0,0,-387,3.059655973756168,394,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,29,610,610,610,1,1,0,0,0,0,-387,3.059655973756168,997,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,30,778,778,778,1,1,0,0,0,0,-387,3.059655973756168,141,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,31,897,897,897,1,1,0,0,0,0,-387,3.059655973756168,260,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,32,740,740,740,1,1,0,0,0,0,-387,3.059655973756168,103,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,33,590,590,590,1,1,0,0,0,0,-387,3.059655973756168,977,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
3,34,930,930,930,1,1,0,0,0,0,-387,3.059655973756168,293,nan,nan,nan,nan,0_0_0_10_14_16,-22.0,42,0
1,0,222,222,222,1,1,0,0,0,0,-333,2.6478867155165804,555,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,1,826,826,826,1,1,0,0,0,0,-333,2.6478867155165804,135,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,2,922,890,890,0,0,0,0,0,0,-333,2.6478867155165804,199,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,3,718,718,718,1,1,0,0,0,0,-333,2.6478867155165804,27,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,4,107,107,107,1,1,0,0,0,0,-333,2.6478867155165804,440,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,5,468,468,468,1,1,0,0,0,0,-333,2.6478867155165804,801,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,6,89,89,89,1,1,0,0,0,0,-333,2.6478867155165804,422,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,7,713,713,713,1,1,0,0,0,0,-333,2.6478867155165804,22,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,8,865,865,865,1,1,0,0,0,0,-333,2.6478867155165804,174,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,9,492,492,492,1,1,0,0,0,0,-333,2.6478867155165804,825,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,10,765,765,765,1,1,0,0,0,0,-333,2.6478867155165804,74,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,11,1023,1023,1023,1,1,0,0,0,0,-333,2.6478867155165804,332,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,12,597,597,597,1,1,0,0,0,0,-333,2.6478867155165804,930,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,13,562,858,858,0,0,0,0,0,0,-333,2.6478867155165804,167,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,14,478,628,628,0,0,0,0,0,0,-333,2.6478867155165804,961,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,15,267,267,267,1,1,0,0,0,0,-333,2.6478867155165804,600,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,16,917,917,917,1,1,0,0,0,0,-333,2.6478867155165804,226,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,17,656,656,656,1,1,0,0,0,0,-273,2.4088621998547493,929,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,18,889,889,889,1,1,0,0,0,0,-273,2.4088621998547493,138,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,19,510,510,510,1,1,0,0,0,0,-273,2.4088621998547493,783,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,20,860,860,860,1,1,0,0,0,0,-273,2.4088621998547493,109,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,21,553,553,553,1,1,0,0,0,0,-273,2.4088621998547493,826,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,22,629,629,629,1,1,0,0,0,0,-273,2.4088621998547493,902,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,23,759,759,759,1,1,0,0,0,0,-273,2.4088621998547493,8,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,24,874,874,874,1,1,0,0,0,0,-273,2.4088621998547493,123,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,25,720,720,720,1,1,0,0,0,0,-273,2.4088621998547493,993,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,26,314,314,314,1,1,0,0,0,0,-273,2.4088621998547493,587,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,27,602,948,948,0,0,0,0,0,0,-273,2.4088621998547493,197,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,28,7,7,7,1,1,0,0,0,0,-273,2.4088621998547493,280,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,29,610,610,610,1,1,0,0,0,0,-273,2.4088621998547493,883,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,30,807,807,807,1,1,0,0,0,0,-273,2.4088621998547493,56,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,31,897,897,897,1,1,0,0,0,0,-273,2.4088621998547493,146,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,32,749,749,749,1,1,0,0,0,0,-273,2.4088621998547493,1022,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,33,584,584,584,1,1,0,0,0,0,-273,2.4088621998547493,857,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
1,34,934,934,934,1,1,0,0,0,0,-273,2.4088621998547493,183,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
2,0,803,803,803,1,1,0,0,0,0,-20,2.224561531519507,823,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
2,1,826,826,826,1,1,0,0,0,0,-20,2.224561531519507,846,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
2,2,922,922,922,1,1,0,0,0,0,-20,2.224561531519507,942,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
2,3,718,718,718,1,1,0,0,0,0,-20,2.224561531519507,738,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
2,4,86,86,86,1,1,0,0,0,0,-20,2.224561531519507,106,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
2,5,468,468,468,1,1,0,0,0,0,-20,2.224561531519507,488,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
2,6,89,581,581,0,0,0,0,0,0,-20,2.224561531519507,601,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
2,7,713,713,713,1,1,0,0,0,0,-20,2.224561531519507,733,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
2,8,865,865,865,1,1,0,0,0,0,-20,2.224561531519507,885,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
2,9,492,492,492,1,1,0,0,0,0,-20,2.224561531519507,512,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
2,10,765,765,765,1,1,0,0,0,0,-20,2.224561531519507,785,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
2,11,1023,1023,1023,1,1,0,0,0,0,-20,2.224561531519507,19,nan,nan,nan,nan,0_0_0_10_14_16,-24.0,42,0
