dataset,snr_db,seed,packet_index,block_index,hard_errors,gt_fixed_coherence,hard_fixed_coherence,gt_beats_hard_fixed,gt_best_coherence,hard_best_coherence,gt_beats_hard_own_best,random_trials,gt_beats_random_fixed_fraction,gt_beats_random_own_best_fraction,random_fixed_max,random_own_best_max
0_0_0_10_14_32,-26.0,50,0,1,5,0.8051246833655882,0.01827555301525498,1,0.8051246833655885,0.8897235834499438,0,64,1.0,0.984375,0.6793744332483992,0.8182960322419189
0_0_0_10_14_32,-26.0,50,0,2,5,0.7810762961832329,0.44607356100917794,1,0.7810762961832333,0.5926674743980633,1,64,1.0,0.953125,0.5972583825430587,0.9015790532792224
0_0_0_10_14_32,-26.0,50,0,3,5,0.43654842508700087,0.017317716197126517,1,0.43654842508700087,0.5964026009827672,0,64,0.84375,0.234375,0.6185762216431594,0.9084918263116675
0_0_0_10_14_32,-26.0,50,0,4,5,0.4351619969652811,0.03055515616383062,1,0.4351619969652811,0.4321011736327731,1,64,0.921875,0.25,0.6357484755339944,0.8515274225738131
0_0_0_10_14_32,-26.0,50,0,5,5,0.777908855583604,0.03916833508309311,1,0.777908855583604,0.936899957578386,0,64,1.0,0.9375,0.7182206690792052,0.9509066392420099
0_0_0_10_14_32,-26.0,50,0,6,5,0.6271426127707382,0.2340499554378316,1,0.6271426127707382,0.7012845546368252,0,64,0.9375,0.65625,0.8422565064391158,0.851848241107618
0_0_0_10_14_32,-26.0,50,2,0,3,0.9089076558256878,0.3059037527027428,1,0.9089076558256878,0.3996385819961826,1,64,1.0,1.0,0.871283672705221,0.8975222538046955
0_0_0_10_14_32,-26.0,50,2,1,1,0.9065690804882468,0.4992969949126482,1,0.9065690804882471,0.5711312273165708,1,64,1.0,1.0,0.7411520494225909,0.8246549715188551
0_0_0_10_14_32,-26.0,50,2,2,1,0.895350229441107,0.4612521374308104,1,0.895350229441107,0.4690854771739919,1,64,1.0,0.984375,0.581254101531411,0.941245053643981
0_0_0_10_14_32,-26.0,50,2,3,2,0.899339853364728,0.14476119796116715,1,0.899339853364728,0.8034399370839314,1,64,1.0,1.0,0.8757245487640688,0.8781956511347451
0_0_0_10_14_32,-26.0,50,2,4,0,0.9663917478239972,0.9663917478239972,0,0.9663917478239972,0.9663917478239972,0,64,1.0,1.0,0.5634599707572121,0.8643318699517477
0_0_0_10_14_32,-26.0,50,2,5,0,0.89983914458352,0.89983914458352,0,0.89983914458352,0.89983914458352,0,64,1.0,1.0,0.71051734167114,0.7806518128947249
0_0_0_10_14_32,-26.0,50,2,6,2,0.8953206352473793,0.3676572787583063,1,0.8953206352473789,0.4083271681598271,1,64,1.0,1.0,0.6024642489909494,0.8934993746399351
0_0_0_10_14_32,-26.0,50,3,0,1,0.9079891211201462,0.8822054106273266,1,0.9079891211201458,0.8829196564175799,1,64,1.0,1.0,0.6723146708861258,0.8582872827343977
0_0_0_10_14_32,-26.0,50,3,1,1,0.9420737248553527,0.9824910650772379,0,0.9420737248553523,0.9851171508437645,0,64,1.0,1.0,0.6823072332912254,0.7660437646656569
0_0_0_10_14_32,-26.0,50,3,2,1,0.934174034012856,0.6102623128669086,1,0.9341740340128564,0.7320234106300355,1,64,1.0,1.0,0.6188992735502912,0.8287255605107552
0_0_0_10_14_32,-26.0,50,3,3,2,0.9347628614797192,0.8986472845343028,1,0.934762861479719,0.9034184048345181,1,64,1.0,1.0,0.5785700431098088,0.8738425519315457
0_0_0_10_14_32,-26.0,50,3,4,1,0.9365518616109603,0.7282504281566826,1,0.9365518616109606,0.8029210397024202,1,64,1.0,1.0,0.7260924413244279,0.8197062850708287
0_0_0_10_14_32,-26.0,50,3,5,3,0.8250045957285506,0.16993328242393857,1,0.8250045957285506,0.5613568232763678,1,64,1.0,0.984375,0.7298747771907629,0.893275253377158
0_0_0_10_14_32,-26.0,50,3,6,3,0.8626173513552238,0.9502557665390523,0,0.8626173513552241,0.952454752171553,0,64,1.0,1.0,0.7902301974539016,0.8531656385721005
0_0_0_10_14_32,-26.0,50,4,0,2,0.949334269749668,0.5267768056481634,1,0.949334269749668,0.5809006772125767,1,64,1.0,1.0,0.5216107075809493,0.8932609193056091
0_0_0_10_14_32,-26.0,50,4,1,1,0.9096823693057356,0.7779096510869323,1,0.909682369305736,0.7866969438567358,1,64,1.0,1.0,0.7301871579050206,0.7950988059787428
0_0_0_10_14_32,-26.0,50,4,2,4,0.9725260259184666,0.04534978726297108,1,0.9725260259184669,0.37301477203866307,1,64,1.0,1.0,0.667906156923066,0.870647097773615
0_0_0_10_14_32,-26.0,50,4,3,1,0.9680182400477546,0.7213834504948909,1,0.9680182400477546,0.8494749174124673,1,64,1.0,1.0,0.7612466339098498,0.8769582655359875
0_0_0_10_14_32,-26.0,50,4,4,3,0.9524079855152994,0.02917388283246421,1,0.9524079855152994,0.7673091196992408,1,64,1.0,1.0,0.7625668774692675,0.8907870529856683
0_0_0_10_14_32,-26.0,50,4,5,3,0.8991038234849057,0.5653765116577528,1,0.899103823484906,0.5715803997796601,1,64,1.0,1.0,0.7165762684153386,0.8759897873814778
0_0_0_10_14_32,-26.0,50,4,6,1,0.9504139665751665,0.42268481052200013,1,0.9504139665751665,0.5266106420795784,1,64,1.0,1.0,0.7337515729473765,0.8538747127167239
0_0_0_10_14_32,-26.0,50,5,0,2,0.37132862932987637,0.4421472129891173,0,0.37132862932987637,0.7024917545804779,0,64,0.859375,0.046875,0.7513190841148658,0.8543213701802093
0_0_0_10_14_32,-26.0,50,5,1,2,0.6134148796382203,0.27518183485759884,1,0.6134148796382201,0.5937045505555413,1,64,0.96875,0.703125,0.6539991571962626,0.7834979992909216
0_0_0_10_14_32,-26.0,50,5,2,2,0.6218949424524642,0.2301754169491576,1,0.6218949424524642,0.693764497476974,0,64,0.96875,0.765625,0.6555038657396931,0.9511741392172675
0_0_0_10_14_32,-26.0,50,5,3,2,0.5140902360235093,0.6291219988837102,0,0.5140902360235093,0.6311007096908877,0,64,0.953125,0.34375,0.7269312496013122,0.8596157367121658
0_0_0_10_14_32,-26.0,50,5,4,1,0.6040731691679802,0.6392588757816665,0,0.6040731691679803,0.7045130253756561,0,64,0.984375,0.75,0.6276224308381323,0.8539101142399695
0_0_0_10_14_32,-26.0,50,5,5,2,0.9153506701198385,0.4069141168716572,1,0.9153506701198385,0.46169157560327584,1,64,1.0,1.0,0.7832273787623901,0.7857269030215217
0_0_0_10_14_32,-26.0,50,5,6,2,0.3569459152907627,0.14934837666557543,1,0.3569459152907627,0.5860082336199268,0,64,0.875,0.03125,0.6228522114375681,0.8107359753664566
0_0_0_10_14_32,-26.0,50,6,0,3,0.4655084528154694,0.1367165929498515,1,0.4655084528154694,0.4194625542902121,1,64,0.953125,0.359375,0.6676878481812913,0.9089424167877184
0_0_0_10_14_32,-26.0,50,6,1,2,0.5854126219548745,0.2945566301249496,1,0.585412621954875,0.7104135529387865,0,64,1.0,0.6875,0.5677465669552239,0.8613779581168926
0_0_0_10_14_32,-26.0,50,6,2,2,0.6246176233814242,0.32640445401529056,1,0.6246176233814242,0.5441023210546803,1,64,0.984375,0.796875,0.6388281374841136,0.7981225793394693
0_0_0_10_14_32,-26.0,50,6,3,2,0.6107901286591617,0.28548703307862644,1,0.6107901286591617,0.32848332361805704,1,64,0.96875,0.765625,0.6352800749751562,0.834951591920367
0_0_0_10_14_32,-26.0,50,6,4,3,0.5327971162312649,0.3618561266783461,1,0.5327971162312647,0.5748505836271784,0,64,0.953125,0.484375,0.7684116077366246,0.8281347357797028
0_0_0_10_14_32,-26.0,50,6,5,2,0.6573817993975092,0.5662256857596941,1,0.6573817993975092,0.5722013405777071,1,64,0.953125,0.765625,0.7887350898154454,0.9168636763178193
0_0_0_10_14_32,-26.0,50,6,6,0,0.520787200408182,0.520787200408182,0,0.5207872004081819,0.5207872004081819,0,64,0.953125,0.53125,0.738654849431769,0.8929991284989539
0_0_0_10_14_32,-26.0,50,7,0,1,0.6258360235879359,0.28705985702174286,1,0.6258360235879359,0.43099546714103054,1,64,0.984375,0.78125,0.6329174946296433,0.7304267324947211
0_0_0_10_14_32,-26.0,50,7,1,0,0.5287769707907539,0.5287769707907539,0,0.5287769707907539,0.5287769707907539,0,64,0.96875,0.46875,0.6326138917385825,0.7967536951156202
0_0_0_10_14_32,-26.0,50,7,2,2,0.375461463604138,0.29370628911605806,1,0.37546146360413785,0.4470281280590195,0,64,0.828125,0.0625,0.722512779577161,0.9182051537480176
0_0_0_10_14_32,-26.0,50,7,3,0,0.5764416812690489,0.5764416812690489,0,0.5764416812690489,0.5764416812690489,0,64,0.9375,0.59375,0.7718183749657013,0.8480572103115132
0_0_0_10_14_32,-26.0,50,7,4,0,0.5882989661677029,0.5882989661677029,0,0.5882989661677027,0.5882989661677027,0,64,1.0,0.703125,0.46935987498434195,0.9041188025546844
0_0_0_10_14_32,-26.0,50,7,5,0,0.7729406367530884,0.7729406367530884,0,0.7729406367530882,0.7729406367530882,0,64,1.0,1.0,0.7180166224102722,0.770651713312839
0_0_0_10_14_32,-26.0,50,7,6,1,0.5383365651204565,0.16203042673438925,1,0.5383365651204562,0.77684148756543,0,64,0.984375,0.5625,0.556207338214515,0.8274297937574723
0_0_0_10_14_32,-26.0,51,0,0,5,0.7238840465577937,0.7939870744910975,0,0.7238840465577935,0.8001631200025316,0,64,1.0,0.890625,0.5864362603359937,0.818837801482452
0_0_0_10_14_32,-26.0,51,0,1,5,0.8650970410605406,0.04226891438003842,1,0.8650970410605406,0.503778646498379,1,64,1.0,0.984375,0.7249083896950635,0.8698711926697001
0_0_0_10_14_32,-26.0,51,0,2,5,0.716864556156979,0.12031324812901453,1,0.7168645561569787,0.6308135478393025,1,64,0.984375,0.875,0.7485124061382133,0.890539809170513
0_0_0_10_14_32,-26.0,51,0,3,5,0.6370534540433167,0.4788523844905468,1,0.6370534540433167,0.5079210435930407,1,64,0.984375,0.734375,0.7398630124237879,0.7716751655951237
0_0_0_10_14_32,-26.0,51,0,4,5,0.3932552911858484,0.44399819698969806,0,0.39325529118584857,0.4988279409689313,0,64,0.859375,0.046875,0.6939761325017108,0.8442451702378626
0_0_0_10_14_32,-26.0,51,0,5,5,0.55671319701269,0.22562917090035062,1,0.5567131970126897,0.4889805445795075,1,64,0.96875,0.515625,0.6706891459668705,0.7738773230293507
0_0_0_10_14_32,-26.0,51,0,6,5,0.6406668536520026,0.3472532061575408,1,0.6406668536520027,0.6988658631814677,0,64,0.984375,0.78125,0.6695187700290574,0.8745269301543674
0_0_0_10_14_32,-26.0,51,2,0,3,0.9119403475509076,0.39122284617732594,1,0.9119403475509078,0.5703761529524954,1,64,1.0,1.0,0.6245235396206629,0.8586224512877684
0_0_0_10_14_32,-26.0,51,2,1,2,0.8712868841687682,0.4083030160790577,1,0.8712868841687682,0.4135512575696297,1,64,1.0,1.0,0.647595326338078,0.7894272857948091
0_0_0_10_14_32,-26.0,51,2,2,1,0.9222564654607569,0.602430365282863,1,0.9222564654607569,0.6027896724290968,1,64,1.0,1.0,0.6186089623202278,0.9200823744905355
0_0_0_10_14_32,-26.0,51,2,3,2,0.9024057544215311,0.7793020009377855,1,0.9024057544215311,0.8120202244012288,1,64,1.0,1.0,0.6992218123423004,0.83040170837774
0_0_0_10_14_32,-26.0,51,2,4,0,0.9162914296883414,0.9162914296883414,0,0.9162914296883414,0.9162914296883414,0,64,1.0,1.0,0.597504340687495,0.8469135275187041
0_0_0_10_14_32,-26.0,51,2,5,3,0.9179391652216893,0.15244896786694506,1,0.917939165221689,0.4658228894916303,1,64,1.0,1.0,0.7615132203116156,0.8414013621715881
0_0_0_10_14_32,-26.0,51,2,6,2,0.8806707675071309,0.2705794698510708,1,0.8806707675071309,0.49476144169737474,1,64,1.0,1.0,0.6985656315361871,0.8688048152793413
0_0_0_10_14_32,-26.0,51,3,0,3,0.9245526033665786,0.1650313442270558,1,0.9245526033665786,0.697236840532649,1,64,1.0,1.0,0.6293792542510054,0.8344948252197593
0_0_0_10_14_32,-26.0,51,3,1,1,0.9427542305358068,0.6435523360650209,1,0.9427542305358068,0.7896362580471309,1,64,1.0,1.0,0.8280768751514358,0.8708959158214967
0_0_0_10_14_32,-26.0,51,3,2,0,0.9767536226618055,0.9767536226618055,0,0.976753622661806,0.976753622661806,0,64,1.0,1.0,0.5814779565639978,0.753171993624712
0_0_0_10_14_32,-26.0,51,3,3,4,0.962956493129831,0.5229096381525392,1,0.9629564931298307,0.5555343529355371,1,64,1.0,1.0,0.4915771744418845,0.7954423167196546
0_0_0_10_14_32,-26.0,51,3,4,0,0.9027455447744246,0.9027455447744246,0,0.902745544774425,0.902745544774425,0,64,1.0,1.0,0.6499472448575043,0.8529696102662853
0_0_0_10_14_32,-26.0,51,3,5,2,0.8888838075142796,0.5926130271623082,1,0.8888838075142796,0.6341598081526371,1,64,1.0,1.0,0.6633943403042598,0.8859315707601484
0_0_0_10_14_32,-26.0,51,3,6,3,0.8744224526644896,0.11030705119879287,1,0.8744224526644896,0.5110440004432414,1,64,0.984375,0.984375,0.8776693803803158,0.8793020884874119
0_0_0_10_14_32,-26.0,51,4,0,3,0.9080257858337522,0.14060949167703335,1,0.9080257858337522,0.8571815879953849,1,64,1.0,1.0,0.7550773801847145,0.8597791956006094
0_0_0_10_14_32,-26.0,51,4,1,1,0.9336155484087497,0.8943260185454843,1,0.9336155484087497,0.8943342754089751,1,64,1.0,1.0,0.7811359875191869,0.8959479540797922
0_0_0_10_14_32,-26.0,51,4,2,2,0.9354278789926109,0.43968508946295476,1,0.9354278789926109,0.44342214872725605,1,64,1.0,1.0,0.614485178765819,0.8715422973527318
0_0_0_10_14_32,-26.0,51,4,3,1,0.9686742055139005,0.9461925445495258,1,0.9686742055139005,0.9558804260732535,1,64,1.0,1.0,0.8487372578457172,0.8844056456949226
0_0_0_10_14_32,-26.0,51,4,4,2,0.9150677888191859,0.49581293411322586,1,0.9150677888191859,0.517016438810141,1,64,1.0,1.0,0.5765779669565632,0.8564922249824566
0_0_0_10_14_32,-26.0,51,4,5,0,0.9904823366980768,0.9904823366980768,0,0.9904823366980768,0.9904823366980768,0,64,1.0,1.0,0.7658846573954655,0.8626615351636526
0_0_0_10_14_32,-26.0,51,4,6,1,0.9420860429718283,0.6226750809063074,1,0.9420860429718283,0.6226909117188939,1,64,1.0,1.0,0.6989945296697633,0.9327805270876008
0_0_0_10_14_32,-26.0,51,5,0,3,0.4079502250893538,0.5680056049855102,0,0.4079502250893538,0.6344492895908674,0,64,0.96875,0.140625,0.7027104023070306,0.864982424984534
0_0_0_10_14_32,-26.0,51,5,1,1,0.5585370869655231,0.27792555732329993,1,0.5585370869655233,0.5993830653043575,0,64,0.90625,0.5625,0.7059424065817402,0.9193964743730197
0_0_0_10_14_32,-26.0,51,5,2,1,0.4084067344872151,0.4423095128644476,0,0.40840673448721493,0.4441623455743101,0,64,0.84375,0.078125,0.7207397012046693,0.8777601261940903
0_0_0_10_14_32,-26.0,51,5,3,0,0.5782102066442341,0.5782102066442341,0,0.5782102066442338,0.5782102066442338,0,64,1.0,0.609375,0.4995630587053297,0.9411118161465819
0_0_0_10_14_32,-26.0,51,5,4,2,0.6218887637873932,0.5975327355163924,1,0.6218887637873932,0.6202773624021207,1,64,0.984375,0.828125,0.895787115277955,0.8987583831515212
0_0_0_10_14_32,-26.0,51,5,5,2,0.8084246363818876,0.16712368880671877,1,0.8084246363818872,0.538054937170926,1,64,1.0,1.0,0.5252432016510943,0.7973566810871943
0_0_0_10_14_32,-26.0,51,5,6,1,0.5820658312850147,0.7098875370269603,0,0.5820658312850147,0.7955294058161526,0,64,1.0,0.71875,0.5573959797074343,0.8563883740890901
0_0_0_10_14_32,-26.0,51,6,0,3,0.5476582488042412,0.09164861366713706,1,0.5476582488042412,0.8698480239734899,0,64,0.9375,0.5,0.8279113664753475,0.8793839694605754
0_0_0_10_14_32,-26.0,51,6,1,3,0.6492725461820884,0.28151643938326765,1,0.6492725461820884,0.6000501563450029,1,64,0.984375,0.78125,0.7458642219696994,0.8442494998787949
0_0_0_10_14_32,-26.0,51,6,2,3,0.38740791763883187,0.3108594655651851,1,0.38740791763883187,0.5019943443305169,0,64,0.84375,0.046875,0.8437386409156713,0.9128151587967251
0_0_0_10_14_32,-26.0,51,6,3,2,0.5094714486009276,0.3918549369192157,1,0.5094714486009277,0.3921347592646053,1,64,0.984375,0.484375,0.660399254097593,0.817222744195036
0_0_0_10_14_32,-26.0,51,6,4,2,0.5955106105936827,0.5246615573216317,1,0.5955106105936827,0.7066221299385979,0,64,0.96875,0.703125,0.7264916821771641,0.9258231653168425
0_0_0_10_14_32,-26.0,51,6,5,2,0.7037919026904425,0.5618152674107685,1,0.7037919026904425,0.6875923841581411,1,64,1.0,0.90625,0.6864689902348926,0.8288880948032201
0_0_0_10_14_32,-26.0,51,6,6,3,0.4555001503303958,0.11209859941700921,1,0.45550015033039565,0.5538816587125225,0,64,0.9375,0.1875,0.7853555871573744,0.9482113788268176
0_0_0_10_14_32,-26.0,51,7,0,1,0.6155165823813439,0.6017407002886935,1,0.6155165823813439,0.60836870047165,1,64,1.0,0.734375,0.5087578838204782,0.8845651905706501
0_0_0_10_14_32,-26.0,51,7,1,3,0.6669648314080494,0.027459991930472976,1,0.6669648314080496,0.608020341866455,1,64,1.0,0.796875,0.5989502492612481,0.8574765086680795
0_0_0_10_14_32,-26.0,51,7,2,2,0.447030965135005,0.046263232436514035,1,0.447030965135005,0.7057546391396318,0,64,0.96875,0.296875,0.4843612273475185,0.8237139995784452
0_0_0_10_14_32,-26.0,51,7,3,1,0.6322178107296837,0.3818797700298939,1,0.6322178107296839,0.5385181584342711,1,64,1.0,0.8125,0.5882374171196857,0.7575091530813622
0_0_0_10_14_32,-26.0,51,7,4,1,0.5578102523932638,0.6268431759445278,0,0.5578102523932638,0.6284689303061664,0,64,0.984375,0.515625,0.6301540278821232,0.8889062733197145
0_0_0_10_14_32,-26.0,51,7,5,1,0.6771212265891929,0.7607419333083346,0,0.6771212265891927,0.7888909855517612,0,64,1.0,0.921875,0.5196348781917371,0.8055087678930073
0_0_0_10_14_32,-26.0,51,7,6,0,0.490072917058042,0.490072917058042,0,0.490072917058042,0.490072917058042,0,64,0.90625,0.34375,0.6658064864795273,0.834569861074843
0_0_0_10_14_32,-26.0,52,0,0,5,0.7345342759344337,0.3851417681636558,1,0.7345342759344337,0.5988710151185871,1,64,1.0,0.984375,0.6735816234298154,0.7577605696860854
0_0_0_10_14_32,-26.0,52,0,1,5,0.7624076170738804,0.11983567407428651,1,0.7624076170738807,0.38720938152758905,1,64,1.0,0.96875,0.7062830350838225,0.7912430616652661
0_0_0_10_14_32,-26.0,52,0,2,4,0.4841506301322014,0.09317041022403967,1,0.4841506301322014,0.546155808286496,0,64,0.9375,0.296875,0.8313035828361243,0.8321052436505045
0_0_0_10_14_32,-26.0,52,0,3,5,0.6430304434864313,0.14058255689639892,1,0.6430304434864313,0.7001669797599991,0,64,0.984375,0.84375,0.8182476383628242,0.8341777627891329
0_0_0_10_14_32,-26.0,52,0,4,5,0.6650069429757189,0.2856857295505448,1,0.6650069429757187,0.47057863045902953,1,64,1.0,0.84375,0.6339896469865225,0.8801715809102909
0_0_0_10_14_32,-26.0,52,0,5,5,0.7288688922958759,0.09251171077847976,1,0.7288688922958757,0.7710040551184562,0,64,1.0,0.9375,0.6390603143520286,0.8259027270567282
0_0_0_10_14_32,-26.0,52,0,6,5,0.6983664362629208,0.03140744407940694,1,0.6983664362629208,0.6115962267478434,1,64,1.0,0.796875,0.580142435565789,0.891484104762421
0_0_0_10_14_32,-26.0,52,2,0,0,0.9535713659444329,0.9535713659444329,0,0.9535713659444327,0.9535713659444327,0,64,1.0,1.0,0.6241487766000208,0.9298086166532467
0_0_0_10_14_32,-26.0,52,2,1,1,0.9135985980502908,0.5401831003850477,1,0.9135985980502911,0.5689934742644116,1,64,1.0,1.0,0.7074007396436688,0.7729424130857724
0_0_0_10_14_32,-26.0,52,2,2,0,0.974522043154614,0.974522043154614,0,0.9745220431546135,0.9745220431546135,0,64,1.0,1.0,0.6144290200443635,0.8247946234083277
0_0_0_10_14_32,-26.0,52,2,3,2,0.9182824312968757,0.34886885188873523,1,0.9182824312968753,0.5973828548455336,1,64,1.0,1.0,0.6240774431901913,0.8215027630544631
0_0_0_10_14_32,-26.0,52,2,4,2,0.9289686134126679,0.813762621374297,1,0.9289686134126679,0.8200751642142108,1,64,1.0,1.0,0.6266665273503628,0.8342198960925659
0_0_0_10_14_32,-26.0,52,2,5,1,0.9539293376056966,0.3867231498637927,1,0.9539293376056961,0.3999825098747481,1,64,1.0,1.0,0.49192016245839476,0.9037928021753951
0_0_0_10_14_32,-26.0,52,2,6,2,0.9186682788461045,0.2881646534163817,1,0.9186682788461045,0.4119575141338621,1,64,1.0,1.0,0.5302433361481269,0.7623914968591287
0_0_0_10_14_32,-26.0,52,3,0,1,0.9287570531171281,0.9144890731080627,1,0.9287570531171279,0.928625518855947,1,64,1.0,1.0,0.6492559673562137,0.8068986255609724
0_0_0_10_14_32,-26.0,52,3,1,2,0.9320740837633383,0.44726103082492025,1,0.9320740837633383,0.7611442474393587,1,64,1.0,1.0,0.5762889821130555,0.88310451395858
0_0_0_10_14_32,-26.0,52,3,2,3,0.94986544149712,0.07716397327148879,1,0.9498654414971196,0.7671983249832818,1,64,1.0,1.0,0.5092244744136664,0.7902558559216806
0_0_0_10_14_32,-26.0,52,3,3,2,0.9290943153829826,0.45369187178006476,1,0.9290943153829826,0.45409898010247135,1,64,1.0,1.0,0.6537143671286347,0.8774883588238276
0_0_0_10_14_32,-26.0,52,3,4,2,0.9069883227266294,0.3409557241368582,1,0.9069883227266298,0.4799259482506798,1,64,1.0,0.984375,0.5981822782537813,0.9212263181462235
0_0_0_10_14_32,-26.0,52,3,5,2,0.9034534043189585,0.7402256467231129,1,0.9034534043189588,0.7530141398732161,1,64,1.0,1.0,0.586972379312862,0.8600200328986055
0_0_0_10_14_32,-26.0,52,3,6,2,0.9761568352517,0.6295625591064035,1,0.9761568352517,0.6578193151564903,1,64,1.0,1.0,0.7476614735432766,0.8661291180496781
0_0_0_10_14_32,-26.0,52,4,0,1,0.8902305962670751,0.44390429659976516,1,0.8902305962670751,0.4472103804924363,1,64,1.0,0.984375,0.8036151732524232,0.9089886506217755
0_0_0_10_14_32,-26.0,52,4,1,1,0.9501049594391829,0.5954734381497337,1,0.9501049594391833,0.7233993545137787,1,64,1.0,1.0,0.6587986032674572,0.8610054835725756
0_0_0_10_14_32,-26.0,52,4,2,3,0.9645915201583404,0.5166165733402753,1,0.9645915201583404,0.6008241976295127,1,64,1.0,1.0,0.6836796335683222,0.8739912284189463
0_0_0_10_14_32,-26.0,52,4,3,2,0.9677810341759325,0.16287068768577792,1,0.9677810341759325,0.5372242777651368,1,64,1.0,1.0,0.6168967251471704,0.86095877689058
0_0_0_10_14_32,-26.0,52,4,4,1,0.9431955443690535,0.8150917751687594,1,0.943195544369054,0.8151212101976415,1,64,1.0,1.0,0.7674780705477976,0.8416170572043514
0_0_0_10_14_32,-26.0,52,4,5,2,0.9416099975607422,0.1501817405394351,1,0.9416099975607422,0.4050475911582641,1,64,1.0,1.0,0.690654935037979,0.8918547929441675
0_0_0_10_14_32,-26.0,52,4,6,2,0.9593608051624104,0.5702725336943403,1,0.9593608051624104,0.5990374017236376,1,64,1.0,1.0,0.6574780961063044,0.7949847514968759
0_0_0_10_14_32,-26.0,52,5,0,1,0.500001650986951,0.7138299139228974,0,0.5000016509869509,0.7147823343288953,0,64,0.90625,0.34375,0.6844846386486774,0.75942203824743
0_0_0_10_14_32,-26.0,52,5,1,2,0.5874877753271731,0.6179391864561795,0,0.5874877753271731,0.6187857629892944,0,64,0.953125,0.65625,0.654963833049483,0.8681678030222609
0_0_0_10_14_32,-26.0,52,5,2,1,0.5645592989690125,0.1808504789199415,1,0.5645592989690124,0.7360642583324443,0,64,1.0,0.625,0.5576418081574208,0.904449078096929
0_0_0_10_14_32,-26.0,52,5,3,1,0.503847063627483,0.4714563532774097,1,0.503847063627483,0.5237753085789594,0,64,0.9375,0.4375,0.7438078953005081,0.893163237108098
0_0_0_10_14_32,-26.0,52,5,4,1,0.49304577436078606,0.5007910454463379,0,0.49304577436078617,0.5008359048241349,0,64,0.921875,0.296875,0.7568266619528784,0.9272362738665911
0_0_0_10_14_32,-26.0,52,5,5,1,0.8290613938342153,0.5495885554724153,1,0.8290613938342156,0.6952545263652495,1,64,1.0,1.0,0.7284646645354104,0.7799514978190148
0_0_0_10_14_32,-26.0,52,5,6,2,0.5013198359728277,0.9066655585908052,0,0.5013198359728276,0.9547647815208733,0,64,0.890625,0.328125,0.6090824567047538,0.9308595951691749
0_0_0_10_14_32,-26.0,52,6,0,0,0.6677736283290938,0.6677736283290938,0,0.6677736283290938,0.6677736283290938,0,64,1.0,0.8125,0.5378045726370557,0.8414521985515246
0_0_0_10_14_32,-26.0,52,6,1,4,0.44711617657621505,0.18360566853258448,1,0.44711617657621505,0.566561003920952,0,64,0.90625,0.203125,0.776566426223,0.8533615280532288
0_0_0_10_14_32,-26.0,52,6,2,2,0.5803620688531002,0.2810894097137867,1,0.5803620688531003,0.6407844641733041,0,64,0.890625,0.453125,0.6978166237450382,0.8844258050210545
0_0_0_10_14_32,-26.0,52,6,3,1,0.6139873682805056,0.48598954011017353,1,0.6139873682805058,0.6236626914062094,0,64,0.984375,0.734375,0.6920819499941805,0.8058302795689305
0_0_0_10_14_32,-26.0,52,6,4,2,0.5639259044155581,0.195348730587729,1,0.5639259044155581,0.5689439666474044,0,64,0.9375,0.46875,0.7180959313031158,0.8528007065235356
0_0_0_10_14_32,-26.0,52,6,5,2,0.908787647276101,0.5673334638760329,1,0.9087876472761012,0.6284556894840484,1,64,1.0,1.0,0.6838582340943287,0.7759791508167109
0_0_0_10_14_32,-26.0,52,6,6,2,0.5541188267835468,0.5228801865916393,1,0.554118826783547,0.5290142198684732,1,64,0.9375,0.484375,0.8014042057716976,0.8534332453191658
0_0_0_10_14_32,-26.0,52,7,0,2,0.5635825723472324,0.4211071661180503,1,0.5635825723472323,0.5412951594373899,1,64,0.96875,0.640625,0.7499716018061797,0.7806379084271446
0_0_0_10_14_32,-26.0,52,7,1,1,0.5082332609933103,0.468318569643593,1,0.5082332609933105,0.5138321430885447,0,64,0.921875,0.34375,0.6025045744089675,0.8895803626573281
0_0_0_10_14_32,-26.0,52,7,2,2,0.5608474189189907,0.1453214370073114,1,0.5608474189189907,0.6770654756181645,0,64,0.9375,0.515625,0.6493586551654207,0.8275740814041394
0_0_0_10_14_32,-26.0,52,7,3,3,0.4384091059442078,0.06958600713983346,1,0.4384091059442076,0.684287110841497,0,64,0.9375,0.1875,0.6532718337262458,0.7833111715063408
0_0_0_10_14_32,-26.0,52,7,4,2,0.5704819036370585,0.4153190614746585,1,0.570481903637059,0.488407722701335,1,64,0.984375,0.578125,0.5960395320600562,0.8721896191833894
0_0_0_10_14_32,-26.0,52,7,5,0,0.8566550829639495,0.8566550829639495,0,0.8566550829639492,0.8566550829639492,0,64,1.0,1.0,0.6403653148827443,0.8435598422776943
0_0_0_10_14_32,-26.0,52,7,6,2,0.5500906028326268,0.3243914298522373,1,0.5500906028326268,0.44793663409977824,1,64,0.96875,0.5,0.6408836769081974,0.8770274094343805
