dataset,target_snr_db,packet_index,frame_index,event_index,payload_len,symbol_count,traditional_fft_symbol_ser,multi_offset_argmax_symbol_ser,current_selected_symbol_ser,savaux_paper_symbol_ser,savaux_codec_symbol_ser,current_gain_vs_traditional_fft,savaux_gain_vs_traditional_fft,savaux_codec_gain_vs_traditional_fft,savaux_gain_vs_current,savaux_codec_gain_vs_current,savaux_codec_gain_vs_savaux,traditional_fft_crc_valid,multi_offset_argmax_crc_valid,current_selected_crc_valid,savaux_paper_crc_valid,savaux_codec_crc_valid,savaux_codec_success,savaux_codec_selected_source,savaux_codec_selected_beam_rank,savaux_codec_candidate_payload_count,savaux_codec_observed_crc_valid_count,savaux_codec_accepted_crc_valid_count,savaux_codec_selected_source_is_argmax_fallback,savaux_codec_topk_recall,savaux_codec_mean_gt_rank,savaux_codec_symbol_change_count,savaux_codec_symbol_fix_count,savaux_codec_symbol_break_count,winner_by_symbol_ser
0_0_0_10_14_16,-23.0,11,8,11,33,35,0.7428571428571429,0.14285714285714285,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.7142857142857143,0.7142857142857143,0.6857142857142857,0.0,-0.02857142857142857,-0.02857142857142857,0,0,0,0,1,1,beam,372,512,2,2,0,1.0,1.0285714285714285,3,1,2,current_selected
0_0_0_10_14_16,-23.0,12,9,12,33,35,0.5714285714285714,0.05714285714285714,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0,0,1,1,1,1,beam,0,512,11,11,0,1.0,1.0,0,0,0,current_selected
0_0_0_10_14_16,-23.0,13,10,13,33,35,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0,0,1,1,1,1,beam,0,512,13,13,0,1.0,1.0,0,0,0,current_selected
0_0_0_10_14_16,-24.0,1,0,1,33,35,0.9142857142857143,0.6,0.4,0.3142857142857143,0.3142857142857143,0.5142857142857142,0.6,0.6,0.08571428571428574,0.08571428571428574,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,5.6571428571428575,0,0,0,savaux_paper
0_0_0_10_14_16,-24.0,2,1,2,33,35,0.8857142857142857,0.6857142857142857,0.42857142857142855,0.22857142857142856,0.22857142857142856,0.45714285714285713,0.6571428571428571,0.6571428571428571,0.19999999999999998,0.19999999999999998,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,4.171428571428572,0,0,0,savaux_paper
0_0_0_10_14_16,-24.0,3,2,3,33,35,0.9428571428571428,0.6,0.37142857142857144,0.11428571428571428,0.0,0.5714285714285714,0.8285714285714285,0.9428571428571428,0.2571428571428572,0.37142857142857144,0.11428571428571428,0,0,0,0,1,1,beam,7,512,4,4,0,1.0,2.142857142857143,4,4,0,savaux_codec
0_0_0_10_14_16,-24.0,5,3,5,33,35,0.9428571428571428,0.45714285714285713,0.2857142857142857,0.11428571428571428,0.11428571428571428,0.6571428571428571,0.8285714285714285,0.8285714285714285,0.17142857142857143,0.17142857142857143,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,3.3714285714285714,0,0,0,savaux_paper
0_0_0_10_14_16,-24.0,6,4,6,33,35,0.9142857142857143,0.45714285714285713,0.2857142857142857,0.05714285714285714,0.0,0.6285714285714286,0.8571428571428571,0.9142857142857143,0.22857142857142856,0.2857142857142857,0.05714285714285714,0,0,0,0,1,1,beam,5,512,6,6,0,1.0,1.0571428571428572,2,2,0,savaux_codec
0_0_0_10_14_16,-24.0,8,5,8,33,35,0.8857142857142857,0.6571428571428571,0.42857142857142855,0.17142857142857143,0.17142857142857143,0.45714285714285713,0.7142857142857142,0.7142857142857142,0.2571428571428571,0.2571428571428571,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,2.942857142857143,0,0,0,savaux_paper
0_0_0_10_14_16,-24.0,9,6,9,33,35,0.9714285714285714,0.5714285714285714,0.22857142857142856,0.14285714285714285,0.14285714285714285,0.7428571428571429,0.8285714285714285,0.8285714285714285,0.08571428571428572,0.08571428571428572,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,1.5142857142857142,0,0,0,savaux_paper
0_0_0_10_14_16,-24.0,10,7,10,33,35,0.8857142857142857,0.5714285714285714,0.37142857142857144,0.08571428571428572,0.0,0.5142857142857142,0.7999999999999999,0.8857142857142857,0.2857142857142857,0.37142857142857144,0.08571428571428572,0,0,0,0,1,1,beam,2,512,1,1,0,1.0,1.2571428571428571,3,3,0,savaux_codec
0_0_0_10_14_16,-24.0,11,8,11,33,35,0.8571428571428571,0.37142857142857144,0.11428571428571428,0.05714285714285714,0.0,0.7428571428571428,0.7999999999999999,0.8571428571428571,0.05714285714285714,0.11428571428571428,0.05714285714285714,0,0,0,0,1,1,beam,1,512,1,1,0,1.0,1.2571428571428571,2,2,0,savaux_codec
0_0_0_10_14_16,-24.0,12,9,12,33,35,0.7714285714285715,0.2857142857142857,0.08571428571428572,0.0,0.0,0.6857142857142857,0.7714285714285715,0.7714285714285715,0.08571428571428572,0.08571428571428572,0.0,0,0,0,1,1,1,beam,0,512,3,3,0,1.0,1.0,0,0,0,savaux_paper
0_0_0_10_14_16,-24.0,13,10,13,33,35,0.8285714285714286,0.34285714285714286,0.0,0.0,0.0,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.0,0.0,0.0,0,0,1,1,1,1,beam,0,512,11,11,0,1.0,1.0,0,0,0,current_selected
0_0_0_10_14_16,-25.0,1,0,1,33,35,0.9714285714285714,0.8,0.6,0.4,0.4,0.37142857142857144,0.5714285714285714,0.5714285714285714,0.19999999999999996,0.19999999999999996,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9142857142857143,16.02857142857143,0,0,0,savaux_paper
0_0_0_10_14_16,-25.0,2,1,2,33,35,0.8857142857142857,0.7428571428571429,0.5142857142857142,0.42857142857142855,0.42857142857142855,0.37142857142857144,0.45714285714285713,0.45714285714285713,0.08571428571428569,0.08571428571428569,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9428571428571428,13.0,0,0,0,savaux_paper
0_0_0_10_14_16,-25.0,3,2,3,33,35,0.9714285714285714,0.6571428571428571,0.5142857142857142,0.37142857142857144,0.37142857142857144,0.4571428571428572,0.6,0.6,0.1428571428571428,0.1428571428571428,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9714285714285714,5.514285714285714,0,0,0,savaux_paper
0_0_0_10_14_16,-25.0,5,3,5,33,35,0.9428571428571428,0.6,0.45714285714285713,0.3142857142857143,0.3142857142857143,0.4857142857142857,0.6285714285714286,0.6285714285714286,0.14285714285714285,0.14285714285714285,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9428571428571428,10.371428571428572,0,0,0,savaux_paper
0_0_0_10_14_16,-25.0,6,4,6,33,35,0.9142857142857143,0.6571428571428571,0.4857142857142857,0.22857142857142856,0.22857142857142856,0.42857142857142855,0.6857142857142857,0.6857142857142857,0.2571428571428571,0.2571428571428571,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,2.257142857142857,0,0,0,savaux_paper
0_0_0_10_14_16,-25.0,8,5,8,33,35,0.9142857142857143,0.7428571428571429,0.6,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.6,0.6,0.2857142857142857,0.2857142857142857,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9142857142857143,9.257142857142858,0,0,0,savaux_paper
0_0_0_10_14_16,-25.0,9,6,9,33,35,1.0,0.8,0.5428571428571428,0.2571428571428571,0.2571428571428571,0.4571428571428572,0.7428571428571429,0.7428571428571429,0.2857142857142857,0.2857142857142857,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,2.9714285714285715,0,0,0,savaux_paper
0_0_0_10_14_16,-25.0,10,7,10,33,35,0.8857142857142857,0.7428571428571429,0.6285714285714286,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.6285714285714286,0.6285714285714286,0.37142857142857144,0.37142857142857144,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,2.8,0,0,0,savaux_paper
0_0_0_10_14_16,-25.0,11,8,11,33,35,0.8857142857142857,0.5142857142857142,0.2571428571428571,0.08571428571428572,0.05714285714285714,0.6285714285714286,0.7999999999999999,0.8285714285714285,0.1714285714285714,0.19999999999999998,0.028571428571428574,0,0,0,0,1,1,beam,175,512,2,2,0,1.0,1.7714285714285714,5,3,2,savaux_codec
0_0_0_10_14_16,-25.0,12,9,12,33,35,0.8285714285714286,0.37142857142857144,0.2,0.02857142857142857,0.0,0.6285714285714286,0.8,0.8285714285714286,0.17142857142857143,0.2,0.02857142857142857,0,0,0,0,1,1,beam,2,512,1,1,0,1.0,1.1428571428571428,1,1,0,savaux_codec
0_0_0_10_14_16,-25.0,13,10,13,33,35,0.8571428571428571,0.5142857142857142,0.2571428571428571,0.05714285714285714,0.0,0.6,0.7999999999999999,0.8571428571428571,0.19999999999999998,0.2571428571428571,0.05714285714285714,0,0,0,0,1,1,beam,0,512,1,1,0,1.0,1.0571428571428572,2,2,0,savaux_codec
0_0_0_10_14_16,-26.0,1,0,1,33,35,0.9714285714285714,0.8285714285714286,0.7142857142857143,0.45714285714285713,0.45714285714285713,0.2571428571428571,0.5142857142857142,0.5142857142857142,0.2571428571428572,0.2571428571428572,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.8285714285714286,34.51428571428571,0,0,0,savaux_paper
0_0_0_10_14_16,-26.0,2,1,2,33,35,0.9142857142857143,0.8285714285714286,0.7428571428571429,0.6571428571428571,0.6571428571428571,0.17142857142857137,0.2571428571428571,0.2571428571428571,0.08571428571428574,0.08571428571428574,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.8571428571428571,32.142857142857146,0,0,0,savaux_paper
0_0_0_10_14_16,-26.0,3,2,3,33,35,1.0,0.8,0.6285714285714286,0.5142857142857142,0.5142857142857142,0.37142857142857144,0.48571428571428577,0.48571428571428577,0.11428571428571432,0.11428571428571432,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9714285714285714,13.228571428571428,0,0,0,savaux_paper
0_0_0_10_14_16,-26.0,5,3,5,33,35,1.0,0.7428571428571429,0.5428571428571428,0.4857142857142857,0.4857142857142857,0.4571428571428572,0.5142857142857142,0.5142857142857142,0.057142857142857106,0.057142857142857106,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9428571428571428,24.314285714285713,0,0,0,savaux_paper
0_0_0_10_14_16,-26.0,6,4,6,33,35,0.9142857142857143,0.7428571428571429,0.6,0.4,0.4857142857142857,0.3142857142857143,0.5142857142857142,0.42857142857142855,0.19999999999999996,0.11428571428571427,-0.08571428571428569,0,0,0,0,1,1,beam,341,512,1,1,0,0.9714285714285714,6.314285714285714,9,1,4,savaux_paper
0_0_0_10_14_16,-26.0,8,5,8,33,35,0.9428571428571428,0.8285714285714286,0.6285714285714286,0.5428571428571428,0.5428571428571428,0.3142857142857143,0.4,0.4,0.08571428571428574,0.08571428571428574,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9142857142857143,21.314285714285713,0,0,0,savaux_paper
0_0_0_10_14_16,-26.0,9,6,9,33,35,1.0,0.8571428571428571,0.6857142857142857,0.37142857142857144,0.37142857142857144,0.3142857142857143,0.6285714285714286,0.6285714285714286,0.3142857142857143,0.3142857142857143,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9714285714285714,6.4,0,0,0,savaux_paper
0_0_0_10_14_16,-26.0,10,7,10,33,35,0.9142857142857143,0.8285714285714286,0.6571428571428571,0.4857142857142857,0.4857142857142857,0.2571428571428571,0.42857142857142855,0.42857142857142855,0.17142857142857143,0.17142857142857143,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9714285714285714,7.0,0,0,0,savaux_paper
0_0_0_10_14_16,-26.0,11,8,11,33,35,0.9142857142857143,0.6571428571428571,0.42857142857142855,0.2,0.2,0.4857142857142857,0.7142857142857142,0.7142857142857142,0.22857142857142854,0.22857142857142854,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,3.4857142857142858,0,0,0,savaux_paper
0_0_0_10_14_16,-26.0,12,9,12,33,35,0.9428571428571428,0.6,0.37142857142857144,0.08571428571428572,0.0,0.5714285714285714,0.8571428571428571,0.9428571428571428,0.2857142857142857,0.37142857142857144,0.08571428571428572,0,0,0,0,1,1,beam,14,512,1,1,0,1.0,1.6571428571428573,3,3,0,savaux_codec
0_0_0_10_14_16,-26.0,13,10,13,33,35,0.8857142857142857,0.6571428571428571,0.5142857142857142,0.2,0.2,0.37142857142857144,0.6857142857142857,0.6857142857142857,0.3142857142857142,0.3142857142857142,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,1.4285714285714286,0,0,0,savaux_paper
0_0_0_10_14_16,-27.0,1,0,1,33,35,1.0,0.9142857142857143,0.7428571428571429,0.6857142857142857,0.7142857142857143,0.2571428571428571,0.3142857142857143,0.2857142857142857,0.05714285714285716,0.02857142857142858,-0.02857142857142858,0,0,0,0,1,1,beam,378,512,1,1,0,0.7428571428571429,64.08571428571429,10,0,1,savaux_paper
0_0_0_10_14_16,-27.0,2,1,2,33,35,0.9142857142857143,0.9428571428571428,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.8,62.05714285714286,0,0,0,current_selected
0_0_0_10_14_16,-27.0,3,2,3,33,35,1.0,0.8857142857142857,0.7714285714285715,0.6,0.6,0.22857142857142854,0.4,0.4,0.17142857142857149,0.17142857142857149,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9142857142857143,27.17142857142857,0,0,0,savaux_paper
0_0_0_10_14_16,-27.0,5,3,5,33,35,1.0,0.8857142857142857,0.6857142857142857,0.5428571428571428,0.5428571428571428,0.3142857142857143,0.4571428571428572,0.4571428571428572,0.1428571428571429,0.1428571428571429,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.8285714285714286,44.6,0,0,0,savaux_paper
0_0_0_10_14_16,-27.0,6,4,6,33,35,0.9714285714285714,0.8285714285714286,0.7142857142857143,0.5142857142857142,0.5142857142857142,0.2571428571428571,0.4571428571428572,0.4571428571428572,0.20000000000000007,0.20000000000000007,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9428571428571428,14.114285714285714,0,0,0,savaux_paper
0_0_0_10_14_16,-27.0,8,5,8,33,35,0.9428571428571428,0.8857142857142857,0.8,0.6571428571428571,0.6571428571428571,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.1428571428571429,0.1428571428571429,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.8857142857142857,41.542857142857144,0,0,0,savaux_paper
0_0_0_10_14_16,-27.0,9,6,9,33,35,1.0,0.8857142857142857,0.8857142857142857,0.5714285714285714,0.5714285714285714,0.11428571428571432,0.4285714285714286,0.4285714285714286,0.3142857142857143,0.3142857142857143,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9142857142857143,15.82857142857143,0,0,0,savaux_paper
0_0_0_10_14_16,-27.0,10,7,10,33,35,0.9428571428571428,0.9142857142857143,0.7714285714285715,0.6857142857142857,0.6857142857142857,0.17142857142857137,0.2571428571428571,0.2571428571428571,0.08571428571428574,0.08571428571428574,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9428571428571428,16.571428571428573,0,0,0,savaux_paper
0_0_0_10_14_16,-27.0,11,8,11,33,35,0.9714285714285714,0.8285714285714286,0.5142857142857142,0.37142857142857144,0.37142857142857144,0.4571428571428572,0.6,0.6,0.1428571428571428,0.1428571428571428,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9428571428571428,9.057142857142857,0,0,0,savaux_paper
0_0_0_10_14_16,-27.0,12,9,12,33,35,1.0,0.6857142857142857,0.4857142857142857,0.2571428571428571,0.2571428571428571,0.5142857142857142,0.7428571428571429,0.7428571428571429,0.2285714285714286,0.2285714285714286,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9714285714285714,3.7142857142857144,0,0,0,savaux_paper
0_0_0_10_14_16,-27.0,13,10,13,33,35,0.9428571428571428,0.9142857142857143,0.6857142857142857,0.42857142857142855,0.42857142857142855,0.2571428571428571,0.5142857142857142,0.5142857142857142,0.2571428571428572,0.2571428571428572,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,3.6857142857142855,0,0,0,savaux_paper
0_0_0_10_14_32,-12.0,0,0,0,33,35,0.42857142857142855,0.08571428571428572,0.05714285714285714,0.0,0.05714285714285714,0.3714285714285714,0.42857142857142855,0.3714285714285714,0.05714285714285714,0.0,-0.05714285714285714,0,0,0,1,1,1,beam,28,512,15,15,0,1.0,1.0,2,0,2,savaux_paper
0_0_0_10_14_32,-12.0,2,1,2,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,8,8,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-12.0,3,2,3,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,14,14,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-12.0,4,3,4,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,13,13,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-12.0,5,4,5,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,11,11,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-12.0,6,5,6,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,23,23,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-12.0,7,6,7,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,3,3,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-13.0,0,0,0,33,35,0.6857142857142857,0.2,0.08571428571428572,0.08571428571428572,0.05714285714285714,0.6,0.6,0.6285714285714286,0.0,0.028571428571428574,0.028571428571428574,0,0,0,0,1,1,beam,21,512,10,10,0,1.0,1.1142857142857143,3,1,0,savaux_codec
0_0_0_10_14_32,-13.0,2,1,2,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,8,8,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-13.0,3,2,3,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,18,18,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-13.0,4,3,4,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,13,13,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-13.0,5,4,5,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,11,11,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-13.0,6,5,6,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,22,22,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-13.0,7,6,7,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,7,7,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-14.0,0,0,0,33,35,0.7428571428571429,0.2857142857142857,0.14285714285714285,0.08571428571428572,0.08571428571428572,0.6000000000000001,0.6571428571428571,0.6571428571428571,0.057142857142857134,0.057142857142857134,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,1.4285714285714286,0,0,0,savaux_paper
0_0_0_10_14_32,-14.0,2,1,2,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,8,8,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-14.0,3,2,3,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,19,19,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-14.0,4,3,4,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,13,13,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-14.0,5,4,5,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,11,11,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-14.0,6,5,6,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,21,21,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-14.0,7,6,7,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,9,9,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-15.0,0,0,0,33,35,0.8285714285714286,0.4857142857142857,0.3142857142857143,0.2,0.2,0.5142857142857143,0.6285714285714286,0.6285714285714286,0.11428571428571427,0.11428571428571427,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,2.942857142857143,0,0,0,savaux_paper
0_0_0_10_14_32,-15.0,2,1,2,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,8,8,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-15.0,3,2,3,33,35,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,-0.05714285714285714,0.0,-0.05714285714285714,-0.05714285714285714,1,1,1,1,1,1,beam,315,512,19,19,0,1.0,1.0,2,0,2,traditional_fft
0_0_0_10_14_32,-15.0,4,3,4,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,14,14,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-15.0,5,4,5,33,35,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,10,10,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-15.0,6,5,6,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,20,20,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-15.0,7,6,7,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,11,11,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-16.0,0,0,0,33,35,0.8285714285714286,0.7142857142857143,0.4857142857142857,0.3142857142857143,0.3142857142857143,0.3428571428571429,0.5142857142857143,0.5142857142857143,0.17142857142857143,0.17142857142857143,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,5.714285714285714,0,0,0,savaux_paper
0_0_0_10_14_32,-16.0,2,1,2,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,10,10,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-16.0,3,2,3,33,35,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,-0.05714285714285714,0.0,-0.05714285714285714,-0.05714285714285714,1,1,1,1,1,1,beam,297,512,20,20,0,1.0,1.0,2,0,2,traditional_fft
0_0_0_10_14_32,-16.0,4,3,4,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,14,14,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-16.0,5,4,5,33,35,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,11,11,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-16.0,6,5,6,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,20,20,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-16.0,7,6,7,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,15,15,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-17.0,0,0,0,33,35,0.8571428571428571,0.8285714285714286,0.5714285714285714,0.4,0.4,0.2857142857142857,0.4571428571428571,0.4571428571428571,0.17142857142857137,0.17142857142857137,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.9142857142857143,10.8,0,0,0,savaux_paper
0_0_0_10_14_32,-17.0,2,1,2,33,35,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,10,10,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-17.0,3,2,3,33,35,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,-0.05714285714285714,0.0,-0.05714285714285714,-0.05714285714285714,1,1,1,1,1,1,beam,293,512,17,17,0,1.0,1.0,2,0,2,traditional_fft
0_0_0_10_14_32,-17.0,4,3,4,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,beam,0,512,14,14,0,1.0,1.0,0,0,0,traditional_fft
0_0_0_10_14_32,-17.0,5,4,5,33,35,0.05714285714285714,0.0,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,11,11,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-17.0,6,5,6,33,35,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,20,20,0,1.0,1.0,0,0,0,multi_offset_argmax
0_0_0_10_14_32,-17.0,7,6,7,33,35,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0,1,1,1,1,1,beam,0,512,16,16,0,1.0,1.0,0,0,0,multi_offset_argmax
