packet_index,event_index,anchor_symbol_index,absolute_symbol_index,anchor_grid,anchor_start_sample,anchor_cfo_common_phase_rad,anchor_bin_mode,anchor_bin,anchor_signed_bin,argmax_bin,argmax_signed_bin,is_anchor_bin_argmax,anchor_real,anchor_imag,anchor_amp,anchor_power,anchor_phase,anchor_energy_ratio,peak_margin_db,total_fft_energy,anchor_phase_unwrap,phase_line_fit,phase_line_residual,file_name,sf,bw,samp_rate,cfo_int,cfo_frac,sfo_hat,anchor_line_slope_pi_per_symbol,anchor_line_r2
2,2,4,4.0,payload_backtrack,3951997,2478.8527750537005,bin0,0,0,0,0,1,1.6481859683990479,7.111413955688477,7.299912700545694,53.28873062133789,1.3430510477652589,0.7901464757981456,18.40189610501228,67.44158488780158,1.3430510477652589,1.3253430201691967,0.01770802759606216,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.0037584800976596974,0.6805049941837291
2,2,5,5.0,payload_backtrack,3956093,2326.30798889655,bin0,0,0,0,0,1,1.7589327096939087,7.118670463562012,7.33275619709406,53.769317626953125,1.328560948515887,0.7906773435175573,17.98523443060601,68.00412085635935,1.328560948515887,1.3135354067057254,0.015025541810161469,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.0037584800976596974,0.6805049941837291
2,2,6,6.0,payload_backtrack,3960189,2173.763202739399,bin0,0,0,0,0,1,1.8034592866897583,6.952481269836426,7.182580400258242,51.58946228027344,1.31699229307769,0.77939703515714,17.833649834821525,66.1915043978479,1.31699229307769,1.3017277932422544,0.015264499835435652,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.0037584800976596974,0.6805049941837291
2,2,7,7.0,payload_backtrack,3964285,2021.2184165822482,bin0,0,0,0,0,1,1.7066867351531982,7.089448928833008,7.291986404710267,53.173065185546875,1.3345553927487275,0.790629671463243,17.0337446564402,67.2540724244991,1.3345553927487275,1.2899201797787831,0.04463521296994433,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.0037584800976596974,0.6805049941837291
2,2,8,8.0,payload_backtrack,3968381,1868.6736304250974,bin0,0,0,0,0,1,1.7811235189437866,7.010655879974365,7.233373822577804,52.321693420410156,1.322000650239327,0.7882263115119539,18.08155116533333,66.3790242171035,1.322000650239327,1.2781125663153121,0.043888083924014776,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.0037584800976596974,0.6805049941837291
2,2,9,9.0,payload_backtrack,3972477,1716.1288442679465,bin0,0,0,0,0,1,1.7987818717956543,7.003695011138916,7.230999933021216,52.287353515625,1.319396765494741,0.7884514877531189,18.527608956380558,66.31651322598213,1.319396765494741,1.2663049528518409,0.05309181264290008,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.0037584800976596974,0.6805049941837291
2,2,10,10.0,payload_backtrack,3976573,1563.5840581107957,bin0,0,0,0,0,1,1.9599682092666626,6.8915252685546875,7.164816529993195,51.33460235595703,1.2937097102984285,0.7897152185716529,20.923215407128982,65.00394211574803,1.2937097102984285,1.2544973393883698,0.0392123709100587,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.0037584800976596974,0.6805049941837291
2,2,11,11.0,payload_backtrack,3980669,1411.039271953645,bin0,0,0,0,0,1,2.2026708126068115,6.8346638679504395,7.1808348328434075,51.564388275146484,1.2590271557904589,0.7902110027950596,21.70751819502511,65.2539487462941,1.2590271557904589,1.2426897259248986,0.016337429865560305,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.0037584800976596974,0.6805049941837291
2,2,12,12.0,payload_backtrack,3984765,1258.4944857964942,bin0,0,0,0,0,1,2.181124210357666,6.68910551071167,7.035725645194075,49.501434326171875,1.2555959300977286,0.7521130245030696,19.990018769797466,65.81648331230281,1.2555959300977286,1.2308821124614275,0.024713817636301094,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.0037584800976596974,0.6805049941837291
2,2,13,13.0,payload_backtrack,3988861,1105.9496996393434,bin0,0,0,0,0,1,2.615917921066284,6.422875881195068,6.93515401090654,48.09636688232422,1.1840286783428684,0.7198271864687401,22.161217533758805,66.8165467857234,1.1840286783428684,1.2190744989979563,-0.03504582065508788,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.0037584800976596974,0.6805049941837291
2,2,14,14.0,payload_backtrack,3992957,953.4049134821926,bin0,0,0,0,0,1,3.0013434886932373,6.775138854980469,7.410166613605078,54.91057205200195,1.1537841376687383,0.8141945580909448,22.226796894149984,67.44158568285161,1.1537841376687383,1.207266885534485,-0.053482747865746694,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.0037584800976596974,0.6805049941837291
2,2,15,15.0,payload_backtrack,3997053,800.8601273250417,bin0,0,0,0,0,1,3.1443803310394287,6.73581075668335,7.43359093682715,55.25828170776367,1.1340470220438401,0.8178342324704304,24.190553567897286,67.5666039814023,1.1340470220438401,1.195459272071014,-0.061412250027173876,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,10,125000.0,500000.0,-24,-0.27825675980667963,-0.006222641162550411,-0.0037584800976596974,0.6805049941837291
