dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_raw_bin,selected_raw_bin,savaux_top1_raw_bin,gt_symbol,selected_symbol,savaux_top1_symbol,selected_energy,gt_energy,delta_energy_selected_minus_gt,selected_coherence,gt_coherence,delta_coherence_selected_minus_gt,selected_rank,gt_rank,delta_rank_selected_minus_gt,selected_phase_local,gt_phase_local,delta_phase_local_selected_minus_gt,selected_local_score,gt_local_score,delta_local_score_selected_minus_gt,selected_transition_penalty,gt_transition_penalty,delta_transition_penalty_selected_minus_gt,top1_margin_db,top1_peak_to_median_db,top1_coherence_score,candidate_count,gt_rank_position,selected_rank_position,hard_anchor,high_confidence,pre_hard_anchor_count,hard_anchor_rmse_pi
0_0_0_10_14_16,-22.0,42,6,18,889,499,725,888,498,724,0.8409168563419779,0.8109080495262052,0.03000880681577267,0.7910924889338092,0.8750727143065826,-0.08398022537277339,0.9743589743589743,0.9487179487179487,0.02564102564102566,0.9993291770304571,0.9264703508313821,0.07285882619907502,0.9067529655510195,0.8908854336626814,0.015867531888338116,0.0027401415946663194,0.009173418346458047,-0.006433276751791728,0.7524694191542071,9.980886286105564,0.899194466746865,40,3,2,0,0,29,0.21159600493309133
0_0_0_10_14_16,-22.0,42,9,18,889,1006,111,888,1005,110,0.9419215243297593,0.48012278017945176,0.4617987441503075,0.823348731868173,0.6455200653018724,0.17782866656630059,0.9743589743589743,0.28205128205128205,0.6923076923076923,0.41727235808695845,0.9627470580237149,-0.5454746999367563,0.8907783906983795,0.6192294884697851,0.2715489022285944,0.0662202602093333,0.007349658544705365,0.05887060166462794,0.25985278704205966,10.52915665544826,0.8922811122044346,40,29,2,0,0,28,0.1992100161226177
0_0_0_10_14_16,-22.0,42,10,27,602,947,947,601,946,946,1.0,0.8446332283320027,0.15536677166799728,0.9847562775064107,0.9520310467587995,0.032725230747611245,1.0,0.9743589743589743,0.02564102564102566,0.9682599720057354,0.9600331546853815,0.008226817320353907,1.0518728510221997,0.9352547739338228,0.1166180770883769,0.009954063798902771,0.0031991675504311028,0.006754896248471668,0.7333183719317532,10.482811172741531,0.9847562775064107,40,2,1,0,0,25,0.22923994955722768
0_0_0_10_14_16,-26.0,43,1,0,222,958,958,221,957,957,1.0,0.6273306037594986,0.37266939624050144,0.9848356282615447,0.9360334979081598,0.048802130353384876,1.0,0.8666666666666667,0.1333333333333333,0.0005820004851588012,0.0007156503976479822,-0.000133649912489181,0.8970602457299343,0.6264526262769046,0.2706076194530297,0.029383482580001383,0.05688180248938776,-0.02749831990938638,1.1976630818574752,11.200938695308295,0.9848356282615447,16,3,1,0,0,4,0.29073973543229364
0_0_0_10_14_16,-26.0,43,1,1,826,717,717,825,716,716,1.0,0.6360587395692429,0.36394126043075714,0.9149532264495908,0.8492983645012667,0.06565486194832404,1.0,0.33333333333333337,0.6666666666666666,0.47589373157288295,0.007541216324612882,0.46835251524827004,0.9591336423415794,0.6163073852106614,0.34282625713091797,0.08254093672072249,0.00909655040120803,0.07344438631951446,1.886751437604763,11.909668270445968,0.9149532264495908,4,3,1,0,1,4,0.29073973543229364
0_0_0_10_14_16,-26.0,43,1,3,718,308,308,717,307,307,1.0,0.7571461991240169,0.24285380087598307,0.9480906259800463,0.9570402460196242,-0.008949620039577888,1.0,0.6666666666666667,0.33333333333333326,0.878192669153851,0.09435752749949941,0.7838351416543515,1.0301289522606254,0.7365075929906566,0.2936213592699688,0.040798530556612,0.0008658383324387749,0.03993269222417323,1.2082025346905043,11.844454158143428,0.9480906259800463,4,2,1,0,1,4,0.29073973543229364
0_0_0_10_14_16,-26.0,43,1,5,468,496,496,467,495,495,1.0,0.6335216855762392,0.3664783144237608,0.7437122300605035,0.966095748880488,-0.22238351881998453,1.0,0.7333333333333334,0.2666666666666666,0.5319911251201688,0.5844303204221829,-0.05243919530201413,0.9338610260313277,0.7301931809470144,0.20366784508431335,0.030966025707244285,0.00023202502959984744,0.030734000677644438,0.5058106128427311,11.070586214529355,0.7437122300605035,16,5,1,0,0,4,0.29073973543229364
0_0_0_10_14_16,-26.0,43,1,13,562,835,835,561,834,834,1.0,0.9555029821458857,0.04449701785411431,0.9440570455365261,0.8342495734416511,0.10980747209487507,1.0,0.9333333333333333,0.06666666666666665,0.8635276255610155,0.5252702713226358,0.33825735423837966,1.0269758291970676,0.9197452456020719,0.10723058359499571,0.0011491698068875763,0.01325643468100956,-0.012107264874121984,0.1976795316419455,10.061168740192217,0.9440570455365261,16,2,1,0,0,4,0.29073973543229364
0_0_0_10_14_16,-26.0,43,1,21,553,291,291,552,290,290,1.0,0.565705001148815,0.43429499885118505,0.8898550408428809,0.8047802916546299,0.08507474918825098,1.0,0.6666666666666667,0.33333333333333326,0.9371124815211823,0.9964102729533547,-0.0592977914321724,1.0279090052119653,0.7163752028076332,0.31153380240433204,0.000683534455588043,0.0021029749877519784,-0.0014194405321639354,0.7345325261653961,11.469920113352671,0.8898550408428809,16,6,1,0,0,4,0.29073973543229364
0_0_0_10_14_16,-26.0,43,1,22,629,355,355,628,354,354,1.0,0.8354825907742124,0.16451740922578761,0.862776278563945,0.9688449396575742,-0.10606866109362922,1.0,0.8,0.19999999999999996,0.565504120471736,0.9798056969950307,-0.4143015765232947,0.9630359149882667,0.9353757129926684,0.027660201995598266,0.009409575913604709,0.002829523611085419,0.00658005230251929,0.05477265594348301,9.858271811734667,0.862776278563945,16,4,1,0,0,4,0.29073973543229364
0_0_0_10_14_16,-26.0,43,1,24,874,547,440,873,546,439,0.9822402299736346,0.7274707255104568,0.2547695044631778,0.712771812986562,0.9231025019619205,-0.21033068897535845,0.9333333333333333,0.6666666666666667,0.2666666666666666,0.7260754747864542,0.5920193450854372,0.134056129701017,0.9462945995446892,0.7885731034633737,0.15772149608131547,0.0008323566449248171,0.002230210002699483,-0.0013978533577746657,0.07782282281634238,9.897280887313869,0.9363684536744434,16,6,2,0,0,4,0.29073973543229364
0_0_0_10_14_16,-26.0,43,1,25,720,783,909,719,782,908,0.93489255607142,0.7394967367334184,0.19539581933800154,0.8454698959192908,0.8610334684208503,-0.015563572501559486,0.9333333333333333,0.7333333333333334,0.19999999999999996,0.6226517560868977,0.9908053162921232,-0.3681535602052255,0.9231430494077557,0.8483832600043026,0.07475978940345307,0.005486339438665527,0.004422686498663092,0.0010636529400024353,0.2923829820401837,9.750875325047046,0.8872330391101636,16,5,2,0,0,4,0.29073973543229364
0_0_0_10_14_16,-26.0,43,1,29,610,385,798,609,384,797,0.8543796809177454,0.7248952505618882,0.12948443035585722,0.9139293725238211,0.8502229968476673,0.06370637567615378,0.8666666666666667,0.6,0.2666666666666667,0.46369906835230024,0.942739588190894,-0.47904051983859375,0.8550435020835541,0.8283096088733983,0.026733893210155735,0.00920212864532371,0.0014934179326315318,0.007708710712692178,0.4864429344457909,10.25999427105331,0.8947438499203906,16,7,3,0,0,4,0.29073973543229364
0_0_0_10_14_16,-26.0,43,1,31,897,533,533,896,532,532,1.0,0.7765733645036987,0.22342663549630126,0.9258231359069932,0.9772356764532278,-0.051412540546234675,1.0,0.6666666666666667,0.33333333333333326,0.36792080906849556,0.8243122286203879,-0.45639141955189233,0.944031956632358,0.8709384470224968,0.07309350960986116,0.014014319454558269,0.004353523050046321,0.009660796404511948,0.39622806290137974,10.183616520803376,0.9258231359069932,16,6,1,0,0,4,0.29073973543229364
0_0_0_10_14_16,-26.0,43,2,2,922,561,561,921,560,560,1.0,0.9721981525726322,0.0278018474273678,0.8441128373392417,0.9053295543958345,-0.06121671705659282,1.0,0.9333333333333333,0.06666666666666665,0.9830658533814096,0.9997825461691964,-0.016716692787786758,1.0261131040088738,1.0215698250670808,0.004543278941792961,0.0003598290373690646,0.0012137348414343423,-0.0008539058040652778,0.12245208532278787,9.646541624613988,0.8441128373392417,16,2,1,0,0,2,2.8271597168564594e-16
0_0_0_10_14_16,-26.0,43,2,4,86,303,303,85,302,302,1.0,0.8778943349030235,0.12210566509697651,0.8895996822889352,0.9297612504802201,-0.04016156819128491,1.0,0.9333333333333333,0.06666666666666665,0.932736168470702,0.9961196614813671,-0.06338349301066515,1.0271577234130993,0.9598574303651791,0.06730029304792018,0.003155916487177611,0.00275774680620471,0.0003981696809729012,0.5655775349039799,10.471273283927703,0.8895996822889352,16,2,1,0,0,2,2.8271597168564594e-16
0_0_0_10_14_16,-26.0,43,2,6,89,820,820,88,819,819,1.0,0.8304513539476478,0.1695486460523522,0.7643163034532444,0.6362663270963651,0.1280499763568793,1.0,0.5333333333333333,0.4666666666666667,0.7417627447204638,0.7725269107628315,-0.030764166042367758,0.9715452998459231,0.8321735189046795,0.13937178094124358,0.0036105656861540663,0.003091688175276063,0.0005188775108780031,0.02167287273201563,9.640850715813611,0.7643163034532444,16,8,1,0,0,2,2.8271597168564594e-16
0_0_0_10_14_16,-26.0,43,2,18,889,370,370,888,369,369,1.0,0.7123949398640428,0.2876050601359572,0.9259900343414235,0.8826508759986197,0.043339158342803774,1.0,0.8666666666666667,0.1333333333333333,0.29072938897659534,0.8744245241312121,-0.5836951351546167,0.9317147091045399,0.8151145569655478,0.11660015213899211,0.006339180107669938,0.01513847862931076,-0.008799298521640821,0.9975457259172797,10.543879920494916,0.9259900343414235,16,3,1,0,0,2,2.8271597168564594e-16
0_0_0_10_14_16,-26.0,43,2,19,510,761,374,509,760,373,0.9848703520043542,0.8593481645803386,0.12552218742401566,0.8833573033267597,0.8404328401591002,0.04292446316765941,0.9333333333333333,0.7333333333333334,0.19999999999999996,0.6836409949327376,0.999872869616529,-0.31623187468379144,0.9754632662576378,0.9296099423767017,0.0458533238809361,0.00020314238441371352,0.006582761917936889,-0.006379619533523176,0.06620936116549249,10.324252259440494,0.9537845557809524,16,5,2,0,0,2,2.8271597168564594e-16
0_0_0_10_14_16,-26.0,43,2,25,720,377,377,719,376,376,1.0,0.9422853251357948,0.05771467486420523,0.7322490835706545,0.9410245982430172,-0.20877551467236266,1.0,0.9333333333333333,0.06666666666666665,0.9865503740244301,0.9296916365278823,0.056858737496547795,1.0042978765580397,0.9965553090881208,0.00774256746991886,0.005578455331091111,0.007700268922269368,-0.0021218135911782576,0.25817572398944133,10.229961895112467,0.7322490835706545,16,2,1,0,0,2,2.8271597168564594e-16
0_0_0_10_14_16,-26.0,43,2,27,602,996,620,601,995,619,0.9132878400412807,0.7874709766603856,0.12581686338089515,0.9833445494046686,0.8992489891816575,0.08409556022301112,0.8666666666666667,0.7333333333333334,0.1333333333333333,0.969876699940015,0.9130460607716107,0.05683063916840436,0.9911506699002326,0.8771668512220591,0.11398381867817353,0.04468616298645447,0.04054641950232246,0.004139743484132007,0.2532048819497397,10.958579840755728,0.9413756509719748,16,5,3,0,0,2,2.8271597168564594e-16
0_0_0_10_14_16,-26.0,43,3,1,711,389,389,710,388,388,1.0,0.6967599366397272,0.30324006336027276,0.898909576149797,0.8176592152566432,0.08125036089315385,1.0,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,0.8797819152299594,0.6512637986991376,0.22851811653082177,0.013957833091631476,0.04519119238899407,-0.031233359297362595,0.24989007122942086,9.744849586460605,0.898909576149797,16,8,1,0,0,0,inf
0_0_0_10_14_16,-26.0,43,3,2,871,520,520,870,519,519,1.0,0.763726872003729,0.23627312799627098,0.9254080526224305,0.8898711568911426,0.03553689573128793,1.0,0.8,0.19999999999999996,0.0,0.0,0.0,0.8850816105244861,0.7125830417808389,0.17249856874364722,0.02440058940710641,0.003740448036238663,0.02066014137086775,0.6730159563551075,10.09148971527614,0.9254080526224305,16,4,1,0,0,0,inf
0_0_0_10_14_16,-26.0,43,3,5,468,486,486,467,485,485,1.0,0.7666518428676464,0.23334815713235357,0.9544415857013053,0.901869735673034,0.05257185002827136,1.0,0.8,0.19999999999999996,0.9996776448592232,0.9944820405111104,0.005195604348112726,1.0508367403177368,0.8761473636237369,0.17468937669399986,0.016539915317848694,0.017347901386192105,-0.0008079860683434109,1.0037289458183494,10.980647156117495,0.9544415857013053,16,4,1,0,0,0,inf
0_0_0_10_14_16,-26.0,43,3,6,89,252,72,88,251,71,0.7810469306861625,0.8938935202870611,-0.11284658960089866,0.9215852964713772,0.7554423859831123,0.1661429104882649,0.6,0.8,-0.20000000000000007,0.8651219916965623,0.08701846933206747,0.7781035223644949,0.8694694294460391,0.790736896490696,0.0787325329553431,0.015608407380839188,0.020590667687589326,-0.004982260306750138,0.19640199070862882,10.235751171781134,0.9574908560353776,16,4,7,0,0,0,inf
0_0_0_10_14_16,-26.0,43,3,11,1023,189,1023,1022,188,1022,0.9837605850120335,1.0,-0.01623941498796655,0.9941882645724642,0.9910028314520652,0.003185433120398984,0.9333333333333333,1.0,-0.06666666666666665,0.8204939185497979,0.3450803689896843,0.4754135495601136,1.018749089390884,0.9534134253287625,0.06533566406212143,0.002154125521773201,0.00698509178455465,-0.004830966262781449,0.07110581710301575,11.069697566232984,0.9910028314520652,16,1,2,0,0,0,inf
0_0_0_10_14_16,-26.0,43,3,12,597,81,132,596,80,131,0.7200872084557302,0.6673677044000194,0.0527195040557108,0.9070331916999358,0.7519639807445897,0.1550692109553461,0.4666666666666667,0.1333333333333333,0.33333333333333337,0.9997165481416409,0.9874474926450654,0.012269055496575532,0.8454223319616608,0.7755417880521419,0.06988054390951892,0.0012489482527652776,0.0004530946961396547,0.000795853556625623,0.5852744689873386,10.135545302184056,0.7983743805154685,16,14,9,0,0,0,inf
0_0_0_10_14_16,-26.0,43,3,14,478,960,960,477,959,959,1.0,0.5011418605008781,0.49885813949912194,0.9453651892826923,0.7717185091856889,0.17364668009700346,1.0,0.06666666666666665,0.9333333333333333,0.993689960822438,0.978646879352043,0.015043081470395014,1.0480634315881285,0.6617265048840792,0.3863369267040493,0.000222356826702554,0.00024878341726080347,-2.642659055824946e-05,1.0540429795379151,11.16943527310903,0.9453651892826923,16,15,1,0,0,0,inf
0_0_0_10_14_16,-26.0,43,3,16,917,935,935,916,934,934,1.0,0.7690569492925344,0.23094305070746557,0.9465349305041387,0.98528138559722,-0.03874645509308128,1.0,0.6666666666666667,0.33333333333333326,0.6174378268106836,0.48676233609864783,0.13067549071203577,0.9880970383905371,0.8132781154000017,0.17481892299053536,0.006699710016666796,0.011531188773908699,-0.004831478757241903,0.8038728327824751,10.23679793472207,0.9465349305041387,16,6,1,0,0,0,inf
0_0_0_10_14_16,-26.0,43,3,19,510,596,596,509,595,595,1.0,0.8183646863475807,0.18163531365241925,0.8468651559819482,0.8736045417118751,-0.026739385729926846,1.0,0.8666666666666667,0.1333333333333333,0.025878143376757007,0.0012200197555246872,0.02465812362123232,0.8735135341366708,0.7477713919465655,0.12574214219010527,0.017090662342446977,0.02785396991561457,-0.010763307573167593,0.5919694850835111,10.258281750637506,0.8468651559819482,16,3,1,0,0,0,inf
0_0_0_10_14_16,-26.0,43,3,22,629,889,889,628,888,888,1.0,0.9256467943395325,0.07435320566046755,0.920266955957531,0.7860314805378582,0.13423547541967285,1.0,0.8666666666666667,0.1333333333333333,0.0,0.0,0.0,0.8840533911915062,0.8051590521452443,0.07889433904626186,0.021686254932498754,0.0027454144847598454,0.01894084044773891,0.074521460333701,10.032458312300335,0.920266955957531,16,3,1,0,0,0,inf
0_0_0_10_14_16,-26.0,43,3,25,720,4,730,719,3,729,0.9178192770797248,0.7474774853012206,0.17034179177850417,0.8130764795314173,0.9091801035949103,-0.09610362406349304,0.9333333333333333,0.6666666666666667,0.2666666666666666,0.0,0.0,0.0,0.8050887898620908,0.7050702604298364,0.10001852943225431,0.004339615130153475,0.0067067563867532435,-0.002367141256599769,0.37242825001097224,9.914175450904333,0.9345238977656216,16,6,2,0,0,0,inf
0_0_0_10_14_16,-26.0,43,3,27,602,851,851,601,850,850,1.0,0.6191307093278255,0.38086929067217445,0.8879351003379714,0.8012581686659114,0.08667693167206003,1.0,0.7333333333333334,0.2666666666666666,0.0,0.0,0.0,0.8775870200675943,0.5936431302626601,0.2839438898049341,0.0072488957370212045,0.003189982346412309,0.004058913390608895,0.9376012197419465,10.987845918827981,0.8879351003379714,16,5,1,0,0,0,inf
0_0_0_10_14_16,-26.0,43,3,32,740,848,848,739,847,847,1.0,0.7199176335805021,0.2800823664194979,0.9356940588787944,0.7555851953395554,0.18010886353923905,1.0,0.8,0.19999999999999996,0.0,0.0,0.0,0.8871388117757588,0.6550593825742625,0.23207942920149627,0.029054827510745486,0.059163707099357546,-0.03010887958861206,0.08835570081543867,10.546627966110677,0.9356940588787944,16,4,1,0,0,0,inf
0_0_0_10_14_16,-26.0,43,3,34,930,398,362,929,397,361,0.977321798787045,0.7631344745188019,0.21418732426824305,0.9603788501000057,0.8259070898421188,0.13447176025788687,0.9333333333333333,0.6,0.33333333333333337,0.0,0.0,0.0,0.8762010291709326,0.699375550131585,0.17682547903934753,0.03631115110436047,2.0974092530127375e-05,0.03629017701183034,0.09962414350195307,9.05519310652966,0.9161735501844918,16,7,2,0,0,0,inf
0_0_0_10_14_16,-26.0,43,5,1,826,895,895,825,894,894,1.0,0.4468422514341414,0.5531577485658585,0.9323856886806968,0.8009966908144975,0.1313889978661993,1.0,0.4,0.6,0.096202192435247,0.9117428751053188,-0.8155406826700718,0.9018694885257789,0.6188677741836495,0.2830017143421294,0.04021295463914713,0.00043292819955315646,0.039780026439593975,0.7619798155117457,11.974054866843101,0.9323856886806968,16,10,1,0,0,7,0.4339398591730292
0_0_0_10_14_16,-26.0,43,5,3,718,761,984,717,760,983,0.9134490164735621,0.968527736990579,-0.0550787205170169,0.9408851841995514,0.8349476144749739,0.10593756972457746,0.8666666666666667,0.9333333333333333,-0.06666666666666665,0.9775976707548234,0.7614779776503502,0.2161196931044732,0.9840069756921754,0.9667954152124562,0.01721156047971928,0.0032425745953200574,0.0028558975917838975,0.00038667700353615985,0.13887937309906417,9.23783505234384,0.8472525704815088,16,2,3,0,0,7,0.4339398591730292
0_0_0_10_14_16,-26.0,43,5,5,468,118,118,467,117,117,1.0,0.6393978243727076,0.36060217562729235,0.9742411881940692,0.8478608893666334,0.12638029882743584,1.0,0.0,1.0,0.1260390582154547,0.9923302431175972,-0.8662911849021425,0.9150144869532866,0.7759234938330376,0.13909099312024897,0.01954376458513963,0.002630425833441314,0.016913338751698315,1.4890651498375462,11.264685456542916,0.9742411881940692,4,4,1,0,1,7,0.4339398591730292
0_0_0_10_14_16,-26.0,43,5,6,89,941,941,88,940,940,1.0,0.7657283310680102,0.2342716689319898,0.9041063708993701,0.7218469200683171,0.182259450831053,1.0,0.7333333333333334,0.2666666666666666,0.9998190908108745,0.7511680797872067,0.24865101102366782,1.040792328709614,0.8005661085272235,0.24022622018239037,0.004548222224264002,0.013224203928903317,-0.008675981704639315,0.8840739325193482,10.80900720894699,0.9041063708993701,16,5,1,0,0,7,0.4339398591730292
0_0_0_10_14_16,-26.0,43,5,9,492,469,56,491,468,55,0.8103069703353007,0.7652317020409511,0.0450752682943496,0.8010511922166753,0.7662968090332607,0.03475438318341462,0.8666666666666667,0.7333333333333334,0.1333333333333333,0.7727800989180793,0.8550811111427769,-0.08230101222469755,0.8510699335049382,0.8257345310181622,0.025335402486776015,0.030134764474004337,0.02640467328107751,0.0037300911929268286,0.8882125845786913,10.461404753270159,0.8776498342018625,16,5,3,0,0,7,0.4339398591730292
