payload_symbol_index,gt_raw_fft_bin,savaux_argmax_bin,fused_argmax_bin,savaux_gt_rank,fused_gt_rank,rank_delta,savaux_gt_topk,fused_gt_topk,savaux_correct,fused_correct,gt_in_structured_topk,gt_path_ratio,gt_path_name,evidence_mode,dataset,target_snr_db,packet_index
20,860,860,647,1,2,-1,1,1,1,0,1,0.05507475665795274,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,10
21,553,553,553,1,1,0,1,1,1,1,1,0.19265377315697133,tau0_slope0,timing,0_0_0_10_14_16,-25.0,10
22,629,496,115,3,3,0,1,1,0,0,1,0.07366953638099401,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,10
23,759,179,418,2,7,-5,1,1,0,0,1,0.0501560413659025,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,10
24,874,874,874,1,1,0,1,1,1,1,1,0.08269428324778011,tau0_slope0,timing,0_0_0_10_14_16,-25.0,10
25,720,75,75,32,22,10,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-25.0,10
26,314,314,314,1,1,0,1,1,1,1,1,0.09000847661503969,tau0_slope0,timing,0_0_0_10_14_16,-25.0,10
27,602,602,602,1,1,0,1,1,1,1,1,0.08450518904585304,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,10
28,7,7,7,1,1,0,1,1,1,1,1,0.114948617046,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,10
29,610,610,610,1,1,0,1,1,1,1,1,0.10936639444928263,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,10
30,826,826,626,1,8,-7,1,1,1,0,1,0.08611318693296867,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,10
31,904,904,904,1,1,0,1,1,1,1,1,0.12158867444336664,tau0_slope0,timing,0_0_0_10_14_16,-25.0,10
32,760,760,760,1,1,0,1,1,1,1,1,0.04757417138621059,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,10
33,577,577,577,1,1,0,1,1,1,1,1,0.11736029619416284,tau0_slope0,timing,0_0_0_10_14_16,-25.0,10
34,930,930,930,1,1,0,1,1,1,1,1,0.09711038331645166,tau0_slope0,timing,0_0_0_10_14_16,-25.0,10
0,222,642,642,13,45,-32,0,0,0,0,1,0.09577756812432935,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,11
1,711,711,711,1,1,0,1,1,1,1,1,0.06020536103131009,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,11
2,871,871,871,1,1,0,1,1,1,1,1,0.12008906925682207,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,11
3,691,691,691,1,1,0,1,1,1,1,1,0.04676886308998167,tau0.5_slope0,timing,0_0_0_10_14_16,-25.0,11
4,86,86,268,1,8,-7,1,1,1,0,1,0.04190219359539887,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,11
5,468,468,468,1,1,0,1,1,1,1,1,0.18589025311990634,tau0_slope0,timing,0_0_0_10_14_16,-25.0,11
6,89,89,89,1,1,0,1,1,1,1,1,0.13574641601009496,tau0_slope-0.5,timing,0_0_0_10_14_16,-25.0,11
7,713,713,713,1,1,0,1,1,1,1,1,0.07031443458878958,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,11
8,865,865,865,1,1,0,1,1,1,1,1,0.14098113171538618,tau0_slope0.5,timing,0_0_0_10_14_16,-25.0,11
9,492,492,492,1,1,0,1,1,1,1,1,0.06341495247621795,tau0_slope-0.5,timing,0_0_0_10_14_16,-25.0,11
10,765,765,765,1,1,0,1,1,1,1,1,0.07538964784199047,tau0_slope0,timing,0_0_0_10_14_16,-25.0,11
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.11275646257538229,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,11
12,597,597,597,1,1,0,1,1,1,1,1,0.08339581017647871,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,11
13,562,562,562,1,1,0,1,1,1,1,1,0.07264304547980464,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,11
14,478,478,478,1,1,0,1,1,1,1,1,0.06867570531686573,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,11
15,267,267,267,1,1,0,1,1,1,1,1,0.11272487364966804,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,11
16,917,917,917,1,1,0,1,1,1,1,1,0.09032844412972323,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,11
17,656,755,755,15,75,-60,0,0,0,0,1,0.08806518258756775,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,11
18,889,889,889,1,1,0,1,1,1,1,1,0.050135227754726334,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,11
19,510,510,510,1,1,0,1,1,1,1,1,0.1017772291066981,tau0_slope0,timing,0_0_0_10_14_16,-25.0,11
20,860,860,860,1,1,0,1,1,1,1,1,0.0974178456300179,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,11
21,553,306,306,2,2,0,1,1,0,0,1,0.10294970830954397,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,11
22,629,629,629,1,1,0,1,1,1,1,1,0.09677858897005547,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,11
23,759,759,759,1,1,0,1,1,1,1,1,0.07309760835071301,tau0_slope0,timing,0_0_0_10_14_16,-25.0,11
24,874,874,874,1,1,0,1,1,1,1,1,0.28575102431294286,tau0_slope0,timing,0_0_0_10_14_16,-25.0,11
25,720,720,720,1,1,0,1,1,1,1,1,0.0914160324761987,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,11
26,314,314,314,1,1,0,1,1,1,1,1,0.1278612559815755,tau0_slope0,timing,0_0_0_10_14_16,-25.0,11
27,602,602,602,1,1,0,1,1,1,1,1,0.1357271697458757,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,11
28,7,7,938,1,17,-16,1,0,1,0,1,0.0677734934209718,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,11
29,610,610,610,1,1,0,1,1,1,1,1,0.06882006730665112,tau0_slope0,timing,0_0_0_10_14_16,-25.0,11
30,823,823,823,1,1,0,1,1,1,1,1,0.06342055649050153,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,11
31,905,905,905,1,1,0,1,1,1,1,1,0.153666534796311,tau0_slope0,timing,0_0_0_10_14_16,-25.0,11
32,748,748,747,1,2,-1,1,1,1,0,1,0.08203714973863926,tau0_slope0,timing,0_0_0_10_14_16,-25.0,11
33,586,586,586,1,1,0,1,1,1,1,1,0.11897745779815297,tau0_slope0,timing,0_0_0_10_14_16,-25.0,11
34,93,93,93,1,1,0,1,1,1,1,1,0.09203562127297647,tau0_slope0,timing,0_0_0_10_14_16,-25.0,11
0,803,803,803,1,1,0,1,1,1,1,1,0.08332703235691323,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,12
1,711,711,711,1,1,0,1,1,1,1,1,0.09613605950434059,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,12
2,871,871,871,1,1,0,1,1,1,1,1,0.0713206231277001,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,12
3,691,691,691,1,1,0,1,1,1,1,1,0.09465465781077773,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,12
4,107,107,107,1,1,0,1,1,1,1,1,0.05836915428964356,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,12
5,468,468,468,1,1,0,1,1,1,1,1,0.044092908340549394,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,12
6,89,89,89,1,1,0,1,1,1,1,1,0.0797868911181977,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,12
7,713,713,713,1,1,0,1,1,1,1,1,0.0555428943303831,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,12
8,865,865,865,1,1,0,1,1,1,1,1,0.10725424979313547,tau0_slope-0.5,timing,0_0_0_10_14_16,-25.0,12
9,492,492,492,1,1,0,1,1,1,1,1,0.08678231003312421,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,12
10,765,765,765,1,1,0,1,1,1,1,1,0.06155329643715797,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,12
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.13102660863645219,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,12
12,597,597,597,1,1,0,1,1,1,1,1,0.05486763007750757,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,12
13,562,562,562,1,1,0,1,1,1,1,1,0.12639535183660136,tau0_slope0,timing,0_0_0_10_14_16,-25.0,12
14,478,478,478,1,1,0,1,1,1,1,1,0.08632803445149544,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,12
15,267,267,267,1,1,0,1,1,1,1,1,0.04372695686051991,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,12
16,917,152,152,6,32,-26,1,0,0,0,1,0.0967985850459623,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,12
17,656,656,656,1,1,0,1,1,1,1,1,0.11344251989130912,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,12
18,889,889,889,1,1,0,1,1,1,1,1,0.14310771207835546,tau0_slope0,timing,0_0_0_10_14_16,-25.0,12
19,510,510,510,1,1,0,1,1,1,1,1,0.07823222647618071,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,12
20,860,860,860,1,1,0,1,1,1,1,1,0.11226416768425415,tau0_slope0,timing,0_0_0_10_14_16,-25.0,12
21,553,553,553,1,1,0,1,1,1,1,1,0.0952260491743099,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,12
22,629,629,629,1,1,0,1,1,1,1,1,0.055550788919439535,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,12
23,759,759,759,1,1,0,1,1,1,1,1,0.07556812384909944,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,12
24,874,874,874,1,1,0,1,1,1,1,1,0.04944852106424353,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,12
25,720,720,720,1,1,0,1,1,1,1,1,0.09768098703862617,tau0_slope0.5,timing,0_0_0_10_14_16,-25.0,12
26,314,314,314,1,1,0,1,1,1,1,1,0.12702933009107312,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,12
27,602,602,602,1,1,0,1,1,1,1,1,0.05986487720331959,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,12
28,7,7,7,1,1,0,1,1,1,1,1,0.08647599185451016,tau0_slope0,timing,0_0_0_10_14_16,-25.0,12
29,610,610,610,1,1,0,1,1,1,1,1,0.08640479942233331,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,12
30,791,791,791,1,1,0,1,1,1,1,1,0.07275082909961256,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,12
31,904,904,904,1,1,0,1,1,1,1,1,0.09854685507348272,tau0_slope0,timing,0_0_0_10_14_16,-25.0,12
32,761,761,761,1,1,0,1,1,1,1,1,0.10261829840304995,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,12
33,587,587,587,1,1,0,1,1,1,1,1,0.10835298166942837,tau0_slope0,timing,0_0_0_10_14_16,-25.0,12
34,934,934,934,1,1,0,1,1,1,1,1,0.10258044405972855,tau0_slope0,timing,0_0_0_10_14_16,-25.0,12
0,222,222,979,1,2,-1,1,1,1,0,1,0.06675367870203684,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,13
1,826,826,826,1,1,0,1,1,1,1,1,0.07978283658197298,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,13
2,871,871,871,1,1,0,1,1,1,1,1,0.05595565344424055,tau0_slope0,timing,0_0_0_10_14_16,-25.0,13
3,691,691,691,1,1,0,1,1,1,1,1,0.11013646261893753,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,13
4,107,107,107,1,1,0,1,1,1,1,1,0.0862331304987574,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,13
5,468,468,468,1,1,0,1,1,1,1,1,0.05732814300170775,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,13
6,89,89,89,1,1,0,1,1,1,1,1,0.07511302421247448,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,13
7,713,713,713,1,1,0,1,1,1,1,1,0.11118075075585304,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,13
8,865,865,618,1,3,-2,1,1,1,0,1,0.07956847621509948,tau0_slope0.5,timing,0_0_0_10_14_16,-25.0,13
9,492,492,492,1,1,0,1,1,1,1,1,0.07393596941966163,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,13
10,765,765,765,1,1,0,1,1,1,1,1,0.10224632698703576,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,13
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.11148655386392811,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,13
12,597,597,62,1,2,-1,1,1,1,0,1,0.08676652750584891,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,13
13,562,562,562,1,1,0,1,1,1,1,1,0.10060454787565296,tau0_slope-0.5,timing,0_0_0_10_14_16,-25.0,13
14,478,410,410,2,2,0,1,1,0,0,1,0.07564893860199648,tau0_slope-0.5,timing,0_0_0_10_14_16,-25.0,13
15,267,267,267,1,1,0,1,1,1,1,1,0.0714364650394402,tau0_slope-0.5,timing,0_0_0_10_14_16,-25.0,13
16,917,508,508,2,2,0,1,1,0,0,1,0.1433366740304884,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,13
17,656,656,656,1,1,0,1,1,1,1,1,0.08660464102161301,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,13
18,889,889,889,1,1,0,1,1,1,1,1,0.11597851702680391,tau0_slope0,timing,0_0_0_10_14_16,-25.0,13
19,510,510,510,1,1,0,1,1,1,1,1,0.20649197006157502,tau0_slope0,timing,0_0_0_10_14_16,-25.0,13
20,860,860,860,1,1,0,1,1,1,1,1,0.08716849082526117,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,13
21,553,553,553,1,1,0,1,1,1,1,1,0.05816843801402753,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,13
22,629,629,629,1,1,0,1,1,1,1,1,0.0756936275185441,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,13
23,759,759,759,1,1,0,1,1,1,1,1,0.08740930308884153,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,13
24,874,874,874,1,1,0,1,1,1,1,1,0.08161171044730282,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,13
25,720,720,720,1,1,0,1,1,1,1,1,0.08818892395037849,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,13
26,314,314,314,1,1,0,1,1,1,1,1,0.0742904153965302,tau0_slope0,timing,0_0_0_10_14_16,-25.0,13
27,602,602,602,1,1,0,1,1,1,1,1,0.0910719475006467,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,13
28,7,7,7,1,1,0,1,1,1,1,1,0.06982883626582108,tau0_slope0,timing,0_0_0_10_14_16,-25.0,13
29,610,610,610,1,1,0,1,1,1,1,1,0.05673628836335917,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,13
30,778,778,778,1,1,0,1,1,1,1,1,0.08260071514655888,tau0_slope-0.5,timing,0_0_0_10_14_16,-25.0,13
31,921,921,921,1,1,0,1,1,1,1,1,0.15011943992157104,tau0_slope0,timing,0_0_0_10_14_16,-25.0,13
32,749,749,749,1,1,0,1,1,1,1,1,0.09403538255752229,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,13
33,577,577,577,1,1,0,1,1,1,1,1,0.06355489222505356,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-25.0,13
34,936,936,936,1,1,0,1,1,1,1,1,0.08103693247378096,tau0.5_slope0.5,timing,0_0_0_10_14_16,-25.0,13
0,803,627,627,8,30,-22,1,0,0,0,1,0.09144789397024647,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,0
1,711,548,548,694,694,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
2,922,630,650,280,280,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
3,718,101,101,19,6,13,0,1,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
4,107,45,45,6,47,-41,1,0,0,0,1,0.07400393549138301,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,0
5,468,129,129,163,163,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
6,89,503,175,6,49,-43,1,0,0,0,1,0.08169651217058287,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,0
7,713,127,468,431,431,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
8,865,938,938,844,844,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
9,492,450,382,876,876,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
10,765,971,971,768,768,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
11,1023,187,518,439,439,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
12,597,788,229,31,17,14,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
13,562,450,450,140,140,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
14,478,348,381,379,379,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
15,267,636,190,15,79,-64,0,0,0,0,1,0.0817766016907588,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,0
16,917,990,990,111,110,1,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
17,656,406,216,56,49,7,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
18,889,47,47,654,654,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
19,510,549,549,629,629,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
20,860,905,905,825,825,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
21,553,117,190,137,137,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
22,629,806,806,827,827,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
23,759,292,416,396,396,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
24,874,407,407,57,51,6,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
25,720,27,545,462,462,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
26,314,100,819,57,54,3,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
27,602,168,168,60,55,5,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
28,7,312,312,623,623,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
29,610,859,859,292,292,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
30,826,461,461,104,103,1,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
31,928,460,967,411,411,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
32,761,889,761,17,1,16,0,1,0,1,0,nan,,timing,0_0_0_10_14_32,-25.0,0
33,590,457,745,224,224,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
34,936,816,816,430,430,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,0
0,803,803,803,1,1,0,1,1,1,1,1,0.09714740468995081,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,2
1,826,826,826,1,1,0,1,1,1,1,1,0.05859350877120907,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,2
2,922,922,922,1,1,0,1,1,1,1,1,0.08245033465406808,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,2
3,718,718,718,1,1,0,1,1,1,1,1,0.08380346450716913,tau0_slope0,timing,0_0_0_10_14_32,-25.0,2
4,86,86,86,1,1,0,1,1,1,1,1,0.06612106461795605,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,2
5,468,468,468,1,1,0,1,1,1,1,1,0.06264078135216647,tau0_slope-0.5,timing,0_0_0_10_14_32,-25.0,2
6,89,89,432,1,9,-8,1,0,1,0,1,0.0821891453461871,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,2
7,713,713,713,1,1,0,1,1,1,1,1,0.07412502424423047,tau0_slope0.5,timing,0_0_0_10_14_32,-25.0,2
8,865,865,865,1,1,0,1,1,1,1,1,0.09101985945851125,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,2
9,492,492,492,1,1,0,1,1,1,1,1,0.18202270796419986,tau0_slope0,timing,0_0_0_10_14_32,-25.0,2
10,765,765,765,1,1,0,1,1,1,1,1,0.07452914335438836,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,2
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.15317557608076207,tau0_slope0,timing,0_0_0_10_14_32,-25.0,2
12,597,597,597,1,1,0,1,1,1,1,1,0.08236919589324387,tau0_slope0,timing,0_0_0_10_14_32,-25.0,2
13,562,562,562,1,1,0,1,1,1,1,1,0.15091304716641474,tau0_slope0,timing,0_0_0_10_14_32,-25.0,2
14,478,478,478,1,1,0,1,1,1,1,1,0.11747585749752874,tau0_slope0,timing,0_0_0_10_14_32,-25.0,2
15,267,267,267,1,1,0,1,1,1,1,1,0.10459718606527571,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,2
16,917,917,582,1,4,-3,1,1,1,0,1,0.07371904743059382,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,2
17,656,656,656,1,1,0,1,1,1,1,1,0.21676937890913245,tau0_slope0.5,timing,0_0_0_10_14_32,-25.0,2
18,889,889,424,1,4,-3,1,1,1,0,1,0.09527276725091763,tau0_slope-0.5,timing,0_0_0_10_14_32,-25.0,2
19,510,510,510,1,1,0,1,1,1,1,1,0.16894251510145378,tau0_slope0.5,timing,0_0_0_10_14_32,-25.0,2
20,860,860,860,1,1,0,1,1,1,1,1,0.07582641850078396,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,2
21,553,553,536,1,2,-1,1,1,1,0,1,0.10297888157467357,tau0_slope-0.5,timing,0_0_0_10_14_32,-25.0,2
22,629,629,629,1,1,0,1,1,1,1,1,0.07907395356586892,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,2
23,759,759,759,1,1,0,1,1,1,1,1,0.11169539314186862,tau0_slope0,timing,0_0_0_10_14_32,-25.0,2
24,874,572,178,95,95,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,2
25,720,85,85,2,2,0,1,1,0,0,1,0.08206961104311497,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,2
26,314,314,314,1,1,0,1,1,1,1,1,0.0843782774546011,tau0_slope0,timing,0_0_0_10_14_32,-25.0,2
27,602,602,602,1,1,0,1,1,1,1,1,0.0711850254533375,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,2
28,7,7,7,1,1,0,1,1,1,1,1,0.06324699452641305,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,2
29,610,610,610,1,1,0,1,1,1,1,1,0.18993172480386838,tau0_slope0,timing,0_0_0_10_14_32,-25.0,2
30,775,775,775,1,1,0,1,1,1,1,1,0.10178977121939035,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,2
31,912,912,912,1,1,0,1,1,1,1,1,0.09206810991580201,tau0_slope0,timing,0_0_0_10_14_32,-25.0,2
32,768,768,768,1,1,0,1,1,1,1,1,0.10395634790511514,tau0_slope0,timing,0_0_0_10_14_32,-25.0,2
33,581,581,581,1,1,0,1,1,1,1,1,0.12906801561257844,tau0_slope0,timing,0_0_0_10_14_32,-25.0,2
34,93,93,93,1,1,0,1,1,1,1,1,0.10366732952935155,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,2
0,222,222,222,1,1,0,1,1,1,1,1,0.12518781106578616,tau0_slope0,timing,0_0_0_10_14_32,-25.0,3
1,711,356,356,9,10,-1,0,0,0,0,1,0.2456659837731655,tau0_slope0,timing,0_0_0_10_14_32,-25.0,3
2,871,654,907,2,2,0,1,1,0,0,1,0.10846022625811708,tau0_slope0,timing,0_0_0_10_14_32,-25.0,3
3,718,718,718,1,1,0,1,1,1,1,1,0.06167538634831937,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,3
4,107,107,107,1,1,0,1,1,1,1,1,0.11498610311122401,tau0_slope0.5,timing,0_0_0_10_14_32,-25.0,3
5,468,468,468,1,1,0,1,1,1,1,1,0.05662938025636637,tau0_slope-0.5,timing,0_0_0_10_14_32,-25.0,3
6,89,417,417,2,2,0,1,1,0,0,1,0.12887107043471113,tau0_slope-0.5,timing,0_0_0_10_14_32,-25.0,3
7,713,815,815,15,67,-52,0,0,0,0,1,0.13426022476969107,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,3
8,865,865,865,1,1,0,1,1,1,1,1,0.06808010521810035,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,3
9,492,831,416,149,149,0,0,0,0,0,0,nan,,timing,0_0_0_10_14_32,-25.0,3
10,765,765,765,1,1,0,1,1,1,1,1,0.18691358527431515,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,3
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.10216106776846466,tau0_slope0,timing,0_0_0_10_14_32,-25.0,3
12,597,597,597,1,1,0,1,1,1,1,1,0.08933592336629882,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,3
13,562,562,562,1,1,0,1,1,1,1,1,0.09968698292734418,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,3
14,478,478,478,1,1,0,1,1,1,1,1,0.09620408948295922,tau0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,3
15,267,84,84,5,10,-5,1,0,0,0,1,0.18280333565529605,tau0_slope0,timing,0_0_0_10_14_32,-25.0,3
16,917,917,917,1,1,0,1,1,1,1,1,0.12005246766345157,tau0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,3
17,656,656,656,1,1,0,1,1,1,1,1,0.07571404158113319,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,3
18,889,889,889,1,1,0,1,1,1,1,1,0.06053002777831357,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,3
19,510,510,510,1,1,0,1,1,1,1,1,0.10517311652489528,tau0_slope-0.5,timing,0_0_0_10_14_32,-25.0,3
20,860,860,860,1,1,0,1,1,1,1,1,0.11028072408907535,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,3
21,553,553,553,1,1,0,1,1,1,1,1,0.08121281973476663,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,3
22,629,629,629,1,1,0,1,1,1,1,1,0.05951791451676442,tau-0.5_slope-0.5,timing,0_0_0_10_14_32,-25.0,3
23,759,759,759,1,1,0,1,1,1,1,1,0.10176754297025298,tau-0.5_slope0.5,timing,0_0_0_10_14_32,-25.0,3
24,874,874,874,1,1,0,1,1,1,1,1,0.1411288334695937,tau0_slope0.5,timing,0_0_0_10_14_32,-25.0,3
25,720,340,340,4,10,-6,1,0,0,0,1,0.12260636706802852,tau0_slope0.5,timing,0_0_0_10_14_32,-25.0,3
