trial_id,esn0_db,seed,clean_symbol_index,packet_id,reference_id,payload_index,gt_symbol,decision_q2,is_error,true_rank_q2,true_in_top4,true_in_top8,true_in_top16,signal_power,added_noise_power,wrong_symbol,c_1m_true,c_1m_wrong,delta_c_1m,c_multirate_true,c_multirate_wrong,delta_c_multirate,ratio_variance_true,ratio_variance_wrong,delta_wrong_minus_true_ratio_variance,c_1m_true_wins,c_multirate_true_wins,true_ratio_variance_is_lower
10:20260819:11,10.0,20260819,11,exp0_000000_rxg20_0_fulltrim,0,11,797,4032,1,14,0,0,1,6.41980468785086e-08,2.629552000143712e-05,4032,-0.014925300987679857,-6.7939306097449865e-06,-0.014918507057070112,-0.048765770936571765,-2.1415334165033437e-05,-0.04874435560240673,1.645816155126853e-05,5.228635797989046e-06,-1.1229525753279485e-05,0,0,0
10:20260819:13,10.0,20260819,13,exp0_000000_rxg20_0_fulltrim,0,13,693,3842,1,250,0,0,0,6.707617489640913e-08,2.747440123756918e-05,3842,-0.02934889756925931,-5.7334289983863043e-05,-0.029291563279275446,-0.08857669428316069,-8.905669962847483e-05,-0.08848763758353222,1.001768756539042e-05,7.574729418277843e-06,-2.4429581471125767e-06,0,0,0
10:20260819:14,10.0,20260819,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,258,1,70,0,0,0,6.669297009117698e-08,2.731744054934609e-05,258,-0.0014229330589234437,-0.0036191440263193104,0.0021962109673958666,-0.004572443922538069,-0.01002093606752709,0.00544849214498902,1.9268620832204923e-06,1.2796112111089988e-05,1.0869250027869496e-05,1,1,1
10:20260819:15,10.0,20260819,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,4069,1,16,0,0,1,6.649173228138338e-08,2.7235013542454633e-05,4069,-0.0125341232060774,-0.0002034427259599544,-0.012330680480117444,-0.03651531259054077,-0.0009076211817179264,-0.03560769140882284,5.6054023339029715e-06,4.806523150661835e-05,4.2459829172715374e-05,0,0,1
10:20260819:16,10.0,20260819,16,exp0_000000_rxg20_0_fulltrim,0,16,3705,4066,1,21,0,0,0,6.725976160509957e-08,2.7549598353448786e-05,4066,-2.6758038621495196e-05,-8.151800068496156e-07,-2.594285861464558e-05,-0.00011314548801916427,-3.8266393090248085e-05,-7.487909492891618e-05,1.8300218507060391e-06,5.588897457416218e-06,3.758875606710179e-06,0,0,1
10:20260819:17,10.0,20260819,17,exp0_000000_rxg20_0_fulltrim,0,17,3961,844,1,4,1,1,1,6.763267734756565e-08,2.770234464156289e-05,844,-0.0022580389003429243,-0.006018735233967069,0.0037606963336241444,-0.00543984688639016,-0.016361062503324707,0.010921215616934547,1.4781960851983122e-05,7.212946036310166e-06,-7.569014815672956e-06,1,1,0
10:20260819:18,10.0,20260819,18,exp0_000000_rxg20_0_fulltrim,0,18,661,3007,1,13,0,0,1,6.599972254066516e-08,2.7033486352656448e-05,3007,-0.0019046843804578376,-0.004504732281507981,0.0026000479010501436,-0.005688562121915719,-0.014122683078131613,0.008434120956215894,2.697717701276764e-06,1.5102628235443037e-06,-1.1874548777324603e-06,1,1,0
10:20260819:19,10.0,20260819,19,exp0_000000_rxg20_0_fulltrim,0,19,73,709,1,1630,0,0,0,6.574391180668965e-08,2.692870627602008e-05,709,-0.00456568560806574,-0.00010867045853500588,-0.004457015149530734,-0.011669175844361059,-0.00019927798186545508,-0.011469897862495604,4.051366649105212e-05,5.208792305819117e-06,-3.5304874185233004e-05,0,0,0
10:20260819:20,10.0,20260819,20,exp0_000000_rxg20_0_fulltrim,0,20,2989,3764,1,4,1,1,1,6.626869349066005e-08,2.714365685377436e-05,3764,-0.0008638755432151675,-0.0027712495857201685,0.0019073740425050011,-0.003437766110846421,-0.010027530381190381,0.0065897642703439605,2.2256773022128183e-05,1.3949008649354341e-05,-8.307764372773842e-06,1,1,0
10:20260819:21,10.0,20260819,21,exp0_000000_rxg20_0_fulltrim,0,21,693,3664,1,12,0,0,1,6.652362307658597e-08,2.7248076012169612e-05,3664,-0.006644490009078191,-0.004178676915697042,-0.002465813093381149,-0.020527836818897742,-0.013287856694252486,-0.007239980124645256,3.0550150120983894e-06,7.782070379069957e-06,4.727055366971567e-06,0,0,1
10:20260819:24,10.0,20260819,24,exp0_000000_rxg20_0_fulltrim,0,24,893,258,1,4,1,1,1,6.80420313290309e-08,2.7870016032371058e-05,258,-0.026906527706512473,-0.00015273878230143246,-0.02675378892421104,-0.0729637043209,-0.00035996105261853025,-0.07260374326828148,9.8536807058748e-05,1.0877627748439729e-06,-9.744904428390403e-05,0,0,0
10:20260819:25,10.0,20260819,25,exp0_000000_rxg20_0_fulltrim,0,25,3605,551,1,3,1,1,1,6.842685608202886e-08,2.802764025119902e-05,551,-0.004554022289612258,-0.002034672870477149,-0.002519349419135109,-0.012125711194877006,-0.005807354061703056,-0.00631835713317395,3.86666396465416e-05,1.5705261789656427e-06,-3.709611346757596e-05,0,0,0
10:20260819:26,10.0,20260819,26,exp0_000000_rxg20_0_fulltrim,0,26,357,3700,1,211,0,0,0,6.476401392503328e-08,2.652734010369363e-05,3700,-0.005886394802355709,-0.00043827632795073024,-0.005448118474404979,-0.014873382374747064,-0.0008539482499555973,-0.014019434124791466,2.7333525036287756e-05,1.074347286603166e-05,-1.6590052170256093e-05,0,0,0
10:20260819:27,10.0,20260819,27,exp0_000000_rxg20_0_fulltrim,0,27,1981,586,1,265,0,0,0,6.694602402354048e-08,2.742109144004218e-05,586,-0.001977913512648272,-0.0004516475583784812,-0.0015262659542697907,-0.005160316843751074,-0.0021643808509544554,-0.0029959359927966187,1.2755608476638823e-05,2.9967566055610096e-05,1.721195757897127e-05,0,0,1
10:20260819:28,10.0,20260819,28,exp0_000000_rxg20_0_fulltrim,0,28,3501,4017,1,3479,0,0,0,6.276138429432516e-08,2.5707063006955586e-05,4017,-0.07490262050966295,-0.00018448316734193064,-0.07471813734232102,-0.2715311375442919,-0.00048513327752850355,-0.2710460042667634,0.0005814572972920896,0.0001059793431140623,-0.00047547795417802725,0,0,0
10:20260819:29,10.0,20260819,29,exp0_000000_rxg20_0_fulltrim,0,29,2269,563,1,883,0,0,0,6.393811427330359e-08,2.618905160634515e-05,563,-5.385766508854065e-05,-0.008297463750255947,0.008243606085167407,-0.00011624124431326795,-0.02333715760071726,0.023220916356403994,2.2652250401831525e-05,1.191147763639559e-05,-1.0740772765435935e-05,1,1,0
10:20260819:31,10.0,20260819,31,exp0_000000_rxg20_0_fulltrim,0,31,1909,4087,1,248,0,0,0,6.194128315506919e-08,2.537114958031634e-05,4087,-0.004506933624642352,-0.00029944147772239946,-0.004207492146919953,-0.015277994998323007,-0.0011247415932961924,-0.014153253405026815,3.1293673872142034e-05,2.064618654825264e-06,-2.922905521731677e-05,0,0,0
10:20260819:32,10.0,20260819,32,exp0_000002_rxg20_0_fulltrim,2,1,313,3183,1,33,0,0,0,2.8571456172268963e-08,1.1702868448161367e-05,3183,-0.0013618808734341134,-0.008898293381781077,0.007536412508346964,-0.0021473994387262354,-0.025278061727536726,0.023130662288810493,8.717361359450864e-05,1.7325069639630194e-05,-6.984854395487845e-05,1,1,0
10:20260819:33,10.0,20260819,33,exp0_000002_rxg20_0_fulltrim,2,2,1433,61,1,17,0,0,0,2.8822207680385437e-08,1.1805576265885875e-05,61,-0.008730330161681496,-8.005111374964917e-05,-0.008650279047931846,-0.025225634257380124,-0.0002921643169453155,-0.02493346994043481,3.76705231275559e-06,8.43300708615691e-07,-2.923751604139899e-06,0,0,0
10:20260819:34,10.0,20260819,34,exp0_000002_rxg20_0_fulltrim,2,3,2865,242,1,15,0,0,1,3.087116764368785e-08,1.2644830266854542e-05,242,-0.019023701101193953,-0.0003815005832819851,-0.018642200517911968,-0.05700034992906585,-0.0021894757360168622,-0.05481087419304899,3.287816033276019e-06,6.016161862817064e-05,5.687380259489462e-05,0,0,1
10:20260819:35,10.0,20260819,35,exp0_000002_rxg20_0_fulltrim,2,4,3469,3407,1,1196,0,0,0,2.938706659844156e-08,1.2036942478721663e-05,3407,-0.11490041597976454,-0.0097374454148503,-0.10516297056491423,-0.3578668253918471,-0.031627252511232974,-0.3262395728806141,2.231694336640521e-05,9.11994495430233e-06,-1.319699841210288e-05,0,0,0
10:20260819:36,10.0,20260819,36,exp0_000002_rxg20_0_fulltrim,2,5,3985,3566,1,75,0,0,0,3.0635793243844216e-08,1.2548420912678592e-05,3566,-0.007935859550582753,-0.004185172160449027,-0.0037506873901337256,-0.01886080188299875,-0.010237259105675455,-0.008623542777323296,0.00015007818995917293,2.145620284492705e-05,-0.00012862198711424588,0,0,0
10:20260819:37,10.0,20260819,37,exp0_000002_rxg20_0_fulltrim,2,6,3165,187,1,9,0,0,1,2.944709671099476e-08,1.2061530812823453e-05,187,-0.010041304063698292,-1.563880939634304e-05,-0.010025665254301949,-0.032935079931397014,-0.00014633630319763614,-0.03278874362819938,1.5946159864508448e-05,9.783132956631273e-06,-6.163026907877175e-06,0,0,0
10:20260819:38,10.0,20260819,38,exp0_000002_rxg20_0_fulltrim,2,8,173,2867,1,26,0,0,0,2.844139065605319e-08,1.1649593612719387e-05,2867,-0.016046336287223264,-0.06270724072199989,0.04666090443477662,-0.04904773695252852,-0.18537277604338895,0.1363250390908604,2.5351276317104388e-06,2.5874985896250157e-05,2.3339858264539718e-05,1,1,1
10:20260819:39,10.0,20260819,39,exp0_000002_rxg20_0_fulltrim,2,9,1669,119,1,287,0,0,0,2.8904408243193406e-08,1.1839245616412018e-05,119,-0.002172337204005655,-1.7274315371905515e-05,-0.0021550628886337496,-0.0039451405586126195,-0.00021028061838177265,-0.003734859940230847,7.082225942517884e-05,5.207556260328457e-05,-1.8746696821894273e-05,0,0,0
10:20260819:40,10.0,20260819,40,exp0_000002_rxg20_0_fulltrim,2,10,53,454,1,4,1,1,1,3.0146085913362616e-08,1.2347836790113328e-05,454,-0.010940640832361688,-0.0001898671299615137,-0.010750773702400174,-0.032650370929593345,-0.0006276154431108907,-0.03202275548648245,1.4765095042768653e-07,7.751014573279804e-06,7.603363622852117e-06,0,0,1
10:20260819:41,10.0,20260819,41,exp0_000002_rxg20_0_fulltrim,2,11,541,187,1,380,0,0,0,2.918315687256153e-08,1.1953421055001202e-05,187,-0.04709739900300236,-0.00010909241321664487,-0.046988306589785714,-0.15054082271869784,-0.0010049037726585484,-0.1495359189460393,3.269318553361178e-05,2.907278448022311e-05,-3.6204010533886725e-06,0,0,0
10:20260819:42,10.0,20260819,42,exp0_000002_rxg20_0_fulltrim,2,12,213,3756,1,82,0,0,0,2.973033652740225e-08,1.217754584162396e-05,3756,-0.018976458580959654,-0.0006517771670740154,-0.018324681413885636,-0.07062019894463112,-0.0013426741926917407,-0.06927752475193938,0.00024266751687263506,1.3066500631150574e-05,-0.0002296010162414845,0,0,0
10:20260819:43,10.0,20260819,43,exp0_000002_rxg20_0_fulltrim,2,13,1301,67,1,55,0,0,0,3.006001965050024e-08,1.23125840488449e-05,67,-0.007789173019205204,-0.0004772165714234333,-0.0073119564477817705,-0.022532119387105868,-0.001765219716446908,-0.02076689967065896,3.8393749562681824e-05,2.764480155961985e-06,-3.562926940671984e-05,0,0,0
10:20260819:44,10.0,20260819,44,exp0_000002_rxg20_0_fulltrim,2,14,2677,3785,1,101,0,0,0,2.8955769661715394e-08,1.1860283253438625e-05,3785,-0.019158128031198308,-0.000872197959273113,-0.018285930071925194,-0.06077912217298791,-0.003113446556222146,-0.05766567561676576,7.574373760867718e-06,4.305508196892679e-06,-3.268865563975039e-06,0,0,0
10:20260819:45,10.0,20260819,45,exp0_000002_rxg20_0_fulltrim,2,15,1117,1507,1,363,0,0,0,2.915803053910802e-08,1.1943129308818645e-05,1507,-0.03584030047187818,-0.03629124557218035,0.00045094510030217055,-0.09574889374821165,-0.11580470830269346,0.020055814554481813,7.896731344554161e-05,1.808528354509685e-05,-6.0882029900444755e-05,1,1,0
10:20260819:47,10.0,20260819,47,exp0_000002_rxg20_0_fulltrim,2,17,2501,3979,1,21,0,0,0,2.8294015271034982e-08,1.1589228655015929e-05,3979,-0.0003176579683597602,-0.0014269012424250923,0.001109243274065332,-0.0006572611758655422,-0.0051605334745328255,0.004503272298667284,9.849939186886065e-06,7.728156159778674e-06,-2.121783027107391e-06,1,1,0
10:20260819:49,10.0,20260819,49,exp0_000002_rxg20_0_fulltrim,2,19,2009,175,1,61,0,0,0,2.877050545110491e-08,1.1784399032772571e-05,175,-0.02645227798750154,-0.002100321334961223,-0.024351956652540314,-0.07151689069974887,-0.004212267597364362,-0.06730462310238451,0.0001041964208548976,9.473744790269757e-05,-9.458972952200038e-06,0,0,0
10:20260819:50,10.0,20260819,50,exp0_000002_rxg20_0_fulltrim,2,20,153,3709,1,27,0,0,0,2.871050379445332e-08,1.175982235420808e-05,3709,-0.0001796614004123469,-0.017557003371960228,0.01737734197154788,-0.0010419827438710471,-0.05289662753743041,0.05185464479355936,1.4190286922047654e-05,1.5431677831570643e-06,-1.264711913889059e-05,1,1,0
10:20260819:51,10.0,20260819,51,exp0_000002_rxg20_0_fulltrim,2,21,2085,3454,1,7,0,1,1,3.0583522438251264e-08,1.2527010790707717e-05,3454,-0.00019369708233227964,-0.00018634273273274027,-7.354349599539365e-06,-0.0003757014099000517,-0.00024741239263154996,-0.00012828901726850175,1.2056662341530405e-05,4.8723500991961506e-05,3.66668386504311e-05,0,0,1
10:20260819:52,10.0,20260819,52,exp0_000002_rxg20_0_fulltrim,2,23,1589,3994,1,6,0,1,1,3.0654694840829973e-08,1.2556163006803957e-05,3994,-0.005203645546396026,-0.0002669882929589495,-0.0049366572534370766,-0.014718313377381139,-0.0012353576166516,-0.013482955760729538,2.9832408104346474e-06,6.934028917381765e-06,3.950788106947118e-06,0,0,1
10:20260819:54,10.0,20260819,54,exp0_000002_rxg20_0_fulltrim,2,25,2949,3627,1,3,1,1,1,3.068795020769464e-08,1.2569784405071725e-05,3627,-0.0014560995750486484,-0.002840728236950126,0.0013846286619014776,-0.005104653316405977,-0.009740066562351747,0.00463541324594577,4.602975583191218e-06,2.3796977546697263e-05,1.9194001963506045e-05,1,1,1
10:20260819:55,10.0,20260819,55,exp0_000002_rxg20_0_fulltrim,2,26,3433,3609,1,29,0,0,0,3.0631302435411055e-08,1.2546581477544368e-05,3609,-0.018875853725619344,-0.004836576835033018,-0.014039276890586327,-0.05110684524030235,-0.013315007490114926,-0.03779183775018743,3.0785644046171284e-05,1.2112963251838594e-05,-1.8672680794332692e-05,0,0,0
10:20260819:56,10.0,20260819,56,exp0_000002_rxg20_0_fulltrim,2,27,2973,2974,1,3,1,1,1,3.035187150887835e-08,1.2432126570036572e-05,2974,-0.0012236661482755331,-3.970838467706667e-06,-0.0012196953098078266,-0.003043222342150415,-0.00022401451212273934,-0.0028192078300276757,9.99577248206567e-06,2.5056209539211664e-05,1.5060437057145994e-05,0,0,1
10:20260819:57,10.0,20260819,57,exp0_000002_rxg20_0_fulltrim,2,28,989,3324,1,3,1,1,1,2.9685597820806067e-08,1.2159220867402165e-05,3324,-0.00014419549316199503,-0.006148368388260752,0.006004172895098757,-0.0004093022965058375,-0.022120743107126396,0.02171144081062056,8.394134032948242e-08,5.202087752949857e-05,5.193693618916909e-05,1,1,1
10:20260819:58,10.0,20260819,58,exp0_000002_rxg20_0_fulltrim,2,29,2545,3460,1,32,0,0,0,3.026040489320457e-08,1.2394661844256592e-05,3460,-0.0011285749602956004,-0.001810916480780536,0.0006823415204849355,-0.005320001117269534,-0.006102648211622985,0.0007826470943534513,3.526901007558259e-05,3.0083028302509695e-05,-5.1859817730728955e-06,1,1,0
10:20260819:59,10.0,20260819,59,exp0_000002_rxg20_0_fulltrim,2,30,2897,4058,1,19,0,0,0,3.020611617388162e-08,1.2372425184821912e-05,4058,-0.0029961677702710935,-0.0020500765933468014,-0.0009460911769242921,-0.009963400203701735,-0.003345354579674842,-0.006618045624026893,5.341338025066433e-06,0.00015462330271378825,0.00014928196468872183,0,0,1
10:20260819:60,10.0,20260819,60,exp0_000002_rxg20_0_fulltrim,2,31,3949,295,1,7,0,1,1,2.9340935267037116e-08,1.2018047085378403e-05,295,-0.0016048443365141753,-3.489351646151371e-05,-0.0015699508200526615,-0.006684156342707202,-0.00014831352579872857,-0.006535842816908473,2.5912018037704246e-05,1.6131752588172952e-06,-2.429884277888695e-05,0,0,0
10:20260819:61,10.0,20260819,61,exp0_000003_rxg20_0_fulltrim,3,0,3293,434,1,13,0,0,1,5.121082167596095e-08,2.0975952558473605e-05,434,-0.021444087087173092,-0.0022956197439952023,-0.01914846734317789,-0.06528947612706515,-0.0052227551590799115,-0.06006672096798524,3.001574963401745e-06,2.3746578620656992e-05,2.0745003657255246e-05,0,0,1
10:20260819:62,10.0,20260819,62,exp0_000003_rxg20_0_fulltrim,3,1,313,3964,1,194,0,0,0,5.104155990421327e-08,2.0906622936765755e-05,3964,-0.004997986610143105,-4.243209383421608e-07,-0.004997562289204762,-0.017562533811356765,-0.000399635793967703,-0.017162898017389062,1.642827153391147e-05,4.888861397730212e-05,3.246034244339065e-05,0,0,1
10:20260819:63,10.0,20260819,63,exp0_000003_rxg20_0_fulltrim,3,2,1433,3892,1,10,0,0,1,5.190583120022059e-08,2.126062845961035e-05,3892,-0.0026726237776205177,-0.002497708059790494,-0.0001749157178300236,-0.008299608215156126,-0.008226164988955302,-7.344322620082312e-05,3.829590725201483e-06,2.4139205884354016e-05,2.0309615159152534e-05,0,0,1
10:20260819:64,10.0,20260819,64,exp0_000003_rxg20_0_fulltrim,3,3,2865,2866,1,245,0,0,0,5.050714270918412e-08,2.0687725653681817e-05,2866,-0.00420089203797955,-0.007205688634205459,0.0030047965962259086,-0.01116290620537457,-0.021405991938420126,0.010243085733045556,1.4098097424772305e-05,2.3665456099928944e-06,-1.173155181477941e-05,1,1,0
10:20260819:68,10.0,20260819,68,exp0_000003_rxg20_0_fulltrim,3,7,1669,3864,1,228,0,0,0,5.623764731608835e-08,2.303494034066979e-05,3864,-0.007131041887166519,-2.3417654190786106e-05,-0.007107624232975733,-0.022243630996475455,-7.024223158349208e-05,-0.02217338876489196,4.860168985504043e-06,1.7553465321325243e-05,1.26932963358212e-05,0,0,1
10:20260819:70,10.0,20260819,70,exp0_000003_rxg20_0_fulltrim,3,9,1669,3538,1,5,0,1,1,5.510321109689072e-08,2.2570275265286438e-05,3538,-0.0564358457926305,-0.0010903411204107867,-0.055345504672219714,-0.17380671737703923,-0.002759156214288584,-0.17104756116275066,5.2803711043153585e-06,4.280694028616258e-06,-9.996770756991002e-07,0,0,0
10:20260819:73,10.0,20260819,73,exp0_000003_rxg20_0_fulltrim,3,12,3881,3823,1,59,0,0,0,5.3372025464603164e-08,2.1861181630301456e-05,3823,-0.0017909218059014285,-0.0017982206807267546,7.298874825326096e-06,-0.005417637293636803,-0.003945886555547482,-0.0014717507380893205,7.021083697199836e-08,2.9891472622296312e-05,2.9821261785324315e-05,1,0,1
10:20260819:74,10.0,20260819,74,exp0_000003_rxg20_0_fulltrim,3,13,1385,3748,1,121,0,0,0,5.518114853351036e-08,2.2602198439325845e-05,3748,-0.0032173878932396658,-9.484574130232691e-05,-0.003122542151937339,-0.00892842147468325,-0.00011991067008852405,-0.008808510804594726,3.2596339042197384e-05,1.191156654260393e-05,-2.0684772499593455e-05,0,0,0
10:20260819:75,10.0,20260819,75,exp0_000003_rxg20_0_fulltrim,3,14,2485,3612,1,263,0,0,0,5.4668958061153547e-08,2.2392405221848493e-05,3612,-0.001137624520301555,-0.0030049926860533887,0.0018673681657518338,-0.003681054141548695,-0.01030198711660829,0.006620932975059594,1.4157667975830363e-06,8.432918097031838e-06,7.017151299448802e-06,1,1,1
10:20260819:76,10.0,20260819,76,exp0_000003_rxg20_0_fulltrim,3,15,1441,3716,1,192,0,0,0,5.768076175710014e-08,2.362604001570822e-05,3716,-0.004562953720104538,-0.00011939583358233107,-0.004443557886522207,-0.011998769627549711,-0.000469695584395923,-0.011529074043153788,1.0078747746549353e-05,2.75041691678463e-06,-7.328330829764723e-06,0,0,0
10:20260819:77,10.0,20260819,77,exp0_000003_rxg20_0_fulltrim,3,16,781,325,1,241,0,0,0,6.088178022130336e-08,2.4937177178645855e-05,325,-0.010048166203965665,-2.2122065333994995e-05,-0.01002604413863167,-0.034103608053865836,-5.324406105775492e-05,-0.03405036399280808,1.965429189709438e-05,2.893605182840724e-07,-1.9364931378810308e-05,0,0,0
10:20260819:78,10.0,20260819,78,exp0_000003_rxg20_0_fulltrim,3,17,1501,3227,1,248,0,0,0,6.054959530028768e-08,2.4801114234997833e-05,3227,-0.0020679758201765266,-0.02260963096342963,0.020541655143253103,-0.009900107956067935,-0.06873764030712452,0.058837532351056585,7.750645389738749e-05,7.00148679935088e-07,-7.68063052174524e-05,1,1,0
10:20260819:81,10.0,20260819,81,exp0_000003_rxg20_0_fulltrim,3,20,1881,173,1,16,0,0,1,6.272461308789527e-08,2.5692001520801904e-05,173,-0.04631933030579619,-0.00026822635656149766,-0.046051103949234694,-0.13931390664819268,-0.0021198276512710864,-0.1371940789969216,7.755657574723698e-06,6.689412605944487e-05,5.9138468484721166e-05,0,0,1
10:20260819:82,10.0,20260819,82,exp0_000003_rxg20_0_fulltrim,3,21,3693,3973,1,2,1,1,1,6.367111348141865e-08,2.607968808198908e-05,3973,-0.0010351550342047333,-0.0010496507606247035,1.4495726419970186e-05,-0.002804530341912535,-0.003316203223647445,0.0005116728817349098,1.949257122024714e-06,6.8794028613671336e-06,4.9301457393424195e-06,1,1,1
10:20260819:83,10.0,20260819,83,exp0_000003_rxg20_0_fulltrim,3,22,1329,157,1,57,0,0,0,6.604347503916389e-08,2.7051407376041526e-05,157,-0.012205813281027374,-0.0003310435104732689,-0.011874769770554105,-0.037716432474197634,-0.0006175920060486998,-0.03709884046814894,2.9740888455564394e-06,9.213270421353709e-06,6.239181575797269e-06,0,0,1
10:20260819:84,10.0,20260819,84,exp0_000003_rxg20_0_fulltrim,3,23,2549,4082,1,14,0,0,1,6.756247987885564e-08,2.767359175837927e-05,4082,-0.03498012714995405,-4.3736426460803096e-05,-0.03493639072349325,-0.10128392194633894,-0.000326774702309092,-0.10095714724402985,1.0461462677232968e-05,8.80687497338158e-06,-1.6545877038513877e-06,0,0,0
10:20260819:85,10.0,20260819,85,exp0_000003_rxg20_0_fulltrim,3,24,1289,3936,1,58,0,0,0,6.735450534052649e-08,2.758840538747965e-05,3936,-0.0025914161193152903,-9.776424619792403e-05,-0.002493651873117366,-0.0077435174145055975,-0.0002884961864991898,-0.007455021228006408,1.3841973716821764e-07,1.7914710203216839e-06,1.6530512831534662e-06,0,0,1
10:20260819:86,10.0,20260819,86,exp0_000003_rxg20_0_fulltrim,3,25,2737,2776,1,6,0,1,1,6.70837727965835e-08,2.7477513337480604e-05,2776,-0.0013371291481275535,-0.0008338306158454928,-0.0005032985322820607,-0.004612651598372769,-0.0022170941268310983,-0.0023955574715416703,4.945676708072663e-06,1.5609773407018665e-06,-3.384699367370797e-06,0,0,0
10:20260819:87,10.0,20260819,87,exp0_000003_rxg20_0_fulltrim,3,26,769,3778,1,279,0,0,0,7.144233516283017e-08,2.9262780482695236e-05,3778,-0.05101341341474016,-0.0025538720164336587,-0.0484595413983065,-0.15033094621335344,-0.005096128992964946,-0.1452348172203885,5.684983237139515e-06,0.00012978043231933446,0.00012409544908219494,0,0,1
10:20260819:89,10.0,20260819,89,exp0_000003_rxg20_0_fulltrim,3,28,1081,3331,1,45,0,0,0,7.266508263716313e-08,2.976361784818202e-05,3331,-0.02339309424172814,-0.004369008086318365,-0.019024086155409774,-0.06783691985543405,-0.011360923217443789,-0.056475996637990265,4.083788336636161e-06,1.7254849248508076e-05,1.3171060911871914e-05,0,0,1
10:20260819:90,10.0,20260819,90,exp0_000003_rxg20_0_fulltrim,3,29,3285,3549,1,5,0,1,1,7.51784529148212e-08,3.079309431391077e-05,3549,-0.004085959278756584,-3.923795174623849e-08,-0.004085920040804838,-0.01510514125524773,-7.041473528008209e-07,-0.01510443710789493,6.763050245188758e-05,9.346265887086706e-08,-6.753703979301672e-05,0,0,0
10:20260819:91,10.0,20260819,91,exp0_000003_rxg20_0_fulltrim,3,30,1741,3285,1,32,0,0,0,7.734548353416439e-08,3.168071005559373e-05,3285,-0.004094887068050453,-0.010500417903115197,0.006405530835064744,-0.013796367535081858,-0.02943598006629036,0.0156396125312085,7.801907458628388e-06,7.011749908035555e-06,-7.901575505928325e-07,1,1,0
10:20260819:92,10.0,20260819,92,exp0_000003_rxg20_0_fulltrim,3,31,2133,865,1,288,0,0,0,7.826555026098304e-08,3.2057569386898655e-05,865,-0.007447053119714023,-0.0017373598360002523,-0.00570969328371377,-0.02383134714105537,-0.004610389282581935,-0.019220957858473435,8.892279615279763e-06,4.446752256141386e-06,-4.445527359138377e-06,0,0,0
10:20260819:93,10.0,20260819,93,exp0_000004_rxg20_0_fulltrim,4,1,313,3196,1,113,0,0,0,8.157081366743916e-08,3.341140527818308e-05,3196,-0.04424895768343912,-0.001452924071164735,-0.04279603361227439,-0.13239400630344517,-0.004673015218228068,-0.1277209910852171,6.462735419215159e-06,1.939807735911515e-06,-4.5229276833036445e-06,0,0,0
10:20260819:94,10.0,20260819,94,exp0_000004_rxg20_0_fulltrim,4,2,1433,195,1,3,1,1,1,8.030162244751467e-08,3.289154455450201e-05,195,-0.00065583104043301,-1.533109388338638e-05,-0.0006404999465496236,-0.001641434590204015,-0.0003926101777608077,-0.0012488244124432073,6.584765245050375e-06,2.0897610842597407e-05,1.4312845597547032e-05,0,0,1
10:20260819:95,10.0,20260819,95,exp0_000004_rxg20_0_fulltrim,4,4,3469,209,1,39,0,0,0,7.58633036501803e-08,3.1073609175113855e-05,209,-0.01219965390984515,-0.0016801399940500738,-0.010519513915795076,-0.027449359824781246,-0.0042085073423906725,-0.023240852482390575,0.00012355238296726462,1.2258234175798814e-05,-0.0001112941487914658,0,0,0
10:20260819:96,10.0,20260819,96,exp0_000004_rxg20_0_fulltrim,4,5,3985,716,1,2,1,1,1,7.015064903730328e-08,2.8733705845679422e-05,716,-8.833823490429649e-05,-0.011334144293889981,0.011245806058985685,-0.0002646419931867486,-0.03403243787300061,0.03376779587981386,2.018109904934696e-05,1.432434855691313e-05,-5.85675049243383e-06,1,1,0
10:20260819:98,10.0,20260819,98,exp0_000004_rxg20_0_fulltrim,4,7,1669,956,1,363,0,0,0,6.0957886044426e-08,2.4968350123796887e-05,956,-0.0019468877971663102,-0.005027578037180181,0.0030806902400138713,-0.004361717781787083,-0.016138331251566634,0.01177661346977955,5.555736360403546e-05,3.229727754337191e-06,-5.232763584969827e-05,1,1,0
10:20260819:99,10.0,20260819,99,exp0_000004_rxg20_0_fulltrim,4,8,3245,172,1,9,0,0,1,5.7288762375525745e-08,2.3465477069015345e-05,172,-0.0017336922104313783,-0.004992068541357644,0.003258376330926266,-0.007651866960026327,-0.015980151244528742,0.008328284284502416,4.3607492498362e-05,1.8224140334196148e-05,-2.5383352164165855e-05,1,1,0
10:20260819:100,10.0,20260819,100,exp0_000004_rxg20_0_fulltrim,4,9,1381,3426,1,284,0,0,0,5.143671891759314e-08,2.106848006864615e-05,3426,-0.005751378004445787,-0.0003021872666047372,-0.00544919073784105,-0.017462533284098736,-0.0008410934712245386,-0.016621439812874197,1.5725624491293926e-06,3.1659017700397465e-06,1.593339320910354e-06,0,0,1
10:20260819:101,10.0,20260819,101,exp0_000004_rxg20_0_fulltrim,4,10,709,3898,1,577,0,0,0,4.895049323003227e-08,2.0050122027021218e-05,3898,-0.057118774094158935,-0.0038985564303126224,-0.05322021766384631,-0.1552081746671034,-0.01426729140356931,-0.1409408832635341,0.0002279162573516287,2.0174279208233445e-05,-0.00020774197814339525,0,0,0
