payload_symbol_index,gt_raw_fft_bin,savaux_argmax_bin,fused_argmax_bin,savaux_gt_rank,fused_gt_rank,rank_delta,savaux_gt_topk,fused_gt_topk,savaux_correct,fused_correct,gt_in_structured_topk,gt_path_ratio,gt_path_name,evidence_mode,dataset,target_snr_db,packet_index
30,775,387,1002,2,2,0,1,1,0,0,1,0.19281699497626817,tau0_slope0,timing,0_0_0_10_14_16,-24.0,2
31,912,912,912,1,1,0,1,1,1,1,1,0.11956953436360473,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,2
32,768,768,768,1,1,0,1,1,1,1,1,0.09470556872887802,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,2
33,581,581,581,1,1,0,1,1,1,1,1,0.051619871742571016,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,2
34,93,190,190,15,71,-56,0,0,0,0,1,0.13893177207127866,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,2
0,222,222,222,1,1,0,1,1,1,1,1,0.1260238144914354,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,3
1,711,711,711,1,1,0,1,1,1,1,1,0.08562525237645335,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,3
2,871,871,827,1,2,-1,1,1,1,0,1,0.09628491146106989,tau0_slope-0.5,timing,0_0_0_10_14_16,-24.0,3
3,718,359,443,31,19,12,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-24.0,3
4,107,107,107,1,1,0,1,1,1,1,1,0.12511635488221806,tau0_slope0,timing,0_0_0_10_14_16,-24.0,3
5,468,468,468,1,1,0,1,1,1,1,1,0.0892018756535165,tau0_slope0,timing,0_0_0_10_14_16,-24.0,3
6,89,149,89,2,1,1,1,1,0,1,1,0.14770013534998946,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,3
7,713,713,713,1,1,0,1,1,1,1,1,0.10073527683734573,tau0_slope0,timing,0_0_0_10_14_16,-24.0,3
8,865,865,865,1,1,0,1,1,1,1,1,0.09428357881654251,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,3
9,492,492,492,1,1,0,1,1,1,1,1,0.10104798444658757,tau0_slope0,timing,0_0_0_10_14_16,-24.0,3
10,765,765,765,1,1,0,1,1,1,1,1,0.11168203518945485,tau0_slope0,timing,0_0_0_10_14_16,-24.0,3
11,1023,954,954,3,10,-7,1,0,0,0,1,0.14044485007291882,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,3
12,597,597,597,1,1,0,1,1,1,1,1,0.08323895662274733,tau0_slope0,timing,0_0_0_10_14_16,-24.0,3
13,562,562,562,1,1,0,1,1,1,1,1,0.18142495670152042,tau0_slope0,timing,0_0_0_10_14_16,-24.0,3
14,478,478,478,1,1,0,1,1,1,1,1,0.10536729925654358,tau0_slope0,timing,0_0_0_10_14_16,-24.0,3
15,267,267,267,1,1,0,1,1,1,1,1,0.0878067449190303,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,3
16,917,917,917,1,1,0,1,1,1,1,1,0.1813341773575577,tau0_slope0,timing,0_0_0_10_14_16,-24.0,3
17,656,656,656,1,1,0,1,1,1,1,1,0.06347681322349905,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,3
18,889,888,124,8,31,-23,1,0,0,0,1,0.11290173731017336,tau0_slope0,timing,0_0_0_10_14_16,-24.0,3
19,510,510,510,1,1,0,1,1,1,1,1,0.12936783922038214,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,3
20,860,860,860,1,1,0,1,1,1,1,1,0.11211528884776867,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,3
21,553,553,553,1,1,0,1,1,1,1,1,0.0680865158036339,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,3
22,629,629,629,1,1,0,1,1,1,1,1,0.09253309398753584,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,3
23,759,759,759,1,1,0,1,1,1,1,1,0.05874652455173181,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,3
24,874,874,874,1,1,0,1,1,1,1,1,0.0748208562050357,tau0_slope0,timing,0_0_0_10_14_16,-24.0,3
25,720,720,720,1,1,0,1,1,1,1,1,0.16417564608852028,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,3
26,314,314,314,1,1,0,1,1,1,1,1,0.10495464936853634,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,3
27,602,602,602,1,1,0,1,1,1,1,1,0.05262174515564734,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,3
28,7,7,7,1,1,0,1,1,1,1,1,0.2414605007083364,tau0_slope0,timing,0_0_0_10_14_16,-24.0,3
29,610,610,610,1,1,0,1,1,1,1,1,0.11987636030979722,tau0_slope0,timing,0_0_0_10_14_16,-24.0,3
30,778,778,604,1,2,-1,1,1,1,0,1,0.10191775865843562,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,3
31,897,897,177,1,2,-1,1,1,1,0,1,0.0751807631104113,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,3
32,740,740,740,1,1,0,1,1,1,1,1,0.145722628255713,tau0_slope0,timing,0_0_0_10_14_16,-24.0,3
33,590,590,590,1,1,0,1,1,1,1,1,0.11978487655611561,tau0_slope0,timing,0_0_0_10_14_16,-24.0,3
34,930,930,930,1,1,0,1,1,1,1,1,0.10541537062285519,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,3
0,222,222,222,1,1,0,1,1,1,1,1,0.06796505504105141,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,5
1,826,826,826,1,1,0,1,1,1,1,1,0.11180826809097223,tau0_slope-0.5,timing,0_0_0_10_14_16,-24.0,5
2,871,871,871,1,1,0,1,1,1,1,1,0.06533221674043319,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,5
3,718,718,718,1,1,0,1,1,1,1,1,0.06825577561790404,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,5
4,86,86,86,1,1,0,1,1,1,1,1,0.08844480321799622,tau0_slope0.5,timing,0_0_0_10_14_16,-24.0,5
5,468,468,468,1,1,0,1,1,1,1,1,0.07724605358270902,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,5
6,89,89,89,1,1,0,1,1,1,1,1,0.08999802318219442,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,5
7,713,713,713,1,1,0,1,1,1,1,1,0.08510624002864964,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,5
8,865,865,645,1,10,-9,1,0,1,0,1,0.06220572247994882,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,5
9,492,492,492,1,1,0,1,1,1,1,1,0.07303542978616054,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,5
10,765,629,629,2,30,-28,1,0,0,0,1,0.06398055992297841,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,5
11,1023,588,568,2,6,-4,1,1,0,0,1,0.06199127098849974,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,5
12,597,597,186,1,14,-13,1,0,1,0,1,0.05584503756065102,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,5
13,562,562,457,1,2,-1,1,1,1,0,1,0.10089495014326115,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,5
14,478,478,478,1,1,0,1,1,1,1,1,0.1312811846874658,tau0_slope0,timing,0_0_0_10_14_16,-24.0,5
15,267,267,267,1,1,0,1,1,1,1,1,0.2039883357492702,tau0_slope0,timing,0_0_0_10_14_16,-24.0,5
16,917,917,917,1,1,0,1,1,1,1,1,0.10006404770801906,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,5
17,656,656,656,1,1,0,1,1,1,1,1,0.062131081704039304,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,5
18,889,686,686,49,45,4,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-24.0,5
19,510,510,510,1,1,0,1,1,1,1,1,0.07353110873948031,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,5
20,860,860,860,1,1,0,1,1,1,1,1,0.135384298248765,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,5
21,553,553,553,1,1,0,1,1,1,1,1,0.19770593155672844,tau0_slope0,timing,0_0_0_10_14_16,-24.0,5
22,629,629,629,1,1,0,1,1,1,1,1,0.04995143192443209,tau0_slope0,timing,0_0_0_10_14_16,-24.0,5
23,759,759,759,1,1,0,1,1,1,1,1,0.135481507557075,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,5
24,874,874,639,1,2,-1,1,1,1,0,1,0.06649103094900559,tau0_slope-0.5,timing,0_0_0_10_14_16,-24.0,5
25,720,720,720,1,1,0,1,1,1,1,1,0.08805150624244122,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,5
26,314,314,314,1,1,0,1,1,1,1,1,0.11261297470850544,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,5
27,602,602,602,1,1,0,1,1,1,1,1,0.0859767524979196,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,5
28,7,7,7,1,1,0,1,1,1,1,1,0.06875035118591277,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,5
29,610,610,610,1,1,0,1,1,1,1,1,0.13909934869345394,tau0_slope0,timing,0_0_0_10_14_16,-24.0,5
30,823,823,823,1,1,0,1,1,1,1,1,0.05530550256598004,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,5
31,913,913,913,1,1,0,1,1,1,1,1,0.1326920095588792,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,5
32,741,741,432,1,7,-6,1,1,1,0,1,0.10249807220457116,tau0_slope-0.5,timing,0_0_0_10_14_16,-24.0,5
33,581,881,422,34,25,9,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-24.0,5
34,91,91,91,1,1,0,1,1,1,1,1,0.09407378536523144,tau0_slope0,timing,0_0_0_10_14_16,-24.0,5
0,803,803,803,1,1,0,1,1,1,1,1,0.06831767808742195,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,6
1,826,826,826,1,1,0,1,1,1,1,1,0.15293300416814234,tau0_slope-0.5,timing,0_0_0_10_14_16,-24.0,6
2,871,871,871,1,1,0,1,1,1,1,1,0.050318303156491474,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,6
3,718,718,718,1,1,0,1,1,1,1,1,0.07613939918665086,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,6
4,107,107,107,1,1,0,1,1,1,1,1,0.09996404284266909,tau0_slope-0.5,timing,0_0_0_10_14_16,-24.0,6
5,468,468,468,1,1,0,1,1,1,1,1,0.09458700769390702,tau0_slope0,timing,0_0_0_10_14_16,-24.0,6
6,89,89,89,1,1,0,1,1,1,1,1,0.18004025716227468,tau0_slope0,timing,0_0_0_10_14_16,-24.0,6
7,713,713,713,1,1,0,1,1,1,1,1,0.07663885165689036,tau0_slope0,timing,0_0_0_10_14_16,-24.0,6
8,865,865,865,1,1,0,1,1,1,1,1,0.06219674441954778,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,6
9,492,492,492,1,1,0,1,1,1,1,1,0.04620899675781867,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,6
10,765,765,765,1,1,0,1,1,1,1,1,0.09245184081983197,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,6
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.1774867652748827,tau0_slope0,timing,0_0_0_10_14_16,-24.0,6
12,597,597,597,1,1,0,1,1,1,1,1,0.08358386920099438,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,6
13,562,687,687,2,37,-35,1,0,0,0,1,0.08842967759401217,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,6
14,478,478,478,1,1,0,1,1,1,1,1,0.0851330336234573,tau0_slope0,timing,0_0_0_10_14_16,-24.0,6
15,267,267,267,1,1,0,1,1,1,1,1,0.0851233398213047,tau0_slope0,timing,0_0_0_10_14_16,-24.0,6
16,917,917,917,1,1,0,1,1,1,1,1,0.13743651096278606,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,6
17,656,656,656,1,1,0,1,1,1,1,1,0.08615289778425164,tau0_slope0,timing,0_0_0_10_14_16,-24.0,6
18,889,889,889,1,1,0,1,1,1,1,1,0.06895076727998056,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,6
19,510,399,399,2,8,-6,1,1,0,0,1,0.1006660561765521,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,6
20,860,860,860,1,1,0,1,1,1,1,1,0.0683043667951806,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,6
21,553,553,553,1,1,0,1,1,1,1,1,0.06630610431831675,tau0_slope0,timing,0_0_0_10_14_16,-24.0,6
22,629,629,629,1,1,0,1,1,1,1,1,0.13041065719278347,tau0_slope0,timing,0_0_0_10_14_16,-24.0,6
23,759,759,759,1,1,0,1,1,1,1,1,0.07940679384633162,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,6
24,874,874,874,1,1,0,1,1,1,1,1,0.0689542426733982,tau0_slope-0.5,timing,0_0_0_10_14_16,-24.0,6
25,720,720,720,1,1,0,1,1,1,1,1,0.07456284868793327,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,6
26,314,314,314,1,1,0,1,1,1,1,1,0.12775931749530495,tau0_slope0,timing,0_0_0_10_14_16,-24.0,6
27,602,602,602,1,1,0,1,1,1,1,1,0.06820801575789848,tau0_slope0.5,timing,0_0_0_10_14_16,-24.0,6
28,7,7,7,1,1,0,1,1,1,1,1,0.10907841127060221,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,6
29,610,610,610,1,1,0,1,1,1,1,1,0.07216519651108219,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,6
30,791,791,791,1,1,0,1,1,1,1,1,0.05960206930561534,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,6
31,928,928,928,1,1,0,1,1,1,1,1,0.048482032006077466,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,6
32,760,760,760,1,1,0,1,1,1,1,1,0.09618647599747986,tau0_slope0.5,timing,0_0_0_10_14_16,-24.0,6
33,584,584,584,1,1,0,1,1,1,1,1,0.1167379977799672,tau0_slope0,timing,0_0_0_10_14_16,-24.0,6
34,932,932,932,1,1,0,1,1,1,1,1,0.22346372575374596,tau0_slope0,timing,0_0_0_10_14_16,-24.0,6
0,803,803,803,1,1,0,1,1,1,1,1,0.1374727961996062,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,8
1,711,711,711,1,1,0,1,1,1,1,1,0.09018809109956778,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,8
2,922,922,922,1,1,0,1,1,1,1,1,0.08938431896516835,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,8
3,691,691,691,1,1,0,1,1,1,1,1,0.0964213283152981,tau0_slope0,timing,0_0_0_10_14_16,-24.0,8
4,86,86,86,1,1,0,1,1,1,1,1,0.13905279891406444,tau0_slope0,timing,0_0_0_10_14_16,-24.0,8
5,468,468,468,1,1,0,1,1,1,1,1,0.12685900247167775,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,8
6,89,89,89,1,1,0,1,1,1,1,1,0.07246667036107204,tau0_slope-0.5,timing,0_0_0_10_14_16,-24.0,8
7,713,713,713,1,1,0,1,1,1,1,1,0.19693544182285494,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,8
8,865,865,865,1,1,0,1,1,1,1,1,0.11473069671350558,tau0_slope0,timing,0_0_0_10_14_16,-24.0,8
9,492,492,492,1,1,0,1,1,1,1,1,0.06011522288558931,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,8
10,765,960,332,19,6,13,0,1,0,0,0,nan,,timing,0_0_0_10_14_16,-24.0,8
11,1023,472,662,5,2,3,1,1,0,0,1,0.2731050278534759,tau0_slope0,timing,0_0_0_10_14_16,-24.0,8
12,597,597,597,1,1,0,1,1,1,1,1,0.09319331749381805,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,8
13,562,601,601,19,5,14,0,1,0,0,0,nan,,timing,0_0_0_10_14_16,-24.0,8
14,478,478,478,1,1,0,1,1,1,1,1,0.07479029199278234,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,8
15,267,267,267,1,1,0,1,1,1,1,1,0.1712372017000067,tau0_slope0,timing,0_0_0_10_14_16,-24.0,8
16,917,917,917,1,1,0,1,1,1,1,1,0.11068339111347357,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,8
17,656,656,656,1,1,0,1,1,1,1,1,0.07729774879859257,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,8
18,889,889,889,1,1,0,1,1,1,1,1,0.09549361018954351,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,8
19,510,510,510,1,1,0,1,1,1,1,1,0.08142857098995546,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,8
20,860,82,82,2,12,-10,1,0,0,0,1,0.10059821622655701,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,8
21,553,553,553,1,1,0,1,1,1,1,1,0.14085516126569053,tau0_slope0,timing,0_0_0_10_14_16,-24.0,8
22,629,629,629,1,1,0,1,1,1,1,1,0.14892180369730443,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,8
23,759,759,759,1,1,0,1,1,1,1,1,0.17732627863127887,tau0_slope0,timing,0_0_0_10_14_16,-24.0,8
24,874,874,874,1,1,0,1,1,1,1,1,0.049135885490832955,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,8
25,720,720,28,1,2,-1,1,1,1,0,1,0.09194290610253841,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,8
26,314,314,314,1,1,0,1,1,1,1,1,0.07003155862793915,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,8
27,602,663,211,27,12,15,0,0,0,0,0,nan,,timing,0_0_0_10_14_16,-24.0,8
28,7,7,7,1,1,0,1,1,1,1,1,0.10630319704300396,tau0_slope-0.5,timing,0_0_0_10_14_16,-24.0,8
29,610,610,610,1,1,0,1,1,1,1,1,0.08045235092419104,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,8
30,775,775,775,1,1,0,1,1,1,1,1,0.11694410974545948,tau0_slope0,timing,0_0_0_10_14_16,-24.0,8
31,920,386,920,2,1,1,1,1,0,1,1,0.18001330074157346,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,8
32,753,753,753,1,1,0,1,1,1,1,1,0.0641531108711364,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,8
33,586,586,586,1,1,0,1,1,1,1,1,0.11336995623883517,tau0_slope0,timing,0_0_0_10_14_16,-24.0,8
34,91,91,91,1,1,0,1,1,1,1,1,0.10319850068175704,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,8
0,222,222,222,1,1,0,1,1,1,1,1,0.0888972563203191,tau0_slope0,timing,0_0_0_10_14_16,-24.0,9
1,826,826,826,1,1,0,1,1,1,1,1,0.10765222593004958,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,9
2,922,922,922,1,1,0,1,1,1,1,1,0.11913995629005401,tau0_slope0,timing,0_0_0_10_14_16,-24.0,9
3,691,691,691,1,1,0,1,1,1,1,1,0.08681553677393913,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,9
4,86,490,490,2,2,0,1,1,0,0,1,0.07094724098348475,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,9
5,468,468,468,1,1,0,1,1,1,1,1,0.0736580714357821,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,9
6,89,89,89,1,1,0,1,1,1,1,1,0.07619034242840422,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,9
7,713,713,713,1,1,0,1,1,1,1,1,0.08303354593578814,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,9
8,865,865,865,1,1,0,1,1,1,1,1,0.1387972331101996,tau0_slope0,timing,0_0_0_10_14_16,-24.0,9
9,492,492,492,1,1,0,1,1,1,1,1,0.05961220412700648,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,9
10,765,765,765,1,1,0,1,1,1,1,1,0.05128880354493736,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,9
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.06083843766084125,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,9
12,597,597,597,1,1,0,1,1,1,1,1,0.08035101291960821,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,9
13,562,764,764,2,2,0,1,1,0,0,1,0.11147204178094994,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,9
14,478,656,225,4,7,-3,1,1,0,0,1,0.0814384364321473,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,9
15,267,267,267,1,1,0,1,1,1,1,1,0.059529309483288606,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,9
16,917,917,917,1,1,0,1,1,1,1,1,0.09356849019821357,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,9
17,656,656,656,1,1,0,1,1,1,1,1,0.060209810823938295,tau0_slope-0.5,timing,0_0_0_10_14_16,-24.0,9
18,889,337,601,2,2,0,1,1,0,0,1,0.07912166667388795,tau0_slope0,timing,0_0_0_10_14_16,-24.0,9
19,510,510,510,1,1,0,1,1,1,1,1,0.10089225153405713,tau0_slope0,timing,0_0_0_10_14_16,-24.0,9
20,860,860,860,1,1,0,1,1,1,1,1,0.05846454698967549,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,9
21,553,553,553,1,1,0,1,1,1,1,1,0.09245827568023464,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,9
22,629,629,629,1,1,0,1,1,1,1,1,0.12406666123289746,tau0_slope0,timing,0_0_0_10_14_16,-24.0,9
23,759,759,759,1,1,0,1,1,1,1,1,0.10553417126067532,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,9
24,874,874,874,1,1,0,1,1,1,1,1,0.16315472061627453,tau0_slope0,timing,0_0_0_10_14_16,-24.0,9
25,720,720,720,1,1,0,1,1,1,1,1,0.08584492465799637,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,9
26,314,314,314,1,1,0,1,1,1,1,1,0.09477135202291902,tau0_slope-0.5,timing,0_0_0_10_14_16,-24.0,9
27,602,602,602,1,1,0,1,1,1,1,1,0.08523826138196659,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,9
28,7,7,7,1,1,0,1,1,1,1,1,0.07190247902546285,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,9
29,610,610,610,1,1,0,1,1,1,1,1,0.09437742289860142,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,9
30,794,794,381,1,2,-1,1,1,1,0,1,0.10259662702151594,tau0_slope0.5,timing,0_0_0_10_14_16,-24.0,9
31,905,905,905,1,1,0,1,1,1,1,1,0.11074190390372236,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,9
32,741,741,741,1,1,0,1,1,1,1,1,0.13214796905295328,tau0_slope0.5,timing,0_0_0_10_14_16,-24.0,9
33,580,157,242,13,53,-40,0,0,0,0,1,0.14560631878073646,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,9
34,89,89,89,1,1,0,1,1,1,1,1,0.12566278639784542,tau0_slope-0.5,timing,0_0_0_10_14_16,-24.0,9
0,803,803,803,1,1,0,1,1,1,1,1,0.08980007229584498,tau0_slope0,timing,0_0_0_10_14_16,-24.0,10
1,826,826,826,1,1,0,1,1,1,1,1,0.18837355725848465,tau0_slope0,timing,0_0_0_10_14_16,-24.0,10
2,922,922,619,1,2,-1,1,1,1,0,1,0.08120538391432398,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,10
3,691,845,140,2,10,-8,1,0,0,0,1,0.1215598700995346,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,10
4,107,107,107,1,1,0,1,1,1,1,1,0.07564385810529387,tau0_slope0,timing,0_0_0_10_14_16,-24.0,10
5,468,468,468,1,1,0,1,1,1,1,1,0.15212444084636798,tau0_slope0,timing,0_0_0_10_14_16,-24.0,10
6,89,89,89,1,1,0,1,1,1,1,1,0.09930193803337291,tau0_slope0,timing,0_0_0_10_14_16,-24.0,10
7,713,713,713,1,1,0,1,1,1,1,1,0.06230506040591114,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,10
8,865,865,865,1,1,0,1,1,1,1,1,0.19840087872669168,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,10
9,492,492,228,1,2,-1,1,1,1,0,1,0.11280202328292115,tau0_slope0,timing,0_0_0_10_14_16,-24.0,10
10,765,765,765,1,1,0,1,1,1,1,1,0.13778740848424542,tau0_slope0,timing,0_0_0_10_14_16,-24.0,10
11,1023,1023,275,1,5,-4,1,1,1,0,1,0.03340345053350993,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,10
12,597,597,597,1,1,0,1,1,1,1,1,0.07157896742489599,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,10
13,562,562,562,1,1,0,1,1,1,1,1,0.04151602068687022,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,10
14,478,478,478,1,1,0,1,1,1,1,1,0.1443435406355044,tau0_slope0,timing,0_0_0_10_14_16,-24.0,10
15,267,267,267,1,1,0,1,1,1,1,1,0.08146602377278458,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,10
16,917,839,917,2,1,1,1,1,0,1,1,0.08218112184872943,tau0_slope0,timing,0_0_0_10_14_16,-24.0,10
17,656,656,656,1,1,0,1,1,1,1,1,0.10590719320566126,tau0_slope0,timing,0_0_0_10_14_16,-24.0,10
18,889,889,889,1,1,0,1,1,1,1,1,0.1379438656172265,tau0_slope0.5,timing,0_0_0_10_14_16,-24.0,10
19,510,510,510,1,1,0,1,1,1,1,1,0.09380675799899284,tau0_slope0.5,timing,0_0_0_10_14_16,-24.0,10
20,860,860,860,1,1,0,1,1,1,1,1,0.05341689883844319,tau0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,10
21,553,553,553,1,1,0,1,1,1,1,1,0.1738519859019454,tau0_slope0,timing,0_0_0_10_14_16,-24.0,10
22,629,629,115,1,2,-1,1,1,1,0,1,0.07037035986835026,tau0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,10
23,759,759,759,1,1,0,1,1,1,1,1,0.050917117881661415,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,10
24,874,874,874,1,1,0,1,1,1,1,1,0.08164041366232701,tau0_slope0,timing,0_0_0_10_14_16,-24.0,10
25,720,75,75,8,36,-28,1,0,0,0,1,0.09318605426534621,tau0_slope0,timing,0_0_0_10_14_16,-24.0,10
26,314,314,314,1,1,0,1,1,1,1,1,0.08373160600497101,tau0_slope0,timing,0_0_0_10_14_16,-24.0,10
27,602,602,602,1,1,0,1,1,1,1,1,0.07763646745003569,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,10
28,7,7,7,1,1,0,1,1,1,1,1,0.10867041172865699,tau-0.5_slope-0.5,timing,0_0_0_10_14_16,-24.0,10
29,610,610,610,1,1,0,1,1,1,1,1,0.10206816654958847,tau-0.5_slope0.5,timing,0_0_0_10_14_16,-24.0,10
