snr_label,added_snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,chip_delta,selected_offset,fixed_q0_bin,fixed_q0_correct,savaux_bin,savaux_correct,choice_bin,choice_correct,choice_gt_power,choice_gt_to_mean_energy,choice_gt_margin_db,segment_valid,head_energy,tail_energy,total_energy,head_tail_coherence,head_tail_phase_deg,gt_energy_gain_db,head_energy_gain_db,tail_energy_gain_db,total_segment_gain_db,head_tail_coherence_delta,abs_phase_error_reduction_deg
clean,,0,18,43,51,928,-64,0,928,1,928,1,928,1,3.30303364212617e-06,24.122222313587542,4.6750820769993435,1,4.493389204903243e-07,2.8681745758923807e-06,3.303033642126641e-06,0.9999457524935329,1.3333398890289845,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,43,51,928,-64,1,928,1,928,1,928,1,3.3640811651527652e-06,24.574827840309705,4.813126861208668,1,5.267863106365939e-07,2.8681745758923807e-06,3.36408116515324e-06,0.9996553001627856,3.2605812930187383,0.07953468371891655,0.6906044301223788,0.0,0.07953468371890993,-0.000290452330747315,-1.9272414039897539
clean,,0,18,43,51,928,-64,2,928,1,928,1,928,1,3.309844413043827e-06,24.238988498253075,4.774654179604119,1,4.574949464325375e-07,2.8681745758923807e-06,3.3098444130442974e-06,0.9999660734250896,-1.0507686070821445,0.008945821314781461,0.07812263532721213,0.0,0.0089458213147805,2.032093155668324e-05,0.28257128194684
clean,,0,18,43,51,928,-64,3,928,1,928,1,928,1,3.3539381762993476e-06,24.609351204369947,4.85202566443308,1,5.152124982737501e-07,2.8681745758923807e-06,3.353938176299822e-06,0.9993139742782383,4.619917486151367,0.06642055822349126,0.5941235219986999,0.0,0.06642055822348651,-0.0006317782152945872,-3.286577597122383
clean,,0,18,43,51,928,-16,0,928,1,928,1,928,1,3.30303364212617e-06,24.122222313587542,4.6750820769993435,1,4.493389204903243e-07,2.8681745758923807e-06,3.303033642126641e-06,0.9999457524935329,1.3333398890289845,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,43,51,928,-16,1,928,1,928,1,928,1,3.2970287019083786e-06,24.098743827061963,4.588206066774081,1,4.420831280233332e-07,2.8681745758923807e-06,3.297028701908848e-06,0.9999578894712821,1.178457537357231,-0.00790269238200853,-0.07070097108135347,0.0,-0.007902692382009979,1.2136977749155342e-05,0.15488235167175346
clean,,0,18,43,51,928,-16,2,928,1,928,1,928,1,3.2774591396643945e-06,23.98074732611899,4.6110872497088,1,4.1997490177693055e-07,2.8681745758923807e-06,3.2774591396648616e-06,0.999691547146701,3.2217944271970547,-0.033757110859218224,-0.2935070041069756,0.0,-0.033757110859218224,-0.00025420534683184837,-1.8884545381680702
clean,,0,18,43,51,928,-16,3,928,1,928,1,928,1,3.342065105091703e-06,24.4554071658388,4.884834782101027,1,4.977484860986188e-07,2.8681745758923807e-06,3.342065105092176e-06,0.9998730930677286,1.9996945070550602,0.05101908813420707,0.44435910190266886,0.0,0.051019088134202306,-7.265942580425566e-05,-0.6663546180260758
clean,,0,18,43,51,928,-4,0,928,1,928,1,928,1,3.30303364212617e-06,24.122222313587542,4.6750820769993435,1,4.493389204903243e-07,2.8681745758923807e-06,3.303033642126641e-06,0.9999457524935329,1.3333398890289845,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,43,51,928,-4,1,928,1,928,1,928,1,3.3266258464588792e-06,24.32786420847396,4.64586922592175,1,4.798905057403523e-07,2.8681745758923807e-06,3.3266258464593515e-06,0.9995252619349843,3.895351359651871,0.03090960380576374,0.2856812023448308,0.0,0.030909603805760865,-0.00042049055854864736,-2.5620114706228865
clean,,0,18,43,51,928,-4,2,928,1,928,1,928,1,3.28653654390373e-06,24.008325905733845,4.7704346672736895,1,4.2961949589976554e-07,2.8681745758923807e-06,3.286536543904199e-06,0.9999565210699908,1.2041248196928338,-0.021745314160051474,-0.19490056418301735,0.0,-0.021745314160050502,1.0768576457875767e-05,0.12921506933615068
clean,,0,18,43,51,928,-4,3,928,1,928,1,928,1,3.2868192186354594e-06,24.076767930882603,4.638626376104519,1,4.305869973615237e-07,2.8681745758923807e-06,3.286819218635928e-06,0.9997934066576902,2.6237960223172423,-0.021371793904418998,-0.18513126514736078,0.0,-0.021371793904418998,-0.00015234583584267103,-1.2904561332882578
clean,,0,18,43,51,928,-2,0,928,1,928,1,928,1,3.30303364212617e-06,24.122222313587542,4.6750820769993435,1,4.493389204903243e-07,2.8681745758923807e-06,3.303033642126641e-06,0.9999457524935329,1.3333398890289845,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,43,51,928,-2,1,928,1,928,1,928,1,3.3383859539840527e-06,24.37001505653395,4.641305765729552,1,4.950571930334328e-07,2.8681745758923807e-06,3.338385953984525e-06,0.9994116198349734,-4.311020670368842,0.046235473460418564,0.4208133745775783,0.0,0.04623547346041379,-0.0005341326585595052,-2.977680781339858
clean,,0,18,43,51,928,-2,2,928,1,928,1,928,1,3.3337533965786638e-06,24.313721029352422,4.743239058931134,1,4.876870050129224e-07,2.8681745758923807e-06,3.333753396579135e-06,0.9997850506012183,-2.6127645858229065,0.04020474077980369,0.35567145859419697,0.0,0.04020474077979891,-0.00016070189231465193,-1.279424696793922
clean,,0,18,43,51,928,-2,3,928,1,928,1,928,1,3.3687787593908286e-06,24.650713982469213,4.755207578844753,1,5.313665181782637e-07,2.8681745758923807e-06,3.368778759391302e-06,0.9999999357979702,-0.044419996031726715,0.08559493035919494,0.7282014809482119,0.0,0.08559493035918644,5.418330443729413e-05,1.2889198929972578
clean,,0,18,43,51,928,-1,0,928,1,928,1,928,1,3.30303364212617e-06,24.122222313587542,4.6750820769993435,1,4.493389204903243e-07,2.8681745758923807e-06,3.303033642126641e-06,0.9999457524935329,1.3333398890289845,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,43,51,928,-1,1,928,1,928,1,928,1,3.3480151663042683e-06,24.383774310894957,4.632936605907157,1,5.050672584972839e-07,2.8681745758923807e-06,3.34801516630474e-06,0.9999216119767509,1.5672137566076132,0.058744195541344774,0.5077517823483978,0.0,0.05874419554133811,-2.41405167820119e-05,-0.2338738675786287
clean,,0,18,43,51,928,-1,2,928,1,928,1,928,1,3.3426786921125135e-06,24.299902426845346,4.629888180608943,1,4.980680843489832e-07,2.8681745758923807e-06,3.342678692112987e-06,0.9999808106332617,0.7774623583215183,0.05181635865388046,0.44714675909665147,0.0,0.05181635865387665,3.505813972881633e-05,0.5558775307074661
clean,,0,18,43,51,928,-1,3,928,1,928,1,928,1,3.3464874904573103e-06,24.345039230817147,4.60311850227347,1,5.027995930307421e-07,2.8681745758923807e-06,3.346487490457784e-06,0.9999998076867058,-0.0776903387380483,0.056762088024165484,0.48820879888206486,0.0,0.056762088024160724,5.40551931729194e-05,1.2556495502909362
clean,,0,18,43,51,928,0,0,928,1,928,1,928,1,3.30303364212617e-06,24.122222313587542,4.6750820769993435,1,4.493389204903243e-07,2.8681745758923807e-06,3.303033642126641e-06,0.9999457524935329,1.3333398890289845,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,43,51,928,0,1,928,1,928,1,928,1,3.2665060351923273e-06,23.8244564182953,4.659313297365455,1,4.493389204903243e-07,2.8325759874227817e-06,3.2665060351927952e-06,0.9999002901246451,1.8033470134310525,-0.04829532170532305,0.0,-0.05424012618404,-0.048295321705320124,-4.5462368887805304e-05,-0.47000712440206804
clean,,0,18,43,51,928,0,2,928,1,928,1,928,1,3.2827253861485974e-06,23.989079138058038,4.679472789891794,1,4.493389204903243e-07,2.8484346573368916e-06,3.282725386149066e-06,0.9999034997931971,1.7759980107137798,-0.026784434189168177,0.0,-0.029993205504412333,-0.02678443418916769,-4.2252700335754234e-05,-0.44265812168479535
clean,,0,18,43,51,928,0,3,928,1,928,1,928,1,3.2903875543008295e-06,24.01407240782001,4.476473662357586,1,4.493389204903243e-07,2.8558732210683333e-06,3.290387554301299e-06,0.9999220697934204,1.596786993331942,-0.016659432883712137,0.0,-0.018666576290605412,-0.016659432883711654,-2.368270011254836e-05,-0.2634471043029576
clean,,0,18,43,51,928,1,0,928,1,928,1,928,1,3.30303364212617e-06,24.122222313587542,4.6750820769993435,1,4.493389204903243e-07,2.8681745758923807e-06,3.303033642126641e-06,0.9999457524935329,1.3333398890289845,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,43,51,928,1,1,928,1,928,1,928,1,3.34066272057373e-06,24.38263417426167,4.579612093338624,1,4.493389204903243e-07,2.905005501420302e-06,3.340662720574203e-06,0.999950976793452,1.2706451323732608,0.0491963358615094,0.0,0.0554137737495034,0.04919633586150559,5.224299919115438e-06,0.06269475665572366
clean,,0,18,43,51,928,1,2,928,1,928,1,928,1,3.2906228174256493e-06,24.046700275869274,4.680734918068436,1,4.493389204903243e-07,2.8559437667467317e-06,3.2906228174261202e-06,0.9999716579027323,0.9629488001202231,-0.016348922882430547,0.0,-0.018559298347641136,-0.016348922882428125,2.590540919944484e-05,0.3703910889087614
clean,,0,18,43,51,928,1,3,928,1,928,1,928,1,3.3096447580858535e-06,24.237907319313152,4.607308767273068,1,4.493389204903243e-07,2.8746684730633446e-06,3.3096447580863253e-06,0.9999389855634901,1.4146813617559857,0.008683840233411119,0.0,0.009821842197022467,0.008683840233411119,-6.766930042756414e-06,-0.08134147272700121
clean,,0,18,43,51,928,2,0,928,1,928,1,928,1,3.30303364212617e-06,24.122222313587542,4.6750820769993435,1,4.493389204903243e-07,2.8681745758923807e-06,3.303033642126641e-06,0.9999457524935329,1.3333398890289845,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,43,51,928,2,1,928,1,928,1,928,1,3.245231195604808e-06,23.72108226049155,4.645999544445445,1,4.493389204903243e-07,2.8117349701169e-06,3.2452311956052754e-06,0.9999108183803082,1.7030466969257125,-0.07667355007711157,0.0,-0.08631199470912765,-0.0766735500771052,-3.4934113224749375e-05,-0.36970680789672805
clean,,0,18,43,51,928,2,2,928,1,928,1,928,1,3.2486344629188228e-06,23.71045597956983,4.708570626449381,1,4.493389204903243e-07,2.8150726454797537e-06,3.248634462919288e-06,0.9999077419247188,1.7325712248156915,-0.07212149917875987,0.0,-0.08115975115822777,-0.07212149917875743,-3.801056881413967e-05,-0.399231335786707
clean,,0,18,43,51,928,2,3,928,1,928,1,928,1,3.29097454921068e-06,23.948035334532694,4.650609832133121,1,4.493389204903243e-07,2.8563313636520032e-06,3.290974549211151e-06,0.9999581889084295,1.1696253889423864,-0.0158847341301113,0.0,-0.01796993178675961,-0.015884734130108883,1.2436414896566106e-05,0.16371450008659805
clean,,0,18,43,51,928,4,0,928,1,928,1,928,1,3.30303364212617e-06,24.122222313587542,4.6750820769993435,1,4.493389204903243e-07,2.8681745758923807e-06,3.303033642126641e-06,0.9999457524935329,1.3333398890289845,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,43,51,928,4,1,928,1,928,1,928,1,3.3010753313856867e-06,24.138736190787373,4.710058792842322,1,4.493389204903243e-07,2.8662081686330235e-06,3.3010753313861585e-06,0.9999610622641584,1.1294731698692395,-0.002575619441721631,0.0,-0.002978524083356166,-0.0025756194417201833,1.530977062547123e-05,0.20386671915974497
clean,,0,18,43,51,928,4,2,928,1,928,1,928,1,3.3207071635772e-06,24.239772628541573,4.636523119255325,1,4.493389204903243e-07,2.885415012376309e-06,3.3207071635776727e-06,0.9999651084117991,1.0705618923963314,0.023175819471386926,0.0,0.02602705224353333,0.023175819471385965,1.935591826618399e-05,0.2627779966326531
clean,,0,18,43,51,928,4,3,928,1,928,1,928,1,3.3111531383309195e-06,24.20328000577839,4.7190841159768535,1,4.493389204903243e-07,2.8762056842512274e-06,3.3111531383313917e-06,0.9999203391832601,1.6166389201516944,0.01066269909189516,0.0,0.012143584367187706,0.01066269909189516,-2.541331027283711e-05,-0.28329903112270993
clean,,0,18,43,51,928,16,0,928,1,928,1,928,1,3.30303364212617e-06,24.122222313587542,4.6750820769993435,1,4.493389204903243e-07,2.8681745758923807e-06,3.303033642126641e-06,0.9999457524935329,1.3333398890289845,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,43,51,928,16,1,928,1,928,1,928,1,3.2769808721731075e-06,23.896459447555067,4.500052901901626,1,4.493389204903243e-07,2.8425369757582904e-06,3.276980872173577e-06,0.9999897986895421,0.5771872851612213,-0.03439090698011695,0.0,-0.038994591024031466,-0.03439090698011355,4.4046196009173144e-05,0.7561526038677632
clean,,0,18,43,51,928,16,2,928,1,928,1,928,1,3.3776734010665584e-06,24.644854603411137,4.694910592841768,1,4.493389204903243e-07,2.9412797673927515e-06,3.3776734010670353e-06,0.9999490480544762,1.2985234194999191,0.09704656729249488,0.0,0.10930753701612604,0.09704656729248827,3.295560943250564e-06,0.034816469529065364
clean,,0,18,43,51,928,16,3,928,1,928,1,928,1,3.36433015792491e-06,24.526832645017304,4.658073595880772,1,4.493389204903243e-07,2.9282570799970326e-06,3.364330157925384e-06,0.9999321597060631,1.4970704887354636,0.07985611527781927,0.0,0.09003620197628487,0.0798561152778117,-1.359278746981829e-05,-0.16373059970647907
clean,,0,18,43,51,928,64,0,928,1,928,1,928,1,3.30303364212617e-06,24.122222313587542,4.6750820769993435,1,4.493389204903243e-07,2.8681745758923807e-06,3.303033642126641e-06,0.9999457524935329,1.3333398890289845,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,43,51,928,64,1,928,1,928,1,928,1,3.276615534841214e-06,23.977371741703337,4.640206965690535,1,4.493389204903243e-07,2.8425903271428075e-06,3.276615534841682e-06,0.9998616752602248,2.125510950777498,-0.0348751113088091,0.0,-0.038913079350980796,-0.034875111308808125,-8.407723330805528e-05,-0.7921710617485134
clean,,0,18,43,51,928,64,2,928,1,928,1,928,1,3.3470889980441514e-06,24.444595584213886,4.732624708659456,1,4.493389204903243e-07,2.91155216325338e-06,3.347088998044624e-06,0.9998743909864916,2.0348729089302116,0.057542631660112455,0.0,0.06518993509262999,0.057542631660106744,-7.136150704134536e-05,-0.7015330199012271
clean,,0,18,43,51,928,64,3,928,1,928,1,928,1,3.3227024814708525e-06,24.278054541126853,4.700866664025982,1,4.493389204903243e-07,2.8875347729977818e-06,3.322702481471326e-06,0.9999141240260433,1.6798026487174484,0.02578458702663884,0.0,0.029216410947355515,0.02578458702663884,-3.162846748960835e-05,-0.34646275968846396
clean,,0,18,44,52,761,-64,0,761,1,761,1,761,1,5.3586593650162265e-06,36.677090787418145,6.133032945744727,1,8.88197381585817e-07,4.729821195264101e-06,5.35865936501643e-06,0.9683019402884468,-25.571034669628066,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,44,52,761,-64,1,761,1,761,1,761,1,5.349407838510668e-06,36.66547706759446,5.992899302836241,1,8.684888830126892e-07,4.729821195264101e-06,5.349407838510875e-06,0.9710243181344849,-24.513615078480953,-0.007504412951291445,-0.09745224850847103,0.0,-0.007504412951288064,0.0027223778460380155,1.057419591147113
clean,,0,18,44,52,761,-64,2,761,1,761,1,761,1,5.378825791931059e-06,36.80941798199971,6.145592196869567,1,8.882974044714227e-07,4.729821195264101e-06,5.378825791931268e-06,0.9719237628058666,-24.042229604651496,0.016313276523562355,0.0004890460435844247,0.0,0.016313276523566195,0.003621822517419715,1.52880506497657
clean,,0,18,44,52,761,-64,3,761,1,761,1,761,1,5.366544078095177e-06,36.759901748568176,6.200371418058727,1,8.719973850271819e-07,4.729821195264101e-06,5.366544078095388e-06,0.973344306685393,-23.482838027478213,0.006385497518316952,-0.0799430597660164,0.0,0.00638549751832273,0.0050423663969461074,2.0881966421498532
clean,,0,18,44,52,761,-16,0,761,1,761,1,761,1,5.3586593650162265e-06,36.677090787418145,6.133032945744727,1,8.88197381585817e-07,4.729821195264101e-06,5.35865936501643e-06,0.9683019402884468,-25.571034669628066,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,44,52,761,-16,1,761,1,761,1,761,1,5.359082178138079e-06,36.72744309994888,6.248543069836501,1,8.769235523302445e-07,4.729821195264101e-06,5.359082178138285e-06,0.9708867283911213,-24.536694295558554,0.0003426569022080378,-0.05547754061286943,0.0,0.00034265690220996634,0.0025847881026744846,1.0343403740695116
clean,,0,18,44,52,761,-16,2,761,1,761,1,761,1,5.382160710020858e-06,36.91038851310362,6.245465992111434,1,8.97210484920314e-07,4.729821195264101e-06,5.382160710021066e-06,0.9705530171540471,-24.594113161350162,0.0190051051400262,0.0438485162795054,0.0,0.01900510514002908,0.002251076865600221,0.9769215082779041
clean,,0,18,44,52,761,-16,3,761,1,761,1,761,1,5.403546521607838e-06,37.03125051243731,6.210045396902335,1,9.303771197282695e-07,4.729821195264101e-06,5.403546521608038e-06,0.9671739659214872,-25.84921590700049,0.03622743824306118,0.20149532942196927,0.0,0.03622743824305735,-0.001127974366959661,-0.2781812373724257
clean,,0,18,44,52,761,-4,0,761,1,761,1,761,1,5.3586593650162265e-06,36.677090787418145,6.133032945744727,1,8.88197381585817e-07,4.729821195264101e-06,5.35865936501643e-06,0.9683019402884468,-25.571034669628066,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,44,52,761,-4,1,761,1,761,1,761,1,5.353584029015149e-06,36.563130099728454,6.244370143343563,1,8.762448380013135e-07,4.729821195264101e-06,5.353584029015353e-06,0.970042328272274,-24.898523183666814,-0.004115273529408398,-0.05884016001890826,0.0,-0.004115273529407434,0.0017403879838271408,0.6725114859612518
clean,,0,18,44,52,761,-4,2,761,1,761,1,761,1,5.370883123572979e-06,36.66739828913689,6.293212248961941,1,9.009526078102276e-07,4.729821195264101e-06,5.37088312357318e-06,0.9676972835495572,-25.762508434739416,0.00989550708563654,0.06192458150893066,0.0,0.009895507085633654,-0.0006046567388896529,-0.1914737651113505
clean,,0,18,44,52,761,-4,3,761,1,761,1,761,1,5.326154426277763e-06,36.3471146962364,6.132852485660756,1,8.712038299350119e-07,4.729821195264101e-06,5.326154426277963e-06,0.9661959750111939,-26.499184537656717,-0.026423968360333686,-0.08389712563591512,0.0,-0.02642396836033563,-0.0021059652772529303,-0.9281498680286511
clean,,0,18,44,52,761,-2,0,761,1,761,1,761,1,5.3586593650162265e-06,36.677090787418145,6.133032945744727,1,8.88197381585817e-07,4.729821195264101e-06,5.35865936501643e-06,0.9683019402884468,-25.571034669628066,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,44,52,761,-2,1,761,1,761,1,761,1,5.376516454929302e-06,36.887161524119705,6.105836733208645,1,9.212967395554507e-07,4.729821195264101e-06,5.376516454929495e-06,0.9642860247276135,-27.02251125260439,0.014448282720275762,0.15890045673529218,0.0,0.014448282720267113,-0.004015915560833361,-1.4514765829763228
clean,,0,18,44,52,761,-2,2,761,1,761,1,761,1,5.402952205671491e-06,37.034016422740535,6.146255955957004,1,9.1211932694707e-07,4.729821195264101e-06,5.4029522056717004e-06,0.9710239236332697,-24.333388597006465,0.0357497476636485,0.11542169578878589,0.0,0.035749747663651375,0.002721983344822876,1.237646072621601
clean,,0,18,44,52,761,-2,3,761,1,761,1,761,1,5.367767940226627e-06,36.82652029487248,5.999131303682706,1,9.186136026937968e-07,4.729821195264101e-06,5.367767940226819e-06,0.9632952406015264,-27.413972967859902,0.007375810771173616,0.14623383562354209,0.0,0.0073758107711639894,-0.005006699686920468,-1.8429382982318359
clean,,0,18,44,52,761,-1,0,761,1,761,1,761,1,5.3586593650162265e-06,36.677090787418145,6.133032945744727,1,8.88197381585817e-07,4.729821195264101e-06,5.35865936501643e-06,0.9683019402884468,-25.571034669628066,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,44,52,761,-1,1,761,1,761,1,761,1,5.438900520798252e-06,37.259946214201086,6.212012009811155,1,9.543492233058332e-07,4.729821195264101e-06,5.438900520798455e-06,0.9683678683105323,-25.2711561503667,0.06454964469255889,0.31197835856269795,0.0,0.06454964469255509,6.592802208549298e-05,0.299878519261366
clean,,0,18,44,52,761,-1,2,761,1,761,1,761,1,5.424157810354929e-06,37.21203457154806,6.218403809159353,1,9.73534901920806e-07,4.729821195264101e-06,5.424157810355116e-06,0.9617199900645221,-27.76671709603456,0.0527616536323155,0.39842037366823824,0.0,0.05276165363230026,-0.006581950223924715,-2.1956824264064956
clean,,0,18,44,52,761,-1,3,761,1,761,1,761,1,5.507853479353446e-06,37.712920170152245,6.262587685571972,1,1.0237324616797623e-06,4.729821195264101e-06,5.507853479353639e-06,0.9661742244161857,-25.880062890177378,0.11926227543475677,0.6167698607591119,0.0,0.11926227543474362,-0.0021277158722611267,-0.3090282205493118
clean,,0,18,44,52,761,0,0,761,1,761,1,761,1,5.3586593650162265e-06,36.677090787418145,6.133032945744727,1,8.88197381585817e-07,4.729821195264101e-06,5.35865936501643e-06,0.9683019402884468,-25.571034669628066,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,44,52,761,0,1,761,1,761,1,761,1,5.346028595718199e-06,36.72597445459075,6.160015506692939,1,8.88197381585817e-07,4.718427199303542e-06,5.346028595718403e-06,0.9678780127653482,-25.73500220750342,-0.010248735832624367,0.0,-0.01047464411311652,-0.010248735832623401,-0.0004239275230986106,-0.16396753787535445
clean,,0,18,44,52,761,0,2,761,1,761,1,761,1,5.364458134378022e-06,36.75704765367256,6.164706920886923,1,8.88197381585817e-07,4.733123698467467e-06,5.364458134378221e-06,0.9688106759694143,-25.364231109871703,0.004697092578323175,0.0,0.0030313163439615923,0.004697092578319322,0.0005087356809674315,0.2068035597563629
clean,,0,18,44,52,761,0,3,761,1,761,1,761,1,5.411417174296264e-06,37.04096907103828,6.123901796320776,1,8.88197381585817e-07,4.7855239556281596e-06,5.411417174296466e-06,0.968748070097991,-25.43240872524403,0.04254864602725512,0.0,0.05084771474954662,0.042548646027252245,0.00044612980954417125,0.1386259443840352
clean,,0,18,44,52,761,1,0,761,1,761,1,761,1,5.3586593650162265e-06,36.677090787418145,6.133032945744727,1,8.88197381585817e-07,4.729821195264101e-06,5.35865936501643e-06,0.9683019402884468,-25.571034669628066,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,44,52,761,1,1,761,1,761,1,761,1,5.398291297912528e-06,37.031445645440336,6.097307363957966,1,8.88197381585817e-07,4.774119650157299e-06,5.398291297912731e-06,0.9682396146931207,-25.63269200638501,0.03200164839091901,0.0,0.04048576091583631,0.032001648390918055,-6.232559532615145e-05,-0.0616573367569444
clean,,0,18,44,52,761,1,2,761,1,761,1,761,1,5.389993578911809e-06,36.935833902066776,6.2169030837951205,1,8.88197381585817e-07,4.765511105144476e-06,5.389993578912013e-06,0.9681440671381435,-25.664864651621997,0.025320967770865045,0.0,0.03264762816834444,0.025320967770865045,-0.00015787315030335591,-0.093829981993931
clean,,0,18,44,52,761,1,3,761,1,761,1,761,1,5.4205331155741655e-06,37.05750074252624,6.186718954992944,1,8.88197381585817e-07,4.806610791089738e-06,5.420533115574377e-06,0.9669809274897014,-26.1714045415421,0.049858509575484614,0.0,0.06994234024462632,0.04985850957549034,-0.0013210127987454134,-0.6003698719140331
clean,,0,18,44,52,761,2,0,761,1,761,1,761,1,5.3586593650162265e-06,36.677090787418145,6.133032945744727,1,8.88197381585817e-07,4.729821195264101e-06,5.35865936501643e-06,0.9683019402884468,-25.571034669628066,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,44,52,761,2,1,761,1,761,1,761,1,5.299189962885101e-06,36.383317218862814,5.993923322815554,1,8.88197381585817e-07,4.672342920891986e-06,5.299189962885311e-06,0.9669264305666099,-26.081415819542602,-0.04846662856852328,0.0,-0.05310013324115597,-0.048466628568515975,-0.001375509721836976,-0.5103811499145365
clean,,0,18,44,52,761,2,2,761,1,761,1,761,1,5.301590081175709e-06,36.31897293853898,5.930223418987515,1,8.88197381585817e-07,4.676134020983046e-06,5.30159008117592e-06,0.9667400285450488,-26.15930528324289,-0.04650005980093391,0.0,-0.049577732853619674,-0.04650005980092514,-0.0015619117433980367,-0.5882706136148244
clean,,0,18,44,52,761,2,3,761,1,761,1,761,1,5.358917604582132e-06,36.71765491569572,6.0672706080752725,1,8.88197381585817e-07,4.7419955265385755e-06,5.358917604582352e-06,0.9663664943943481,-26.364021355697897,0.00020928614522022955,0.0,0.011164168311659568,0.0002092861452337295,-0.001935445894098775,-0.7929866860698311
clean,,0,18,44,52,761,4,0,761,1,761,1,761,1,5.3586593650162265e-06,36.677090787418145,6.133032945744727,1,8.88197381585817e-07,4.729821195264101e-06,5.35865936501643e-06,0.9683019402884468,-25.571034669628066,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,44,52,761,4,1,761,1,761,1,761,1,5.358665485052295e-06,36.6053269653189,6.042395308594095,1,8.88197381585817e-07,4.740817406940444e-06,5.358665485052512e-06,0.9665124540548885,-26.30473562095798,4.960002483071523e-06,0.0,0.01008505635044736,4.960002494643439e-06,-0.0017894862335583461,-0.7337009513299151
clean,,0,18,44,52,761,4,2,761,1,761,1,761,1,5.304684535846704e-06,36.26557720109686,6.056876904264476,1,8.88197381585817e-07,4.682331089378131e-06,5.304684535846922e-06,0.9662849740942223,-26.346105509644854,-0.04396589078349576,0.0,-0.04382603539125887,-0.04396589078348212,-0.0020169661942245343,-0.775070840016788
clean,,0,18,44,52,761,4,3,761,1,761,1,761,1,5.342707671963177e-06,36.50442916344359,5.99463207985665,1,8.88197381585817e-07,4.717946958739784e-06,5.342707671963386e-06,0.9673552208793423,-25.946803275306625,-0.012947387706738875,0.0,-0.010916690652419462,-0.012947387706734523,-0.0009467194091045128,-0.37576860567855874
clean,,0,18,44,52,761,16,0,761,1,761,1,761,1,5.3586593650162265e-06,36.677090787418145,6.133032945744727,1,8.88197381585817e-07,4.729821195264101e-06,5.35865936501643e-06,0.9683019402884468,-25.571034669628066,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,44,52,761,16,1,761,1,761,1,761,1,5.319302778093681e-06,36.36162600986464,6.188214631522454,1,8.88197381585817e-07,4.679318650608192e-06,5.319302778093873e-06,0.9694443683154985,-25.057783354056266,-0.032014396938548066,0.0,-0.04662102477101291,-0.03201439693855584,0.0011424280270516673,0.5132513155718001
clean,,0,18,44,52,761,16,2,761,1,761,1,761,1,5.3418898452542005e-06,36.6193865976625,6.278197027129233,1,8.88197381585817e-07,4.7024051168128285e-06,5.3418898452543885e-06,0.9697528870080298,-24.94738986410497,-0.013612228150158855,0.0,-0.02524681814103195,-0.013612228150170463,0.0014509467195829018,0.6236448055230959
clean,,0,18,44,52,761,16,3,761,1,761,1,761,1,5.324263233100089e-06,36.409279536959424,6.21352364955704,1,8.88197381585817e-07,4.686335825348267e-06,5.324263233100281e-06,0.9691914380054372,-25.168648318065294,-0.02796632058759347,0.0,-0.040113159578568335,-0.02796632058760172,0.0008894977169903173,0.4023863515627717
clean,,0,18,44,52,761,64,0,761,1,761,1,761,1,5.3586593650162265e-06,36.677090787418145,6.133032945744727,1,8.88197381585817e-07,4.729821195264101e-06,5.35865936501643e-06,0.9683019402884468,-25.571034669628066,0.0,0.0,0.0,0.0,0.0,0.0
clean,,0,18,44,52,761,64,1,761,1,761,1,761,1,5.426964155603978e-06,36.99564294020795,6.241934020144788,1,8.88197381585817e-07,4.80932095927119e-06,5.426964155604186e-06,0.9676926308679759,-25.885076874670705,0.05500802094248618,0.0,0.07239038407013626,0.05500802094248808,-0.0006093094204709937,-0.31404220504263947
clean,,0,18,44,52,761,64,2,761,1,761,1,761,1,5.420774059583778e-06,37.01705280668298,6.229632762228277,1,8.88197381585817e-07,4.796761493697755e-06,5.42077405958398e-06,0.968608472123431,-25.49916060188236,0.050051550234049426,0.0,0.061034017457782384,0.05005155023404657,0.0003065318349841917,0.07187406774570704
