payload_symbol_index,gt_raw_fft_bin,savaux_argmax_bin,fused_argmax_bin,savaux_gt_rank,fused_gt_rank,rank_delta,savaux_gt_topk,fused_gt_topk,savaux_correct,fused_correct,gt_in_structured_topk,gt_path_ratio,gt_path_name,dataset,target_snr_db,packet_index
3,691,691,691,1,1,0,1,1,1,1,1,2.8361220829110656,piece1of2_20,0_0_0_10_14_16,-25.0,13
4,107,107,107,1,1,0,1,1,1,1,1,2.3104663122466795,linear_a3_b2,0_0_0_10_14_16,-25.0,13
5,468,468,468,1,1,0,1,1,1,1,1,2.658931491271509,piece1of2_01,0_0_0_10_14_16,-25.0,13
6,89,89,89,1,1,0,1,1,1,1,1,2.140626789466677,linear_a2_b2,0_0_0_10_14_16,-25.0,13
7,713,713,713,1,1,0,1,1,1,1,1,3.248523943227192,piece1of2_31,0_0_0_10_14_16,-25.0,13
8,865,865,865,1,1,0,1,1,1,1,1,3.3812296970070177,piece1of2_03,0_0_0_10_14_16,-25.0,13
9,492,492,492,1,1,0,1,1,1,1,1,3.539105548778261,piece1of2_03,0_0_0_10_14_16,-25.0,13
10,765,765,765,1,1,0,1,1,1,1,1,3.177338194612392,piece3of4_12,0_0_0_10_14_16,-25.0,13
11,1023,1023,1023,1,1,0,1,1,1,1,1,2.9487089108560274,linear_a3_b1,0_0_0_10_14_16,-25.0,13
12,597,597,597,1,1,0,1,1,1,1,1,2.4227733674997842,linear_a2_b3,0_0_0_10_14_16,-25.0,13
13,562,562,562,1,1,0,1,1,1,1,1,2.6388231732018363,linear_a2_b2,0_0_0_10_14_16,-25.0,13
14,478,410,410,2,2,0,1,1,0,0,1,2.116079706253394,period2_21,0_0_0_10_14_16,-25.0,13
15,267,267,267,1,1,0,1,1,1,1,1,2.889479673965477,linear_a3_b1,0_0_0_10_14_16,-25.0,13
16,917,508,917,2,1,1,1,1,0,1,1,3.2472609631635687,period2_10,0_0_0_10_14_16,-25.0,13
17,656,656,656,1,1,0,1,1,1,1,1,3.0671827462398613,piece1of2_31,0_0_0_10_14_16,-25.0,13
18,889,889,889,1,1,0,1,1,1,1,1,2.1846071614113307,linear_a3_b3,0_0_0_10_14_16,-25.0,13
19,510,510,510,1,1,0,1,1,1,1,1,3.2841713381308972,piece1of4_02,0_0_0_10_14_16,-25.0,13
20,860,860,860,1,1,0,1,1,1,1,1,2.9415970876990465,piece1of2_30,0_0_0_10_14_16,-25.0,13
21,553,553,553,1,1,0,1,1,1,1,1,2.4929386802109694,piece3of4_03,0_0_0_10_14_16,-25.0,13
22,629,629,629,1,1,0,1,1,1,1,1,2.769780094514329,piece1of4_13,0_0_0_10_14_16,-25.0,13
23,759,759,759,1,1,0,1,1,1,1,1,2.530095480869021,linear_a2_b0,0_0_0_10_14_16,-25.0,13
24,874,874,874,1,1,0,1,1,1,1,1,2.7771845902893206,fixed_b1,0_0_0_10_14_16,-25.0,13
25,720,720,720,1,1,0,1,1,1,1,1,3.0689245067840063,period2_10,0_0_0_10_14_16,-25.0,13
26,314,314,314,1,1,0,1,1,1,1,1,2.7362860184640563,linear_a1_b0,0_0_0_10_14_16,-25.0,13
27,602,602,602,1,1,0,1,1,1,1,1,3.2688356587303926,piece1of2_30,0_0_0_10_14_16,-25.0,13
28,7,7,7,1,1,0,1,1,1,1,1,2.6516303183486043,linear_a2_b2,0_0_0_10_14_16,-25.0,13
29,610,610,610,1,1,0,1,1,1,1,1,2.447108366405144,piece1of4_10,0_0_0_10_14_16,-25.0,13
30,778,778,778,1,1,0,1,1,1,1,1,4.779421776504477,linear_a1_b3,0_0_0_10_14_16,-25.0,13
31,921,921,921,1,1,0,1,1,1,1,1,3.2840159966087508,piece3of4_12,0_0_0_10_14_16,-25.0,13
32,749,749,749,1,1,0,1,1,1,1,1,3.441110646916926,fixed_b1,0_0_0_10_14_16,-25.0,13
33,577,577,577,1,1,0,1,1,1,1,1,2.4511802495183557,linear_a2_b3,0_0_0_10_14_16,-25.0,13
34,936,936,936,1,1,0,1,1,1,1,1,2.1075317008562453,period2_21,0_0_0_10_14_16,-25.0,13
0,803,627,627,8,6,2,1,1,0,0,1,3.5264743052928327,piece1of4_03,0_0_0_10_14_32,-25.0,0
1,711,548,548,694,694,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
2,922,630,630,280,280,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
3,718,101,101,19,19,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
4,107,45,45,6,6,0,1,1,0,0,1,3.4798215940339032,piece1of4_30,0_0_0_10_14_32,-25.0,0
5,468,129,129,163,163,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
6,89,503,503,6,9,-3,1,0,0,0,1,2.535848959326654,period2_03,0_0_0_10_14_32,-25.0,0
7,713,127,127,431,431,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
8,865,938,938,844,844,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
9,492,450,771,876,876,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
10,765,971,971,768,768,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
11,1023,187,518,439,439,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
12,597,788,788,31,31,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
13,562,450,450,140,140,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
14,478,348,348,379,379,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
15,267,636,955,15,16,-1,0,0,0,0,1,2.7247075574586614,piece1of4_31,0_0_0_10_14_32,-25.0,0
16,917,990,990,111,111,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
17,656,406,406,56,56,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
18,889,47,47,654,654,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
19,510,549,549,629,629,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
20,860,905,905,825,825,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
21,553,117,73,137,137,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
22,629,806,806,827,827,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
23,759,292,292,396,396,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
24,874,407,407,57,57,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
25,720,27,27,462,462,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
26,314,100,100,57,57,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
27,602,168,168,60,60,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
28,7,312,312,623,623,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
29,610,859,859,292,292,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
30,826,461,461,104,104,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
31,928,460,460,411,411,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
32,761,889,889,17,17,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
33,590,457,457,224,224,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
34,936,816,816,430,430,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,0
0,803,803,803,1,1,0,1,1,1,1,1,3.5021551006622715,piece3of4_20,0_0_0_10_14_32,-25.0,2
1,826,826,826,1,1,0,1,1,1,1,1,2.342394436539531,piece1of2_31,0_0_0_10_14_32,-25.0,2
2,922,922,922,1,1,0,1,1,1,1,1,2.466685413835933,linear_a1_b2,0_0_0_10_14_32,-25.0,2
3,718,718,718,1,1,0,1,1,1,1,1,2.1454211461210058,linear_a3_b0,0_0_0_10_14_32,-25.0,2
4,86,86,86,1,1,0,1,1,1,1,1,2.462769129795916,piece1of4_31,0_0_0_10_14_32,-25.0,2
5,468,468,468,1,1,0,1,1,1,1,1,2.2839236640485767,piece3of4_20,0_0_0_10_14_32,-25.0,2
6,89,89,384,1,2,-1,1,1,1,0,1,2.3965480509322483,piece1of4_30,0_0_0_10_14_32,-25.0,2
7,713,713,713,1,1,0,1,1,1,1,1,1.6420077069557293,piece3of4_13,0_0_0_10_14_32,-25.0,2
8,865,865,865,1,1,0,1,1,1,1,1,2.341781478576182,linear_a2_b2,0_0_0_10_14_32,-25.0,2
9,492,492,492,1,1,0,1,1,1,1,1,2.646474780826101,piece1of2_20,0_0_0_10_14_32,-25.0,2
10,765,765,765,1,1,0,1,1,1,1,1,1.9066735757496829,piece3of4_10,0_0_0_10_14_32,-25.0,2
11,1023,1023,1023,1,1,0,1,1,1,1,1,2.420449424159828,piece1of4_20,0_0_0_10_14_32,-25.0,2
12,597,597,597,1,1,0,1,1,1,1,1,2.186571644015069,linear_a1_b3,0_0_0_10_14_32,-25.0,2
13,562,562,562,1,1,0,1,1,1,1,1,2.669743824849156,piece3of4_21,0_0_0_10_14_32,-25.0,2
14,478,478,478,1,1,0,1,1,1,1,1,2.519303866351546,piece1of2_21,0_0_0_10_14_32,-25.0,2
15,267,267,267,1,1,0,1,1,1,1,1,2.6394231149306,piece1of2_12,0_0_0_10_14_32,-25.0,2
16,917,917,917,1,1,0,1,1,1,1,1,3.06990060861205,linear_a2_b3,0_0_0_10_14_32,-25.0,2
17,656,656,656,1,1,0,1,1,1,1,1,2.382673457377216,piece3of4_23,0_0_0_10_14_32,-25.0,2
18,889,889,889,1,1,0,1,1,1,1,1,2.490208922365022,piece3of4_13,0_0_0_10_14_32,-25.0,2
19,510,510,510,1,1,0,1,1,1,1,1,2.414620139244685,piece1of4_02,0_0_0_10_14_32,-25.0,2
20,860,860,860,1,1,0,1,1,1,1,1,2.943566405558359,linear_a1_b2,0_0_0_10_14_32,-25.0,2
21,553,553,553,1,1,0,1,1,1,1,1,2.7329305722296082,piece3of4_31,0_0_0_10_14_32,-25.0,2
22,629,629,629,1,1,0,1,1,1,1,1,2.5452431394795174,linear_a2_b3,0_0_0_10_14_32,-25.0,2
23,759,759,759,1,1,0,1,1,1,1,1,2.1018318113377035,linear_a3_b1,0_0_0_10_14_32,-25.0,2
24,874,572,572,95,95,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,2
25,720,85,85,2,2,0,1,1,0,0,1,2.6514654839564926,piece1of2_03,0_0_0_10_14_32,-25.0,2
26,314,314,314,1,1,0,1,1,1,1,1,2.3198757815212505,piece1of2_20,0_0_0_10_14_32,-25.0,2
27,602,602,602,1,1,0,1,1,1,1,1,2.379734774143784,piece3of4_31,0_0_0_10_14_32,-25.0,2
28,7,7,7,1,1,0,1,1,1,1,1,2.3769933098409965,piece1of2_10,0_0_0_10_14_32,-25.0,2
29,610,610,610,1,1,0,1,1,1,1,1,2.9370170422102277,piece1of4_12,0_0_0_10_14_32,-25.0,2
30,775,775,775,1,1,0,1,1,1,1,1,3.2692221605232334,linear_a3_b3,0_0_0_10_14_32,-25.0,2
31,912,912,912,1,1,0,1,1,1,1,1,2.249006241459943,period2_32,0_0_0_10_14_32,-25.0,2
32,768,768,768,1,1,0,1,1,1,1,1,3.14600045392789,period2_01,0_0_0_10_14_32,-25.0,2
33,581,581,581,1,1,0,1,1,1,1,1,2.435116853809268,piece1of2_32,0_0_0_10_14_32,-25.0,2
34,93,93,93,1,1,0,1,1,1,1,1,2.1741716238483506,piece3of4_12,0_0_0_10_14_32,-25.0,2
0,222,222,222,1,1,0,1,1,1,1,1,2.94485748132167,piece3of4_30,0_0_0_10_14_32,-25.0,3
1,711,356,356,9,9,0,0,0,0,0,1,4.342922293575625,linear_a2_b2,0_0_0_10_14_32,-25.0,3
2,871,654,654,2,2,0,1,1,0,0,1,3.03247574425312,period2_01,0_0_0_10_14_32,-25.0,3
3,718,718,718,1,1,0,1,1,1,1,1,2.3949773550298765,linear_a3_b2,0_0_0_10_14_32,-25.0,3
4,107,107,107,1,1,0,1,1,1,1,1,2.397249134342569,linear_a2_b0,0_0_0_10_14_32,-25.0,3
5,468,468,468,1,1,0,1,1,1,1,1,2.569239893935702,piece1of2_30,0_0_0_10_14_32,-25.0,3
6,89,417,417,2,2,0,1,1,0,0,1,2.849036645000748,linear_a2_b2,0_0_0_10_14_32,-25.0,3
7,713,815,815,15,16,-1,0,0,0,0,1,2.5110276725007648,piece1of2_12,0_0_0_10_14_32,-25.0,3
8,865,865,865,1,1,0,1,1,1,1,1,2.2014949183740393,period2_01,0_0_0_10_14_32,-25.0,3
9,492,831,416,149,149,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,3
10,765,765,765,1,1,0,1,1,1,1,1,3.7238455598789364,piece1of2_12,0_0_0_10_14_32,-25.0,3
11,1023,1023,1023,1,1,0,1,1,1,1,1,2.3070267296875433,period2_03,0_0_0_10_14_32,-25.0,3
12,597,597,597,1,1,0,1,1,1,1,1,2.9106060268786176,piece3of4_32,0_0_0_10_14_32,-25.0,3
13,562,562,562,1,1,0,1,1,1,1,1,2.1030986445880835,piece3of4_30,0_0_0_10_14_32,-25.0,3
14,478,478,478,1,1,0,1,1,1,1,1,2.3515590877405486,piece1of2_23,0_0_0_10_14_32,-25.0,3
15,267,84,84,5,6,-1,1,1,0,0,1,2.6148314684217486,piece3of4_12,0_0_0_10_14_32,-25.0,3
16,917,917,917,1,1,0,1,1,1,1,1,2.3419944346367165,piece1of4_13,0_0_0_10_14_32,-25.0,3
17,656,656,656,1,1,0,1,1,1,1,1,2.3336452643420307,piece1of2_20,0_0_0_10_14_32,-25.0,3
18,889,889,889,1,1,0,1,1,1,1,1,2.4160454951404002,piece3of4_31,0_0_0_10_14_32,-25.0,3
19,510,510,510,1,1,0,1,1,1,1,1,2.674605870922845,piece3of4_21,0_0_0_10_14_32,-25.0,3
20,860,860,860,1,1,0,1,1,1,1,1,2.287000016363465,linear_a2_b1,0_0_0_10_14_32,-25.0,3
21,553,553,553,1,1,0,1,1,1,1,1,2.588148914539004,piece1of4_01,0_0_0_10_14_32,-25.0,3
22,629,629,629,1,1,0,1,1,1,1,1,2.8143340118160936,piece3of4_10,0_0_0_10_14_32,-25.0,3
23,759,759,759,1,1,0,1,1,1,1,1,2.356848940346174,linear_a3_b0,0_0_0_10_14_32,-25.0,3
24,874,874,874,1,1,0,1,1,1,1,1,2.3864571675906596,piece3of4_23,0_0_0_10_14_32,-25.0,3
25,720,340,340,4,3,1,1,1,0,0,1,3.741685073835881,piece1of2_02,0_0_0_10_14_32,-25.0,3
26,314,314,314,1,1,0,1,1,1,1,1,2.8377156881725605,linear_a1_b3,0_0_0_10_14_32,-25.0,3
27,602,602,602,1,1,0,1,1,1,1,1,3.016592174456824,piece3of4_10,0_0_0_10_14_32,-25.0,3
28,7,7,7,1,1,0,1,1,1,1,1,3.423111690538932,piece3of4_13,0_0_0_10_14_32,-25.0,3
29,610,610,610,1,1,0,1,1,1,1,1,3.817366651697185,piece1of2_23,0_0_0_10_14_32,-25.0,3
30,778,778,778,1,1,0,1,1,1,1,1,2.2233188940401267,piece1of2_30,0_0_0_10_14_32,-25.0,3
31,897,897,897,1,1,0,1,1,1,1,1,3.014577433922845,period2_23,0_0_0_10_14_32,-25.0,3
32,740,740,740,1,1,0,1,1,1,1,1,2.0700920167228136,piece3of4_21,0_0_0_10_14_32,-25.0,3
33,590,590,590,1,1,0,1,1,1,1,1,2.0690205095110312,linear_a2_b0,0_0_0_10_14_32,-25.0,3
34,930,930,930,1,1,0,1,1,1,1,1,2.2601839895988087,piece1of2_13,0_0_0_10_14_32,-25.0,3
0,803,803,803,1,1,0,1,1,1,1,1,1.5699987698117308,piece1of2_01,0_0_0_10_14_32,-25.0,4
1,711,711,711,1,1,0,1,1,1,1,1,2.9443070826709223,piece1of4_30,0_0_0_10_14_32,-25.0,4
2,871,871,871,1,1,0,1,1,1,1,1,2.824590798946056,fixed_b1,0_0_0_10_14_32,-25.0,4
3,718,718,586,1,2,-1,1,1,1,0,1,2.970009044638203,piece1of2_10,0_0_0_10_14_32,-25.0,4
4,86,86,86,1,1,0,1,1,1,1,1,2.6243817831262684,piece1of4_32,0_0_0_10_14_32,-25.0,4
5,468,576,576,4,3,1,1,1,0,0,1,3.034880756879329,fixed_b3,0_0_0_10_14_32,-25.0,4
6,89,89,89,1,1,0,1,1,1,1,1,2.4267018342447066,piece1of4_01,0_0_0_10_14_32,-25.0,4
7,713,713,713,1,1,0,1,1,1,1,1,2.5261852184823788,piece1of2_30,0_0_0_10_14_32,-25.0,4
8,865,865,865,1,1,0,1,1,1,1,1,2.1173770398975043,piece1of4_20,0_0_0_10_14_32,-25.0,4
9,492,492,492,1,1,0,1,1,1,1,1,3.202083180780842,linear_a3_b3,0_0_0_10_14_32,-25.0,4
10,765,765,765,1,1,0,1,1,1,1,1,2.7314777272428876,linear_a2_b3,0_0_0_10_14_32,-25.0,4
11,1023,1023,1023,1,1,0,1,1,1,1,1,2.469280089015936,piece1of2_21,0_0_0_10_14_32,-25.0,4
12,597,155,155,2,2,0,1,1,0,0,1,3.6299274435147146,piece3of4_10,0_0_0_10_14_32,-25.0,4
13,562,562,562,1,1,0,1,1,1,1,1,2.28035059408259,period2_10,0_0_0_10_14_32,-25.0,4
14,478,137,137,154,154,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,4
15,267,267,267,1,1,0,1,1,1,1,1,2.324740844989179,piece1of4_02,0_0_0_10_14_32,-25.0,4
16,917,917,917,1,1,0,1,1,1,1,1,2.7171903858409703,piece3of4_13,0_0_0_10_14_32,-25.0,4
17,656,656,656,1,1,0,1,1,1,1,1,3.810386521255579,linear_a1_b2,0_0_0_10_14_32,-25.0,4
18,889,889,889,1,1,0,1,1,1,1,1,2.6718399588150348,period2_23,0_0_0_10_14_32,-25.0,4
19,510,510,510,1,1,0,1,1,1,1,1,3.4809960649417317,piece1of2_23,0_0_0_10_14_32,-25.0,4
20,860,860,860,1,1,0,1,1,1,1,1,2.1355717655192015,piece3of4_10,0_0_0_10_14_32,-25.0,4
21,553,553,553,1,1,0,1,1,1,1,1,2.870609754803122,piece1of4_10,0_0_0_10_14_32,-25.0,4
22,629,629,629,1,1,0,1,1,1,1,1,2.3498014184169933,linear_a1_b0,0_0_0_10_14_32,-25.0,4
23,759,759,759,1,1,0,1,1,1,1,1,2.1906594976520517,period2_30,0_0_0_10_14_32,-25.0,4
24,874,874,874,1,1,0,1,1,1,1,1,2.9486253002276253,fixed_b3,0_0_0_10_14_32,-25.0,4
25,720,720,720,1,1,0,1,1,1,1,1,2.1241118011558684,linear_a3_b2,0_0_0_10_14_32,-25.0,4
26,314,381,381,5,5,0,1,1,0,0,1,2.6670377793767654,piece1of4_03,0_0_0_10_14_32,-25.0,4
27,602,602,602,1,1,0,1,1,1,1,1,2.7703603557927656,linear_a3_b0,0_0_0_10_14_32,-25.0,4
28,7,7,7,1,1,0,1,1,1,1,1,2.536606966422066,piece1of4_21,0_0_0_10_14_32,-25.0,4
29,610,610,610,1,1,0,1,1,1,1,1,2.362047791820051,linear_a2_b2,0_0_0_10_14_32,-25.0,4
30,810,810,810,1,1,0,1,1,1,1,1,2.7296626379797795,piece1of2_10,0_0_0_10_14_32,-25.0,4
31,912,912,912,1,1,0,1,1,1,1,1,2.589782301373695,period2_30,0_0_0_10_14_32,-25.0,4
32,753,336,336,2,2,0,1,1,0,0,1,2.4427345198184742,linear_a1_b2,0_0_0_10_14_32,-25.0,4
33,591,990,990,2,2,0,1,1,0,0,1,4.048811219865389,linear_a1_b2,0_0_0_10_14_32,-25.0,4
34,89,579,579,13,11,2,0,0,0,0,1,3.7703279352701995,linear_a2_b3,0_0_0_10_14_32,-25.0,4
0,222,222,222,1,1,0,1,1,1,1,1,2.1209419577054787,linear_a2_b3,0_0_0_10_14_32,-25.0,5
1,826,826,826,1,1,0,1,1,1,1,1,2.9762146589633023,period2_12,0_0_0_10_14_32,-25.0,5
2,871,871,871,1,1,0,1,1,1,1,1,2.3404164650722246,linear_a1_b0,0_0_0_10_14_32,-25.0,5
3,718,718,718,1,1,0,1,1,1,1,1,2.4368624619054624,piece3of4_23,0_0_0_10_14_32,-25.0,5
4,86,568,568,9,9,0,0,0,0,0,1,2.7121479551318872,piece1of4_32,0_0_0_10_14_32,-25.0,5
5,468,468,468,1,1,0,1,1,1,1,1,2.4269857088932505,piece1of4_30,0_0_0_10_14_32,-25.0,5
6,89,246,246,3,3,0,1,1,0,0,1,2.5924990304948423,piece1of4_30,0_0_0_10_14_32,-25.0,5
7,713,713,713,1,1,0,1,1,1,1,1,2.495523957091045,fixed_b1,0_0_0_10_14_32,-25.0,5
8,865,865,865,1,1,0,1,1,1,1,1,2.623208513789634,linear_a2_b0,0_0_0_10_14_32,-25.0,5
9,492,492,492,1,1,0,1,1,1,1,1,2.357598780566625,piece1of4_13,0_0_0_10_14_32,-25.0,5
10,765,765,765,1,1,0,1,1,1,1,1,2.0633996749914068,piece1of4_13,0_0_0_10_14_32,-25.0,5
11,1023,1023,1023,1,1,0,1,1,1,1,1,2.873694267500318,linear_a2_b0,0_0_0_10_14_32,-25.0,5
12,597,854,854,2,4,-2,1,1,0,0,1,2.557576210472972,linear_a2_b2,0_0_0_10_14_32,-25.0,5
13,562,562,562,1,1,0,1,1,1,1,1,2.787606529409684,piece1of2_10,0_0_0_10_14_32,-25.0,5
14,478,478,478,1,1,0,1,1,1,1,1,2.6151038519195557,linear_a3_b0,0_0_0_10_14_32,-25.0,5
15,267,144,144,2,2,0,1,1,0,0,1,2.4415849654012516,piece1of4_32,0_0_0_10_14_32,-25.0,5
16,917,917,917,1,1,0,1,1,1,1,1,2.877684584955926,period2_12,0_0_0_10_14_32,-25.0,5
17,656,656,656,1,1,0,1,1,1,1,1,2.122170351610273,piece3of4_20,0_0_0_10_14_32,-25.0,5
18,889,889,889,1,1,0,1,1,1,1,1,4.329933176043407,linear_a3_b2,0_0_0_10_14_32,-25.0,5
19,510,510,510,1,1,0,1,1,1,1,1,2.343118924725809,piece1of4_02,0_0_0_10_14_32,-25.0,5
20,860,860,860,1,1,0,1,1,1,1,1,1.907140331288409,piece1of2_01,0_0_0_10_14_32,-25.0,5
21,553,553,553,1,1,0,1,1,1,1,1,2.5738842878259764,piece1of4_30,0_0_0_10_14_32,-25.0,5
22,629,196,196,47,47,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,5
23,759,759,759,1,1,0,1,1,1,1,1,2.9576799003349716,linear_a1_b1,0_0_0_10_14_32,-25.0,5
24,874,874,874,1,1,0,1,1,1,1,1,2.1006874073581394,linear_a2_b0,0_0_0_10_14_32,-25.0,5
25,720,720,720,1,1,0,1,1,1,1,1,2.9304304753010326,period2_01,0_0_0_10_14_32,-25.0,5
26,314,314,314,1,1,0,1,1,1,1,1,2.598642479658008,linear_a1_b0,0_0_0_10_14_32,-25.0,5
27,602,602,602,1,1,0,1,1,1,1,1,2.0469825264987875,linear_a1_b3,0_0_0_10_14_32,-25.0,5
28,7,7,7,1,1,0,1,1,1,1,1,2.0828031644042913,piece1of4_20,0_0_0_10_14_32,-25.0,5
29,610,610,610,1,1,0,1,1,1,1,1,4.300248601646952,piece3of4_23,0_0_0_10_14_32,-25.0,5
30,823,823,823,1,1,0,1,1,1,1,1,2.5462709528426575,linear_a3_b0,0_0_0_10_14_32,-25.0,5
31,913,36,36,12,14,-2,0,0,0,0,1,2.769908141525426,period2_12,0_0_0_10_14_32,-25.0,5
32,741,740,740,44,44,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,5
33,581,581,581,1,1,0,1,1,1,1,1,3.2624930581412412,piece3of4_13,0_0_0_10_14_32,-25.0,5
34,91,149,149,2,2,0,1,1,0,0,1,2.1596318514014032,linear_a1_b2,0_0_0_10_14_32,-25.0,5
0,803,803,803,1,1,0,1,1,1,1,1,2.9954840407089045,piece3of4_30,0_0_0_10_14_32,-25.0,6
1,826,844,844,2,2,0,1,1,0,0,1,2.9869520636573372,period2_12,0_0_0_10_14_32,-25.0,6
2,871,871,871,1,1,0,1,1,1,1,1,2.124380525346767,fixed_b0,0_0_0_10_14_32,-25.0,6
3,718,718,718,1,1,0,1,1,1,1,1,3.1139464627862767,piece1of2_10,0_0_0_10_14_32,-25.0,6
4,107,107,107,1,1,0,1,1,1,1,1,3.5994882941192845,piece3of4_13,0_0_0_10_14_32,-25.0,6
5,468,468,468,1,1,0,1,1,1,1,1,2.3290477610303055,linear_a3_b3,0_0_0_10_14_32,-25.0,6
6,89,89,89,1,1,0,1,1,1,1,1,2.3506114174538273,linear_a1_b0,0_0_0_10_14_32,-25.0,6
7,713,713,713,1,1,0,1,1,1,1,1,2.1120412011446565,piece3of4_03,0_0_0_10_14_32,-25.0,6
8,865,865,865,1,1,0,1,1,1,1,1,2.1150232119664056,piece1of4_31,0_0_0_10_14_32,-25.0,6
9,492,492,492,1,1,0,1,1,1,1,1,2.0085653363533136,linear_a1_b0,0_0_0_10_14_32,-25.0,6
10,765,765,765,1,1,0,1,1,1,1,1,2.7305687746034737,linear_a3_b1,0_0_0_10_14_32,-25.0,6
11,1023,1023,1023,1,1,0,1,1,1,1,1,2.1079055063135397,piece1of4_02,0_0_0_10_14_32,-25.0,6
12,597,597,597,1,1,0,1,1,1,1,1,2.276362969186814,piece3of4_21,0_0_0_10_14_32,-25.0,6
13,562,562,562,1,1,0,1,1,1,1,1,2.5448211549330897,piece1of2_03,0_0_0_10_14_32,-25.0,6
14,478,478,478,1,1,0,1,1,1,1,1,2.46803300541271,period2_23,0_0_0_10_14_32,-25.0,6
15,267,982,982,227,227,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,6
16,917,404,404,3,3,0,1,1,0,0,1,2.699293084208012,linear_a3_b3,0_0_0_10_14_32,-25.0,6
17,656,656,656,1,1,0,1,1,1,1,1,1.873213102870037,piece3of4_02,0_0_0_10_14_32,-25.0,6
18,889,889,889,1,1,0,1,1,1,1,1,2.4934294658267606,piece1of4_32,0_0_0_10_14_32,-25.0,6
19,510,510,510,1,1,0,1,1,1,1,1,2.409224085328485,piece1of4_10,0_0_0_10_14_32,-25.0,6
20,860,860,860,1,1,0,1,1,1,1,1,1.7261003576270648,linear_a1_b3,0_0_0_10_14_32,-25.0,6
21,553,450,450,4,4,0,1,1,0,0,1,2.944479562630791,linear_a3_b2,0_0_0_10_14_32,-25.0,6
22,629,629,629,1,1,0,1,1,1,1,1,3.195612507751636,linear_a2_b1,0_0_0_10_14_32,-25.0,6
23,759,759,759,1,1,0,1,1,1,1,1,2.933500353458627,piece1of4_30,0_0_0_10_14_32,-25.0,6
24,874,874,874,1,1,0,1,1,1,1,1,2.759362636630991,linear_a1_b1,0_0_0_10_14_32,-25.0,6
25,720,720,720,1,1,0,1,1,1,1,1,3.089074406964102,piece1of4_31,0_0_0_10_14_32,-25.0,6
26,314,314,314,1,1,0,1,1,1,1,1,2.974712599918689,piece3of4_12,0_0_0_10_14_32,-25.0,6
27,602,602,602,1,1,0,1,1,1,1,1,2.564756788990575,fixed_b2,0_0_0_10_14_32,-25.0,6
28,7,7,7,1,1,0,1,1,1,1,1,3.1394117249466023,piece1of2_32,0_0_0_10_14_32,-25.0,6
29,610,179,276,7,6,1,1,1,0,0,1,3.368982380916543,linear_a3_b3,0_0_0_10_14_32,-25.0,6
30,791,791,791,1,1,0,1,1,1,1,1,2.3572972635652403,piece3of4_01,0_0_0_10_14_32,-25.0,6
31,928,826,826,25,25,0,0,0,0,0,0,nan,,0_0_0_10_14_32,-25.0,6
32,760,760,760,1,1,0,1,1,1,1,1,2.4269858256450707,linear_a1_b0,0_0_0_10_14_32,-25.0,6
