event_index,start_sample,end_sample,first_window_index,last_window_index,window_count,reference_bin,reference_signed_bin,bin_min,bin_max,mean_peak_power,mean_confidence_db,max_peak_share,sf,bw,samp_rate,os_factor,chirp_samples,win_chirps,hop_samples,min_periodic_peaks,bin_tol
12,3358720,3489792,820,828,9,219,219,219,219,0.04380066026148443,0.27289870229606306,0.0005492369600436286,10,125000.0,500000.0,4,4096,24,4096,9,2
13,3842048,3973120,938,946,9,318,318,318,318,0.049943682334198665,0.44051794149087725,0.0006220551841650686,10,125000.0,500000.0,4,4096,24,4096,9,2
14,3993600,4132864,975,985,11,148,148,148,148,0.05282649624914637,0.5345732412859319,0.0006500764470537659,10,125000.0,500000.0,4,4096,24,4096,9,2
15,4493312,4648960,1097,1111,15,232,232,232,232,0.047890540377965925,0.3814870470952028,0.0006822551040746873,10,125000.0,500000.0,4,4096,24,4096,9,2
16,4853760,4997120,1185,1196,12,3922,-174,3922,3922,0.054442588703546686,0.23695064881451602,0.0005829888462871639,10,125000.0,500000.0,4,4096,24,4096,9,2
17,4943872,5111808,1207,1224,18,3799,-297,3799,3799,0.04804321574158812,0.41181848139550453,0.0006539642105768919,10,125000.0,500000.0,4,4096,24,4096,9,2
18,5062656,5201920,1236,1246,11,3003,-1093,3003,3003,0.046752029452000035,0.40257870846406885,0.0006084407128182532,10,125000.0,500000.0,4,4096,24,4096,9,2
19,5222400,5398528,1275,1294,20,3563,-533,3563,3563,0.0535545985014164,0.576965547395025,0.0006995651993620416,10,125000.0,500000.0,4,4096,24,4096,9,2
20,5910528,6057984,1443,1455,13,3975,-121,3975,3975,0.04459489077512087,0.26035851405560245,0.0005732544613554243,10,125000.0,500000.0,4,4096,24,4096,9,2
21,6053888,6246400,1478,1501,24,749,749,749,749,0.19595196300224993,0.8366807325488285,0.0011738569801444025,10,125000.0,500000.0,4,4096,24,4096,9,2
