packet_index,event_index,detected_start_sample,detected_end_sample,detected_window_count,detected_reference_bin,detected_reference_signed_bin,detected_mean_confidence_db,aligned_start_sample,align_offset_samples,align_peak_bin,align_peak_signed_bin,align_confidence_db,align_peak_share,frame_valid,located_preamble_start_sample,located_sfd_start_sample,located_payload_start_sample,locator_score,preamble_ref_bin,preamble_ref_signed_bin,preamble_stable_count,sync1_bin,sync2_bin,sync1_expected_bin,sync2_expected_bin,sync1_distance,sync2_distance,sfd1_bin,sfd2_bin,sfd_bin_distance,mean_preamble_confidence_db,mean_sfd_confidence_db,grlora_framesync_valid,grlora_coarse_offset_chips,grlora_coarse_offset_samples,grlora_synced_preamble_start_sample,grlora_synced_sfd_start_sample,grlora_synced_payload_start_sample,grlora_fine_preamble_start_sample,grlora_fine_payload_start_sample,grlora_preamble_peak_mean_signed_bin,grlora_preamble_peak_max_abs_signed_bin,grlora_preamble_bin0_count,grlora_preamble_peak_count,grlora_sync1_peak_signed_bin,grlora_sync2_peak_signed_bin,grlora_sync1_expected_signed_bin,grlora_sync2_expected_signed_bin,grlora_sync1_distance,grlora_sync2_distance,grlora_sfd1_peak_signed_bin,grlora_sfd2_peak_signed_bin,grlora_sfd_mean_signed_bin,grlora_up_symbols_used,grlora_cfo_frac_est,grlora_sto_frac_initial,grlora_sto_frac_refined,grlora_sto_frac_used,grlora_sto_sample_correction,grlora_cfo_int_est,grlora_down_val_signed_bin,grlora_cfo_total_est,grlora_cfo_hz_est,grlora_sfo_hat,grlora_sfo_samples_per_symbol,grlora_clk_off,grlora_fs_p,grlora_netid_sto_frac_est,grlora_payload_sto_frac_est,grlora_payload_sto_sample_correction,grlora_netid1_est,grlora_netid2_est,grlora_netid_offset,grlora_netid_valid,grlora_sfo_cum_initial,grlora_fine_preamble_peak_mean_signed_bin,grlora_fine_preamble_peak_max_abs_signed_bin,grlora_fine_preamble_bin0_count,grlora_fine_preamble_peak_count,grlora_center_sample_phase,grlora_branch_sample_phases,grlora_branch_valid,grlora_branch_down_val_valid,grlora_branch_cfo_frac_est,grlora_branch_sto_frac_initial,grlora_branch_sto_frac_refined,grlora_branch_sto_frac_used,grlora_branch_sto_sample_correction,grlora_branch_cfo_int_est,grlora_branch_down_val_signed_bin,grlora_branch_cfo_total_est,grlora_branch_cfo_hz_est,grlora_branch_sfo_hat,grlora_branch_sfo_samples_per_symbol,grlora_branch_clk_off,grlora_branch_fs_p,grlora_branch_netid_sto_frac_est,grlora_branch_payload_sto_frac_est,grlora_branch_payload_sto_sample_correction,grlora_branch_netid1_est,grlora_branch_netid2_est,grlora_branch_netid_offset,grlora_branch_netid_valid,grlora_branch_sfo_cum_initial,grlora_branch_fine_preamble_start_sample,grlora_branch_fine_payload_start_sample,grlora_spectrum_chirps,grlora_spectrum_raw_peak_signed_bin,grlora_spectrum_peak_signed_bin,grlora_spectrum_peak_relative_db,grlora_spectrum_bin0_relative_db,grlora_spectrum_bin0_is_peak
10,14,3993600,4132864,11,148,148,0.5345732412859319,3991176,-2424,122,122,0.5491432605128319,0.0014253462520412044,0,3986616,4125880,4135096,-367.22870798536366,3900,-196,2,3904,3886,24,32,20,46,3897,3955,58,0.6225613910575722,0.345208100757844,0,196,784,3987400,4126664,4135880,3987402,4135826,-19.875,1474,0,32,166,-14,24,32,142,46,-962,1104,71.0,28,-0.2182445442568661,-0.4581903967937251,-0.4438573525312677,-0.4438573525312677,-2,-13,-25,-13.218244544256866,-1613.5552422188557,-0.0033879035637320244,-0.013551614254928098,-3.308499573957055e-06,125000.41356244673,0.44772973342930755,0.43333114328344646,2,126,506,102,0,-0.06666885671655354,48.642857142857146,465,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.12220749960268008|0.05865062527135123|-0.2182445442568661|-0.41994288152052145,-0.43721554680439567|0.44873891564645874|-0.4581903967937251|-0.4378200466464932,0.49650967357285936|0.06457903522584729|-0.4438573525312677|-0.059752879663165004,-0.43721554680439567|0.06457903522584729|-0.4438573525312677|-0.059752879663165004,-2|0|-2|0,40|75|-13|-27,80|151|-25|-53,39.87779250039732|75.05865062527135|-13.218244544256866|-27.419942881520523,4867.894592333657|9162.432937655194|-1613.5552422188557|-3347.160996279361,0.010220881817817643|0.019237915374531307|-0.0033879035637320244|-0.007027871355731116,0.04088352727127057|0.07695166149812523|-0.013551614254928098|-0.028111485422924465,9.981329900212542e-06|1.878702673294073e-05|-3.308499573957055e-06|-6.863155620831168e-06,124998.75233376247|124997.65162165838|125000.41356244673|125000.85789445261,-0.1101473286342311|-0.319807672789151|0.44772973342930755|-0.2846447630465607,-0.06670858090850612|-0.23804653244739282|0.43333114328344646|-0.31451321630841794,0|-1|2|-1,406|702|126|795,506|501|506|507,382|678|102|771,0|0|0|0,-0.06670858090850612|0.011953467552607178|-0.06666885671655354|-0.06451321630841794,3987400|3987399|3987402|3987401,4136038|4136180|4135826|4135774,,,,,,
11,15,4493312,4648960,15,232,232,0.3814870470952028,4490272,-3040,3998,-98,1.0523612377837066,0.0013096096583564993,0,4494368,4633632,4642848,-20.52468326891443,3814,-282,2,3839,3847,24,32,1,1,214,267,53,0.47233011859003726,0.8206357218475401,0,282,1128,4495496,4634760,4643976,4495494,4644870,-54.28125,2004,0,32,-136,-148,24,32,160,180,-181,-870,-525.5,28,-0.3409884550354006,0.48564730868857,-0.48337270892574224,0.48564730868857,2,223,446,222.6590115449646,27180.055120234938,0.057068641466312436,0.22827456586524975,5.573109518194574e-05,124993.03361310225,0.31184383561056794,-0.4456144381576044,-2,172,208,148,0,0.054385561842395624,-1.6071428571428572,469,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.29731960819396025|0.24345676228648996|-0.3409884550354006|-0.4096922443116094,-0.4806336066635595|-0.47394096907220273|0.48564730868857|0.00735430390102465,0.46235465306727974|0.025774760509733596|-0.48337270892574224|0.48559940207417185,-0.4806336066635595|0.025774760509733596|0.48564730868857|0.48559940207417185,-2|0|2|2,-194|-14|223|-119,-388|-27|446|-237,-193.70268039180604|-13.75654323771351|222.6590115449646|-119.40969224431161,-23645.346727515385|-1679.26553194745|27180.055120234938|-14576.378447791945,-0.04964698595238006|-0.0035258722672015354|0.057068641466312436|-0.030605313780067565,-0.19858794380952025|-0.014103489068806142|0.22827456586524975|-0.12242125512027026,-4.8483384719121154e-05|-3.4432346359389994e-06|5.573109518194574e-05|-2.988800173834723e-05,125006.0604230899|125000.43040432948|124993.03361310225|125003.73600021731,-0.06933715713972166|-0.08705315204071551|0.31184383561056794|-0.4937706388879902,-0.28033684743733644|-0.10203810917632206|-0.4456144381576044|0.3761567775467227,-1|0|-2|2,885|888|172|204,604|711|208|584,861|864|148|180,0|0|0|0,-0.030336847437336445|-0.10203810917632206|0.054385561842395624|-0.12384322245327728,4495496|4495495|4495494|4495495,4643199|4643919|4644870|4643499,,,,,,
12,16,4853760,4997120,12,3922,-174,0.23695064881451602,4855880,2120,270,270,1.2563904427792207,0.001434183483049735,0,4847184,4986448,4995664,-597.4069706889666,3412,-684,1,3485,3457,24,32,49,13,4041,3862,179,0.43115932867686335,0.4657894795285978,0,684,2736,4849920,4989184,4998400,4849920,4998745,-82.9375,1564,0,32,1590,-202,24,32,1566,234,1387,-711,338.0,28,-0.1094102053131132,0.459337446333393,0.016450033358296423,0.016450033358296423,0,86,172,85.89058979468689,10484.691137046739,0.022014196687176257,0.08805678674870503,2.1498238952320563e-05,124997.31272013095,-0.27909567265206325,-0.1855353367315642,-1,314,716,290,0,0.0644646632684358,17.321428571428573,485,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.2644268888577676|0.1585441456033997|-0.1094102053131132|-0.03847403689271207,-0.07768595412001808|0.012350284146464219|0.459337446333393|0.0660977496073798,0.040858730916824015|0.42260812979122875|0.016450033358296423|-0.03126925692299665,0.040858730916824015|0.42260812979122875|0.016450033358296423|-0.03126925692299665,0|2|0|0,96|-37|86|164,193|-74|172|328,95.73557311114223|-36.8414558543966|85.89058979468689|163.96152596310728,11686.47132704373|-4497.248029101147|10484.691137046739|20014.83471229337,0.024537516175707975|-0.009442653233134252|0.022014196687176257|0.042024176225934816,0.0981500647028319|-0.03777061293253701|0.08805678674870503|0.16809670490373926,2.396241814033982e-05|-9.221341047982668e-06|2.1498238952320563e-05|4.103923459563947e-05,124997.00469773247|125001.15266763102|124997.31272013095|124994.87009567555,-0.1739407514605209|0.12044322633093274|-0.27909567265206325|0.31350438230691746,-0.06965630771376174|0.08031195009011216|-0.1855353367315642|0.49210713126714034,0|0|-1|2,815|795|314|831,771|816|716|586,791|771|290|807,0|0|0|0,-0.06965630771376174|0.08031195009011216|0.0644646632684358|-0.00789286873285966,4849918|4849917|4849920|4849921,4998782|4998251|4998745|4999055,,,,,,
13,18,5062656,5201920,11,3003,-1093,0.40257870846406885,5063792,1136,3739,-357,2.0007618983364024,0.0014794975179774226,0,5055144,5194408,5203624,-441.98971154564254,115,115,2,145,230,24,32,6,83,3735,3685,50,0.5020051199121391,0.8912643125348141,0,-115,-460,5054684,5193948,5203164,5054684,5202851,-74.25,1789,1,32,-172,514,24,32,196,482,-246,-296,-271.0,28,0.4010765784330171,-0.4586900260534321,-0.009859537100680882,-0.009859537100680882,0,-78,-155,-77.59892342156698,-9472.52483173425,-0.019889000261832834,-0.07955600104733133,-1.9422851818196127e-05,125002.42785647728,0.35369245452066844,0.26916420340787894,1,31,337,7,0,0.019164203407878944,168.32142857142858,471,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.37892583018249476|-0.1368857280453901|0.4010765784330171|0.08660317312043077,-0.44028364223447625|-0.025184505703009563|-0.4586900260534321|0.07516687851726545,0.4920177284436704|0.016111042775037276|-0.009859537100680882|0.4676747159704462,-0.44028364223447625|0.016111042775037276|-0.009859537100680882|0.4676747159704462,-2|0|0|2,58|194|-78|-228,117|389|-155|-455,58.378925830182496|193.8631142719546|-77.59892342156698|-227.91339682687956,7126.333719504699|23664.930941400708|-9472.52483173425|-27821.459573593696,0.014962816749585425|0.04968810597497299|-0.019889000261832834|-0.058415367240844666,0.0598512669983417|0.19875242389989195|-0.07955600104733133|-0.23366146896337867,1.4612125732017017e-05|4.852354099118456e-05|-1.9422851818196127e-05|-5.704625707113737e-05,124998.1734842835|124993.93455737611|125002.42785647728|125007.13078213389,0.03852649375225736|-0.3938695660258271|0.35369245452066844|-0.40161703573658314,0.10211846493799537|-0.18269511563219165|0.26916420340787894|0.35011765348982715,0|-1|1|1,792|596|31|31,381|543|337|116,768|572|7|7,0|0|0|0,0.10211846493799537|0.06730488436780835|0.019164203407878944|0.10011765348982715,5054684|5054683|5054684|5054683,5203394|5203940|5202851|5202252,,,,,,
14,19,5222400,5398528,20,3563,-533,0.576965547395025,5221744,-656,613,613,2.438941415624515,0.0015440248639109267,0,5217872,5357136,5366352,-1311.7839740795177,3757,-339,2,3827,4009,24,32,46,220,4018,3886,132,0.6336087668801818,1.1804256407429052,0,339,1356,5219228,5358492,5367708,5219228,5368623,-51.59375,1723,0,32,84,-483,24,32,60,515,-876,699,-88.5,28,0.37821631655903215,-0.43158990948376186,0.01345994159487418,0.01345994159487418,0,229,459,229.37821631655902,28000.270546454958,0.058790807954828536,0.23516323181931414,5.741289839338724e-05,124992.82338770083,-0.10523420385061266,0.14462672995740844,1,714,804,690,0,-0.10537327004259156,-88.53571428571429,497,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.11140801287463943|-0.41317835848671464|0.37821631655903215|0.3779043306321844,0.48981739594887586|-0.03884322679152774|-0.43158990948376186|-0.026488181873787653,-0.483454331940834|-0.4853083086654806|0.01345994159487418|0.43072079883972947,0.48981739594887586|-0.4853083086654806|0.01345994159487418|0.43072079883972947,2|-2|0|2,250|-203|229|31,501|-406|459|62,249.88859198712535|-203.4131783584867|229.37821631655902|31.377904330632184,30503.97851405339|-24830.71024883871|28000.270546454958|3830.310587235374,0.06404772195692161|-0.05213583615913643|0.058790807954828536|0.00804231708289732,0.25619088782768645|-0.20854334463654572|0.23516323181931414|0.03216926833158928,6.254660347355626e-05|-5.091390249915667e-05|5.741289839338724e-05|7.853825276266914e-06,124992.1816745658|125006.36423781239|124992.82338770083|124999.01827184047,-0.4606555014296325|-0.15365506575784638|-0.10523420385061266|-0.31192505450755625,-0.18845268311271557|-0.37523236943417615|0.14462672995740844|-0.2777452069052426,-1|-2|1|-1,106|586|714|671,907|542|804|802,82|562|690|647,0|0|0|0,0.06154731688728443|0.12476763056582385|-0.10537327004259156|-0.027745206905242625,5219224|5219229|5219228|5219227,5368707|5366897|5368623|5367834,,,,,,
15,20,5910528,6057984,13,3975,-121,0.26035851405560245,5907040,-3488,3953,-143,1.2663772459378777,0.001249850821308254,0,5902504,6041768,6050984,-796.7125034669523,83,83,2,218,131,24,32,111,16,3855,4006,151,0.6671714966703731,0.3830809537799225,0,-83,-332,5902172,6041436,6050652,5902172,6051476,-75.9375,1858,1,32,135,-584,24,32,111,616,-158,-7,-82.5,28,0.039959864225232476,-0.4685566848587541,-0.012311260738101737,-0.012311260738101737,0,206,413,206.03995986422524,25151.362288113432,0.05280909367034684,0.21123637468138737,5.157138053744809e-05,124993.55357743282,-0.322420263287003,-0.09798161518802839,0,858,590,834,0,-0.09798161518802839,46.964285714285715,497,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.42680471892970967|-0.34142230366316695|0.039959864225232476|-0.02849539050697528,-0.46286691041132144|-0.46841445371205737|-0.4685566848587541|0.09270686798777206,-0.02210824473540285|-0.4570891327297204|-0.012311260738101737|-0.4200875896852949,-0.02210824473540285|-0.4570891327297204|-0.012311260738101737|-0.4200875896852949,0|-2|0|-2,-99|-7|206|-145,-198|-13|413|-289,-98.57319528107028|-7.341422303663167|206.03995986422524|-145.02849539050698,-12032.860752083774|-896.1697148026327|25151.362288113432|-17703.673753723997,-0.025264813225617765|-0.0018816440187777238|0.05280909367034684|-0.03717154382573995,-0.10105925290247106|-0.007526576075110895|0.21123637468138737|-0.1486861753029598,-2.4672669165642348e-05|-1.8375429870876209e-06|5.157138053744809e-05|-3.630033576732417e-05,125003.08408364572|125000.22969287338|124993.55357743282|125004.53754197092,0.16941773204482868|0.4826982586693924|-0.322420263287003|0.3904230078910267,0.06204227583595323|0.4747012715895871|-0.09798161518802839|0.23244394663163193,0|2|0|1,707|812|858|615,589|590|590|714,683|788|834|591,0|0|0|0,0.06204227583595323|-0.02529872841041292|-0.09798161518802839|-0.017556053368368074,5902170|5902173|5902172|5902175,6050254|6050621|6051476|6050072,,,,,,
16,21,6053888,6246400,24,749,749,0.8366807325488285,6051160,-2728,3655,-441,1.7189838928963919,0.0012994605362312169,0,6043208,6182472,6191688,-1646.9281264363099,1151,1151,1,1311,1226,24,32,136,43,3822,196,470,0.5478903435827193,0.3482875449156765,0,-1151,-4604,6038604,6177868,6187084,6038606,6186991,16.28125,1468,0,32,174,1184,24,32,150,1152,-603,614,5.5,28,-0.028696800708121403,-0.49389121471233466,-0.41518750751492917,-0.41518750751492917,-2,-23,-46,-23.028696800708122,-2811.1202149301907,-0.005902372565282993,-0.02360949026113197,-5.7640357082841725e-06,125000.72050446353,0.39593657039601504,0.3708514869935624,1,142,25,118,0,0.12085148699356241,-12.285714285714286,494,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.26065158617636003|0.3193970276656947|-0.028696800708121403|-0.4354413357296222,0.40440974149562364|0.07097437004273388|-0.49389121471233466|-0.015640405680869662,-0.44753591407387894|-0.4747596928617668|-0.41518750751492917|-0.0214989005788766,0.40440974149562364|-0.4747596928617668|-0.41518750751492917|-0.0214989005788766,2|-2|-2|0,-73|216|-23|-109,-146|432|-46|-217,-73.26065158617637|216.3193970276657|-23.028696800708122|-109.43544133572962,-8942.95063307817|26406.176394978724|-2811.1202149301907|-13358.818522427931,-0.018777079040951498|0.05544376589800741|-0.005902372565282993|-0.028048862347685465,-0.07510831616380599|0.22177506359202964|-0.02360949026113197|-0.11219544939074186,-1.8336991250929197e-05|5.414430263477286e-05|-5.7640357082841725e-06|-2.7391467136411586e-05,125002.29212390637|124993.23196217066|125000.72050446353|125003.42393339206,-0.19645678781482429|0.29944081587447036|0.39593657039601504|0.08093750429518853,-0.27625937373886816|-0.46492317905899805|0.3708514869935624|-0.038270160682474685,-1|-2|1|0,513|760|142|888,945|243|25|985,489|736|118|864,0|0|0|0,-0.026259373738868164|0.03507682094100195|0.12085148699356241|-0.038270160682474685,6038600|6038605|6038606|6038605,6186791|6187949|6186991|6186649,,,,,,
17,22,6504448,6656000,14,3896,-200,0.7199569628982108,6501264,-3184,3864,-232,1.1940603578457578,0.001260149239793744,0,6509936,6649200,6658416,-552.5272440656547,308,308,2,285,315,24,32,47,25,3826,3966,140,0.5938278100593495,1.076372509198432,0,-308,-1232,6508704,6647968,6657184,6508702,6656885,26.34375,1578,0,32,-377,-349,24,32,401,381,1646,178,912.0,28,0.0018902213546271832,0.026843499947517557,0.45795541499546744,0.45795541499546744,2,-75,-149,-74.99810977864537,-9155.042697588546,-0.01922239844644386,-0.07688959378577544,-1.877187348285533e-05,125002.34648418534,-0.15716133529073606,-0.23885652868812246,-1,657,554,633,0,0.01114347131187754,-28.75,512,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.31524230933502784|0.019553004056074345|0.0018902213546271832|-0.011897190932848644,-0.005996139995318117|0.4461445045463961|0.026843499947517557|-0.014506454549291448,-0.46963932077687787|-0.44177465830347273|0.45795541499546744|0.4522710902116387,-0.46963932077687787|0.4461445045463961|0.45795541499546744|0.4522710902116387,-2|2|2|2,-220|165|-75|164,-439|330|-149|329,-219.68475769066498|165.01955300405606|-74.99810977864537|163.98810280906716,-26816.987022786252|20143.988403815438|-9155.042697588546|20018.078956184956,-0.056306325018111794|0.04229535395839042|-0.01922239844644386|0.042030988007245015,-0.22522530007244718|0.1691814158335617|-0.07688959378577544|0.16812395202898006,-5.49866455254998e-05|4.130405659999065e-05|-1.877187348285533e-05|4.104588672582521e-05,125006.8733306907|124994.836992925|125002.34648418534|124994.86926415928,-0.2714417213564553|-0.20040416878511014|-0.15716133529073606|-0.20273729355652081,0.48925639731656956|-0.02064891446195105|-0.23885652868812246|-0.02410559452572958,2|0|-1|0,297|234|657|385,8|51|554|7,273|210|633|361,0|0|0|0,-0.010743602683430442|-0.02064891446195105|0.01114347131187754|-0.02410559452572958,6508704|6508701|6508702|6508703,6656300|6657843|6656885|6657841,,,,,,
18,24,6660096,6799360,11,122,122,0.2307084881000615,6663136,3040,3901,-195,1.016107702931853,0.0013608405879069621,0,6654680,6793944,6803160,-323.6195694797284,139,139,2,186,176,24,32,23,5,3832,3943,111,0.47678459899628794,0.040889223463114625,0,-139,-556,6654124,6793388,6802604,6654126,6802273,54.65625,1917,0,32,706,100,24,32,682,68,162,-621,-229.5,28,-0.07401319615379141,-0.4928160909792041,0.4436554849184,-0.4928160909792041,-2,-83,-166,-83.07401319615379,-10140.870751483617,-0.02129229372466521,-0.08516917489866084,-2.079325559049337e-05,125002.59915694881,-0.1741694901684907,-0.26466173849831787,-1,599,646,575,0,-0.014661738498317867,6.107142857142857,498,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.43397839263409366|-0.32385552241561927|-0.07401319615379141|0.03230256479465861,0.008661880067734273|0.007596307545384207|-0.4928160909792041|0.053027192471745366,-0.45489301884396127|0.04143698205206192|0.4436554849184|-0.036393793200034,-0.45489301884396127|0.04143698205206192|-0.4928160909792041|-0.036393793200034,-2|0|-2|0,-224|-33|-83|-250,-447|-66|-166|-499,-223.5660216073659|-33.32385552241562|-83.07401319615379|-249.96769743520534,-27290.77412199291|-4067.8534573261254|-10140.870751483617|-30513.634940820964,-0.05730111277613438|-0.00854107430859535|-0.02129229372466521|-0.0640679970871451,-0.22920445110453752|-0.0341642972343814|-0.08516917489866084|-0.2562719883485804,-5.595811794544373e-05|-8.340892879487646e-06|-2.079325559049337e-05|-6.256640340541513e-05,125006.99476474317|125001.04261160994|125002.59915694881|125007.82080042569,-0.28852862768026144|-0.23187739582298927|-0.1741694901684907|-0.08656969998867714,0.4679416430211676|-0.2681769616345195|-0.26466173849831787|-0.3588586876090436,2|-1|-1|-1,703|704|599|909,281|210|646|112,679|680|575|885,0|0|0|0,-0.032058356978832414|-0.018176961634519484|-0.014661738498317867|-0.1088586876090436,6654124|6654123|6654126|6654125,6801704|6802472|6802273|6801606,,,,,,
19,26,6852608,6991872,11,305,305,0.21223367220011527,6849488,-3120,478,478,1.466142690877616,0.0013379403341581483,0,6845664,6984928,6994144,-1719.957590261274,3453,-643,2,3392,3627,24,32,85,142,381,794,413,0.6465542324370718,0.6147063273004676,0,643,2572,6848236,6987500,6996716,6848236,6997536,-35.59375,1340,0,32,-61,340,24,32,85,308,111,0,55.5,28,-0.13958307070995477,-0.08166845839144798,0.1063653617357545,0.1063653617357545,0,205,410,204.86041692929004,25007.375113438724,0.05250677079385125,0.210027083175405,5.127614335337036e-05,124993.59048208084,-0.21341797286100572,0.009735803012862476,0,565,122,541,0,0.009735803012862476,-32.285714285714285,497,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.44202249060416005|0.13043444279505398|-0.13958307070995477|0.002705192005607095,0.009413225680987125|-0.4878446746828331|-0.08166845839144798|0.44949141440213225,-0.06064743331319278|-0.44386979250714376|0.1063653617357545|0.4504049589913848,-0.06064743331319278|-0.44386979250714376|0.1063653617357545|0.4504049589913848,0|-2|0|2,53|191|205|75,107|382|410|151,53.44202249060416|191.13043444279506|204.86041692929004|75.0027051920056,6523.684386060078|23331.351860692757|25007.375113438724|9155.603661133497,0.013697463217809146|0.048987706182795535|0.05250677079385125|0.01922357627435042,0.05478985287123658|0.19595082473118214|0.210027083175405|0.07689430509740168,1.3376428923641744e-05|4.7839556819136264e-05|5.127614335337036e-05|1.8773023705420332e-05,124998.32794638454|124994.02005539762|124993.59048208084|124997.65337203682,0.3776713896566999|0.12373680534231335|-0.21341797286100572|0.06555939977059833,0.43588560833238876|0.33193455661919447|0.009735803012862476|0.14725959893658747,2|1|0|1,933|726|565|565,148|89|122|806,909|702|541|541,0|0|0|0,-0.06411439166761124|0.08193455661919447|0.009735803012862476|-0.10274040106341253,6848234|6848237|6848236|6848235,6996924|6997478|6997536|6997016,,,,,,
20,28,7024640,7155712,9,3786,-310,0.34144638454562326,7027000,2360,3864,-232,2.166420052318694,0.0016047112822838395,0,7035424,7174688,7183904,-1008.6027112471779,591,591,1,678,471,24,32,63,152,3822,3901,79,0.3635074196292699,0.7996800065178913,0,-591,-2364,7033060,7172324,7181540,7033062,7182073,-78.71875,1257,0,32,938,20,24,32,914,12,-433,-94,-263.5,28,0.2678647730270752,-0.06369275975771416,-0.4664284522768867,-0.4664284522768867,-2,133,267,133.26786477302707,16268.049899051157,0.03415723415343118,0.13662893661372472,3.3356673977960136e-05,124995.83041575276,-0.37339695936708894,-0.22822871421500635,-1,236,861,212,0,0.021771285784993655,11.535714285714286,510,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.3581199682320985|0.31844122719988377|0.2678647730270752|-0.4550420361577267,-0.48483265082302296|-0.00670203855759155|-0.06369275975771416|0.4106085431609472,0.04031687032556874|0.02344601443155625|-0.4664284522768867|0.4380475170851241,0.04031687032556874|0.02344601443155625|-0.4664284522768867|0.4380475170851241,0|0|-2|2,133|-219|133|-218,267|-437|267|-436,133.3581199682321|-218.68155877280012|133.26786477302707|-218.45504203615772,16279.067378934584|-26694.526217382827|16268.049899051157|-26666.87524855441,0.034180367020768945|-0.05604920001353294|0.03415723415343118|-0.055991142617428165,0.13672146808307578|-0.22419680005413176|0.13662893661372472|-0.22396457046971266,3.337926466871967e-05|-5.473554688821576e-05|3.3356673977960136e-05|-5.467885021233219e-05,124995.82759191642|125006.84194336104|124995.83041575276|125006.83485627653,0.134088614990175|0.2298716139985022|-0.37339695936708894|-0.35366904667257715,0.2793551748284431|-0.008337486059012633|-0.22822871421500635|0.4083685972033533,1|0|-1|2,333|889|236|437,638|939|861|941,309|865|212|413,0|0|0|0,0.029355174828443076|-0.008337486059012633|0.021771285784993655|-0.09163140279664672,7033058|7033059|7033062|7033059,7182069|7180663|7182073|7180667,,,,,,
21,30,7593984,7729152,10,3920,-176,0.16092419753012227,7593872,-112,686,686,0.49592463252886076,0.0012309313952853322,0,7585224,7724488,7733704,-779.0723755512353,74,74,2,158,28,24,32,60,78,653,533,120,0.5559001288864431,0.5175991989592325,0,-74,-296,7584928,7724192,7733408,7584926,7733798,-2.3125,1950,1,32,84,-46,24,32,60,78,-814,607,-103.5,28,-0.3974680452046983,0.02832702753380545,0.4885447351192056,0.4885447351192056,2,98,197,97.6025319547953,11914.371576513098,0.02501602725927704,0.10006410903710816,2.4429714120387735e-05,124996.94628573494,0.2890576074160709,0.3953757232679984,2,878,927,854,0,-0.10462427673200159,61.035714285714285,507,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.32074056132587125|-0.002842748880945594|-0.3974680452046983|0.3446326455143352,0.03414285874151801|0.037584347259667084|0.02832702753380545|0.438960164333821,-0.44398202506334883|0.012649102013028823|0.4885447351192056|-0.07994252898851073,-0.44398202506334883|0.012649102013028823|0.4885447351192056|-0.07994252898851073,-2|0|2|0,194|-246|98|216,388|-492|197|432,193.67925943867414|-246.00284274888094|97.6025319547953|216.34463264551434,23642.48772444753|-30029.643890244253|11914.371576513098|26409.256914735637,0.049640983042514394|-0.06305178458808718|0.02501602725927704|0.05545023391570492,0.19856393217005758|-0.2522071383523487|0.10006410903710816|0.2218009356628197,4.847752250245546e-05|-6.157400838680388e-05|2.4429714120387735e-05|5.415061905830559e-05,124993.9403096872|125007.69675104837|124996.94628573494|124993.23117261771,0.1445294322971118|-0.005008004805760802|0.2890576074160709|-0.3055350436859534,0.355503610227798|-0.27297808930513145|0.3953757232679984|-0.06987154954420705,1|-1|2|0,645|418|878|726,257|99|927|897,621|394|854|702,0|0|0|0,0.10550361022779797|-0.022978089305131455|-0.10462427673200159|-0.06987154954420705,7584928|7584927|7584926|7584929,7734181|7732424|7733798|7734273,,,,,,
