source_dataset,source_csv,target_snr_db,packet_index,event_index,frame_index,payload_symbol_index,sf,n_bins,gt_raw_fft_bin,noisy_argmax_bin,argmax_to_gt_signed_delta,argmax_to_gt_abs_distance,is_argmax_correct,gt_bin_rank,gt_peak_energy_ratio,gt_to_argmax_power_db,gt_within_pm0_bins,gt_within_pm1_bins,gt_within_pm2_bins,gt_within_pm4_bins,gt_within_pm8_bins,gt_within_pm16_bins,gt_within_pm32_bins,gt_within_pm64_bins,gt_within_pm128_bins,gt_within_pm256_bins
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,10,10,1024,765,765,0,0,1,1,0.010286547374372675,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,11,10,1024,1023,796,227,227,0,3,0.0053328336619257845,-1.9215808459401875,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,12,10,1024,597,815,-218,218,0,28,0.0034477521531818375,-3.7812935181618785,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,13,10,1024,562,264,298,298,0,2,0.007245125877507944,-0.16269832465095185,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,14,10,1024,478,478,0,0,1,1,0.01057530683254578,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,15,10,1024,267,638,-371,371,0,2,0.007390993283013449,-0.002782641951068305,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,16,10,1024,917,917,0,0,1,1,0.012496323838691922,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,17,10,1024,656,656,0,0,1,1,0.012919268387459066,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,18,10,1024,889,889,0,0,1,1,0.013884382140221838,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,19,10,1024,510,510,0,0,1,1,0.018529267222858244,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,20,10,1024,860,316,-480,480,0,3,0.0059277737434259665,-0.8787973835236025,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,21,10,1024,553,293,260,260,0,2,0.005695175491440326,-0.5533161925755874,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,22,10,1024,629,823,-194,194,0,12,0.00406131707364059,-1.6603374970782836,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,23,10,1024,759,759,0,0,1,1,0.010261138665651487,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,24,10,1024,874,874,0,0,1,1,0.01077488734083931,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,25,10,1024,720,524,196,196,0,9,0.004485436934278599,-1.5912028681609958,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,26,10,1024,314,314,0,0,1,1,0.006878454061220291,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,27,10,1024,602,602,0,0,1,1,0.010349914693925672,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,28,10,1024,7,7,0,0,1,1,0.012479102424164671,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,29,10,1024,610,610,0,0,1,1,0.012459596243816439,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,30,10,1024,778,778,0,0,1,1,0.009867578399784086,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,31,10,1024,897,431,466,466,0,5,0.006045241428829936,-2.1301329231229906,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,32,10,1024,740,343,397,397,0,3,0.005800383434417144,-0.8556704264116372,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,33,10,1024,590,590,0,0,1,1,0.0098289820048362,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,3,3,2,34,10,1024,930,930,0,0,1,1,0.013761125215670057,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,0,10,1024,222,936,310,310,0,2,0.00895567602900681,-1.6853130608896678,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,1,10,1024,826,826,0,0,1,1,0.012300782295785326,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,2,10,1024,871,166,-319,319,0,10,0.004667758630362458,-0.872941885862313,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,3,10,1024,718,85,-391,391,0,8,0.005608390077327308,-0.6745731619455242,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,4,10,1024,86,233,-147,147,0,3,0.006226453930374655,-1.3158945349372821,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,5,10,1024,468,468,0,0,1,1,0.010704764004407086,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,6,10,1024,89,89,0,0,1,1,0.007767061528117007,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,7,10,1024,713,713,0,0,1,1,0.011334485541906341,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,8,10,1024,865,865,0,0,1,1,0.013064267639634157,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,9,10,1024,492,492,0,0,1,1,0.011689667487572959,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,10,10,1024,765,727,38,38,0,4,0.005370629020401363,-0.5542009114795223,0,0,0,0,0,0,0,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,11,10,1024,1023,1023,0,0,1,1,0.01245226728728404,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,12,10,1024,597,597,0,0,1,1,0.012242073783615465,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,13,10,1024,562,562,0,0,1,1,0.011884169210156174,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,14,10,1024,478,478,0,0,1,1,0.012006933762683226,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,15,10,1024,267,362,-95,95,0,8,0.00485897006804548,-2.535405568907376,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,16,10,1024,917,22,-129,129,0,24,0.003726271141735333,-2.5402603778597657,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,17,10,1024,656,1,-369,369,0,52,0.0028500888533089766,-3.500106594091842,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,18,10,1024,889,889,0,0,1,1,0.0073984422033484196,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,19,10,1024,510,510,0,0,1,1,0.012103548485580793,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,20,10,1024,860,860,0,0,1,1,0.006034424935314853,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,21,10,1024,553,553,0,0,1,1,0.011726203349731349,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,22,10,1024,629,629,0,0,1,1,0.01035006593827678,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,23,10,1024,759,776,-17,17,0,3,0.00617071541797021,-0.676796134890093,0,0,0,0,0,0,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,24,10,1024,874,874,0,0,1,1,0.014199824078146635,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,25,10,1024,720,529,191,191,0,13,0.0044927724042671405,-2.0262493005469375,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,26,10,1024,314,476,-162,162,0,10,0.005095535574615245,-1.4102814799204197,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,27,10,1024,602,986,-384,384,0,15,0.004110524090132498,-2.894068523604511,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,28,10,1024,7,7,0,0,1,1,0.009557123249727482,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,29,10,1024,610,340,270,270,0,9,0.004526227895562631,-2.6703742242453337,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,30,10,1024,823,823,0,0,1,1,0.01491933488561594,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,31,10,1024,913,913,0,0,1,1,0.013024898401922811,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,32,10,1024,741,741,0,0,1,1,0.007103624331701872,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,33,10,1024,581,581,0,0,1,1,0.008129956267125807,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,5,5,3,34,10,1024,91,91,0,0,1,1,0.015315893996071186,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,0,10,1024,803,803,0,0,1,1,0.01571020650023084,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,1,10,1024,826,1016,-190,190,0,941,8.23698693560819e-05,-19.381494102659723,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,2,10,1024,871,871,0,0,1,1,0.011774066496887054,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,3,10,1024,718,718,0,0,1,1,0.009641256449639559,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,4,10,1024,107,107,0,0,1,1,0.015979466067834316,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,5,10,1024,468,318,150,150,0,2,0.009426736970809755,-0.15630506435805358,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,6,10,1024,89,83,6,6,0,33,0.0032594747825469487,-3.61947880923303,0,0,0,0,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,7,10,1024,713,713,0,0,1,1,0.009743157904326841,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,8,10,1024,865,865,0,0,1,1,0.009148169971396562,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,9,10,1024,492,492,0,0,1,1,0.011940439558199468,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,10,10,1024,765,619,146,146,0,2,0.005519308201900354,-0.255398864965862,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,11,10,1024,1023,1023,0,0,1,1,0.012985534287661535,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,12,10,1024,597,597,0,0,1,1,0.01710675984827186,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,13,10,1024,562,562,0,0,1,1,0.007527470470970189,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,14,10,1024,478,987,-509,509,0,32,0.0034039669721724736,-2.9027460592157577,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,15,10,1024,267,832,459,459,0,2,0.007651970024064336,-1.4840355231859022,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,16,10,1024,917,917,0,0,1,1,0.011664864385797032,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,17,10,1024,656,656,0,0,1,1,0.0133380073216384,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,18,10,1024,889,889,0,0,1,1,0.009117461340152044,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,19,10,1024,510,510,0,0,1,1,0.013356760506882202,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,20,10,1024,860,860,0,0,1,1,0.009325963304029803,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,21,10,1024,553,853,-300,300,0,13,0.004536541012760617,-2.131157380459588,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,22,10,1024,629,629,0,0,1,1,0.008710687116935397,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-20.0,6,6,4,23,10,1024,759,759,0,0,1,1,0.00689625059181394,0.0,1,1,1,1,1,1,1,1,1,1
