dataset,target_snr_db,packet_index,frame_index,event_index,payload_len,symbol_count,traditional_fft_symbol_ser,multi_offset_argmax_symbol_ser,current_selected_symbol_ser,savaux_paper_symbol_ser,current_gain_vs_traditional_fft,savaux_gain_vs_traditional_fft,savaux_gain_vs_current,traditional_fft_crc_valid,multi_offset_argmax_crc_valid,current_selected_crc_valid,savaux_paper_crc_valid,current_locked_ratio,current_false_lock_rate,current_uncertain_candidate_recall,current_mean_selected_offset_coherence,winner_by_symbol_ser
0_0_0_10_14_32,-16.0,7,6,7,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.5428571428571428,0.0,1.0,0.9860079349719736,traditional_fft
0_0_0_10_14_32,-17.0,0,0,0,33,35,0.8571428571428571,0.8285714285714286,0.5714285714285714,0.4,0.2857142857142857,0.4571428571428571,0.17142857142857137,0,0,0,0,0.05714285714285714,0.0,0.6060606060606061,0.9219525346033517,savaux_paper
0_0_0_10_14_32,-17.0,2,1,2,33,35,0.02857142857142857,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0,1,1,1,0.9714285714285714,0.0,1.0,0.9879449583482328,multi_offset_argmax
0_0_0_10_14_32,-17.0,3,2,3,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1.0,0.0,0.0,0.9855604878345021,traditional_fft
0_0_0_10_14_32,-17.0,4,3,4,33,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1.0,0.0,0.0,0.9821219452947795,traditional_fft
0_0_0_10_14_32,-17.0,5,4,5,33,35,0.05714285714285714,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.0,0,1,1,1,0.6857142857142857,0.0,1.0,0.9800301889824206,multi_offset_argmax
0_0_0_10_14_32,-17.0,6,5,6,33,35,0.02857142857142857,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0,1,1,1,0.5714285714285714,0.0,1.0,0.9794940729801448,multi_offset_argmax
0_0_0_10_14_32,-17.0,7,6,7,33,35,0.02857142857142857,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0,1,1,1,0.5428571428571428,0.0,1.0,0.9827767523095003,multi_offset_argmax
0_0_0_10_14_32,-18.0,0,0,0,33,35,0.9142857142857143,0.8571428571428571,0.7142857142857143,0.4857142857142857,0.19999999999999996,0.42857142857142855,0.2285714285714286,0,0,0,0,0.02857142857142857,0.0,0.35294117647058826,0.901179601519211,savaux_paper
0_0_0_10_14_32,-18.0,2,1,2,33,35,0.08571428571428572,0.0,0.0,0.0,0.08571428571428572,0.08571428571428572,0.0,0,1,1,1,0.9714285714285714,0.0,1.0,0.9848377032954251,multi_offset_argmax
0_0_0_10_14_32,-18.0,3,2,3,33,35,0.05714285714285714,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.0,0,1,1,1,1.0,0.0,0.0,0.9821169389496851,multi_offset_argmax
0_0_0_10_14_32,-18.0,4,3,4,33,35,0.05714285714285714,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.0,0,1,1,1,0.9428571428571428,0.0,1.0,0.977885262381872,multi_offset_argmax
0_0_0_10_14_32,-18.0,5,4,5,33,35,0.11428571428571428,0.0,0.0,0.0,0.11428571428571428,0.11428571428571428,0.0,0,1,1,1,0.6285714285714286,0.0,1.0,0.9751036244236994,multi_offset_argmax
0_0_0_10_14_32,-18.0,6,5,6,33,35,0.08571428571428572,0.0,0.0,0.0,0.08571428571428572,0.08571428571428572,0.0,0,1,1,1,0.5714285714285714,0.0,1.0,0.9740501714603548,multi_offset_argmax
0_0_0_10_14_32,-18.0,7,6,7,33,35,0.05714285714285714,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.0,0,1,1,1,0.5428571428571428,0.0,1.0,0.9787588972537934,multi_offset_argmax
0_0_0_10_14_32,-19.0,0,0,0,33,35,0.9142857142857143,0.8571428571428571,0.7428571428571429,0.7142857142857143,0.17142857142857137,0.19999999999999996,0.02857142857142858,0,0,0,0,0.02857142857142857,0.0,0.2647058823529412,0.8920673368619483,savaux_paper
0_0_0_10_14_32,-19.0,2,1,2,33,35,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0,1,1,1,0.9428571428571428,0.0,1.0,0.9808884720461912,multi_offset_argmax
0_0_0_10_14_32,-19.0,3,2,3,33,35,0.11428571428571428,0.0,0.0,0.0,0.11428571428571428,0.11428571428571428,0.0,0,1,1,1,1.0,0.0,0.0,0.977830945147188,multi_offset_argmax
0_0_0_10_14_32,-19.0,4,3,4,33,35,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0,1,1,1,0.9428571428571428,0.0,1.0,0.9725100657310785,multi_offset_argmax
0_0_0_10_14_32,-19.0,5,4,5,33,35,0.11428571428571428,0.0,0.0,0.0,0.11428571428571428,0.11428571428571428,0.0,0,1,1,1,0.6,0.0,1.0,0.968983991776207,multi_offset_argmax
0_0_0_10_14_32,-19.0,6,5,6,33,35,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0,1,1,1,0.5428571428571428,0.0,1.0,0.9672139700007825,multi_offset_argmax
0_0_0_10_14_32,-19.0,7,6,7,33,35,0.22857142857142856,0.0,0.0,0.0,0.22857142857142856,0.22857142857142856,0.0,0,1,1,1,0.5714285714285714,0.0,1.0,0.9737691099897323,multi_offset_argmax
0_0_0_10_14_32,-20.0,0,0,0,33,35,0.9714285714285714,0.9142857142857143,0.8571428571428571,0.8,0.11428571428571432,0.17142857142857137,0.05714285714285705,0,0,0,0,0.02857142857142857,0.0,0.20588235294117646,0.891106189756244,savaux_paper
0_0_0_10_14_32,-20.0,2,1,2,33,35,0.2571428571428571,0.02857142857142857,0.0,0.0,0.2571428571428571,0.2571428571428571,0.0,0,0,1,1,0.9142857142857143,0.0,1.0,0.9758695791429874,current_selected
0_0_0_10_14_32,-20.0,3,2,3,33,35,0.42857142857142855,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0,1,1,1,0.9428571428571428,0.0,1.0,0.9725092053803552,multi_offset_argmax
0_0_0_10_14_32,-20.0,4,3,4,33,35,0.2571428571428571,0.0,0.0,0.0,0.2571428571428571,0.2571428571428571,0.0,0,1,1,1,0.9428571428571428,0.0,1.0,0.9656650542620806,multi_offset_argmax
0_0_0_10_14_32,-20.0,5,4,5,33,35,0.22857142857142856,0.05714285714285714,0.0,0.0,0.22857142857142856,0.22857142857142856,0.0,0,0,1,1,0.37142857142857144,0.0,1.0,0.961418713504514,current_selected
0_0_0_10_14_32,-20.0,6,5,6,33,35,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0,1,1,1,0.4857142857142857,0.0,1.0,0.9587143564501208,multi_offset_argmax
0_0_0_10_14_32,-20.0,7,6,7,33,35,0.3142857142857143,0.0,0.0,0.0,0.3142857142857143,0.3142857142857143,0.0,0,1,1,1,0.5428571428571428,0.0,1.0,0.9675819424760215,multi_offset_argmax
0_0_0_10_14_32,-21.0,0,0,0,33,35,0.9714285714285714,0.9714285714285714,0.9142857142857143,0.8285714285714286,0.05714285714285716,0.1428571428571428,0.08571428571428563,0,0,0,0,0.0,0.0,0.22857142857142856,0.8950753932158382,savaux_paper
0_0_0_10_14_32,-21.0,2,1,2,33,35,0.42857142857142855,0.05714285714285714,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0,0,1,1,0.7714285714285715,0.0,1.0,0.969493566960398,current_selected
0_0_0_10_14_32,-21.0,3,2,3,33,35,0.5714285714285714,0.02857142857142857,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0,0,1,1,0.6857142857142857,0.0,1.0,0.9659189320595224,current_selected
0_0_0_10_14_32,-21.0,4,3,4,33,35,0.4857142857142857,0.0,0.0,0.0,0.4857142857142857,0.4857142857142857,0.0,0,1,1,1,0.7428571428571429,0.0,1.0,0.956969418035187,multi_offset_argmax
0_0_0_10_14_32,-21.0,5,4,5,33,35,0.4,0.05714285714285714,0.0,0.0,0.4,0.4,0.0,0,0,1,1,0.42857142857142855,0.0,1.0,0.9520975260433003,current_selected
0_0_0_10_14_32,-21.0,6,5,6,33,35,0.45714285714285713,0.08571428571428572,0.0,0.0,0.45714285714285713,0.45714285714285713,0.0,0,0,1,1,0.5142857142857142,0.0,1.0,0.948229603659919,current_selected
0_0_0_10_14_32,-21.0,7,6,7,33,35,0.45714285714285713,0.0,0.0,0.0,0.45714285714285713,0.45714285714285713,0.0,0,1,1,1,0.6,0.0,1.0,0.959923835970771,multi_offset_argmax
0_0_0_10_14_32,-22.0,0,0,0,33,35,1.0,0.9714285714285714,0.9714285714285714,0.8857142857142857,0.02857142857142858,0.11428571428571432,0.08571428571428574,0,0,0,0,0.0,0.0,0.11428571428571428,0.884134351689376,savaux_paper
0_0_0_10_14_32,-22.0,2,1,2,33,35,0.6,0.08571428571428572,0.08571428571428572,0.0,0.5142857142857142,0.6,0.08571428571428572,0,0,0,1,0.42857142857142855,0.0,0.95,0.9548614596736739,savaux_paper
0_0_0_10_14_32,-22.0,3,2,3,33,35,0.6571428571428571,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.6285714285714286,0.6285714285714286,0.0,0,0,1,1,0.45714285714285713,0.0,1.0,0.9612898227660458,current_selected
0_0_0_10_14_32,-22.0,4,3,4,33,35,0.5142857142857142,0.14285714285714285,0.02857142857142857,0.02857142857142857,0.48571428571428565,0.48571428571428565,0.0,0,0,0,1,0.5142857142857142,0.0,1.0,0.9481435252351048,current_selected
0_0_0_10_14_32,-22.0,5,4,5,33,35,0.5428571428571428,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.48571428571428565,0.48571428571428565,0.0,0,0,0,0,0.2857142857142857,0.0,0.92,0.9354774109432502,current_selected
0_0_0_10_14_32,-22.0,6,5,6,33,35,0.5428571428571428,0.08571428571428572,0.05714285714285714,0.0,0.48571428571428565,0.5428571428571428,0.05714285714285714,0,0,0,1,0.37142857142857144,0.0,0.9545454545454546,0.9386463998208273,savaux_paper
0_0_0_10_14_32,-22.0,7,6,7,33,35,0.6,0.02857142857142857,0.0,0.0,0.6,0.6,0.0,0,0,1,1,0.2857142857142857,0.0,1.0,0.9504590762029831,current_selected
0_0_0_10_14_32,-23.0,0,0,0,33,35,1.0,0.9714285714285714,0.9714285714285714,1.0,0.02857142857142858,0.0,-0.02857142857142858,0,0,0,0,0.0,0.0,0.11428571428571428,0.8835539365433404,multi_offset_argmax
0_0_0_10_14_32,-23.0,2,1,2,33,35,0.8,0.34285714285714286,0.17142857142857143,0.02857142857142857,0.6285714285714286,0.7714285714285715,0.14285714285714285,0,0,0,1,0.2571428571428571,0.0,0.9230769230769231,0.9481692454396273,savaux_paper
0_0_0_10_14_32,-23.0,3,2,3,33,35,0.8,0.34285714285714286,0.05714285714285714,0.05714285714285714,0.7428571428571429,0.7428571428571429,0.0,0,0,0,0,0.34285714285714286,0.0,0.9565217391304348,0.9505703948032972,current_selected
0_0_0_10_14_32,-23.0,4,3,4,33,35,0.6571428571428571,0.2857142857142857,0.11428571428571428,0.05714285714285714,0.5428571428571428,0.6,0.05714285714285714,0,0,0,1,0.4,0.0,0.9523809523809523,0.9350635150817305,savaux_paper
0_0_0_10_14_32,-23.0,5,4,5,33,35,0.8285714285714286,0.2571428571428571,0.14285714285714285,0.05714285714285714,0.6857142857142857,0.7714285714285715,0.08571428571428572,0,0,0,0,0.22857142857142856,0.0,0.9259259259259259,0.9259138056798614,savaux_paper
0_0_0_10_14_32,-23.0,6,5,6,33,35,0.6,0.2571428571428571,0.14285714285714285,0.05714285714285714,0.45714285714285713,0.5428571428571428,0.08571428571428572,0,0,0,0,0.34285714285714286,0.0,0.9130434782608695,0.9317495242715043,savaux_paper
0_0_0_10_14_32,-23.0,7,6,7,33,35,0.7142857142857143,0.17142857142857143,0.08571428571428572,0.0,0.6285714285714286,0.7142857142857143,0.08571428571428572,0,0,0,1,0.2571428571428571,0.0,1.0,0.9394295552470029,savaux_paper
0_0_0_10_14_32,-24.0,0,0,0,33,35,1.0,0.9714285714285714,0.9714285714285714,1.0,0.02857142857142858,0.0,-0.02857142857142858,0,0,0,0,0.0,0.0,0.05714285714285714,0.8829935383874424,multi_offset_argmax
0_0_0_10_14_32,-24.0,2,1,2,33,35,0.8857142857142857,0.5714285714285714,0.3142857142857143,0.02857142857142857,0.5714285714285714,0.8571428571428571,0.2857142857142857,0,0,0,1,0.17142857142857143,0.0,0.8620689655172413,0.9392763361529995,savaux_paper
0_0_0_10_14_32,-24.0,3,2,3,33,35,0.9142857142857143,0.42857142857142855,0.2,0.11428571428571428,0.7142857142857142,0.7999999999999999,0.08571428571428573,0,0,0,0,0.2,0.0,0.8214285714285714,0.9372496277509433,savaux_paper
0_0_0_10_14_32,-24.0,4,3,4,33,35,0.8,0.37142857142857144,0.2571428571428571,0.14285714285714285,0.5428571428571429,0.6571428571428573,0.11428571428571427,0,0,0,0,0.2,0.0,0.8571428571428571,0.9105890770478641,savaux_paper
0_0_0_10_14_32,-24.0,5,4,5,33,35,0.9428571428571428,0.5428571428571428,0.45714285714285713,0.11428571428571428,0.4857142857142857,0.8285714285714285,0.34285714285714286,0,0,0,0,0.05714285714285714,0.0,0.8484848484848485,0.9160815077383039,savaux_paper
0_0_0_10_14_32,-24.0,6,5,6,33,35,0.6857142857142857,0.42857142857142855,0.22857142857142856,0.08571428571428572,0.4571428571428572,0.6,0.14285714285714285,0,0,0,0,0.22857142857142856,0.0,0.9259259259259259,0.9210526466199161,savaux_paper
0_0_0_10_14_32,-24.0,7,6,7,33,35,0.8571428571428571,0.4,0.2571428571428571,0.02857142857142857,0.6,0.8285714285714285,0.22857142857142854,0,0,0,1,0.2,0.0,0.9642857142857143,0.9290191831698253,savaux_paper
0_0_0_10_14_32,-25.0,0,0,0,33,35,1.0,0.9714285714285714,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.05714285714285714,0.885742146276136,multi_offset_argmax
0_0_0_10_14_32,-25.0,2,1,2,33,35,0.9142857142857143,0.7142857142857143,0.4857142857142857,0.05714285714285714,0.42857142857142855,0.8571428571428571,0.42857142857142855,0,0,0,0,0.05714285714285714,0.0,0.6666666666666666,0.9177140296713998,savaux_paper
0_0_0_10_14_32,-25.0,3,2,3,33,35,0.9142857142857143,0.6,0.37142857142857144,0.2,0.5428571428571428,0.7142857142857142,0.17142857142857143,0,0,0,0,0.02857142857142857,0.0,0.7058823529411765,0.9226364338758125,savaux_paper
0_0_0_10_14_32,-25.0,4,3,4,33,35,0.9142857142857143,0.5142857142857142,0.4,0.2,0.5142857142857142,0.7142857142857142,0.2,0,0,0,0,0.11428571428571428,0.0,0.7096774193548387,0.8996018848100883,savaux_paper
0_0_0_10_14_32,-25.0,5,4,5,33,35,0.9714285714285714,0.7142857142857143,0.5428571428571428,0.22857142857142856,0.4285714285714286,0.7428571428571429,0.3142857142857143,0,0,0,0,0.02857142857142857,0.0,0.7058823529411765,0.9068996011305894,savaux_paper
0_0_0_10_14_32,-25.0,6,5,6,33,35,0.7428571428571429,0.5714285714285714,0.37142857142857144,0.2,0.37142857142857144,0.5428571428571429,0.17142857142857143,0,0,0,0,0.08571428571428572,0.0,0.78125,0.9018965064784558,savaux_paper
0_0_0_10_14_32,-25.0,7,6,7,33,35,0.8857142857142857,0.6285714285714286,0.37142857142857144,0.2,0.5142857142857142,0.6857142857142857,0.17142857142857143,0,0,0,0,0.11428571428571428,0.0,0.8709677419354839,0.9233882596003962,savaux_paper
0_0_0_10_14_32,-26.0,0,0,0,33,35,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.05714285714285714,0.880899997069547,traditional_fft
0_0_0_10_14_32,-26.0,2,1,2,33,35,0.9714285714285714,0.7428571428571429,0.6,0.2571428571428571,0.37142857142857144,0.7142857142857143,0.34285714285714286,0,0,0,0,0.0,0.0,0.4857142857142857,0.9069267283860735,savaux_paper
0_0_0_10_14_32,-26.0,3,2,3,33,35,0.9714285714285714,0.7428571428571429,0.5428571428571428,0.37142857142857144,0.4285714285714286,0.6,0.17142857142857137,0,0,0,0,0.0,0.0,0.6285714285714286,0.9170983130093625,savaux_paper
0_0_0_10_14_32,-26.0,4,3,4,33,35,0.9428571428571428,0.6,0.5428571428571428,0.4,0.4,0.5428571428571428,0.1428571428571428,0,0,0,0,0.08571428571428572,0.0,0.625,0.9052145139098533,savaux_paper
0_0_0_10_14_32,-26.0,5,4,5,33,35,1.0,0.8857142857142857,0.6571428571428571,0.42857142857142855,0.34285714285714286,0.5714285714285714,0.2285714285714286,0,0,0,0,0.02857142857142857,0.0,0.5588235294117647,0.8990238876827094,savaux_paper
0_0_0_10_14_32,-26.0,6,5,6,33,35,0.8285714285714286,0.6,0.5714285714285714,0.3142857142857143,0.25714285714285723,0.5142857142857143,0.2571428571428571,0,0,0,0,0.05714285714285714,0.0,0.5757575757575758,0.9037311819515004,savaux_paper
0_0_0_10_14_32,-26.0,7,6,7,33,35,0.8857142857142857,0.6857142857142857,0.5714285714285714,0.34285714285714286,0.3142857142857143,0.5428571428571428,0.22857142857142854,0,0,0,0,0.05714285714285714,0.0,0.6666666666666666,0.9158287755289976,savaux_paper
0_0_0_10_14_32,-27.0,0,0,0,33,35,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.05714285714285714,0.880886625582141,traditional_fft
0_0_0_10_14_32,-27.0,2,1,2,33,35,1.0,0.8285714285714286,0.7714285714285715,0.4857142857142857,0.22857142857142854,0.5142857142857142,0.28571428571428575,0,0,0,0,0.0,0.0,0.34285714285714286,0.9034198273148378,savaux_paper
0_0_0_10_14_32,-27.0,3,2,3,33,35,1.0,0.9142857142857143,0.6571428571428571,0.6,0.34285714285714286,0.4,0.05714285714285716,0,0,0,0,0.0,0.0,0.4857142857142857,0.9056991834015578,savaux_paper
0_0_0_10_14_32,-27.0,4,3,4,33,35,0.9428571428571428,0.7428571428571429,0.6285714285714286,0.4857142857142857,0.3142857142857143,0.45714285714285713,0.14285714285714285,0,0,0,0,0.02857142857142857,0.0,0.6176470588235294,0.8999849550989373,savaux_paper
0_0_0_10_14_32,-27.0,5,4,5,33,35,1.0,0.9428571428571428,0.7714285714285715,0.6,0.22857142857142854,0.4,0.17142857142857149,0,0,0,0,0.0,0.0,0.42857142857142855,0.8934709946845032,savaux_paper
0_0_0_10_14_32,-27.0,6,5,6,33,35,0.8857142857142857,0.6857142857142857,0.6571428571428571,0.4,0.22857142857142854,0.48571428571428565,0.2571428571428571,0,0,0,0,0.02857142857142857,0.0,0.5588235294117647,0.9041762161177562,savaux_paper
0_0_0_10_14_32,-27.0,7,6,7,33,35,0.9142857142857143,0.7714285714285715,0.6857142857142857,0.4857142857142857,0.22857142857142854,0.42857142857142855,0.2,0,0,0,0,0.05714285714285714,0.0,0.45454545454545453,0.9041693755364937,savaux_paper
