scenario,target_tx_dbm,trial,symbol_index,gt_bin,branch0_bin,savaux_bin,equal8_bin,equal8_wrap_bin,gls8_direct_bin,gls8_cg_bin,gls8_cg_wrap_bin,conditional_gls_bin,savaux_margin_db,branch_color_mismatch,conditional_backend_ran
thermal_only,-63.0,2,129,285,285,285,285,285,285,285,285,285,6.592650414804852,1.2948997621311027,0
thermal_only,-63.0,2,130,217,217,217,217,217,217,217,217,217,6.8165026368388215,1.2824152687134334,0
thermal_only,-63.0,2,131,848,848,848,848,848,848,848,848,848,5.7529557880681415,1.2639125559997304,0
thermal_only,-63.0,2,132,632,632,632,632,632,632,632,632,632,6.949135694333246,1.2992043590938709,0
thermal_only,-63.0,2,133,852,852,852,852,852,852,852,852,852,9.421511948919626,1.2789268859164011,0
thermal_only,-63.0,2,134,398,398,398,398,398,398,398,398,398,6.079866728090577,1.2853619514630001,0
thermal_only,-63.0,2,135,273,273,273,273,273,273,273,273,273,6.50486761494256,1.2734676597509438,0
thermal_only,-63.0,2,136,186,186,186,186,186,186,186,186,186,6.969185155206286,1.2822094694315396,0
thermal_only,-63.0,2,137,133,133,133,133,133,133,133,133,133,5.618634874027368,1.2837697245934885,0
thermal_only,-63.0,2,138,155,155,155,155,155,155,155,155,155,6.477659327667516,1.2738336450385477,0
thermal_only,-63.0,2,139,243,243,243,243,243,243,243,243,243,6.2124998202632264,1.2677322904306305,0
thermal_only,-63.0,2,140,631,631,631,631,631,631,631,631,631,3.9199958243651523,1.2611334039395268,0
thermal_only,-63.0,2,141,399,399,399,399,399,399,399,399,399,5.547568152471429,1.2809411211236394,0
thermal_only,-63.0,2,142,930,930,930,930,930,930,930,930,930,7.679934377145875,1.2762911204728833,0
thermal_only,-63.0,2,143,759,759,759,759,759,759,759,759,759,7.8434892774514715,1.291273433157454,0
thermal_only,-63.0,2,144,655,655,655,655,655,655,655,655,655,6.616740633004833,1.274740005300792,0
thermal_only,-63.0,2,145,327,327,327,327,327,327,327,327,327,6.9076714973986855,1.27477189698469,0
thermal_only,-63.0,2,146,266,266,266,266,266,266,266,266,266,6.506097800790666,1.2627750794448303,0
thermal_only,-63.0,2,147,208,208,208,208,208,208,208,208,208,6.421577451642763,1.2660735172555935,0
thermal_only,-63.0,2,148,928,928,928,928,928,928,928,928,928,4.55658530986382,1.2923063088694544,0
thermal_only,-63.0,2,149,516,516,516,516,516,516,516,516,516,7.0937640089175815,1.28750061153979,0
thermal_only,-63.0,2,150,981,981,981,981,981,981,981,981,981,3.5972366928841257,1.2934438268438941,0
thermal_only,-63.0,2,151,705,705,705,705,705,705,705,705,705,4.902006691227787,1.279888767648565,0
thermal_only,-63.0,2,152,358,358,358,358,358,358,358,358,358,6.570974742288386,1.2835608354505172,0
thermal_only,-63.0,2,153,1023,1023,1023,1023,1023,1023,1023,1023,1023,7.232192912451785,1.2835387605703399,0
thermal_only,-63.0,2,154,358,358,358,358,358,358,358,358,358,8.214836992797823,1.282353381107595,0
thermal_only,-63.0,2,155,153,153,153,153,153,153,153,153,153,6.853067049619003,1.2722080422293627,0
thermal_only,-63.0,2,156,956,956,956,956,956,956,956,956,956,5.762992092183694,1.284477985622778,0
thermal_only,-63.0,2,157,651,651,651,651,651,651,651,651,651,6.991620356711717,1.252971892848047,0
thermal_only,-63.0,2,158,453,453,453,453,453,453,453,453,453,5.586219608937046,1.2654222013457495,0
thermal_only,-63.0,2,159,996,996,996,996,996,996,996,996,996,4.318255754870222,1.3050353082357442,0
thermal_only,-63.0,2,160,90,90,90,90,90,90,90,90,90,5.430490758288134,1.2842385946020503,0
thermal_only,-63.0,2,161,495,495,495,495,495,495,495,495,495,6.4970406697917085,1.2780959648049437,0
thermal_only,-63.0,2,162,538,538,538,538,538,538,538,538,538,6.178864759024057,1.2858669653096455,0
thermal_only,-63.0,2,163,680,680,680,680,680,680,680,680,680,5.069585239898827,1.277179948659691,0
thermal_only,-63.0,2,164,558,558,558,558,558,558,558,558,558,6.030914729188833,1.2877443192175166,0
thermal_only,-63.0,2,165,645,645,645,645,645,645,645,645,645,4.816759385582495,1.2679705386102653,0
thermal_only,-63.0,2,166,608,608,608,608,608,608,608,608,608,6.186618615500773,1.288163506708525,0
thermal_only,-63.0,2,167,259,259,259,259,259,259,259,259,259,8.108365796813846,1.2979776825277365,0
thermal_only,-63.0,2,168,952,952,952,952,952,952,952,952,952,7.6032080945104505,1.2989097647953378,0
thermal_only,-63.0,2,169,714,714,714,714,714,714,714,714,714,5.403774711171813,1.26770335686947,0
thermal_only,-63.0,2,170,523,523,523,523,523,523,523,523,523,4.824295388510189,1.2835952019724592,0
thermal_only,-63.0,2,171,326,326,326,326,326,326,326,326,326,5.263074350673625,1.2741041299086495,0
thermal_only,-63.0,2,172,37,37,37,37,37,37,37,37,37,3.695180615799715,1.2709719312914822,0
thermal_only,-63.0,2,173,675,675,675,675,675,675,675,675,675,6.735644897554317,1.2689855353718147,0
thermal_only,-63.0,2,174,663,663,663,663,663,663,663,663,663,4.773147597924074,1.2896550957947965,0
thermal_only,-63.0,2,175,14,14,14,14,14,14,14,14,14,8.739606445008484,1.2838034565909622,0
thermal_only,-63.0,2,176,924,924,924,924,924,924,924,924,924,5.215860399623522,1.289426984676585,0
thermal_only,-63.0,2,177,40,40,40,40,40,40,40,40,40,6.826847327670352,1.2777905802125706,0
thermal_only,-63.0,2,178,377,377,377,377,377,377,377,377,377,6.0163477677532775,1.3081185268438456,0
thermal_only,-63.0,2,179,542,542,542,542,542,542,542,542,542,7.59918659592564,1.2629057014190752,0
thermal_only,-63.0,2,180,583,583,583,583,583,583,583,583,583,7.916047547502604,1.2855688292966556,0
thermal_only,-63.0,2,181,108,108,108,108,108,108,108,108,108,1.937624898036466,1.2816038758814206,0
thermal_only,-63.0,2,182,578,578,578,578,578,578,578,578,578,8.072962839218148,1.2788698702226917,0
thermal_only,-63.0,2,183,214,214,214,214,214,214,214,214,214,6.510416348014165,1.288169579798873,0
thermal_only,-63.0,2,184,271,271,271,271,271,271,271,271,271,6.710247887416382,1.2705761515305645,0
thermal_only,-63.0,2,185,819,819,819,819,819,819,819,819,819,7.162648508654463,1.2895549644637876,0
thermal_only,-63.0,2,186,1005,1005,1005,1005,1005,1005,1005,1005,1005,8.5033841132277,1.2825453855659492,0
thermal_only,-63.0,2,187,914,914,914,914,914,914,914,914,914,5.14990580371926,1.2732744854847613,0
thermal_only,-63.0,2,188,1008,1008,1008,1008,1008,1008,1008,1008,1008,7.170557735960083,1.2836880374082993,0
thermal_only,-63.0,2,189,275,275,275,275,275,275,275,275,275,2.681819276327522,1.2730541500287071,0
thermal_only,-63.0,2,190,989,989,989,989,989,989,989,989,989,3.971245822535275,1.277903225072266,0
thermal_only,-63.0,2,191,457,457,457,457,457,457,457,457,457,8.613226550766914,1.3006580303517172,0
thermal_only,-63.0,2,192,1019,1019,1019,1019,1019,1019,1019,1019,1019,5.260433201168082,1.2909201799531334,0
thermal_only,-63.0,2,193,232,232,232,232,232,232,232,232,232,6.383569548745466,1.267430711346971,0
thermal_only,-63.0,2,194,810,810,810,810,810,810,810,810,810,8.772106263179682,1.2696034107434937,0
thermal_only,-63.0,2,195,678,678,678,678,678,678,678,678,678,5.869534916118204,1.2622147281604175,0
thermal_only,-63.0,2,196,238,238,238,238,238,238,238,238,238,7.491692288796489,1.2716195094134202,0
thermal_only,-63.0,2,197,91,91,91,91,91,91,91,91,91,6.925146378816482,1.2983884658948461,0
thermal_only,-63.0,2,198,958,958,958,958,958,958,958,958,958,7.910714356930456,1.3051527927542697,0
thermal_only,-63.0,2,199,628,628,628,628,628,628,628,628,628,6.789125842503507,1.282904927780552,0
thermal_only,-65.0,0,0,596,596,596,596,596,596,596,596,596,3.677572315150872,1.2755677140789243,0
thermal_only,-65.0,0,1,975,975,975,975,975,975,975,975,975,3.8166791936213746,1.278614946881866,0
thermal_only,-65.0,0,2,938,938,938,938,938,938,938,938,938,2.8085312581594164,1.2828737792008167,0
thermal_only,-65.0,0,3,11,11,11,11,11,11,11,11,11,6.479817166560988,1.2997129709469428,0
thermal_only,-65.0,0,4,664,664,664,664,664,664,664,664,664,4.569718220038929,1.279064224438165,0
thermal_only,-65.0,0,5,67,67,67,67,67,67,67,67,67,8.01218364683892,1.2880925686062799,0
thermal_only,-65.0,0,6,336,336,336,336,336,336,336,336,336,4.07066153107433,1.2815365156444376,0
thermal_only,-65.0,0,7,207,207,207,207,207,207,207,207,207,4.278212109998663,1.2925129724808972,0
thermal_only,-65.0,0,8,261,261,261,261,261,261,261,261,261,2.3040186337072197,1.2798922061295972,0
thermal_only,-65.0,0,9,540,540,540,540,540,540,540,540,540,3.846820901105254,1.285358432348983,0
thermal_only,-65.0,0,10,499,499,499,499,499,499,499,499,499,5.796496135089301,1.2735565005868106,0
thermal_only,-65.0,0,11,475,475,475,475,475,475,475,475,475,4.571150688299964,1.285520523226737,0
thermal_only,-65.0,0,12,596,596,596,596,596,596,596,596,596,3.017752560199394,1.2811689011851741,0
thermal_only,-65.0,0,13,229,229,229,229,229,229,229,229,229,4.061816136357217,1.275288378987397,0
thermal_only,-65.0,0,14,993,993,993,993,993,993,993,993,993,1.4731675020207469,1.279657899955919,0
thermal_only,-65.0,0,15,993,993,993,858,858,993,993,993,993,0.3370866565129787,1.2847004195417482,1
thermal_only,-65.0,0,16,597,597,597,597,597,597,597,597,597,5.678861836857783,1.2905252901219961,0
thermal_only,-65.0,0,17,758,758,758,758,758,758,758,758,758,3.5427604139619726,1.2852964713142208,0
thermal_only,-65.0,0,18,296,296,296,296,296,296,296,296,296,3.1158213083996795,1.2728439752274854,0
thermal_only,-65.0,0,19,478,478,478,478,478,478,478,478,478,3.651566231492431,1.2814713602356353,0
thermal_only,-65.0,0,20,79,79,79,79,79,79,79,79,79,5.118863029219116,1.2700941303364086,0
thermal_only,-65.0,0,21,77,77,77,77,77,77,77,77,77,1.0800274903404452,1.271309374946611,0
thermal_only,-65.0,0,22,8,8,8,8,8,8,8,8,8,3.298448942767136,1.2897776667534924,0
thermal_only,-65.0,0,23,301,301,301,301,301,301,301,301,301,3.673184062889135,1.2660034498127692,0
thermal_only,-65.0,0,24,881,881,881,881,881,881,881,881,881,2.6976020398255307,1.2943117592550657,0
thermal_only,-65.0,0,25,988,988,988,988,988,988,988,988,988,7.761217131423478,1.3056617758650242,0
thermal_only,-65.0,0,26,178,178,178,178,178,178,178,178,178,4.540600606956625,1.269583445380304,0
thermal_only,-65.0,0,27,929,929,929,929,929,929,929,929,929,5.572926067586824,1.2760084991949026,0
thermal_only,-65.0,0,28,360,360,360,360,360,360,360,360,360,4.436970627062378,1.2770664586239118,0
thermal_only,-65.0,0,29,115,115,115,115,115,115,115,115,115,5.906364934108853,1.2909853105467877,0
thermal_only,-65.0,0,30,919,919,919,919,919,919,919,919,919,3.0492921369495605,1.2913634574716413,0
thermal_only,-65.0,0,31,540,540,540,540,540,540,540,540,540,3.7559709896054025,1.2686034165430708,0
thermal_only,-65.0,0,32,332,332,332,332,332,332,332,332,332,3.5552522119537477,1.275000787615861,0
thermal_only,-65.0,0,33,292,292,292,292,292,292,292,292,292,3.1647482965644915,1.2761494059154752,0
thermal_only,-65.0,0,34,193,193,193,193,193,193,193,193,193,4.575467258984905,1.2750241787381664,0
thermal_only,-65.0,0,35,635,635,635,635,635,635,635,635,635,4.681904436156752,1.2656203245337703,0
thermal_only,-65.0,0,36,286,286,286,286,286,286,286,286,286,5.273131762762278,1.2746121458375452,0
thermal_only,-65.0,0,37,446,446,446,446,446,446,446,446,446,2.6742363048062185,1.2711851147393387,0
thermal_only,-65.0,0,38,562,562,562,562,562,562,562,562,562,3.3754756544846614,1.2816961374240456,0
thermal_only,-65.0,0,39,23,23,23,23,23,23,23,23,23,7.491689135102153,1.2753779164956816,0
thermal_only,-65.0,0,40,87,87,87,87,87,87,87,87,87,6.806353541366503,1.2887126458398293,0
thermal_only,-65.0,0,41,249,249,249,249,249,249,249,249,249,4.240391489700029,1.281405454223071,0
thermal_only,-65.0,0,42,114,114,114,114,114,114,114,114,114,5.144849392837854,1.2866351088571115,0
thermal_only,-65.0,0,43,105,105,105,105,105,105,105,105,105,6.050384321292041,1.2748307389535947,0
thermal_only,-65.0,0,44,116,116,116,116,116,116,116,116,116,6.762765204738282,1.2777631021735003,0
thermal_only,-65.0,0,45,869,869,869,869,869,869,869,869,869,1.460461448914555,1.2764435332709572,0
thermal_only,-65.0,0,46,246,246,246,246,246,246,246,246,246,3.1217867143118787,1.283276719543835,0
thermal_only,-65.0,0,47,673,673,673,673,673,673,673,673,673,3.863260973265245,1.2926945014429987,0
thermal_only,-65.0,0,48,265,265,265,265,265,265,265,265,265,2.4873941985041146,1.2883678481453198,0
thermal_only,-65.0,0,49,104,104,104,104,104,104,104,104,104,5.714283288067649,1.263952749499408,0
thermal_only,-65.0,0,50,272,272,272,272,272,272,272,272,272,3.4296876151565128,1.270688209656844,0
thermal_only,-65.0,0,51,759,759,759,759,759,759,759,759,759,5.460593623015139,1.2860401698377275,0
thermal_only,-65.0,0,52,429,429,429,429,429,429,429,429,429,5.161124175693864,1.2895328282674126,0
thermal_only,-65.0,0,53,880,880,880,880,880,880,880,880,880,3.0971111057952827,1.2815420385947953,0
thermal_only,-65.0,0,54,720,720,720,720,720,720,720,720,720,3.024464786676024,1.277108034865195,0
thermal_only,-65.0,0,55,326,326,326,326,326,326,326,326,326,5.857018851024369,1.2751431423477864,0
thermal_only,-65.0,0,56,853,853,853,853,853,853,853,853,853,4.454248595504687,1.2735427248077043,0
thermal_only,-65.0,0,57,737,737,737,737,737,737,737,737,737,2.4394969227919976,1.2737066576997407,0
thermal_only,-65.0,0,58,803,803,803,803,803,803,803,803,803,3.85059400590305,1.2842206834948078,0
thermal_only,-65.0,0,59,411,411,411,411,411,411,411,411,411,4.298645485341932,1.2771174872460542,0
thermal_only,-65.0,0,60,949,949,949,949,949,949,949,949,949,5.20540085236422,1.2700033481759625,0
thermal_only,-65.0,0,61,76,76,76,76,76,76,76,76,76,2.598929284803262,1.2777068556865783,0
thermal_only,-65.0,0,62,303,303,303,303,303,303,303,303,303,3.102314698283362,1.2774514090504248,0
thermal_only,-65.0,0,63,644,644,644,644,644,644,644,644,644,3.2965950859274207,1.2858194609275007,0
thermal_only,-65.0,0,64,744,744,744,744,744,744,744,744,744,2.7850858902949294,1.2601986442004454,0
thermal_only,-65.0,0,65,534,534,534,534,534,534,534,534,534,4.776095715629543,1.265861515930673,0
thermal_only,-65.0,0,66,182,182,182,182,182,182,182,182,182,3.7862499659813107,1.2700595465593398,0
thermal_only,-65.0,0,67,736,736,736,736,736,736,736,736,736,4.081780051627104,1.280576313236052,0
thermal_only,-65.0,0,68,776,776,776,776,776,776,776,776,776,4.135909849507283,1.2897458674255697,0
thermal_only,-65.0,0,69,578,578,578,578,578,578,578,578,578,2.5314726464675923,1.2814952195055052,0
thermal_only,-65.0,0,70,557,557,557,557,557,557,557,557,557,5.276861200384859,1.265726529496026,0
thermal_only,-65.0,0,71,375,375,375,375,375,375,375,375,375,3.0962580750089725,1.2775883206541303,0
thermal_only,-65.0,0,72,437,437,437,437,437,437,437,437,437,4.8574877724803915,1.2678761466109438,0
thermal_only,-65.0,0,73,1012,1012,1012,1012,1012,1012,1012,1012,1012,4.946925699013592,1.2788876211189062,0
thermal_only,-65.0,0,74,921,921,921,921,921,921,921,921,921,3.179628366638334,1.2698479106541838,0
thermal_only,-65.0,0,75,61,61,61,61,61,61,61,61,61,1.9829994372694981,1.300422068588621,0
thermal_only,-65.0,0,76,714,714,714,714,714,714,714,714,714,3.248175095754881,1.2911741651731472,0
thermal_only,-65.0,0,77,3,3,3,3,3,3,3,3,3,4.273680121726281,1.2847961006199315,0
thermal_only,-65.0,0,78,957,957,957,957,957,957,957,957,957,4.620174560123242,1.2779222973356874,0
thermal_only,-65.0,0,79,578,578,578,578,578,578,578,578,578,4.986019687178073,1.286130050000718,0
thermal_only,-65.0,0,80,491,491,491,491,491,491,491,491,491,4.196701211866941,1.281146652123057,0
thermal_only,-65.0,0,81,404,404,404,404,404,404,404,404,404,1.8657558532246141,1.2868976664290217,0
thermal_only,-65.0,0,82,361,361,361,361,361,361,361,361,361,4.291863184768193,1.2729206965197708,0
thermal_only,-65.0,0,83,37,37,37,37,37,37,37,37,37,4.989857279794968,1.281075977881001,0
thermal_only,-65.0,0,84,185,185,185,185,185,185,185,185,185,3.374683176197537,1.283090777106929,0
thermal_only,-65.0,0,85,198,198,198,198,198,198,198,198,198,2.2067292932503153,1.2904911132667791,0
thermal_only,-65.0,0,86,692,692,692,692,692,692,692,692,692,4.66250895865708,1.2778744742378174,0
thermal_only,-65.0,0,87,51,51,51,51,51,51,51,51,51,5.447743461423386,1.2773642532720508,0
thermal_only,-65.0,0,88,398,398,398,398,398,398,398,398,398,1.1307734469853659,1.2732962017837273,0
thermal_only,-65.0,0,89,741,741,741,741,741,741,741,741,741,4.515399441377625,1.297980781367574,0
thermal_only,-65.0,0,90,929,929,929,929,929,929,929,929,929,3.1769373607162326,1.2858517202074227,0
thermal_only,-65.0,0,91,57,57,57,57,57,57,57,57,57,6.073899642680427,1.2955526811093572,0
thermal_only,-65.0,0,92,546,546,546,546,546,546,546,546,546,3.3778950810089863,1.2872584965789045,0
thermal_only,-65.0,0,93,268,268,268,268,268,268,268,268,268,3.856609865793852,1.2782379594832047,0
thermal_only,-65.0,0,94,148,148,148,148,148,148,148,148,148,3.2355822700789343,1.2864506462961327,0
thermal_only,-65.0,0,95,291,291,291,291,291,291,291,291,291,5.067173365538061,1.2814198886086559,0
thermal_only,-65.0,0,96,916,916,916,916,916,916,916,916,916,5.111124621764511,1.2880912041609656,0
thermal_only,-65.0,0,97,651,651,651,651,651,651,651,651,651,2.6137421912449117,1.2772466920530796,0
thermal_only,-65.0,0,98,760,760,760,760,760,760,760,760,760,2.657017048909621,1.2968803979549777,0
thermal_only,-65.0,0,99,467,467,467,467,467,467,467,467,467,4.794114077861883,1.2813046695065018,0
thermal_only,-65.0,0,100,872,872,872,872,872,872,872,872,872,6.011409163824712,1.2815189677611099,0
thermal_only,-65.0,0,101,590,590,590,590,590,590,590,590,590,1.114202830269455,1.2826205609810313,0
thermal_only,-65.0,0,102,569,569,569,569,569,569,569,569,569,3.3059486145729053,1.279612517217871,0
thermal_only,-65.0,0,103,315,315,315,315,315,315,315,315,315,4.912459813113549,1.2804098286730945,0
thermal_only,-65.0,0,104,498,498,498,498,498,498,498,498,498,4.929520825331572,1.2809954134421595,0
thermal_only,-65.0,0,105,23,23,23,23,23,23,23,23,23,3.9940132568249203,1.2841200132809794,0
thermal_only,-65.0,0,106,716,716,716,716,716,716,716,716,716,7.8436190697087405,1.271928437819068,0
thermal_only,-65.0,0,107,748,748,748,748,748,748,748,748,748,6.669956104210132,1.2866456008138143,0
thermal_only,-65.0,0,108,767,767,767,767,767,767,767,767,767,1.489220596703169,1.2695435249125648,0
thermal_only,-65.0,0,109,994,994,994,994,994,994,994,994,994,2.306872412292375,1.2960827534666763,0
thermal_only,-65.0,0,110,509,509,509,509,509,509,509,509,509,6.355866557825509,1.276198768103112,0
thermal_only,-65.0,0,111,74,74,74,74,74,74,74,74,74,5.268493978867831,1.2883224916522942,0
thermal_only,-65.0,0,112,512,512,512,512,512,512,512,512,512,4.470018894806398,1.2723271095703865,0
thermal_only,-65.0,0,113,7,7,7,7,7,7,7,7,7,2.093613833374948,1.2748103268173974,0
thermal_only,-65.0,0,114,728,728,728,728,728,728,728,728,728,4.630199899520042,1.289055797954865,0
thermal_only,-65.0,0,115,605,605,605,605,605,605,605,605,605,4.248260067890655,1.291620994877907,0
thermal_only,-65.0,0,116,912,912,912,912,912,912,912,912,912,4.897769891102293,1.2753781024452817,0
thermal_only,-65.0,0,117,699,699,699,699,699,699,699,699,699,0.8275734117584914,1.2739240141153216,0
thermal_only,-65.0,0,118,747,747,747,747,747,747,747,747,747,2.783579614327343,1.294204439229414,0
thermal_only,-65.0,0,119,929,929,929,929,929,929,929,929,929,5.098242228354514,1.2868546606886968,0
thermal_only,-65.0,0,120,583,583,583,583,583,583,583,583,583,4.28865118012606,1.278693825399198,0
thermal_only,-65.0,0,121,917,917,917,917,917,917,917,917,917,3.462392362275097,1.2881018161535918,0
thermal_only,-65.0,0,122,317,317,317,317,317,317,317,317,317,2.6511550448200483,1.286705585473856,0
thermal_only,-65.0,0,123,719,719,719,719,719,719,719,719,719,4.479948636733314,1.273539062602402,0
thermal_only,-65.0,0,124,809,809,809,809,809,809,809,809,809,2.3125746019161504,1.2714000009146287,0
thermal_only,-65.0,0,125,263,263,263,263,263,263,263,263,263,3.9038709337661412,1.285741436729197,0
thermal_only,-65.0,0,126,585,585,585,585,585,585,585,585,585,4.040904062645183,1.2792940594119073,0
thermal_only,-65.0,0,127,114,114,114,114,114,114,114,114,114,5.313109387702145,1.2728032255450434,0
thermal_only,-65.0,0,128,532,532,532,532,532,532,532,532,532,5.126723311022464,1.2751497530899092,0
thermal_only,-65.0,0,129,215,215,215,215,215,215,215,215,215,2.575777044823328,1.2874178091978294,0
thermal_only,-65.0,0,130,521,521,521,521,521,521,521,521,521,3.0951900513899195,1.2777469602236433,0
thermal_only,-65.0,0,131,68,68,68,68,68,68,68,68,68,6.1661882204609695,1.2691417643762497,0
thermal_only,-65.0,0,132,929,929,929,929,929,929,929,929,929,3.446844885022044,1.2895637267620779,0
thermal_only,-65.0,0,133,436,436,436,436,436,436,436,436,436,3.327879463282577,1.2717416330913514,0
thermal_only,-65.0,0,134,619,619,619,619,619,619,619,619,619,3.6482116670835127,1.2859087174087203,0
thermal_only,-65.0,0,135,879,879,879,879,879,879,879,879,879,3.4186153253709115,1.271665707455367,0
thermal_only,-65.0,0,136,749,749,749,749,749,749,749,749,749,4.199925692009176,1.2933554608829034,0
thermal_only,-65.0,0,137,920,920,920,920,920,920,920,920,920,2.3534641035288755,1.2985048236769376,0
thermal_only,-65.0,0,138,127,127,127,127,127,127,127,127,127,4.166735643809899,1.2892373567663817,0
thermal_only,-65.0,0,139,362,362,362,362,362,362,362,362,362,3.918977978902221,1.2952999347588707,0
thermal_only,-65.0,0,140,860,860,860,860,860,860,860,860,860,5.924823305682667,1.2711446720013264,0
thermal_only,-65.0,0,141,238,238,238,238,238,238,238,238,238,3.3760297006978885,1.2575384296168628,0
thermal_only,-65.0,0,142,907,907,907,907,907,907,907,907,907,4.395543195891542,1.2971801511351921,0
thermal_only,-65.0,0,143,608,608,608,608,608,608,608,608,608,4.190649143538251,1.262950182469413,0
thermal_only,-65.0,0,144,74,74,74,74,74,74,74,74,74,5.647832339269694,1.290817268607844,0
thermal_only,-65.0,0,145,639,639,639,639,639,639,639,639,639,7.207340826924469,1.2689739809335754,0
thermal_only,-65.0,0,146,555,555,555,555,555,555,555,555,555,5.0296008503534395,1.2737513255532331,0
thermal_only,-65.0,0,147,825,825,825,825,825,825,825,825,825,5.208228801998889,1.2842499014994766,0
thermal_only,-65.0,0,148,469,469,469,469,469,469,469,469,469,5.23606749022353,1.281778518230842,0
thermal_only,-65.0,0,149,31,31,31,31,31,31,31,31,31,4.517920615432523,1.2707794655297298,0
thermal_only,-65.0,0,150,777,777,777,777,777,777,777,777,777,5.1732934441814145,1.2828301870362158,0
thermal_only,-65.0,0,151,126,126,126,126,126,126,126,126,126,7.02319983651745,1.2901435233160823,0
thermal_only,-65.0,0,152,83,83,83,83,83,83,83,83,83,4.670869562750882,1.2863300709252639,0
thermal_only,-65.0,0,153,628,628,628,628,628,628,628,628,628,3.855539457011357,1.2734512866575511,0
thermal_only,-65.0,0,154,178,178,178,178,178,178,178,178,178,4.218430275833556,1.285032506272547,0
thermal_only,-65.0,0,155,1007,1007,1007,1007,1007,1007,1007,1007,1007,2.9649682587206723,1.2964786674169355,0
thermal_only,-65.0,0,156,600,600,600,600,600,600,600,600,600,5.836169789230986,1.28364542590653,0
thermal_only,-65.0,0,157,413,413,413,413,413,413,413,413,413,5.236774059688269,1.2888811783200411,0
thermal_only,-65.0,0,158,595,595,595,595,595,595,595,595,595,2.4504729160010315,1.2613853376816873,0
thermal_only,-65.0,0,159,52,52,52,52,52,52,52,52,52,4.1685502969542005,1.2741978505654448,0
thermal_only,-65.0,0,160,855,855,855,855,855,855,855,855,855,4.621790928693988,1.2794940916703694,0
thermal_only,-65.0,0,161,351,351,351,351,351,351,351,351,351,4.284968170540554,1.2803459023548462,0
thermal_only,-65.0,0,162,617,617,617,617,617,617,617,617,617,7.797292716927734,1.27650355132768,0
thermal_only,-65.0,0,163,950,950,950,950,950,950,950,950,950,4.851286291349333,1.2803164209269,0
thermal_only,-65.0,0,164,235,235,235,235,235,235,235,235,235,3.5076173334796845,1.276497380118633,0
thermal_only,-65.0,0,165,242,242,242,242,242,242,242,242,242,3.37001431717555,1.285368131638827,0
thermal_only,-65.0,0,166,420,420,420,420,420,420,420,420,420,3.97647419173909,1.2796146044832104,0
thermal_only,-65.0,0,167,336,336,336,336,336,336,336,336,336,4.633591064708743,1.2815659795672218,0
thermal_only,-65.0,0,168,798,798,798,798,798,798,798,798,798,5.365704327875196,1.3000516231322097,0
thermal_only,-65.0,0,169,1008,1008,1008,1008,1008,1008,1008,1008,1008,5.5933598538467875,1.2876726378222674,0
thermal_only,-65.0,0,170,287,287,287,287,287,287,287,287,287,3.415101826152066,1.2959988774918423,0
thermal_only,-65.0,0,171,265,265,265,265,265,265,265,265,265,2.4345031590114523,1.2703145119813517,0
thermal_only,-65.0,0,172,435,435,435,435,435,435,435,435,435,5.346682084895768,1.2674596089854129,0
thermal_only,-65.0,0,173,170,170,170,170,170,170,170,170,170,6.959660756659403,1.2745519257085551,0
thermal_only,-65.0,0,174,863,863,863,863,863,863,863,863,863,1.3074795070874883,1.2974429677133332,0
thermal_only,-65.0,0,175,829,829,829,829,829,829,829,829,829,2.969130389450925,1.2879358571732167,0
thermal_only,-65.0,0,176,416,416,416,416,416,416,416,416,416,5.187492497541648,1.2794247378735344,0
thermal_only,-65.0,0,177,937,937,937,937,937,937,937,937,937,2.524071447213449,1.2825024153574627,0
thermal_only,-65.0,0,178,506,506,506,506,506,506,506,506,506,0.9865193572435589,1.2799830200769484,0
thermal_only,-65.0,0,179,343,343,343,343,343,343,343,343,343,4.290587747143306,1.2657431325834776,0
thermal_only,-65.0,0,180,494,494,494,494,494,494,494,494,494,2.3828825072370177,1.2713981017596578,0
thermal_only,-65.0,0,181,513,513,513,513,513,513,513,513,513,6.829155309897029,1.255003070989167,0
thermal_only,-65.0,0,182,562,562,562,562,562,562,562,562,562,1.6128609018464088,1.273799203431639,0
thermal_only,-65.0,0,183,723,723,723,723,723,723,723,723,723,4.149118650883708,1.2764871027625035,0
thermal_only,-65.0,0,184,197,197,197,197,197,197,197,197,197,4.726947078151895,1.2746553438066524,0
thermal_only,-65.0,0,185,954,954,954,954,954,954,954,954,954,5.3328822251423,1.289431125135635,0
thermal_only,-65.0,0,186,487,487,487,487,487,487,487,487,487,4.797668607940339,1.2832622531198643,0
thermal_only,-65.0,0,187,1019,1019,554,554,1019,554,554,554,554,0.20894101987851416,1.2912161703898213,1
thermal_only,-65.0,0,188,413,413,413,413,413,413,413,413,413,3.239060200235694,1.2828840462952944,0
thermal_only,-65.0,0,189,197,197,197,197,197,197,197,197,197,1.6530430267315488,1.2725007338651728,0
thermal_only,-65.0,0,190,320,320,320,320,320,320,320,320,320,4.113841934822208,1.2792230402758322,0
thermal_only,-65.0,0,191,164,164,164,164,164,164,164,164,164,4.4743827974420585,1.2863543537219901,0
thermal_only,-65.0,0,192,477,477,477,477,477,477,477,477,477,3.021087966444454,1.2868014378085262,0
thermal_only,-65.0,0,193,141,141,141,141,141,141,141,141,141,2.8800849024278334,1.2740298817690903,0
