payload_symbol_index,gt_raw_fft_bin,savaux_argmax_bin,fused_argmax_bin,savaux_gt_rank,fused_gt_rank,rank_delta,savaux_gt_topk,fused_gt_topk,savaux_correct,fused_correct,gt_in_structured_topk,gt_path_ratio,gt_path_name,evidence_mode,dataset,target_snr_db,packet_index,packet_timing_tau0,packet_timing_slope
29,610,610,610,1,1,0,1,1,1,1,1,0.02072996781033027,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
30,791,791,791,1,1,0,1,1,1,1,1,0.03892745043856038,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
31,928,928,928,1,1,0,1,1,1,1,1,0.038527203675303455,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
32,760,760,760,1,1,0,1,1,1,1,1,0.07763667392132911,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
33,584,329,584,2,1,1,1,1,0,1,1,0.09353059579094918,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
34,932,143,992,9,64,-55,0,0,0,0,1,0.09110890070451211,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,6,-0.5,-0.5
0,803,803,803,1,1,0,1,1,1,1,1,0.11265318747634352,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
1,711,711,711,1,1,0,1,1,1,1,1,0.053082299404528924,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
2,922,387,446,2,89,-87,1,0,0,0,1,0.005863358458267547,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
3,691,691,691,1,1,0,1,1,1,1,1,0.10156967963537242,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
4,86,86,86,1,1,0,1,1,1,1,1,0.1523325979334173,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
5,468,468,468,1,1,0,1,1,1,1,1,0.07419363138413894,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
6,89,89,212,1,2,-1,1,1,1,0,1,0.07639510941605868,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
7,713,922,333,4,2,2,1,1,0,0,1,0.16987303566447648,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
8,865,865,865,1,1,0,1,1,1,1,1,0.12395982246704276,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
9,492,492,492,1,1,0,1,1,1,1,1,0.0450657074665484,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
10,765,960,332,84,80,4,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
11,1023,472,381,21,6,15,0,1,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
12,597,597,597,1,1,0,1,1,1,1,1,0.05915401256210854,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
13,562,601,353,68,60,8,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
14,478,478,478,1,1,0,1,1,1,1,1,0.07736891347677759,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
15,267,267,267,1,1,0,1,1,1,1,1,0.20090996387716553,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
16,917,917,917,1,1,0,1,1,1,1,1,0.10264641618638881,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
17,656,379,656,2,1,1,1,1,0,1,1,0.07473294843148508,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
18,889,365,365,3,11,-8,1,0,0,0,1,0.06624257070062405,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
19,510,510,510,1,1,0,1,1,1,1,1,0.0741647562263786,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
20,860,82,82,12,53,-41,0,0,0,0,1,0.0686582294873978,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
21,553,553,553,1,1,0,1,1,1,1,1,0.15066477449240737,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
22,629,629,629,1,1,0,1,1,1,1,1,0.10256018168325662,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
23,759,759,759,1,1,0,1,1,1,1,1,0.19276905677377035,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
24,874,874,874,1,1,0,1,1,1,1,1,0.02497498783507436,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
25,720,28,28,2,14,-12,1,0,0,0,1,0.04819560448051324,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
26,314,314,314,1,1,0,1,1,1,1,1,0.03648473512428752,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
27,602,663,211,95,93,2,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
28,7,7,7,1,1,0,1,1,1,1,1,0.1100818339194964,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
29,610,610,610,1,1,0,1,1,1,1,1,0.06944337847210964,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
30,775,775,775,1,1,0,1,1,1,1,1,0.12706234601321406,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
31,920,386,642,7,23,-16,1,0,0,0,1,0.10998450444454068,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
32,753,753,753,1,1,0,1,1,1,1,1,0.03789281575817179,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
33,586,586,586,1,1,0,1,1,1,1,1,0.11929388533860852,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
34,91,91,91,1,1,0,1,1,1,1,1,0.10168297052322595,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,8,0.0,0.0
0,222,222,222,1,1,0,1,1,1,1,1,0.035858879195950905,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
1,826,826,826,1,1,0,1,1,1,1,1,0.056098832728927205,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
2,922,350,988,3,13,-10,1,0,0,0,1,0.11697502752544521,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
3,691,691,479,1,2,-1,1,1,1,0,1,0.033441477976256226,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
4,86,490,490,2,4,-2,1,1,0,0,1,0.05175541225258621,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
5,468,468,468,1,1,0,1,1,1,1,1,0.056978930507676835,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
6,89,89,89,1,1,0,1,1,1,1,1,0.0451746931611321,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
7,713,713,713,1,1,0,1,1,1,1,1,0.0864337122381767,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
8,865,810,107,2,9,-7,1,0,0,0,1,0.06207132117784464,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
9,492,492,492,1,1,0,1,1,1,1,1,0.04425825402065571,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
10,765,765,765,1,1,0,1,1,1,1,1,0.03828270182621509,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.060875206099863154,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
12,597,597,597,1,1,0,1,1,1,1,1,0.05010823021928249,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
13,562,764,764,8,30,-22,1,0,0,0,1,0.11589326934519358,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
14,478,656,225,10,99,-89,0,0,0,0,1,0.023867343115593728,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
15,267,267,267,1,1,0,1,1,1,1,1,0.05160311885050754,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
16,917,917,542,1,10,-9,1,0,1,0,1,0.012554097581613041,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
17,656,656,656,1,1,0,1,1,1,1,1,0.046794293046740564,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
18,889,337,950,7,49,-42,1,0,0,0,1,0.06098433606633233,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
19,510,510,510,1,1,0,1,1,1,1,1,0.057020021156796705,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
20,860,860,185,1,13,-12,1,0,1,0,1,0.023635698906267627,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
21,553,553,553,1,1,0,1,1,1,1,1,0.04255394090218445,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
22,629,629,629,1,1,0,1,1,1,1,1,0.06595815755135233,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
23,759,388,388,3,11,-8,1,0,0,0,1,0.050730291850256216,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
24,874,874,874,1,1,0,1,1,1,1,1,0.11213327014308826,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
25,720,720,706,1,16,-15,1,0,1,0,1,0.009211407753441274,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
26,314,314,314,1,1,0,1,1,1,1,1,0.08293333902317426,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
27,602,602,602,1,1,0,1,1,1,1,1,0.07052824994023696,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
28,7,7,150,1,147,-146,1,0,1,0,1,0.0029790724176338187,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
29,610,610,610,1,1,0,1,1,1,1,1,0.08964931317741824,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
30,794,381,898,4,30,-26,1,0,0,0,1,0.08727642472672974,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
31,905,905,905,1,1,0,1,1,1,1,1,0.029520262515356808,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
32,741,741,741,1,1,0,1,1,1,1,1,0.07755391042451935,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
33,580,157,157,39,25,14,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
34,89,89,89,1,1,0,1,1,1,1,1,0.10352602096926271,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,9,-0.5,-0.5
0,803,803,803,1,1,0,1,1,1,1,1,0.09623570726015737,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
1,826,826,826,1,1,0,1,1,1,1,1,0.20869386766596534,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
2,922,619,619,4,37,-33,1,0,0,0,1,0.05008412970783764,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
3,691,845,280,15,57,-42,0,0,0,0,1,0.10793336732507279,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
4,107,107,107,1,1,0,1,1,1,1,1,0.07722278229625765,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
5,468,468,468,1,1,0,1,1,1,1,1,0.16714803597686545,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
6,89,89,89,1,1,0,1,1,1,1,1,0.10236375477978756,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
7,713,713,56,1,6,-5,1,1,1,0,1,0.009959292623466334,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
8,865,865,865,1,1,0,1,1,1,1,1,0.14875470768631177,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
9,492,228,228,7,13,-6,1,0,0,0,1,0.12185995734280021,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
10,765,765,765,1,1,0,1,1,1,1,1,0.14853431196540964,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
11,1023,275,275,2,117,-115,1,0,0,0,1,0.004127079595073268,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
12,597,597,376,1,4,-3,1,1,1,0,1,0.022990475995245133,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
13,562,562,562,1,1,0,1,1,1,1,1,0.041536626640387826,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
14,478,478,478,1,1,0,1,1,1,1,1,0.15692998018802792,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
15,267,267,267,1,1,0,1,1,1,1,1,0.057658013583318235,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
16,917,839,698,5,13,-8,1,0,0,0,1,0.08552196704490114,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
17,656,656,656,1,1,0,1,1,1,1,1,0.11074220829154158,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
18,889,1011,889,2,1,1,1,1,0,1,1,0.12678445479380124,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
19,510,510,510,1,1,0,1,1,1,1,1,0.0914837109675814,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
20,860,860,647,1,8,-7,1,1,1,0,1,0.02695239322220532,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
21,553,553,553,1,1,0,1,1,1,1,1,0.19265377315697133,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
22,629,496,115,3,4,-1,1,1,0,0,1,0.039992060160621186,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
23,759,179,418,2,43,-41,1,0,0,0,1,0.010011946182197766,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
24,874,874,874,1,1,0,1,1,1,1,1,0.08269428324778011,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
25,720,75,906,32,22,10,0,0,0,0,0,nan,,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
26,314,314,314,1,1,0,1,1,1,1,1,0.09000847661503969,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
27,602,602,30,1,5,-4,1,1,1,0,1,0.04626641817478637,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
28,7,7,7,1,1,0,1,1,1,1,1,0.10117757118570427,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
29,610,610,610,1,1,0,1,1,1,1,1,0.10247401282333203,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
30,826,826,626,1,14,-13,1,0,1,0,1,0.037949615113868275,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
31,904,904,904,1,1,0,1,1,1,1,1,0.12158867444336664,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
32,760,760,220,1,24,-23,1,0,1,0,1,0.0048510937783885835,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
33,577,577,577,1,1,0,1,1,1,1,1,0.11736029619416284,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
34,930,930,930,1,1,0,1,1,1,1,1,0.09711038331645166,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,10,0.0,0.0
0,222,642,642,13,45,-32,0,0,0,0,1,0.0719360909000624,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
1,711,711,456,1,3,-2,1,1,1,0,1,0.0206122797542492,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
2,871,871,871,1,1,0,1,1,1,1,1,0.11508565091352374,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
3,691,691,691,1,1,0,1,1,1,1,1,0.03459288982341141,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
4,86,86,268,1,49,-48,1,0,1,0,1,0.009573538129647122,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
5,468,468,468,1,1,0,1,1,1,1,1,0.18589025311990634,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
6,89,89,89,1,1,0,1,1,1,1,1,0.1336218821133994,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
7,713,713,713,1,1,0,1,1,1,1,1,0.03550590066608264,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
8,865,865,865,1,1,0,1,1,1,1,1,0.1364392973925043,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
9,492,492,492,1,1,0,1,1,1,1,1,0.051383883919986564,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
10,765,765,765,1,1,0,1,1,1,1,1,0.07538964784199047,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.06298998036494985,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
12,597,597,597,1,1,0,1,1,1,1,1,0.03152585649925731,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
13,562,562,562,1,1,0,1,1,1,1,1,0.029801649602068787,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
14,478,478,478,1,1,0,1,1,1,1,1,0.055493490367618185,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
15,267,267,267,1,1,0,1,1,1,1,1,0.09495735314698711,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
16,917,917,917,1,1,0,1,1,1,1,1,0.07548377626274831,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
17,656,755,755,15,125,-110,0,0,0,0,1,0.02113205161365459,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
18,889,889,1016,1,4,-3,1,1,1,0,1,0.00805040984562307,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
19,510,510,510,1,1,0,1,1,1,1,1,0.1017772291066981,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
20,860,860,860,1,1,0,1,1,1,1,1,0.05995158129169916,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
21,553,306,306,2,2,0,1,1,0,0,1,0.09287909886352125,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
22,629,629,629,1,1,0,1,1,1,1,1,0.07893757021331271,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
23,759,759,759,1,1,0,1,1,1,1,1,0.07309760835071301,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
24,874,874,874,1,1,0,1,1,1,1,1,0.28575102431294286,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
25,720,720,720,1,1,0,1,1,1,1,1,0.06632541270828479,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
26,314,314,314,1,1,0,1,1,1,1,1,0.1278612559815755,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
27,602,602,602,1,1,0,1,1,1,1,1,0.10107402151173164,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
28,7,7,938,1,90,-89,1,0,1,0,1,0.007576381987428478,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
29,610,610,610,1,1,0,1,1,1,1,1,0.06882006730665112,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
30,823,823,509,1,2,-1,1,1,1,0,1,0.003999244371665315,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
31,905,905,905,1,1,0,1,1,1,1,1,0.153666534796311,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
32,748,748,747,1,2,-1,1,1,1,0,1,0.08203714973863926,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
33,586,586,586,1,1,0,1,1,1,1,1,0.11897745779815297,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
34,93,93,93,1,1,0,1,1,1,1,1,0.09203562127297647,packet_tau0_slope0,packet_timing,0_0_0_10_14_16,-25.0,11,0.0,0.0
0,803,803,803,1,1,0,1,1,1,1,1,0.041402090028045,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
1,711,711,711,1,1,0,1,1,1,1,1,0.09613605950434059,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
2,871,871,871,1,1,0,1,1,1,1,1,0.032555841512083794,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
3,691,691,691,1,1,0,1,1,1,1,1,0.04746412394651812,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
4,107,107,107,1,1,0,1,1,1,1,1,0.04082307966386015,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
5,468,468,468,1,1,0,1,1,1,1,1,0.04175316655334478,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
6,89,89,89,1,1,0,1,1,1,1,1,0.05672550547283359,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
7,713,713,713,1,1,0,1,1,1,1,1,0.030879037503377324,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
8,865,865,865,1,1,0,1,1,1,1,1,0.09376820921611996,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
9,492,492,492,1,1,0,1,1,1,1,1,0.029318391385905116,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
10,765,765,765,1,1,0,1,1,1,1,1,0.06155329643715797,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
11,1023,1023,1023,1,1,0,1,1,1,1,1,0.07957882101934527,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
12,597,597,597,1,1,0,1,1,1,1,1,0.025107933618636405,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
13,562,562,562,1,1,0,1,1,1,1,1,0.10335446804694821,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
14,478,478,478,1,1,0,1,1,1,1,1,0.08473152561894323,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
15,267,267,267,1,1,0,1,1,1,1,1,0.04159474823461284,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
16,917,152,152,6,92,-86,1,0,0,0,1,0.01631876616251554,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
17,656,656,656,1,1,0,1,1,1,1,1,0.0737998810802593,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
18,889,889,889,1,1,0,1,1,1,1,1,0.07483673348778917,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
19,510,510,510,1,1,0,1,1,1,1,1,0.07823222647618071,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
20,860,860,860,1,1,0,1,1,1,1,1,0.07067357638685844,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
21,553,553,553,1,1,0,1,1,1,1,1,0.05490967466082689,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
22,629,629,629,1,1,0,1,1,1,1,1,0.055550788919439535,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
23,759,759,759,1,1,0,1,1,1,1,1,0.07556812384909944,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
24,874,874,874,1,1,0,1,1,1,1,1,0.02871645578248941,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
25,720,720,720,1,1,0,1,1,1,1,1,0.0921928827054521,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
26,314,314,314,1,1,0,1,1,1,1,1,0.12702933009107312,packet_tau-0.5_slope-0.5,packet_timing,0_0_0_10_14_16,-25.0,12,-0.5,-0.5
