snr_label,added_snr_db,noise_power_db_relative,seed,packet_index,payload_symbol_index,frame_symbol_index,start_sample,gt_bin,savaux_bin,savaux_correct,savaux_gt_rank,savaux_gt_margin_db,litenap_single_bin,litenap_single_correct,litenap_single_gt_rank,litenap_single_gt_margin_db,litenap_savaux_k1_bin,litenap_savaux_k1_correct,litenap_savaux_k1_gt_rank,litenap_savaux_k1_gt_margin_db,litenap_savaux_k2_bin,litenap_savaux_k2_correct,litenap_savaux_k2_gt_rank,litenap_savaux_k2_gt_margin_db,litenap_single_phase_bin,litenap_single_phase_correct,litenap_single_phase_gt_rank,litenap_single_phase_gt_margin_db,litenap_single_phase_alias_bin,litenap_single_phase_candidate_bins,litenap_single_phase_phase_jump_scores,litenap_savaux_k1_phase_bin,litenap_savaux_k1_phase_correct,litenap_savaux_k1_phase_gt_rank,litenap_savaux_k1_phase_gt_margin_db,litenap_savaux_k1_phase_alias_bin,litenap_savaux_k1_phase_candidate_bins,litenap_savaux_k1_phase_phase_jump_scores,litenap_savaux_k2_phase_bin,litenap_savaux_k2_phase_correct,litenap_savaux_k2_phase_gt_rank,litenap_savaux_k2_phase_gt_margin_db,litenap_savaux_k2_phase_alias_bin,litenap_savaux_k2_phase_candidate_bins,litenap_savaux_k2_phase_phase_jump_scores
-24,-24.0,24.0,42,1,44,52,2304118,761,761,1,1,3.043158823498427,246,0,13,-1.5287158697399186,904,0,36,-1.7553470893435963,761,1,1,3.042505038995328,758,0,13,-1.5287158697399186,246,246|502|758|1014,0.0599966804|0.0644446772|1.19700672|0,648,0,36,-1.7553470893435963,136,136|392|648|904,1.08618509|1.05636918|2.55424301|1.65811246,761,1,1,3.042505038995328,249,249|505|761|1017,1.10691321|0.288805671|2.68292049|4.00582193
-24,-24.0,24.0,42,1,45,53,2308214,590,311,0,2,-0.958688140277675,19,0,577,-9.212140717231847,844,0,97,-4.680758629533145,531,0,21,-3.4615723283067226,275,0,577,-9.212140717231847,19,19|275|531|787,0|2.45622476|1.14548126|1.2840472,787,0,97,-4.680758629533145,19,19|275|531|787,0.541222212|2.21861324|0.549861002|1.12842459,531,0,21,-3.4615723283067226,19,19|275|531|787,0.814732448|0.855356728|0.0948210038|1.74465383
-24,-24.0,24.0,42,1,46,54,2312310,383,383,1,1,4.990768630441529,191,0,289,-6.91224858099554,915,0,448,-9.720179873715578,915,0,2,-0.4169958938415885,447,0,289,-6.91224858099554,191,191|447|703|959,0.967025043|2.09244457|1.58383248|0.0189447807,659,0,448,-9.720179873715578,147,147|403|659|915,3.73476482|4.02331345|3.82665247|0.225769017,659,0,2,-0.4169958938415885,147,147|403|659|915,0.669732175|3.41998714|3.66723728|0.245097056
-24,-24.0,24.0,42,1,47,55,2316406,267,267,1,1,2.780997874672199,199,0,757,-10.90510486237539,638,0,18,-2.3816478690681704,267,1,1,1.0898026578960032,967,0,757,-10.90510486237539,199,199|455|711|967,0.434524684|0.269078403|0.207912794|2.00443138,311,0,18,-2.3816478690681704,55,55|311|567|823,2.82878668|1.32772274|0.455242901|0.0990204606,267,1,1,1.0898026578960032,11,11|267|523|779,0.291883974|1.77895355|0.20216484|0.143038708
-24,-24.0,24.0,42,1,48,56,2320503,314,314,1,1,3.369700531266399,97,0,121,-3.2813432654288115,378,0,25,-4.056813180516412,676,0,3,-0.7472111087818938,865,0,121,-3.2813432654288115,97,97|353|609|865,0.39450077|0.207517203|1.75169121|4.60850453,378,0,25,-4.056813180516412,122,122|378|634|890,0.205691306|0.0787957605|2.71012601|2.47352655,932,0,3,-0.7472111087818938,164,164|420|676|932,1.27339002|0.0491487438|0.133886474|1.22957026
-24,-24.0,24.0,42,2,0,8,3624259,803,803,1,1,3.7159965983875285,66,0,45,-2.584257912932559,803,1,1,0.8568867648891526,803,1,1,3.7523760139135147,66,0,45,-2.584257912932559,66,66|322|578|834,2.46770177|0.187064089|0.078323274|0.41217361,803,1,1,0.8568867648891526,35,35|291|547|803,0.264798663|1.25445061|0.952445303|1.86138839,803,1,1,3.7523760139135147,35,35|291|547|803,0.333997035|0.231465089|0.733080039|1.46808314
-24,-24.0,24.0,42,2,1,9,3628355,711,711,1,1,5.398747691384137,68,0,97,-4.882962915140022,847,0,17,-2.2131795005192845,711,1,1,2.1167798796329977,68,0,97,-4.882962915140022,68,68|324|580|836,3.90449315|1.77587432|1.86413357|2.00373617,847,0,17,-2.2131795005192845,79,79|335|591|847,0.375795313|0.361253735|0.586973228|1.29110681,711,1,1,2.1167798796329977,199,199|455|711|967,0.345029851|0.176814599|4.07158558|4.1750509
-24,-24.0,24.0,42,2,2,10,3632451,922,922,1,1,4.491241345695106,146,0,13,-0.5997356836149839,950,0,2,-0.5368947425975399,922,1,1,1.9734724412802997,658,0,13,-0.5997356836149839,146,146|402|658|914,0.200255154|1.09851634|2.97058958|1.52095759,154,0,2,-0.5368947425975399,154,154|410|666|922,1.6964576|2.97793647|2.0279447|0.174559027,922,1,1,1.9734724412802997,154,154|410|666|922,2.07059057|0.191290951|2.82520264|0.292949275
-24,-24.0,24.0,42,2,3,11,3636547,718,543,0,15,-2.3808139911013573,157,0,29,-1.5382542083787287,925,0,78,-4.588875458856184,543,0,417,-9.70028907796916,669,0,29,-1.5382542083787287,157,157|413|669|925,0.315459013|0.292136264|3.97759623|2.43761386,925,0,78,-4.588875458856184,157,157|413|669|925,0.717096806|2.69637582|2.92017321|0.709911105,536,0,417,-9.70028907796916,24,24|280|536|792,0.645088914|0.983210216|1.64116458|1.74014422
-24,-24.0,24.0,42,2,4,12,3640643,756,756,1,1,0.9401818104049614,51,0,17,-0.6657197852274523,615,0,15,-2.5140471431466302,615,0,29,-1.8347133892770735,819,0,17,-0.6657197852274523,51,51|307|563|819,1.10773736|0.0447494546|2.0919202|2.33414786,22,0,15,-2.5140471431466302,22,22|278|534|790,3.05204691|0.814412106|0.625774485|0.2169309,270,0,29,-1.8347133892770735,14,14|270|526|782,0.582095592|2.10515754|1.49787674|0.0436125777
-24,-24.0,24.0,42,2,5,13,3644739,109,109,1,1,3.597351589050824,50,0,69,-3.1418607257776014,534,0,249,-6.911435012379895,340,0,3,-1.0658931356178878,50,0,69,-3.1418607257776014,50,50|306|562|818,1.51443932|0.0850321518|0.108483643|0.507839127,534,0,249,-6.911435012379895,22,22|278|534|790,1.22495317|0.203158323|0.191128175|0.763439468,621,0,3,-1.0658931356178878,109,109|365|621|877,0.321099215|2.67044106|1.85370003|0.168487064
-24,-24.0,24.0,42,2,6,14,3648835,932,932,1,1,3.4150605633340025,165,0,381,-7.80318499917306,932,1,1,1.2599344441441473,932,1,1,2.1149685910892226,165,0,381,-7.80318499917306,165,165|421|677|933,1.42133283|0.800014114|0.158259607|1.01661664,932,1,1,1.2599344441441473,164,164|420|676|932,0.830521697|3.66991911|4.49222653|1.32787936,932,1,1,2.1149685910892226,164,164|420|676|932,0.42488509|1.01672184|2.31686855|1.2726549
-24,-24.0,24.0,42,2,7,15,3652931,468,468,1,1,1.1910658540255528,162,0,549,-10.535412969102541,505,0,14,-1.6162164966362642,604,0,2,-0.6194130106376008,418,0,549,-10.535412969102541,162,162|418|674|930,0.313970106|1.15166224|0.0894363025|0.709339166,226,0,14,-1.6162164966362642,226,226|482|738|994,1.27395623|1.40301647|1.15931852|0.568348283,275,0,2,-0.6194130106376008,19,19|275|531|787,0.196537201|0.233186825|2.49145154|0.613735584
-24,-24.0,24.0,42,2,8,16,3657027,89,89,1,1,1.993714858149103,177,0,589,-10.050689601196126,794,0,633,-12.004168069339993,226,0,15,-2.2990971804549707,689,0,589,-10.050689601196126,177,177|433|689|945,0.156688014|0.853802371|1.77577731|1.02715417,794,0,633,-12.004168069339993,26,26|282|538|794,0.134096448|1.61527193|0.571091412|1.84461621,226,0,15,-2.2990971804549707,226,226|482|738|994,2.51885137|0.473275485|0.527908795|6.24035837
-24,-24.0,24.0,42,2,9,17,3661123,713,713,1,1,1.9471433262903628,159,0,305,-5.738814119226131,97,0,337,-8.285363856789107,948,0,69,-5.221854833197575,415,0,305,-5.738814119226131,159,159|415|671|927,0.962658724|1.9619144|0.641750268|0.0150614226,828,0,337,-8.285363856789107,60,60|316|572|828,0.442759831|0.244909702|0.656544098|1.62579705,60,0,69,-5.221854833197575,60,60|316|572|828,1.88430787|0.4040582|0.205977311|3.50789028
-24,-24.0,24.0,42,2,10,18,3665219,865,865,1,1,0.9929051607034491,38,0,193,-4.995068127334119,36,0,72,-4.438221198666865,776,0,12,-2.7875737777308522,806,0,193,-4.995068127334119,38,38|294|550|806,0.362399876|1.07556262|1.9966333|2.40717747,776,0,72,-4.438221198666865,8,8|264|520|776,0.703435455|1.14846863|2.83728045|2.50774096,776,0,12,-2.7875737777308522,8,8|264|520|776,1.44465505|0.0637792913|0.38778803|2.64564025
-24,-24.0,24.0,42,2,11,19,3669315,92,92,1,1,3.7014787435335155,234,0,793,-13.528977264881883,863,0,188,-6.29375724897772,16,0,12,-1.9753082789495333,746,0,793,-13.528977264881883,234,234|490|746|1002,0.319130118|0.0174317246|0.872939445|0,863,0,188,-6.29375724897772,95,95|351|607|863,0.485898291|2.33420763|2.55429957|0.146431184,607,0,12,-1.9753082789495333,95,95|351|607|863,0.306749606|1.59103118|0.949821208|0.864469821
-24,-24.0,24.0,42,2,12,20,3673411,645,645,1,1,3.04570516326246,154,0,141,-4.474446481996926,36,0,56,-2.7987229378024003,698,0,2,-0.06447887483873935,410,0,141,-4.474446481996926,154,154|410|666|922,0.0187721292|2.85413861|0.329941047|0.284201431,36,0,56,-2.7987229378024003,36,36|292|548|804,0.366530889|1.71257702|0.606312587|0.105423272,698,0,2,-0.06447887483873935,186,186|442|698|954,1.0923204|1.47252227|0.485887059|0.0236186571
-24,-24.0,24.0,42,2,13,21,3677507,426,426,1,1,6.052482978660789,113,0,917,-17.661039806772074,978,0,521,-9.869005736772987,968,0,8,-1.4587237298409943,369,0,917,-17.661039806772074,113,113|369|625|881,0.130293391|1.35733223|0.316657297|0.429276495,764,0,521,-9.869005736772987,252,252|508|764|1020,1.98198571|2.59541008|0.767447018|0,968,0,8,-1.4587237298409943,200,200|456|712|968,0.0732764968|1.72424386|0.647374892|0.256262422
-24,-24.0,24.0,42,2,14,22,3681603,765,765,1,1,3.3685443560806134,253,0,1,0.0,705,0,50,-2.905759008897571,765,1,1,0.6526917560511748,509,0,1,0.0,253,253|509|765|1021,1.65497695|2.25575772|0.6772745|0,636,0,50,-2.905759008897571,124,124|380|636|892,0.0159931569|0.597919808|1.02556384|2.26013333,765,1,1,0.6526917560511748,253,253|509|765|1021,0.106393174|2.1130161|3.04624668|0.427256277
-24,-24.0,24.0,42,2,15,23,3685699,1023,746,0,2,-0.027413864677250183,124,0,349,-7.203550130472203,130,0,16,-2.3386980991822757,861,0,8,-1.6973371601063936,892,0,349,-7.203550130472203,124,124|380|636|892,0.0847806139|0.673045687|1.91738273|2.78487879,35,0,16,-2.3386980991822757,35,35|291|547|803,0.891683083|0.490260999|0.877372837|0.417828796,861,0,8,-1.6973371601063936,93,93|349|605|861,0.446238918|0.445549183|1.04552961|1.14435811
-24,-24.0,24.0,42,2,16,24,3689795,597,597,1,1,2.441349507544733,185,0,61,-5.098484991107658,341,0,5,-0.7068196555046669,323,0,3,-0.4999980637142665,441,0,61,-5.098484991107658,185,185|441|697|953,0.442097307|1.18340937|0.0392990836|0.697216941,185,0,5,-0.7068196555046669,185,185|441|697|953,2.03946671|2.15941798|0.397616234|0.076409779,597,1,3,-0.4999980637142665,85,85|341|597|853,0.447232492|0.358381189|1.62589581|1.69713908
-24,-24.0,24.0,42,2,17,25,3693891,562,562,1,1,3.480960219425836,5,0,21,-2.541313945961676,456,0,61,-3.90963514735083,11,0,5,-0.641860248359684,261,0,21,-2.541313945961676,5,5|261|517|773,0|0.662321972|0.173872728|0.0804086269,456,0,61,-3.90963514735083,200,200|456|712|968,1.08474594|1.57098796|1.54912441|0.247887164,11,0,5,-0.641860248359684,11,11|267|523|779,2.14781571|2.03646075|1.24434159|0.35965073
-24,-24.0,24.0,42,2,18,26,3697987,827,827,1,1,3.659431300917999,147,0,381,-10.104576991113445,403,0,6,-2.3649577468216583,827,1,1,0.5232675002530176,147,0,381,-10.104576991113445,147,147|403|659|915,0.612731043|0.221133032|0.0238826906|0.291217319,403,0,6,-2.3649577468216583,147,147|403|659|915,0.00391344364|0.61514121|0.708850897|2.54928718,827,1,1,0.5232675002530176,59,59|315|571|827,1.27093168|0.00207813846|1.435386|2.41117937
-24,-24.0,24.0,42,2,19,27,3702083,890,890,1,1,2.8544071215842015,164,0,37,-1.9399085358770742,652,0,89,-5.079422597080178,890,1,1,0.1848281366754984,676,0,37,-1.9399085358770742,164,164|420|676|932,1.11587088|0.953205747|1.57897704|0.963682485,652,0,89,-5.079422597080178,140,140|396|652|908,0.219105545|0.45320715|0.450848859|0.133201339,726,0,1,0.1848281366754984,214,214|470|726|982,0.169727663|0.621800756|0.907495735|1.39655907
-24,-24.0,24.0,42,2,20,28,3706179,174,174,1,1,2.833621686497975,233,0,105,-2.7661610598425095,573,0,25,-2.629360925460487,174,1,1,1.3764689464808708,233,0,105,-2.7661610598425095,233,233|489|745|1001,1.00659233|0.642468142|0.106018026|0,522,0,25,-2.629360925460487,10,10|266|522|778,1.20402918|5.5748097|2.20952516|1.04876127,241,0,1,1.3764689464808708,241,241|497|753|1009,2.57136042|1.60982658|0.0878362967|0.0620547427
-24,-24.0,24.0,42,2,21,29,3710275,267,267,1,1,5.2111104591685855,219,0,89,-4.539491626912168,359,0,3,-0.11553645290640811,267,1,1,3.5194017704846896,987,0,89,-4.539491626912168,219,219|475|731|987,0.349712979|1.05559819|0.156467474|3.56616309,424,0,3,-0.11553645290640811,168,168|424|680|936,1.07107213|0.0216088769|0.538598791|1.93033965,267,1,1,3.5194017704846896,11,11|267|523|779,0.494611418|0.525707186|3.44031022|0.0204530741
-24,-24.0,24.0,42,2,22,30,3714371,917,917,1,1,3.046627822965023,248,0,13,-0.688096591601701,970,0,14,-2.21652666218416,917,1,1,1.3417903068635928,760,0,13,-0.688096591601701,248,248|504|760|1016,0.559893953|0.401809333|0.610768866|0,406,0,14,-2.21652666218416,150,150|406|662|918,1.14901703|0.648268235|0.895752667|2.48843695,478,0,1,1.3417903068635928,222,222|478|734|990,0.743196805|1.31245676|1.98691546|0.322605584
-24,-24.0,24.0,42,2,23,31,3718467,656,656,1,1,3.6018923257408892,125,0,161,-6.041819909012678,538,0,77,-6.086327297326023,219,0,3,-1.7457674051710073,381,0,161,-6.041819909012678,125,125|381|637|893,0.626743476|0.925877213|0.0103348627|0.43562787,538,0,77,-6.086327297326023,26,26|282|538|794,2.10951993|0.716959341|0.973771046|3.54181557,283,0,3,-1.7457674051710073,27,27|283|539|795,1.217057|1.93719503|5.08772076|1.11798115
-24,-24.0,24.0,42,2,24,32,3722563,889,889,1,1,1.1763099891051698,101,0,789,-14.525795301247813,744,0,133,-5.37714613574232,269,0,38,-2.459434081667628,101,0,789,-14.525795301247813,101,101|357|613|869,4.96437698|0.431540159|1.60111146|2.38018809,744,0,133,-5.37714613574232,232,232|488|744|1000,1.39518295|0.861920325|0.524257697|1.14390597,77,0,38,-2.459434081667628,77,77|333|589|845,0.316079509|0.399111987|0.586864908|0.160156557
-24,-24.0,24.0,42,2,25,33,3726659,66,66,1,1,1.3578016759742098,8,0,1017,-31.988829045466012,511,0,131,-6.101846530698084,66,1,1,0.7360165192219187,520,0,1017,-31.988829045466012,8,8|264|520|776,0|0.653350424|2.895569|1.99609964,62,0,131,-6.101846530698084,62,62|318|574|830,0.242272419|0.324366092|1.67768444|5.13740839,66,1,1,0.7360165192219187,66,66|322|578|834,2.33618673|1.71644443|0.0401519101|1.57582437
-24,-24.0,24.0,42,2,26,34,3730755,586,586,1,1,3.8002281975688224,8,0,149,-3.6926619838716572,592,0,5,-1.9124632682450406,856,0,7,-1.1907746957550587,520,0,149,-3.6926619838716572,8,8|264|520|776,0|0.0371566484|0.364588946|0.109191815,592,0,5,-1.9124632682450406,80,80|336|592|848,3.61773584|2.41222252|1.49001181|1.11806928,985,0,7,-1.1907746957550587,217,217|473|729|985,1.02935409|0.0469801832|3.82400649|0.378216982
-24,-24.0,24.0,42,2,27,35,3734851,425,425,1,1,3.4195187897096,4,0,753,-13.44484745942772,517,0,5,-0.8134140978568889,425,1,1,1.0730482383852182,516,0,753,-13.44484745942772,4,4|260|516|772,0|0.275234523|3.25914237|1.55519613,517,0,5,-0.8134140978568889,5,5|261|517|773,0|0.956428939|3.57431567|2.47342349,425,1,1,1.0730482383852182,169,169|425|681|937,0.908584349|1.01621021|1.94706763|3.15321655
-24,-24.0,24.0,42,2,28,36,3738947,860,860,1,1,5.481051792366797,32,0,77,-4.939160790826087,860,1,1,0.7644533447309134,860,1,1,2.5197496756619477,544,0,77,-4.939160790826087,32,32|288|544|800,0.170252061|0.130207349|0.821705981|0.284753305,860,1,1,0.7644533447309134,92,92|348|604|860,0.864200815|3.11956393|1.37617088|1.551164,860,1,1,2.5197496756619477,92,92|348|604|860,3.42696458|1.87639732|0.620873912|1.17879242
-24,-24.0,24.0,42,2,29,37,3743043,553,553,1,1,4.923065529097557,247,0,985,-20.33570161153886,1015,0,19,-3.5461239255590833,553,1,1,0.44474410730185493,247,0,985,-20.33570161153886,247,247|503|759|1015,0.634795446|0.393901603|0.601757892|0,771,0,19,-3.5461239255590833,3,3|259|515|771,0|0.340196377|1.55414061|1.07232756,771,0,1,0.44474410730185493,3,3|259|515|771,0|1.02829575|0.536377699|2.11271152
-24,-24.0,24.0,42,2,30,38,3747139,629,629,1,1,3.8605187711502156,147,0,1001,-24.517109036624475,116,0,6,-2.0777266147998565,629,1,1,1.4304467564851697,659,0,1001,-24.517109036624475,147,147|403|659|915,0.526902714|0.0687048376|0.651505721|0.582005082,116,0,6,-2.0777266147998565,116,116|372|628|884,2.34444827|6.20922298|4.25926269|0.206957819,629,1,1,1.4304467564851697,117,117|373|629|885,1.94026736|2.44281702|1.11386673|1.42794895
-24,-24.0,24.0,42,2,31,39,3751235,759,759,1,1,3.4480773636353996,122,0,661,-11.65048673784301,617,0,35,-4.6668480293132095,538,0,13,-2.0470785892014924,890,0,661,-11.65048673784301,122,122|378|634|890,0.0479667447|0.661555206|1.2277332|2.09364746,217,0,35,-4.6668480293132095,217,217|473|729|985,1.69054573|1.07549248|0.188634667|4.52325072,538,0,13,-2.0470785892014924,26,26|282|538|794,0.689661641|0.475471388|1.81111621|1.57230518
-24,-24.0,24.0,42,2,32,40,3755331,494,494,1,1,6.397586560019394,14,0,445,-6.876232040080464,494,1,1,1.3969283336834837,494,1,1,4.4996590800199225,526,0,445,-6.876232040080464,14,14|270|526|782,0|1.10020111|1.68345963|0.33275693,526,0,1,1.3969283336834837,14,14|270|526|782,0.807947774|0.653415113|0.870474641|0.200026173,494,1,1,4.4996590800199225,238,238|494|750|1006,5.01738509|0.42246978|0.0331434521|0.232619262
-24,-24.0,24.0,42,2,33,41,3759427,303,303,1,1,5.283670760909558,104,0,297,-7.2493319834705,188,0,2,-0.5050917585260115,303,1,1,1.2169006646056673,360,0,297,-7.2493319834705,104,104|360|616|872,0.393148836|1.9708439|0.764491765|0.184631392,250,0,2,-0.5050917585260115,250,250|506|762|1018,0.420728209|0.150941485|0.187643882|0.372124183,303,1,1,1.2169006646056673,47,47|303|559|815,0.275034429|0.632060747|0.167867488|0.360050057
-24,-24.0,24.0,42,2,34,42,3763523,1022,1022,1,1,2.672051865884373,196,0,221,-5.320758948440345,7,0,35,-2.6624244753104955,1022,1,1,0.315684899429865,964,0,221,-5.320758948440345,196,196|452|708|964,0.322208808|0.409980164|0.752927143|1.75353018,837,0,35,-2.6624244753104955,69,69|325|581|837,0.412301217|1.63263252|1.81321746|3.3344649,1022,1,1,0.315684899429865,254,254|510|766|1022,1.16970916|0.227144475|0.645755999|0.0855100187
-24,-24.0,24.0,42,2,35,43,3767619,720,720,1,1,2.6528843801541124,208,0,1,0.0,464,0,3,-1.70379631229414,243,0,2,-0.9226085387379769,464,0,1,0.0,208,208|464|720|976,0.449421711|1.28120883|0.845863077|0.684607468,464,0,3,-1.70379631229414,208,208|464|720|976,2.30640598|3.48315498|0.991813335|5.04776905,243,0,2,-0.9226085387379769,243,243|499|755|1011,2.14883131|0.31673199|2.84756187|1.2571413
-24,-24.0,24.0,42,2,36,44,3771715,314,314,1,1,3.9486229332494744,196,0,5,-1.2915820526545594,826,0,14,-3.2244565909845733,314,1,1,0.46828241602712883,452,0,5,-1.2915820526545594,196,196|452|708|964,0.046060307|1.01862224|0.189687853|0.275960658,826,0,14,-3.2244565909845733,58,58|314|570|826,1.77832311|4.57543888|0.887302692|0.0665584324,314,1,1,0.46828241602712883,58,58|314|570|826,2.4935386|1.79622352|1.24413821|0.581480772
-24,-24.0,24.0,42,2,37,45,3775811,602,602,1,1,3.1002013345018065,134,0,157,-4.435106335721358,505,0,22,-3.3753243394341026,646,0,3,-1.2456908387815304,646,0,157,-4.435106335721358,134,134|390|646|902,0.322212473|0.117939698|1.78964537|0.285823449,902,0,22,-3.3753243394341026,134,134|390|646|902,0.1740636|0.0518745881|0.48661695|2.24730289,380,0,3,-1.2456908387815304,124,124|380|636|892,0.222958189|1.85174669|0.794697367|0.557356816
-24,-24.0,24.0,42,2,38,46,3779907,7,7,1,1,3.5551145980962238,97,0,485,-8.547005832383567,222,0,80,-5.320372830769241,242,0,2,-1.0173209905209708,609,0,485,-8.547005832383567,97,97|353|609|865,0.0993660652|1.30943703|3.4789203|1.09407098,222,0,80,-5.320372830769241,222,222|478|734|990,0.850384374|0.0598219107|0.166173387|0.514097909,459,0,2,-1.0173209905209708,203,203|459|715|971,0.459941216|1.05004212|1.54526227|0.942761878
-24,-24.0,24.0,42,2,39,47,3784004,414,414,1,1,4.536829217593777,217,0,13,-0.5910222387266104,157,0,30,-3.0970353682659386,674,0,3,-0.42737577693544215,217,0,13,-0.5910222387266104,217,217|473|729|985,0.508883717|0.385700892|0.0174287774|0.345405473,43,0,30,-3.0970353682659386,43,43|299|555|811,1.63544467|1.54318807|0.681843013|0.739619094,674,0,3,-0.42737577693544215,162,162|418|674|930,2.17120904|1.80797421|0.0174654114|0.728264266
-24,-24.0,24.0,42,2,40,48,3788100,807,807,1,1,4.527821132721558,180,0,337,-8.98222100998323,807,1,1,2.0166020449816155,807,1,1,2.728331306904775,180,0,337,-8.98222100998323,180,180|436|692|948,2.76836356|0.0184871496|1.51687141|2.07652594,807,1,1,2.0166020449816155,39,39|295|551|807,2.54529803|1.55738268|0.255998848|3.04059468,807,1,1,2.728331306904775,39,39|295|551|807,5.11812403|1.13818866|0.500686317|2.48523204
-24,-24.0,24.0,42,2,41,49,3792196,195,195,1,1,4.354116222545176,220,0,769,-13.256236357576656,200,0,20,-2.643115214305954,195,1,1,2.070822864127332,732,0,769,-13.256236357576656,220,220|476|732|988,0.832572537|1.51596563|2.83059884|1.99421515,349,0,20,-2.643115214305954,93,93|349|605|861,2.04896825|1.4275444|2.27742201|0.779312406,195,1,1,2.070822864127332,195,195|451|707|963,0.582151921|0.363091715|0.125638228|0.528434174
-24,-24.0,24.0,42,2,42,50,3796292,826,826,1,1,3.016136906521518,37,0,149,-3.91207054901707,15,0,260,-6.646839016253908,950,0,18,-2.4612110703527086,37,0,149,-3.91207054901707,37,37|293|549|805,1.27067518|0.3015267|0.848484216|0.295875762,685,0,260,-6.646839016253908,173,173|429|685|941,0.182747967|0.283920842|1.15924862|0.428600135,950,0,18,-2.4612110703527086,182,182|438|694|950,2.49514589|0.222019553|2.17045985|0.673656783
-24,-24.0,24.0,42,2,43,51,3800388,928,928,1,1,5.179279826633483,38,0,161,-4.707719556641527,816,0,3,-0.7749851528354612,928,1,1,1.9103867772523175,38,0,161,-4.707719556641527,38,38|294|550|806,1.25602535|1.09059143|1.11542804|0.319725849,816,0,3,-0.7749851528354612,48,48|304|560|816,0.688794929|3.46555597|1.67064729|0.896950344,928,1,1,1.9103867772523175,160,160|416|672|928,3.18115788|0.078483228|3.12582282|0.731808035
