trial_id,packet_id,reference_id,esn0_db,seed,payload_index,gt_symbol,strict_sync_success,estimate_available,local_sync_estimate,oracle_decision,oracle_correct,oracle_true_margin_db,noisy_sync_decision,noisy_sync_correct,noisy_sync_true_margin_db,strict_end_to_end_correct
exp0_000005_rxg20_0_fulltrim:15:20260822,exp0_000005_rxg20_0_fulltrim,5,15.0,20260822,14,2681,1,1,0,2681,1,6.038326298534981,2681,1,5.973242625503775,1
exp0_000005_rxg20_0_fulltrim:15:20260822,exp0_000005_rxg20_0_fulltrim,5,15.0,20260822,15,1101,1,1,0,1101,1,6.755176905284169,1101,1,6.582018754874848,1
exp0_000006_rxg20_0_fulltrim:15:20260822,exp0_000006_rxg20_0_fulltrim,6,15.0,20260822,0,3293,1,1,1,3293,1,3.2694147119267147,3293,1,3.293059996945711,1
exp0_000006_rxg20_0_fulltrim:15:20260822,exp0_000006_rxg20_0_fulltrim,6,15.0,20260822,1,313,1,1,1,313,1,5.871243535038521,313,1,5.900239849340842,1
exp0_000006_rxg20_0_fulltrim:15:20260822,exp0_000006_rxg20_0_fulltrim,6,15.0,20260822,2,1433,1,1,1,1433,1,6.905844667934257,1433,1,6.893266885746996,1
exp0_000006_rxg20_0_fulltrim:15:20260822,exp0_000006_rxg20_0_fulltrim,6,15.0,20260822,3,2865,1,1,1,2865,1,1.7247976894943098,2865,1,1.7285389371033808,1
exp0_000006_rxg20_0_fulltrim:15:20260822,exp0_000006_rxg20_0_fulltrim,6,15.0,20260822,4,3469,1,1,1,3469,1,4.104576008330677,3469,1,4.108102255882905,1
exp0_000006_rxg20_0_fulltrim:15:20260822,exp0_000006_rxg20_0_fulltrim,6,15.0,20260822,5,3985,1,1,1,3985,1,6.883948658802488,3985,1,6.859248426719219,1
exp0_000006_rxg20_0_fulltrim:15:20260822,exp0_000006_rxg20_0_fulltrim,6,15.0,20260822,6,3165,1,1,1,3165,1,8.086920706646527,3165,1,8.07789777554163,1
exp0_000006_rxg20_0_fulltrim:15:20260822,exp0_000006_rxg20_0_fulltrim,6,15.0,20260822,7,1669,1,1,1,1669,1,6.173406789426286,1669,1,6.177088432550653,1
exp0_000006_rxg20_0_fulltrim:15:20260822,exp0_000006_rxg20_0_fulltrim,6,15.0,20260822,8,3921,1,1,1,3921,1,5.713855990489501,3921,1,5.708922996388914,1
exp0_000006_rxg20_0_fulltrim:15:20260822,exp0_000006_rxg20_0_fulltrim,6,15.0,20260822,9,1669,1,1,1,1669,1,6.534105849984568,1669,1,6.532953854410389,1
exp0_000006_rxg20_0_fulltrim:15:20260822,exp0_000006_rxg20_0_fulltrim,6,15.0,20260822,10,197,1,1,1,197,1,6.414648002862605,197,1,6.475995876989701,1
exp0_000006_rxg20_0_fulltrim:15:20260822,exp0_000006_rxg20_0_fulltrim,6,15.0,20260822,11,609,1,1,1,609,1,6.065612606711578,609,1,6.076207517342699,1
exp0_000006_rxg20_0_fulltrim:15:20260822,exp0_000006_rxg20_0_fulltrim,6,15.0,20260822,12,4073,1,1,1,4073,1,5.894306089266141,4073,1,5.879584361423653,1
exp0_000006_rxg20_0_fulltrim:15:20260822,exp0_000006_rxg20_0_fulltrim,6,15.0,20260822,13,745,1,1,1,745,1,5.020584648772398,745,1,5.001587085148206,1
exp0_000006_rxg20_0_fulltrim:15:20260822,exp0_000006_rxg20_0_fulltrim,6,15.0,20260822,14,2629,1,1,1,2629,1,5.978394770633637,2629,1,5.999065493070338,1
exp0_000006_rxg20_0_fulltrim:15:20260822,exp0_000006_rxg20_0_fulltrim,6,15.0,20260822,15,1469,1,1,1,1469,1,5.983259285225641,1469,1,5.949894937430509,1
exp0_000007_rxg20_0_fulltrim:15:20260822,exp0_000007_rxg20_0_fulltrim,7,15.0,20260822,0,3293,1,1,1,3293,1,6.810914533572241,3293,1,6.817096831102366,1
exp0_000007_rxg20_0_fulltrim:15:20260822,exp0_000007_rxg20_0_fulltrim,7,15.0,20260822,1,313,1,1,1,313,1,4.901206923862905,313,1,5.368032239623385,1
exp0_000007_rxg20_0_fulltrim:15:20260822,exp0_000007_rxg20_0_fulltrim,7,15.0,20260822,2,1433,1,1,1,1433,1,4.668959823162806,1433,1,4.622629032242391,1
exp0_000007_rxg20_0_fulltrim:15:20260822,exp0_000007_rxg20_0_fulltrim,7,15.0,20260822,3,2865,1,1,1,2865,1,4.794691622301594,2865,1,4.872636315384101,1
exp0_000007_rxg20_0_fulltrim:15:20260822,exp0_000007_rxg20_0_fulltrim,7,15.0,20260822,4,3469,1,1,1,3469,1,7.126596854702649,3469,1,7.16165024734556,1
exp0_000007_rxg20_0_fulltrim:15:20260822,exp0_000007_rxg20_0_fulltrim,7,15.0,20260822,5,3985,1,1,1,3985,1,5.376491915531378,3985,1,5.349435283807493,1
exp0_000007_rxg20_0_fulltrim:15:20260822,exp0_000007_rxg20_0_fulltrim,7,15.0,20260822,6,3165,1,1,1,3165,1,4.7063411792796845,3165,1,4.801506656745004,1
exp0_000007_rxg20_0_fulltrim:15:20260822,exp0_000007_rxg20_0_fulltrim,7,15.0,20260822,7,1669,1,1,1,1669,1,4.934604767118142,1669,1,4.905693511173549,1
exp0_000007_rxg20_0_fulltrim:15:20260822,exp0_000007_rxg20_0_fulltrim,7,15.0,20260822,8,3217,1,1,1,3217,1,3.7975808417537937,3217,1,3.788412066957669,1
exp0_000007_rxg20_0_fulltrim:15:20260822,exp0_000007_rxg20_0_fulltrim,7,15.0,20260822,9,1401,1,1,1,1401,1,6.382968323241477,1401,1,6.374704097319701,1
exp0_000007_rxg20_0_fulltrim:15:20260822,exp0_000007_rxg20_0_fulltrim,7,15.0,20260822,10,569,1,1,1,569,1,5.852432603106021,569,1,5.892415431609457,1
exp0_000007_rxg20_0_fulltrim:15:20260822,exp0_000007_rxg20_0_fulltrim,7,15.0,20260822,11,993,1,1,1,993,1,5.984043555972006,993,1,5.98017813541418,1
exp0_000007_rxg20_0_fulltrim:15:20260822,exp0_000007_rxg20_0_fulltrim,7,15.0,20260822,12,233,1,1,1,233,1,4.576951543272322,233,1,4.578196219879924,1
exp0_000007_rxg20_0_fulltrim:15:20260822,exp0_000007_rxg20_0_fulltrim,7,15.0,20260822,13,745,1,1,1,745,1,7.066521600760481,745,1,7.099450554210311,1
exp0_000007_rxg20_0_fulltrim:15:20260822,exp0_000007_rxg20_0_fulltrim,7,15.0,20260822,14,2457,1,1,1,2457,1,4.486736345949399,2457,1,4.4860511468859805,1
exp0_000007_rxg20_0_fulltrim:15:20260822,exp0_000007_rxg20_0_fulltrim,7,15.0,20260822,15,1097,1,1,1,1097,1,5.216518846575413,1097,1,5.205855466576567,1
exp0_000008_rxg20_0_fulltrim:15:20260822,exp0_000008_rxg20_0_fulltrim,8,15.0,20260822,0,3293,1,1,1,3293,1,5.948200117181303,3293,1,5.968194746560856,1
exp0_000008_rxg20_0_fulltrim:15:20260822,exp0_000008_rxg20_0_fulltrim,8,15.0,20260822,1,313,1,1,1,313,1,4.381776616458257,313,1,4.354464256777409,1
exp0_000008_rxg20_0_fulltrim:15:20260822,exp0_000008_rxg20_0_fulltrim,8,15.0,20260822,2,1433,1,1,1,1433,1,5.028183192158993,1433,1,4.997714597418191,1
exp0_000008_rxg20_0_fulltrim:15:20260822,exp0_000008_rxg20_0_fulltrim,8,15.0,20260822,3,2865,1,1,1,2865,1,5.335737147869713,2865,1,5.293776436703782,1
exp0_000008_rxg20_0_fulltrim:15:20260822,exp0_000008_rxg20_0_fulltrim,8,15.0,20260822,4,3469,1,1,1,3469,1,6.002481074487381,3469,1,5.992677484335024,1
exp0_000008_rxg20_0_fulltrim:15:20260822,exp0_000008_rxg20_0_fulltrim,8,15.0,20260822,5,3985,1,1,1,3985,1,3.7777617250954587,3985,1,3.7776439683698637,1
exp0_000008_rxg20_0_fulltrim:15:20260822,exp0_000008_rxg20_0_fulltrim,8,15.0,20260822,6,3165,1,1,1,3165,1,4.8339289839510595,3165,1,4.849502719967889,1
exp0_000008_rxg20_0_fulltrim:15:20260822,exp0_000008_rxg20_0_fulltrim,8,15.0,20260822,7,1669,1,1,1,1669,1,6.286838765007072,1669,1,6.328305393203893,1
exp0_000008_rxg20_0_fulltrim:15:20260822,exp0_000008_rxg20_0_fulltrim,8,15.0,20260822,8,3921,1,1,1,3921,1,3.6489005469454665,3921,1,3.62793380574626,1
exp0_000008_rxg20_0_fulltrim:15:20260822,exp0_000008_rxg20_0_fulltrim,8,15.0,20260822,9,1381,1,1,1,1381,1,6.150346743183116,1381,1,6.15461470097729,1
exp0_000008_rxg20_0_fulltrim:15:20260822,exp0_000008_rxg20_0_fulltrim,8,15.0,20260822,10,713,1,1,1,713,1,4.565334782195612,713,1,4.5922643654219195,1
exp0_000008_rxg20_0_fulltrim:15:20260822,exp0_000008_rxg20_0_fulltrim,8,15.0,20260822,11,997,1,1,1,997,1,4.687904323374328,997,1,4.710163366989464,1
exp0_000008_rxg20_0_fulltrim:15:20260822,exp0_000008_rxg20_0_fulltrim,8,15.0,20260822,12,3861,1,1,1,3861,1,5.873278430922907,3861,1,5.825396522370254,1
exp0_000008_rxg20_0_fulltrim:15:20260822,exp0_000008_rxg20_0_fulltrim,8,15.0,20260822,13,1289,1,1,1,1289,1,5.650606598992171,1289,1,5.647394025835934,1
exp0_000008_rxg20_0_fulltrim:15:20260822,exp0_000008_rxg20_0_fulltrim,8,15.0,20260822,14,2665,1,1,1,2665,1,7.122460319155113,2665,1,7.12292809459901,1
exp0_000008_rxg20_0_fulltrim:15:20260822,exp0_000008_rxg20_0_fulltrim,8,15.0,20260822,15,1461,1,1,1,1461,1,4.314558000987371,1461,1,4.369068251323566,1
exp0_000000_rxg20_0_fulltrim:16:20260821,exp0_000000_rxg20_0_fulltrim,0,16.0,20260821,0,3293,1,1,1,3293,1,4.764763388711935,3293,1,3.8349295785285875,1
exp0_000000_rxg20_0_fulltrim:16:20260821,exp0_000000_rxg20_0_fulltrim,0,16.0,20260821,1,313,1,1,1,313,1,6.074639029710381,313,1,6.073256916326548,1
exp0_000000_rxg20_0_fulltrim:16:20260821,exp0_000000_rxg20_0_fulltrim,0,16.0,20260821,2,1433,1,1,1,1433,1,8.259408200436555,1433,1,8.256401017943654,1
exp0_000000_rxg20_0_fulltrim:16:20260821,exp0_000000_rxg20_0_fulltrim,0,16.0,20260821,3,2865,1,1,1,2865,1,4.774827929791815,2865,1,4.7807592293024985,1
exp0_000000_rxg20_0_fulltrim:16:20260821,exp0_000000_rxg20_0_fulltrim,0,16.0,20260821,4,3469,1,1,1,3469,1,5.893833876289807,3469,1,6.063551883421143,1
exp0_000000_rxg20_0_fulltrim:16:20260821,exp0_000000_rxg20_0_fulltrim,0,16.0,20260821,5,3985,1,1,1,3985,1,3.339615562644049,3985,1,3.3421436860358837,1
exp0_000000_rxg20_0_fulltrim:16:20260821,exp0_000000_rxg20_0_fulltrim,0,16.0,20260821,6,3165,1,1,1,3165,1,5.453654294902299,3165,1,5.457337140222041,1
exp0_000000_rxg20_0_fulltrim:16:20260821,exp0_000000_rxg20_0_fulltrim,0,16.0,20260821,7,1669,1,1,1,1669,1,6.4061521796997765,1669,1,6.405814518709382,1
exp0_000000_rxg20_0_fulltrim:16:20260821,exp0_000000_rxg20_0_fulltrim,0,16.0,20260821,8,849,1,1,1,849,1,7.252741917777042,849,1,7.180528908010597,1
exp0_000000_rxg20_0_fulltrim:16:20260821,exp0_000000_rxg20_0_fulltrim,0,16.0,20260821,9,665,1,1,1,665,1,6.347630187564885,665,1,6.341488612448446,1
exp0_000000_rxg20_0_fulltrim:16:20260821,exp0_000000_rxg20_0_fulltrim,0,16.0,20260821,10,713,1,1,1,713,1,4.323387206715844,713,1,4.3230200069509825,1
exp0_000000_rxg20_0_fulltrim:16:20260821,exp0_000000_rxg20_0_fulltrim,0,16.0,20260821,11,797,1,1,1,797,1,7.810867353494179,797,1,7.92761795864431,1
exp0_000000_rxg20_0_fulltrim:16:20260821,exp0_000000_rxg20_0_fulltrim,0,16.0,20260821,12,3881,1,1,1,3881,1,7.279242772663249,3881,1,6.555134557951253,1
exp0_000000_rxg20_0_fulltrim:16:20260821,exp0_000000_rxg20_0_fulltrim,0,16.0,20260821,13,693,1,1,1,693,1,6.6832798263442195,693,1,6.688412314357834,1
exp0_000000_rxg20_0_fulltrim:16:20260821,exp0_000000_rxg20_0_fulltrim,0,16.0,20260821,14,2437,1,1,1,2437,1,7.264006164894774,2437,1,7.268582528273704,1
exp0_000000_rxg20_0_fulltrim:16:20260821,exp0_000000_rxg20_0_fulltrim,0,16.0,20260821,15,1117,1,1,1,1117,1,6.17444117390748,1117,1,6.208490731631501,1
exp0_000002_rxg20_0_fulltrim:16:20260821,exp0_000002_rxg20_0_fulltrim,2,16.0,20260821,0,3293,0,1,1,3293,1,7.453899744368987,3293,1,7.475319776672555,0
exp0_000002_rxg20_0_fulltrim:16:20260821,exp0_000002_rxg20_0_fulltrim,2,16.0,20260821,1,313,0,1,1,313,1,4.628117006653575,313,1,4.624452641956579,0
exp0_000002_rxg20_0_fulltrim:16:20260821,exp0_000002_rxg20_0_fulltrim,2,16.0,20260821,2,1433,0,1,1,1433,1,6.913664221104755,1433,1,6.913497911493538,0
exp0_000002_rxg20_0_fulltrim:16:20260821,exp0_000002_rxg20_0_fulltrim,2,16.0,20260821,3,2865,0,1,1,2865,1,7.575386773245861,2865,1,7.5638868085446695,0
exp0_000002_rxg20_0_fulltrim:16:20260821,exp0_000002_rxg20_0_fulltrim,2,16.0,20260821,4,3469,0,1,1,3469,1,6.848427925464965,3469,1,6.843531249277567,0
exp0_000002_rxg20_0_fulltrim:16:20260821,exp0_000002_rxg20_0_fulltrim,2,16.0,20260821,5,3985,0,1,1,3985,1,7.647327692583578,3985,1,7.6357650545191635,0
exp0_000002_rxg20_0_fulltrim:16:20260821,exp0_000002_rxg20_0_fulltrim,2,16.0,20260821,6,3165,0,1,1,3165,1,8.007966257010235,3165,1,8.007404898758123,0
exp0_000002_rxg20_0_fulltrim:16:20260821,exp0_000002_rxg20_0_fulltrim,2,16.0,20260821,7,1669,0,1,1,1669,1,7.095738952109852,1669,1,7.010656141922565,0
exp0_000002_rxg20_0_fulltrim:16:20260821,exp0_000002_rxg20_0_fulltrim,2,16.0,20260821,8,173,0,1,1,173,1,7.201179445815194,173,1,7.210155292468857,0
exp0_000002_rxg20_0_fulltrim:16:20260821,exp0_000002_rxg20_0_fulltrim,2,16.0,20260821,9,1669,0,1,1,1669,1,7.433297165639964,1669,1,7.440031427333316,0
exp0_000002_rxg20_0_fulltrim:16:20260821,exp0_000002_rxg20_0_fulltrim,2,16.0,20260821,10,53,0,1,1,53,1,5.4471028570273985,53,1,5.446203284965013,0
exp0_000002_rxg20_0_fulltrim:16:20260821,exp0_000002_rxg20_0_fulltrim,2,16.0,20260821,11,541,0,1,1,541,1,6.931735330163054,541,1,6.93397277925785,0
exp0_000002_rxg20_0_fulltrim:16:20260821,exp0_000002_rxg20_0_fulltrim,2,16.0,20260821,12,213,0,1,1,213,1,8.185123824800261,213,1,8.205590151335038,0
exp0_000002_rxg20_0_fulltrim:16:20260821,exp0_000002_rxg20_0_fulltrim,2,16.0,20260821,13,1301,0,1,1,1301,1,5.709420498695966,1301,1,5.684084995136095,0
exp0_000002_rxg20_0_fulltrim:16:20260821,exp0_000002_rxg20_0_fulltrim,2,16.0,20260821,14,2677,0,1,1,2677,1,4.025450205314683,2677,1,4.015066548039682,0
exp0_000002_rxg20_0_fulltrim:16:20260821,exp0_000002_rxg20_0_fulltrim,2,16.0,20260821,15,1117,0,1,1,1117,1,5.767035322093115,1117,1,5.746211157419019,0
exp0_000003_rxg20_0_fulltrim:16:20260821,exp0_000003_rxg20_0_fulltrim,3,16.0,20260821,0,3293,1,1,1,3293,1,6.448718881495244,3293,1,6.449711794851788,1
exp0_000003_rxg20_0_fulltrim:16:20260821,exp0_000003_rxg20_0_fulltrim,3,16.0,20260821,1,313,1,1,1,313,1,5.057087272505234,313,1,5.060040494578677,1
exp0_000003_rxg20_0_fulltrim:16:20260821,exp0_000003_rxg20_0_fulltrim,3,16.0,20260821,2,1433,1,1,1,1433,1,3.9447739682125293,1433,1,3.9442216860947044,1
exp0_000003_rxg20_0_fulltrim:16:20260821,exp0_000003_rxg20_0_fulltrim,3,16.0,20260821,3,2865,1,1,1,2865,1,7.41214708268108,2865,1,6.85563006791944,1
exp0_000003_rxg20_0_fulltrim:16:20260821,exp0_000003_rxg20_0_fulltrim,3,16.0,20260821,4,3469,1,1,1,3469,1,5.118316775452599,3469,1,5.12043178868667,1
exp0_000003_rxg20_0_fulltrim:16:20260821,exp0_000003_rxg20_0_fulltrim,3,16.0,20260821,5,3985,1,1,1,3985,1,6.656256063841956,3985,1,6.657542551582415,1
exp0_000003_rxg20_0_fulltrim:16:20260821,exp0_000003_rxg20_0_fulltrim,3,16.0,20260821,6,3165,1,1,1,3165,1,6.944143539405769,3165,1,6.9451760763409425,1
exp0_000003_rxg20_0_fulltrim:16:20260821,exp0_000003_rxg20_0_fulltrim,3,16.0,20260821,7,1669,1,1,1,1669,1,7.757805697291151,1669,1,7.502967255897538,1
exp0_000003_rxg20_0_fulltrim:16:20260821,exp0_000003_rxg20_0_fulltrim,3,16.0,20260821,8,3949,1,1,1,3949,1,7.328924415754095,3949,1,7.330350228327979,1
exp0_000003_rxg20_0_fulltrim:16:20260821,exp0_000003_rxg20_0_fulltrim,3,16.0,20260821,9,1669,1,1,1,1669,1,7.708480067994388,1669,1,7.7094553730935935,1
exp0_000003_rxg20_0_fulltrim:16:20260821,exp0_000003_rxg20_0_fulltrim,3,16.0,20260821,10,969,1,1,1,969,1,7.397665180245069,969,1,7.397207281078167,1
exp0_000003_rxg20_0_fulltrim:16:20260821,exp0_000003_rxg20_0_fulltrim,3,16.0,20260821,11,541,1,1,1,541,1,4.872945944851952,541,1,4.871659787511104,1
exp0_000003_rxg20_0_fulltrim:16:20260821,exp0_000003_rxg20_0_fulltrim,3,16.0,20260821,12,3881,1,1,1,3881,1,4.67398048665952,3881,1,4.675681347061625,1
exp0_000003_rxg20_0_fulltrim:16:20260821,exp0_000003_rxg20_0_fulltrim,3,16.0,20260821,13,1385,1,1,1,1385,1,6.657218450973183,1385,1,6.657651985074908,1
exp0_000003_rxg20_0_fulltrim:16:20260821,exp0_000003_rxg20_0_fulltrim,3,16.0,20260821,14,2485,1,1,1,2485,1,8.180251777648397,2485,1,7.757039832363043,1
exp0_000003_rxg20_0_fulltrim:16:20260821,exp0_000003_rxg20_0_fulltrim,3,16.0,20260821,15,1441,1,1,1,1441,1,5.40278159377228,1441,1,5.403323449317911,1
exp0_000004_rxg20_0_fulltrim:16:20260821,exp0_000004_rxg20_0_fulltrim,4,16.0,20260821,0,3293,1,1,1,3293,1,8.760765795322836,3293,1,8.76798591591088,1
exp0_000004_rxg20_0_fulltrim:16:20260821,exp0_000004_rxg20_0_fulltrim,4,16.0,20260821,1,313,1,1,1,313,1,7.916429723771634,313,1,7.908474432395289,1
exp0_000004_rxg20_0_fulltrim:16:20260821,exp0_000004_rxg20_0_fulltrim,4,16.0,20260821,2,1433,1,1,1,1433,1,7.90535176111331,1433,1,7.912570886656438,1
exp0_000004_rxg20_0_fulltrim:16:20260821,exp0_000004_rxg20_0_fulltrim,4,16.0,20260821,3,2865,1,1,1,2865,1,7.449376932356376,2865,1,6.842925734533858,1
exp0_000004_rxg20_0_fulltrim:16:20260821,exp0_000004_rxg20_0_fulltrim,4,16.0,20260821,4,3469,1,1,1,3469,1,8.352214367107605,3469,1,8.353084420447036,1
exp0_000004_rxg20_0_fulltrim:16:20260821,exp0_000004_rxg20_0_fulltrim,4,16.0,20260821,5,3985,1,1,1,3985,1,5.216269954950135,3985,1,5.207808880689123,1
exp0_000004_rxg20_0_fulltrim:16:20260821,exp0_000004_rxg20_0_fulltrim,4,16.0,20260821,6,3165,1,1,1,3165,1,8.445378463928852,3165,1,8.440901638896252,1
exp0_000004_rxg20_0_fulltrim:16:20260821,exp0_000004_rxg20_0_fulltrim,4,16.0,20260821,7,1669,1,1,1,1669,1,5.32913148096535,1669,1,5.336026631422164,1
exp0_000004_rxg20_0_fulltrim:16:20260821,exp0_000004_rxg20_0_fulltrim,4,16.0,20260821,8,3245,1,1,1,3245,1,5.189446728924407,3245,1,5.176553445723124,1
exp0_000004_rxg20_0_fulltrim:16:20260821,exp0_000004_rxg20_0_fulltrim,4,16.0,20260821,9,1381,1,1,1,1381,1,4.97137233055395,1381,1,4.963284632491007,1
exp0_000004_rxg20_0_fulltrim:16:20260821,exp0_000004_rxg20_0_fulltrim,4,16.0,20260821,10,709,1,1,1,709,1,6.054972195067734,709,1,6.051152823718021,1
exp0_000004_rxg20_0_fulltrim:16:20260821,exp0_000004_rxg20_0_fulltrim,4,16.0,20260821,11,609,1,1,1,609,1,4.647690480391752,609,1,4.6460269280875695,1
exp0_000004_rxg20_0_fulltrim:16:20260821,exp0_000004_rxg20_0_fulltrim,4,16.0,20260821,12,213,1,1,1,213,1,5.314782626119953,213,1,5.297461005142172,1
exp0_000004_rxg20_0_fulltrim:16:20260821,exp0_000004_rxg20_0_fulltrim,4,16.0,20260821,13,1385,1,1,1,1385,1,4.502926206553091,1385,1,4.503926684315442,1
exp0_000004_rxg20_0_fulltrim:16:20260821,exp0_000004_rxg20_0_fulltrim,4,16.0,20260821,14,2473,1,1,1,2473,1,4.974904891331694,2473,1,4.990070866477431,1
exp0_000004_rxg20_0_fulltrim:16:20260821,exp0_000004_rxg20_0_fulltrim,4,16.0,20260821,15,1449,1,1,1,1449,1,4.063713041346971,1449,1,4.067186556794955,1
exp0_000005_rxg20_0_fulltrim:16:20260821,exp0_000005_rxg20_0_fulltrim,5,16.0,20260821,0,3293,1,1,1,3293,1,7.628062147674437,3293,1,7.642529910239112,1
exp0_000005_rxg20_0_fulltrim:16:20260821,exp0_000005_rxg20_0_fulltrim,5,16.0,20260821,1,313,1,1,1,313,1,4.720303712457722,313,1,4.745459507160904,1
exp0_000005_rxg20_0_fulltrim:16:20260821,exp0_000005_rxg20_0_fulltrim,5,16.0,20260821,2,1433,1,1,1,1433,1,6.391974931207516,1433,1,6.371490908020557,1
exp0_000005_rxg20_0_fulltrim:16:20260821,exp0_000005_rxg20_0_fulltrim,5,16.0,20260821,3,2865,1,1,1,2865,1,6.713208271070706,2865,1,6.73850681737148,1
exp0_000005_rxg20_0_fulltrim:16:20260821,exp0_000005_rxg20_0_fulltrim,5,16.0,20260821,4,3469,1,1,1,3469,1,8.24051004442098,3469,1,8.198061060468223,1
exp0_000005_rxg20_0_fulltrim:16:20260821,exp0_000005_rxg20_0_fulltrim,5,16.0,20260821,5,3985,1,1,1,3985,1,7.254605592884752,3985,1,7.229359246043927,1
exp0_000005_rxg20_0_fulltrim:16:20260821,exp0_000005_rxg20_0_fulltrim,5,16.0,20260821,6,3165,1,1,1,3165,1,6.4839895304055775,3165,1,6.499137976894879,1
exp0_000005_rxg20_0_fulltrim:16:20260821,exp0_000005_rxg20_0_fulltrim,5,16.0,20260821,7,1669,1,1,1,1669,1,6.047939078052119,1669,1,6.03889911253648,1
exp0_000005_rxg20_0_fulltrim:16:20260821,exp0_000005_rxg20_0_fulltrim,5,16.0,20260821,8,1169,1,1,1,1169,1,6.105766531281546,1169,1,6.137791200154641,1
exp0_000005_rxg20_0_fulltrim:16:20260821,exp0_000005_rxg20_0_fulltrim,5,16.0,20260821,9,665,1,1,1,665,1,6.927510746262882,665,1,6.968837947441856,1
exp0_000005_rxg20_0_fulltrim:16:20260821,exp0_000005_rxg20_0_fulltrim,5,16.0,20260821,10,197,1,1,1,197,1,8.112038600744716,197,1,8.090646659275466,1
exp0_000005_rxg20_0_fulltrim:16:20260821,exp0_000005_rxg20_0_fulltrim,5,16.0,20260821,11,993,1,1,1,993,1,5.110839450126169,993,1,5.138559123044498,1
exp0_000005_rxg20_0_fulltrim:16:20260821,exp0_000005_rxg20_0_fulltrim,5,16.0,20260821,12,4053,1,1,1,4053,1,6.831150162297831,4053,1,6.860151888792732,1
exp0_000005_rxg20_0_fulltrim:16:20260821,exp0_000005_rxg20_0_fulltrim,5,16.0,20260821,13,1333,1,1,1,1333,1,5.139040124912962,1333,1,5.1666878893093635,1
exp0_000005_rxg20_0_fulltrim:16:20260821,exp0_000005_rxg20_0_fulltrim,5,16.0,20260821,14,2681,1,1,1,2681,1,9.085775110980872,2681,1,9.089870425631839,1
exp0_000005_rxg20_0_fulltrim:16:20260821,exp0_000005_rxg20_0_fulltrim,5,16.0,20260821,15,1101,1,1,1,1101,1,7.226794698486005,1101,1,7.26797222219047,1
exp0_000006_rxg20_0_fulltrim:16:20260821,exp0_000006_rxg20_0_fulltrim,6,16.0,20260821,0,3293,1,1,1,3293,1,7.643372489576379,3293,1,7.637151712245004,1
exp0_000006_rxg20_0_fulltrim:16:20260821,exp0_000006_rxg20_0_fulltrim,6,16.0,20260821,1,313,1,1,1,313,1,6.226511506102989,313,1,6.165343076409954,1
exp0_000006_rxg20_0_fulltrim:16:20260821,exp0_000006_rxg20_0_fulltrim,6,16.0,20260821,2,1433,1,1,1,1433,1,6.480124858237108,1433,1,6.410608577081848,1
exp0_000006_rxg20_0_fulltrim:16:20260821,exp0_000006_rxg20_0_fulltrim,6,16.0,20260821,3,2865,1,1,1,2865,1,7.339087178285874,2865,1,7.339732816650731,1
exp0_000006_rxg20_0_fulltrim:16:20260821,exp0_000006_rxg20_0_fulltrim,6,16.0,20260821,4,3469,1,1,1,3469,1,6.89010345373028,3469,1,6.8466405393781615,1
exp0_000006_rxg20_0_fulltrim:16:20260821,exp0_000006_rxg20_0_fulltrim,6,16.0,20260821,5,3985,1,1,1,3985,1,6.6871646232257,3985,1,6.636154835952857,1
exp0_000006_rxg20_0_fulltrim:16:20260821,exp0_000006_rxg20_0_fulltrim,6,16.0,20260821,6,3165,1,1,1,3165,1,4.98947850917905,3165,1,5.537058252318978,1
exp0_000006_rxg20_0_fulltrim:16:20260821,exp0_000006_rxg20_0_fulltrim,6,16.0,20260821,7,1669,1,1,1,1669,1,4.117621159936768,1669,1,4.137235779171391,1
exp0_000006_rxg20_0_fulltrim:16:20260821,exp0_000006_rxg20_0_fulltrim,6,16.0,20260821,8,3921,1,1,1,3921,1,5.02805258450973,3921,1,4.977679768236606,1
exp0_000006_rxg20_0_fulltrim:16:20260821,exp0_000006_rxg20_0_fulltrim,6,16.0,20260821,9,1669,1,1,1,1669,1,3.6297662530468684,1669,1,3.5914490194800037,1
exp0_000006_rxg20_0_fulltrim:16:20260821,exp0_000006_rxg20_0_fulltrim,6,16.0,20260821,10,197,1,1,1,197,1,7.610968379171607,197,1,7.626956100546522,1
exp0_000006_rxg20_0_fulltrim:16:20260821,exp0_000006_rxg20_0_fulltrim,6,16.0,20260821,11,609,1,1,1,609,1,6.331904443331807,609,1,6.284222105507645,1
exp0_000006_rxg20_0_fulltrim:16:20260821,exp0_000006_rxg20_0_fulltrim,6,16.0,20260821,12,4073,1,1,1,4073,1,6.608706990097556,4073,1,6.673603481725706,1
exp0_000006_rxg20_0_fulltrim:16:20260821,exp0_000006_rxg20_0_fulltrim,6,16.0,20260821,13,745,1,1,1,745,1,4.946920012061425,745,1,4.901480282023781,1
exp0_000006_rxg20_0_fulltrim:16:20260821,exp0_000006_rxg20_0_fulltrim,6,16.0,20260821,14,2629,1,1,1,2629,1,5.792991771475149,2629,1,5.802608108637867,1
exp0_000006_rxg20_0_fulltrim:16:20260821,exp0_000006_rxg20_0_fulltrim,6,16.0,20260821,15,1469,1,1,1,1469,1,7.26779131723732,1469,1,7.232545171485928,1
