dataset,packet_index,frame_index,payload_symbol_index,frame_symbol_index,start_sample,gt_bin,snr_label,added_snr_db,seed,added_awgn_power,savaux_bin,savaux_correct,savaux_margin_db,savaux_gt_lambda,savaux_max_false_lambda,savaux_gt_false_margin_db,white_ml_bin,white_ml_matches_savaux,colored_ml_bin,colored_ml_correct,colored_ml_margin_db,colored_ml_gt_lambda,colored_ml_max_false_lambda,colored_ml_gt_false_margin_db,colored_minus_savaux_gt_lambda,colored_minus_savaux_gt_false_margin_db,model_gt_full_information,model_gt_savaux_information,model_gt_full_to_savaux_snr_gain_db,colored_ml_fix_vs_savaux,colored_ml_break_vs_savaux,covariance_model
collector_low4_train_low1,17,8,3,11,46932623,718,-9,-9.0,7,1.6492222488379657e-06,913,0,0.4578666673630424,2.489126436467355,6.46968225234152,-4.148359941608064,913,1,913,0,0.41893542409262235,2.5409557862687593,6.5766420882132355,-4.130070992712338,0.05182934980140441,0.018288948895725632,2184144044.714186,2182006642.2975726,0.004252084803466194,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,4,12,46936719,756,-9,-9.0,7,1.6492222488379657e-06,756,1,2.8281268448325165,14.593230666758487,7.609044062612762,2.828213481366977,756,1,756,1,2.922588014544823,14.914359289646702,7.609319150029875,2.922588014544823,0.32112862288821553,0.09437453317784605,2184027088.233688,2181892902.767784,0.004245909439185065,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,5,13,46940816,109,-9,-9.0,7,1.6492222488379657e-06,962,0,1.081595992220872,6.060363326181351,10.134542607550422,-2.2330549144982386,962,1,962,0,0.9982260092808147,6.063994881122929,10.014516297088244,-2.1787115161809756,0.0036315549415784076,0.05434339831726298,2183291225.1820793,2181176020.9213376,0.004209547505619428,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,6,14,46944912,932,-9,-9.0,7,1.6492222488379657e-06,547,0,1.0081456826579496,5.910727921078568,9.546895970411125,-2.082212215795904,547,1,547,0,1.0949614946648754,6.101116712155375,9.626080913578113,-1.980401749209387,0.19038879107680717,0.10181046658651693,2184329041.7976255,2182186942.0669193,0.004261072996410299,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,7,15,46949008,468,-9,-9.0,7,1.6492222488379657e-06,468,1,1.840075798620836,10.352222870641523,6.772599550658737,1.8427821579128236,468,1,468,1,1.7167612500315854,10.163648605523017,6.845001008988971,1.7167612500315854,-0.18857426511850583,-0.1260209078812382,2184835320.4859686,2182694974.160134,0.004256596338775013,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,8,16,46953104,89,-9,-9.0,7,1.6492222488379657e-06,89,1,1.3277435463224616,8.220269759625213,6.0587117635517185,1.32505777840632,89,1,89,1,1.4033674614277616,8.293604110473007,6.003528195445349,1.4033674614277616,0.07333435084779438,0.07830968302144159,2183514091.909276,2181390341.4263325,0.004226132336001303,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,9,17,46957200,713,-9,-9.0,7,1.6492222488379657e-06,794,0,0.10028831521623373,9.25102016525471,9.466854202481617,-0.10016061041832315,794,1,794,0,0.21900822912798984,9.07142465134334,9.540613895959885,-0.21900822912798956,-0.1795955139113694,-0.11884761870966641,2184093827.851781,2181957976.7101526,0.00424909497409572,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,10,18,46961296,865,-9,-9.0,7,1.6492222488379657e-06,865,1,3.9777361594963283,17.373819514940877,6.951884988019251,3.977927270713752,865,1,865,1,3.9430556610535934,17.59815436911593,7.098417788729364,3.9430556610535934,0.22433485417505494,-0.034871609660158676,2183990277.356491,2181855623.2205105,0.004246913917794599,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,11,19,46965392,92,-9,-9.0,7,1.6492222488379657e-06,225,0,0.2583365715651528,4.860257477572954,6.256474767295617,-1.0967042026429317,225,1,225,0,0.24295934756458282,4.93200190581784,6.269260239384312,-1.0419306219952684,0.07174442824488558,0.054773580647663245,2183503659.4934826,2181381529.3914356,0.004222926496040991,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,12,20,46969488,645,-9,-9.0,7,1.6492222488379657e-06,645,1,4.184223108072344,20.99667600790467,8.007337823849399,4.186623953771615,645,1,645,1,4.073921023422157,20.9071766051338,8.182825416445178,4.073921023422157,-0.08949940277087265,-0.11270293034945755,2184666386.166562,2182515191.5246067,0.004278512452217495,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,13,21,46973584,426,-9,-9.0,7,1.6492222488379657e-06,426,1,0.24560125157439955,7.888651617914481,7.452973189627183,0.24673218023242183,426,1,426,1,0.2276805200959512,7.814528142860918,7.415402133132513,0.2276805200959512,-0.07412347505356287,-0.01905166013647064,2184318706.0185013,2182180315.9098153,0.004253710324624731,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,14,22,46977680,765,-9,-9.0,7,1.6492222488379657e-06,765,1,1.2115861527275797,9.353532197736127,7.076697860589732,1.2114499174653828,765,1,765,1,1.1665577981834376,9.282497076303764,7.095925403492234,1.1665577981834376,-0.07103512143236301,-0.04489211928194514,2183925231.228689,2181791957.3887367,0.004244292934198522,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,15,23,46981776,1023,-9,-9.0,7,1.6492222488379657e-06,1023,1,1.8562900817566579,13.065847627252554,8.524411855712481,1.8547316475641757,1023,1,1023,1,1.6404915660613657,12.751978645089743,8.74034187377229,1.6404915660613657,-0.3138689821628109,-0.21424008150281004,2183239796.4680524,2181126718.737853,0.004205412476558466,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,16,24,46985872,597,-9,-9.0,7,1.6492222488379657e-06,436,0,0.5971669026884576,2.4837227968468594,8.24124139806019,-5.20889511947265,436,1,436,0,0.7283734516146698,2.4839167069184462,8.245802920406286,-5.21095922124106,0.0001939100715868669,-0.0020641017684104312,2184373723.51429,2182213276.647247,0.004297499302446714,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,17,25,46989968,562,-9,-9.0,7,1.6492222488379657e-06,562,1,1.6307787004475018,11.915817569125291,8.177593079900923,1.634983494563855,562,1,562,1,1.7123545933851256,12.041865585526592,8.118173259125516,1.7123545933851256,0.1260480164013007,0.07737109882127058,2186053059.22027,2183884607.5855155,0.004310114827030547,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,18,26,46994064,827,-9,-9.0,7,1.6492222488379657e-06,827,1,0.4091175390843944,6.952535428998547,6.3268666709668615,0.4095452817245755,827,1,827,1,0.30096164848775536,6.9726118824408205,6.505779307518105,0.30096164848775536,0.02007645344227349,-0.10858363323682013,2184200048.26216,2182057067.748062,0.004263077789977008,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,19,27,46998160,890,-9,-9.0,7,1.6492222488379657e-06,424,0,0.5084125050289905,6.60093107201038,7.42220577553747,-0.5092779289267956,424,1,424,0,0.4994981295302254,6.647942133084506,7.4582518314707045,-0.4994981295302256,0.04701106107412567,0.009779799396569977,2183986675.383447,2181853674.034087,0.004243631078944273,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,20,28,47002256,174,-9,-9.0,7,1.6492222488379657e-06,174,1,3.756560497594555,13.800382139639442,5.8105062534623615,3.756771394789874,174,1,174,1,3.669592980442775,13.870255609552109,5.958338420463863,3.669592980442775,0.06987346991266641,-0.08717841434709905,2183486226.935646,2181367596.8823,0.004215991878584417,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,21,29,47006352,267,-9,-9.0,7,1.6492222488379657e-06,797,0,0.3084272967395455,5.880604204023454,6.314167703968342,-0.30894162493942723,797,1,797,0,0.41341573203330273,5.81201955728165,6.392469141438791,-0.41341573203330306,-0.06858464674180365,-0.10447410709387583,2183842821.5423656,2181714234.709681,0.004235123156260049,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,22,30,47010448,917,-9,-9.0,7,1.6492222488379657e-06,917,1,0.5700270643001105,11.435700779978246,10.028860129636929,0.5701120899059802,917,1,917,1,0.7067148477607854,11.666743396005074,9.914667657577956,0.7067148477607854,0.23104261602682818,0.13660275785480525,2184170586.231892,2182030083.9383974,0.004258202859940973,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,23,31,47014544,656,-9,-9.0,7,1.6492222488379657e-06,160,0,4.181451109702447,6.1453415049047235,16.088578897590633,-4.179716623867914,160,1,160,0,4.108361039314144,6.1785872397882375,15.912018941413063,-4.108361039314145,0.03324573488351401,0.07135558455376856,2184509267.3128004,2182357197.041887,0.004280562854941872,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,24,32,47018640,889,-9,-9.0,7,1.6492222488379657e-06,427,0,0.23668019192964132,6.389077448674041,7.038278839851103,-0.42028315852822373,427,1,427,0,0.2615511026907,6.436673920975604,7.065379513804898,-0.40473986229533016,0.04759647230156272,0.015543296232893578,2183993894.5884275,2181860400.3587832,0.004244598111922906,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,25,33,47022736,66,-9,-9.0,7,1.6492222488379657e-06,66,1,2.733178847343482,11.883226949779981,6.3377254427801715,2.730009703537983,66,1,66,1,2.58314269659147,11.848736559541475,6.536688265705202,2.58314269659147,-0.03449039023850631,-0.146867006946513,2183009949.185606,2180897125.459709,0.004205349662094107,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,26,34,47026832,586,-9,-9.0,7,1.6492222488379657e-06,712,0,0.4134208379464692,1.9924122325078701,6.690195090335285,-5.260595828154599,712,1,712,0,0.5106955514261083,1.9980220025763253,6.857689548322353,-5.355775540099242,0.0056097700684552,-0.09517971194464359,2184750232.784999,2182628070.759258,0.004220579331415613,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,27,35,47030928,425,-9,-9.0,7,1.6492222488379657e-06,425,1,3.802138261740564,14.391344099934388,5.995175633078719,3.802994467807483,425,1,425,1,3.770187997989536,14.400687618966254,6.0445563404638465,3.770187997989536,0.00934351903186581,-0.032806469817947104,2184377534.5637903,2182245423.768454,0.0042410990627937285,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,28,36,47035024,860,-9,-9.0,7,1.6492222488379657e-06,860,1,1.4317104041321267,12.589986957702143,9.056117855712811,1.4308321445069663,860,1,860,1,1.452107033887669,12.861897735616804,9.206495576249921,1.452107033887669,0.2719107779146608,0.021274889380702655,2183949752.1611714,2181816631.9516306,0.004243939452791156,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,29,37,47039120,553,-9,-9.0,7,1.6492222488379657e-06,880,0,0.25648792242262874,1.3104788634596074,6.851322316551723,-7.18344378475442,880,1,880,0,0.10955098039648195,1.3007771777153743,6.780344559932859,-7.170488556027623,-0.009701685744233135,0.01295522872679733,2188103664.3314996,2186358552.0674047,0.00346507812531688,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,30,38,47043216,629,-9,-9.0,7,1.6492222488379657e-06,21,0,0.3758860191373004,4.164615105613429,8.356746063554398,-3.0246233542833725,21,1,21,0,0.2876280101495069,4.102289886222337,8.30558615502266,-3.063439412744524,-0.06232521939109148,-0.03881605846115166,2184433829.5376925,2182298007.532344,0.004248375305964091,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,31,39,47047312,759,-9,-9.0,7,1.6492222488379657e-06,759,1,1.506498565418888,8.564695941947056,6.050776909254943,1.5090080865520317,759,1,759,1,1.4410689976319957,8.500669225687567,6.100230111341706,1.4410689976319957,-0.06402671625948919,-0.06793908892003597,2184001355.5226774,2181866392.406545,0.004247507381556381,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,32,40,47051408,494,-9,-9.0,7,1.6492222488379657e-06,537,0,2.2236110761276855,3.0382358910695415,10.210835631771218,-5.264397954152891,537,1,537,0,2.3288412135352523,3.0269412650987833,10.286234854472756,-5.312524419052201,-0.011294625970758254,-0.04812646489931005,2186675163.5492344,2184626037.8509808,0.0040716665709407875,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,33,41,47055504,303,-9,-9.0,7,1.6492222488379657e-06,303,1,0.414424134677647,7.790244946875405,7.085591295462364,0.4117501516237693,303,1,303,1,0.4701639280301806,7.849477524516164,7.044081262618573,0.4701639280301806,0.059232577640758954,0.058413776406411266,2183466515.052533,2181341478.6729755,0.004228784623423678,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,34,42,47059600,1022,-9,-9.0,7,1.6492222488379657e-06,1022,1,0.6295049841426861,8.881660152188635,7.686614961351932,0.6275902441951895,1022,1,1022,1,0.7087548395091208,8.962791160087388,7.613209716304148,0.7087548395091208,0.08113100789875283,0.08116459531393128,2183292795.508663,2181178463.621015,0.004207807493881962,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,35,43,47063696,720,-9,-9.0,7,1.6492222488379657e-06,685,0,0.1837847893905184,4.844743800939374,6.253785225041928,-1.1087214640918595,685,1,685,0,0.23685370261133515,4.833716414732344,6.380531360455412,-1.2057568001856545,-0.011027386207029366,-0.097035336093795,2184131059.0921965,2181994879.3441806,0.0042496765509009325,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,36,44,47067792,314,-9,-9.0,7,1.6492222488379657e-06,314,1,0.7419687736246238,6.690563225709168,5.640836447684225,0.7411917130412902,314,1,314,1,0.5482383117220755,6.433932768484573,5.670909116832062,0.5482383117220755,-0.25663045722459454,-0.19295340131921468,2183653441.924109,2181524066.234012,0.004237061075900976,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,37,45,47071888,602,-9,-9.0,7,1.6492222488379657e-06,602,1,0.8150738973544771,8.497704270896225,7.043860690779427,0.8149085494246329,602,1,602,1,0.8117573803280347,8.516133965895852,7.064261163598305,0.8117573803280347,0.01842969499962699,-0.003151169096598183,2184397177.4418783,2182254693.2295337,0.004261705183785425,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,38,46,47075984,7,-9,-9.0,7,1.6492222488379657e-06,193,0,0.5770615331824095,5.464668790685127,7.444672923031707,-1.3428177722215393,193,1,193,0,0.5877387129138073,5.400593546522522,7.538941261611448,-1.4486886647144093,-0.06407524416260468,-0.10587089249286996,2182908171.1391587,2180802147.7337036,0.004192003354604269,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,39,47,47080080,414,-9,-9.0,7,1.6492222488379657e-06,414,1,2.110266013722703,11.803747031707143,7.275423125211888,2.1016163732223188,414,1,414,1,2.1353003564954545,11.776767285834774,7.202712128558799,2.1353003564954545,-0.026979745872369065,0.03368398327313571,2184464014.2927675,2182330251.275439,0.004244219083890723,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,40,48,47084176,807,-9,-9.0,7,1.6492222488379657e-06,807,1,3.0297707611255693,13.388792192557398,6.664373066011554,3.0298210040801727,807,1,807,1,2.9173613782438474,13.238568218559386,6.76246265659329,2.9173613782438474,-0.15022397399801157,-0.1124596258363253,2184222933.566654,2182079242.030393,0.004264448233141845,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,41,49,47088273,195,-9,-9.0,7,1.6492222488379657e-06,195,1,0.45517857298612596,11.50229915742959,10.356462990515828,0.45573201217652076,195,1,195,1,0.41769643588872996,11.428083228350994,10.380152906640316,0.41769643588872996,-0.07421592907859598,-0.03803557628779081,2183742001.0236015,2181616134.6692867,0.004229903120105567,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,42,50,47092369,826,-9,-9.0,7,1.6492222488379657e-06,826,1,3.1504465583751577,13.366942436623418,6.471950954934131,3.1499686031947856,826,1,826,1,3.207293279152777,13.352663585913568,6.380262974910552,3.207293279152777,-0.014278850709850133,0.05732467595799129,2184206233.3903704,2182062761.8902273,0.004264042918184751,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,43,51,47096465,928,-9,-9.0,7,1.6492222488379657e-06,164,0,0.3880516855004701,7.966672265682465,8.708388724032808,-0.3866085533496206,164,1,164,0,0.25628690274586563,8.172705345037906,8.747010622647528,-0.2949381259928886,0.20603307935544102,0.09167042735673198,2184334726.7948785,2182191844.2019687,0.0042626199339308585,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,44,52,47100561,761,-9,-9.0,7,1.6492222488379657e-06,761,1,2.4351128945762497,13.085372734293703,7.47104394346028,2.434048070799569,761,1,761,1,2.640249368476604,13.462212150932897,7.329789346486392,2.640249368476604,0.3768394166391946,0.2062012976770351,2183977176.9318495,2181843416.6160936,0.004245160261469969,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,45,53,47104657,590,-9,-9.0,7,1.6492222488379657e-06,590,1,2.079462152711801,10.59229373203838,6.556507592141726,2.0831744712650773,590,1,590,1,2.2359847776683663,10.675296301096244,6.37942388772863,2.2359847776683663,0.0830025690578644,0.15281030640328908,2184671416.589457,2182554445.3715296,0.004210402756186801,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,46,54,47108753,383,-9,-9.0,7,1.6492222488379657e-06,118,0,0.41327700775916826,7.087544777543155,7.793308014612258,-0.41226025496171614,118,1,118,0,0.3695578429199181,7.2517447645355215,7.895839183569328,-0.3695578429199176,0.16419998699236693,0.04270241204179853,2183591523.48172,2181463892.4746933,0.004233707896018535,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,47,55,47112849,267,-9,-9.0,7,1.6492222488379657e-06,267,1,0.7488016304830973,8.71630622175256,7.3374455562133996,0.7478758769392586,267,1,267,1,0.7125202086198859,8.568370395327475,7.271871754564781,0.7125202086198859,-0.14793582642508518,-0.03535566831937276,2183842821.5423656,2181714234.709681,0.004235123156260049,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,48,56,47116945,314,-9,-9.0,7,1.6492222488379657e-06,314,1,2.5146747702803225,10.557014603155237,5.9182006627802295,2.5135143601722314,314,1,314,1,2.496509525304597,10.458452028006734,5.885948476837472,2.496509525304597,-0.09856257514850242,-0.0170048348676346,2183653441.924109,2181524066.234012,0.004237061075900976,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,0,8,46920335,803,-9,-9.0,8,1.6492222488379657e-06,316,0,0.07030407975801455,5.044561564624752,6.225051665446805,-0.9131953365277691,316,1,316,0,0.1634248550748978,4.918608497178618,6.215599516866649,-1.016407685382016,-0.125953067446134,-0.10321234885424702,2184177535.42199,2182035320.5816827,0.004261597817292169,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,1,9,46924431,711,-9,-9.0,8,1.6492222488379657e-06,463,0,0.06440158526383766,7.781465473225896,9.181278965697924,-0.7184178847233167,463,1,463,0,0.1269498660084176,7.638566598237594,9.208401680586041,-0.8117238598165246,-0.142898874988302,-0.09330597509320793,2184064341.7570486,2181930764.7875576,0.004244625821668313,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,2,10,46928527,922,-9,-9.0,8,1.6492222488379657e-06,289,0,0.016850901536592196,6.406693753929681,8.142130955670005,-1.0410411836822229,289,1,289,0,0.03621701175746362,6.356899063016158,8.102536552171637,-1.0537568328721911,-0.049794690913523176,-0.012715649189968259,2184280136.1879215,2182138020.557279,0.004261200092273557,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,3,11,46932623,718,-9,-9.0,8,1.6492222488379657e-06,502,0,1.9750000866706428,7.214149542093571,11.396832709237437,-1.985990328747004,502,1,502,0,2.0682393517736997,7.121398688720408,11.46540065004944,-2.0682393517737,-0.09275085337316291,-0.08224902302669612,2184144044.714186,2182006642.2975726,0.004252084803466194,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,4,12,46936719,756,-9,-9.0,8,1.6492222488379657e-06,756,1,2.5965926024877573,10.794975783335685,5.939104390642619,2.5950071354121755,756,1,756,1,2.7917940361074556,10.993516760252483,5.780391307116154,2.7917940361074556,0.19854097691679762,0.19678690069528004,2184027088.233688,2181892902.767784,0.004245909439185065,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,5,13,46940816,109,-9,-9.0,8,1.6492222488379657e-06,110,0,1.8319197849022948,6.995762786393763,10.66646787950571,-1.8318555496471822,110,1,110,0,1.7733773537346589,6.9085857407223585,10.6144236731283,-1.8650726655814622,-0.08717704567140405,-0.033217115934280006,2183291225.1820793,2181176020.9213376,0.004209547505619428,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,6,14,46944912,932,-9,-9.0,8,1.6492222488379657e-06,932,1,0.5334663014296783,9.061121837993063,8.011575158832095,0.5346405878851219,932,1,932,1,0.6807672872408298,9.360255742424334,8.0022291953652,0.6807672872408298,0.29913390443127064,0.14612669935570788,2184329041.7976255,2182186942.0669193,0.004261072996410299,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,7,15,46949008,468,-9,-9.0,8,1.6492222488379657e-06,468,1,3.050384189189405,11.621752869418446,5.754634032392908,3.052539263912883,468,1,468,1,2.987307338537054,11.454768400792139,5.75778678949273,2.987307338537054,-0.1669844686263069,-0.06523192537582911,2184835320.4859686,2182694974.160134,0.004256596338775013,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,8,16,46953104,89,-9,-9.0,8,1.6492222488379657e-06,89,1,5.061243456447376,24.140468383379666,7.530139050222758,5.059426963245023,89,1,89,1,5.103570120591842,24.10127148943812,7.441884798775301,5.103570120591842,-0.03919689394154702,0.04414315734681917,2183514091.909276,2181390341.4263325,0.004226132336001303,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,9,17,46957200,713,-9,-9.0,8,1.6492222488379657e-06,713,1,3.798203035240099,15.797549700974804,6.587993290105873,3.798365822128948,713,1,713,1,3.8381332470007745,15.73381693641903,6.501607805380507,3.8381332470007745,-0.06373276455577326,0.039767424871826496,2184093827.851781,2181957976.7101526,0.00424909497409572,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,10,18,46961296,865,-9,-9.0,8,1.6492222488379657e-06,865,1,4.605979632623707,17.725140158590253,6.13815416043628,4.605518863920516,865,1,865,1,4.556755304858895,17.487122984110822,6.124107900075812,4.556755304858895,-0.23801717447943105,-0.04876355906162022,2183990277.356491,2181855623.2205105,0.004246913917794599,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,11,19,46965392,92,-9,-9.0,8,1.6492222488379657e-06,92,1,4.114269991550793,16.04555134048428,6.223307174539038,4.11333406723883,92,1,92,1,4.081492459298954,15.995180021391866,6.249422495738984,4.081492459298954,-0.05037131909241488,-0.03184160793987534,2183503659.4934826,2181381529.3914356,0.004222926496040991,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,12,20,46969488,645,-9,-9.0,8,1.6492222488379657e-06,645,1,1.8188868111858325,9.445531510080675,6.213015196108452,1.81923985322846,645,1,645,1,1.8603792357720408,9.633305390909978,6.2767871941792475,1.8603792357720408,0.1877738808293028,0.04113938254358085,2184666386.166562,2182515191.5246067,0.004278512452217495,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,13,21,46973584,426,-9,-9.0,8,1.6492222488379657e-06,426,1,0.6427379345651584,7.0739054919852595,6.099380850520467,0.6437350138342662,426,1,426,1,0.5430076302496591,6.993717817747643,6.17173602620521,0.5430076302496591,-0.08018767423761641,-0.10072738358460709,2184318706.0185013,2182180315.9098153,0.004253710324624731,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,14,22,46977680,765,-9,-9.0,8,1.6492222488379657e-06,765,1,3.125951405267575,14.660503677224447,7.1346979787504,3.127732976340416,765,1,765,1,3.0652438744075083,14.53301622372641,7.175156382081761,3.0652438744075083,-0.1274874534980377,-0.06248910193290769,2183925231.228689,2181791957.3887367,0.004244292934198522,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,15,23,46981776,1023,-9,-9.0,8,1.6492222488379657e-06,659,0,0.4546090102096378,7.527737262108356,8.363045747619797,-0.45700019813017917,659,1,659,0,0.38585405581468896,7.697855650841653,8.413082904648022,-0.3858540558146888,0.17011838873329754,0.07114614231549038,2183239796.4680524,2181126718.737853,0.004205412476558466,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,16,24,46985872,597,-9,-9.0,8,1.6492222488379657e-06,597,1,1.0991718531335901,10.040061955478812,7.79366080666365,1.099948921375486,597,1,597,1,1.0993352817478883,10.089603399312207,7.833224384985219,1.0993352817478883,0.04954144383339454,-0.0006136396275977507,2184373723.51429,2182213276.647247,0.004297499302446714,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,17,25,46989968,562,-9,-9.0,8,1.6492222488379657e-06,468,0,0.0704057094940591,9.424430316532794,9.573242052433583,-0.06803932225187698,468,1,468,0,0.13554985016517548,9.389939374204864,9.687635127360181,-0.13554985016517573,-0.034490942327929375,-0.06751052791329876,2186053059.22027,2183884607.5855155,0.004310114827030547,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,18,26,46994064,827,-9,-9.0,8,1.6492222488379657e-06,827,1,3.3721279515864078,18.213992676727997,8.381366523837416,3.3709032450916663,827,1,827,1,3.3941651340541226,18.234797276788523,8.346116182866712,3.3941651340541226,0.020804600060525757,0.02326188896245629,2184200048.26216,2182057067.748062,0.004263077789977008,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,19,27,46998160,890,-9,-9.0,8,1.6492222488379657e-06,890,1,3.899442196722151,14.997774283433916,6.139068681189656,3.8792432107705204,890,1,890,1,3.943906136281767,15.154856950257573,6.111688734352039,3.943906136281767,0.15708266682365668,0.06466292551124653,2183986675.383447,2181853674.034087,0.004243631078944273,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
collector_low4_train_low1,17,8,20,28,47002256,174,-9,-9.0,8,1.6492222488379657e-06,174,1,4.336871408226287,18.84241207775798,6.943079821432989,4.335843392772226,174,1,174,1,4.250396924508405,18.76540345504346,7.0520959674716295,4.250396924508405,-0.07700862271451925,-0.08544646826382074,2183486226.935646,2181367596.8823,0.004215991878584417,0,0,independent_low1_offpacket_circulant_plus_known_awgn_identity
