trial_id,reference_id,esn0_db,seed,candidate_index,source,sfd_peak_rank,sfd_peak_signed_bin,sfd_relative_power_db,cfo_total_est,fine_payload_start_sample,delta_cfo_bins,delta_payload_samples,ridge_residual_bins,netid1_est,netid2_est,netid_valid,netid_margin_db,decode_status,header_valid,crc_accepted,payload_exact,payload_hex
exp0_000002_rxg20_0_fulltrim:15:20260822,2,15.0,20260822,1,sfd_list,1,-258,0.0,-128.93399310582163,673552,1.0,8,0.0,8,16,1,5.514061451196973,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412
exp0_000002_rxg20_0_fulltrim:15:20260822,2,15.0,20260822,2,sfd_list,2,951,-3.380767286840265,475.0660068941784,678387,605.0,4843,-0.375,8,16,1,5.360541289848154,truncated_payload,1,0,0,
exp0_000002_rxg20_0_fulltrim:15:20260822,2,15.0,20260822,3,sfd_list,4,-392,-3.757452025656946,-195.93399310582163,673018,-66.0,-526,-0.25,8,16,1,5.515926181037112,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412
exp0_000003_rxg20_0_fulltrim:15:20260822,3,15.0,20260822,0,selected,1,-257,0.0,-128.87157959254662,673552,0.0,0,0.0,8,16,1,3.5317258731286927,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412
exp0_000003_rxg20_0_fulltrim:15:20260822,3,15.0,20260822,1,sfd_list,2,627,-5.256707665611234,313.12842040745335,677084,442.0,3532,0.5,8,16,1,2.047427443173452,truncated_payload,1,0,0,
exp0_000003_rxg20_0_fulltrim:15:20260822,3,15.0,20260822,2,sfd_list,3,-480,-5.87348705431776,-239.87157959254662,672659,-111.0,-893,0.625,1565,16,0,1.8008978249963072,ok,1,0,0,00443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412
exp0_000003_rxg20_0_fulltrim:15:20260822,3,15.0,20260822,3,sfd_list,4,1636,-6.026448044950556,818.1284204074534,681128,947.0,7576,0.0,9,16,0,0.6740838590168128,truncated_payload,1,0,0,
exp0_000004_rxg20_0_fulltrim:15:20260822,4,15.0,20260822,0,selected,1,-257,0.0,-128.85792237629855,673552,0.0,0,0.0,8,16,1,6.127329396555218,ok,1,1,1,4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412
exp0_000004_rxg20_0_fulltrim:15:20260822,4,15.0,20260822,1,sfd_list,3,268,-7.363879155547952,134.14207762370145,675656,263.0,2104,0.0,8,16,1,3.8750509198929857,truncated_payload,1,0,0,
exp0_000004_rxg20_0_fulltrim:15:20260822,4,15.0,20260822,2,sfd_list,4,-1817,-7.85455070921985,-908.8579223762986,667308,-780.0,-6244,0.5,8,16,1,2.344154340214511,ok,1,0,0,3074302211000100d80400313b43616b6aa44c91c2d78b3aac4af4c56bfc563412
exp0_000004_rxg20_0_fulltrim:15:20260822,4,15.0,20260822,3,sfd_list,5,573,-7.925996999637866,286.1420776237014,676869,415.0,3317,0.375,8,16,1,5.545522282223187,truncated_payload,1,0,0,
exp0_000005_rxg20_0_fulltrim:15:20260822,5,15.0,20260822,0,selected,0,-467,0.0,-233.72173636855393,672707,0.0,0,0.0,8,16,1,4.6218381803617214,ok,1,0,0,0044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412
exp0_000005_rxg20_0_fulltrim:15:20260822,5,15.0,20260822,1,sfd_list,1,-258,0.0,-128.72173636855393,673551,105.0,844,-0.5,8,16,1,6.2822179889513485,ok,1,1,1,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412
exp0_000005_rxg20_0_fulltrim:15:20260822,5,15.0,20260822,2,sfd_list,2,2028,-2.4041223664457725,1014.2782636314461,682692,1248.0,9985,-0.125,8,16,1,3.2845873527249516,header_invalid,0,0,0,
exp0_000005_rxg20_0_fulltrim:15:20260822,5,15.0,20260822,3,sfd_list,3,-783,-3.7891629740556927,-391.72173636855393,671447,-158.0,-1260,-0.5,8,16,1,5.209953282401738,ok,1,0,0,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412
exp0_000006_rxg20_0_fulltrim:15:20260822,6,15.0,20260822,0,selected,1,-257,0.0,-128.7832213959568,673552,0.0,0,0.0,8,16,1,6.383263026890734,ok,1,1,1,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412
exp0_000006_rxg20_0_fulltrim:15:20260822,6,15.0,20260822,1,sfd_list,2,1427,-3.6942173301995678,713.2167786040432,680284,842.0,6732,0.5,7,16,0,2.5639680721834432,header_invalid,0,0,0,
exp0_000006_rxg20_0_fulltrim:15:20260822,6,15.0,20260822,2,sfd_list,4,-1728,-3.9898069605752418,-863.7832213959568,667673,-735.0,-5879,-0.125,8,16,1,2.3508868400969294,ok,1,0,0,4044332a9100010858060050b704e1aeae8c5d1c65e050cec126ce72a771062512
exp0_000006_rxg20_0_fulltrim:15:20260822,6,15.0,20260822,3,sfd_list,5,2046,-3.9904896632563966,1023.2167786040432,682767,1152.0,9215,0.125,8,16,1,2.6704218151428787,header_invalid,0,0,0,
exp0_000007_rxg20_0_fulltrim:15:20260822,7,15.0,20260822,0,selected,1,-257,0.0,-128.77280616202367,673551,0.0,0,0.0,8,16,1,4.621903787907257,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412
exp0_000007_rxg20_0_fulltrim:15:20260822,7,15.0,20260822,1,sfd_list,2,173,-6.360479715136991,86.22719383797632,675282,215.0,1731,-1.375,7,15,1,2.99738651070946,truncated_payload,1,0,0,
exp0_000007_rxg20_0_fulltrim:15:20260822,7,15.0,20260822,2,sfd_list,3,1097,-6.403436403649616,548.2271938379763,678967,677.0,5416,0.0,8,16,1,2.09958681711771,header_invalid,0,0,0,
exp0_000007_rxg20_0_fulltrim:15:20260822,7,15.0,20260822,3,sfd_list,4,-8,-6.618681968464565,-3.7728061620236777,674548,124.99999999999999,997,0.3749999999999858,8,16,1,3.3746980544452603,truncated_payload,1,0,0,
exp0_000008_rxg20_0_fulltrim:15:20260822,8,15.0,20260822,0,selected,1,-257,0.0,-128.73628144711284,673552,0.0,0,0.0,8,16,1,4.728050610352456,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412
exp0_000008_rxg20_0_fulltrim:15:20260822,8,15.0,20260822,1,sfd_list,3,-285,-2.0863990102059082,-142.73628144711284,673440,-14.0,-112,0.0,8,16,1,4.705842783662224,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412
exp0_000008_rxg20_0_fulltrim:15:20260822,8,15.0,20260822,2,sfd_list,4,-547,-2.39066091399427,-273.73628144711284,672397,-145.0,-1155,-0.625,7,15,1,2.973145203870718,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412
exp0_000008_rxg20_0_fulltrim:15:20260822,8,15.0,20260822,3,sfd_list,5,892,-2.6787864284882854,446.26371855288716,678152,575.0,4600,0.0,7,16,0,1.445674487550042,truncated_payload,1,0,0,
exp0_000000_rxg20_0_fulltrim:16:20260821,0,16.0,20260821,0,selected,1,-257,0.0,-128.7137779546145,673551,0.0,0,0.0,8,16,1,4.909867483547236,ok,1,1,1,4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412
exp0_000000_rxg20_0_fulltrim:16:20260821,0,16.0,20260821,1,sfd_list,3,-1687,-3.0493572725276685,-843.7137779546144,667829,-715.0,-5722,0.25,8,16,1,3.307676638096348,ok,1,0,0,4014362211000100580000b9883a2d118aa87066a99f804826e75221dff8563412
exp0_000000_rxg20_0_fulltrim:16:20260821,0,16.0,20260821,2,sfd_list,4,-1921,-4.14026160795546,-960.7137779546144,666898,-832.0,-6653,-0.375,0,37,0,0.6582391378479042,header_invalid,0,0,0,
exp0_000000_rxg20_0_fulltrim:16:20260821,0,16.0,20260821,3,sfd_list,5,643,-4.228902226371465,321.2862220453855,677148,450.0,3597,0.375,8,16,1,2.587835672172223,header_invalid,0,0,0,
exp0_000002_rxg20_0_fulltrim:16:20260821,2,16.0,20260821,0,selected,2,-259,-5.611299963385986,-129.9341710849709,673544,0.0,0,0.0,8,16,1,6.690575231942218,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412
exp0_000002_rxg20_0_fulltrim:16:20260821,2,16.0,20260821,1,sfd_list,1,-258,0.0,-128.9341710849709,673552,1.0,8,0.0,8,16,1,6.67219232600672,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412
exp0_000002_rxg20_0_fulltrim:16:20260821,2,16.0,20260821,2,sfd_list,3,695,-6.695082241566181,347.0658289150291,677352,477.0,3808,1.0,9,17,1,1.5990310300505646,truncated_payload,1,0,0,
exp0_000002_rxg20_0_fulltrim:16:20260821,2,16.0,20260821,3,sfd_list,4,2017,-6.710743982411488,1008.0658289150291,682645,1138.0,9101,0.375,9,17,1,4.107404595455675,header_invalid,0,0,0,
exp0_000003_rxg20_0_fulltrim:16:20260821,3,16.0,20260821,0,selected,1,-257,0.0,-128.8705622926488,673552,0.0,0,0.0,8,16,1,5.239143022450018,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412
exp0_000003_rxg20_0_fulltrim:16:20260821,3,16.0,20260821,1,sfd_list,2,-2001,-2.2618081522284434,-1000.8705622926487,666572,-872.0,-6980,0.5,8,15,0,0.8791673860231499,header_invalid,0,0,0,
exp0_000003_rxg20_0_fulltrim:16:20260821,3,16.0,20260821,2,sfd_list,3,-821,-2.6722173504497553,-410.8705622926488,671296,-282.0,-2256,0.0,8,16,1,2.466445023041699,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412
exp0_000003_rxg20_0_fulltrim:16:20260821,3,16.0,20260821,3,sfd_list,4,-178,-3.146135381208699,-88.87056229264878,673871,40.000000000000014,319,0.1250000000000142,8,16,1,4.801926270075851,truncated_payload,1,0,0,
exp0_000004_rxg20_0_fulltrim:16:20260821,4,16.0,20260821,0,selected,1,-257,0.0,-128.857859394318,673552,0.0,0,0.0,8,16,1,8.385771412405814,ok,1,1,1,4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412
exp0_000004_rxg20_0_fulltrim:16:20260821,4,16.0,20260821,1,sfd_list,3,1218,-4.912455772865514,609.142140605682,679461,738.0,5909,-0.625,7,15,1,2.211602362357059,truncated_payload,1,0,0,
exp0_000004_rxg20_0_fulltrim:16:20260821,4,16.0,20260821,2,sfd_list,4,1015,-5.0580911707506555,507.142140605682,678640,636.0,5088,0.0,8,16,1,7.4790118280575015,truncated_payload,1,0,0,
exp0_000004_rxg20_0_fulltrim:16:20260821,4,16.0,20260821,3,sfd_list,5,-1936,-5.070157138879042,-967.857859394318,666842,-839.0,-6710,-0.25,9,16,0,1.606834785927251,ok,1,0,0,4044332211000100580400316343646b6fa44c91c2d78b9a204a74c56b78563412
exp0_000005_rxg20_0_fulltrim:16:20260821,5,16.0,20260821,0,selected,1,-257,0.0,-128.738927424883,673551,0.0,0,0.0,8,16,1,7.1427749122405695,ok,1,1,1,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412
exp0_000005_rxg20_0_fulltrim:16:20260821,5,16.0,20260821,1,sfd_list,3,-1038,-5.928040011894106,-518.738927424883,670427,-389.99999999999994,-3124,0.5000000000000568,8,16,1,4.968369256525756,ok,1,0,0,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412
exp0_000005_rxg20_0_fulltrim:16:20260821,5,16.0,20260821,2,sfd_list,4,1647,-6.383884961804643,823.261072575117,681168,952.0,7617,-0.125,8,16,1,4.494945798600897,truncated_payload,1,0,0,
exp0_000005_rxg20_0_fulltrim:16:20260821,5,16.0,20260821,3,sfd_list,5,-1713,-6.629176298970573,-856.738927424883,667725,-728.0,-5826,0.25,8,16,1,5.476213030757505,ok,1,0,0,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c87c563412
exp0_000006_rxg20_0_fulltrim:16:20260821,6,16.0,20260821,0,selected,2,-257,-0.17300046950363743,-128.77986055310745,673552,0.0,0,0.0,8,16,1,7.05958419480293,ok,1,1,1,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412
exp0_000006_rxg20_0_fulltrim:16:20260821,6,16.0,20260821,1,sfd_list,1,-68,0.0,-33.77986055310745,674310,95.0,758,0.25,8,16,1,5.66928534539969,truncated_payload,1,0,0,
exp0_000006_rxg20_0_fulltrim:16:20260821,6,16.0,20260821,2,sfd_list,3,-424,-0.7939234155989915,-211.77986055310745,672883,-83.0,-669,0.625,8,16,1,6.3086847630311285,ok,1,0,0,104433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412
exp0_000006_rxg20_0_fulltrim:16:20260821,6,16.0,20260821,3,sfd_list,4,-1756,-1.25985518290868,-877.7798605531075,667558,-749.0,-5994,0.25,8,16,1,5.077891925544494,ok,1,0,0,404433221100010058060050b704e1aeae8c5d1c65e060aec1044c22a278067012
exp0_000007_rxg20_0_fulltrim:16:20260821,7,16.0,20260821,0,selected,1,-257,0.0,-128.75864822033816,673552,0.0,0,0.0,8,16,1,5.489166248999779,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412
exp0_000007_rxg20_0_fulltrim:16:20260821,7,16.0,20260821,1,sfd_list,3,1325,-5.208192650514421,662.2413517796618,679879,791.0,6327,0.125,8,16,1,2.921938895207888,truncated_payload,1,0,0,
exp0_000007_rxg20_0_fulltrim:16:20260821,7,16.0,20260821,2,sfd_list,4,-287,-5.2847106343959895,-143.75864822033816,673432,-15.0,-120,0.0,8,16,1,5.9397916479866515,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412
exp0_000007_rxg20_0_fulltrim:16:20260821,7,16.0,20260821,3,sfd_list,5,1265,-5.4391474958267585,632.2413517796618,679640,761.0,6088,0.0,8,16,1,3.757230227702715,truncated_payload,1,0,0,
exp0_000008_rxg20_0_fulltrim:16:20260821,8,16.0,20260821,0,selected,1,-257,0.0,-128.72660663495046,673552,0.0,0,0.0,8,16,1,5.59571873548939,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412
exp0_000008_rxg20_0_fulltrim:16:20260821,8,16.0,20260821,1,sfd_list,2,1933,-3.5096495252813895,966.2733933650495,682313,1095.0,8761,-0.125,8,16,1,2.8135608411022024,header_invalid,0,0,0,
exp0_000008_rxg20_0_fulltrim:16:20260821,8,16.0,20260821,2,sfd_list,3,1989,-4.108686074603253,994.2733933650495,682536,1123.0,8984,0.0,8,16,1,3.055859480549022,header_invalid,0,0,0,
exp0_000008_rxg20_0_fulltrim:16:20260821,8,16.0,20260821,3,sfd_list,4,-683,-4.469214179979605,-341.72660663495043,671846,-212.99999999999997,-1706,0.2500000000000284,8,16,1,1.507645543684285,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412
exp0_000000_rxg20_0_fulltrim:16:20260822,0,16.0,20260822,0,selected,1,-257,0.0,-128.71246679368556,673552,0.0,0,0.0,8,16,1,3.0814266620978756,ok,1,1,1,4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412
exp0_000000_rxg20_0_fulltrim:16:20260822,0,16.0,20260822,1,sfd_list,2,1304,-0.637104489867619,652.2875332063144,679799,781.0,6247,0.125,8,16,1,2.1681316523182668,header_invalid,0,0,0,
exp0_000000_rxg20_0_fulltrim:16:20260822,0,16.0,20260822,2,sfd_list,3,-1410,-1.1729371301280624,-704.7124667936856,668939,-576.0,-4613,0.625,8,16,1,2.9775575167012343,ok,1,0,0,4044332211000100580000b9883a2d118aa87066a99f804826e75229cf78563412
exp0_000000_rxg20_0_fulltrim:16:20260822,0,16.0,20260822,3,sfd_list,4,1618,-1.6484830561700938,809.2875332063144,681057,938.0,7505,-0.125,8,16,1,1.3041433133108122,header_invalid,0,0,0,
exp0_000002_rxg20_0_fulltrim:16:20260822,2,16.0,20260822,0,selected,2,-259,-3.884054664486794,-129.93421371868095,673544,0.0,0,0.0,8,16,1,6.408253955197875,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412
exp0_000002_rxg20_0_fulltrim:16:20260822,2,16.0,20260822,1,sfd_list,1,-258,0.0,-128.93421371868095,673552,1.0,8,0.0,8,16,1,6.405164890563815,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412
exp0_000002_rxg20_0_fulltrim:16:20260822,2,16.0,20260822,2,sfd_list,3,951,-4.412404027351902,475.06578628131905,678387,605.0,4843,-0.375,8,16,1,6.190582662875228,truncated_payload,1,0,0,
exp0_000002_rxg20_0_fulltrim:16:20260822,2,16.0,20260822,3,sfd_list,4,-392,-4.852652909533023,-195.93421371868095,673018,-66.0,-526,-0.25,8,16,1,6.504204706587361,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412
exp0_000003_rxg20_0_fulltrim:16:20260822,3,16.0,20260822,0,selected,1,-257,0.0,-128.87146973242395,673552,0.0,0,0.0,8,16,1,4.636384559187052,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412
exp0_000003_rxg20_0_fulltrim:16:20260822,3,16.0,20260822,1,sfd_list,2,627,-6.132065906069835,313.128530267576,677084,442.0,3532,0.5,8,16,1,3.230146581244166,truncated_payload,1,0,0,
exp0_000003_rxg20_0_fulltrim:16:20260822,3,16.0,20260822,2,sfd_list,3,-480,-6.782643147952228,-239.87146973242395,672659,-111.0,-893,0.625,8,16,1,2.5202740318386314,ok,1,0,0,00443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412
exp0_000003_rxg20_0_fulltrim:16:20260822,3,16.0,20260822,3,sfd_list,4,1636,-6.922153447425252,818.128530267576,681128,947.0,7576,0.0,9,16,0,1.3310416642941814,truncated_payload,1,0,0,
exp0_000004_rxg20_0_fulltrim:16:20260822,4,16.0,20260822,0,selected,1,-257,0.0,-128.85826038507486,673552,0.0,0,0.0,8,16,1,7.244168681110418,ok,1,1,1,4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412
exp0_000004_rxg20_0_fulltrim:16:20260822,4,16.0,20260822,1,sfd_list,3,268,-8.159435184580024,134.14173961492514,675656,263.0,2104,0.0,8,16,1,4.3956904912555785,truncated_payload,1,0,0,
exp0_000004_rxg20_0_fulltrim:16:20260822,4,16.0,20260822,2,sfd_list,4,-1817,-8.701437445475088,-908.8582603850749,667308,-780.0,-6244,0.5,8,16,1,2.956658079809979,ok,1,0,0,4044332211000100d80400316b43646b6fa44c91c2d78b3aac4af4c56bfc563412
exp0_000004_rxg20_0_fulltrim:16:20260822,4,16.0,20260822,3,sfd_list,5,573,-8.751855101151358,286.14173961492514,676869,415.0,3317,0.375,8,16,1,6.58793059185625,truncated_payload,1,0,0,
exp0_000005_rxg20_0_fulltrim:16:20260822,5,16.0,20260822,0,selected,1,-257,0.0,-128.72284449857673,673551,0.0,0,0.0,8,16,1,7.186327846193985,ok,1,1,1,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412
exp0_000005_rxg20_0_fulltrim:16:20260822,5,16.0,20260822,1,sfd_list,2,2029,-2.980975038315235,1014.2771555014233,682692,1143.0,9141,0.375,8,16,1,3.734314654898601,header_invalid,0,0,0,
exp0_000005_rxg20_0_fulltrim:16:20260822,5,16.0,20260822,2,sfd_list,3,1014,-4.50390638695385,507.27715550142324,678637,636.0,5086,0.25,8,16,1,3.5377216284835296,truncated_payload,1,0,0,
exp0_000005_rxg20_0_fulltrim:16:20260822,5,16.0,20260822,3,sfd_list,4,-1825,-4.572431662402085,-912.7228444985767,667280,-784.0,-6271,-0.125,8,16,1,4.518553494115074,ok,1,0,0,4044332211000100580500696c1cdf732c76fbd40d64a24156998275c8fc563412
exp0_000006_rxg20_0_fulltrim:16:20260822,6,16.0,20260822,0,selected,1,-257,0.0,-128.78397968481346,673552,0.0,0,0.0,8,16,1,7.265831585618036,ok,1,1,1,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412
exp0_000006_rxg20_0_fulltrim:16:20260822,6,16.0,20260822,1,sfd_list,3,1427,-4.691341161632809,713.2160203151866,680284,842.0,6732,0.5,7,16,0,2.6250549976066493,header_invalid,0,0,0,
exp0_000006_rxg20_0_fulltrim:16:20260822,6,16.0,20260822,2,sfd_list,4,2046,-4.944916832345284,1023.2160203151866,682767,1152.0,9215,0.125,8,16,1,3.577447164151036,truncated_payload,1,0,0,
exp0_000006_rxg20_0_fulltrim:16:20260822,6,16.0,20260822,3,sfd_list,5,-1728,-4.982552712944341,-863.7839796848134,667670,-735.0,-5882,0.25,8,16,1,6.196815187394364,ok,1,0,0,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a470563412
exp0_000007_rxg20_0_fulltrim:16:20260822,7,16.0,20260822,0,selected,1,-257,0.0,-128.77266195625637,673551,0.0,0,0.0,8,16,1,5.561335450785569,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412
exp0_000007_rxg20_0_fulltrim:16:20260822,7,16.0,20260822,1,sfd_list,2,173,-7.088926109777058,86.22733804374363,675282,215.0,1731,-1.375,7,15,1,3.4471902994227026,truncated_payload,1,0,0,
exp0_000007_rxg20_0_fulltrim:16:20260822,7,16.0,20260822,2,sfd_list,3,1097,-7.191088238570904,548.2273380437437,678967,677.0,5416,0.0,8,16,1,2.75777975807408,truncated_payload,1,0,0,
exp0_000007_rxg20_0_fulltrim:16:20260822,7,16.0,20260822,3,sfd_list,4,-8,-7.329043988349543,-3.772661956256367,674548,125.0,997,0.375,8,16,1,4.343056513486607,truncated_payload,1,0,0,
exp0_000008_rxg20_0_fulltrim:16:20260822,8,16.0,20260822,0,selected,1,-257,0.0,-128.73688261142118,673552,0.0,0,0.0,8,16,1,5.799115215220997,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412
exp0_000008_rxg20_0_fulltrim:16:20260822,8,16.0,20260822,1,sfd_list,3,-285,-3.1288134867143365,-142.73688261142118,673440,-14.0,-112,0.0,8,16,1,5.782396889210304,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412
exp0_000008_rxg20_0_fulltrim:16:20260822,8,16.0,20260822,2,sfd_list,4,-547,-3.4711793299465303,-273.7368826114212,672397,-145.00000000000003,-1155,-0.6250000000000284,7,15,1,3.7757114170909163,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412
exp0_000008_rxg20_0_fulltrim:16:20260822,8,16.0,20260822,3,sfd_list,5,892,-3.7931752499972298,446.2631173885788,678152,575.0,4600,0.0,7,16,0,1.7322133384797218,truncated_payload,1,0,0,
