packet_index,frame_index,frame_symbol_index,payload_symbol_index,start_sample,gt_bin,noise_source,savaux_bin,savaux_correct,savaux_margin_db,savaux_fix_vs_savaux,savaux_break_vs_savaux,colored_ml_bin,colored_ml_correct,colored_ml_margin_db,colored_ml_fix_vs_savaux,colored_ml_break_vs_savaux,fixed_gls_bin,fixed_gls_correct,fixed_gls_margin_db,fixed_gls_fix_vs_savaux,fixed_gls_break_vs_savaux,segmented_gls_bin,segmented_gls_correct,segmented_gls_margin_db,segmented_gls_fix_vs_savaux,segmented_gls_break_vs_savaux,model_nus_bin,model_nus_correct,model_nus_margin_db,model_nus_fix_vs_savaux,model_nus_break_vs_savaux
18,9,38,30,48543581,629,independent_low1_natural_offpacket,629,1,12.05870033822527,0,0,629,1,11.083234552448893,0,0,629,1,12.776844826075394,0,0,629,1,10.55496596523907,0,0,629,1,12.59757784869689,0,0
18,9,39,31,48547677,759,independent_low1_natural_offpacket,759,1,10.671792264478057,0,0,759,1,11.359217995718875,0,0,759,1,9.786337020126304,0,0,759,1,9.032390588733557,0,0,759,1,9.987597744343757,0,0
18,9,40,32,48551773,494,independent_low1_natural_offpacket,494,1,12.66575430129609,0,0,494,1,11.364293642085348,0,0,494,1,12.244709595761652,0,0,494,1,11.735654749386002,0,0,494,1,12.040286947674609,0,0
18,9,41,33,48555869,303,independent_low1_natural_offpacket,303,1,10.922305950594648,0,0,303,1,11.258844849587156,0,0,303,1,11.401919524448804,0,0,303,1,11.775032462370856,0,0,303,1,11.551401379642062,0,0
18,9,42,34,48559965,1022,independent_low1_natural_offpacket,1022,1,10.089934593145035,0,0,1022,1,10.766543932321111,0,0,1022,1,10.074369074092024,0,0,1022,1,9.865143495549667,0,0,1022,1,9.667667417432677,0,0
18,9,43,35,48564061,720,independent_low1_natural_offpacket,720,1,11.585749862593262,0,0,720,1,10.693531392535846,0,0,720,1,11.487518917563524,0,0,720,1,10.31813866671544,0,0,720,1,11.27706963381585,0,0
18,9,44,36,48568157,314,independent_low1_natural_offpacket,314,1,11.208086765303067,0,0,314,1,11.235553493727972,0,0,314,1,11.174761616283233,0,0,314,1,10.786503142308948,0,0,314,1,11.227617780034343,0,0
18,9,45,37,48572253,602,independent_low1_natural_offpacket,602,1,11.079809463239183,0,0,602,1,11.394270229848043,0,0,602,1,11.305169094089853,0,0,602,1,10.116156901016682,0,0,602,1,11.322630100324114,0,0
18,9,46,38,48576349,7,independent_low1_natural_offpacket,7,1,5.935706820386787,0,0,7,1,5.762364004465084,0,0,7,1,5.399906709109288,0,0,7,1,3.918287559963301,0,0,7,1,5.857585626867006,0,0
18,9,47,39,48580445,414,independent_low1_natural_offpacket,414,1,6.393025552580157,0,0,414,1,7.0537493910600375,0,0,414,1,6.658074685321641,0,0,414,1,5.779873084176479,0,0,414,1,6.744652179456838,0,0
18,9,48,40,48584541,807,independent_low1_natural_offpacket,807,1,9.949435981957246,0,0,807,1,8.701793325621134,0,0,807,1,10.044462966316717,0,0,807,1,9.274298810330748,0,0,807,1,9.91634546913165,0,0
18,9,49,41,48588637,195,independent_low1_natural_offpacket,195,1,11.967782214234777,0,0,195,1,12.138236874840267,0,0,195,1,11.056126758758445,0,0,195,1,11.235671793781377,0,0,195,1,10.888632186045776,0,0
18,9,50,42,48592733,826,independent_low1_natural_offpacket,826,1,12.256441042169142,0,0,826,1,12.35637321730934,0,0,826,1,12.129507949353052,0,0,826,1,11.565278007237778,0,0,826,1,11.556049074587026,0,0
18,9,51,43,48596829,928,independent_low1_natural_offpacket,928,1,12.162392492899691,0,0,928,1,11.663270346799393,0,0,928,1,11.833345166366772,0,0,928,1,11.428560850402054,0,0,928,1,12.269887459797157,0,0
18,9,52,44,48600925,761,independent_low1_natural_offpacket,761,1,11.041983778713337,0,0,761,1,10.987777866420913,0,0,761,1,11.177522758567001,0,0,761,1,9.549017371846453,0,0,761,1,11.337597084474764,0,0
18,9,53,45,48605021,590,independent_low1_natural_offpacket,590,1,11.636554948795322,0,0,590,1,12.09271973116979,0,0,590,1,11.380201871619358,0,0,590,1,11.71362261775011,0,0,590,1,11.285533132733764,0,0
18,9,54,46,48609117,383,independent_low1_natural_offpacket,383,1,10.691744067730236,0,0,383,1,10.996809603279106,0,0,383,1,10.72224684820923,0,0,383,1,10.373565350313322,0,0,383,1,10.685557162737725,0,0
18,9,55,47,48613213,267,independent_low1_natural_offpacket,267,1,11.743043634287982,0,0,267,1,12.14737737974499,0,0,267,1,11.309354231629321,0,0,267,1,11.453772212220418,0,0,267,1,10.904748076775178,0,0
18,9,56,48,48617309,314,independent_low1_natural_offpacket,314,1,11.797014590475248,0,0,314,1,11.528901830278247,0,0,314,1,11.82692553861591,0,0,314,1,11.983244224601211,0,0,314,1,10.972322350616963,0,0
