dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_raw_bin,savaux_top1_raw_bin,phase_line_raw_bin,gt_symbol,savaux_top1_symbol,phase_line_symbol,gt_in_evidence_top40_raw,gt_in_actual_viterbi_candidates_raw,evidence_topk_size,actual_viterbi_candidate_count,effective_top_l,pre_hard_anchor_count,hard_anchor_rmse_pi,raw_category,symbol_category
0_0_0_10_14_16,-24.0,45,13,34,936,936,936,935,935,935,1,1,40,1,40,32,0.2097436761692666,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,0,222,222,821,221,221,820,1,1,40,40,40,28,0.5207913941902411,C_savaux_ok_phase_break,C_savaux_ok_phase_break
0_0_0_10_14_16,-25.0,45,1,1,826,714,601,825,713,600,0,0,40,40,40,28,0.5207913941902411,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,1,2,922,517,517,921,516,516,1,1,40,40,40,28,0.5207913941902411,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,1,3,718,718,718,717,717,717,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,4,107,107,107,106,106,106,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,5,468,468,468,467,467,467,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,6,89,89,89,88,88,88,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,7,713,713,713,712,712,712,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,8,865,865,865,864,864,864,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,9,492,492,492,491,491,491,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,10,765,960,682,764,959,681,1,1,40,40,40,28,0.5207913941902411,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,1,11,1023,1023,1023,1022,1022,1022,1,1,40,40,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,12,597,597,597,596,596,596,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,13,562,562,562,561,561,561,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,14,478,478,478,477,477,477,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,15,267,267,267,266,266,266,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,16,917,917,917,916,916,916,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,17,656,656,656,655,655,655,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,18,889,889,889,888,888,888,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,19,510,510,510,509,509,509,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,20,860,860,860,859,859,859,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,21,553,840,840,552,839,839,1,0,40,1,40,28,0.5207913941902411,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,1,22,629,629,629,628,628,628,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,23,759,759,759,758,758,758,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,24,874,150,150,873,149,149,1,0,40,1,40,28,0.5207913941902411,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,1,25,720,815,815,719,814,814,1,1,40,40,40,28,0.5207913941902411,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,1,26,314,314,314,313,313,313,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,27,602,782,782,601,781,781,1,0,40,1,40,28,0.5207913941902411,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,1,28,7,7,7,6,6,6,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,29,610,610,610,609,609,609,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,30,807,807,807,806,806,806,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,31,897,690,690,896,689,689,1,1,40,40,40,28,0.5207913941902411,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,1,32,749,749,749,748,748,748,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,33,584,584,584,583,583,583,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,1,34,934,934,934,933,933,933,1,1,40,1,40,28,0.5207913941902411,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,0,803,851,731,802,850,730,1,1,40,40,40,22,0.7732512028006041,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,2,1,826,826,936,825,825,935,1,1,40,40,40,22,0.7732512028006041,C_savaux_ok_phase_break,C_savaux_ok_phase_break
0_0_0_10_14_16,-25.0,45,2,2,922,922,922,921,921,921,1,1,40,1,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,3,718,718,718,717,717,717,1,1,40,1,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,4,86,512,512,85,511,511,1,0,40,1,40,22,0.7732512028006041,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,2,5,468,379,379,467,378,378,1,0,40,1,40,22,0.7732512028006041,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,2,6,89,453,453,88,452,452,0,0,40,1,40,22,0.7732512028006041,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,2,7,713,713,713,712,712,712,1,1,40,1,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,8,865,994,50,864,993,49,1,1,40,40,40,22,0.7732512028006041,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,2,9,492,727,727,491,726,726,0,0,40,1,40,22,0.7732512028006041,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,2,10,765,291,291,764,290,290,1,1,40,40,40,22,0.7732512028006041,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,2,11,1023,537,537,1022,536,536,1,0,40,1,40,22,0.7732512028006041,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,2,12,597,561,402,596,560,401,1,1,40,40,40,22,0.7732512028006041,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,2,13,562,562,562,561,561,561,1,1,40,1,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,14,478,4,4,477,3,3,1,1,40,40,40,22,0.7732512028006041,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,2,15,267,267,267,266,266,266,1,1,40,1,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,16,917,394,590,916,393,589,1,1,40,40,40,22,0.7732512028006041,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,2,17,656,656,656,655,655,655,1,1,40,1,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,18,889,889,889,888,888,888,1,1,40,40,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,19,510,510,510,509,509,509,1,1,40,1,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,20,860,860,860,859,859,859,1,1,40,40,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,21,553,553,553,552,552,552,1,1,40,1,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,22,629,629,629,628,628,628,1,1,40,1,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,23,759,528,528,758,527,527,1,1,40,40,40,22,0.7732512028006041,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,2,24,874,874,874,873,873,873,1,1,40,1,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,25,720,720,720,719,719,719,1,1,40,40,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,26,314,314,314,313,313,313,1,1,40,1,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,27,602,602,602,601,601,601,1,1,40,1,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,28,7,377,458,6,376,457,1,1,40,40,40,22,0.7732512028006041,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,2,29,610,729,729,609,728,728,0,0,40,1,40,22,0.7732512028006041,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,2,30,775,115,115,774,114,114,1,1,40,40,40,22,0.7732512028006041,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,2,31,912,912,912,911,911,911,1,1,40,1,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,32,768,768,768,767,767,767,1,1,40,1,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,33,581,581,581,580,580,580,1,1,40,1,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,2,34,93,93,93,92,92,92,1,1,40,1,40,22,0.7732512028006041,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,0,222,222,222,221,221,221,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,1,711,577,577,710,576,576,1,0,40,1,40,27,0.5905776199065051,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,3,2,871,871,871,870,870,870,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,3,718,734,682,717,733,681,1,1,40,40,40,27,0.5905776199065051,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,3,4,107,107,107,106,106,106,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,5,468,468,468,467,467,467,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,6,89,89,89,88,88,88,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,7,713,713,713,712,712,712,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,8,865,865,865,864,864,864,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,9,492,492,492,491,491,491,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,10,765,765,765,764,764,764,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,12,597,597,597,596,596,596,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,13,562,562,562,561,561,561,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,14,478,283,283,477,282,282,1,0,40,1,40,27,0.5905776199065051,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,3,15,267,600,600,266,599,599,1,1,40,40,40,27,0.5905776199065051,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,3,16,917,917,917,916,916,916,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,17,656,656,656,655,655,655,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,18,889,889,889,888,888,888,1,1,40,40,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,19,510,624,624,509,623,623,1,0,40,1,40,27,0.5905776199065051,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,3,20,860,860,860,859,859,859,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,21,553,646,903,552,645,902,1,1,40,40,40,27,0.5905776199065051,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,3,22,629,629,629,628,628,628,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,23,759,270,270,758,269,269,0,0,40,1,40,27,0.5905776199065051,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,3,24,874,874,874,873,873,873,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,25,720,114,114,719,113,113,1,0,40,1,40,27,0.5905776199065051,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,3,26,314,998,998,313,997,997,1,0,40,1,40,27,0.5905776199065051,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,3,27,602,602,602,601,601,601,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,28,7,263,571,6,262,570,1,1,40,40,40,27,0.5905776199065051,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,3,29,610,610,610,609,609,609,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,30,778,778,778,777,777,777,1,1,40,40,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,31,897,897,897,896,896,896,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,32,740,740,740,739,739,739,1,1,40,1,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,33,590,590,590,589,589,589,1,1,40,40,40,27,0.5905776199065051,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,3,34,930,641,641,929,640,640,1,1,40,40,40,27,0.5905776199065051,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,5,0,222,222,222,221,221,221,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,1,826,826,826,825,825,825,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,2,871,871,871,870,870,870,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,3,718,514,102,717,513,101,1,1,40,40,40,26,0.27020102907736426,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,5,4,86,500,873,85,499,872,1,1,40,40,40,26,0.27020102907736426,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,5,5,468,220,468,467,219,467,1,1,40,40,40,26,0.27020102907736426,B_savaux_wrong_phase_rescue,B_savaux_wrong_phase_rescue
0_0_0_10_14_16,-25.0,45,5,6,89,89,89,88,88,88,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,7,713,713,713,712,712,712,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,8,865,830,830,864,829,829,1,1,40,40,40,26,0.27020102907736426,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,5,9,492,492,492,491,491,491,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,10,765,744,765,764,743,764,1,1,40,40,40,26,0.27020102907736426,B_savaux_wrong_phase_rescue,B_savaux_wrong_phase_rescue
0_0_0_10_14_16,-25.0,45,5,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,12,597,597,597,596,596,596,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,13,562,53,53,561,52,52,1,0,40,1,40,26,0.27020102907736426,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,5,14,478,737,293,477,736,292,1,1,40,40,40,26,0.27020102907736426,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,5,15,267,732,638,266,731,637,1,0,40,3,40,26,0.27020102907736426,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,5,16,917,917,917,916,916,916,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,17,656,656,656,655,655,655,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,18,889,889,889,888,888,888,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,19,510,510,510,509,509,509,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,20,860,860,860,859,859,859,1,1,40,3,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,21,553,419,419,552,418,418,1,0,40,1,40,26,0.27020102907736426,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,5,22,629,629,629,628,628,628,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,23,759,808,808,758,807,807,1,0,40,1,40,26,0.27020102907736426,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,5,24,874,874,874,873,873,873,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,25,720,31,31,719,30,30,1,0,40,1,40,26,0.27020102907736426,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,5,26,314,617,617,313,616,616,1,1,40,40,40,26,0.27020102907736426,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,5,27,602,602,602,601,601,601,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,28,7,188,7,6,187,6,1,1,40,40,40,26,0.27020102907736426,B_savaux_wrong_phase_rescue,B_savaux_wrong_phase_rescue
0_0_0_10_14_16,-25.0,45,5,29,610,610,610,609,609,609,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,30,823,823,823,822,822,822,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,31,913,913,913,912,912,912,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,32,741,261,54,740,260,53,1,1,40,40,40,26,0.27020102907736426,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,5,33,581,581,581,580,580,580,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,5,34,91,91,91,90,90,90,1,1,40,1,40,26,0.27020102907736426,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,6,0,803,486,486,802,485,485,1,0,40,3,40,24,0.44941436852909994,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,6,1,826,826,826,825,825,825,1,1,40,1,40,24,0.44941436852909994,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,6,2,871,871,871,870,870,870,1,1,40,1,40,24,0.44941436852909994,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,6,3,718,718,718,717,717,717,1,1,40,1,40,24,0.44941436852909994,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,6,4,107,516,516,106,515,515,1,0,40,1,40,24,0.44941436852909994,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,6,5,468,468,468,467,467,467,1,1,40,1,40,24,0.44941436852909994,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,6,6,89,89,89,88,88,88,1,1,40,1,40,24,0.44941436852909994,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,6,7,713,713,713,712,712,712,1,1,40,1,40,24,0.44941436852909994,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,6,8,865,900,312,864,899,311,1,1,40,40,40,24,0.44941436852909994,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,6,9,492,492,492,491,491,491,1,1,40,1,40,24,0.44941436852909994,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
0_0_0_10_14_16,-25.0,45,6,10,765,972,972,764,971,971,0,0,40,1,40,24,0.44941436852909994,D_gt_not_in_viterbi_candidates,D_gt_not_in_viterbi_candidates
0_0_0_10_14_16,-25.0,45,6,11,1023,663,663,1022,662,662,1,1,40,40,40,24,0.44941436852909994,E_gt_in_viterbi_candidates_phase_miss,E_gt_in_viterbi_candidates_phase_miss
0_0_0_10_14_16,-25.0,45,6,12,597,597,597,596,596,596,1,1,40,1,40,24,0.44941436852909994,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok
