trial_id,esn0_db,seed,clean_symbol_index,packet_id,reference_id,payload_index,gt_symbol,signal_power,added_noise_power,timing_error_samples_1m,timing_error_chips,cfo_error_bins,cfo_error_hz,decision,correct,true_margin_db,true_power
20260820:8,14.0,20260820,8,exp0_000000_rxg20_0_fulltrim,0,8,849,6.500044003541635e-08,1.0599277063058175e-05,4.0,0.5,-0.5,-15.2587890625,22,0,-3.1060820652036454,0.0028660049454481418
20260820:8,14.0,20260820,8,exp0_000000_rxg20_0_fulltrim,0,8,849,6.500044003541635e-08,1.0599277063058175e-05,4.0,0.5,-0.25,-7.62939453125,22,0,-1.0818096491102012,0.005004944454496618
20260820:8,14.0,20260820,8,exp0_000000_rxg20_0_fulltrim,0,8,849,6.500044003541635e-08,1.0599277063058175e-05,4.0,0.5,0.0,0.0,849,1,0.6978869221562156,0.0058178208380433305
20260820:8,14.0,20260820,8,exp0_000000_rxg20_0_fulltrim,0,8,849,6.500044003541635e-08,1.0599277063058175e-05,4.0,0.5,0.25,7.62939453125,849,1,0.3310531195757888,0.0053142640342864755
20260820:8,14.0,20260820,8,exp0_000000_rxg20_0_fulltrim,0,8,849,6.500044003541635e-08,1.0599277063058175e-05,4.0,0.5,0.5,15.2587890625,21,0,-1.2946320014116854,0.004393287279369995
20260820:8,14.0,20260820,8,exp0_000000_rxg20_0_fulltrim,0,8,849,6.500044003541635e-08,1.0599277063058175e-05,4.0,0.5,0.75,22.88818359375,21,0,-2.5731649322247083,0.0035762550815711253
20260820:8,14.0,20260820,8,exp0_000000_rxg20_0_fulltrim,0,8,849,6.500044003541635e-08,1.0599277063058175e-05,4.0,0.5,1.0,30.517578125,848,0,-3.273389069358385,0.0027194223897635816
20260820:8,14.0,20260820,8,exp0_000000_rxg20_0_fulltrim,0,8,849,6.500044003541635e-08,1.0599277063058175e-05,4.0,0.5,2.0,61.03515625,847,0,-10.553466522863381,0.0005085968368118282
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-4.0,-0.5,-2.0,-61.03515625,1603,0,-10.52096350816246,0.0004726946095129393
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-4.0,-0.5,-1.0,-30.517578125,1602,0,-0.647812181451296,0.004601369316078241
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-4.0,-0.5,-0.75,-22.88818359375,3535,0,-0.5850478353987657,0.00490858105269254
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-4.0,-0.5,-0.5,-15.2587890625,644,0,-0.5076633569450427,0.00475476897363164
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-4.0,-0.5,-0.25,-7.62939453125,1601,0,-1.5292027996643607,0.003813147426333041
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-4.0,-0.5,0.0,0.0,1601,0,-4.150224822482115,0.0020750909708214943
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-4.0,-0.5,0.25,7.62939453125,3534,0,-10.652514666571085,0.00048250888310641393
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-4.0,-0.5,0.5,15.2587890625,643,0,-22.594462438183385,2.9818522549325023e-05
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-4.0,-0.5,0.75,22.88818359375,1600,0,-11.252849456531184,0.0004057415160172752
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-4.0,-0.5,1.0,30.517578125,1600,0,-9.62455220651417,0.0005843318077703198
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-4.0,-0.5,2.0,61.03515625,1599,0,-7.091814556185572,0.001030963705276458
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-2.0,-0.25,-2.0,-61.03515625,1603,0,-8.270269106010028,0.0008828251325139515
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-2.0,-0.25,-1.0,-30.517578125,1602,0,-6.6431015143939245,0.001281649248960015
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-2.0,-0.25,-0.75,-22.88818359375,1691,0,-0.8602245583047625,0.0042807368936848555
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-2.0,-0.25,-0.5,-15.2587890625,665,1,1.7923593857786944,0.007782913051635143
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-2.0,-0.25,-0.25,-7.62939453125,665,1,0.9391782478930417,0.008650846404976209
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-2.0,-0.25,0.0,0.0,1601,0,-0.0765547154232541,0.005898066611381703
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-2.0,-0.25,0.25,7.62939453125,1690,0,-4.278888185165071,0.001976760377374376
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-2.0,-0.25,0.5,15.2587890625,664,0,-20.30148118124158,7.237282508842924e-05
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-2.0,-0.25,0.75,22.88818359375,664,0,-12.25290637669106,0.0005070355614301136
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-2.0,-0.25,1.0,30.517578125,1600,0,-6.638846519621117,0.0012976408464879796
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-2.0,-0.25,2.0,61.03515625,1599,0,-7.644754110582016,0.0010151392106183682
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-1.0,-0.125,-2.0,-61.03515625,667,0,-8.185775083005723,0.001172078629199158
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-1.0,-0.125,-1.0,-30.517578125,666,0,-12.620767182986249,0.00042548586160208457
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-1.0,-0.125,-0.75,-22.88818359375,970,0,-1.5954073030502607,0.003768993895184383
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-1.0,-0.125,-0.5,-15.2587890625,665,1,1.6238125592064676,0.008509270169492267
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-1.0,-0.125,-0.25,-7.62939453125,665,1,1.7247732198936905,0.010455215340308632
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-1.0,-0.125,0.0,0.0,665,1,1.4206825396855962,0.0077828815014433506
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-1.0,-0.125,0.25,7.62939453125,969,0,-2.5524478428013864,0.0030480167789745938
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-1.0,-0.125,0.5,15.2587890625,664,0,-15.319791510619588,0.0002495934789851356
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-1.0,-0.125,0.75,22.88818359375,664,0,-14.847081101185504,0.000338190245373491
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-1.0,-0.125,1.0,30.517578125,664,0,-7.648386588075481,0.0013084531164114233
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-1.0,-0.125,2.0,61.03515625,663,0,-9.990917659341676,0.0007676673871247243
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-0.5,-0.0625,-2.0,-61.03515625,667,0,-8.09067305698388,0.0013088466254434494
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-0.5,-0.0625,-1.0,-30.517578125,666,0,-16.252823829359492,0.00020122538106496016
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-0.5,-0.0625,-0.75,-22.88818359375,970,0,-2.3920715432074484,0.0034434973637754857
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-0.5,-0.0625,-0.5,-15.2587890625,665,1,1.4547861614523727,0.008536235783414059
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-0.5,-0.0625,-0.25,-7.62939453125,665,1,2.0375184434343616,0.01096363597500144
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-0.5,-0.0625,0.0,0.0,665,1,2.0869560141003354,0.008497152170555688
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-0.5,-0.0625,0.25,7.62939453125,969,0,-2.2766469544645402,0.003564554953929877
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-0.5,-0.0625,0.5,15.2587890625,664,0,-13.417762903510804,0.00038831651155094363
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-0.5,-0.0625,0.75,22.88818359375,664,0,-16.759419290910927,0.00022859326742192057
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-0.5,-0.0625,1.0,30.517578125,664,0,-8.400368964998052,0.0012033656099428303
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,-0.5,-0.0625,2.0,61.03515625,663,0,-11.409277078700374,0.0006055921299295865
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,0.0,-2.0,-61.03515625,667,0,-7.982995161979578,0.0014202911476302038
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,0.0,-1.0,-30.517578125,666,0,-20.167754388839086,8.640567746099129e-05
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,0.0,-0.75,-22.88818359375,970,0,-3.1714277908055544,0.003068492491568167
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,0.0,-0.5,-15.2587890625,665,1,1.2710715405741169,0.008316346332798652
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,0.0,-0.25,-7.62939453125,665,1,2.3011665709111973,0.011149781651693724
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,0.0,0.0,0.0,665,1,2.2890303847846996,0.0089895424867672
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,0.0,0.25,7.62939453125,969,0,-2.02036216237166,0.004031618204667575
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,0.0,0.5,15.2587890625,664,0,-11.63174757975175,0.0005712981655873507
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,0.0,0.75,22.88818359375,664,0,-19.116526520065097,0.00013524833447395648
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,0.0,1.0,30.517578125,664,0,-9.26908587228724,0.0010436584183539654
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.0,0.0,2.0,61.03515625,663,0,-13.073296341793935,0.0004373601613079231
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.5,0.0625,-2.0,-61.03515625,667,0,-7.888297344418449,0.0014906530052583578
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.5,0.0625,-1.0,-30.517578125,666,0,-22.24292380887901,5.4981560323460544e-05
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.5,0.0625,-0.75,-22.88818359375,970,0,-3.9678401757271473,0.0026484515374892853
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.5,0.0625,-0.5,-15.2587890625,665,1,1.066523421286176,0.007854728516010434
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.5,0.0625,-0.25,-7.62939453125,665,1,2.5164999317064884,0.010995989989596389
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.5,0.0625,0.0,0.0,665,1,2.2768477671846696,0.00922642867640655
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.5,0.0625,0.25,7.62939453125,969,0,-1.7696243194033354,0.004428628010953395
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.5,0.0625,0.5,15.2587890625,664,0,-9.872038170619152,0.0008100117662571994
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.5,0.0625,0.75,22.88818359375,664,0,-20.757097947480347,9.151250251732222e-05
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.5,0.0625,1.0,30.517578125,664,0,-10.239483996195467,0.0008575946799398472
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,0.5,0.0625,2.0,61.03515625,663,0,-15.115183003051978,0.0002808517436575647
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,1.0,0.125,-2.0,-61.03515625,667,0,-7.828048787720555,0.0015067539663959906
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,1.0,0.125,-1.0,-30.517578125,666,0,-20.574522300417172,8.041766300039e-05
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,1.0,0.125,-0.75,-22.88818359375,970,0,-4.820706521758959,0.0021950079808057965
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,1.0,0.125,-0.5,-15.2587890625,665,1,0.8341812927076091,0.007175750348156706
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,1.0,0.125,-0.25,-7.62939453125,665,1,2.68261205737099,0.01050946211924586
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,1.0,0.125,0.0,0.0,665,1,2.2656474019351807,0.009193157619479031
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,1.0,0.125,0.25,7.62939453125,969,0,-1.5097090616741742,0.0047425392384670695
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,1.0,0.125,0.5,15.2587890625,664,0,-8.088133598562585,0.0011172104241157776
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,1.0,0.125,0.75,22.88818359375,664,0,-18.89809231835223,0.00013431804576289133
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,1.0,0.125,1.0,30.517578125,664,0,-11.221511724275043,0.0006821634990007569
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,1.0,0.125,2.0,61.03515625,663,0,-17.70919986875742,0.00015416284957391838
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,2.0,0.25,-2.0,-61.03515625,667,0,-7.886283565322678,0.001351533598445434
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,2.0,0.25,-1.0,-30.517578125,666,0,-15.943836897075428,0.0002119774378747186
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,2.0,0.25,-0.75,-22.88818359375,970,0,-6.902790398752763,0.001270656102223558
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,2.0,0.25,-0.5,-15.2587890625,665,1,0.043224938563306656,0.0053485957749268564
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,2.0,0.25,-0.25,-7.62939453125,665,1,2.522888944446207,0.008682790245998717
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,2.0,0.25,0.0,0.0,665,1,2.00618938194216,0.008352086939590608
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,2.0,0.25,0.25,7.62939453125,969,0,-0.8965125724517425,0.0051076296732566195
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,2.0,0.25,0.5,15.2587890625,644,0,-4.358495127352885,0.001983986418432393
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,2.0,0.25,0.75,22.88818359375,664,0,-11.416070235047188,0.0006224883486440382
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,2.0,0.25,1.0,30.517578125,664,0,-11.890738854185123,0.0005318512070861016
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,2.0,0.25,2.0,61.03515625,663,0,-22.145875374736693,5.051156517798475e-05
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,4.0,0.5,-2.0,-61.03515625,1604,0,-10.122184657761963,0.000515523110155694
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,4.0,0.5,-1.0,-30.517578125,1603,0,-10.24472953929109,0.0004965419231456637
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,4.0,0.5,-0.75,-22.88818359375,3536,0,-15.545603543779265,0.00015829002339554869
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,4.0,0.5,-0.5,-15.2587890625,645,0,-5.00447979085879,0.0016668635909245083
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,4.0,0.5,-0.25,-7.62939453125,889,0,-1.764259886672782,0.0035755542529894435
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,4.0,0.5,0.0,0.0,1602,0,-0.5179305157201629,0.004701669556297583
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,4.0,0.5,0.25,7.62939453125,3535,0,-0.5573964082361761,0.005010814862106694
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,4.0,0.5,0.5,15.2587890625,644,0,-0.5231586327886198,0.004771900590292477
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,4.0,0.5,0.75,22.88818359375,1601,0,-1.5700644824923182,0.0037417894801850538
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,4.0,0.5,1.0,30.517578125,1601,0,-4.245805386599849,0.0019952761681175796
20260820:9,14.0,20260820,9,exp0_000000_rxg20_0_fulltrim,0,9,665,6.361297891562806e-08,1.0373031135879155e-05,4.0,0.5,2.0,61.03515625,1600,0,-9.783701897859528,0.0005516325971904323
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-4.0,-0.5,-2.0,-61.03515625,714,0,-9.659772096923092,0.00070727570585866
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-4.0,-0.5,-1.0,-30.517578125,713,1,1.1671447138994377,0.006497239334311067
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-4.0,-0.5,-0.75,-22.88818359375,713,1,1.8834781082609329,0.007201499821132495
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-4.0,-0.5,-0.5,-15.2587890625,713,1,1.1111264672869652,0.006571535287620611
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-4.0,-0.5,-0.25,-7.62939453125,713,1,0.08147616649246653,0.005065602976485339
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-4.0,-0.5,0.0,0.0,712,0,-3.1703925566229723,0.003087725030420041
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-4.0,-0.5,0.25,7.62939453125,712,0,-7.43414600887765,0.0012726804026697014
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-4.0,-0.5,0.5,15.2587890625,712,0,-14.65270631488343,0.00022234854915315853
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-4.0,-0.5,0.75,22.88818359375,712,0,-30.07052841524824,5.001460111303416e-06
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-4.0,-0.5,1.0,30.517578125,711,0,-17.592762473314142,0.00011250122736744875
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-4.0,-0.5,2.0,61.03515625,710,0,-2.475957676052514,0.003642582602445113
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-2.0,-0.25,-2.0,-61.03515625,715,0,-11.23606467266815,0.0005751035178172582
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-2.0,-0.25,-1.0,-30.517578125,714,0,-5.353231144974645,0.0022365478566638425
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-2.0,-0.25,-0.75,-22.88818359375,2454,0,-0.5537383515777641,0.004764719415106811
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-2.0,-0.25,-0.5,-15.2587890625,713,1,0.7860891893921542,0.007597417369718196
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-2.0,-0.25,-0.25,-7.62939453125,713,1,2.6381073396109764,0.008978926816794797
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-2.0,-0.25,0.0,0.0,713,1,2.259534040010018,0.007614669151983444
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-2.0,-0.25,0.25,7.62939453125,2453,0,-0.9737187826262351,0.004350907033329188
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-2.0,-0.25,0.5,15.2587890625,712,0,-7.448797391204042,0.0013577367559261533
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-2.0,-0.25,0.75,22.88818359375,712,0,-19.43306887882542,0.0001028303641970596
20260820:10,14.0,20260820,10,exp0_000000_rxg20_0_fulltrim,0,10,713,6.285646075018163e-08,1.0249669730411221e-05,-2.0,-0.25,1.0,30.517578125,712,0,-17.167110872838062,0.00014852490738484578
