trial_id,esn0_db,seed,clean_symbol_index,packet_id,reference_id,payload_index,gt_symbol,signal_power,added_noise_power,timing_error_samples_1m,cfo_error_bins,cfo_error_hz,decision,correct,true_margin_db,true_power
20260819:43,14.0,20260819,43,exp0_000003_rxg20_0_fulltrim,3,11,541,5.1461402441079784e-08,8.391537999271164e-06,0.0,16.384,500.0,525,0,-18.05451532072434,0.00012520874230926085
20260819:43,14.0,20260819,43,exp0_000003_rxg20_0_fulltrim,3,11,541,5.1461402441079784e-08,8.391537999271164e-06,0.0,32.768,1000.0,508,0,-22.384572957287663,6.354751537070939e-05
20260819:43,14.0,20260819,43,exp0_000003_rxg20_0_fulltrim,3,11,541,5.1461402441079784e-08,8.391537999271164e-06,0.0,65.536,2000.0,475,0,-32.83855495878857,3.5849511474590778e-06
20260819:44,14.0,20260819,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,-65.536,-2000.0,3947,0,-15.20180796025981,0.0001694748451797068
20260819:44,14.0,20260819,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,-32.768,-1000.0,3914,0,-16.059289575557667,0.0002233615833694214
20260819:44,14.0,20260819,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,-16.384,-500.0,3897,0,-9.870660066053931,0.0006371976299252048
20260819:44,14.0,20260819,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,-8.192,-250.0,3889,0,-10.593020063028831,0.000793894342741245
20260819:44,14.0,20260819,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,-4.096,-125.0,3885,0,-7.89567670655869,0.001640863823550165
20260819:44,14.0,20260819,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,0.0,0.0,3881,1,4.682493893987662,0.0104257062365678
20260819:44,14.0,20260819,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,4.096,125.0,3877,0,-9.529538751851902,0.0011648835716200484
20260819:44,14.0,20260819,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,8.192,250.0,3873,0,-12.020764090727722,0.0006067476003900375
20260819:44,14.0,20260819,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,16.384,500.0,3865,0,-6.284820329701233,0.0016499837273103446
20260819:44,14.0,20260819,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,32.768,1000.0,3848,0,-8.327282914386299,0.0012796932517176174
20260819:44,14.0,20260819,44,exp0_000003_rxg20_0_fulltrim,3,12,3881,5.337032005912948e-08,8.702815072368476e-06,0.0,65.536,2000.0,3018,0,-12.278590052014199,0.0002840372655778557
20260819:45,14.0,20260819,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,-65.536,-2000.0,1450,0,-13.258530415394079,0.0003875303256697382
20260819:45,14.0,20260819,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,-32.768,-1000.0,1418,0,-7.206217532502364,0.0014028527455046819
20260819:45,14.0,20260819,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,-16.384,-500.0,1401,0,-15.599556921331747,0.00030104548917732343
20260819:45,14.0,20260819,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,-8.192,-250.0,1393,0,-20.6635869176894,0.00011266886391880782
20260819:45,14.0,20260819,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,-4.096,-125.0,1389,0,-14.348767317844835,0.0004831258332252432
20260819:45,14.0,20260819,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,0.0,0.0,1385,1,4.310865663757751,0.012508072775899104
20260819:45,14.0,20260819,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,4.096,125.0,1381,0,-24.91671147823859,3.6150400203822106e-05
20260819:45,14.0,20260819,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,8.192,250.0,1377,0,-11.158203788235122,0.0007029075150150194
20260819:45,14.0,20260819,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,16.384,500.0,1368,0,-7.8095012713540966,0.0011023648855391088
20260819:45,14.0,20260819,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,32.768,1000.0,1352,0,-12.943121095007763,0.0006419240874910859
20260819:45,14.0,20260819,45,exp0_000003_rxg20_0_fulltrim,3,13,1385,5.518166015490811e-08,8.998180696356918e-06,0.0,65.536,2000.0,1319,0,-4.843273465645607,0.003154540540409992
20260819:46,14.0,20260819,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,-65.536,-2000.0,2550,0,-20.43389860099214,6.917178025699165e-05
20260819:46,14.0,20260819,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,-32.768,-1000.0,2518,0,-7.746699328897107,0.0014730153063336054
20260819:46,14.0,20260819,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,-16.384,-500.0,2501,0,-12.013172860851737,0.0007868135679178247
20260819:46,14.0,20260819,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,-8.192,-250.0,2493,0,-11.03529540626069,0.0012986442846210644
20260819:46,14.0,20260819,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,-4.096,-125.0,2489,0,-15.169351351753384,0.0005053686479495334
20260819:46,14.0,20260819,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,0.0,0.0,2485,1,4.87480893638777,0.01580458404200713
20260819:46,14.0,20260819,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,4.096,125.0,2481,0,-15.294057902140967,0.0004086421971474241
20260819:46,14.0,20260819,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,8.192,250.0,2477,0,-28.247974158783666,1.6872810685022175e-05
20260819:46,14.0,20260819,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,16.384,500.0,2469,0,-16.852509367448988,0.00012425402869610525
20260819:46,14.0,20260819,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,32.768,1000.0,2452,0,-9.750774297673061,0.0016154355394144698
20260819:46,14.0,20260819,46,exp0_000003_rxg20_0_fulltrim,3,14,2485,5.466728107810657e-08,8.914303628024935e-06,0.0,65.536,2000.0,2419,0,-27.678867484932923,1.7383231113497636e-05
20260819:47,14.0,20260819,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,-65.536,-2000.0,1506,0,-13.65290685139777,0.00043380858247356324
20260819:47,14.0,20260819,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,-32.768,-1000.0,1474,0,-21.339433579188473,8.642508771712024e-05
20260819:47,14.0,20260819,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,-16.384,-500.0,1457,0,-8.907777204394922,0.0017686768869016462
20260819:47,14.0,20260819,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,-8.192,-250.0,1449,0,-22.11480932605335,0.00010383624830191066
20260819:47,14.0,20260819,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,-4.096,-125.0,1445,0,-10.571576073411816,0.0014862674179594443
20260819:47,14.0,20260819,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,0.0,0.0,1441,1,4.074571038431854,0.016240392911911705
20260819:47,14.0,20260819,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,4.096,125.0,1437,0,-10.593302426941214,0.0013028619916127249
20260819:47,14.0,20260819,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,8.192,250.0,1433,0,-12.531757873343723,0.0007238480658797487
20260819:47,14.0,20260819,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,16.384,500.0,1425,0,-15.361845144460533,0.00024275660943654312
20260819:47,14.0,20260819,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,32.768,1000.0,1408,0,-16.5801319406576,0.0003588711446812637
20260819:47,14.0,20260819,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,65.536,2000.0,1375,0,-11.604913789386524,0.0007925436078007365
20260819:48,14.0,20260819,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,-65.536,-2000.0,1654,0,-11.530397894546411,0.0005699836933838048
20260819:48,14.0,20260819,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,-32.768,-1000.0,3326,0,-17.62266357943066,0.00019862883194089742
20260819:48,14.0,20260819,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,-16.384,-500.0,3309,0,-13.558340270946331,0.00045200339341419996
20260819:48,14.0,20260819,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,-8.192,-250.0,3301,0,-16.51076712713737,0.0003080865498720359
20260819:48,14.0,20260819,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,-4.096,-125.0,3297,0,-15.226476325888964,0.0004409061940133935
20260819:48,14.0,20260819,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,0.0,0.0,3293,1,3.8697337962733487,0.014702840778449355
20260819:48,14.0,20260819,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,4.096,125.0,3289,0,-15.015680418778434,0.0004607291029190552
20260819:48,14.0,20260819,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,8.192,250.0,3285,0,-16.37492974492688,0.0003006980403449967
20260819:48,14.0,20260819,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,16.384,500.0,3277,0,-5.670548275353219,0.0023516662282787593
20260819:48,14.0,20260819,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,32.768,1000.0,3260,0,-13.25356812408196,0.0006227380237740533
20260819:48,14.0,20260819,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,65.536,2000.0,1523,0,-18.987657489042004,0.00010983056952564105
20260819:49,14.0,20260819,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,-65.536,-2000.0,378,0,-13.226881314101465,0.0008055277501135688
20260819:49,14.0,20260819,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,-32.768,-1000.0,346,0,-15.608195365199059,0.0007426780933941814
20260819:49,14.0,20260819,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,-16.384,-500.0,329,0,-14.175716273813741,0.0009558125177733384
20260819:49,14.0,20260819,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,-8.192,-250.0,321,0,-14.930042734927804,0.0010368950158240603
20260819:49,14.0,20260819,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,-4.096,-125.0,317,0,-20.048184473455585,0.0003364921532401956
20260819:49,14.0,20260819,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,0.0,0.0,313,1,7.152795805026903,0.03415957674053871
20260819:49,14.0,20260819,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,4.096,125.0,309,0,-17.497303038403423,0.0005680199288781752
20260819:49,14.0,20260819,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,8.192,250.0,305,0,-12.283858379283117,0.001702603128166169
20260819:49,14.0,20260819,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,16.384,500.0,297,0,-17.519921199105518,0.00034766206153838755
20260819:49,14.0,20260819,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,32.768,1000.0,280,0,-19.794331895202696,0.00033567289755504284
20260819:49,14.0,20260819,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,65.536,2000.0,247,0,-18.870805669117686,0.0002779347878308393
20260819:50,14.0,20260819,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,-65.536,-2000.0,1498,0,-10.079042222067118,0.001156145789093524
20260819:50,14.0,20260819,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,-32.768,-1000.0,1466,0,-13.071550252417914,0.0008163862519092874
20260819:50,14.0,20260819,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,-16.384,-500.0,1449,0,-13.148541097550162,0.0008468268529592017
20260819:50,14.0,20260819,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,-8.192,-250.0,1441,0,-8.23373021178827,0.0033211781148016067
20260819:50,14.0,20260819,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,-4.096,-125.0,1437,0,-23.1554393181527,0.00011210514382033188
20260819:50,14.0,20260819,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,0.0,0.0,1433,1,3.209787618441742,0.022452931310207314
20260819:50,14.0,20260819,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,4.096,125.0,1429,0,-11.62413067365631,0.0014307931546060498
20260819:50,14.0,20260819,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,8.192,250.0,1425,0,-14.225039365125083,0.0006772613135433425
20260819:50,14.0,20260819,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,16.384,500.0,1417,0,-13.476423647537024,0.000486070291389043
20260819:50,14.0,20260819,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,32.768,1000.0,1400,0,-14.022062496564745,0.0008291740249841452
20260819:50,14.0,20260819,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,65.536,2000.0,1367,0,-12.298565210217824,0.0007792056800761671
20260819:51,14.0,20260819,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,-65.536,-2000.0,2930,0,-13.440224716116004,0.0005837242997230908
20260819:51,14.0,20260819,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,-32.768,-1000.0,2898,0,-27.092123619986804,3.580956484111283e-05
20260819:51,14.0,20260819,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,-16.384,-500.0,2881,0,-13.364787925807349,0.0008327619345445264
20260819:51,14.0,20260819,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,-8.192,-250.0,2873,0,-15.396686579681681,0.0006741856522017621
20260819:51,14.0,20260819,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,-4.096,-125.0,2869,0,-16.293435874265658,0.0005855810357130592
20260819:51,14.0,20260819,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,0.0,0.0,2865,1,4.759633955101134,0.025131311076826757
20260819:51,14.0,20260819,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,4.096,125.0,2861,0,-8.494266224668026,0.003380596441507691
20260819:51,14.0,20260819,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,8.192,250.0,2857,0,-19.933127862417276,0.00021746989758556021
20260819:51,14.0,20260819,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,16.384,500.0,2849,0,-11.927078978267083,0.0009474382506716485
20260819:51,14.0,20260819,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,32.768,1000.0,2832,0,-5.44528686101294,0.0066784156681629625
20260819:51,14.0,20260819,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,65.536,2000.0,2799,0,-9.615858478036266,0.0017957667731147708
20260819:52,14.0,20260819,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,-65.536,-2000.0,3535,0,-13.80970187530859,0.00046581544522342547
20260819:52,14.0,20260819,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,-32.768,-1000.0,3502,0,-9.619497543140001,0.0020813201895373418
20260819:52,14.0,20260819,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,-16.384,-500.0,3485,0,-12.166295520717874,0.0006745554920656455
20260819:52,14.0,20260819,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,-8.192,-250.0,3477,0,-13.372435587362821,0.0008356251535537353
20260819:52,14.0,20260819,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,-4.096,-125.0,3473,0,-16.37542401360816,0.00047515514756499636
20260819:52,14.0,20260819,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,0.0,0.0,3469,1,5.720212619156708,0.021945463516207298
20260819:52,14.0,20260819,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,4.096,125.0,3465,0,-23.741889290966732,9.244160515273561e-05
20260819:52,14.0,20260819,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,8.192,250.0,3461,0,-12.468429398310828,0.001147517373547624
20260819:52,14.0,20260819,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,16.384,500.0,3453,0,-10.502435336020826,0.0012863645942134405
20260819:52,14.0,20260819,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,32.768,1000.0,3436,0,-16.267340818653548,0.0003780007599453322
20260819:52,14.0,20260819,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,65.536,2000.0,1223,0,-5.687080995609764,0.0026688869835268664
20260819:53,14.0,20260819,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,-65.536,-2000.0,4051,0,-14.868717305294126,0.00018817899263536778
20260819:53,14.0,20260819,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,-32.768,-1000.0,4018,0,-9.843391279317151,0.0007472983177273657
20260819:53,14.0,20260819,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,-16.384,-500.0,885,0,-20.26097064495176,4.779377030572651e-05
20260819:53,14.0,20260819,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,-8.192,-250.0,877,0,-15.476942217407583,0.00016041262379456415
20260819:53,14.0,20260819,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,-4.096,-125.0,2700,0,-17.889566559163477,9.9082781316321e-05
20260819:53,14.0,20260819,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,0.0,0.0,2696,0,-0.13167816638167923,0.006537101632515752
20260819:53,14.0,20260819,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,4.096,125.0,3981,0,-28.751901029791128,9.340660079881042e-06
20260819:53,14.0,20260819,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,8.192,250.0,3977,0,-10.95795703361022,0.0005687982223889915
20260819:53,14.0,20260819,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,16.384,500.0,3606,0,-3.965750671978948,0.002723001571525288
20260819:53,14.0,20260819,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,32.768,1000.0,836,0,-15.50361425449432,0.00015587037232950643
20260819:53,14.0,20260819,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,65.536,2000.0,3557,0,-11.77402384257741,0.00042925307852715103
20260819:54,14.0,20260819,54,exp0_000004_rxg20_0_fulltrim,4,6,3165,6.719350360693662e-08,1.0956888309978628e-05,0.0,-65.536,-2000.0,3230,0,-23.50698031604638,3.188013618337705e-05
20260819:54,14.0,20260819,54,exp0_000004_rxg20_0_fulltrim,4,6,3165,6.719350360693662e-08,1.0956888309978628e-05,0.0,-32.768,-1000.0,3198,0,-9.142727005875502,0.0011938708557840544
20260819:54,14.0,20260819,54,exp0_000004_rxg20_0_fulltrim,4,6,3165,6.719350360693662e-08,1.0956888309978628e-05,0.0,-16.384,-500.0,3181,0,-31.58749726254147,7.153798358818105e-06
20260819:54,14.0,20260819,54,exp0_000004_rxg20_0_fulltrim,4,6,3165,6.719350360693662e-08,1.0956888309978628e-05,0.0,-8.192,-250.0,3173,0,-13.892088946497772,0.0005412566050480572
20260819:54,14.0,20260819,54,exp0_000004_rxg20_0_fulltrim,4,6,3165,6.719350360693662e-08,1.0956888309978628e-05,0.0,-4.096,-125.0,3169,0,-8.03364949185976,0.0022048647913150976
20260819:54,14.0,20260819,54,exp0_000004_rxg20_0_fulltrim,4,6,3165,6.719350360693662e-08,1.0956888309978628e-05,0.0,0.0,0.0,3165,1,3.636876560781151,0.014065358176269749
