dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_raw_bin,savaux_top1_raw_bin,phase_line_raw_bin,gt_symbol,savaux_top1_symbol,phase_line_symbol,gt_in_stage1_top40_raw,gt_in_actual_viterbi_candidates_raw,stage1_topk_size,actual_viterbi_candidate_count,effective_top_l,hard_anchor,high_confidence,pre_hard_anchor_count,hard_anchor_rmse_pi,category,gt_local_score,selected_local_score,local_score_delta_gt_minus_selected,lock_active
0_0_0_10_14_16,-25.0,46,2,19,510,492,492,509,491,491,1,0,40,16,16,0,0,8,0.310917815241826,E0_gt_in_top40_but_not_actual_candidates,,1.0380687235323305,,0
0_0_0_10_14_16,-25.0,46,2,20,860,860,860,859,859,859,1,1,40,4,16,0,1,8,0.310917815241826,A_savaux_ok_phase_ok,1.006076280159281,1.006076280159281,0.0,1
0_0_0_10_14_16,-25.0,46,2,21,553,553,553,552,552,552,1,1,40,16,16,0,0,8,0.310917815241826,A_savaux_ok_phase_ok,1.021988318061001,1.021988318061001,0.0,0
0_0_0_10_14_16,-25.0,46,2,22,629,884,354,628,883,353,0,0,40,16,16,0,0,8,0.310917815241826,D_stage1_top40_miss,,0.8239791863572012,,0
0_0_0_10_14_16,-25.0,46,2,23,759,174,349,758,173,348,1,1,40,16,16,0,0,8,0.310917815241826,E1_gt_in_candidates_local_score_loss,0.8204267509636147,0.9261794199099767,-0.10575266894636193,0
0_0_0_10_14_16,-25.0,46,2,24,874,874,874,873,873,873,1,1,40,4,16,0,1,8,0.310917815241826,A_savaux_ok_phase_ok,1.0528938854707945,1.0528938854707945,0.0,1
0_0_0_10_14_16,-25.0,46,2,25,720,720,720,719,719,719,1,1,40,4,16,0,1,8,0.310917815241826,A_savaux_ok_phase_ok,1.057322774061209,1.057322774061209,0.0,1
0_0_0_10_14_16,-25.0,46,2,26,314,314,314,313,313,313,1,1,40,4,16,0,1,8,0.310917815241826,A_savaux_ok_phase_ok,1.043491912944512,1.043491912944512,0.0,1
0_0_0_10_14_16,-25.0,46,2,27,602,602,602,601,601,601,1,1,40,4,16,0,1,8,0.310917815241826,A_savaux_ok_phase_ok,1.039273860304324,1.039273860304324,0.0,1
0_0_0_10_14_16,-25.0,46,2,28,7,7,7,6,6,6,1,1,40,4,16,1,1,8,0.310917815241826,A_savaux_ok_phase_ok,0.886377294030332,0.886377294030332,0.0,1
0_0_0_10_14_16,-25.0,46,2,29,610,610,610,609,609,609,1,1,40,4,16,1,1,8,0.310917815241826,A_savaux_ok_phase_ok,0.892761355654366,0.892761355654366,0.0,1
0_0_0_10_14_16,-25.0,46,2,30,775,775,775,774,774,774,1,1,40,16,16,0,0,8,0.310917815241826,A_savaux_ok_phase_ok,1.0554987595705654,1.0554987595705654,0.0,0
0_0_0_10_14_16,-25.0,46,2,31,912,912,912,911,911,911,1,1,40,4,16,1,1,8,0.310917815241826,A_savaux_ok_phase_ok,0.8837226073859235,0.8837226073859235,0.0,1
0_0_0_10_14_16,-25.0,46,2,32,768,697,768,767,696,767,1,1,40,16,16,0,0,8,0.310917815241826,B_savaux_wrong_phase_rescue,0.9761099032260582,0.9761099032260582,0.0,0
0_0_0_10_14_16,-25.0,46,2,33,581,581,581,580,580,580,1,1,40,4,16,1,1,8,0.310917815241826,A_savaux_ok_phase_ok,0.8814275431688188,0.8814275431688188,0.0,1
0_0_0_10_14_16,-25.0,46,2,34,93,93,93,92,92,92,1,1,40,16,16,0,0,8,0.310917815241826,A_savaux_ok_phase_ok,1.029711430273978,1.029711430273978,0.0,0
0_0_0_10_14_16,-25.0,46,3,0,222,303,303,221,302,302,1,1,40,16,16,0,0,6,0.38342619590422594,E1_gt_in_candidates_local_score_loss,0.7741488451476289,0.8953593993985671,-0.12121055425093819,0
0_0_0_10_14_16,-25.0,46,3,1,711,711,711,710,710,710,1,1,40,16,16,0,0,6,0.38342619590422594,A_savaux_ok_phase_ok,1.024928757104941,1.024928757104941,0.0,0
0_0_0_10_14_16,-25.0,46,3,2,871,871,871,870,870,870,1,1,40,4,16,0,1,6,0.38342619590422594,A_savaux_ok_phase_ok,0.860368006647239,0.860368006647239,0.0,1
0_0_0_10_14_16,-25.0,46,3,3,718,718,718,717,717,717,1,1,40,16,16,0,0,6,0.38342619590422594,A_savaux_ok_phase_ok,1.043142496682155,1.043142496682155,0.0,0
0_0_0_10_14_16,-25.0,46,3,4,107,107,107,106,106,106,1,1,40,4,16,0,1,6,0.38342619590422594,A_savaux_ok_phase_ok,1.0302329290306809,1.0302329290306809,0.0,1
0_0_0_10_14_16,-25.0,46,3,5,468,468,6,467,467,5,1,1,40,16,16,0,0,6,0.38342619590422594,C_savaux_ok_phase_break,1.0411113901159754,1.0432062278147523,-0.0020948376987768302,0
0_0_0_10_14_16,-25.0,46,3,6,89,555,89,88,554,88,1,1,40,16,16,0,0,6,0.38342619590422594,B_savaux_wrong_phase_rescue,1.0245123566143113,1.0245123566143113,0.0,0
0_0_0_10_14_16,-25.0,46,3,7,713,713,713,712,712,712,1,1,40,4,16,0,1,6,0.38342619590422594,A_savaux_ok_phase_ok,1.05664350031594,1.05664350031594,0.0,1
0_0_0_10_14_16,-25.0,46,3,8,865,835,835,864,834,834,1,1,40,16,16,0,0,6,0.38342619590422594,E1_gt_in_candidates_local_score_loss,0.939224117777511,1.0173376939435377,-0.07811357616602665,0
0_0_0_10_14_16,-25.0,46,3,9,492,492,492,491,491,491,1,1,40,16,16,0,0,6,0.38342619590422594,A_savaux_ok_phase_ok,0.9882168745706337,0.9882168745706337,0.0,0
0_0_0_10_14_16,-25.0,46,3,10,765,646,765,764,645,764,1,1,40,16,16,0,0,6,0.38342619590422594,B_savaux_wrong_phase_rescue,1.0294653073584448,1.0294653073584448,0.0,0
0_0_0_10_14_16,-25.0,46,3,11,1023,1023,1023,1022,1022,1022,1,1,40,4,16,0,1,6,0.38342619590422594,A_savaux_ok_phase_ok,1.0366950205199696,1.0366950205199696,0.0,1
0_0_0_10_14_16,-25.0,46,3,12,597,519,597,596,518,596,1,1,40,16,16,0,0,6,0.38342619590422594,B_savaux_wrong_phase_rescue,0.9385428108902654,0.9385428108902654,0.0,0
0_0_0_10_14_16,-25.0,46,3,13,562,562,562,561,561,561,1,1,40,16,16,0,0,6,0.38342619590422594,A_savaux_ok_phase_ok,1.0454435787263217,1.0454435787263217,0.0,0
0_0_0_10_14_16,-25.0,46,3,14,478,772,772,477,771,771,1,0,40,4,16,0,1,6,0.38342619590422594,E3_lock_or_high_conf_removed_gt,,0.906093935160371,,1
0_0_0_10_14_16,-25.0,46,3,15,267,267,267,266,266,266,1,1,40,4,16,1,1,6,0.38342619590422594,A_savaux_ok_phase_ok,0.8941170435788023,0.8941170435788023,0.0,1
0_0_0_10_14_16,-25.0,46,3,16,917,374,374,916,373,373,1,1,40,16,16,0,0,6,0.38342619590422594,E1_gt_in_candidates_local_score_loss,0.852415992063448,0.925965465279239,-0.07354947321579097,0
0_0_0_10_14_16,-25.0,46,3,17,656,821,821,655,820,820,1,1,40,16,16,0,0,6,0.38342619590422594,E1_gt_in_candidates_local_score_loss,0.7840428803819632,0.9920692074633731,-0.2080263270814099,0
0_0_0_10_14_16,-25.0,46,3,18,889,889,889,888,888,888,1,1,40,4,16,1,1,6,0.38342619590422594,A_savaux_ok_phase_ok,0.897279626677776,0.897279626677776,0.0,1
0_0_0_10_14_16,-25.0,46,3,19,510,510,510,509,509,509,1,1,40,16,16,0,0,6,0.38342619590422594,A_savaux_ok_phase_ok,1.0276363706700247,1.0276363706700247,0.0,0
0_0_0_10_14_16,-25.0,46,3,20,860,860,860,859,859,859,1,1,40,4,16,1,1,6,0.38342619590422594,A_savaux_ok_phase_ok,0.8969651399380115,0.8969651399380115,0.0,1
0_0_0_10_14_16,-25.0,46,3,21,553,553,553,552,552,552,1,1,40,16,16,0,0,6,0.38342619590422594,A_savaux_ok_phase_ok,1.0547900046155205,1.0547900046155205,0.0,0
0_0_0_10_14_16,-25.0,46,3,22,629,629,629,628,628,628,1,1,40,4,16,1,1,6,0.38342619590422594,A_savaux_ok_phase_ok,0.8941538565617736,0.8941538565617736,0.0,1
0_0_0_10_14_16,-25.0,46,3,23,759,759,759,758,758,758,1,1,40,4,16,1,1,6,0.38342619590422594,A_savaux_ok_phase_ok,0.8955418073403506,0.8955418073403506,0.0,1
0_0_0_10_14_16,-25.0,46,3,24,874,874,874,873,873,873,1,1,40,16,16,0,0,6,0.38342619590422594,A_savaux_ok_phase_ok,1.0446835762889068,1.0446835762889068,0.0,0
0_0_0_10_14_16,-25.0,46,3,25,720,980,720,719,979,719,1,1,40,16,16,0,0,6,0.38342619590422594,B_savaux_wrong_phase_rescue,0.9761527575965983,0.9761527575965983,0.0,0
0_0_0_10_14_16,-25.0,46,3,26,314,314,314,313,313,313,1,1,40,16,16,0,0,6,0.38342619590422594,A_savaux_ok_phase_ok,1.0441078460221447,1.0441078460221447,0.0,0
0_0_0_10_14_16,-25.0,46,3,27,602,904,904,601,903,903,1,1,40,4,16,0,1,6,0.38342619590422594,E1_gt_in_candidates_local_score_loss,0.7669201220858437,0.9960383706332904,-0.22911824854744667,1
0_0_0_10_14_16,-25.0,46,3,28,7,7,7,6,6,6,1,1,40,4,16,0,1,6,0.38342619590422594,A_savaux_ok_phase_ok,1.053272707483526,1.053272707483526,0.0,1
0_0_0_10_14_16,-25.0,46,3,29,610,221,892,609,220,891,0,0,40,16,16,0,0,6,0.38342619590422594,D_stage1_top40_miss,,1.0311118123063712,,0
0_0_0_10_14_16,-25.0,46,3,30,778,261,778,777,260,777,1,1,40,16,16,0,0,6,0.38342619590422594,B_savaux_wrong_phase_rescue,1.0057685583169307,1.0057685583169307,0.0,0
0_0_0_10_14_16,-25.0,46,3,31,897,897,897,896,896,896,1,1,40,4,16,1,1,6,0.38342619590422594,A_savaux_ok_phase_ok,0.8852587049677375,0.8852587049677375,0.0,1
0_0_0_10_14_16,-25.0,46,3,32,740,740,740,739,739,739,1,1,40,16,16,0,0,6,0.38342619590422594,A_savaux_ok_phase_ok,1.0308720079245597,1.0308720079245597,0.0,0
0_0_0_10_14_16,-25.0,46,3,33,590,590,590,589,589,589,1,1,40,16,16,0,0,6,0.38342619590422594,A_savaux_ok_phase_ok,0.9694327095050201,0.9694327095050201,0.0,0
0_0_0_10_14_16,-25.0,46,3,34,930,1020,1020,929,1019,1019,0,0,40,16,16,0,0,6,0.38342619590422594,D_stage1_top40_miss,,0.8989132647532239,,0
0_0_0_10_14_16,-25.0,46,5,0,222,222,222,221,221,221,1,1,40,4,28,1,1,9,0.24209026016183796,A_savaux_ok_phase_ok,0.896681578017229,0.896681578017229,0.0,1
0_0_0_10_14_16,-25.0,46,5,1,826,826,826,825,825,825,1,1,40,28,28,0,0,9,0.24209026016183796,A_savaux_ok_phase_ok,1.0404658917848637,1.0404658917848637,0.0,0
0_0_0_10_14_16,-25.0,46,5,2,871,871,871,870,870,870,1,1,40,28,28,0,0,9,0.24209026016183796,A_savaux_ok_phase_ok,1.0465940964318392,1.0465940964318392,0.0,0
0_0_0_10_14_16,-25.0,46,5,3,718,718,718,717,717,717,1,1,40,4,28,0,1,9,0.24209026016183796,A_savaux_ok_phase_ok,1.0550245454987688,1.0550245454987688,0.0,1
0_0_0_10_14_16,-25.0,46,5,4,86,86,86,85,85,85,1,1,40,4,28,1,1,9,0.24209026016183796,A_savaux_ok_phase_ok,0.8952558509274562,0.8952558509274562,0.0,1
0_0_0_10_14_16,-25.0,46,5,5,468,468,468,467,467,467,1,1,40,4,28,1,1,9,0.24209026016183796,A_savaux_ok_phase_ok,0.8920559562921366,0.8920559562921366,0.0,1
0_0_0_10_14_16,-25.0,46,5,6,89,408,408,88,407,407,1,1,40,28,28,0,0,9,0.24209026016183796,E1_gt_in_candidates_local_score_loss,0.880412576322186,1.0284467601557772,-0.14803418383359124,0
0_0_0_10_14_16,-25.0,46,5,7,713,713,713,712,712,712,1,1,40,4,28,1,1,9,0.24209026016183796,A_savaux_ok_phase_ok,0.8846762592497661,0.8846762592497661,0.0,1
0_0_0_10_14_16,-25.0,46,5,8,865,865,865,864,864,864,1,1,40,28,28,0,0,9,0.24209026016183796,A_savaux_ok_phase_ok,1.047118439316522,1.047118439316522,0.0,0
0_0_0_10_14_16,-25.0,46,5,9,492,933,933,491,932,932,1,1,40,28,28,0,0,9,0.24209026016183796,E1_gt_in_candidates_local_score_loss,0.798149602913617,0.9482499500753006,-0.15010034716168352,0
0_0_0_10_14_16,-25.0,46,5,10,765,765,765,764,764,764,1,1,40,4,28,1,1,9,0.24209026016183796,A_savaux_ok_phase_ok,0.893523552318015,0.893523552318015,0.0,1
0_0_0_10_14_16,-25.0,46,5,11,1023,928,1023,1022,927,1022,1,1,40,28,28,0,0,9,0.24209026016183796,B_savaux_wrong_phase_rescue,0.8757249133749031,0.8757249133749031,0.0,0
0_0_0_10_14_16,-25.0,46,5,12,597,142,597,596,141,596,1,1,40,28,28,0,0,9,0.24209026016183796,B_savaux_wrong_phase_rescue,0.9779620691956971,0.9779620691956971,0.0,0
0_0_0_10_14_16,-25.0,46,5,13,562,562,562,561,561,561,1,1,40,4,28,0,1,9,0.24209026016183796,A_savaux_ok_phase_ok,1.055439888056523,1.055439888056523,0.0,1
0_0_0_10_14_16,-25.0,46,5,14,478,478,478,477,477,477,1,1,40,28,28,0,0,9,0.24209026016183796,A_savaux_ok_phase_ok,1.037196356109536,1.037196356109536,0.0,0
0_0_0_10_14_16,-25.0,46,5,15,267,267,267,266,266,266,1,1,40,4,28,0,1,9,0.24209026016183796,A_savaux_ok_phase_ok,1.0421419607680102,1.0421419607680102,0.0,1
0_0_0_10_14_16,-25.0,46,5,16,917,900,900,916,899,899,1,1,40,28,28,0,0,9,0.24209026016183796,E1_gt_in_candidates_local_score_loss,1.0114092841802742,1.0359818165966546,-0.024572532416380355,0
0_0_0_10_14_16,-25.0,46,5,17,656,656,656,655,655,655,1,1,40,28,28,0,0,9,0.24209026016183796,A_savaux_ok_phase_ok,1.0462221735741575,1.0462221735741575,0.0,0
0_0_0_10_14_16,-25.0,46,5,18,889,889,889,888,888,888,1,1,40,4,28,0,1,9,0.24209026016183796,A_savaux_ok_phase_ok,1.0459304372614773,1.0459304372614773,0.0,1
0_0_0_10_14_16,-25.0,46,5,19,510,510,510,509,509,509,1,1,40,4,28,0,1,9,0.24209026016183796,A_savaux_ok_phase_ok,1.035165300344842,1.035165300344842,0.0,1
0_0_0_10_14_16,-25.0,46,5,20,860,860,860,859,859,859,1,1,40,4,28,1,1,9,0.24209026016183796,A_savaux_ok_phase_ok,0.891489673104902,0.891489673104902,0.0,1
0_0_0_10_14_16,-25.0,46,5,21,553,553,553,552,552,552,1,1,40,4,28,1,1,9,0.24209026016183796,A_savaux_ok_phase_ok,0.8901508501464537,0.8901508501464537,0.0,1
0_0_0_10_14_16,-25.0,46,5,22,629,629,629,628,628,628,1,1,40,4,28,0,1,9,0.24209026016183796,A_savaux_ok_phase_ok,1.0255249839867862,1.0255249839867862,0.0,1
0_0_0_10_14_16,-25.0,46,5,23,759,759,759,758,758,758,1,1,40,4,28,0,1,9,0.24209026016183796,A_savaux_ok_phase_ok,1.0275426468049376,1.0275426468049376,0.0,1
0_0_0_10_14_16,-25.0,46,5,24,874,874,874,873,873,873,1,1,40,4,28,0,1,9,0.24209026016183796,A_savaux_ok_phase_ok,1.019058318238034,1.019058318238034,0.0,1
0_0_0_10_14_16,-25.0,46,5,25,720,525,525,719,524,524,1,1,40,28,28,0,0,9,0.24209026016183796,E1_gt_in_candidates_local_score_loss,0.7863712368762071,0.9808659262452122,-0.19449468936900505,0
0_0_0_10_14_16,-25.0,46,5,26,314,314,314,313,313,313,1,1,40,28,28,0,0,9,0.24209026016183796,A_savaux_ok_phase_ok,1.0265966843616137,1.0265966843616137,0.0,0
0_0_0_10_14_16,-25.0,46,5,27,602,744,602,601,743,601,1,1,40,28,28,0,0,9,0.24209026016183796,B_savaux_wrong_phase_rescue,0.8939318599943611,0.8939318599943611,0.0,0
0_0_0_10_14_16,-25.0,46,5,28,7,7,7,6,6,6,1,1,40,4,28,0,1,9,0.24209026016183796,A_savaux_ok_phase_ok,0.8921334917686102,0.8921334917686102,0.0,1
0_0_0_10_14_16,-25.0,46,5,29,610,610,610,609,609,609,1,1,40,28,28,0,0,9,0.24209026016183796,A_savaux_ok_phase_ok,1.0124002553044231,1.0124002553044231,0.0,0
0_0_0_10_14_16,-25.0,46,5,30,823,823,823,822,822,822,1,1,40,4,28,1,1,9,0.24209026016183796,A_savaux_ok_phase_ok,0.8951716279243137,0.8951716279243137,0.0,1
0_0_0_10_14_16,-25.0,46,5,31,913,913,913,912,912,912,1,1,40,28,28,0,0,9,0.24209026016183796,A_savaux_ok_phase_ok,1.0499756299590108,1.0499756299590108,0.0,0
0_0_0_10_14_16,-25.0,46,5,32,741,741,741,740,740,740,1,1,40,4,28,1,1,9,0.24209026016183796,A_savaux_ok_phase_ok,0.894915450138323,0.894915450138323,0.0,1
0_0_0_10_14_16,-25.0,46,5,33,581,581,581,580,580,580,1,1,40,4,28,0,1,9,0.24209026016183796,A_savaux_ok_phase_ok,0.9999937351784852,0.9999937351784852,0.0,1
0_0_0_10_14_16,-25.0,46,5,34,91,91,91,90,90,90,1,1,40,4,28,0,1,9,0.24209026016183796,A_savaux_ok_phase_ok,1.0165596810587976,1.0165596810587976,0.0,1
0_0_0_10_14_16,-25.0,46,6,0,803,803,803,802,802,802,1,1,40,4,16,0,1,7,0.3209843103182205,A_savaux_ok_phase_ok,0.8914199587960743,0.8914199587960743,0.0,1
0_0_0_10_14_16,-25.0,46,6,1,826,826,826,825,825,825,1,1,40,16,16,0,0,7,0.3209843103182205,A_savaux_ok_phase_ok,1.0280153966760304,1.0280153966760304,0.0,0
0_0_0_10_14_16,-25.0,46,6,2,871,193,193,870,192,192,1,1,40,16,16,0,0,7,0.3209843103182205,E1_gt_in_candidates_local_score_loss,0.6488647903667923,0.9551755874842808,-0.30631079711748843,0
0_0_0_10_14_16,-25.0,46,6,3,718,718,718,717,717,717,1,1,40,4,16,0,1,7,0.3209843103182205,A_savaux_ok_phase_ok,1.0427288388990652,1.0427288388990652,0.0,1
0_0_0_10_14_16,-25.0,46,6,4,107,504,95,106,503,94,0,0,40,16,16,0,0,7,0.3209843103182205,D_stage1_top40_miss,,0.8512947720529106,,0
0_0_0_10_14_16,-25.0,46,6,5,468,468,468,467,467,467,1,1,40,16,16,0,0,7,0.3209843103182205,A_savaux_ok_phase_ok,1.018657965992087,1.018657965992087,0.0,0
0_0_0_10_14_16,-25.0,46,6,6,89,422,422,88,421,421,1,1,40,16,16,0,0,7,0.3209843103182205,E1_gt_in_candidates_local_score_loss,0.6963948937845027,1.0335639060829807,-0.33716901229847795,0
0_0_0_10_14_16,-25.0,46,6,7,713,713,713,712,712,712,1,1,40,4,16,0,1,7,0.3209843103182205,A_savaux_ok_phase_ok,1.01378321629557,1.01378321629557,0.0,1
0_0_0_10_14_16,-25.0,46,6,8,865,865,865,864,864,864,1,1,40,4,16,0,1,7,0.3209843103182205,A_savaux_ok_phase_ok,1.044711555816237,1.044711555816237,0.0,1
0_0_0_10_14_16,-25.0,46,6,9,492,509,278,491,508,277,1,1,40,16,16,0,0,7,0.3209843103182205,E1_gt_in_candidates_local_score_loss,0.7620975427114526,0.97315455194252,-0.2110570092310674,0
0_0_0_10_14_16,-25.0,46,6,10,765,765,765,764,764,764,1,1,40,16,16,0,0,7,0.3209843103182205,A_savaux_ok_phase_ok,1.0342228615624542,1.0342228615624542,0.0,0
0_0_0_10_14_16,-25.0,46,6,11,1023,1023,1023,1022,1022,1022,1,1,40,4,16,0,1,7,0.3209843103182205,A_savaux_ok_phase_ok,1.0293794850425781,1.0293794850425781,0.0,1
0_0_0_10_14_16,-25.0,46,6,12,597,597,597,596,596,596,1,1,40,4,16,1,1,7,0.3209843103182205,A_savaux_ok_phase_ok,0.8969491319690579,0.8969491319690579,0.0,1
0_0_0_10_14_16,-25.0,46,6,13,562,562,562,561,561,561,1,1,40,16,16,0,0,7,0.3209843103182205,A_savaux_ok_phase_ok,1.0458667185796395,1.0458667185796395,0.0,0
0_0_0_10_14_16,-25.0,46,6,14,478,478,478,477,477,477,1,1,40,16,16,0,0,7,0.3209843103182205,A_savaux_ok_phase_ok,1.0499850905595058,1.0499850905595058,0.0,0
0_0_0_10_14_16,-25.0,46,6,15,267,267,267,266,266,266,1,1,40,4,16,0,1,7,0.3209843103182205,A_savaux_ok_phase_ok,1.02371766872598,1.02371766872598,0.0,1
0_0_0_10_14_16,-25.0,46,6,16,917,917,917,916,916,916,1,1,40,4,16,1,1,7,0.3209843103182205,A_savaux_ok_phase_ok,0.8910743678605283,0.8910743678605283,0.0,1
0_0_0_10_14_16,-25.0,46,6,17,656,656,656,655,655,655,1,1,40,4,16,1,1,7,0.3209843103182205,A_savaux_ok_phase_ok,0.8911041343923394,0.8911041343923394,0.0,1
0_0_0_10_14_16,-25.0,46,6,18,889,889,889,888,888,888,1,1,40,4,16,0,1,7,0.3209843103182205,A_savaux_ok_phase_ok,1.0302510167548549,1.0302510167548549,0.0,1
0_0_0_10_14_16,-25.0,46,6,19,510,510,510,509,509,509,1,1,40,4,16,0,1,7,0.3209843103182205,A_savaux_ok_phase_ok,1.0352877423646532,1.0352877423646532,0.0,1
0_0_0_10_14_16,-25.0,46,6,20,860,860,860,859,859,859,1,1,40,16,16,0,0,7,0.3209843103182205,A_savaux_ok_phase_ok,1.0254493405339944,1.0254493405339944,0.0,0
0_0_0_10_14_16,-25.0,46,6,21,553,553,553,552,552,552,1,1,40,4,16,1,1,7,0.3209843103182205,A_savaux_ok_phase_ok,0.8929001649351629,0.8929001649351629,0.0,1
0_0_0_10_14_16,-25.0,46,6,22,629,629,629,628,628,628,1,1,40,4,16,0,1,7,0.3209843103182205,A_savaux_ok_phase_ok,1.031896427344349,1.031896427344349,0.0,1
0_0_0_10_14_16,-25.0,46,6,23,759,759,759,758,758,758,1,1,40,4,16,0,1,7,0.3209843103182205,A_savaux_ok_phase_ok,1.0333542084501597,1.0333542084501597,0.0,1
0_0_0_10_14_16,-25.0,46,6,24,874,874,874,873,873,873,1,1,40,4,16,0,1,7,0.3209843103182205,A_savaux_ok_phase_ok,1.0335349369697149,1.0335349369697149,0.0,1
0_0_0_10_14_16,-25.0,46,6,25,720,720,720,719,719,719,1,1,40,4,16,0,1,7,0.3209843103182205,A_savaux_ok_phase_ok,1.044151919760649,1.044151919760649,0.0,1
0_0_0_10_14_16,-25.0,46,6,26,314,314,314,313,313,313,1,1,40,4,16,0,1,7,0.3209843103182205,A_savaux_ok_phase_ok,1.0515231725656526,1.0515231725656526,0.0,1
0_0_0_10_14_16,-25.0,46,6,27,602,230,602,601,229,601,1,1,40,16,16,0,0,7,0.3209843103182205,B_savaux_wrong_phase_rescue,0.953841547726962,0.953841547726962,0.0,0
0_0_0_10_14_16,-25.0,46,6,28,7,7,7,6,6,6,1,1,40,4,16,1,1,7,0.3209843103182205,A_savaux_ok_phase_ok,0.8953986959248413,0.8953986959248413,0.0,1
0_0_0_10_14_16,-25.0,46,6,29,610,610,610,609,609,609,1,1,40,4,16,1,1,7,0.3209843103182205,A_savaux_ok_phase_ok,0.8952468837114826,0.8952468837114826,0.0,1
0_0_0_10_14_16,-25.0,46,6,30,791,791,791,790,790,790,1,1,40,4,16,1,1,7,0.3209843103182205,A_savaux_ok_phase_ok,0.8983433237057294,0.8983433237057294,0.0,1
0_0_0_10_14_16,-25.0,46,6,31,928,1014,1014,927,1013,1013,1,1,40,16,16,0,0,7,0.3209843103182205,E1_gt_in_candidates_local_score_loss,0.9905270413462933,1.0024639000940692,-0.011936858747775836,0
0_0_0_10_14_16,-25.0,46,6,32,760,760,760,759,759,759,1,1,40,4,16,0,1,7,0.3209843103182205,A_savaux_ok_phase_ok,1.0365584280853968,1.0365584280853968,0.0,1
0_0_0_10_14_16,-25.0,46,6,33,584,584,584,583,583,583,1,1,40,16,16,0,0,7,0.3209843103182205,A_savaux_ok_phase_ok,1.0375211615235718,1.0375211615235718,0.0,0
0_0_0_10_14_16,-25.0,46,6,34,932,932,932,931,931,931,1,1,40,4,16,0,1,7,0.3209843103182205,A_savaux_ok_phase_ok,0.9992075377380739,0.9992075377380739,0.0,1
0_0_0_10_14_16,-25.0,46,8,0,803,529,130,802,528,129,1,1,40,40,40,0,0,13,0.203426956390998,E1_gt_in_candidates_local_score_loss,0.7813774248342187,0.8648482254824241,-0.08347080064820545,0
0_0_0_10_14_16,-25.0,46,8,1,711,711,711,710,710,710,1,1,40,40,40,0,0,13,0.203426956390998,A_savaux_ok_phase_ok,1.0490218068879658,1.0490218068879658,0.0,0
0_0_0_10_14_16,-25.0,46,8,2,922,922,922,921,921,921,1,1,40,1,40,1,1,13,0.203426956390998,A_savaux_ok_phase_ok,0.893406223657041,0.893406223657041,0.0,1
0_0_0_10_14_16,-25.0,46,8,3,691,691,691,690,690,690,1,1,40,4,40,0,1,13,0.203426956390998,A_savaux_ok_phase_ok,1.0337079828955718,1.0337079828955718,0.0,1
0_0_0_10_14_16,-25.0,46,8,4,86,86,86,85,85,85,1,1,40,1,40,1,1,13,0.203426956390998,A_savaux_ok_phase_ok,0.8935693141821937,0.8935693141821937,0.0,1
0_0_0_10_14_16,-25.0,46,8,5,468,468,468,467,467,467,1,1,40,40,40,0,0,13,0.203426956390998,A_savaux_ok_phase_ok,1.023578485720623,1.023578485720623,0.0,0
0_0_0_10_14_16,-25.0,46,8,6,89,89,89,88,88,88,1,1,40,4,40,0,1,13,0.203426956390998,A_savaux_ok_phase_ok,1.0339970272123276,1.0339970272123276,0.0,1
0_0_0_10_14_16,-25.0,46,8,7,713,713,713,712,712,712,1,1,40,1,40,1,1,13,0.203426956390998,A_savaux_ok_phase_ok,0.8954971473418877,0.8954971473418877,0.0,1
0_0_0_10_14_16,-25.0,46,8,8,865,865,865,864,864,864,1,1,40,1,40,1,1,13,0.203426956390998,A_savaux_ok_phase_ok,0.8960555579578735,0.8960555579578735,0.0,1
0_0_0_10_14_16,-25.0,46,8,9,492,492,492,491,491,491,1,1,40,4,40,0,1,13,0.203426956390998,A_savaux_ok_phase_ok,1.0373978793050775,1.0373978793050775,0.0,1
0_0_0_10_14_16,-25.0,46,8,10,765,765,765,764,764,764,1,1,40,40,40,0,0,13,0.203426956390998,A_savaux_ok_phase_ok,1.0483323336202286,1.0483323336202286,0.0,0
0_0_0_10_14_16,-25.0,46,8,11,1023,1023,1023,1022,1022,1022,1,1,40,40,40,0,0,13,0.203426956390998,A_savaux_ok_phase_ok,1.0408964512529413,1.0408964512529413,0.0,0
0_0_0_10_14_16,-25.0,46,8,12,597,597,597,596,596,596,1,1,40,1,40,1,1,13,0.203426956390998,A_savaux_ok_phase_ok,0.8804367069585469,0.8804367069585469,0.0,1
0_0_0_10_14_16,-25.0,46,8,13,562,562,562,561,561,561,1,1,40,1,40,1,1,13,0.203426956390998,A_savaux_ok_phase_ok,0.8935426337077252,0.8935426337077252,0.0,1
0_0_0_10_14_16,-25.0,46,8,14,478,884,884,477,883,883,1,1,40,40,40,0,0,13,0.203426956390998,E1_gt_in_candidates_local_score_loss,1.0030394436209007,1.0488756913286732,-0.045836247707772504,0
0_0_0_10_14_16,-25.0,46,8,15,267,267,267,266,266,266,1,1,40,40,40,0,0,13,0.203426956390998,A_savaux_ok_phase_ok,1.0215844336303181,1.0215844336303181,0.0,0
0_0_0_10_14_16,-25.0,46,8,16,917,679,917,916,678,916,1,1,40,40,40,0,0,13,0.203426956390998,B_savaux_wrong_phase_rescue,0.888821288564132,0.888821288564132,0.0,0
