window_index,start_sample,end_sample,peak_bin,peak_bin_div_os,peak_power,second_power,total_power,confidence_db,peak_share,valid
5685,23285760,23302144,3976,994.0,674.8430330818294,488.872732835493,4996.5525525580615,1.4000695378305652,0.13506173025966337,1
5686,23289856,23306240,3976,994.0,674.9016479924338,488.89436849667044,4993.302355276377,1.4002545389677536,0.1351613821821287,1
5687,23293952,23310336,3976,994.0,675.048488302989,639.9816878462123,5002.552917140615,0.23167421596595292,0.134940799124787,1
5688,23298048,23314432,3976,994.0,675.0918471798805,639.8859144444624,5010.303386791395,0.23260312894284776,0.13474071230089926,1
5689,23302144,23318528,3948,987.0,639.8632207950695,590.1576646426014,5018.053855838911,0.3511909585567512,0.12751222668735152,1
5690,23306240,23322624,3948,987.0,639.8836198476225,590.0380998133211,5024.554249140096,0.35220937244470074,0.12735132075788264,1
5691,23310336,23326720,3919,979.75,590.032475960188,346.50175360393166,5016.303749330209,2.311704794240304,0.11762295615351658,1
5692,23314432,23330816,3919,979.75,590.156410722036,470.65841515387757,5021.804081231539,0.982613010414553,0.11751880423365837,1
5693,23318528,23334912,3933,983.25,560.5055538340215,470.8172326211076,5027.304414729514,0.757275699137152,0.11149226456066488,1
5694,23322624,23339008,3933,983.25,560.5608979070746,471.0655808976459,5021.554068390403,0.7554142710970202,0.11163095931510213,1
5695,23326720,23343104,3933,983.25,560.5107887883605,470.92001831031166,5021.554068738369,0.7563682413831762,0.11162098050040214,1
5696,23330816,23347200,3933,983.25,560.0299787547813,418.6585461948276,5013.303570913138,1.2635131467312763,0.11170877064058894,1
5697,23334912,23351296,4090,1022.5,609.6563686148679,418.5273199064288,5006.553161400107,1.6336130252139816,0.12177167583383347,1
5698,23339008,23355392,4090,1022.5,609.6461402284181,406.1731399289732,5011.553462757947,1.7636662826113412,0.12164813660252143,1
5699,23343104,23359488,4090,1022.5,609.6694173363928,539.2593285240681,5020.804021828334,0.5329674358413573,0.12142864264086148,1
5700,23347200,23363584,4090,1022.5,609.6175559833958,539.4524358196759,5026.554370446385,0.5310430704681811,0.12127941151251459,1
5701,23351296,23367680,3946,986.5,539.5333575322649,534.5495438331993,5022.804141386962,0.0403033754547846,0.10741676210039953,1
5702,23355392,23371776,3946,986.5,539.544706394538,534.5252850309774,5021.554065807597,0.04059182152917306,0.10744576267103581,1
5703,23359488,23375872,3979,994.75,534.6448087515439,501.75005518746684,5003.052946036045,0.275779253770452,0.10686371192116742,1
5704,23363584,23379968,3995,998.75,501.5444486062336,418.1340154704836,3747.2269017517892,0.7899392862093304,0.13384416309878827,1
5705,23367680,23384064,3995,998.75,501.54088065296844,374.46051456122063,2497.9012538604234,1.269003084443331,0.20078491088382844,1
5706,23371776,23388160,3995,998.75,501.51231523939447,374.39263019834664,1243.3252864532267,1.2695431091248957,0.4033637220312909,1
5707,23375872,23392256,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5708,23379968,23396352,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5709,23384064,23400448,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5710,23388160,23404544,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5711,23392256,23408640,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5712,23396352,23412736,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5713,23400448,23416832,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5714,23404544,23420928,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5715,23408640,23425024,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5716,23412736,23429120,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5717,23416832,23433216,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5718,23420928,23437312,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5719,23425024,23441408,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5720,23429120,23445504,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5721,23433216,23449600,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5722,23437312,23453696,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5723,23441408,23457792,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5724,23445504,23461888,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5725,23449600,23465984,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5726,23453696,23470080,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5727,23457792,23474176,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5728,23461888,23478272,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5729,23465984,23482368,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5730,23470080,23486464,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5731,23474176,23490560,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5732,23478272,23494656,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5733,23482368,23498752,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5734,23486464,23502848,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5735,23490560,23506944,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5736,23494656,23511040,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5737,23498752,23515136,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5738,23502848,23519232,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5739,23506944,23523328,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5740,23511040,23527424,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5741,23515136,23531520,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5742,23519232,23535616,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5743,23523328,23539712,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5744,23527424,23543808,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5745,23531520,23547904,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5746,23535616,23552000,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5747,23539712,23556096,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5748,23543808,23560192,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5749,23547904,23564288,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5750,23552000,23568384,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5751,23556096,23572480,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5752,23560192,23576576,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5753,23564288,23580672,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5754,23568384,23584768,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5755,23572480,23588864,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5756,23576576,23592960,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5757,23580672,23597056,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5758,23584768,23601152,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5759,23588864,23605248,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5760,23592960,23609344,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5761,23597056,23613440,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5762,23601152,23617536,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5763,23605248,23621632,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5764,23609344,23625728,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5765,23613440,23629824,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5766,23617536,23633920,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5767,23621632,23638016,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5768,23625728,23642112,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5769,23629824,23646208,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5770,23633920,23650304,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5771,23638016,23654400,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5772,23642112,23658496,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5773,23646208,23662592,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5774,23650304,23666688,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5775,23654400,23670784,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5776,23658496,23674880,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5777,23662592,23678976,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5778,23666688,23683072,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5779,23670784,23687168,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5780,23674880,23691264,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5781,23678976,23695360,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5782,23683072,23699456,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5783,23687168,23703552,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5784,23691264,23707648,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5785,23695360,23711744,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5786,23699456,23715840,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5787,23703552,23719936,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5788,23707648,23724032,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5789,23711744,23728128,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5790,23715840,23732224,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5791,23719936,23736320,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5792,23724032,23740416,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5793,23728128,23744512,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5794,23732224,23748608,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5795,23736320,23752704,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5796,23740416,23756800,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5797,23744512,23760896,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5798,23748608,23764992,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5799,23752704,23769088,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5800,23756800,23773184,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5801,23760896,23777280,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5802,23764992,23781376,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5803,23769088,23785472,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5804,23773184,23789568,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5805,23777280,23793664,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5806,23781376,23797760,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5807,23785472,23801856,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5808,23789568,23805952,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5809,23793664,23810048,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5810,23797760,23814144,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5811,23801856,23818240,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5812,23805952,23822336,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5813,23810048,23826432,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5814,23814144,23830528,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5815,23818240,23834624,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5816,23822336,23838720,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5817,23826432,23842816,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5818,23830528,23846912,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5819,23834624,23851008,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5820,23838720,23855104,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5821,23842816,23859200,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5822,23846912,23863296,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5823,23851008,23867392,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5824,23855104,23871488,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5825,23859200,23875584,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5826,23863296,23879680,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5827,23867392,23883776,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5828,23871488,23887872,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5829,23875584,23891968,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5830,23879680,23896064,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5831,23883776,23900160,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5832,23887872,23904256,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5833,23891968,23908352,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5834,23896064,23912448,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5835,23900160,23916544,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5836,23904256,23920640,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5837,23908352,23924736,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5838,23912448,23928832,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5839,23916544,23932928,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5840,23920640,23937024,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5841,23924736,23941120,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5842,23928832,23945216,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5843,23932928,23949312,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5844,23937024,23953408,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5845,23941120,23957504,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5846,23945216,23961600,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5847,23949312,23965696,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5848,23953408,23969792,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5849,23957504,23973888,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5850,23961600,23977984,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5851,23965696,23982080,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5852,23969792,23986176,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5853,23973888,23990272,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5854,23977984,23994368,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5855,23982080,23998464,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5856,23986176,24002560,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5857,23990272,24006656,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5858,23994368,24010752,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5859,23998464,24014848,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5860,24002560,24018944,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5861,24006656,24023040,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5862,24010752,24027136,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5863,24014848,24031232,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5864,24018944,24035328,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5865,24023040,24039424,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5866,24027136,24043520,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5867,24031232,24047616,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5868,24035328,24051712,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5869,24039424,24055808,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5870,24043520,24059904,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5871,24047616,24064000,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5872,24051712,24068096,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5873,24055808,24072192,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5874,24059904,24076288,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5875,24064000,24080384,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5876,24068096,24084480,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5877,24072192,24088576,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5878,24076288,24092672,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5879,24080384,24096768,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5880,24084480,24100864,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5881,24088576,24104960,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5882,24092672,24109056,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5883,24096768,24113152,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5884,24100864,24117248,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5885,24104960,24121344,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5886,24109056,24125440,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5887,24113152,24129536,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5888,24117248,24133632,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5889,24121344,24137728,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5890,24125440,24141824,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5891,24129536,24145920,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5892,24133632,24150016,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5893,24137728,24154112,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5894,24141824,24158208,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5895,24145920,24162304,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5896,24150016,24166400,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5897,24154112,24170496,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5898,24158208,24174592,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5899,24162304,24178688,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5900,24166400,24182784,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5901,24170496,24186880,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5902,24174592,24190976,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5903,24178688,24195072,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5904,24182784,24199168,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5905,24186880,24203264,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5906,24190976,24207360,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5907,24195072,24211456,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5908,24199168,24215552,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5909,24203264,24219648,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5910,24207360,24223744,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5911,24211456,24227840,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5912,24215552,24231936,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5913,24219648,24236032,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5914,24223744,24240128,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5915,24227840,24244224,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5916,24231936,24248320,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5917,24236032,24252416,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5918,24240128,24256512,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5919,24244224,24260608,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5920,24248320,24264704,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5921,24252416,24268800,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5922,24256512,24272896,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5923,24260608,24276992,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5924,24264704,24281088,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5925,24268800,24285184,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5926,24272896,24289280,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5927,24276992,24293376,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5928,24281088,24297472,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5929,24285184,24301568,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5930,24289280,24305664,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5931,24293376,24309760,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5932,24297472,24313856,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5933,24301568,24317952,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5934,24305664,24322048,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5935,24309760,24326144,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5936,24313856,24330240,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5937,24317952,24334336,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5938,24322048,24338432,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5939,24326144,24342528,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5940,24330240,24346624,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5941,24334336,24350720,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5942,24338432,24354816,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5943,24342528,24358912,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5944,24346624,24363008,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5945,24350720,24367104,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5946,24354816,24371200,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5947,24358912,24375296,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5948,24363008,24379392,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5949,24367104,24383488,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5950,24371200,24387584,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5951,24375296,24391680,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5952,24379392,24395776,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5953,24383488,24399872,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5954,24387584,24403968,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5955,24391680,24408064,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5956,24395776,24412160,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5957,24399872,24416256,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5958,24403968,24420352,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5959,24408064,24424448,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5960,24412160,24428544,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5961,24416256,24432640,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5962,24420352,24436736,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5963,24424448,24440832,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5964,24428544,24444928,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5965,24432640,24449024,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5966,24436736,24453120,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5967,24440832,24457216,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5968,24444928,24461312,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5969,24449024,24465408,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5970,24453120,24469504,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5971,24457216,24473600,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5972,24461312,24477696,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5973,24465408,24481792,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5974,24469504,24485888,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5975,24473600,24489984,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5976,24477696,24494080,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5977,24481792,24498176,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5978,24485888,24502272,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5979,24489984,24506368,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5980,24494080,24510464,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5981,24498176,24514560,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5982,24502272,24518656,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5983,24506368,24522752,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5984,24510464,24526848,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5985,24514560,24530944,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5986,24518656,24535040,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5987,24522752,24539136,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5988,24526848,24543232,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5989,24530944,24547328,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5990,24535040,24551424,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5991,24539136,24555520,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5992,24543232,24559616,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5993,24547328,24563712,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5994,24551424,24567808,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5995,24555520,24571904,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5996,24559616,24576000,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5997,24563712,24580096,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5998,24567808,24584192,-1,-0.25,0.0,0.0,0.0,nan,nan,0
5999,24571904,24588288,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6000,24576000,24592384,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6001,24580096,24596480,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6002,24584192,24600576,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6003,24588288,24604672,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6004,24592384,24608768,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6005,24596480,24612864,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6006,24600576,24616960,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6007,24604672,24621056,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6008,24608768,24625152,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6009,24612864,24629248,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6010,24616960,24633344,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6011,24621056,24637440,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6012,24625152,24641536,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6013,24629248,24645632,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6014,24633344,24649728,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6015,24637440,24653824,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6016,24641536,24657920,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6017,24645632,24662016,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6018,24649728,24666112,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6019,24653824,24670208,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6020,24657920,24674304,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6021,24662016,24678400,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6022,24666112,24682496,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6023,24670208,24686592,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6024,24674304,24690688,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6025,24678400,24694784,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6026,24682496,24698880,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6027,24686592,24702976,-1,-0.25,0.0,0.0,0.0,nan,nan,0
6028,24690688,24707072,-1,-0.25,0.0,0.0,0.0,nan,nan,0
