dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_bin,selected_bin,gt_symbol,selected_symbol,selected_local_score,gt_local_score,selected_minus_gt_local_score,selected_energy,gt_energy,selected_energy_score,gt_energy_score,selected_minus_gt_energy_db,selected_tau_hat,gt_tau_hat,selected_minus_gt_tau_hat,expected_tau,selected_tau_residual,gt_tau_residual,selected_minus_gt_abs_tau_residual,selected_tau_gain_db,gt_tau_gain_db,selected_minus_gt_tau_gain_db,selected_corrected_coherence,gt_corrected_coherence,selected_minus_gt_corrected_coherence,selected_tau_local_step_abs_mean,gt_tau_local_step_abs_mean,selected_minus_gt_tau_local_step_abs_mean,selected_tau_local_second_abs,gt_tau_local_second_abs,selected_minus_gt_tau_local_second_abs,selected_rank,gt_rank,top1_bin,top1_margin_db,top1_peak_to_median_db,top1_coherence_score,candidate_count,hard_anchor,high_confidence
0_0_0_10_14_16,-25.0,43,1,24,874,547,873,546,0.8625770116831983,0.855262183215976,0.007314828467222312,0.5846014609586838,0.5543074692977825,0.9777124657118039,0.9270474994723065,0.23109165600462475,0.21875,0.15625,0.0625,0.007469633570281076,0.21128036642971892,0.14878036642971892,0.0625,2.1415954674644637,0.4352996217598306,1.706295845704633,0.8240382961051348,0.9829175202698522,-0.15887922416471745,0.21875,0.125,0.09375,0.4375,0.25,0.1875,2,3,440,0.09788847579500684,9.902224152346623,0.9367195807621054,16,0,0
0_0_0_10_14_16,-25.0,43,2,1,826,535,825,534,0.9367167088124301,0.6313245171727511,0.305392191639679,0.8625801762618721,0.490094616211767,1.0,0.5681728257837662,2.4551954128252325,0.15625,-0.15625,0.3125,-0.033086716161113694,0.1893367161611137,-0.1231632838388863,0.06617343232222739,1.0922457748120815,0.44697646342642483,0.6452693113856567,0.9714385672282723,0.8004502661475118,0.17098830108076046,0.109375,0.203125,-0.09375,0.21875,0.40625,-0.1875,1,2,535,2.4551954128252325,11.433534974538846,0.9578981433630075,4,0,1
0_0_0_10_14_16,-25.0,43,2,31,912,159,911,158,0.8031730553138395,0.6596522591133078,0.1435207962005317,0.5877242892566734,0.42749552882469644,0.7980447621248684,0.5804772303044236,1.382420626480284,-0.1875,0.0625,-0.25,0.030234048962374027,-0.21773404896237403,0.03226595103762597,0.18546809792474805,1.1183956250235798,0.06785337654736467,1.0505422484762152,0.9180449399331263,0.950182619063212,-0.032137679130085695,0.3125,0.1875,0.125,0.25,0.25,0.0,2,10,851,0.9797274850061432,10.349806341324603,0.9532221937767645,16,0,0
0_0_0_10_14_16,-25.0,43,3,1,711,389,710,388,0.8428659062476557,0.7919605797803442,0.050905326467311496,0.5846062917337349,0.49684371322342713,1.0,0.8498774649687141,0.706436861964081,-0.09375,-0.03125,-0.0625,-0.030218675795813055,-0.06353132420418695,-0.0010313242041869453,0.0625,0.2637943275336337,0.03845563963713323,0.22533868789650047,0.9184854605016904,0.8430669621830468,0.07541849831864367,0.109375,0.109375,0.0,0.03125,0.09375,-0.0625,1,3,389,0.2552250853311203,9.759120025198223,0.8984718334233358,16,0,0
0_0_0_10_14_16,-25.0,43,3,5,468,486,467,485,0.8245261330423823,0.7629863398835786,0.06153979315880376,0.746623966268519,0.6927059392012467,1.0,0.9277842267282899,0.3255301520063441,0.0,0.125,-0.125,-0.055057862336112096,0.055057862336112096,0.1800578623361121,-0.125,0.0,0.6001211949553557,-0.6001211949553557,0.9543914824459238,0.9359537288092192,0.018437753636704524,0.09375,0.046875,0.046875,0.125,0.03125,0.09375,1,2,486,0.3255301520063441,10.996203392068267,0.9543914851378388,16,0,0
0_0_0_10_14_16,-25.0,43,3,6,89,72,88,71,0.8272074573487277,0.7710200911728996,0.05618736617582809,0.6079097535121925,0.6790002642167146,0.8953012031791605,1.0,-0.4803083186616549,-0.03125,0.0625,-0.09375,-0.0612676589711868,0.0300176589711868,0.1237676589711868,-0.09375,0.008870350355278627,0.04111563530562824,-0.03224528495034962,0.9595424481673122,0.7971460188032836,0.16239642936402854,0.0625,0.078125,-0.015625,0.125,0.03125,0.09375,2,1,89,0.4803083186616547,10.691039173208786,0.8041461432823985,16,0,0
0_0_0_10_14_16,-25.0,43,3,7,713,635,712,634,0.7925654091017705,0.5935608066300467,0.1990046024717238,0.7850489821351836,0.5748689418326194,1.0,0.7322714313558951,1.3532790898278955,0.0625,-0.03125,0.09375,-0.06747745560626162,0.12997745560626162,0.036227455606261616,0.09375,0.14874684110833902,0.004648683502475366,0.14409815760586367,0.8990853580464178,0.768485231886887,0.13060012615953076,0.15625,0.203125,-0.046875,0.3125,0.40625,-0.09375,1,2,635,1.3532790898278955,10.814931886877208,0.9045552344345733,4,0,1
0_0_0_10_14_16,-25.0,43,3,14,478,960,477,959,0.9369317081727215,0.6985321516869035,0.238399556485818,0.8796092410358405,0.5793249185070728,1.0,0.658616225796868,1.8136757412936355,0.0625,-0.0625,0.125,-0.11094603205178488,0.17344603205178488,0.04844603205178488,0.125,0.0394129375729469,0.22204214046511087,-0.18262920289216397,0.9487992795661719,0.8058312814587831,0.1429679981073888,0.046875,0.078125,-0.03125,0.09375,0.15625,-0.0625,1,4,960,1.0602072314224857,11.19073009153649,0.9458397202954655,16,0,0
0_0_0_10_14_16,-25.0,43,3,17,656,174,655,173,0.825102914897883,0.5749842265542315,0.2501186883436515,0.7075040192133351,0.42464649461652826,1.0,0.6002036498516113,2.217013679488286,0.03125,0.09375,-0.0625,-0.12957542195700922,0.16082542195700922,0.22332542195700922,-0.0625,0.022676533928573467,0.2725361591397303,-0.24985962521115682,0.92950040713709,0.6995687955526818,0.22993161158440822,0.21875,0.234375,-0.015625,0.3125,0.46875,-0.15625,1,11,174,0.8454643341609691,10.526412294019122,0.9459512291436957,16,0,0
0_0_0_10_14_16,-25.0,43,3,27,602,851,601,850,0.8604452886215083,0.7841133281522072,0.07633196046930102,0.7731285507994734,0.6119847964414227,1.0,0.7915692620697866,1.015110785038694,-0.15625,0.0625,-0.21875,0.05832661169224318,-0.21457661169224318,0.00417338830775682,0.21040322338448636,0.6832990132939926,0.08899784575637762,0.594301167537615,0.9182274145944687,0.8115525211376967,0.10667489345677195,0.21875,0.0625,0.15625,0.4375,0.0,0.4375,1,3,851,0.9379083015129575,10.988691495203737,0.8880130615193876,16,0,0
0_0_0_10_14_16,-25.0,43,3,31,897,751,896,750,0.8191804676996479,0.770823468779243,0.0483569989204049,0.6027250936672459,0.5080230385738673,0.8738801997131662,0.7365734048115118,0.7423586537071923,-0.125,-0.0625,-0.0625,0.03348742515194425,-0.15848742515194425,-0.09598742515194425,0.0625,0.6008724746023767,0.0956205531536749,0.5052519214487018,0.9315778566481987,0.9573173221038828,-0.025739465455684063,0.125,0.03125,0.09375,0.25,0.0,0.25,4,5,34,0.43602123039712914,10.416796886505361,0.8700528003732872,16,0,0
0_0_0_10_14_16,-25.0,43,5,1,826,895,825,894,0.8067414901136819,0.6450171821241033,0.1617243079895786,1.022455185596428,0.6063544654911404,1.0,0.5930376940065457,2.2691770161250435,-0.0625,0.125,-0.1875,0.06113496159102261,-0.12363496159102261,0.06386503840897739,0.059769923182045215,0.11256830128591257,0.5553376047866283,-0.44276930350071575,0.9245800359296272,0.8981171419357502,0.026462893993877024,0.15625,0.25,-0.09375,0.125,0.5,-0.375,1,5,895,0.7332899970497887,11.94729188196682,0.9322193749536605,28,0,0
0_0_0_10_14_16,-25.0,43,5,6,89,941,88,940,0.9146854076586375,0.9038405136775542,0.010844893981083237,0.7551679714020452,0.7477234410669418,1.0,0.9901418881400891,0.043025661894293125,-0.09375,0.09375,-0.1875,0.030061728857415204,-0.1238117288574152,0.0636882711425848,0.06012345771483041,0.14947163600698327,0.04442455024563169,0.10504708576135158,0.8902937857715726,0.7717104699646296,0.11858331580694303,0.125,0.0625,0.0625,0.25,0.125,0.125,1,2,941,0.043025661894293125,10.811794531875737,0.9034772694938867,28,0,0
0_0_0_10_14_16,-25.0,43,5,8,865,476,864,475,0.9305149212758531,0.6733585090447303,0.25715641223112284,0.7882130375651322,0.5137725529093053,1.0,0.6518194046832814,1.8587271471863502,0.09375,-0.125,0.21875,0.01763243576397233,0.07611756423602767,-0.14263243576397233,-0.06651487152794466,0.39052469472431084,0.0769117071250605,0.3136129875992503,0.9613810919322807,0.8193534889010079,0.14202760303127282,0.046875,0.203125,-0.15625,0.03125,0.40625,-0.375,1,11,476,0.5075177698500055,10.532761897029763,0.9584443514920042,28,0,0
0_0_0_10_14_16,-25.0,43,5,22,629,334,628,333,0.8611242116362736,0.7285644490111584,0.13255976262511526,0.6983834905258881,0.5344651488158547,0.9202334638450088,0.7042444758092696,1.1617457311940214,-0.0625,0.0,-0.0625,-0.06937261589012839,0.006872615890128442,0.06937261589012844,-0.0625,0.1467719682454573,0.0,0.1467719682454573,0.9483349695399859,0.8163160765866608,0.13201889295332503,0.09375,0.03125,0.0625,0.1875,0.0625,0.125,4,6,172,0.05882159878437745,10.846464666542829,0.9595485470109477,28,0,0
0_0_0_10_14_16,-25.0,43,5,24,874,326,873,325,0.8649674961313343,0.800460826077775,0.06450667005355926,0.5989105579402008,0.5073697652393925,0.9720090553559362,0.8234418306510238,0.720373856067048,0.0,-0.3125,0.3125,-0.08180190898357137,0.08180190898357131,-0.23069809101642863,-0.14889618203285732,0.0,1.311513003047522,-1.311513003047522,0.8929977652642616,0.8199804349081533,0.07301733035610825,0.0625,0.265625,-0.203125,0.125,0.46875,-0.34375,3,6,126,0.11870689130164987,10.01571532148991,0.9097504351075492,28,0,0
0_0_0_10_14_16,-25.0,43,5,31,913,303,912,302,0.8396308649109567,0.6004935271148619,0.2391373377960948,0.7147301438426581,0.4657174966058655,0.8748463241487581,0.5700490506905159,1.8601954460780676,-0.03125,-0.09375,0.0625,-0.1253044348106217,0.0940544348106217,0.0315544348106217,0.0625,0.03973742361071368,0.04866675843366741,-0.00892933482295373,0.9033877152443355,0.7480087198319717,0.15537899541236377,0.0625,0.109375,-0.046875,0.0,0.03125,-0.03125,2,11,388,0.5806822861847626,11.36339741338552,0.9514713345678572,28,0,0
0_0_0_10_14_16,-25.0,43,5,33,581,176,580,175,0.8293266089429904,0.7848534656384865,0.044473143304503915,0.8267451390934752,0.6644809285355713,0.9368402955769496,0.7529678495323172,0.9488912948537209,-0.15625,0.125,-0.28125,0.11226627209593532,-0.2685162720959353,0.012733727904064684,0.25578254419187063,0.3965725320615176,0.6697216854551297,-0.27314915339361207,0.9312543067178488,0.9572945794787339,-0.026040272760885053,0.21875,0.0625,0.15625,0.4375,0.125,0.3125,2,3,246,0.2833443756597838,11.419007519570325,0.9064456861624324,28,0,0
0_0_0_10_14_16,-25.0,43,6,3,718,198,717,197,0.8282895974563967,0.7221682032147638,0.10612139424163292,0.6783493504586069,0.46609350278146167,1.0,0.6870995047999281,1.6298036445972641,0.15625,-0.125,0.28125,-0.024839165732448654,0.1810891657324487,-0.10016083426755135,0.08092833146489736,0.24204681732692662,0.6842650579611826,-0.442218240634256,0.9495437073379769,0.8848799113224225,0.06466379601555439,0.078125,0.078125,0.0,0.15625,0.15625,0.0,1,7,198,0.6953050892117502,10.594094784741197,0.947288012445437,28,0,0
0_0_0_10_14_16,-25.0,43,6,7,713,674,712,673,0.7750782619442378,0.6084081982138725,0.1666700637303653,0.5024606699376513,0.3759399858208532,0.7590878237282747,0.5679478668939416,1.2598355235599255,-0.0625,0.125,-0.1875,-0.04972085739017601,-0.01277914260982399,0.17472085739017595,-0.16194171478035196,0.1949242383762209,0.5126461680518394,-0.3177219296756185,0.8950637274177854,0.817009341419197,0.07805438599858838,0.03125,0.15625,-0.125,0.0625,0.3125,-0.25,3,21,447,0.3214215472276788,10.131387455824285,0.8887397011503833,28,0,0
0_0_0_10_14_16,-25.0,43,6,21,553,718,552,717,0.7244863374385259,0.7015579966745944,0.022928340763931465,0.6182971284584973,0.5712435641274993,0.6856381176259724,0.6334597784576649,0.34375909361363094,0.09375,0.125,-0.03125,0.11319322180777824,-0.019443221807778244,0.011806778192221756,0.007636443615556487,0.32742910741543974,0.2807587370452608,0.04667037037017896,0.934899941770142,0.950497343141589,-0.01559740137144694,0.109375,0.140625,-0.03125,0.21875,0.28125,-0.0625,2,3,185,1.6390504608128154,11.329023268940734,0.8856227923930721,4,0,1
0_0_0_10_14_16,-25.0,43,8,1,711,854,710,853,0.8965561470942782,0.830594946810465,0.06596120028381325,0.6085712425548451,0.542850020314237,0.9381525007232974,0.8368389244577191,0.49631567925721426,0.09375,-0.0625,0.15625,-0.1169314207263123,0.21068142072631235,0.05443142072631235,0.15625,0.18166864701742794,0.07429100307284746,0.10737764394458048,0.9410030827459416,0.8679812582568622,0.07302182448907935,0.078125,0.0625,0.015625,0.03125,0.0625,-0.03125,3,4,131,0.2269958907882651,10.032678679242611,0.9694728258216028,16,0,0
0_0_0_10_14_16,-25.0,43,8,2,922,789,921,788,0.9321726273419115,0.9233452256142602,0.008827401727651285,0.6058866158614507,0.6090462674753248,0.994812132045449,1.0,-0.02258927012611503,0.1875,-0.09375,0.28125,-0.12317202461585897,0.31067202461585897,0.029422024615858966,0.28125,0.9322691693087899,0.22633652115687256,0.7059326481519174,0.9803069879005124,0.9285432000484204,0.051763787852092014,0.125,0.078125,0.046875,0.25,0.15625,0.09375,2,1,922,0.022589270126115137,9.627491608024437,0.9205093396804602,16,0,0
0_0_0_10_14_16,-25.0,43,8,18,889,654,888,653,0.8741063140963834,0.749083715208644,0.12502259888773937,0.5966925849252789,0.4268106084111878,1.0,0.7152939707883841,1.4551543560756244,0.09375,0.0625,0.03125,0.026978313151394318,0.06677168684860568,0.03552168684860568,0.03125,0.3343450920864899,0.0810087107780365,0.2533363813084534,0.8512510767158257,0.9245644059403114,-0.07331332922448575,0.078125,0.046875,0.03125,0.15625,0.09375,0.0625,1,10,654,0.4713129788344264,9.791059000513847,0.8514623054702727,16,0,0
0_0_0_10_14_16,-25.0,43,8,25,720,1015,719,1014,0.7960224411390603,0.7776646961587782,0.018357744980282087,0.7145510661990819,0.7303501461656801,0.7971353883860027,0.814760448848521,-0.09497848935541399,-0.25,0.125,-0.375,-0.016705914075432315,-0.23329408592456768,0.14170591407543232,0.09158817184913537,0.093205706022073,0.3042261966456811,-0.21102049062360811,0.9220463524264245,0.8876841170701416,0.03436223535628291,0.25,0.125,0.125,0.5,0.25,0.25,3,2,271,0.8897006124249676,11.700082957528107,0.9377217864331233,16,0,0
0_0_0_10_14_16,-25.0,43,9,1,826,335,825,334,0.8461966026831103,0.6951785338976391,0.1510180687854712,0.5885943661471629,0.37733001479810824,1.0,0.6410697018186657,1.9309474821984687,0.0625,0.0625,0.0,0.05491075957760694,0.007589240422393062,0.007589240422393062,0.0,0.1712967002888172,0.08602412799644735,0.08527257229236984,0.8806428819921364,0.8461337161758673,0.03450916581626906,0.03125,0.03125,0.0,0.0,0.0,0.0,1,16,335,0.14732142814904897,9.909142912517298,0.8744169017277448,16,0,0
0_0_0_10_14_16,-25.0,43,9,25,720,697,719,696,0.9287263200084843,0.8699448795065616,0.05878144050192269,0.6643496525590677,0.620573830243476,1.0,0.9341072548966229,0.29603254888246305,-0.125,0.125,-0.25,-0.0951236427742696,-0.0298763572257304,0.22012364277426966,-0.19024728554853926,0.6552006459416582,0.6428478910229791,0.012352754918679043,0.9632950334028109,0.8671308013276814,0.09616423207512947,0.046875,0.296875,-0.25,0.09375,0.40625,-0.3125,1,2,697,0.29603254888246305,10.49520438973408,0.9868533332623224,16,0,0
0_0_0_10_14_16,-25.0,43,9,31,905,743,904,742,0.7889393662006425,0.46617033047701595,0.3227690357236266,0.7795774551101573,0.41408377376507133,1.0,0.5311643776391144,2.7477105847723493,0.21875,0.21875,0.0,0.11736775663776122,0.10138224336223878,0.10138224336223878,0.0,2.02002064064623,0.9294128260370194,1.0906078146092106,0.8957465240094189,0.8331867096074272,0.06255981440199165,0.125,0.171875,-0.046875,0.25,0.34375,-0.09375,1,15,743,0.20239494512911665,10.742156610308125,0.9199880407695185,16,0,0
0_0_0_10_14_16,-25.0,43,10,0,803,383,802,382,0.8873272300784744,0.6707514610429051,0.2165757690355693,0.8075898030390114,0.5794665633121809,1.0,0.7175258542537457,1.4416244559405356,-0.03125,-0.125,0.09375,-0.026457297589976447,-0.004792702410023553,-0.09854270241002355,-0.09375,0.036172123468845845,0.5475334601855827,-0.5113613367167369,0.9844654553408587,0.8885308752912001,0.0959345800496586,0.09375,0.0,0.09375,nan,nan,nan,1,4,383,1.3539618910563556,10.92014371830453,0.9819311829970622,4,0,1
0_0_0_10_14_16,-25.0,43,10,14,478,453,477,452,0.8516299910393011,0.762040524820641,0.08958946621866015,0.5801192967017279,0.46559921745279453,0.9147533519804157,0.7341738971034192,0.9550507008003163,0.03125,-0.09375,0.125,-0.11415186077657985,0.1454018607765799,0.020401860776579905,0.125,0.042970940473139235,0.3524315899518322,-0.309460649478693,0.9378883401905841,0.9415010669920167,-0.003612726801432653,0.046875,0.171875,-0.125,0.09375,0.34375,-0.25,2,8,964,0.38695990429569366,9.853380568784704,0.8354713439862672,16,0,0
0_0_0_10_14_16,-25.0,43,10,16,917,895,916,894,0.9251157813737876,0.6870356390236585,0.2380801423501291,0.6761265413493653,0.4124681442722391,1.0,0.6100457814436103,2.1463757173962663,-0.25,0.34375,0.40625,-0.12667965551752325,-0.12332034448247675,0.47042965551752325,-0.3471093110350465,0.9170720446445763,1.3523538976928604,-0.43528185304828415,0.9396747501846914,0.8998222563890519,0.03985249379563949,0.328125,0.265625,0.0625,0.34375,0.46875,-0.125,1,7,895,1.0383270327051783,10.56471773796207,0.9599474156068506,16,0,0
0_0_0_10_14_16,-25.0,43,10,18,889,171,888,170,0.8084195788034447,0.7245900571248429,0.0838295216786018,0.5992191914987508,0.5025945282160968,0.8346468416666873,0.7000592463757872,0.7636795819903118,0.09375,0.09375,0.0,0.11079254974153341,-0.017042549741533408,-0.017042549741533408,0.0,0.30853286329060087,0.25248770866029924,0.05604515463030163,0.9327650298919119,0.8415460677390448,0.09121896215286707,0.0625,0.0625,0.0,0.0,0.0,0.0,3,5,470,0.4825831294497451,10.227029930279963,0.8669630079583872,16,0,0
0_0_0_10_14_16,-25.0,43,11,12,597,889,596,888,0.7948196981047674,0.48315494941788506,0.3116647486868823,0.6928511007630256,0.37614233147096243,1.0,0.5428905735398603,2.6528769913482337,-0.09375,-0.125,0.03125,-0.03283311357765634,-0.06091688642234366,-0.09216688642234366,-0.03125,0.20642525533150696,0.6334546909238488,-0.4270294355923418,0.9565736304362501,0.9090870360710468,0.047486594365203305,0.21875,0.25,-0.03125,0.4375,0.5,-0.0625,1,23,889,0.36485466837190333,10.072308747005149,0.9654646540317822,40,0,0
0_0_0_10_14_16,-25.0,43,11,29,610,869,609,868,0.8175449197768908,0.7825684186826135,0.0349765010942773,0.7513283081221402,0.5814385916319829,1.0,0.7738808525466351,1.1132589857380828,0.28125,0.15625,0.125,0.11313159162919084,0.16811840837080916,0.04311840837080916,0.125,0.7557279968106101,0.9011666816073085,-0.14543868479669841,0.941467503361401,0.8432629132937507,0.09820459006765025,0.234375,0.234375,0.0,0.03125,0.21875,-0.1875,1,3,869,0.7751636873445988,10.862063418834552,0.9374415412632361,40,0,0
0_0_0_10_14_16,-25.0,43,11,34,93,345,92,344,0.7944048670103528,0.6890009447868913,0.10540392222346151,1.0926388957909836,0.9360204411355113,1.0,0.8566603703576807,0.6719132336770386,-0.03125,0.125,-0.15625,0.08253297551355776,-0.11378297551355776,0.04246702448644224,0.07131595102711552,0.03619081256825043,0.1090480852023263,-0.07285727263407588,0.8686163389761361,0.8771058853170685,-0.008489546340932352,0.125,0.03125,0.09375,nan,nan,nan,1,2,345,0.6719132336770386,12.3855173881062,0.8614651021916249,40,0,0
0_0_0_10_14_16,-25.0,43,12,0,803,127,802,126,0.7883890969711085,0.5700198147646461,0.21836928220646235,1.0980793389740597,0.7129453091914151,1.0,0.6492657532902157,1.8757750417996495,0.0,0.125,-0.125,0.04732270933475902,-0.04732270933475902,0.07767729066524098,-0.030354581330481967,0.0,0.4169824083544283,-0.4169824083544283,0.9224023822707532,0.9267774470741993,-0.0043750648034460715,0.03125,0.09375,-0.0625,nan,nan,nan,1,2,127,1.8757750417996495,11.735890147309183,0.9224024164514022,4,0,1
0_0_0_10_14_16,-25.0,43,12,3,691,689,690,688,0.8551472503173954,0.6557283723999904,0.19941887791740498,0.5184242457363695,0.48182779806337805,0.8581944471954535,0.7976130441489391,0.31793452369891256,-0.09375,0.125,-0.21875,0.02877761693819736,-0.12252761693819736,0.09622238306180264,0.026305233876394718,0.26426685081118884,0.6690449068109994,-0.40477805599981054,0.969895719441542,0.897359565388127,0.07253615405341496,0.1875,0.0625,0.125,0.375,0.0625,0.3125,4,7,209,0.40129185920793764,9.660001082651954,0.8147384222127166,40,0,0
0_0_0_10_14_16,-25.0,43,12,5,468,46,467,45,0.903785378527002,0.8822250197463689,0.021560358780633115,0.5867891972411634,0.6004366926945295,0.9772707170973823,1.0,-0.09985114218092629,0.125,0.15625,-0.03125,0.016414222007156254,0.10858577799284375,0.13983577799284375,-0.03125,0.21291808509487434,0.7154910091078868,-0.5025729240130125,0.8554912373500212,0.9910072120834394,-0.13551597473341825,0.125,0.109375,0.015625,0.25,0.21875,0.03125,2,1,468,0.0998511421809267,9.662373048308071,0.9560976372954664,40,0,0
