dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_raw_bin,savaux_top1_raw_bin,phase_line_raw_bin,gt_symbol,savaux_top1_symbol,phase_line_symbol,gt_in_stage1_top40_raw,gt_in_actual_viterbi_candidates_raw,stage1_topk_size,actual_viterbi_candidate_count,effective_top_l,hard_anchor,high_confidence,pre_hard_anchor_count,hard_anchor_rmse_pi,category,gt_local_score,selected_local_score,local_score_delta_gt_minus_selected,lock_active
0_0_0_10_14_16,-25.0,46,11,25,720,720,720,719,719,719,1,1,40,40,40,0,0,11,0.39059034168925033,A_savaux_ok_phase_ok,0.8728102719526143,0.8728102719526143,0.0,0
0_0_0_10_14_16,-25.0,46,11,26,314,314,314,313,313,313,1,1,40,1,40,1,1,11,0.39059034168925033,A_savaux_ok_phase_ok,0.9259382449646637,0.9259382449646637,0.0,1
0_0_0_10_14_16,-25.0,46,11,27,602,602,602,601,601,601,1,1,40,4,40,0,1,11,0.39059034168925033,A_savaux_ok_phase_ok,0.9477732484580671,0.9477732484580671,0.0,1
0_0_0_10_14_16,-25.0,46,11,28,7,7,7,6,6,6,1,1,40,1,40,1,1,11,0.39059034168925033,A_savaux_ok_phase_ok,0.9371993485614523,0.9371993485614523,0.0,1
0_0_0_10_14_16,-25.0,46,11,29,610,610,610,609,609,609,1,1,40,40,40,0,0,11,0.39059034168925033,A_savaux_ok_phase_ok,0.8946330349030625,0.8946330349030625,0.0,0
0_0_0_10_14_16,-25.0,46,11,30,823,823,823,822,822,822,1,1,40,1,40,1,1,11,0.39059034168925033,A_savaux_ok_phase_ok,0.9371451163498736,0.9371451163498736,0.0,1
0_0_0_10_14_16,-25.0,46,11,31,905,200,200,904,199,199,1,1,40,40,40,0,0,11,0.39059034168925033,E1_gt_in_candidates_local_score_loss,0.8526519102802778,0.956688756577308,-0.10403684629703025,0
0_0_0_10_14_16,-25.0,46,11,32,748,301,301,747,300,300,1,1,40,40,40,0,0,11,0.39059034168925033,E1_gt_in_candidates_local_score_loss,0.5964855186860001,0.8913460117092322,-0.29486049302323214,0
0_0_0_10_14_16,-25.0,46,11,33,586,586,586,585,585,585,1,1,40,4,40,0,1,11,0.39059034168925033,A_savaux_ok_phase_ok,0.9370736650629949,0.9370736650629949,0.0,1
0_0_0_10_14_16,-25.0,46,11,34,93,93,93,92,92,92,1,1,40,1,40,1,1,11,0.39059034168925033,A_savaux_ok_phase_ok,0.9335919854930034,0.9335919854930034,0.0,1
0_0_0_10_14_16,-25.0,46,12,0,803,803,803,802,802,802,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9223170024537892,0.9223170024537892,0.0,1
0_0_0_10_14_16,-25.0,46,12,1,711,711,711,710,710,710,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9383997950017453,0.9383997950017453,0.0,1
0_0_0_10_14_16,-25.0,46,12,2,871,871,871,870,870,870,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9378395269320814,0.9378395269320814,0.0,1
0_0_0_10_14_16,-25.0,46,12,3,691,691,691,690,690,690,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9351245672539515,0.9351245672539515,0.0,1
0_0_0_10_14_16,-25.0,46,12,4,107,107,107,106,106,106,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9239108339420776,0.9239108339420776,0.0,1
0_0_0_10_14_16,-25.0,46,12,5,468,468,468,467,467,467,1,1,40,4,40,0,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.926971591692822,0.926971591692822,0.0,1
0_0_0_10_14_16,-25.0,46,12,6,89,89,89,88,88,88,1,1,40,4,40,0,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.931608063543992,0.931608063543992,0.0,1
0_0_0_10_14_16,-25.0,46,12,7,713,25,25,712,24,24,1,1,40,40,40,0,0,21,0.6673343580877078,E1_gt_in_candidates_local_score_loss,0.5762207254273366,0.8912104181699697,-0.3149896927426331,0
0_0_0_10_14_16,-25.0,46,12,8,865,865,865,864,864,864,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9262717186984346,0.9262717186984346,0.0,1
0_0_0_10_14_16,-25.0,46,12,9,492,492,492,491,491,491,1,1,40,4,40,0,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9227829914152683,0.9227829914152683,0.0,1
0_0_0_10_14_16,-25.0,46,12,10,765,765,765,764,764,764,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9367905968349967,0.9367905968349967,0.0,1
0_0_0_10_14_16,-25.0,46,12,11,1023,1023,538,1022,1022,537,1,1,40,40,40,0,0,21,0.6673343580877078,C_savaux_ok_phase_break,0.8953173098864798,0.8249998812303634,0.07031742865611645,0
0_0_0_10_14_16,-25.0,46,12,12,597,597,597,596,596,596,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.930614232638502,0.930614232638502,0.0,1
0_0_0_10_14_16,-25.0,46,12,13,562,562,562,561,561,561,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.93474904992921,0.93474904992921,0.0,1
0_0_0_10_14_16,-25.0,46,12,14,478,478,478,477,477,477,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9308389935542405,0.9308389935542405,0.0,1
0_0_0_10_14_16,-25.0,46,12,15,267,267,267,266,266,266,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9305696340532384,0.9305696340532384,0.0,1
0_0_0_10_14_16,-25.0,46,12,16,917,917,917,916,916,916,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.931492027669954,0.931492027669954,0.0,1
0_0_0_10_14_16,-25.0,46,12,17,656,656,656,655,655,655,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9386137078219996,0.9386137078219996,0.0,1
0_0_0_10_14_16,-25.0,46,12,18,889,889,889,888,888,888,1,1,40,4,40,0,1,21,0.6673343580877078,A_savaux_ok_phase_ok,1.0009207599527612,1.0009207599527612,0.0,1
0_0_0_10_14_16,-25.0,46,12,19,510,510,510,509,509,509,1,1,40,4,40,0,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9346366174815984,0.9346366174815984,0.0,1
0_0_0_10_14_16,-25.0,46,12,20,860,860,860,859,859,859,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9397234193041994,0.9397234193041994,0.0,1
0_0_0_10_14_16,-25.0,46,12,21,553,553,553,552,552,552,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9359240486508112,0.9359240486508112,0.0,1
0_0_0_10_14_16,-25.0,46,12,22,629,629,629,628,628,628,1,1,40,4,40,0,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9107235888395051,0.9107235888395051,0.0,1
0_0_0_10_14_16,-25.0,46,12,23,759,759,759,758,758,758,1,1,40,40,40,0,0,21,0.6673343580877078,A_savaux_ok_phase_ok,0.8668716317841366,0.8668716317841366,0.0,0
0_0_0_10_14_16,-25.0,46,12,24,874,874,874,873,873,873,1,1,40,4,40,0,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9076861644683012,0.9076861644683012,0.0,1
0_0_0_10_14_16,-25.0,46,12,25,720,720,720,719,719,719,1,1,40,4,40,0,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9230880032151114,0.9230880032151114,0.0,1
0_0_0_10_14_16,-25.0,46,12,26,314,314,314,313,313,313,1,1,40,40,40,0,0,21,0.6673343580877078,A_savaux_ok_phase_ok,0.8784910565248556,0.8784910565248556,0.0,0
0_0_0_10_14_16,-25.0,46,12,27,602,602,602,601,601,601,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9380540838302789,0.9380540838302789,0.0,1
0_0_0_10_14_16,-25.0,46,12,28,7,7,7,6,6,6,1,1,40,4,40,0,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9183737160176395,0.9183737160176395,0.0,1
0_0_0_10_14_16,-25.0,46,12,29,610,610,610,609,609,609,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9386029015490651,0.9386029015490651,0.0,1
0_0_0_10_14_16,-25.0,46,12,30,791,791,791,790,790,790,1,1,40,40,40,0,0,21,0.6673343580877078,A_savaux_ok_phase_ok,0.8950691627022825,0.8950691627022825,0.0,0
0_0_0_10_14_16,-25.0,46,12,31,904,904,904,903,903,903,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9344682731033237,0.9344682731033237,0.0,1
0_0_0_10_14_16,-25.0,46,12,32,761,761,761,760,760,760,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9384477562039919,0.9384477562039919,0.0,1
0_0_0_10_14_16,-25.0,46,12,33,587,587,587,586,586,586,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9334763837331426,0.9334763837331426,0.0,1
0_0_0_10_14_16,-25.0,46,12,34,934,934,934,933,933,933,1,1,40,4,40,1,1,21,0.6673343580877078,A_savaux_ok_phase_ok,0.9305145103494974,0.9305145103494974,0.0,1
0_0_0_10_14_16,-25.0,46,13,0,222,222,222,221,221,221,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9258963894028485,0.9258963894028485,0.0,1
0_0_0_10_14_16,-25.0,46,13,1,826,826,826,825,825,825,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.935283925828566,0.935283925828566,0.0,1
0_0_0_10_14_16,-25.0,46,13,2,871,871,871,870,870,870,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9359490461052344,0.9359490461052344,0.0,1
0_0_0_10_14_16,-25.0,46,13,3,691,691,691,690,690,690,1,1,40,40,40,0,0,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9693210280206401,0.9693210280206401,0.0,0
0_0_0_10_14_16,-25.0,46,13,4,107,107,107,106,106,106,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9340013426312378,0.9340013426312378,0.0,1
0_0_0_10_14_16,-25.0,46,13,5,468,468,468,467,467,467,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.939072737310311,0.939072737310311,0.0,1
0_0_0_10_14_16,-25.0,46,13,6,89,89,89,88,88,88,1,1,40,40,40,0,0,24,0.24478551314879887,A_savaux_ok_phase_ok,0.969249079499606,0.969249079499606,0.0,0
0_0_0_10_14_16,-25.0,46,13,7,713,713,713,712,712,712,1,1,40,40,40,0,0,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9306531940043985,0.9306531940043985,0.0,0
0_0_0_10_14_16,-25.0,46,13,8,865,865,865,864,864,864,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9362848829205241,0.9362848829205241,0.0,1
0_0_0_10_14_16,-25.0,46,13,9,492,492,492,491,491,491,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9314274755586118,0.9314274755586118,0.0,1
0_0_0_10_14_16,-25.0,46,13,10,765,765,765,764,764,764,1,1,40,4,40,0,1,24,0.24478551314879887,A_savaux_ok_phase_ok,1.0043714391550753,1.0043714391550753,0.0,1
0_0_0_10_14_16,-25.0,46,13,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9292350951121604,0.9292350951121604,0.0,1
0_0_0_10_14_16,-25.0,46,13,12,597,597,597,596,596,596,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9259177356984036,0.9259177356984036,0.0,1
0_0_0_10_14_16,-25.0,46,13,13,562,562,562,561,561,561,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.936682643820251,0.936682643820251,0.0,1
0_0_0_10_14_16,-25.0,46,13,14,478,478,478,477,477,477,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9389251206179385,0.9389251206179385,0.0,1
0_0_0_10_14_16,-25.0,46,13,15,267,267,267,266,266,266,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9381456521603265,0.9381456521603265,0.0,1
0_0_0_10_14_16,-25.0,46,13,16,917,917,917,916,916,916,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9309459645457598,0.9309459645457598,0.0,1
0_0_0_10_14_16,-25.0,46,13,17,656,90,90,655,89,89,1,1,40,40,40,0,0,24,0.24478551314879887,E1_gt_in_candidates_local_score_loss,0.8252174493530712,0.9436499800158822,-0.11843253066281101,0
0_0_0_10_14_16,-25.0,46,13,18,889,889,889,888,888,888,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9259853382663439,0.9259853382663439,0.0,1
0_0_0_10_14_16,-25.0,46,13,19,510,510,510,509,509,509,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.935759656709034,0.935759656709034,0.0,1
0_0_0_10_14_16,-25.0,46,13,20,860,860,860,859,859,859,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9334262550825508,0.9334262550825508,0.0,1
0_0_0_10_14_16,-25.0,46,13,21,553,553,553,552,552,552,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9271429327505665,0.9271429327505665,0.0,1
0_0_0_10_14_16,-25.0,46,13,22,629,629,629,628,628,628,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9246206398033876,0.9246206398033876,0.0,1
0_0_0_10_14_16,-25.0,46,13,23,759,759,759,758,758,758,1,1,40,4,40,0,1,24,0.24478551314879887,A_savaux_ok_phase_ok,1.0042022157024286,1.0042022157024286,0.0,1
0_0_0_10_14_16,-25.0,46,13,24,874,874,874,873,873,873,1,1,40,4,40,0,1,24,0.24478551314879887,A_savaux_ok_phase_ok,1.0033218581978214,1.0033218581978214,0.0,1
0_0_0_10_14_16,-25.0,46,13,25,720,720,720,719,719,719,1,1,40,4,40,0,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9929735615610159,0.9929735615610159,0.0,1
0_0_0_10_14_16,-25.0,46,13,26,314,314,314,313,313,313,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9311842131313132,0.9311842131313132,0.0,1
0_0_0_10_14_16,-25.0,46,13,27,602,595,602,601,594,601,1,1,40,40,40,0,0,24,0.24478551314879887,B_savaux_wrong_phase_rescue,0.9271240077386438,0.9271240077386438,0.0,0
0_0_0_10_14_16,-25.0,46,13,28,7,7,7,6,6,6,1,1,40,40,40,0,0,24,0.24478551314879887,A_savaux_ok_phase_ok,0.978901193736775,0.978901193736775,0.0,0
0_0_0_10_14_16,-25.0,46,13,29,610,610,610,609,609,609,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9383054876611704,0.9383054876611704,0.0,1
0_0_0_10_14_16,-25.0,46,13,30,778,778,778,777,777,777,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9387951083512469,0.9387951083512469,0.0,1
0_0_0_10_14_16,-25.0,46,13,31,921,921,921,920,920,920,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9373230145235483,0.9373230145235483,0.0,1
0_0_0_10_14_16,-25.0,46,13,32,749,749,749,748,748,748,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9324906233039455,0.9324906233039455,0.0,1
0_0_0_10_14_16,-25.0,46,13,33,577,420,577,576,419,576,1,1,40,40,40,0,0,24,0.24478551314879887,B_savaux_wrong_phase_rescue,0.9622701714557826,0.9622701714557826,0.0,0
0_0_0_10_14_16,-25.0,46,13,34,936,936,936,935,935,935,1,1,40,1,40,1,1,24,0.24478551314879887,A_savaux_ok_phase_ok,0.9211659645475487,0.9211659645475487,0.0,1
0_0_0_10_14_16,-24.0,46,1,0,222,222,222,221,221,221,1,1,40,4,40,0,1,13,0.13903925156979366,A_savaux_ok_phase_ok,1.0184763093093396,1.0184763093093396,0.0,1
0_0_0_10_14_16,-24.0,46,1,1,826,826,826,825,825,825,1,1,40,4,40,0,1,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9925247402264008,0.9925247402264008,0.0,1
0_0_0_10_14_16,-24.0,46,1,2,922,922,922,921,921,921,1,1,40,4,40,0,1,13,0.13903925156979366,A_savaux_ok_phase_ok,1.0148100049816562,1.0148100049816562,0.0,1
0_0_0_10_14_16,-24.0,46,1,3,718,718,718,717,717,717,1,1,40,4,40,0,1,13,0.13903925156979366,A_savaux_ok_phase_ok,1.0105982760379308,1.0105982760379308,0.0,1
0_0_0_10_14_16,-24.0,46,1,4,107,107,107,106,106,106,1,1,40,1,40,1,1,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9282532447823392,0.9282532447823392,0.0,1
0_0_0_10_14_16,-24.0,46,1,5,468,468,468,467,467,467,1,1,40,40,40,0,0,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9326033971959768,0.9326033971959768,0.0,0
0_0_0_10_14_16,-24.0,46,1,6,89,89,89,88,88,88,1,1,40,40,40,0,0,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9488602965701126,0.9488602965701126,0.0,0
0_0_0_10_14_16,-24.0,46,1,7,713,713,713,712,712,712,1,1,40,4,40,0,1,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9775087870559483,0.9775087870559483,0.0,1
0_0_0_10_14_16,-24.0,46,1,8,865,865,865,864,864,864,1,1,40,4,40,0,1,13,0.13903925156979366,A_savaux_ok_phase_ok,1.0092011896525832,1.0092011896525832,0.0,1
0_0_0_10_14_16,-24.0,46,1,9,492,492,492,491,491,491,1,1,40,1,40,1,1,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9288691433465089,0.9288691433465089,0.0,1
0_0_0_10_14_16,-24.0,46,1,10,765,765,765,764,764,764,1,1,40,4,40,0,1,13,0.13903925156979366,A_savaux_ok_phase_ok,1.008228066974264,1.008228066974264,0.0,1
0_0_0_10_14_16,-24.0,46,1,11,1023,479,479,1022,478,478,1,1,40,40,40,0,0,13,0.13903925156979366,E1_gt_in_candidates_local_score_loss,0.7175115255130534,0.971087664832972,-0.2535761393199186,0
0_0_0_10_14_16,-24.0,46,1,12,597,597,597,596,596,596,1,1,40,40,40,0,0,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9627511268544646,0.9627511268544646,0.0,0
0_0_0_10_14_16,-24.0,46,1,13,562,562,562,561,561,561,1,1,40,1,40,1,1,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9331738278950604,0.9331738278950604,0.0,1
0_0_0_10_14_16,-24.0,46,1,14,478,478,478,477,477,477,1,1,40,40,40,0,0,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9376788177157909,0.9376788177157909,0.0,0
0_0_0_10_14_16,-24.0,46,1,15,267,267,267,266,266,266,1,1,40,1,40,1,1,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9347723998204545,0.9347723998204545,0.0,1
0_0_0_10_14_16,-24.0,46,1,16,917,917,917,916,916,916,1,1,40,40,40,0,0,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9748894656085899,0.9748894656085899,0.0,0
0_0_0_10_14_16,-24.0,46,1,17,656,656,656,655,655,655,1,1,40,1,40,1,1,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9323187104898725,0.9323187104898725,0.0,1
0_0_0_10_14_16,-24.0,46,1,18,889,889,889,888,888,888,1,1,40,4,40,0,1,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9893320075495137,0.9893320075495137,0.0,1
0_0_0_10_14_16,-24.0,46,1,19,510,510,510,509,509,509,1,1,40,40,40,0,0,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9641661822752166,0.9641661822752166,0.0,0
0_0_0_10_14_16,-24.0,46,1,20,860,860,860,859,859,859,1,1,40,1,40,1,1,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9361953360455704,0.9361953360455704,0.0,1
0_0_0_10_14_16,-24.0,46,1,21,553,1003,869,552,1002,868,1,1,40,40,40,0,0,13,0.13903925156979366,E1_gt_in_candidates_local_score_loss,0.7691126030275413,0.8947993592451242,-0.12568675621758296,0
0_0_0_10_14_16,-24.0,46,1,22,629,629,629,628,628,628,1,1,40,1,40,1,1,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9280523424488546,0.9280523424488546,0.0,1
0_0_0_10_14_16,-24.0,46,1,23,759,759,759,758,758,758,1,1,40,1,40,1,1,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9393028409721912,0.9393028409721912,0.0,1
0_0_0_10_14_16,-24.0,46,1,24,874,874,874,873,873,873,1,1,40,1,40,1,1,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9393397159945799,0.9393397159945799,0.0,1
0_0_0_10_14_16,-24.0,46,1,25,720,720,720,719,719,719,1,1,40,4,40,0,1,13,0.13903925156979366,A_savaux_ok_phase_ok,1.0139494198499834,1.0139494198499834,0.0,1
0_0_0_10_14_16,-24.0,46,1,26,314,314,314,313,313,313,1,1,40,40,40,0,0,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9569940131497431,0.9569940131497431,0.0,0
0_0_0_10_14_16,-24.0,46,1,27,602,602,602,601,601,601,1,1,40,4,40,0,1,13,0.13903925156979366,A_savaux_ok_phase_ok,1.0049227635273232,1.0049227635273232,0.0,1
0_0_0_10_14_16,-24.0,46,1,28,7,7,7,6,6,6,1,1,40,1,40,1,1,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9229501078550773,0.9229501078550773,0.0,1
0_0_0_10_14_16,-24.0,46,1,29,610,610,610,609,609,609,1,1,40,40,40,0,0,13,0.13903925156979366,A_savaux_ok_phase_ok,0.962290301735769,0.962290301735769,0.0,0
0_0_0_10_14_16,-24.0,46,1,30,807,807,807,806,806,806,1,1,40,4,40,0,1,13,0.13903925156979366,A_savaux_ok_phase_ok,1.0091115218288549,1.0091115218288549,0.0,1
0_0_0_10_14_16,-24.0,46,1,31,897,897,897,896,896,896,1,1,40,4,40,0,1,13,0.13903925156979366,A_savaux_ok_phase_ok,1.0075590742514886,1.0075590742514886,0.0,1
0_0_0_10_14_16,-24.0,46,1,32,749,749,749,748,748,748,1,1,40,1,40,1,1,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9346460315997966,0.9346460315997966,0.0,1
0_0_0_10_14_16,-24.0,46,1,33,584,584,584,583,583,583,1,1,40,1,40,1,1,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9243095411242754,0.9243095411242754,0.0,1
0_0_0_10_14_16,-24.0,46,1,34,934,934,934,933,933,933,1,1,40,1,40,1,1,13,0.13903925156979366,A_savaux_ok_phase_ok,0.9331718789643908,0.9331718789643908,0.0,1
0_0_0_10_14_16,-24.0,46,2,0,803,803,803,802,802,802,1,1,40,4,40,0,1,10,0.1250879127613276,A_savaux_ok_phase_ok,0.9629812937101585,0.9629812937101585,0.0,1
0_0_0_10_14_16,-24.0,46,2,1,826,826,826,825,825,825,1,1,40,4,40,0,1,10,0.1250879127613276,A_savaux_ok_phase_ok,0.9704114750912793,0.9704114750912793,0.0,1
0_0_0_10_14_16,-24.0,46,2,2,922,124,434,921,123,433,1,1,40,40,40,0,0,10,0.1250879127613276,E1_gt_in_candidates_local_score_loss,0.7354252584620888,0.7963117358134647,-0.06088647735137587,0
0_0_0_10_14_16,-24.0,46,2,3,718,817,817,717,816,816,1,1,40,40,40,0,0,10,0.1250879127613276,E1_gt_in_candidates_local_score_loss,0.7498921804380233,0.8978609048143443,-0.14796872437632103,0
0_0_0_10_14_16,-24.0,46,2,4,86,86,86,85,85,85,1,1,40,40,40,0,0,10,0.1250879127613276,A_savaux_ok_phase_ok,0.9508266843538147,0.9508266843538147,0.0,0
0_0_0_10_14_16,-24.0,46,2,5,468,468,468,467,467,467,1,1,40,4,40,0,1,10,0.1250879127613276,A_savaux_ok_phase_ok,1.0048044367019207,1.0048044367019207,0.0,1
0_0_0_10_14_16,-24.0,46,2,6,89,89,89,88,88,88,1,1,40,1,40,1,1,10,0.1250879127613276,A_savaux_ok_phase_ok,0.9266148727278363,0.9266148727278363,0.0,1
0_0_0_10_14_16,-24.0,46,2,7,713,713,713,712,712,712,1,1,40,40,40,0,0,10,0.1250879127613276,A_savaux_ok_phase_ok,0.9512641649271683,0.9512641649271683,0.0,0
0_0_0_10_14_16,-24.0,46,2,8,865,865,865,864,864,864,1,1,40,4,40,0,1,10,0.1250879127613276,A_savaux_ok_phase_ok,1.0139612559047786,1.0139612559047786,0.0,1
0_0_0_10_14_16,-24.0,46,2,9,492,302,302,491,301,301,1,1,40,40,40,0,0,10,0.1250879127613276,E1_gt_in_candidates_local_score_loss,0.8723851093881664,0.9704900776531464,-0.09810496826498005,0
0_0_0_10_14_16,-24.0,46,2,10,765,765,765,764,764,764,1,1,40,1,40,1,1,10,0.1250879127613276,A_savaux_ok_phase_ok,0.9385819735309087,0.9385819735309087,0.0,1
0_0_0_10_14_16,-24.0,46,2,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,1,1,10,0.1250879127613276,A_savaux_ok_phase_ok,0.9355968630505638,0.9355968630505638,0.0,1
0_0_0_10_14_16,-24.0,46,2,12,597,597,597,596,596,596,1,1,40,40,40,0,0,10,0.1250879127613276,A_savaux_ok_phase_ok,0.9675002087387913,0.9675002087387913,0.0,0
0_0_0_10_14_16,-24.0,46,2,13,562,562,562,561,561,561,1,1,40,40,40,0,0,10,0.1250879127613276,A_savaux_ok_phase_ok,0.9394370165114747,0.9394370165114747,0.0,0
0_0_0_10_14_16,-24.0,46,2,14,478,478,478,477,477,477,1,1,40,40,40,0,0,10,0.1250879127613276,A_savaux_ok_phase_ok,0.9672567396275056,0.9672567396275056,0.0,0
0_0_0_10_14_16,-24.0,46,2,15,267,267,267,266,266,266,1,1,40,4,40,0,1,10,0.1250879127613276,A_savaux_ok_phase_ok,1.0017346976255606,1.0017346976255606,0.0,1
0_0_0_10_14_16,-24.0,46,2,16,917,292,917,916,291,916,1,1,40,40,40,0,0,10,0.1250879127613276,B_savaux_wrong_phase_rescue,0.9146250473012381,0.9146250473012381,0.0,0
0_0_0_10_14_16,-24.0,46,2,17,656,656,656,655,655,655,1,1,40,40,40,0,0,10,0.1250879127613276,A_savaux_ok_phase_ok,0.9426199073298662,0.9426199073298662,0.0,0
0_0_0_10_14_16,-24.0,46,2,18,889,889,889,888,888,888,1,1,40,1,40,1,1,10,0.1250879127613276,A_savaux_ok_phase_ok,0.9368734241181064,0.9368734241181064,0.0,1
0_0_0_10_14_16,-24.0,46,2,19,510,492,492,509,491,491,1,1,40,40,40,0,0,10,0.1250879127613276,E1_gt_in_candidates_local_score_loss,0.6325838609876646,0.9548087946311303,-0.3222249336434657,0
0_0_0_10_14_16,-24.0,46,2,20,860,860,860,859,859,859,1,1,40,4,40,0,1,10,0.1250879127613276,A_savaux_ok_phase_ok,0.990204759202237,0.990204759202237,0.0,1
0_0_0_10_14_16,-24.0,46,2,21,553,553,553,552,552,552,1,1,40,4,40,0,1,10,0.1250879127613276,A_savaux_ok_phase_ok,0.985218094486975,0.985218094486975,0.0,1
