trial_id,packet_id,reference_id,esn0_db,seed,sync_status,estimate_available,strict_gate,decoder_aware_gate,extra_decoder_candidate,gate_failure_reasons,strict_crc_accept,decoder_aware_crc_accept,strict_packet_delivered,decoder_aware_packet_delivered,oracle_packet_delivered,ridge_top_k,ridge_packet_delivered,ridge_crc_accept,ridge_crc_false_delivery,ridge_rescue_over_decoder_aware,ridge_regression_vs_decoder_aware,ridge_candidate_count,ridge_decoder_attempts,ridge_selected_candidate,ridge_selected_sfd_peak_rank,ridge_selected_delta_cfo_bins,ridge_selected_delta_payload_samples,ridge_soft_hamming_enabled,ridge_soft_packet_delivered,ridge_soft_crc_accept,ridge_soft_crc_false_delivery,ridge_soft_rescue_over_hard_ridge,ridge_soft_regression_vs_hard_ridge,ridge_soft_decoder_attempts,ridge_soft_selected_candidate,soft_oracle_packet_delivered,strict_crc_false_delivery,decoder_aware_crc_false_delivery,extra_candidate_crc_rescue,extra_candidate_crc_reject,extra_candidate_crc_false_accept,fec_corrected_packet,current_all_symbol_errors,sync_ms,current_decode_ms,oracle_decode_ms,ridge_list_generation_ms,ridge_decode_operational_ms,ridge_soft_decode_operational_ms,soft_oracle_decode_ms,strict_modeled_decode_ms,decoder_aware_modeled_decode_ms,extra_modeled_decode_ms,signal_power,added_noise_power,current_decode_status,current_header_valid,current_crc_valid,current_payload_exact,current_payload_hex,current_header_symbols_decoded,current_payload_symbols_decoded,current_header_symbol_errors,current_payload_symbol_errors,oracle_decode_status,oracle_header_valid,oracle_crc_valid,oracle_payload_exact,oracle_payload_hex,oracle_header_symbols_decoded,oracle_payload_symbols_decoded,oracle_header_symbol_errors,oracle_payload_symbol_errors,frame_sync_valid,netid_valid,noisy_cfo_total_bins,noisy_payload_start_sample
exp0_000007_rxg20_0_fulltrim:16:20260829,exp0_000007_rxg20_0_fulltrim,7,16.0,20260829,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,21666.57699999996,595.8355000002484,631.9940000003044,120.08030000015424,603.8687999998729,0.001100000190490391,0.000100000761449337,595.8355000002484,595.8355000002484,0.0,7.449895515307498e-08,7.664964182452212e-06,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412,8,56,0,8,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412,8,56,0,8,1,1,-128.75788948186997,673552
exp0_000008_rxg20_0_fulltrim:16:20260829,exp0_000008_rxg20_0_fulltrim,8,16.0,20260829,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,22036.70030000012,454.0817999995852,432.99060000026657,85.88940000026923,439.63760000042384,0.0002999995558639057,0.00019999970390927047,454.0817999995852,454.0817999995852,0.0,6.982488910305618e-08,7.18406416464396e-06,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412,8,56,0,8,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412,8,56,0,8,1,1,-128.72430324151844,673552
exp0_000000_rxg20_0_fulltrim:16:20260830,exp0_000000_rxg20_0_fulltrim,0,16.0,20260830,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,23915.657399999873,474.5102999995652,494.26239999957033,90.56599999985337,440.1871999998548,0.00030000046535860747,0.00019999970390927047,474.5102999995652,474.5102999995652,0.0,6.153250447488309e-08,6.330886680054224e-06,ok,1,1,1,4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412,8,56,0,8,ok,1,1,1,4044332211000100580000b9883a2d118aa87066a99f804826e75229af78563412,8,56,0,8,1,1,-128.70929827892257,673552
exp0_000002_rxg20_0_fulltrim:16:20260830,exp0_000002_rxg20_0_fulltrim,2,16.0,20260830,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,22064.169700000093,418.4979999999996,442.04850000005536,93.04179999980988,436.8040999997902,0.0007000007826718502,0.0006000000212225132,418.4979999999996,418.4979999999996,0.0,2.9434755784562603e-08,3.028449839924876e-06,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412,8,56,0,8,ok,1,1,1,40443322110001005802005cd673d92b853ac56123bc76bf47473cf8f478563412,8,56,0,8,1,1,-128.93327992420265,673552
exp0_000003_rxg20_0_fulltrim:16:20260830,exp0_000003_rxg20_0_fulltrim,3,16.0,20260830,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,22913.893500000086,234.84929999995074,260.1346999999805,51.052099999651546,242.03639999996085,0.0002999995558639057,9.999985195463523e-05,234.84929999995074,234.84929999995074,0.0,5.3735255547964695e-08,5.528652157117742e-06,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412,8,56,0,8,ok,1,1,1,40443322110001005803005cb3bdd7ae69bf3b145befd6bdb97c37853778563412,8,56,0,8,1,1,-128.88247148936586,673552
exp0_000004_rxg20_0_fulltrim:16:20260830,exp0_000004_rxg20_0_fulltrim,4,16.0,20260830,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,20798.97170000004,466.6858999999022,446.4111999996021,78.19999999992433,295.6802999997308,0.00019999970390927047,9.999985195463523e-05,466.6858999999022,466.6858999999022,0.0,6.126035586516529e-08,6.3028861619059495e-06,ok,1,1,1,4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412,8,56,0,8,ok,1,1,1,4044332211000100580400316343646b6fa44c91c2d78b3aac4af4c55b78563412,8,56,0,8,1,1,-128.8570032359373,673552
exp0_000005_rxg20_0_fulltrim:16:20260830,exp0_000005_rxg20_0_fulltrim,5,16.0,20260830,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,20340.666600000077,193.81290000001172,187.57099999947968,41.69650000039837,188.85660000069038,0.00030000046535860747,9.999985195463523e-05,193.81290000001172,193.81290000001172,0.0,7.242874646077204e-08,7.451966893509049e-06,ok,1,1,1,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412,8,56,0,8,ok,1,1,1,4044332211000100580500696c1cdf732c76fbd40d64a24146908274c978563412,8,56,0,8,1,1,-128.72871454793088,673551
exp0_000006_rxg20_0_fulltrim:16:20260830,exp0_000006_rxg20_0_fulltrim,6,16.0,20260830,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,18225.976000000628,271.4995000005729,233.1586000000243,45.40759999963484,223.34349999982805,0.0002999995558639057,0.00019999970390927047,271.4995000005729,271.4995000005729,0.0,7.561376789538686e-08,7.779663774176745e-06,ok,1,1,1,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412,8,56,0,8,ok,1,1,1,404433221100010058060050b704e1aeae8c5d1c65e040aec124ce72a478563412,8,56,0,8,1,1,-128.7954793657647,673552
exp0_000007_rxg20_0_fulltrim:16:20260830,exp0_000007_rxg20_0_fulltrim,7,16.0,20260830,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,17538.949100000536,217.32089999932214,217.08229999967443,41.428699999414675,212.24340000026132,0.0004000003173132427,9.999985195463523e-05,217.32089999932214,217.32089999932214,0.0,7.449895515307498e-08,7.664964182452212e-06,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412,8,56,0,8,ok,1,1,1,40443322110001005807003d9b8e75346b7dde1ef9483e616e436db67278563412,8,56,0,8,1,1,-128.770653648372,673551
exp0_000008_rxg20_0_fulltrim:16:20260830,exp0_000008_rxg20_0_fulltrim,8,16.0,20260830,ok,1,1,1,0,,1,1,1,1,1,4,1,1,0,0,0,4,1,0,1,0.0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,1,8,11696.147999999994,191.28019999971002,189.54289999965113,37.49429999970744,188.9522000001307,0.0002999995558639057,0.00019999970390927047,191.28019999971002,191.28019999971002,0.0,6.982488910305618e-08,7.18406416464396e-06,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412,8,56,0,8,ok,1,1,1,4044332211000100580800387bd1897a188bb87fbb6d6791408f03a59d78563412,8,56,0,8,1,1,-128.72827096909774,673552
