dataset,snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,null_bin_count,savaux_bin,savaux_error,gls_offpacket_fixed_bin,gls_offpacket_fixed_error,gls_packet_null_bin,gls_packet_null_error,gls_symbol_null_bin,gls_symbol_null_error
0_0_0_10_14_32,-26.0,47,4,8,16,865,1000,865,0,865,0,865,0,865,0
0_0_0_10_14_32,-26.0,47,4,9,17,492,1000,492,0,492,0,492,0,492,0
0_0_0_10_14_32,-26.0,47,4,10,18,765,1002,765,0,765,0,765,0,765,0
0_0_0_10_14_32,-26.0,47,4,11,19,1023,1000,1023,0,1023,0,1023,0,1023,0
0_0_0_10_14_32,-26.0,47,4,12,20,597,1000,420,1,420,1,420,1,420,1
0_0_0_10_14_32,-26.0,47,4,13,21,562,1000,562,0,562,0,562,0,562,0
0_0_0_10_14_32,-26.0,47,4,14,22,478,1000,478,0,478,0,478,0,478,0
0_0_0_10_14_32,-26.0,47,4,15,23,267,1000,443,1,443,1,443,1,443,1
0_0_0_10_14_32,-26.0,47,4,16,24,917,1000,917,0,917,0,917,0,917,0
0_0_0_10_14_32,-26.0,47,4,17,25,656,1000,895,1,895,1,895,1,895,1
0_0_0_10_14_32,-26.0,47,4,18,26,889,1001,889,0,889,0,889,0,889,0
0_0_0_10_14_32,-26.0,47,4,19,27,510,1000,510,0,510,0,510,0,510,0
0_0_0_10_14_32,-26.0,47,4,20,28,860,1000,712,1,712,1,712,1,712,1
0_0_0_10_14_32,-26.0,47,4,21,29,553,1000,553,0,553,0,553,0,553,0
0_0_0_10_14_32,-26.0,47,4,22,30,629,1002,629,0,629,0,629,0,629,0
0_0_0_10_14_32,-26.0,47,4,23,31,759,1000,759,0,759,0,759,0,759,0
0_0_0_10_14_32,-26.0,47,4,24,32,874,1000,874,0,874,0,874,0,874,0
0_0_0_10_14_32,-26.0,47,4,25,33,720,1002,720,0,720,0,720,0,720,0
0_0_0_10_14_32,-26.0,47,4,26,34,314,1000,314,0,314,0,314,0,314,0
0_0_0_10_14_32,-26.0,47,4,27,35,602,1000,742,1,742,1,742,1,742,1
0_0_0_10_14_32,-26.0,47,4,28,36,7,1000,7,0,7,0,7,0,7,0
0_0_0_10_14_32,-26.0,47,4,29,37,610,1000,610,0,610,0,610,0,610,0
0_0_0_10_14_32,-26.0,47,4,30,38,810,1002,810,0,810,0,810,0,810,0
0_0_0_10_14_32,-26.0,47,4,31,39,912,1000,912,0,912,0,912,0,912,0
0_0_0_10_14_32,-26.0,47,4,32,40,753,1000,753,0,753,0,753,0,753,0
0_0_0_10_14_32,-26.0,47,4,33,41,591,1000,591,0,591,0,591,0,591,0
0_0_0_10_14_32,-26.0,47,4,34,42,89,1002,89,0,89,0,89,0,89,0
0_0_0_10_14_32,-26.0,47,5,0,8,222,1000,127,1,127,1,127,1,127,1
0_0_0_10_14_32,-26.0,47,5,1,9,826,1000,826,0,826,0,826,0,826,0
0_0_0_10_14_32,-26.0,47,5,2,10,871,1000,437,1,437,1,437,1,437,1
0_0_0_10_14_32,-26.0,47,5,3,11,718,1000,718,0,718,0,718,0,718,0
0_0_0_10_14_32,-26.0,47,5,4,12,86,1000,86,0,86,0,86,0,86,0
0_0_0_10_14_32,-26.0,47,5,5,13,468,1002,468,0,468,0,468,0,468,0
0_0_0_10_14_32,-26.0,47,5,6,14,89,1000,998,1,998,1,998,1,998,1
0_0_0_10_14_32,-26.0,47,5,7,15,713,1002,713,0,713,0,713,0,713,0
0_0_0_10_14_32,-26.0,47,5,8,16,865,1000,865,0,865,0,865,0,865,0
0_0_0_10_14_32,-26.0,47,5,9,17,492,1001,492,0,492,0,492,0,492,0
0_0_0_10_14_32,-26.0,47,5,10,18,765,1000,765,0,765,0,765,0,765,0
0_0_0_10_14_32,-26.0,47,5,11,19,1023,1000,375,1,375,1,375,1,375,1
0_0_0_10_14_32,-26.0,47,5,12,20,597,1000,597,0,597,0,597,0,597,0
0_0_0_10_14_32,-26.0,47,5,13,21,562,1000,562,0,562,0,562,0,562,0
0_0_0_10_14_32,-26.0,47,5,14,22,478,1000,756,1,756,1,756,1,756,1
0_0_0_10_14_32,-26.0,47,5,15,23,267,1000,267,0,267,0,267,0,267,0
0_0_0_10_14_32,-26.0,47,5,16,24,917,1000,405,1,405,1,405,1,405,1
0_0_0_10_14_32,-26.0,47,5,17,25,656,1000,656,0,656,0,656,0,656,0
0_0_0_10_14_32,-26.0,47,5,18,26,889,1000,795,1,795,1,795,1,795,1
0_0_0_10_14_32,-26.0,47,5,19,27,510,1000,453,1,453,1,453,1,453,1
0_0_0_10_14_32,-26.0,47,5,20,28,860,1000,860,0,860,0,860,0,860,0
0_0_0_10_14_32,-26.0,47,5,21,29,553,1000,553,0,553,0,553,0,553,0
0_0_0_10_14_32,-26.0,47,5,22,30,629,1000,629,0,629,0,629,0,629,0
0_0_0_10_14_32,-26.0,47,5,23,31,759,1000,816,1,816,1,816,1,969,1
0_0_0_10_14_32,-26.0,47,5,24,32,874,1002,874,0,874,0,874,0,874,0
0_0_0_10_14_32,-26.0,47,5,25,33,720,1000,319,1,319,1,319,1,193,1
0_0_0_10_14_32,-26.0,47,5,26,34,314,1000,314,0,314,0,314,0,314,0
0_0_0_10_14_32,-26.0,47,5,27,35,602,1002,344,1,344,1,344,1,344,1
0_0_0_10_14_32,-26.0,47,5,28,36,7,1001,7,0,7,0,7,0,7,0
0_0_0_10_14_32,-26.0,47,5,29,37,610,1000,610,0,610,0,610,0,610,0
0_0_0_10_14_32,-26.0,47,5,30,38,823,1000,823,0,823,0,823,0,823,0
0_0_0_10_14_32,-26.0,47,5,31,39,913,1000,780,1,780,1,780,1,780,1
0_0_0_10_14_32,-26.0,47,5,32,40,741,1000,800,1,800,1,800,1,800,1
0_0_0_10_14_32,-26.0,47,5,33,41,581,1000,581,0,581,0,581,0,581,0
0_0_0_10_14_32,-26.0,47,5,34,42,91,1000,91,0,91,0,91,0,91,0
0_0_0_10_14_32,-26.0,47,6,0,8,803,1000,312,1,312,1,312,1,312,1
0_0_0_10_14_32,-26.0,47,6,1,9,826,1000,826,0,826,0,826,0,826,0
0_0_0_10_14_32,-26.0,47,6,2,10,871,1000,871,0,871,0,871,0,871,0
0_0_0_10_14_32,-26.0,47,6,3,11,718,1000,718,0,718,0,718,0,718,0
0_0_0_10_14_32,-26.0,47,6,4,12,107,1000,107,0,107,0,107,0,107,0
0_0_0_10_14_32,-26.0,47,6,5,13,468,1000,362,1,362,1,362,1,362,1
0_0_0_10_14_32,-26.0,47,6,6,14,89,1000,515,1,515,1,515,1,891,1
0_0_0_10_14_32,-26.0,47,6,7,15,713,1000,713,0,713,0,713,0,713,0
0_0_0_10_14_32,-26.0,47,6,8,16,865,1000,553,1,553,1,553,1,553,1
0_0_0_10_14_32,-26.0,47,6,9,17,492,1000,492,0,492,0,492,0,492,0
0_0_0_10_14_32,-26.0,47,6,10,18,765,1000,765,0,765,0,765,0,765,0
0_0_0_10_14_32,-26.0,47,6,11,19,1023,1000,1023,0,1023,0,1023,0,1023,0
0_0_0_10_14_32,-26.0,47,6,12,20,597,1000,597,0,597,0,597,0,597,0
0_0_0_10_14_32,-26.0,47,6,13,21,562,1000,562,0,562,0,562,0,562,0
0_0_0_10_14_32,-26.0,47,6,14,22,478,1000,867,1,867,1,867,1,867,1
0_0_0_10_14_32,-26.0,47,6,15,23,267,1000,267,0,267,0,267,0,267,0
0_0_0_10_14_32,-26.0,47,6,16,24,917,1002,917,0,917,0,917,0,917,0
0_0_0_10_14_32,-26.0,47,6,17,25,656,1000,656,0,656,0,656,0,656,0
0_0_0_10_14_32,-26.0,47,6,18,26,889,1000,889,0,889,0,889,0,889,0
0_0_0_10_14_32,-26.0,47,6,19,27,510,1001,663,1,663,1,663,1,663,1
0_0_0_10_14_32,-26.0,47,6,20,28,860,1000,860,0,860,0,860,0,860,0
0_0_0_10_14_32,-26.0,47,6,21,29,553,1002,224,1,224,1,224,1,224,1
0_0_0_10_14_32,-26.0,47,6,22,30,629,1000,629,0,629,0,629,0,629,0
0_0_0_10_14_32,-26.0,47,6,23,31,759,1000,759,0,759,0,759,0,759,0
0_0_0_10_14_32,-26.0,47,6,24,32,874,1000,700,1,700,1,700,1,700,1
0_0_0_10_14_32,-26.0,47,6,25,33,720,1000,528,1,528,1,528,1,528,1
0_0_0_10_14_32,-26.0,47,6,26,34,314,1000,314,0,314,0,314,0,314,0
0_0_0_10_14_32,-26.0,47,6,27,35,602,1002,602,0,602,0,602,0,602,0
0_0_0_10_14_32,-26.0,47,6,28,36,7,1000,7,0,7,0,7,0,7,0
0_0_0_10_14_32,-26.0,47,6,29,37,610,1000,925,1,925,1,925,1,925,1
0_0_0_10_14_32,-26.0,47,6,30,38,791,1000,791,0,791,0,791,0,791,0
0_0_0_10_14_32,-26.0,47,6,31,39,928,1000,928,0,928,0,928,0,928,0
0_0_0_10_14_32,-26.0,47,6,32,40,760,1000,760,0,760,0,760,0,760,0
0_0_0_10_14_32,-26.0,47,6,33,41,584,1000,105,1,105,1,105,1,105,1
0_0_0_10_14_32,-26.0,47,6,34,42,932,1000,932,0,932,0,932,0,932,0
0_0_0_10_14_32,-26.0,47,7,0,8,222,1000,222,0,222,0,222,0,222,0
0_0_0_10_14_32,-26.0,47,7,1,9,711,1000,134,1,134,1,284,1,284,1
0_0_0_10_14_32,-26.0,47,7,2,10,922,1001,922,0,922,0,922,0,922,0
0_0_0_10_14_32,-26.0,47,7,3,11,691,1000,691,0,691,0,691,0,691,0
0_0_0_10_14_32,-26.0,47,7,4,12,107,1001,133,1,133,1,133,1,133,1
0_0_0_10_14_32,-26.0,47,7,5,13,468,1000,301,1,301,1,301,1,301,1
0_0_0_10_14_32,-26.0,47,7,6,14,89,1000,89,0,89,0,89,0,89,0
0_0_0_10_14_32,-26.0,47,7,7,15,713,1001,713,0,713,0,713,0,713,0
0_0_0_10_14_32,-26.0,47,7,8,16,865,1000,865,0,865,0,865,0,865,0
0_0_0_10_14_32,-26.0,47,7,9,17,492,1000,619,1,619,1,619,1,619,1
0_0_0_10_14_32,-26.0,47,7,10,18,765,1002,765,0,663,1,765,0,663,1
0_0_0_10_14_32,-26.0,47,7,11,19,1023,1000,443,1,443,1,443,1,443,1
0_0_0_10_14_32,-26.0,47,7,12,20,597,1000,597,0,597,0,597,0,597,0
0_0_0_10_14_32,-26.0,47,7,13,21,562,1000,913,1,913,1,913,1,913,1
0_0_0_10_14_32,-26.0,47,7,14,22,478,1000,510,1,510,1,510,1,510,1
0_0_0_10_14_32,-26.0,47,7,15,23,267,1000,267,0,267,0,267,0,267,0
0_0_0_10_14_32,-26.0,47,7,16,24,917,1000,917,0,917,0,917,0,917,0
0_0_0_10_14_32,-26.0,47,7,17,25,656,1000,656,0,656,0,656,0,656,0
0_0_0_10_14_32,-26.0,47,7,18,26,889,1000,602,1,889,0,889,0,602,1
0_0_0_10_14_32,-26.0,47,7,19,27,510,1000,510,0,510,0,510,0,510,0
0_0_0_10_14_32,-26.0,47,7,20,28,860,1000,860,0,860,0,860,0,860,0
0_0_0_10_14_32,-26.0,47,7,21,29,553,1000,885,1,553,0,885,1,553,0
0_0_0_10_14_32,-26.0,47,7,22,30,629,1000,629,0,629,0,629,0,629,0
0_0_0_10_14_32,-26.0,47,7,23,31,759,1000,437,1,437,1,437,1,437,1
0_0_0_10_14_32,-26.0,47,7,24,32,874,1000,370,1,370,1,370,1,370,1
0_0_0_10_14_32,-26.0,47,7,25,33,720,1000,637,1,369,1,637,1,637,1
0_0_0_10_14_32,-26.0,47,7,26,34,314,1000,314,0,314,0,314,0,314,0
0_0_0_10_14_32,-26.0,47,7,27,35,602,1000,602,0,602,0,602,0,602,0
0_0_0_10_14_32,-26.0,47,7,28,36,7,1000,7,0,7,0,7,0,7,0
0_0_0_10_14_32,-26.0,47,7,29,37,610,1000,610,0,610,0,610,0,610,0
0_0_0_10_14_32,-26.0,47,7,30,38,807,1000,229,1,229,1,229,1,229,1
0_0_0_10_14_32,-26.0,47,7,31,39,921,1002,196,1,196,1,196,1,196,1
0_0_0_10_14_32,-26.0,47,7,32,40,740,1000,302,1,302,1,302,1,302,1
0_0_0_10_14_32,-26.0,47,7,33,41,587,1000,587,0,587,0,587,0,587,0
0_0_0_10_14_32,-26.0,47,7,34,42,932,1000,932,0,932,0,932,0,932,0
0_0_0_10_14_32,-26.0,48,0,0,8,803,1000,127,1,127,1,127,1,127,1
0_0_0_10_14_32,-26.0,48,0,1,9,711,1000,533,1,533,1,533,1,533,1
0_0_0_10_14_32,-26.0,48,0,2,10,922,1000,337,1,337,1,337,1,337,1
0_0_0_10_14_32,-26.0,48,0,3,11,718,1000,754,1,754,1,754,1,754,1
0_0_0_10_14_32,-26.0,48,0,4,12,107,1000,894,1,894,1,894,1,894,1
0_0_0_10_14_32,-26.0,48,0,5,13,468,1000,507,1,507,1,507,1,507,1
0_0_0_10_14_32,-26.0,48,0,6,14,89,1000,509,1,509,1,509,1,509,1
0_0_0_10_14_32,-26.0,48,0,7,15,713,1000,709,1,709,1,709,1,709,1
0_0_0_10_14_32,-26.0,48,0,8,16,865,1000,136,1,136,1,136,1,136,1
0_0_0_10_14_32,-26.0,48,0,9,17,492,1000,934,1,934,1,934,1,934,1
0_0_0_10_14_32,-26.0,48,0,10,18,765,1000,873,1,555,1,873,1,555,1
0_0_0_10_14_32,-26.0,48,0,11,19,1023,1000,760,1,760,1,760,1,760,1
0_0_0_10_14_32,-26.0,48,0,12,20,597,1000,448,1,448,1,448,1,870,1
0_0_0_10_14_32,-26.0,48,0,13,21,562,1000,693,1,693,1,693,1,693,1
0_0_0_10_14_32,-26.0,48,0,14,22,478,1000,585,1,585,1,585,1,585,1
0_0_0_10_14_32,-26.0,48,0,15,23,267,1000,342,1,342,1,342,1,342,1
0_0_0_10_14_32,-26.0,48,0,16,24,917,1000,1018,1,1018,1,1018,1,1018,1
0_0_0_10_14_32,-26.0,48,0,17,25,656,1000,105,1,105,1,105,1,105,1
0_0_0_10_14_32,-26.0,48,0,18,26,889,1000,964,1,964,1,964,1,964,1
0_0_0_10_14_32,-26.0,48,0,19,27,510,1000,758,1,196,1,758,1,196,1
0_0_0_10_14_32,-26.0,48,0,20,28,860,1000,612,1,612,1,612,1,612,1
0_0_0_10_14_32,-26.0,48,0,21,29,553,1000,217,1,217,1,217,1,217,1
0_0_0_10_14_32,-26.0,48,0,22,30,629,1000,540,1,540,1,540,1,540,1
0_0_0_10_14_32,-26.0,48,0,23,31,759,1000,223,1,223,1,223,1,223,1
0_0_0_10_14_32,-26.0,48,0,24,32,874,1000,609,1,609,1,609,1,609,1
0_0_0_10_14_32,-26.0,48,0,25,33,720,1000,314,1,314,1,314,1,314,1
0_0_0_10_14_32,-26.0,48,0,26,34,314,1000,376,1,376,1,376,1,376,1
0_0_0_10_14_32,-26.0,48,0,27,35,602,1000,152,1,152,1,152,1,152,1
0_0_0_10_14_32,-26.0,48,0,28,36,7,1000,792,1,792,1,792,1,792,1
0_0_0_10_14_32,-26.0,48,0,29,37,610,1000,62,1,62,1,62,1,197,1
0_0_0_10_14_32,-26.0,48,0,30,38,826,1000,949,1,949,1,949,1,949,1
0_0_0_10_14_32,-26.0,48,0,31,39,928,1000,768,1,768,1,768,1,768,1
0_0_0_10_14_32,-26.0,48,0,32,40,761,1000,388,1,388,1,388,1,369,1
0_0_0_10_14_32,-26.0,48,0,33,41,590,1000,798,1,798,1,798,1,798,1
0_0_0_10_14_32,-26.0,48,0,34,42,936,1001,1019,1,1019,1,1019,1,1019,1
0_0_0_10_14_32,-26.0,48,2,0,8,803,1001,662,1,662,1,662,1,662,1
0_0_0_10_14_32,-26.0,48,2,1,9,826,1000,174,1,174,1,174,1,174,1
0_0_0_10_14_32,-26.0,48,2,2,10,922,1000,922,0,922,0,922,0,922,0
0_0_0_10_14_32,-26.0,48,2,3,11,718,1001,718,0,718,0,718,0,718,0
0_0_0_10_14_32,-26.0,48,2,4,12,86,1000,86,0,86,0,86,0,86,0
0_0_0_10_14_32,-26.0,48,2,5,13,468,1000,855,1,855,1,855,1,855,1
0_0_0_10_14_32,-26.0,48,2,6,14,89,1000,89,0,89,0,89,0,89,0
0_0_0_10_14_32,-26.0,48,2,7,15,713,1000,645,1,645,1,645,1,645,1
0_0_0_10_14_32,-26.0,48,2,8,16,865,1000,865,0,865,0,865,0,865,0
0_0_0_10_14_32,-26.0,48,2,9,17,492,1000,492,0,492,0,492,0,492,0
0_0_0_10_14_32,-26.0,48,2,10,18,765,1000,765,0,765,0,765,0,765,0
0_0_0_10_14_32,-26.0,48,2,11,19,1023,1000,1023,0,1023,0,1023,0,1023,0
0_0_0_10_14_32,-26.0,48,2,12,20,597,1000,597,0,597,0,597,0,597,0
0_0_0_10_14_32,-26.0,48,2,13,21,562,1000,999,1,999,1,999,1,999,1
0_0_0_10_14_32,-26.0,48,2,14,22,478,1000,478,0,478,0,478,0,478,0
0_0_0_10_14_32,-26.0,48,2,15,23,267,1000,267,0,267,0,267,0,267,0
0_0_0_10_14_32,-26.0,48,2,16,24,917,1000,917,0,917,0,917,0,917,0
0_0_0_10_14_32,-26.0,48,2,17,25,656,1000,656,0,656,0,656,0,656,0
0_0_0_10_14_32,-26.0,48,2,18,26,889,1000,616,1,616,1,616,1,616,1
0_0_0_10_14_32,-26.0,48,2,19,27,510,1000,510,0,510,0,510,0,510,0
0_0_0_10_14_32,-26.0,48,2,20,28,860,1000,585,1,585,1,585,1,585,1
0_0_0_10_14_32,-26.0,48,2,21,29,553,1000,553,0,553,0,553,0,553,0
0_0_0_10_14_32,-26.0,48,2,22,30,629,1002,629,0,629,0,629,0,629,0
0_0_0_10_14_32,-26.0,48,2,23,31,759,1000,759,0,759,0,759,0,759,0
0_0_0_10_14_32,-26.0,48,2,24,32,874,1000,874,0,874,0,874,0,874,0
0_0_0_10_14_32,-26.0,48,2,25,33,720,1000,720,0,720,0,720,0,720,0
0_0_0_10_14_32,-26.0,48,2,26,34,314,1000,314,0,314,0,314,0,314,0
0_0_0_10_14_32,-26.0,48,2,27,35,602,1000,693,1,693,1,693,1,693,1
0_0_0_10_14_32,-26.0,48,2,28,36,7,1000,7,0,7,0,7,0,7,0
0_0_0_10_14_32,-26.0,48,2,29,37,610,1000,610,0,610,0,610,0,610,0
0_0_0_10_14_32,-26.0,48,2,30,38,775,1000,775,0,775,0,775,0,775,0
0_0_0_10_14_32,-26.0,48,2,31,39,912,1000,912,0,912,0,912,0,912,0
0_0_0_10_14_32,-26.0,48,2,32,40,768,1000,768,0,768,0,768,0,768,0
0_0_0_10_14_32,-26.0,48,2,33,41,581,1002,234,1,234,1,234,1,234,1
0_0_0_10_14_32,-26.0,48,2,34,42,93,1000,93,0,93,0,93,0,93,0
0_0_0_10_14_32,-26.0,48,3,0,8,222,1002,222,0,222,0,222,0,222,0
0_0_0_10_14_32,-26.0,48,3,1,9,711,1000,711,0,711,0,711,0,711,0
0_0_0_10_14_32,-26.0,48,3,2,10,871,1000,244,1,244,1,244,1,244,1
0_0_0_10_14_32,-26.0,48,3,3,11,718,1000,250,1,250,1,250,1,250,1
0_0_0_10_14_32,-26.0,48,3,4,12,107,1000,107,0,107,0,107,0,107,0
0_0_0_10_14_32,-26.0,48,3,5,13,468,1000,468,0,468,0,468,0,468,0
0_0_0_10_14_32,-26.0,48,3,6,14,89,1000,379,1,379,1,379,1,379,1
0_0_0_10_14_32,-26.0,48,3,7,15,713,1000,762,1,762,1,762,1,762,1
0_0_0_10_14_32,-26.0,48,3,8,16,865,1000,316,1,316,1,316,1,316,1
0_0_0_10_14_32,-26.0,48,3,9,17,492,1000,492,0,492,0,492,0,492,0
0_0_0_10_14_32,-26.0,48,3,10,18,765,1000,992,1,992,1,992,1,992,1
0_0_0_10_14_32,-26.0,48,3,11,19,1023,1000,302,1,302,1,302,1,302,1
0_0_0_10_14_32,-26.0,48,3,12,20,597,1000,597,0,597,0,597,0,597,0
0_0_0_10_14_32,-26.0,48,3,13,21,562,1000,562,0,562,0,562,0,562,0
0_0_0_10_14_32,-26.0,48,3,14,22,478,1000,557,1,557,1,557,1,557,1
0_0_0_10_14_32,-26.0,48,3,15,23,267,1000,627,1,627,1,627,1,627,1
0_0_0_10_14_32,-26.0,48,3,16,24,917,1000,917,0,917,0,917,0,917,0
0_0_0_10_14_32,-26.0,48,3,17,25,656,1000,656,0,656,0,656,0,656,0
0_0_0_10_14_32,-26.0,48,3,18,26,889,1000,889,0,889,0,889,0,889,0
0_0_0_10_14_32,-26.0,48,3,19,27,510,1000,510,0,510,0,510,0,510,0
0_0_0_10_14_32,-26.0,48,3,20,28,860,1000,860,0,860,0,860,0,860,0
0_0_0_10_14_32,-26.0,48,3,21,29,553,1000,553,0,553,0,553,0,553,0
0_0_0_10_14_32,-26.0,48,3,22,30,629,1002,629,0,629,0,629,0,629,0
0_0_0_10_14_32,-26.0,48,3,23,31,759,1002,759,0,759,0,759,0,759,0
0_0_0_10_14_32,-26.0,48,3,24,32,874,1000,874,0,874,0,874,0,874,0
0_0_0_10_14_32,-26.0,48,3,25,33,720,1000,331,1,331,1,331,1,331,1
0_0_0_10_14_32,-26.0,48,3,26,34,314,1000,10,1,10,1,10,1,10,1
0_0_0_10_14_32,-26.0,48,3,27,35,602,1000,602,0,602,0,602,0,602,0
0_0_0_10_14_32,-26.0,48,3,28,36,7,1000,368,1,368,1,368,1,368,1
0_0_0_10_14_32,-26.0,48,3,29,37,610,1000,610,0,610,0,610,0,610,0
0_0_0_10_14_32,-26.0,48,3,30,38,778,1000,778,0,778,0,778,0,778,0
0_0_0_10_14_32,-26.0,48,3,31,39,897,1000,881,1,881,1,881,1,881,1
0_0_0_10_14_32,-26.0,48,3,32,40,740,1000,149,1,149,1,149,1,149,1
0_0_0_10_14_32,-26.0,48,3,33,41,590,1000,590,0,590,0,590,0,590,0
0_0_0_10_14_32,-26.0,48,3,34,42,930,1000,930,0,930,0,930,0,930,0
0_0_0_10_14_32,-26.0,48,4,0,8,803,1000,803,0,803,0,803,0,803,0
0_0_0_10_14_32,-26.0,48,4,1,9,711,1000,384,1,384,1,384,1,384,1
0_0_0_10_14_32,-26.0,48,4,2,10,871,1000,476,1,476,1,476,1,476,1
0_0_0_10_14_32,-26.0,48,4,3,11,718,1000,718,0,718,0,718,0,718,0
0_0_0_10_14_32,-26.0,48,4,4,12,86,1000,86,0,86,0,86,0,86,0
0_0_0_10_14_32,-26.0,48,4,5,13,468,1000,468,0,468,0,468,0,468,0
0_0_0_10_14_32,-26.0,48,4,6,14,89,1000,89,0,89,0,89,0,89,0
0_0_0_10_14_32,-26.0,48,4,7,15,713,1000,713,0,713,0,713,0,713,0
0_0_0_10_14_32,-26.0,48,4,8,16,865,1001,865,0,865,0,865,0,865,0
0_0_0_10_14_32,-26.0,48,4,9,17,492,1000,492,0,492,0,492,0,492,0
0_0_0_10_14_32,-26.0,48,4,10,18,765,1000,765,0,765,0,765,0,765,0
0_0_0_10_14_32,-26.0,48,4,11,19,1023,1000,1023,0,1023,0,1023,0,1023,0
0_0_0_10_14_32,-26.0,48,4,12,20,597,1000,597,0,597,0,597,0,597,0
0_0_0_10_14_32,-26.0,48,4,13,21,562,1000,562,0,562,0,562,0,562,0
0_0_0_10_14_32,-26.0,48,4,14,22,478,1000,478,0,478,0,478,0,478,0
0_0_0_10_14_32,-26.0,48,4,15,23,267,1002,91,1,91,1,91,1,91,1
0_0_0_10_14_32,-26.0,48,4,16,24,917,1000,810,1,810,1,810,1,810,1
0_0_0_10_14_32,-26.0,48,4,17,25,656,1000,656,0,656,0,656,0,656,0
0_0_0_10_14_32,-26.0,48,4,18,26,889,1000,889,0,889,0,889,0,889,0
0_0_0_10_14_32,-26.0,48,4,19,27,510,1000,510,0,510,0,510,0,510,0
0_0_0_10_14_32,-26.0,48,4,20,28,860,1000,339,1,339,1,339,1,339,1
0_0_0_10_14_32,-26.0,48,4,21,29,553,1000,661,1,661,1,661,1,661,1
0_0_0_10_14_32,-26.0,48,4,22,30,629,1000,629,0,629,0,629,0,629,0
0_0_0_10_14_32,-26.0,48,4,23,31,759,1000,759,0,759,0,759,0,759,0
0_0_0_10_14_32,-26.0,48,4,24,32,874,1000,874,0,874,0,874,0,874,0
0_0_0_10_14_32,-26.0,48,4,25,33,720,1000,805,1,805,1,805,1,805,1
0_0_0_10_14_32,-26.0,48,4,26,34,314,1000,314,0,314,0,314,0,314,0
0_0_0_10_14_32,-26.0,48,4,27,35,602,1002,602,0,602,0,602,0,602,0
0_0_0_10_14_32,-26.0,48,4,28,36,7,1000,924,1,924,1,924,1,924,1
0_0_0_10_14_32,-26.0,48,4,29,37,610,1000,610,0,610,0,610,0,610,0
0_0_0_10_14_32,-26.0,48,4,30,38,810,1000,810,0,810,0,810,0,810,0
0_0_0_10_14_32,-26.0,48,4,31,39,912,1000,912,0,912,0,912,0,912,0
0_0_0_10_14_32,-26.0,48,4,32,40,753,1000,339,1,339,1,339,1,339,1
0_0_0_10_14_32,-26.0,48,4,33,41,591,1000,245,1,245,1,245,1,245,1
0_0_0_10_14_32,-26.0,48,4,34,42,89,1000,89,0,89,0,89,0,89,0
0_0_0_10_14_32,-26.0,48,5,0,8,222,1000,222,0,222,0,222,0,222,0
0_0_0_10_14_32,-26.0,48,5,1,9,826,1000,942,1,942,1,942,1,942,1
0_0_0_10_14_32,-26.0,48,5,2,10,871,1000,871,0,871,0,871,0,871,0
0_0_0_10_14_32,-26.0,48,5,3,11,718,1000,718,0,718,0,718,0,718,0
0_0_0_10_14_32,-26.0,48,5,4,12,86,1000,59,1,59,1,59,1,59,1
0_0_0_10_14_32,-26.0,48,5,5,13,468,1000,468,0,468,0,468,0,468,0
0_0_0_10_14_32,-26.0,48,5,6,14,89,1000,375,1,375,1,375,1,375,1
0_0_0_10_14_32,-26.0,48,5,7,15,713,1000,713,0,713,0,713,0,713,0
0_0_0_10_14_32,-26.0,48,5,8,16,865,1000,865,0,865,0,865,0,865,0
0_0_0_10_14_32,-26.0,48,5,9,17,492,1000,651,1,651,1,651,1,651,1
0_0_0_10_14_32,-26.0,48,5,10,18,765,1000,989,1,989,1,989,1,989,1
0_0_0_10_14_32,-26.0,48,5,11,19,1023,1000,342,1,342,1,342,1,342,1
0_0_0_10_14_32,-26.0,48,5,12,20,597,1000,597,0,597,0,597,0,597,0
0_0_0_10_14_32,-26.0,48,5,13,21,562,1000,562,0,562,0,562,0,562,0
0_0_0_10_14_32,-26.0,48,5,14,22,478,1000,709,1,709,1,709,1,563,1
0_0_0_10_14_32,-26.0,48,5,15,23,267,1000,498,1,498,1,498,1,498,1
0_0_0_10_14_32,-26.0,48,5,16,24,917,1000,404,1,404,1,404,1,404,1
0_0_0_10_14_32,-26.0,48,5,17,25,656,1000,656,0,656,0,656,0,656,0
0_0_0_10_14_32,-26.0,48,5,18,26,889,1001,208,1,208,1,208,1,208,1
0_0_0_10_14_32,-26.0,48,5,19,27,510,1000,691,1,691,1,691,1,691,1
0_0_0_10_14_32,-26.0,48,5,20,28,860,1000,247,1,247,1,247,1,247,1
0_0_0_10_14_32,-26.0,48,5,21,29,553,1000,553,0,553,0,553,0,553,0
0_0_0_10_14_32,-26.0,48,5,22,30,629,1000,629,0,629,0,629,0,629,0
0_0_0_10_14_32,-26.0,48,5,23,31,759,1000,759,0,759,0,759,0,759,0
0_0_0_10_14_32,-26.0,48,5,24,32,874,1000,874,0,874,0,874,0,874,0
0_0_0_10_14_32,-26.0,48,5,25,33,720,1000,36,1,36,1,36,1,36,1
0_0_0_10_14_32,-26.0,48,5,26,34,314,1002,314,0,314,0,314,0,314,0
0_0_0_10_14_32,-26.0,48,5,27,35,602,1000,602,0,602,0,602,0,602,0
