stage,symbol_index,phase,amp,raw_bin,start_sample,sample_offset,reference,front_grid,phase_unwrap,target_snr_db,packet_index,dataset
preamble,3.0,-2.956811188174348,44.97162096814596,0,15950915,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-9.239996495353935,-27.0,10,0_0_0_10_14_16
preamble,4.0,0.26282169467123156,29.011638444763236,0,15955011,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-12.303548919687941,-27.0,10,0_0_0_10_14_16
preamble,5.0,-2.2680871349684906,35.16568999314312,0,15959107,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-14.834457749327663,-27.0,10,0_0_0_10_14_16
preamble,6.0,1.4192337251476081,33.25947522796,0,15963203,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-17.43032219639115,-27.0,10,0_0_0_10_14_16
preamble,7.0,-1.4730651860701878,32.76298496976039,0,15967299,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-20.322621107608946,-27.0,10,0_0_0_10_14_16
preamble,8.0,2.4623345293937633,28.685887460500066,0,15971395,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-22.67040669932458,-27.0,10,0_0_0_10_14_16
preamble,9.0,-0.955608960261144,29.153922956906808,0,15975491,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-19.805164881799904,-27.0,10,0_0_0_10_14_16
preamble,10.0,2.979953365728588,27.203481998591506,0,15979587,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-22.152787862989758,-27.0,10,0_0_0_10_14_16
preamble,11.0,-0.18303589987142035,34.08226168985707,0,15983683,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-19.03259182141018,-27.0,10,0_0_0_10_14_16
preamble,12.0,-3.023833510670137,38.31722290389176,0,15987779,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-21.873389432208896,-27.0,10,0_0_0_10_14_16
preamble,13.0,0.9741489152191214,31.857629711560854,0,15991875,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-24.158592313499224,-27.0,10,0_0_0_10_14_16
preamble,14.0,-2.52490184087091,34.324212686830734,0,15995971,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-21.37445776240967,-27.0,10,0_0_0_10_14_16
preamble,15.0,0.9882864643758164,41.21057464762366,0,16000067,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-24.14445476434253,-27.0,10,0_0_0_10_14_16
sync_word,16.0,1.755275453282802,21.96197537575697,24,16004163,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-23.377465775435542,-27.0,10,0_0_0_10_14_16
sync_word,17.0,-0.020547260852843873,21.87642875456179,32,16008259,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-25.15328848957119,-27.0,10,0_0_0_10_14_16
sfd,18.0,-0.7601336394712717,36.12798810908028,4049,16012355,0,frame_sync_raw_upchirp_ref,frame_sync_raw,-25.892874868189615,-27.0,10,0_0_0_10_14_16
sfd,19.0,2.348219661807551,31.27036167104841,4049,16016451,0,frame_sync_raw_upchirp_ref,frame_sync_raw,-22.784521566910794,-27.0,10,0_0_0_10_14_16
