frame_index,packet_index,event_index,copy_index,transmission_index,stage,frame_symbol_index,stage_symbol_index,start_sample,raw_symbol_start_sample,raw_frame_start_sample,raw_data_start_sample,soft_frame_start_sample,soft_data_start_sample,boundary_refinement_source,sf,bw,os_factor,cfo_int,cfo_frac,sto_frac,sfo_hat,sfo_cum_before,sfo_sample_adjust_after,raw_fft_bin,symbol_value,peak_margin_db,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro,relative_delay_samples,relative_cfo_hz,relative_phase_rad,xcopy_alignment_score,soft_boundary_score,soft_boundary_rank,soft_hard_pattern_valid,raw_fft_bin_uncorrected,cfo_int_uncorrected,bin_offset_correction,header_consensus_suggested_bin_correction,header_consensus_expected_matches,header_consensus_valid_count
4,4,4,4,4,header,4,4,36401388,36401388,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,0.00010812547704283117,0,689,172,5.101993866459912,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,689,-27,0,0,11,11
4,4,4,4,4,header,5,5,36405484,36405484,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.006872698516007927,0,57,14,6.2156519271950295,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,57,-27,0,0,11,11
4,4,4,4,4,header,6,6,36409580,36409580,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.013853522509058686,0,729,182,6.355666699338192,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,729,-27,0,0,11,11
4,4,4,4,4,header,7,7,36413676,36413676,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.020834346502109444,0,409,102,3.619159620585253,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,409,-27,0,0,11,11
4,4,4,4,4,payload,8,0,36417772,36417772,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.027815170495160205,0,803,802,5.852134928974355,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,803,-27,0,0,11,11
4,4,4,4,4,payload,9,1,36421868,36421868,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.03479599448821096,0,711,710,7.910042217009856,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,711,-27,0,0,11,11
4,4,4,4,4,payload,10,2,36425964,36425964,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.04177681848126172,0,922,921,8.258510794809665,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,922,-27,0,0,11,11
4,4,4,4,4,payload,11,3,36430060,36430060,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.048757642474312475,0,718,717,5.078921948945885,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,718,-27,0,0,11,11
4,4,4,4,4,payload,12,4,36434156,36434156,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.05573846646736323,0,756,755,4.7551671015168475,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,756,-27,0,0,11,11
4,4,4,4,4,payload,13,5,36438252,36438252,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.062719290460414,0,109,108,6.401211408345172,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,109,-27,0,0,11,11
4,4,4,4,4,payload,14,6,36442348,36442348,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.06970011445346476,0,932,931,0.19960809582579606,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,932,-27,0,0,11,11
4,4,4,4,4,payload,15,7,36446444,36446444,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.07668093844651552,0,468,467,2.115726099579182,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,468,-27,0,0,11,11
4,4,4,4,4,payload,16,8,36450540,36450540,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.08366176243956629,0,89,88,4.73830746818984,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,89,-27,0,0,11,11
4,4,4,4,4,payload,17,9,36454636,36454636,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.09064258643261705,0,713,712,5.881144621722393,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,713,-27,0,0,11,11
4,4,4,4,4,payload,18,10,36458732,36458732,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.09762341042566781,0,865,864,4.957315600442426,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,865,-27,0,0,11,11
4,4,4,4,4,payload,19,11,36462828,36462828,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.10460423441871858,0,92,91,6.174139395558753,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,92,-27,0,0,11,11
4,4,4,4,4,payload,20,12,36466924,36466924,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.11158505841176934,0,645,644,5.610470913955853,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,645,-27,0,0,11,11
4,4,4,4,4,payload,21,13,36471020,36471020,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.1185658824048201,0,426,425,5.767822773325493,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,426,-27,0,0,11,11
4,4,4,4,4,payload,22,14,36475116,36475116,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.12554670639787086,1,765,764,5.834533098175774,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,765,-27,0,0,11,11
4,4,4,4,4,payload,23,15,36479213,36479213,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,0.11747246960907838,0,1023,1022,2.4469234944771934,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,1023,-27,0,0,11,11
4,4,4,4,4,payload,24,16,36483309,36483309,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,0.11049164561602762,0,597,596,3.1180281726835206,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,597,-27,0,0,11,11
4,4,4,4,4,payload,25,17,36487405,36487405,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,0.10351082162297685,0,562,561,5.080096499349237,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,562,-27,0,0,11,11
4,4,4,4,4,payload,26,18,36491501,36491501,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,0.09652999762992609,0,827,826,1.4832955533194498,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,827,-27,0,0,11,11
4,4,4,4,4,payload,27,19,36495597,36495597,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,0.08954917363687533,0,219,218,0.051655174127855745,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,219,-27,0,0,11,11
4,4,4,4,4,payload,28,20,36499693,36499693,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,0.08256834964382456,0,174,173,1.0966824906674724,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,174,-27,0,0,11,11
4,4,4,4,4,payload,29,21,36503789,36503789,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,0.0755875256507738,0,267,266,5.104723379289261,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,267,-27,0,0,11,11
4,4,4,4,4,payload,30,22,36507885,36507885,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,0.06860670165772303,0,917,916,5.065720983086487,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,917,-27,0,0,11,11
4,4,4,4,4,payload,31,23,36511981,36511981,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,0.06162587766467228,0,656,655,9.34396625210654,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,656,-27,0,0,11,11
4,4,4,4,4,payload,32,24,36516077,36516077,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,0.05464505367162152,0,889,888,7.365752354266429,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,889,-27,0,0,11,11
4,4,4,4,4,payload,33,25,36520173,36520173,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,0.047664229678570764,0,66,65,5.274449409496077,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,66,-27,0,0,11,11
4,4,4,4,4,payload,34,26,36524269,36524269,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,0.04068340568552001,0,586,585,5.285936931730046,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,586,-27,0,0,11,11
4,4,4,4,4,payload,35,27,36528365,36528365,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,0.03370258169246925,0,425,424,6.379604266861581,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,425,-27,0,0,11,11
4,4,4,4,4,payload,36,28,36532461,36532461,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,0.026721757699418494,0,860,859,7.056637217820056,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,860,-27,0,0,11,11
4,4,4,4,4,payload,37,29,36536557,36536557,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,0.019740933706367737,0,553,552,8.361063372409088,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,553,-27,0,0,11,11
4,4,4,4,4,payload,38,30,36540653,36540653,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,0.012760109713316979,0,629,628,4.381327841100425,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,629,-27,0,0,11,11
4,4,4,4,4,payload,39,31,36544749,36544749,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,0.00577928572026622,0,1011,1010,1.0357828430380411,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,1011,-27,0,0,11,11
4,4,4,4,4,payload,40,32,36548845,36548845,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.0012015382727845383,0,779,778,1.2710941734133205,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,779,-27,0,0,11,11
4,4,4,4,4,payload,41,33,36552941,36552941,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.008182362265835297,0,303,302,5.420825418980489,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,303,-27,0,0,11,11
4,4,4,4,4,payload,42,34,36557037,36557037,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.015163186258886055,0,1022,1021,5.30707873994344,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,1022,-27,0,0,11,11
4,4,4,4,4,payload,43,35,36561133,36561133,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.022144010251936814,0,720,719,5.674944897138284,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,720,-27,0,0,11,11
4,4,4,4,4,payload,44,36,36565229,36565229,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.029124834244987574,0,314,313,4.55402149654624,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,314,-27,0,0,11,11
4,4,4,4,4,payload,45,37,36569325,36569325,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.03610565823803833,0,602,601,4.683226721004724,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,602,-27,0,0,11,11
4,4,4,4,4,payload,46,38,36573421,36573421,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.04308648223108909,0,7,6,6.320435021089094,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,7,-27,0,0,11,11
4,4,4,4,4,payload,47,39,36577517,36577517,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.050067306224139844,0,414,413,4.100807161400141,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,414,-27,0,0,11,11
4,4,4,4,4,payload,48,40,36581613,36581613,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.0570481302171906,0,807,806,6.293195143770296,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,807,-27,0,0,11,11
4,4,4,4,4,payload,49,41,36585709,36585709,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.06402895421024137,0,195,194,4.873396185944169,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,195,-27,0,0,11,11
4,4,4,4,4,payload,50,42,36589805,36589805,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.07100977820329213,0,826,825,4.237678356180301,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,826,-27,0,0,11,11
4,4,4,4,4,payload,51,43,36593901,36593901,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.07799060219634289,0,928,927,4.674325043973557,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,928,-27,0,0,11,11
4,4,4,4,4,payload,52,44,36597997,36597997,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.08497142618939366,0,761,760,3.8467205494791568,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,761,-27,0,0,11,11
4,4,4,4,4,payload,53,45,36602093,36602093,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.09195225018244442,0,590,589,3.2108605432398973,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,590,-27,0,0,11,11
4,4,4,4,4,payload,54,46,36606189,36606189,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.09893307417549518,0,383,382,7.638930085780377,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,383,-27,0,0,11,11
4,4,4,4,4,payload,55,47,36610285,36610285,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.10591389816854595,0,267,266,7.6216067299398365,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,267,-27,0,0,11,11
4,4,4,4,4,payload,56,48,36614381,36614381,36236635,36385004,36236530,36385010,grlora_estimate_without_gate,10,125000.0,4,-27,-0.20555789330473218,0.0,-0.0069808239930507585,-0.11289472216159671,0,314,313,4.5291230737042545,1,33,3,1,0,4096,-3.7628171364878504,-2.0276816347775077,231.35979158280787,328.52934013647564,1,1,314,-27,0,0,11,11
5,5,5,5,5,header,0,0,37885370,37885370,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,0.028031421449245864,0,337,84,3.561206375459685,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,337,-27,0,0,11,11
5,5,5,5,5,header,1,1,37889466,37889466,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,0.021050597456195107,0,689,172,1.5650110483317872,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,689,-27,0,0,11,11
5,5,5,5,5,header,2,2,37893562,37893562,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,0.014069773463144348,0,57,14,5.889794776169349,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,57,-27,0,0,11,11
5,5,5,5,5,header,3,3,37897658,37897658,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,0.00708894947009359,0,81,20,6.883297785094875,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,81,-27,0,0,11,11
5,5,5,5,5,header,4,4,37901754,37901754,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,0.00010812547704283117,0,689,172,5.906383394058599,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,689,-27,0,0,11,11
5,5,5,5,5,header,5,5,37905850,37905850,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,-0.006872698516007927,0,57,14,7.990551368278307,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,57,-27,0,0,11,11
5,5,5,5,5,header,6,6,37909946,37909946,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,-0.013853522509058686,0,729,182,7.8229475872626395,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,729,-27,0,0,11,11
5,5,5,5,5,header,7,7,37914042,37914042,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,-0.020834346502109444,0,409,102,7.162410671271157,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,409,-27,0,0,11,11
5,5,5,5,5,payload,8,0,37918138,37918138,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,-0.027815170495160205,0,803,802,8.170542486791582,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,803,-27,0,0,11,11
5,5,5,5,5,payload,9,1,37922234,37922234,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,-0.03479599448821096,0,711,710,6.169988857002693,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,711,-27,0,0,11,11
5,5,5,5,5,payload,10,2,37926330,37926330,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,-0.04177681848126172,0,460,459,0.3528322248238078,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,460,-27,0,0,11,11
5,5,5,5,5,payload,11,3,37930426,37930426,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,-0.048757642474312475,0,718,717,3.408501131013027,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,718,-27,0,0,11,11
5,5,5,5,5,payload,12,4,37934522,37934522,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,-0.05573846646736323,0,756,755,4.936729550150854,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,756,-27,0,0,11,11
5,5,5,5,5,payload,13,5,37938618,37938618,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,-0.062719290460414,0,109,108,3.9356519993200125,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,109,-27,0,0,11,11
5,5,5,5,5,payload,14,6,37942714,37942714,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,-0.06970011445346476,0,932,931,5.243989201110284,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,932,-27,0,0,11,11
5,5,5,5,5,payload,15,7,37946810,37946810,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,-0.07668093844651552,0,468,467,6.954078124807794,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,468,-27,0,0,11,11
5,5,5,5,5,payload,16,8,37950906,37950906,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,-0.08366176243956629,0,89,88,3.7464820757335304,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,89,-27,0,0,11,11
5,5,5,5,5,payload,17,9,37955002,37955002,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,-0.09064258643261705,0,713,712,8.141701598026788,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,713,-27,0,0,11,11
5,5,5,5,5,payload,18,10,37959098,37959098,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,-0.09762341042566781,0,865,864,5.126592398777117,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,865,-27,0,0,11,11
5,5,5,5,5,payload,19,11,37963194,37963194,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,-0.10460423441871858,0,92,91,5.423086993714971,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,92,-27,0,0,11,11
5,5,5,5,5,payload,20,12,37967290,37967290,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,-0.11158505841176934,0,645,644,4.853601032377468,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,645,-27,0,0,11,11
5,5,5,5,5,payload,21,13,37971386,37971386,37737001,37885370,37736896,37885376,grlora_estimate_without_gate,10,125000.0,4,-27,-0.21871345166363554,0.0,-0.0069808239930507585,-0.1185658824048201,0,426,425,6.495249628383886,1,33,3,1,0,-2,-2.1569140165045297,-2.3870121194418013,151.71746539718725,328.52934013647564,1,1,426,-27,0,0,11,11
