dataset,target_snr_db,packet_index,frame_index,event_index,symbol_count,gt_compared_symbols,center_symbol_ser,multi_symbol_ser,selected_symbol_ser,locked_count,locked_ratio,false_locked_gt_bins,selector_line_anchors,selector_line_slope_pi,selector_line_r2,selector_line_rmse_pi,center_argmax_line_anchors,center_argmax_line_slope_pi,center_argmax_line_r2,center_argmax_line_rmse_pi,header_line_anchors,header_line_slope_pi,header_line_r2,header_line_rmse_pi,clean_header_line_anchors,clean_header_line_slope_pi,clean_header_line_r2,clean_header_line_rmse_pi,gt_noisy_payload_line_anchors,gt_noisy_payload_line_slope_pi,gt_noisy_payload_line_r2,gt_noisy_payload_line_rmse_pi,gt_clean_payload_line_anchors,gt_clean_payload_line_slope_pi,gt_clean_payload_line_r2,gt_clean_payload_line_rmse_pi,selector_vs_gt_noisy_resid_mean_abs_pi,selector_vs_gt_noisy_resid_std_pi,selector_vs_gt_noisy_resid_ptp_pi,center_argmax_vs_gt_noisy_resid_mean_abs_pi,center_argmax_vs_gt_noisy_resid_std_pi,center_argmax_vs_gt_noisy_resid_ptp_pi,header_vs_gt_noisy_resid_mean_abs_pi,header_vs_gt_noisy_resid_std_pi,header_vs_gt_noisy_resid_ptp_pi,selector_vs_gt_clean_resid_mean_abs_pi,selector_vs_gt_clean_resid_std_pi,selector_vs_gt_clean_resid_ptp_pi,clean_header_vs_gt_clean_resid_mean_abs_pi,clean_header_vs_gt_clean_resid_std_pi,clean_header_vs_gt_clean_resid_ptp_pi,selector_slope_minus_gt_noisy_pi,header_slope_minus_gt_noisy_pi,gt_noisy_slope_minus_clean_pi
0_0_0_10_14_32,-22.0,0,0,0,35,35,1.0,0.9428571428571428,0.8285714285714286,0,0.0,0,26,-0.24316792090356137,0.9520996372583255,0.5327549888979491,35,-0.05362282229121354,0.45562252208404397,0.5919666451901642,8,-0.09304099508107565,0.43701401204469237,0.24196642626703857,8,-0.11275534258729235,0.9969247084331775,0.01434923503407645,35,-0.08302906025554652,0.4336462559282874,0.9583106084441436,35,-0.2372687543557299,0.9871807943891503,0.2730692792480019,0.38284525512670214,0.45346774160317344,1.6377071072215679,0.5350260654885068,0.615383401031954,1.9353040844390172,0.3908548806679803,0.48784547108012866,1.985230011847456,0.3783197546851686,0.2794931988382668,0.9687133271975603,0.4487497321896038,0.5337904471017514,1.9248336884235293,-0.16013886064801486,-0.010011934825529131,0.15423969410018337
0_0_0_10_14_32,-22.0,2,1,2,35,35,0.6,0.17142857142857143,0.08571428571428572,17,0.4857142857142857,0,26,-0.13425891831394818,0.8828162246077911,0.4080089843254738,35,-0.25728492516101753,0.9160953788043409,0.7863882594491999,8,-0.031598292125682076,0.3130207870488384,0.10725769757443547,8,-0.05985786129198958,0.9967799307679804,0.007795317512165556,35,-0.14926407547325246,0.975369946203337,0.23955397220581237,35,-0.14962997628782018,0.9823150189294246,0.2027662179025462,0.2560861304097238,0.2834640880603325,1.15977975888233,0.5411323426606409,0.5936321201350561,1.9030371147988456,0.49148893971474394,0.562972336459117,1.9803399488788633,0.2422227433869121,0.2553695758946012,0.9306678506747399,0.45892065818531147,0.536040032038793,1.916071249067258,0.015005157159304283,0.11766578334757039,0.00036590081456772117
0_0_0_10_14_32,-22.0,3,2,3,35,35,0.6285714285714286,0.05714285714285714,0.0,20,0.5714285714285714,0,26,-0.20193172721550115,0.9915688223773785,0.1582322469149285,35,-0.04022340222546883,0.18102317336420892,0.8640673747672156,8,-0.09318095964518161,0.8159020987332033,0.10141734200388705,8,-0.09205834741826818,0.9976736265747319,0.010185639338924956,35,-0.1994882186901236,0.9850988970764896,0.2477916280159105,35,-0.1986937345703063,0.9862433231286215,0.237000350717525,0.2085127945670399,0.24901748086020356,0.9505617696842041,0.5386254149301689,0.6145263802341691,1.912939469963554,0.49029369127385325,0.5404060369947421,1.866898601249305,0.20068993222388837,0.23924588830323515,0.8071882011643698,0.4708736643278646,0.5423313877257936,1.896745559170682,-0.002443508525377558,0.10630725904494198,-0.0007944841198172792
0_0_0_10_14_32,-22.0,4,3,4,35,35,0.5428571428571428,0.17142857142857143,0.08571428571428572,15,0.42857142857142855,0,26,-0.18728029462621487,0.9915280367953367,0.16725925284168466,35,-0.11598428913332362,0.7225691162446586,0.7258334119429453,8,-0.08331171836603454,0.7615251291203479,0.10682304061908408,8,-0.08313130393341613,0.9980310107593823,0.008460458466900392,35,-0.18816378698182096,0.9821930647060577,0.2558776123932944,35,-0.188189130928297,0.9859003887032822,0.22729070390903863,0.19890185190435614,0.2560331414403597,0.9692201472480202,0.5647256353280621,0.5983859560618262,1.9274620888311829,0.4633474809024964,0.5453968403969963,1.8642380300883126,0.1933307779326811,0.22747596442857965,0.7338929627963406,0.47320828764935413,0.5539581519233322,1.9030135995868624,0.0008834923556060859,0.10485206861578641,2.534394647604743e-05
0_0_0_10_14_32,-22.0,5,4,5,35,35,0.5714285714285714,0.02857142857142857,0.0,12,0.34285714285714286,0,26,-0.18315264919603538,0.9782704742229712,0.2942053335576612,35,-0.19757464117418325,0.8355515834029537,0.8852368875975699,8,-0.08094923126597876,0.09328769309741602,0.5782490913399349,8,-0.08701358478534935,0.11455725827958718,0.5542882194018097,35,-0.1922756894536499,0.9059520309829102,0.6256717874410962,35,-0.16507261747332871,0.6278193095303979,1.2836147761182377,0.3396597753436026,0.40626542181044345,1.4953186543716053,0.5316118532298669,0.581779040238285,1.8942626551246358,0.495791491765968,0.5707396992216508,1.9265598690919419,0.33905770380625244,0.4043216268355777,1.4607544849744631,0.5129640936773772,0.5774800063150558,1.9486570810507233,0.009123040257614512,0.11132645818767113,-0.02720307198032118
0_0_0_10_14_32,-22.0,6,5,6,35,35,0.5142857142857142,0.02857142857142857,0.05714285714285714,12,0.34285714285714286,0,26,-0.14686075886798264,0.8936927088799106,0.4956701536843366,35,0.023166155970526726,0.04733087948245951,1.0496700816483033,8,-0.10157815353966965,0.14456556134808873,0.5661622486639714,8,-0.08794058568236657,0.11588180650544766,0.5565658314985107,35,-0.08157057129026865,0.5640993778541936,0.7241849980715718,35,-0.16540601964206458,0.640106426888224,1.2525998301555892,0.4590700763217909,0.5465078277065843,1.9699121021545904,0.5214670115290566,0.5852629953002341,1.9530608316956237,0.468187583822818,0.5467987182046148,1.9696807422036509,0.4415766163892481,0.5309377535547324,1.9285064332638213,0.5038968126148209,0.5668103819992535,1.9073177964447061,-0.06529018757771399,-0.020007582249400996,0.08383544835179593
0_0_0_10_14_32,-22.0,7,6,7,35,35,0.6571428571428571,0.08571428571428572,0.05714285714285714,10,0.2857142857142857,0,26,0.07278126673115642,0.5199662284877296,0.6922996085354536,35,0.17991375645387486,0.8378121972105456,0.7994663947216986,8,-0.11359389831895714,0.20023637424480323,0.5201684332950013,8,-0.09447219471686058,0.13019524761047818,0.559495990471488,35,0.0535964818793413,0.31559138225297134,0.7971343717090891,35,-0.16601119345063148,0.6381191055704752,1.2626105424004441,0.5219588831053086,0.5988622447322346,1.886470484210021,0.5048391326351594,0.585536839353607,1.9805564690607442,0.47421616939190103,0.5692591310577658,1.8811071339741618,0.5181365639995615,0.5970047818318234,1.9454945610341174,0.5296097570928169,0.5872384702922668,1.9533835434260325,0.019184784851815122,-0.16719038019829843,0.21960767532997277
0_0_0_10_14_32,-23.0,0,0,0,35,35,1.0,0.9714285714285714,0.9142857142857143,0,0.0,0,26,-0.24157382177586564,0.9562836763456538,0.508687347339809,35,-0.05362473531333035,0.45559044204366395,0.5920260489255695,8,-0.092532907800563,0.39064854543934024,0.2647992080279022,8,-0.11275534258729235,0.9969247084331775,0.01434923503407645,35,-0.0011313050879976807,0.000142945715863374,0.9555715514502392,35,-0.2372687543557299,0.9871807943891503,0.2730692792480019,0.3855886198064171,0.45505994499128244,1.7411398870896606,0.5332948222707327,0.6139719806609222,1.891372927727023,0.38326287779406576,0.49204871124306715,1.9136131527051568,0.3723470107456628,0.2765090577706245,0.9416136420267319,0.4487497321896038,0.5337904471017514,1.9248336884235293,-0.24044251668786795,-0.09140160271256532,0.2361374492677322
0_0_0_10_14_32,-23.0,2,1,2,35,35,0.7142857142857143,0.2857142857142857,0.2,11,0.3142857142857143,0,26,-0.1210893171723003,0.8572779811160331,0.4179963702787718,35,-0.18778077404270926,0.7408569914283476,1.1216407192100097,8,-0.028149805376098597,0.22842464074200097,0.11854213582380153,8,-0.05985786129198958,0.9967799307679804,0.007795317512165556,35,-0.1490570009799171,0.9736985936475226,0.24741708112986216,35,-0.14962997628782018,0.9823150189294246,0.2027662179025462,0.3240297715019914,0.3754979739841873,1.4645236920097928,0.32855140760526647,0.45933932687178985,1.9590634047417157,0.5018439240905275,0.5643452875697293,1.8837839742499851,0.32360748844473003,0.35242048726319825,1.2183494869567073,0.45892065818531147,0.536040032038793,1.916071249067258,0.027967683807616786,0.12090719560381849,0.0005729753079030953
0_0_0_10_14_32,-23.0,3,2,3,35,35,0.7714285714285715,0.2,0.05714285714285714,7,0.2,0,26,-0.19929442023131647,0.9890470521632376,0.18509316657354719,35,0.158291426557409,0.8560012992529057,0.6556915001015895,8,-0.092818258349951,0.7656935311190112,0.11764614942695015,8,-0.09205834741826818,0.9976736265747319,0.010185639338924956,35,-0.19958495321891104,0.9848621738485177,0.24990325353732568,35,-0.1986937345703063,0.9862433231286215,0.237000350717525,0.20940558241141502,0.2499204791309881,0.9890309722844339,0.5246043591450048,0.5929093193284641,1.9245597489155473,0.49466392864079345,0.551568764417698,1.9284162623085936,0.20039611779361496,0.23707798340016908,0.7623189284247578,0.4708736643278646,0.5423313877257936,1.896745559170682,0.0002905329875945717,0.10676669486896004,-0.0008912186486047247
0_0_0_10_14_32,-23.0,4,3,4,35,35,0.7142857142857143,0.34285714285714286,0.14285714285714285,5,0.14285714285714285,0,26,-0.1874877511456493,0.990071033206981,0.18045863615026625,35,-0.11915025792332155,0.7484877560532182,0.6975611555256074,8,-0.08269840013976584,0.7151524986145912,0.1195869078675427,8,-0.08313130393341613,0.9980310107593823,0.008460458466900392,35,-0.1881904787932435,0.9812397088938901,0.26280278432343135,35,-0.188189130928297,0.9859003887032822,0.22729070390903863,0.206683379173321,0.26289859968267365,1.0265861630207427,0.5869786487436965,0.6076234637422467,1.8837759468990933,0.46174045064348507,0.5432914498810455,1.8925381135051471,0.1921869405164615,0.2274010582882498,0.7303662019659557,0.47320828764935413,0.5539581519233322,1.9030135995868624,0.0007027276475941868,0.10549207865347765,-1.3478649464881975e-06
0_0_0_10_14_32,-23.0,5,4,5,35,35,0.6285714285714286,0.2,0.08571428571428572,10,0.2857142857142857,0,26,-0.25468229727722247,0.9618761530402611,0.5270989309728799,35,-0.23328444220674346,0.9024776487094505,0.7744969590947106,8,-0.08092992491678616,0.09111367408582771,0.5856684027875583,8,-0.08701358478534935,0.11455725827958718,0.5542882194018097,35,-0.1921263391964113,0.9046784614802517,0.6298474710102028,35,-0.16507261747332871,0.6278193095303979,1.2836147761182377,0.4644436055219,0.5459923850959808,1.908285156628818,0.4596262781935985,0.5271395176814916,1.8098665557925082,0.49182594365311655,0.5639356588560618,1.8570574596372555,0.4420974066991858,0.5263539393243356,1.7929850343692073,0.5129640936773772,0.5774800063150558,1.9486570810507233,-0.06255595808081116,0.11119641427962515,-0.027053721723082597
0_0_0_10_14_32,-23.0,6,5,6,35,35,0.6571428571428571,0.2,0.08571428571428572,8,0.22857142857142856,0,26,-0.15022960504006097,0.921614848141705,0.42580582717139276,35,0.02152541994816567,0.03979588600295403,1.067860226362655,8,-0.10381489474008274,0.14889586075074168,0.5687080276826861,8,-0.08794058568236657,0.11588180650544766,0.5565658314985107,35,-0.03301343501060985,0.11568304121714534,0.9218492964461071,35,-0.16540601964206458,0.640106426888224,1.2525998301555892,0.44190808317346286,0.5311192805779594,1.8911585280659506,0.5154814276781172,0.5722024023991308,1.9433189298627886,0.46688352332531413,0.5468556031336714,1.8911702846443919,0.4193157743260932,0.5080047938590581,1.8258082646701488,0.5038968126148209,0.5668103819992535,1.9073177964447061,-0.11721617002945112,-0.07080145972947288,0.13239258463145473
0_0_0_10_14_32,-23.0,7,6,7,35,35,0.6857142857142857,0.17142857142857143,0.14285714285714285,9,0.2571428571428571,0,26,0.060162668781029986,0.5321598679294541,0.5926805622249788,35,0.13357422682787332,0.8736348507847423,0.5130638750328025,8,-0.11583331944853138,0.20876828626454602,0.516693185488876,8,-0.09447219471686058,0.13019524761047818,0.559495990471488,35,0.044544848193708,0.2503751938698108,0.7784377605451837,35,-0.16601119345063148,0.6381191055704752,1.2626105424004441,0.5209192773842902,0.5952640664804292,1.9264668972627732,0.45061901147624944,0.5173433087185185,1.810086375106114,0.46907726193557603,0.5644475967529902,1.869016138119617,0.517255923083218,0.6060587417654896,1.9310459570476868,0.5296097570928169,0.5872384702922668,1.9533835434260325,0.015617820587321987,-0.1603781676422394,0.21055604164433947
0_0_0_10_14_32,-24.0,0,0,0,35,35,1.0,1.0,0.9428571428571428,0,0.0,0,26,-0.2536056052835667,0.964573584919581,0.4597135584431023,35,-0.05362644776999156,0.45556172566591646,0.5920792290502604,8,-0.09238512003813065,0.353589261871596,0.2862110695144386,8,-0.11275534258729235,0.9969247084331775,0.01434923503407645,35,-0.0013730341533232729,0.00021023702533673472,0.956271400356021,35,-0.2372687543557299,0.9871807943891503,0.2730692792480019,0.4267218826535498,0.4574465458048521,1.5338384839610781,0.5316286771658713,0.6131546996504261,1.850652733727635,0.3796326019498613,0.489039282567436,1.8973235490509095,0.46780204802509867,0.3190452734163858,1.1638155915057593,0.4487497321896038,0.5337904471017514,1.9248336884235293,-0.2522325711302434,-0.09101208588480739,0.23589572020240662
0_0_0_10_14_32,-24.0,2,1,2,35,35,0.7714285714285715,0.42857142857142855,0.3142857142857143,7,0.2,0,26,-0.004113483875973478,0.003206327146179744,0.7421898192711152,35,-0.18578330484067998,0.742684925842819,1.104427164282212,8,-0.024365466210665706,0.15414146025860342,0.1307806561557055,8,-0.05985786129198958,0.9967799307679804,0.007795317512165556,35,-0.1487424372056082,0.9714569242347031,0.2574978399564238,35,-0.14962997628782018,0.9823150189294246,0.2027662179025462,0.5007048752177095,0.5344222596248299,1.9474437911249898,0.3285967434968817,0.45494283384807616,1.9416995995258801,0.5197849734186064,0.5875024771484416,1.9848549400138096,0.5257182785400776,0.58605963646946,1.9242117301264319,0.45892065818531147,0.536040032038793,1.916071249067258,0.1446289533296347,0.12437697099494249,0.00088753908221198
0_0_0_10_14_32,-24.0,3,2,3,35,35,0.8285714285714286,0.42857142857142855,0.2,5,0.14285714285714285,0,26,-0.18277038468179055,0.9177661125965263,0.47814053058840444,35,0.16278135524061269,0.8683461581157444,0.6401401551020792,8,-0.09235037434287711,0.7052477161062733,0.13679683742947285,8,-0.09205834741826818,0.9976736265747319,0.010185639338924956,35,-0.19970106793045797,0.9845932147360082,0.25229466595312106,35,-0.1986937345703063,0.9862433231286215,0.237000350717525,0.26397905973800606,0.3047797533721704,1.3285327070032567,0.5291367458238453,0.5921720665486655,1.8915330525769296,0.4987121632530023,0.5494824056246317,1.9255116573086744,0.2701772280386715,0.28641155624517595,1.0500047151706033,0.4708736643278646,0.5423313877257936,1.896745559170682,0.016930683248667422,0.10735069358758086,-0.0010073333601516576
0_0_0_10_14_32,-24.0,4,3,4,35,35,0.8571428571428571,0.5428571428571428,0.3142857142857143,3,0.08571428571428572,0,26,-0.15433467485736926,0.9739379470960203,0.22101779622245027,35,-0.1390820421453203,0.8181660006410233,0.6621981697667874,8,-0.08192930537349985,0.6638183554232264,0.1335922592968527,8,-0.08313130393341613,0.9980310107593823,0.008460458466900392,35,-0.18822625738224386,0.9799079741457946,0.27220713908979205,35,-0.188189130928297,0.9859003887032822,0.22729070390903863,0.30875220936860415,0.4100029936533208,1.946710399483031,0.43858793396145157,0.48454692673710925,1.8375047720912354,0.4600861495712932,0.5417581906399054,1.965787809073973,0.28888203942120155,0.41698193003773043,1.8967297704528472,0.47320828764935413,0.5539581519233322,1.9030135995868624,0.03389158252487459,0.106296952008744,-3.712645394685077e-05
0_0_0_10_14_32,-24.0,5,4,5,35,35,0.8285714285714286,0.5428571428571428,0.14285714285714285,7,0.2,0,26,-0.17030178860814188,0.9189921155327514,0.5640313529269116,35,-0.08384809496537478,0.5297939803682634,0.7977813296515538,8,-0.08102773640007628,0.08882196194499958,0.5946409300982498,8,-0.08701358478534935,0.11455725827958718,0.5542882194018097,35,-0.1096411659110232,0.5676484261858371,0.9663902375277686,35,-0.16507261747332871,0.6278193095303979,1.2836147761182377,0.4014147079186375,0.49726026518721406,1.9573608569775267,0.5281751984444589,0.5856845522783619,1.9667782149641149,0.4834784468269668,0.5529492299941893,1.8566389866443105,0.40503545936964336,0.4807460690682734,1.9351447075648618,0.5129640936773772,0.5774800063150558,1.9486570810507233,-0.06066062269711868,0.02861342951094692,0.055431451562305514
0_0_0_10_14_32,-24.0,6,5,6,35,35,0.8,0.4,0.2,6,0.17142857142857143,0,26,-0.06053066871460556,0.7567210117490705,0.35844812668828724,35,-0.05300149231214079,0.27362459359030533,0.8721499989839953,8,-0.10637791142688066,0.1536936960886135,0.5719615989067087,8,-0.08794058568236657,0.11588180650544766,0.5565658314985107,35,-0.033193871040753546,0.11701686687641732,0.9208946698783976,35,-0.16540601964206458,0.640106426888224,1.2525998301555892,0.46341157364905583,0.5457709979410176,1.9207823694279995,0.5413052562548909,0.6119049060716059,1.8235199181559771,0.4685608537244361,0.5448571601254073,1.8893368258861736,0.45535761261894386,0.5340755730034413,1.9713509303970205,0.5038968126148209,0.5668103819992535,1.9073177964447061,-0.027336797673852012,-0.07318404038612711,0.13221214860131103
0_0_0_10_14_32,-24.0,7,6,7,35,35,0.7714285714285715,0.37142857142857144,0.2,6,0.17142857142857143,0,26,0.1447442530336525,0.9243996045116758,0.4036561613198052,35,0.062260532956795595,0.47637824040265775,0.6592434215731798,8,-0.11835696801278617,0.2182404016824544,0.5132660251850556,8,-0.09447219471686058,0.13019524761047818,0.559495990471488,35,0.045175973165767006,0.25564834949507187,0.7785296979262052,35,-0.16601119345063148,0.6381191055704752,1.2626105424004441,0.4845417422149555,0.5521633048658332,1.9058671538456078,0.5095627878811876,0.5626041744792514,1.921558676049591,0.4662681105045953,0.5576799571226932,1.9173868018380786,0.48192948848845757,0.5270353420705838,1.6667029249162355,0.5296097570928169,0.5872384702922668,1.9533835434260325,0.09956827986788548,-0.16353294117855316,0.21118716661639847
0_0_0_10_14_32,-25.0,0,0,0,35,35,1.0,1.0,0.9714285714285714,0,0.0,0,26,-0.2527865410651921,0.9639731816683306,0.4622394093886463,35,-0.20247782666332492,0.9177597395698402,0.6121463917157826,8,-0.09255000894478836,0.3238823101182844,0.30638934070177065,8,-0.11275534258729235,0.9969247084331775,0.01434923503407645,35,-0.0013587924582313534,0.00020567452473851944,0.9567936759615668,35,-0.2372687543557299,0.9871807943891503,0.2730692792480019,0.4325979946562886,0.4624670337217578,1.569696319352986,0.5500009847954203,0.6171956699286467,1.882308717112254,0.3797737877352256,0.48816190040731544,1.882050152134505,0.4753736323422872,0.3148469550651241,1.1474343071382676,0.4487497321896038,0.5337904471017514,1.9248336884235293,-0.25142774860696077,-0.09119121648655701,0.23590996189749852
0_0_0_10_14_32,-25.0,2,1,2,35,35,0.8,0.6285714285714286,0.45714285714285713,3,0.08571428571428572,0,26,-0.1634494913062823,0.8589596952882963,0.7038591339454332,35,-0.1833312274943699,0.7359594253751315,1.1090341794823326,8,-0.020266248892565383,0.09430433741811384,0.14390581174241535,8,-0.05985786129198958,0.9967799307679804,0.007795317512165556,35,-0.14817900709010637,0.9681699321487758,0.27134995443386967,35,-0.14962997628782018,0.9823150189294246,0.2027662179025462,0.6505838098445819,0.6075445101978653,1.9632468484163976,0.33735674851416747,0.4511130909879899,1.9177496576902222,0.529945137053264,0.6000932840084598,1.9272106873230295,0.6595184300856106,0.24615847872406071,0.8981053263079154,0.45892065818531147,0.536040032038793,1.916071249067258,-0.015270484216175939,0.127912758197541,0.001450969197713814
0_0_0_10_14_32,-25.0,3,2,3,35,35,0.8857142857142857,0.6571428571428571,0.4,2,0.05714285714285714,0,26,-0.1638569530344764,0.9283153027966916,0.4364216594589487,35,0.1653912142014221,0.8642698625326919,0.6619512113925843,8,-0.09178822386704814,0.6349816145691893,0.1594569351235621,8,-0.09205834741826818,0.9976736265747319,0.010185639338924956,35,-0.19984769792793664,0.9842968641436349,0.2549349502604361,35,-0.1986937345703063,0.9862433231286215,0.237000350717525,0.38601501490002493,0.4288925703514836,1.8376854107520055,0.5326383652439292,0.5929103125193471,1.9005728927510441,0.5079314437701342,0.5612483805233951,1.9519803271003502,0.3798376303576737,0.4242128047493314,1.4594617044136682,0.4708736643278646,0.5423313877257936,1.896745559170682,0.03599074489346024,0.10805947406088849,-0.001153963357630322
0_0_0_10_14_32,-25.0,4,3,4,35,35,0.8857142857142857,0.8,0.37142857142857144,1,0.02857142857142857,0,26,-0.15768106737760418,0.9737924979645629,0.22645620161865115,35,-0.14219618622219599,0.8378289422705609,0.6318253254266999,8,-0.08100924121673231,0.6091420229962559,0.14868406472039467,8,-0.08313130393341613,0.9980310107593823,0.008460458466900392,35,-0.1882924706215468,0.9779501158786085,0.2855471594730457,35,-0.188189130928297,0.9859003887032822,0.22729070390903863,0.3209175404646936,0.39607563923457517,1.9695384030204737,0.4355576443819809,0.5028018940116581,1.9135011861827869,0.45575804345638554,0.5340839299630514,1.9286905810800128,0.29213833746274953,0.399915661538697,1.897050136596064,0.47320828764935413,0.5539581519233322,1.9030135995868624,0.030611403243942625,0.1072832294048145,-0.00010333969324979875
0_0_0_10_14_32,-25.0,5,4,5,35,35,0.8571428571428571,0.5714285714285714,0.42857142857142855,5,0.14285714285714285,0,26,-0.03801342667963467,0.5194492028012364,0.37642281659842847,35,-0.03895411808344974,0.1736922206678101,0.8580926839035232,8,-0.08124720410229695,0.08650098042030452,0.6049668874496975,8,-0.08701358478534935,0.11455725827958718,0.5542882194018097,35,-0.17524328333266798,0.8401422456467174,0.7720259698008747,35,-0.16507261747332871,0.6278193095303979,1.2836147761182377,0.4638273729960742,0.5469705605493324,1.8490729519578024,0.4631049539365102,0.5473521562283217,1.8453101863425423,0.47167080971399317,0.5390766185901211,1.8564924808596732,0.5315010181794845,0.5945936650933038,1.8830150685683609,0.5129640936773772,0.5774800063150558,1.9486570810507233,0.1372298566530333,0.09399607923037102,-0.010170665859339262
0_0_0_10_14_32,-25.0,6,5,6,35,35,0.8857142857142857,0.6857142857142857,0.34285714285714286,4,0.11428571428571428,0,26,-0.1087083644922002,0.9155408630142603,0.3560923811388322,35,-0.10040627678337113,0.5428966371164876,0.9304854391679949,8,-0.10929130292774801,0.15893776374403934,0.5760574171757693,8,-0.08794058568236657,0.11588180650544766,0.5565658314985107,35,-0.03335280438103632,0.11810720569773159,0.9204541113201067,35,-0.16540601964206458,0.640106426888224,1.2525998301555892,0.46019955737693047,0.5385419077788075,1.894297217630216,0.48050542981713945,0.5418436268878588,1.7531588184535662,0.4765310129847653,0.5651865041427871,1.9289684313771749,0.470790883577891,0.5494630983139519,1.8512248664362825,0.5038968126148209,0.5668103819992535,1.9073177964447061,-0.07535556011116387,-0.0759384985467117,0.13205321526102826
0_0_0_10_14_32,-25.0,7,6,7,35,35,0.8571428571428571,0.5714285714285714,0.37142857142857144,3,0.08571428571428572,0,26,0.10554084718000817,0.7497868712864899,0.6608970927453695,35,0.0552691650959099,0.35706756657837535,0.7490148971517867,8,-0.12117118411705582,0.22857937710833032,0.5100421921708025,8,-0.09447219471686058,0.13019524761047818,0.559495990471488,35,0.072883132981675,0.3742872702841257,0.9517263330688811,35,-0.16601119345063148,0.6381191055704752,1.2626105424004441,0.4359954378169416,0.48258195522468267,1.7996032129626138,0.5100924476057511,0.5887141298645909,1.8242915150243706,0.4592345695632791,0.5474778840859272,1.870154442518309,0.468088750235978,0.5282779089859427,1.892914714367452,0.5296097570928169,0.5872384702922668,1.9533835434260325,0.032657714198333174,-0.19405431709873083,0.23889432643230646
0_0_0_10_14_32,-26.0,0,0,0,35,35,1.0,1.0,0.9714285714285714,0,0.0,0,26,-0.2523887962353779,0.9625531029658858,0.4708669241029594,35,-0.20247958731575177,0.9177527232602513,0.6121801669666265,8,-0.09302273030111427,0.2997935295739954,0.32573968059815056,8,-0.11275534258729235,0.9969247084331775,0.01434923503407645,35,-0.0010002345286760457,0.00011129565587042478,0.9574997141576489,35,-0.2372687543557299,0.9871807943891503,0.2730692792480019,0.4595792989520418,0.4978289178477462,1.8837480664640713,0.5390688723938283,0.6062538884241517,1.8700149116562754,0.3826241999063749,0.49062290358856836,1.876750048650767,0.5158901134632081,0.31286679153617286,1.1394794105419845,0.4487497321896038,0.5337904471017514,1.9248336884235293,-0.2513885617067019,-0.09202249577243822,0.23626851982705385
0_0_0_10_14_32,-26.0,2,1,2,35,35,0.8571428571428571,0.7142857142857143,0.4857142857142857,1,0.02857142857142857,0,26,-0.1617962736732695,0.8574077461670375,0.7011964881362581,35,-0.18262479454088934,0.7316603344300575,1.1169854287316858,8,-0.0158988764202969,0.05061448072993813,0.15777202297556794,8,-0.05985786129198958,0.9967799307679804,0.007795317512165556,35,-0.14660025243509378,0.9604311300695051,0.30052355214037263,35,-0.14962997628782018,0.9823150189294246,0.2027662179025462,0.6280149871692166,0.5678192847456232,1.9661452253062341,0.3363667968247237,0.43623106292841574,1.9269153954330742,0.5523289047258955,0.6136889036842371,1.915462352361925,0.6309676357342974,0.23709081786050745,0.8648260417694512,0.45892065818531147,0.536040032038793,1.916071249067258,-0.015196021238175705,0.13070137601479687,0.0030297238527264014
0_0_0_10_14_32,-26.0,3,2,3,35,35,0.8857142857142857,0.8,0.5428571428571428,2,0.05714285714285714,0,26,-0.10462789564940134,0.9229716243187149,0.31955919059976423,35,0.16538841226405807,0.8642457055418495,0.6620081517625989,8,-0.09119928237382925,0.5597284889878371,0.1853286911754276,8,-0.09205834741826818,0.9976736265747319,0.010185639338924956,35,-0.20004788782055677,0.9839819885838317,0.257777365672081,35,-0.1986937345703063,0.9862433231286215,0.237000350717525,0.47631636818496914,0.5417284093522684,1.9531374785948858,0.5332540809806281,0.5915675253811662,1.8979893609489042,0.5162150807541809,0.5708965960917244,1.8975930132134666,0.47221503052664976,0.5416985708370478,1.9055604657712286,0.4708736643278646,0.5423313877257936,1.896745559170682,0.09541999217115543,0.10884860544672752,-0.001354153250250456
0_0_0_10_14_32,-26.0,4,3,4,35,35,0.9714285714285714,0.8857142857142857,0.6285714285714286,1,0.02857142857142857,0,26,-0.02535346587311416,0.23042541568776975,0.5117637515308544,35,-0.1471767060381648,0.8429968605764988,0.6414759141354068,8,-0.07995960716389748,0.5534338524211142,0.16457366549565172,8,-0.08313130393341613,0.9980310107593823,0.008460458466900392,35,-0.18846985005332964,0.974945369853151,0.3051376719303385,35,-0.188189130928297,0.9859003887032822,0.22729070390903863,0.5004426134448187,0.5748305171852762,1.8669045548184326,0.43369821686071114,0.4784430725541115,1.9297143762162252,0.44594934810620945,0.5211989033941541,1.857600506950131,0.5333261751672442,0.6064739292630098,1.9326241846027963,0.47320828764935413,0.5539581519233322,1.9030135995868624,0.16311638418021548,0.10851024288943216,-0.00028071912503263574
