packet_index,frame_index,frame_symbol_index,payload_symbol_index,start_sample,gt_bin,ordinary_fft_bin,savaux_bin,gls_crossfit_bin,gls_offpacket_bin,savaux_margin_db,branch_color_mismatch,ordinary_fft_correct,savaux_correct,gls_crossfit_correct,gls_offpacket_correct
12,11,49,41,20987503,195,195,195,195,195,13.11768908780576,0.1431925670452192,1,1,1,1
12,11,50,42,20991599,826,826,826,826,826,13.942789282846142,0.16349544608269742,1,1,1,1
12,11,51,43,20995695,928,928,928,928,928,13.139592122005777,0.1495177458153431,1,1,1,1
12,11,52,44,20999791,761,761,761,761,761,13.448378811700042,0.16016062383184257,1,1,1,1
12,11,53,45,21003887,590,590,590,590,590,13.123647292114281,0.13372262162083778,1,1,1,1
12,11,54,46,21007983,383,383,383,383,383,13.492146090574824,0.18690025856864628,1,1,1,1
12,11,55,47,21012079,267,267,267,267,267,12.860160271186905,0.18144691301564192,1,1,1,1
12,11,56,48,21016175,314,314,314,314,314,10.098169140707963,0.11948656597285852,1,1,1,1
13,12,8,0,22319932,803,803,803,803,803,11.20615324850945,0.17298386752989298,1,1,1,1
13,12,9,1,22324028,711,711,711,711,711,12.390172446781136,0.15905321841633616,1,1,1,1
13,12,10,2,22328124,922,922,922,922,922,12.67889956394595,0.1723561781428038,1,1,1,1
13,12,11,3,22332220,718,718,718,718,718,13.144390172544957,0.1718378786355646,1,1,1,1
13,12,12,4,22336316,756,756,756,756,756,13.046436552330661,0.1591436778337793,1,1,1,1
13,12,13,5,22340412,109,109,109,109,109,12.69922917638634,0.17876744903754885,1,1,1,1
13,12,14,6,22344508,932,932,932,932,932,8.677381354582959,0.1482558368021526,1,1,1,1
13,12,15,7,22348604,468,468,468,468,468,9.495752731703865,0.13991599984622435,1,1,1,1
13,12,16,8,22352700,89,89,89,89,89,12.227403929591397,0.16228731972977178,1,1,1,1
13,12,17,9,22356796,713,713,713,713,713,13.62856982174478,0.14979886678417215,1,1,1,1
13,12,18,10,22360892,865,865,865,865,865,13.098908568046397,0.16493068787708576,1,1,1,1
13,12,19,11,22364988,92,92,92,92,92,12.594625037192797,0.14662170969764113,1,1,1,1
13,12,20,12,22369084,645,645,645,645,645,11.183386635856609,0.17160540279297967,1,1,1,1
13,12,21,13,22373180,426,426,426,426,426,11.564329716877149,0.18110206438814963,1,1,1,1
13,12,22,14,22377276,765,765,765,765,765,10.905976463378149,0.16633986401719505,1,1,1,1
13,12,23,15,22381372,1023,1023,1023,1023,1023,11.45191529029348,0.1728441154344454,1,1,1,1
13,12,24,16,22385468,597,597,597,597,597,13.314867039958184,0.17675143794322526,1,1,1,1
13,12,25,17,22389564,562,562,562,562,562,11.27790895898941,0.16070709476796863,1,1,1,1
13,12,26,18,22393661,827,827,827,827,827,12.455393001662511,0.12269305765434932,1,1,1,1
13,12,27,19,22397757,890,890,890,890,890,9.134906900765325,0.1498915637002017,1,1,1,1
13,12,28,20,22401853,174,174,174,174,174,12.18508408053118,0.14787081428055146,1,1,1,1
13,12,29,21,22405949,267,267,267,267,267,13.04404294835868,0.17295043233526708,1,1,1,1
13,12,30,22,22410045,917,917,917,917,917,13.482163624589523,0.18336186249410402,1,1,1,1
13,12,31,23,22414141,656,656,656,656,656,12.853405462720906,0.18032837624683476,1,1,1,1
13,12,32,24,22418237,889,889,889,889,889,13.460248362190683,0.15564938389193636,1,1,1,1
13,12,33,25,22422333,66,66,66,66,66,11.905564951753846,0.13882524810269495,1,1,1,1
13,12,34,26,22426429,586,586,586,586,586,12.931819746064821,0.19518096330406084,1,1,1,1
13,12,35,27,22430525,425,425,425,425,425,13.718984644619008,0.13764868882503187,1,1,1,1
13,12,36,28,22434621,860,860,860,860,860,13.647882473264888,0.1446864403539542,1,1,1,1
13,12,37,29,22438717,553,553,553,553,553,13.57192850720224,0.1697584949884645,1,1,1,1
13,12,38,30,22442813,629,629,629,629,629,12.365934524998664,0.16225883506301408,1,1,1,1
13,12,39,31,22446909,759,759,759,759,759,8.8553910741395,0.12321105658009145,1,1,1,1
13,12,40,32,22451005,494,494,494,494,494,10.90081236075755,0.1485747367101686,1,1,1,1
13,12,41,33,22455101,303,303,303,303,303,12.148403338205684,0.1680554707533504,1,1,1,1
13,12,42,34,22459197,1022,1022,1022,1022,1022,11.759951447673567,0.16464541277399408,1,1,1,1
13,12,43,35,22463293,720,720,720,720,720,12.941580269622303,0.1528919680091718,1,1,1,1
13,12,44,36,22467389,314,314,314,314,314,13.013729366768645,0.17123156923654356,1,1,1,1
13,12,45,37,22471485,602,602,602,602,602,11.670018456534493,0.16440431493421107,1,1,1,1
13,12,46,38,22475581,7,7,7,7,7,12.435600743815531,0.16649566197253948,1,1,1,1
13,12,47,39,22479677,414,414,414,414,414,13.13724260807687,0.16941863087300318,1,1,1,1
13,12,48,40,22483773,807,807,807,807,807,10.496357981576924,0.1385622469825728,1,1,1,1
13,12,49,41,22487869,195,195,195,195,195,12.308133453371672,0.16741034631078036,1,1,1,1
13,12,50,42,22491965,826,826,826,826,826,12.271911837123387,0.185131750528318,1,1,1,1
13,12,51,43,22496061,928,928,928,928,928,10.192196590867743,0.14764988701893653,1,1,1,1
13,12,52,44,22500157,761,761,761,761,761,7.6699744941658246,0.14284791525853663,1,1,1,1
13,12,53,45,22504253,590,590,590,590,590,11.8279241500535,0.14319666370596051,1,1,1,1
13,12,54,46,22508349,383,383,383,383,383,11.891552287910761,0.18586598345258282,1,1,1,1
13,12,55,47,22512445,267,267,267,267,267,11.532400677046066,0.15212233529518496,1,1,1,1
13,12,56,48,22516541,314,314,314,314,314,12.919509213124856,0.1663235847333578,1,1,1,1
14,13,8,0,23820297,803,803,803,803,803,13.626754675239745,0.17829027145809354,1,1,1,1
14,13,9,1,23824393,711,711,711,711,711,13.702643916404632,0.1664724889172521,1,1,1,1
14,13,10,2,23828489,922,922,922,922,922,10.402736409640053,0.14704723229225514,1,1,1,1
14,13,11,3,23832585,718,718,718,718,718,8.977060760214155,0.147186146320071,1,1,1,1
14,13,12,4,23836681,756,756,756,756,756,12.731471669439852,0.14824803968844427,1,1,1,1
14,13,13,5,23840777,109,109,109,109,109,13.566469022587635,0.17964583548214053,1,1,1,1
14,13,14,6,23844873,932,932,932,932,932,13.739326349076936,0.17118706518884005,1,1,1,1
14,13,15,7,23848969,468,468,468,468,468,13.824604688779713,0.15693744301239435,1,1,1,1
14,13,16,8,23853065,89,89,89,89,89,13.381821962278874,0.16929546332064813,1,1,1,1
14,13,17,9,23857161,713,713,713,713,713,12.547421156592547,0.1908704614109186,1,1,1,1
14,13,18,10,23861258,865,865,865,865,865,13.837362533445594,0.16671878878181012,1,1,1,1
14,13,19,11,23865354,92,92,92,92,92,12.373441007024436,0.18291695171964956,1,1,1,1
14,13,20,12,23869450,645,645,645,645,645,12.182064000216702,0.17668654645594348,1,1,1,1
14,13,21,13,23873546,426,426,426,426,426,11.66642493953988,0.19457215907255196,1,1,1,1
14,13,22,14,23877642,765,765,765,765,765,11.631962379583555,0.13962272035612683,1,1,1,1
14,13,23,15,23881738,1023,1023,1023,1023,1023,9.450066513506417,0.13952854041218082,1,1,1,1
14,13,24,16,23885834,597,597,597,597,597,8.760236397831106,0.1624500687815407,1,1,1,1
14,13,25,17,23889930,562,562,562,562,562,12.222989544123042,0.17079877348095282,1,1,1,1
14,13,26,18,23894026,827,827,827,827,827,13.366019806182884,0.17447710873099784,1,1,1,1
14,13,27,19,23898122,890,890,890,890,890,12.792024980290646,0.15940524423539315,1,1,1,1
14,13,28,20,23902218,174,174,174,174,174,11.28542135469608,0.15878507126966046,1,1,1,1
14,13,29,21,23906314,267,267,267,267,267,12.682467304827359,0.17267032104502644,1,1,1,1
14,13,30,22,23910410,917,917,917,917,917,14.455346683236241,0.1742766344227735,1,1,1,1
14,13,31,23,23914506,656,656,656,656,656,14.17698909280359,0.1882292147068865,1,1,1,1
14,13,32,24,23918602,889,889,889,889,889,13.603653168020369,0.14924237306691387,1,1,1,1
14,13,33,25,23922698,66,66,66,66,66,11.534816788649556,0.15047584855353618,1,1,1,1
14,13,34,26,23926794,586,586,586,586,586,13.903370840329412,0.15719507012674674,1,1,1,1
14,13,35,27,23930890,425,425,425,425,425,9.9112436139288,0.1593098859142181,1,1,1,1
14,13,36,28,23934986,860,860,860,860,860,9.224716784141778,0.13284239742402923,1,1,1,1
14,13,37,29,23939082,553,553,553,553,553,12.409099889861832,0.15820920808981176,1,1,1,1
14,13,38,30,23943178,629,629,629,629,629,11.614491761803801,0.1467316549249067,1,1,1,1
14,13,39,31,23947274,759,759,759,759,759,13.56934232607911,0.17124304634540768,1,1,1,1
14,13,40,32,23951370,494,494,494,494,494,13.178803814354927,0.17160705054705924,1,1,1,1
14,13,41,33,23955466,303,303,303,303,303,12.026746036656501,0.18864874045135183,1,1,1,1
14,13,42,34,23959562,1022,1022,1022,1022,1022,10.14563067779855,0.16438987552198006,1,1,1,1
14,13,43,35,23963658,720,720,720,720,720,13.48248866022444,0.1596336383142298,1,1,1,1
14,13,44,36,23967754,314,314,314,314,314,11.802340020920848,0.18819612855454992,1,1,1,1
14,13,45,37,23971850,602,602,602,602,602,11.628179691897211,0.15713258297510885,1,1,1,1
14,13,46,38,23975946,7,7,7,7,7,13.068911925618085,0.14687644336451633,1,1,1,1
14,13,47,39,23980042,414,414,414,414,414,12.356935862792533,0.166274980971805,1,1,1,1
14,13,48,40,23984138,807,807,807,807,807,9.243762308910487,0.12156841586360609,1,1,1,1
14,13,49,41,23988234,195,195,195,195,195,11.20730088517162,0.14249699498662888,1,1,1,1
14,13,50,42,23992330,826,826,826,826,826,13.48103204743751,0.16673785425469487,1,1,1,1
14,13,51,43,23996426,928,928,928,928,928,12.071196037527054,0.17100701356631914,1,1,1,1
14,13,52,44,24000522,761,761,761,761,761,12.723469002196833,0.14589238699572435,1,1,1,1
14,13,53,45,24004618,590,590,590,590,590,13.98453511442736,0.1690004401569511,1,1,1,1
14,13,54,46,24008715,383,383,383,383,383,12.306807790240823,0.15098645448047943,1,1,1,1
14,13,55,47,24012811,267,267,267,267,267,13.615504636013355,0.14864542675884554,1,1,1,1
14,13,56,48,24016907,314,314,314,314,314,11.114052385604792,0.20902088396396107,1,1,1,1
15,14,8,0,25320663,803,803,803,803,803,8.299938419530953,0.15734558362516887,1,1,1,1
15,14,9,1,25324759,711,711,711,711,711,11.238142715708008,0.15665129255041524,1,1,1,1
15,14,10,2,25328855,922,922,922,922,922,10.125816904968342,0.14950111657282394,1,1,1,1
15,14,11,3,25332952,718,718,718,718,718,9.93436759338863,0.15366207345252433,1,1,1,1
15,14,12,4,25337048,756,756,756,756,756,9.877963546505532,0.13913784688271438,1,1,1,1
15,14,13,5,25341144,109,109,109,109,109,10.489035144355917,0.15747293183637923,1,1,1,1
15,14,14,6,25345240,932,932,932,932,932,8.996228668874496,0.18531773332826626,1,1,1,1
15,14,15,7,25349336,468,468,468,468,468,10.314890728802073,0.20021947168891494,1,1,1,1
15,14,16,8,25353432,89,89,89,89,89,8.845174100361072,0.16913299386965433,1,1,1,1
15,14,17,9,25357528,713,713,713,713,713,9.561298897237238,0.1582103436943277,1,1,1,1
15,14,18,10,25361624,865,865,865,865,865,10.354424666964814,0.16277559988533286,1,1,1,1
15,14,19,11,25365720,92,92,92,92,92,6.317955046531908,0.15245651551727937,1,1,1,1
15,14,20,12,25369816,645,645,645,645,645,6.281528040326414,0.11998582647157541,1,1,1,1
15,14,21,13,25373912,426,426,426,426,426,7.699158491479579,0.15531506143323054,1,1,1,1
15,14,22,14,25378008,765,765,765,765,765,9.424828973682596,0.16575259116881305,1,1,1,1
15,14,23,15,25382104,1023,1023,1023,1023,1023,8.345599255029386,0.1858849780676489,1,1,1,1
15,14,24,16,25386200,597,597,597,597,597,9.233401250787207,0.1497305920031434,1,1,1,1
15,14,25,17,25390296,562,562,562,562,562,9.311042543129485,0.17086401913352592,1,1,1,1
15,14,26,18,25394392,827,827,827,827,827,9.935533113766507,0.18923325156446733,1,1,1,1
15,14,27,19,25398488,890,890,890,890,890,8.937288972203122,0.1730999144488794,1,1,1,1
15,14,28,20,25402584,174,174,174,174,174,10.153498516407147,0.15362940099615613,1,1,1,1
15,14,29,21,25406680,267,267,267,267,267,11.283768946326916,0.1354593318314785,1,1,1,1
15,14,30,22,25410776,917,917,917,917,917,10.758843171701677,0.15642649547250534,1,1,1,1
15,14,31,23,25414872,656,656,656,656,656,8.689435257732594,0.18202244964021339,1,1,1,1
15,14,32,24,25418968,889,889,889,889,889,8.49586326999287,0.14515401322367114,1,1,1,1
15,14,33,25,25423064,66,66,66,66,66,10.800312172159979,0.16675871958342714,1,1,1,1
15,14,34,26,25427160,586,586,586,586,586,8.396853159708193,0.167827270265311,1,1,1,1
15,14,35,27,25431256,425,425,425,425,425,9.786533029439578,0.15594070580610406,1,1,1,1
15,14,36,28,25435352,860,860,860,860,860,9.323221570057232,0.16868812101014125,1,1,1,1
15,14,37,29,25439448,553,553,553,553,553,11.229405072625811,0.16647323627195076,1,1,1,1
15,14,38,30,25443544,629,629,629,629,629,9.648619354816951,0.16992520579545994,1,1,1,1
15,14,39,31,25447640,759,759,759,759,759,11.42136634496901,0.180875972869448,1,1,1,1
15,14,40,32,25451736,494,494,494,494,494,9.358113700673625,0.18557386289970884,1,1,1,1
15,14,41,33,25455832,303,303,303,303,303,10.108819047456759,0.16607345386145994,1,1,1,1
15,14,42,34,25459928,1022,1022,1022,1022,1022,8.706114042445332,0.1773420151692598,1,1,1,1
15,14,43,35,25464024,720,720,720,720,720,9.780150804076099,0.1602367848155256,1,1,1,1
15,14,44,36,25468120,314,314,314,314,314,7.091868976260263,0.13739089062214918,1,1,1,1
15,14,45,37,25472216,602,602,602,602,602,4.902153120639808,0.1573237397811972,1,1,1,1
15,14,46,38,25476312,7,7,7,7,7,10.042222263862746,0.15906899783254966,1,1,1,1
15,14,47,39,25480408,414,414,414,414,414,10.312857461517194,0.13472217870143674,1,1,1,1
15,14,48,40,25484505,807,807,807,807,807,9.122785765377708,0.15290952234832714,1,1,1,1
15,14,49,41,25488601,195,195,195,195,195,10.35838428795891,0.1426917169745031,1,1,1,1
15,14,50,42,25492697,826,826,826,826,826,11.15670246794565,0.1719642487929922,1,1,1,1
15,14,51,43,25496793,928,928,928,928,928,8.699852896080934,0.1627528477445616,1,1,1,1
15,14,52,44,25500889,761,761,761,761,761,11.197641059143319,0.19926147017784523,1,1,1,1
15,14,53,45,25504985,590,590,590,590,590,10.088940188474492,0.1735287713717925,1,1,1,1
15,14,54,46,25509081,383,383,383,383,383,9.858903440585433,0.15488295448997663,1,1,1,1
15,14,55,47,25513177,267,267,267,267,267,9.799640708914536,0.1875830766527793,1,1,1,1
15,14,56,48,25517273,314,314,314,314,314,8.4717507317871,0.1373079662986978,1,1,1,1
16,15,8,0,26821030,803,803,803,803,803,11.694669425309064,0.16147932133950524,1,1,1,1
16,15,9,1,26825126,711,711,711,711,711,12.048157329939421,0.1639025448103891,1,1,1,1
16,15,10,2,26829222,922,922,922,922,922,12.125610245835372,0.17135874463986625,1,1,1,1
16,15,11,3,26833318,718,718,718,718,718,10.95031958427106,0.17026772449427222,1,1,1,1
16,15,12,4,26837414,756,756,756,756,756,10.232904862432104,0.16834114237334438,1,1,1,1
16,15,13,5,26841510,109,109,109,109,109,12.976937747282841,0.15179882319356477,1,1,1,1
16,15,14,6,26845606,932,932,932,932,932,11.211037106416029,0.1583510211858944,1,1,1,1
16,15,15,7,26849702,468,468,468,468,468,9.708011126809923,0.09682555826172008,1,1,1,1
16,15,16,8,26853798,89,89,89,89,89,8.09299280874401,0.15585930432932715,1,1,1,1
16,15,17,9,26857894,713,713,713,713,713,14.133477096738197,0.19276810458957283,1,1,1,1
16,15,18,10,26861990,865,865,865,865,865,12.536581256937108,0.17983080679153768,1,1,1,1
16,15,19,11,26866086,92,92,92,92,92,13.348923345788428,0.19092389301684837,1,1,1,1
16,15,20,12,26870182,645,645,645,645,645,11.781186309938182,0.16276056785472084,1,1,1,1
16,15,21,13,26874278,426,426,426,426,426,11.687733006277202,0.1467976048648764,1,1,1,1
16,15,22,14,26878374,765,765,765,765,765,10.437221192151068,0.18113652611532385,1,1,1,1
16,15,23,15,26882470,1023,1023,1023,1023,1023,12.577015289494085,0.19117999529333,1,1,1,1
16,15,24,16,26886566,597,597,597,597,597,10.542314060869984,0.1433643131282241,1,1,1,1
16,15,25,17,26890662,562,562,562,562,562,11.607532766752488,0.1356587955021416,1,1,1,1
16,15,26,18,26894758,827,827,827,827,827,13.136810323733348,0.14985445255416685,1,1,1,1
16,15,27,19,26898854,890,890,890,890,890,9.858317034833593,0.18632448101638976,1,1,1,1
16,15,28,20,26902950,174,174,174,174,174,8.935721059064573,0.13999867039883337,1,1,1,1
16,15,29,21,26907046,267,267,267,267,267,11.44687689583471,0.1297442899958382,1,1,1,1
16,15,30,22,26911142,917,917,917,917,917,11.389797277887402,0.1487539821175588,1,1,1,1
16,15,31,23,26915238,656,656,656,656,656,10.855076807338506,0.17311695861027257,1,1,1,1
16,15,32,24,26919334,889,889,889,889,889,10.247731552521437,0.14536213891039826,1,1,1,1
16,15,33,25,26923430,66,66,66,66,66,9.936714514108164,0.163898916329128,1,1,1,1
16,15,34,26,26927526,586,586,586,586,586,12.415266860414288,0.18515537882385785,1,1,1,1
16,15,35,27,26931622,425,425,425,425,425,10.835470827249672,0.1537890100474111,1,1,1,1
16,15,36,28,26935719,860,860,860,860,860,12.394199308825108,0.15037193480797267,1,1,1,1
16,15,37,29,26939815,553,553,553,553,553,9.649158977695437,0.14481332117619122,1,1,1,1
16,15,38,30,26943911,629,629,629,629,629,11.318456904730551,0.19169380004797065,1,1,1,1
16,15,39,31,26948007,759,759,759,759,759,11.054928264045412,0.1696551467372483,1,1,1,1
16,15,40,32,26952103,494,494,494,494,494,9.016040683774106,0.14890318282254075,1,1,1,1
16,15,41,33,26956199,303,303,303,303,303,8.779481028695205,0.1636538607438641,1,1,1,1
16,15,42,34,26960295,1022,1022,1022,1022,1022,13.84917007499771,0.16450019183214737,1,1,1,1
16,15,43,35,26964391,720,720,720,720,720,14.266857044797094,0.16821942144512608,1,1,1,1
16,15,44,36,26968487,314,314,314,314,314,12.82715135375959,0.17051704525597858,1,1,1,1
16,15,45,37,26972583,602,602,602,602,602,13.866536858565766,0.14759930507644645,1,1,1,1
16,15,46,38,26976679,7,7,7,7,7,12.435915265364395,0.13989823237218535,1,1,1,1
16,15,47,39,26980775,414,414,414,414,414,13.14326298322856,0.16467252442164995,1,1,1,1
16,15,48,40,26984871,807,807,807,807,807,12.657293384147772,0.1583452559180138,1,1,1,1
16,15,49,41,26988967,195,195,195,195,195,12.294376236172894,0.1641497872114519,1,1,1,1
16,15,50,42,26993063,826,826,826,826,826,13.454458742788326,0.17430225187509896,1,1,1,1
16,15,51,43,26997159,928,928,928,928,928,11.376319082647937,0.16368589258845886,1,1,1,1
16,15,52,44,27001255,761,761,761,761,761,12.494201987872732,0.14679361946559977,1,1,1,1
16,15,53,45,27005351,590,590,590,590,590,8.966032254872742,0.1390197912062522,1,1,1,1
16,15,54,46,27009447,383,383,383,383,383,11.963738238868181,0.15355714900372616,1,1,1,1
16,15,55,47,27013543,267,267,267,267,267,11.525469757553745,0.1627244538420866,1,1,1,1
16,15,56,48,27017639,314,314,314,314,314,13.211401177887442,0.16604419656473662,1,1,1,1
17,16,8,0,28321392,803,803,803,803,803,12.018913776414578,0.14296908119198268,1,1,1,1
17,16,9,1,28325488,711,711,711,711,711,11.679125217470974,0.15797459332895025,1,1,1,1
17,16,10,2,28329584,922,922,922,922,922,12.044193931728016,0.12907663148632276,1,1,1,1
17,16,11,3,28333680,718,718,718,718,718,11.179234663831314,0.15724070148240113,1,1,1,1
17,16,12,4,28337776,756,756,756,756,756,11.274682387679867,0.132668813931949,1,1,1,1
17,16,13,5,28341872,109,109,109,109,109,10.017591601292043,0.1344878525166411,1,1,1,1
17,16,14,6,28345968,932,932,932,932,932,11.312423412502323,0.14929808058636948,1,1,1,1
17,16,15,7,28350064,468,468,468,468,468,13.53976155567539,0.17133046945663502,1,1,1,1
17,16,16,8,28354160,89,89,89,89,89,13.150637310273938,0.17759119307030774,1,1,1,1
17,16,17,9,28358256,713,713,713,713,713,13.825045750775534,0.15501622681274918,1,1,1,1
17,16,18,10,28362352,865,865,865,865,865,12.935061114787175,0.15140645193620897,1,1,1,1
17,16,19,11,28366448,92,92,92,92,92,13.683861785420252,0.1670048809677366,1,1,1,1
17,16,20,12,28370544,645,645,645,645,645,13.167958228675328,0.18988365922060266,1,1,1,1
17,16,21,13,28374640,426,426,426,426,426,12.564327694187917,0.14853478057446343,1,1,1,1
17,16,22,14,28378736,765,765,765,765,765,12.437482467792169,0.16147130115428282,1,1,1,1
17,16,23,15,28382832,1023,1023,1023,1023,1023,12.997823204675713,0.17571621618985023,1,1,1,1
17,16,24,16,28386928,597,597,597,597,597,9.459835137920521,0.14708021876481825,1,1,1,1
17,16,25,17,28391024,562,562,562,562,562,11.164116765429668,0.16618341197302983,1,1,1,1
17,16,26,18,28395120,827,827,827,827,827,13.496053238514245,0.14886961070881446,1,1,1,1
17,16,27,19,28399216,890,890,890,890,890,11.792055863235746,0.16565780808837444,1,1,1,1
17,16,28,20,28403312,174,174,174,174,174,11.009930234895924,0.11399401988356905,1,1,1,1
17,16,29,21,28407408,267,267,267,267,267,11.865618697943738,0.17174228282508286,1,1,1,1
17,16,30,22,28411504,917,917,917,917,917,13.256647445748701,0.15484162428795367,1,1,1,1
17,16,31,23,28415600,656,656,656,656,656,13.750849753542697,0.16777925885444597,1,1,1,1
17,16,32,24,28419696,889,889,889,889,889,10.911260263205477,0.16683500573038437,1,1,1,1
17,16,33,25,28423792,66,66,66,66,66,11.074262572098352,0.1552635547053342,1,1,1,1
17,16,34,26,28427888,586,586,586,586,586,13.096353000640054,0.1768135713999473,1,1,1,1
17,16,35,27,28431984,425,425,425,425,425,12.207290489345732,0.16074798170731658,1,1,1,1
17,16,36,28,28436081,860,860,860,860,860,9.72021459943123,0.15371683139960815,1,1,1,1
17,16,37,29,28440177,553,553,553,553,553,9.78986420852107,0.16453380831122483,1,1,1,1
17,16,38,30,28444273,629,629,629,629,629,12.32768724225915,0.15022033350850036,1,1,1,1
17,16,39,31,28448369,759,759,759,759,759,12.499703881954707,0.1716313004464896,1,1,1,1
17,16,40,32,28452465,494,494,494,494,494,13.212957103301747,0.14354933613053106,1,1,1,1
17,16,41,33,28456561,303,303,303,303,303,10.975797047085486,0.18502132978842195,1,1,1,1
17,16,42,34,28460657,1022,1022,1022,1022,1022,12.617708779982799,0.2060335699509915,1,1,1,1
17,16,43,35,28464753,720,720,720,720,720,11.339192480496298,0.1528677540400516,1,1,1,1
17,16,44,36,28468849,314,314,314,314,314,11.284901133343157,0.1804538883422939,1,1,1,1
17,16,45,37,28472945,602,602,602,602,602,12.740536853213227,0.1421128250404196,1,1,1,1
17,16,46,38,28477041,7,7,7,7,7,12.297564165706715,0.15873831424844986,1,1,1,1
17,16,47,39,28481137,414,414,414,414,414,13.994495431931329,0.1967070841422681,1,1,1,1
17,16,48,40,28485233,807,807,807,807,807,13.452301882793844,0.1489921504834957,1,1,1,1
17,16,49,41,28489329,195,195,195,195,195,10.825584390132786,0.14996577037639325,1,1,1,1
17,16,50,42,28493425,826,826,826,826,826,10.293237044911832,0.14426812256281085,1,1,1,1
17,16,51,43,28497521,928,928,928,928,928,12.913085986593934,0.16790709106650845,1,1,1,1
17,16,52,44,28501617,761,761,761,761,761,9.842352715788765,0.165311709629662,1,1,1,1
17,16,53,45,28505713,590,590,590,590,590,9.784243682504458,0.1627510192479942,1,1,1,1
17,16,54,46,28509809,383,383,383,383,383,10.683021336374498,0.16880965094986616,1,1,1,1
17,16,55,47,28513905,267,267,267,267,267,11.67212517736014,0.1296865912106231,1,1,1,1
17,16,56,48,28518001,314,314,314,314,314,8.250631848516583,0.16230625476391336,1,1,1,1
