scenario,target_tx_dbm,trial,symbol_index,gt_bin,branch0_bin,savaux_bin,equal8_bin,gls8_direct_bin,gls8_cg_wrap_bin,conditional_gls_bin,savaux_margin_db,branch_color_mismatch,conditional_backend_ran
two_interferers,-58.0,1,4,205,205,205,205,205,205,205,0.35542686747644886,1.2969325664225115,1
two_interferers,-58.0,1,5,137,137,137,137,97,137,137,0.13160945753374093,1.2683657834650595,1
two_interferers,-58.0,1,6,974,974,974,974,974,974,974,0.9527459571673091,1.2921721329089493,0
two_interferers,-58.0,1,7,951,951,951,951,951,951,951,1.1489530442441012,1.2796544628925133,0
two_interferers,-58.0,1,8,939,939,939,939,939,939,939,2.275865359534113,1.2845994125900109,0
two_interferers,-58.0,1,9,967,967,967,967,967,967,967,1.5004911340470262,1.2789010251557125,0
two_interferers,-58.0,1,10,372,372,372,372,372,372,372,1.1920064310269156,1.2730252587191648,0
two_interferers,-58.0,1,11,43,789,789,789,789,789,789,2.2565171144932146,1.2791733289702396,0
two_interferers,-58.0,1,12,829,829,829,829,829,829,829,1.6817665382578966,1.2703465722027918,0
two_interferers,-58.0,1,13,857,857,857,857,857,857,857,2.2954576311657546,1.2780599073163152,0
two_interferers,-58.0,1,14,888,888,888,888,888,888,888,2.0773571726580027,1.262839550136995,0
two_interferers,-58.0,1,15,480,480,480,480,480,480,480,2.9221547522616307,1.2688986195890555,0
two_interferers,-58.0,1,16,843,843,843,843,843,843,843,2.6117956682731434,1.2925052366167407,0
two_interferers,-58.0,1,17,796,796,796,796,796,796,796,2.0110670666133825,1.26188210701144,0
two_interferers,-58.0,1,18,658,658,658,658,658,658,658,1.125823686592181,1.2733166734636137,0
two_interferers,-58.0,1,19,361,167,361,167,167,361,361,0.07379502713604784,1.2887647672793463,1
two_interferers,-58.0,1,20,699,699,699,699,699,699,699,1.435063703986261,1.278510809536721,0
two_interferers,-58.0,1,21,115,115,115,115,115,115,115,4.377086378607012,1.2745366700697693,0
two_interferers,-58.0,1,22,235,235,235,235,235,235,235,2.7573237395286183,1.2654837715410003,0
two_interferers,-58.0,1,23,888,888,888,888,888,888,888,1.3450690846261888,1.2806997680786536,0
two_interferers,-58.0,1,24,849,849,849,849,849,849,849,2.6432813295502147,1.2772290283684948,0
two_interferers,-58.0,1,25,221,221,221,221,221,221,221,0.43098332853745547,1.2674185876058195,1
two_interferers,-58.0,1,26,703,703,703,703,703,703,703,1.7782158880566001,1.279632047009995,0
two_interferers,-58.0,1,27,601,601,601,601,601,601,601,3.055784538612816,1.2920254778570013,0
two_interferers,-58.0,1,28,20,20,20,20,20,20,20,2.2632257319584386,1.2829536734596856,0
two_interferers,-58.0,1,29,12,12,12,12,12,12,12,2.022005300172739,1.2748721705582933,0
two_interferers,-58.0,1,30,467,467,467,467,467,467,467,1.3441050256463771,1.2713052263683742,0
two_interferers,-58.0,1,31,410,419,419,419,419,410,410,0.23284995256249663,1.2790002788188555,1
two_interferers,-58.0,1,32,199,199,199,199,199,199,199,3.7100331597833307,1.2859783393336706,0
two_interferers,-58.0,1,33,1020,1020,1020,1020,1020,1020,1020,1.4365855824060791,1.2723394787751998,0
two_interferers,-58.0,1,34,142,142,142,142,142,142,142,2.2119771937635995,1.259096913905921,0
two_interferers,-58.0,1,35,619,619,619,619,619,619,619,0.6816485685669005,1.2607045260627514,0
two_interferers,-58.0,1,36,426,426,426,426,426,426,426,1.248769019419895,1.2688736979704065,0
two_interferers,-58.0,1,37,84,84,84,84,84,84,84,4.443649140683923,1.269444304723071,0
two_interferers,-58.0,1,38,829,829,829,829,829,829,829,2.0294246644764558,1.2733512933162807,0
two_interferers,-58.0,1,39,361,361,361,361,361,361,361,1.8414946405485826,1.2720778844641403,0
two_interferers,-58.0,1,40,574,574,574,574,574,574,574,2.6433375853389682,1.2917251552175508,0
two_interferers,-58.0,1,41,736,736,736,736,736,736,736,3.1657622517417874,1.2719979977232125,0
two_interferers,-58.0,1,42,520,183,183,183,183,183,183,1.0457558900997252,1.2786270050406054,0
two_interferers,-58.0,1,43,973,717,717,717,717,717,717,0.9794248376529548,1.2958431481636605,0
two_interferers,-58.0,1,44,555,555,555,555,555,555,555,0.9924173645717054,1.2772275697814675,0
two_interferers,-58.0,1,45,437,437,437,437,437,437,437,0.17745200645934023,1.284726347803696,1
two_interferers,-58.0,1,46,981,981,981,981,981,981,981,3.6349233974433988,1.2849701464386798,0
two_interferers,-58.0,1,47,132,132,132,132,132,132,132,2.533090300916112,1.2611381386677105,0
two_interferers,-58.0,1,48,799,799,799,799,799,799,799,3.1110778652628186,1.289799448582826,0
two_interferers,-58.0,1,49,1010,1010,1010,1010,1010,1010,1010,2.6075792219475025,1.2722331009031882,0
two_interferers,-60.0,0,0,596,596,596,596,596,596,596,1.283320429840014,1.2886144877941699,0
two_interferers,-60.0,0,1,975,975,975,975,975,975,975,1.7366063891278603,1.2758277010243664,0
two_interferers,-60.0,0,2,938,223,223,223,223,223,223,0.4705853506436824,1.2849905633112808,1
two_interferers,-60.0,0,3,11,11,11,108,11,11,11,0.02232148134542387,1.2883609391264634,1
two_interferers,-60.0,0,4,664,174,174,174,174,174,174,0.6752837618813781,1.280386848754433,0
two_interferers,-60.0,0,5,67,805,805,805,805,805,805,0.512025375405522,1.262880303805169,0
two_interferers,-60.0,0,6,336,319,319,319,319,319,319,0.889786537853428,1.2634455248185417,0
two_interferers,-60.0,0,7,207,471,470,470,470,470,470,0.055248683432388916,1.2735775589374474,1
two_interferers,-60.0,0,8,261,698,698,698,698,698,698,0.5763531414119292,1.2774010276018681,0
two_interferers,-60.0,0,9,540,540,540,540,540,540,540,1.3368451808973616,1.2805506308878793,0
two_interferers,-60.0,0,10,499,499,499,499,499,499,499,1.9242824447294835,1.277262088125583,0
two_interferers,-60.0,0,11,475,929,929,929,929,929,929,1.4666138748505044,1.276986624441878,0
two_interferers,-60.0,0,12,596,596,596,596,596,596,596,1.4123912482363112,1.2732626990071076,0
two_interferers,-60.0,0,13,229,106,229,229,106,229,229,0.06670529799459352,1.269715987642075,1
two_interferers,-60.0,0,14,993,147,147,147,147,147,147,1.9697437556497233,1.2892824817290995,0
two_interferers,-60.0,0,15,993,993,993,993,993,993,993,1.3698848156536103,1.2738600343914892,0
two_interferers,-60.0,0,16,597,952,952,597,952,952,952,0.5147537375255032,1.2707614541037016,0
two_interferers,-60.0,0,17,758,769,769,769,769,769,769,1.6343266760055455,1.2648738726290716,0
two_interferers,-60.0,0,18,296,832,296,296,832,296,296,0.020318784902987913,1.2894512461759668,1
two_interferers,-60.0,0,19,478,383,383,383,383,478,478,0.015248857238953861,1.2837633400927226,1
two_interferers,-60.0,0,20,79,79,79,79,79,79,79,0.5237936006745872,1.2765952559607299,0
two_interferers,-60.0,0,21,77,456,456,456,456,456,456,1.601887300151863,1.2715123503052892,0
two_interferers,-60.0,0,22,8,85,85,85,85,85,85,0.6826873075685668,1.2835400503155658,0
two_interferers,-60.0,0,23,301,397,397,397,397,397,397,0.863704381858476,1.2776030125575608,0
two_interferers,-60.0,0,24,881,881,881,881,881,881,881,2.0038734028124643,1.2919066471372989,0
two_interferers,-60.0,0,25,988,972,972,988,972,973,973,0.19895955383767833,1.2786042329634406,1
two_interferers,-60.0,0,26,178,178,178,178,178,178,178,1.256890716758944,1.279812471454116,0
two_interferers,-60.0,0,27,929,929,929,929,929,929,929,0.21321504524535548,1.2768185756048402,1
two_interferers,-60.0,0,28,360,755,360,360,360,360,360,0.23574427751039206,1.2926377460478082,1
two_interferers,-60.0,0,29,115,431,431,431,431,431,431,0.8201698899444814,1.2819653486482983,0
two_interferers,-60.0,0,30,919,919,919,919,919,919,919,1.8633057794716894,1.271977638580257,0
two_interferers,-60.0,0,31,540,540,540,540,540,540,540,3.777276235645697,1.2921830433314223,0
two_interferers,-60.0,0,32,332,445,445,445,445,332,332,0.19012782706146059,1.2872258657985218,1
two_interferers,-60.0,0,33,292,292,292,292,292,292,292,0.9875806356657091,1.2766217290218491,0
two_interferers,-60.0,0,34,193,793,793,793,793,792,792,0.07972693191175295,1.2688305274118392,1
two_interferers,-60.0,0,35,635,112,112,112,112,112,112,0.9680278470705304,1.2790969741270886,0
two_interferers,-60.0,0,36,286,286,286,286,286,286,286,0.4529843976731404,1.2872985840500237,1
two_interferers,-60.0,0,37,446,446,446,446,451,446,446,0.05078208201586911,1.281710445947207,1
two_interferers,-60.0,0,38,562,562,562,562,562,562,562,0.9291561719900847,1.2867259857610018,0
two_interferers,-60.0,0,39,23,662,662,663,663,23,23,0.11113000712476785,1.2745692831735926,1
two_interferers,-60.0,0,40,87,87,87,87,87,87,87,2.0940884795757615,1.281704087780328,0
two_interferers,-60.0,0,41,249,249,249,249,249,249,249,0.5153068515160284,1.2943543441595917,0
two_interferers,-60.0,0,42,114,286,286,286,286,286,286,1.033243929747028,1.2958212332367356,0
two_interferers,-60.0,0,43,105,105,105,105,105,105,105,2.4518811713664084,1.2899149529924139,0
two_interferers,-60.0,0,44,116,116,116,116,116,116,116,0.41177362330206047,1.300640180681224,1
two_interferers,-60.0,0,45,869,861,861,861,861,861,861,4.487188971348227,1.2868228394165997,0
two_interferers,-60.0,0,46,246,246,246,246,246,246,246,0.47166882425346784,1.2830794529553464,1
two_interferers,-60.0,0,47,673,985,985,985,985,985,985,1.3615138434751928,1.283653115046249,0
two_interferers,-60.0,0,48,265,265,265,265,265,265,265,0.25709692390557487,1.2894074898490364,1
two_interferers,-60.0,0,49,104,104,104,104,104,104,104,1.692760305960763,1.268902853563481,0
two_interferers,-60.0,1,0,165,492,492,492,492,492,492,1.4282408382043075,1.2833638600116875,0
two_interferers,-60.0,1,1,738,800,800,800,800,800,800,0.9022445958905334,1.2759804279990044,0
two_interferers,-60.0,1,2,921,823,921,921,921,921,921,0.21090667834167398,1.2731319840925956,1
two_interferers,-60.0,1,3,319,640,640,640,640,640,640,2.5370893674849992,1.2646569776065337,0
two_interferers,-60.0,1,4,205,717,717,717,717,717,717,1.79649552546514,1.2970107523695853,0
two_interferers,-60.0,1,5,137,97,97,97,97,97,97,1.1565810780153134,1.2685554258831537,0
two_interferers,-60.0,1,6,974,201,201,201,201,201,201,1.056394521996968,1.29243294788295,0
two_interferers,-60.0,1,7,951,202,202,202,202,202,202,0.8442937298968655,1.279932812623239,0
two_interferers,-60.0,1,8,939,939,939,939,939,939,939,0.18695395386171862,1.2847492487619045,1
two_interferers,-60.0,1,9,967,567,567,567,567,967,967,0.31584317123258154,1.278993895622036,1
two_interferers,-60.0,1,10,372,174,173,173,174,173,173,0.2178331512638804,1.273248693410691,1
two_interferers,-60.0,1,11,43,789,789,789,789,789,789,4.308837764791795,1.2793912592299894,0
two_interferers,-60.0,1,12,829,475,475,475,475,475,475,0.5282837736202346,1.2703667575924344,0
two_interferers,-60.0,1,13,857,857,857,857,857,857,857,0.41482858671822637,1.2781489369540815,1
two_interferers,-60.0,1,14,888,888,888,888,888,888,888,0.15135374182711125,1.2627714147970241,1
two_interferers,-60.0,1,15,480,480,480,480,480,480,480,1.078412286827822,1.2689797273604866,0
two_interferers,-60.0,1,16,843,843,843,843,843,843,843,0.9285388783698766,1.2925744995266197,0
two_interferers,-60.0,1,17,796,796,796,796,796,796,796,0.2203096106508284,1.261948701785238,1
two_interferers,-60.0,1,18,658,332,332,332,332,658,332,0.7207705506589372,1.2733298707575016,0
two_interferers,-60.0,1,19,361,167,167,167,167,167,167,1.607813611739475,1.2889535493089663,0
two_interferers,-60.0,1,20,699,106,106,106,106,699,699,0.42236988055177405,1.2786054849927133,1
two_interferers,-60.0,1,21,115,115,115,115,115,115,115,3.1219484838387728,1.2746732646328687,0
two_interferers,-60.0,1,22,235,235,235,235,235,235,235,1.0430333251159987,1.2657206024304135,0
two_interferers,-60.0,1,23,888,681,681,681,681,681,681,0.8635061981690537,1.281089226731767,0
two_interferers,-60.0,1,24,849,849,849,849,849,849,849,0.7487651708705869,1.2773715719374121,0
two_interferers,-60.0,1,25,221,769,769,769,769,769,769,1.6727519205968788,1.267557844400818,0
two_interferers,-60.0,1,26,703,703,703,703,1003,1003,1003,0.1424866983500287,1.2796492067976089,1
two_interferers,-60.0,1,27,601,601,601,601,601,601,601,1.32486846386223,1.2922031041320603,0
two_interferers,-60.0,1,28,20,20,20,20,20,20,20,0.30328240128435247,1.282932249235135,1
two_interferers,-60.0,1,29,12,474,12,474,12,12,12,0.1508211002996826,1.2750023370908243,1
two_interferers,-60.0,1,30,467,261,261,261,261,467,261,0.7037245315936591,1.2714760412360921,0
two_interferers,-60.0,1,31,410,419,419,419,419,419,419,2.5790272474390967,1.2789726592312987,0
two_interferers,-60.0,1,32,199,199,199,199,199,199,199,1.8325910684128954,1.2859750879362253,0
two_interferers,-60.0,1,33,1020,480,480,480,480,480,480,1.0539512838937284,1.272350289109489,0
two_interferers,-60.0,1,34,142,142,142,142,142,142,142,0.3867722482725565,1.2591229182529435,1
two_interferers,-60.0,1,35,619,546,546,546,546,546,546,1.5001354245893108,1.2607214316523414,0
two_interferers,-60.0,1,36,426,168,168,168,168,168,168,1.055114349670985,1.2690445640966619,0
two_interferers,-60.0,1,37,84,84,84,84,84,84,84,2.7131841545347606,1.2694318542149667,0
two_interferers,-60.0,1,38,829,829,10,829,10,10,10,0.07120948689461595,1.2734547275751649,1
two_interferers,-60.0,1,39,361,902,902,902,902,902,902,0.409042451695215,1.2723257345031984,1
two_interferers,-60.0,1,40,574,574,574,574,574,574,574,0.9010853096173363,1.2917789424981132,0
two_interferers,-60.0,1,41,736,736,736,736,736,736,736,1.709145443075096,1.2722602022384606,0
two_interferers,-60.0,1,42,520,183,183,183,183,183,183,3.181771149815678,1.2787699683602824,0
two_interferers,-60.0,1,43,973,717,717,717,717,717,717,0.9829883381366378,1.2958894884875383,0
two_interferers,-60.0,1,44,555,414,414,414,414,414,414,1.4633912225661114,1.2772810047261751,0
two_interferers,-60.0,1,45,437,6,6,6,6,6,6,1.6994443378694255,1.2849414613752332,0
two_interferers,-60.0,1,46,981,981,981,981,981,981,981,2.0876092778350377,1.2851279226247816,0
two_interferers,-60.0,1,47,132,132,132,132,132,132,132,0.9057495924235273,1.2613550053929983,0
two_interferers,-60.0,1,48,799,799,799,799,799,799,799,1.4212053900906974,1.289879165768135,0
two_interferers,-60.0,1,49,1010,1010,1010,1010,1010,1010,1010,0.908850401020109,1.2722989296027796,0
two_interferers,-62.0,0,0,596,90,90,90,90,90,90,0.48241939638802656,1.2886820633760052,1
two_interferers,-62.0,0,1,975,720,975,975,720,975,975,0.15173676754631046,1.2758616938345808,1
two_interferers,-62.0,0,2,938,223,223,223,223,223,223,0.6429376682874672,1.2850203326681555,0
two_interferers,-62.0,0,3,11,108,108,108,108,108,108,0.7944741273843545,1.2884060538073197,0
two_interferers,-62.0,0,4,664,174,174,174,174,174,174,0.6751291086698294,1.279400537046289,0
two_interferers,-62.0,0,5,67,805,805,805,805,805,805,1.0294738236034675,1.2630825445034777,0
two_interferers,-62.0,0,6,336,319,319,319,319,319,319,1.3092609716783858,1.2635362764625737,0
two_interferers,-62.0,0,7,207,471,470,470,470,470,470,0.05300975912809766,1.275487891073058,1
two_interferers,-62.0,0,8,261,698,698,698,698,698,698,0.8263711564144185,1.2774666356881006,0
two_interferers,-62.0,0,9,540,15,15,15,15,15,15,0.6413104028532928,1.2806500264277805,0
two_interferers,-62.0,0,10,499,499,499,499,499,499,499,0.4519228340982082,1.2773952478061925,1
two_interferers,-62.0,0,11,475,929,929,929,929,929,929,1.464769598210038,1.2770872549619192,0
two_interferers,-62.0,0,12,596,577,577,577,108,117,117,0.22015097248971177,1.2733140034198913,1
two_interferers,-62.0,0,13,229,106,106,106,106,106,106,1.5046306296839196,1.2696569195323077,0
two_interferers,-62.0,0,14,993,147,147,147,147,147,147,1.967835217811529,1.2810474192186339,0
two_interferers,-62.0,0,15,993,972,972,972,993,972,972,0.35972063586096825,1.2739623080748965,1
two_interferers,-62.0,0,16,597,952,952,952,952,952,952,0.7054834211423876,1.270840680352487,0
two_interferers,-62.0,0,17,758,769,769,769,769,769,769,2.201123041893992,1.2648895053725244,0
two_interferers,-62.0,0,18,296,832,832,832,832,832,832,0.829909525445955,1.2894719553333887,0
two_interferers,-62.0,0,19,478,383,383,383,383,383,383,1.8269040425955931,1.2838433028206255,0
two_interferers,-62.0,0,20,79,292,292,292,292,292,292,1.15602819068772,1.276630039742718,0
two_interferers,-62.0,0,21,77,456,456,456,456,456,456,1.604570875643929,1.2716000516249601,0
two_interferers,-62.0,0,22,8,85,85,85,85,85,85,0.6922457841220622,1.2833664455822436,0
two_interferers,-62.0,0,23,301,397,397,397,397,397,397,0.8621825625286288,1.2777072257818574,0
two_interferers,-62.0,0,24,881,881,881,881,881,881,881,0.6451038695381666,1.2918736478009532,0
two_interferers,-62.0,0,25,988,972,972,972,972,973,973,0.2572973524519648,1.278613031250729,1
two_interferers,-62.0,0,26,178,885,885,885,885,178,178,0.47493346954242166,1.279994530511705,1
two_interferers,-62.0,0,27,929,799,799,799,799,799,799,1.606492326125981,1.2769588788869586,0
two_interferers,-62.0,0,28,360,755,755,755,755,755,755,0.025890396715274926,1.2926524468769287,1
two_interferers,-62.0,0,29,115,431,431,431,431,431,431,2.4573668247870604,1.2820914469216889,0
two_interferers,-62.0,0,30,919,919,919,919,919,919,919,0.5043212599579218,1.2721655800778942,0
two_interferers,-62.0,0,31,540,540,540,540,540,540,540,2.20617999433328,1.2923151823020362,0
two_interferers,-62.0,0,32,332,445,445,445,445,445,445,2.0425202424034588,1.2873055545406769,0
two_interferers,-62.0,0,33,292,445,445,445,445,292,292,0.4892427278044761,1.276631582724656,1
two_interferers,-62.0,0,34,193,793,793,793,793,792,792,0.07606464269338684,1.2688698209997682,1
two_interferers,-62.0,0,35,635,112,112,112,112,112,112,0.9684027494337748,1.279237343183991,0
two_interferers,-62.0,0,36,286,300,300,300,300,300,300,1.4513803492981352,1.2873566398408982,0
two_interferers,-62.0,0,37,446,451,451,451,451,451,451,0.7527945487587364,1.2817665261433373,0
two_interferers,-62.0,0,38,562,941,941,941,941,941,941,0.011700015003353225,1.2867579578703845,1
two_interferers,-62.0,0,39,23,662,662,663,663,662,662,0.1121980007482423,1.2745248088274508,1
two_interferers,-62.0,0,40,87,87,87,87,87,87,87,0.5143844968517809,1.281729469792793,0
two_interferers,-62.0,0,41,249,686,686,686,686,686,686,0.9600359697405649,1.2944774167447348,0
two_interferers,-62.0,0,42,114,286,286,286,286,286,286,1.0335034606238813,1.2959169444544112,0
two_interferers,-62.0,0,43,105,105,105,105,105,105,105,0.7359638875362873,1.29012032606962,0
two_interferers,-62.0,0,44,116,130,130,130,130,130,130,1.4354346625511727,1.300778913203776,0
two_interferers,-62.0,0,45,869,861,861,861,861,861,861,4.4997954297775,1.2836455787150476,0
two_interferers,-62.0,0,46,246,243,243,243,243,243,243,1.340365018786494,1.2831075063272641,0
two_interferers,-62.0,0,47,673,985,985,985,985,985,985,3.2566467730634496,1.2837463347098141,0
two_interferers,-62.0,0,48,265,710,710,710,963,963,963,0.23923141689682875,1.2894531543244865,1
two_interferers,-62.0,0,49,104,710,104,104,710,104,104,0.21817419981474234,1.2689951164098132,1
two_interferers,-62.0,1,0,165,492,492,492,492,492,492,1.4259900004768795,1.283510181608338,0
two_interferers,-62.0,1,1,738,800,800,800,800,800,800,1.0259382070132732,1.275994299770231,0
two_interferers,-62.0,1,2,921,823,823,823,823,823,823,1.45759814403742,1.2731890969139172,0
two_interferers,-62.0,1,3,319,640,640,640,640,640,640,2.5329622772156246,1.2716572636760952,0
two_interferers,-62.0,1,4,205,717,717,717,717,717,717,1.796492473981296,1.2970478191813086,0
two_interferers,-62.0,1,5,137,97,97,97,97,97,97,1.1603423912169806,1.26868284675382,0
two_interferers,-62.0,1,6,974,201,201,201,201,201,201,1.0666096379919883,1.2926184277498516,0
two_interferers,-62.0,1,7,951,202,202,202,202,202,202,2.0069579204328383,1.2801305087001744,0
two_interferers,-62.0,1,8,939,487,487,487,487,487,487,1.024581636821552,1.2848451546845923,0
two_interferers,-62.0,1,9,967,567,567,567,567,567,567,1.7460313218817594,1.2790453232093981,0
two_interferers,-62.0,1,10,372,174,173,173,174,173,173,0.22061787542006667,1.2734056178986342,1
two_interferers,-62.0,1,11,43,789,789,789,789,789,789,4.772335058824818,1.2795425041545734,0
two_interferers,-62.0,1,12,829,475,475,475,475,475,475,0.5267930728984922,1.2664499742853748,0
two_interferers,-62.0,1,13,857,161,161,161,161,161,161,0.8000439445877476,1.2781960963918646,0
two_interferers,-62.0,1,14,888,453,453,453,453,453,453,0.48473209985648713,1.2626943415787784,1
two_interferers,-62.0,1,15,480,721,721,721,721,721,721,0.7148807725538715,1.2690241131706874,0
two_interferers,-62.0,1,16,843,455,455,455,455,304,455,0.6844889862922066,1.2926052867961357,0
two_interferers,-62.0,1,17,796,456,456,456,456,456,456,1.5130318862637946,1.261977968929322,0
two_interferers,-62.0,1,18,658,332,332,332,332,332,332,2.524043389074926,1.2733186680760393,0
two_interferers,-62.0,1,19,361,167,167,167,167,167,167,1.6082052415263692,1.289080979476977,0
two_interferers,-62.0,1,20,699,106,106,106,106,106,106,2.192808118871288,1.2786592395226577,0
two_interferers,-62.0,1,21,115,115,115,115,115,115,115,1.987346780404364,1.2747599519788542,0
two_interferers,-62.0,1,22,235,811,811,811,811,811,811,0.5803316544766615,1.26588715885776,0
two_interferers,-62.0,1,23,888,681,681,681,681,681,681,1.0769499928018134,1.281375666166369,0
two_interferers,-62.0,1,24,849,769,769,769,769,769,769,1.0834743374745948,1.2774611738338908,0
two_interferers,-62.0,1,25,221,769,769,769,769,769,769,2.9235323059119156,1.2676454097391021,0
two_interferers,-62.0,1,26,703,1003,1003,1003,1003,1003,1003,1.408658808984649,1.2796433332636468,0
two_interferers,-62.0,1,27,601,376,376,376,376,376,376,0.3085228522130929,1.2923228004709997,1
two_interferers,-62.0,1,28,20,900,900,900,900,900,900,1.3052221234874608,1.2829027611497605,0
two_interferers,-62.0,1,29,12,474,474,474,474,474,474,1.6895826469365405,1.2751014561238532,0
two_interferers,-62.0,1,30,467,261,261,261,261,261,261,1.563292608741251,1.2715908507190201,0
two_interferers,-62.0,1,31,410,419,419,419,419,419,419,2.552649490123388,1.2789300807502173,0
two_interferers,-62.0,1,32,199,199,634,634,199,199,199,0.0045099260333613216,1.285948983122303,1
two_interferers,-62.0,1,33,1020,480,480,480,480,480,480,1.7805714112480118,1.2653608061933836,0
two_interferers,-62.0,1,34,142,547,547,547,547,547,547,0.6519622891616998,1.2591213225604678,0
two_interferers,-62.0,1,35,619,546,546,546,546,546,546,1.6291671743000529,1.2607148523932843,0
two_interferers,-62.0,1,36,426,168,168,168,168,168,168,2.6498611120573736,1.269159589129864,0
two_interferers,-62.0,1,37,84,84,84,84,84,84,84,1.0400957079757573,1.2693989583092964,0
two_interferers,-62.0,1,38,829,10,10,10,10,10,10,0.6449257011488154,1.2735159882738776,0
two_interferers,-62.0,1,39,361,902,902,902,902,902,902,2.3028302874772244,1.2725019734108485,0
two_interferers,-62.0,1,40,574,407,407,407,407,407,407,0.7825186608261391,1.2918015378628027,0
two_interferers,-62.0,1,41,736,736,736,736,736,736,736,0.3553893993879043,1.2724481758994075,1
two_interferers,-62.0,1,42,520,183,183,183,183,183,183,3.9872606120433667,1.2788615441145887,0
two_interferers,-62.0,1,43,973,717,717,717,717,717,717,0.9858181535582923,1.2977639605034264,0
two_interferers,-62.0,1,44,555,414,414,414,414,414,414,1.8661564588655417,1.2773027475340863,0
two_interferers,-62.0,1,45,437,6,6,6,6,6,6,2.028599530705725,1.2850908945634074,0
two_interferers,-62.0,1,46,981,981,981,981,981,981,981,0.6622803964223787,1.2852307045814104,0
two_interferers,-62.0,1,47,132,539,539,539,539,539,539,0.6468843238256795,1.261504180523623,0
two_interferers,-62.0,1,48,799,1021,743,799,743,1021,1021,0.036940186329117886,1.2899196633567283,1
two_interferers,-62.0,1,49,1010,1020,1020,1020,1020,1020,1020,0.6920638858452939,1.2723496078176637,0
two_interferers,-64.0,0,0,596,90,90,90,90,90,90,0.746397876605229,1.2887226950806283,0
two_interferers,-64.0,0,1,975,720,720,720,720,720,720,1.3532520522401057,1.275875314039051,0
two_interferers,-64.0,0,2,938,223,223,223,223,223,223,0.6422094956803314,1.285028556607406,0
two_interferers,-64.0,0,3,11,108,108,108,108,108,108,0.7928809809202996,1.280712078384877,0
two_interferers,-64.0,0,4,664,174,174,174,174,174,174,0.6750044766560624,1.2787832418257414,0
two_interferers,-64.0,0,5,67,805,805,805,805,805,805,1.0297870021349838,1.2632286520379885,0
two_interferers,-64.0,0,6,336,319,319,319,319,319,319,1.29075317449391,1.2635970862508652,0
two_interferers,-64.0,0,7,207,471,470,470,470,470,470,0.051231892488654285,1.275576805414185,1
two_interferers,-64.0,0,8,261,698,698,698,698,698,698,0.824264185394781,1.2775044888689875,0
two_interferers,-64.0,0,9,540,15,15,15,15,15,15,0.876901664210858,1.280716335685447,0
two_interferers,-64.0,0,10,499,114,114,114,114,114,114,0.9219925461353038,1.2774879304509774,0
two_interferers,-64.0,0,11,475,929,929,929,929,929,929,1.463305693057669,1.2832861137617146,0
two_interferers,-64.0,0,12,596,577,577,577,108,117,117,0.19118088502423097,1.2820744923700393,1
two_interferers,-64.0,0,13,229,106,106,106,106,106,106,1.4964480805740572,1.2727132547984301,0
two_interferers,-64.0,0,14,993,147,147,147,147,147,147,1.9663178429188455,1.2823172721233094,0
two_interferers,-64.0,0,15,993,972,972,972,972,972,972,0.709392469542477,1.2740312899956987,0
two_interferers,-64.0,0,16,597,952,952,952,952,952,952,0.7051079885072548,1.270891319030491,0
two_interferers,-64.0,0,17,758,769,769,769,769,769,769,2.200370072602474,1.2648903217431777,0
two_interferers,-64.0,0,18,296,832,832,832,832,832,832,0.8323707438708282,1.2894754974990614,0
two_interferers,-64.0,0,19,478,383,383,383,383,383,383,2.6398880967539777,1.2838929992332024,0
two_interferers,-64.0,0,20,79,292,292,292,292,292,292,1.1566062360450464,1.2766429604628622,0
two_interferers,-64.0,0,21,77,456,456,456,456,456,456,1.6067013976494968,1.2643068089753506,0
two_interferers,-64.0,0,22,8,85,85,85,85,85,85,0.699835643673642,1.2832268875956026,0
two_interferers,-64.0,0,23,301,397,397,397,397,397,397,0.8609725446243284,1.2775733538115315,0
two_interferers,-64.0,0,24,881,327,327,327,327,327,327,0.5906164508856968,1.2918323551247486,0
two_interferers,-64.0,0,25,988,972,972,972,972,973,973,0.28107711336748264,1.2786070521075537,1
two_interferers,-64.0,0,26,178,885,885,885,885,885,885,0.4801889628459506,1.2801246328639493,1
two_interferers,-64.0,0,27,929,799,799,799,799,799,799,2.9167311925976174,1.2770553645688532,0
two_interferers,-64.0,0,28,360,755,755,755,755,755,755,0.02593571971690668,1.2897437211988012,1
two_interferers,-64.0,0,29,115,431,431,431,431,431,431,2.4594805629589396,1.282175965733887,0
two_interferers,-64.0,0,30,919,580,580,580,580,580,580,0.7185333908191688,1.272300287990826,0
two_interferers,-64.0,0,31,540,540,540,540,540,540,540,0.7234470991694374,1.2924065952599268,0
two_interferers,-64.0,0,32,332,445,445,445,445,445,445,2.046364349763606,1.287355106924751,0
two_interferers,-64.0,0,33,292,445,445,445,445,445,445,0.48913098683809064,1.2766254499562781,1
two_interferers,-64.0,0,34,193,793,793,793,793,793,793,0.07315864581955005,1.2666025152683837,1
two_interferers,-64.0,0,35,635,112,112,112,112,112,112,0.9687026282831974,1.2808182538428343,0
two_interferers,-64.0,0,36,286,300,300,300,300,300,300,3.3414883582277985,1.2873892804299614,0
two_interferers,-64.0,0,37,446,451,451,451,451,451,451,0.7499269376770502,1.2817976369577189,0
two_interferers,-64.0,0,38,562,941,941,941,941,941,941,0.013930053243488718,1.286770089591572,1
