dataset,target_snr_db,noise_seed,error_category,packet_index,payload_symbol_index,gt_bin,selected_bin,gt_symbol,selected_symbol,selected_local_score,gt_local_score,selected_minus_gt_local_score,selected_energy,gt_energy,selected_energy_score,gt_energy_score,selected_minus_gt_energy_db,selected_tau_hat,gt_tau_hat,selected_minus_gt_tau_hat,expected_tau,selected_tau_residual,gt_tau_residual,selected_minus_gt_abs_tau_residual,selected_tau_gain_db,gt_tau_gain_db,selected_minus_gt_tau_gain_db,selected_corrected_coherence,gt_corrected_coherence,selected_minus_gt_corrected_coherence,selected_tau_local_step_abs_mean,gt_tau_local_step_abs_mean,selected_minus_gt_tau_local_step_abs_mean,selected_tau_local_second_abs,gt_tau_local_second_abs,selected_minus_gt_tau_local_second_abs,selected_rank,gt_rank,top1_bin,top1_margin_db,top1_peak_to_median_db,top1_coherence_score,candidate_count,gt_in_candidates,selected_in_candidates,hard_anchor,high_confidence
0_0_0_10_14_16,-25.0,44,E1_gt_in_candidates_local_score_loss,12,28,7,700,6,699,0.9027872748070344,0.6906612909103548,0.21212598389667958,1.0126019675368667,0.8833164026878535,1.0,0.8723234113760437,0.593224717922076,-0.03125,0.28125,-0.3125,-0.1257648196998164,0.09451481969981645,0.40701481969981645,-0.3125,0.042496303039176,0.25738031481688384,-0.21488401177770783,0.9648308529567857,0.82925675621525,0.13557409674153575,0.125,0.28125,-0.15625,0.0625,0.4375,-0.375,1,2,700,0.593224717922076,11.97398058887985,0.9564210263426949,40,1,1,0,0
0_0_0_10_14_16,-25.0,44,E1_gt_in_candidates_local_score_loss,12,31,904,283,903,282,0.8418293287348723,0.8119966670561422,0.02983266167873011,0.8754558519033253,1.0215062716017655,0.8570244512846437,1.0,-0.6700678728740679,-0.09375,0.15625,-0.25,0.105690087903622,-0.199440087903622,0.050559912096378,0.148880175807244,0.24368203551164078,0.22758652957586628,0.016095505935774496,0.9089115229858338,0.8597338897237853,0.04917763326204849,0.28125,0.078125,0.203125,0.4375,0.15625,0.28125,2,1,904,0.6700678728740678,11.87040082983996,0.868967304294198,40,1,1,0,0
0_0_0_10_14_16,-25.0,44,E1_gt_in_candidates_local_score_loss,12,32,761,230,760,229,0.8798856037682169,0.7165208470323287,0.16336475673588824,0.5470349672453132,0.40946754611015024,0.9545311960292732,0.7144873178617485,1.257956021169907,0.15625,0.25,-0.09375,0.09950839043810134,0.056741609561898665,0.15049160956189866,-0.09375,0.7745968617879144,2.353674775954053,-1.5790779141661384,0.9500295731581142,0.9123894122300586,0.037640160928055555,0.171875,0.140625,0.03125,0.34375,0.28125,0.0625,3,12,1010,0.17238009891231118,9.58912435980504,0.763957777107973,40,1,1,0,0
0_0_0_10_14_16,-25.0,44,E1_gt_in_candidates_local_score_loss,13,24,874,54,873,53,0.9309691351121824,0.8856777846010744,0.045291350511108,0.6824760583872944,0.6535358653014214,1.0,0.9575952991607364,0.18817994549811465,0.03125,-0.125,0.15625,-0.10316155817847228,0.13441155817847228,-0.02183844182152772,0.11257311635694456,0.017272362710942304,0.5568490194360028,-0.5395766567250605,0.8802346066918928,0.8960020751556395,-0.01576746846374666,0.109375,0.046875,0.0625,0.21875,0.09375,0.125,1,2,54,0.18817994549811465,10.371774854776916,0.8750704066405807,40,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,1,3,718,136,717,135,0.9476054808039981,0.8013098477358565,0.14629563306814164,0.5847452078415358,0.4924095353611371,1.0,0.842092468237172,0.746402170036508,0.0625,-0.125,0.1875,-0.11104267750979357,0.17354267750979357,-0.013957322490206425,0.15958535501958715,0.05892172217394992,0.4193202651642589,-0.360398542990309,0.989723881393349,0.877886093494311,0.11183778789903798,0.171875,0.171875,0.0,0.28125,0.09375,0.1875,1,2,136,0.746402170036508,10.01226529159311,0.9852181256060041,16,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,1,8,865,374,864,373,0.7973795498854753,0.6774402659576667,0.11993928392780862,0.7473493021493347,0.5165227383643014,1.0,0.6911396543474531,1.6043418853844869,-0.09375,0.03125,-0.125,0.10765072989022417,-0.20140072989022417,-0.07640072989022417,0.125,0.21718221654934872,0.017301165208574273,0.19988105134077444,0.95315502697207,0.651193407523707,0.301961619448363,0.078125,0.046875,0.03125,0.15625,0.09375,0.0625,1,3,374,0.7666538936835903,11.447044571472905,0.9815422945617063,16,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,1,12,597,620,596,619,0.9149205002032031,0.797037293978502,0.11788320622470116,0.8805826469380271,0.7116860594645438,1.0,0.808199050866182,0.924816639203712,-0.0625,0.0625,-0.125,0.08260545581023837,-0.14510545581023837,-0.02010545581023837,0.125,0.20145846868115402,0.12697393564249132,0.0744845330386627,0.8766363691508311,0.991603585927991,-0.11496721677715993,0.15625,0.15625,0.0,0.0,0.25,-0.25,1,2,620,0.924816639203712,12.132259572567945,0.8692837556034642,16,1,1,0,0
0_0_0_10_14_16,-24.5,44,non_e1_gt_not_in_candidates,1,15,267,834,266,833,0.7530769373208974,,,0.5767324631059445,0.26933538015157765,0.9156304697896845,,3.306809911636124,0.15625,0.09375,0.0625,0.06382150025024902,0.09242849974975098,0.02992849974975098,0.0625,0.7910207674421681,0.1218080446031709,0.6692127228389972,0.9707858755146312,0.5739902953413444,0.39679558017328687,0.140625,0.109375,0.03125,0.28125,0.15625,0.125,2,0,990,0.3827976357138635,10.32390640204757,0.9815427488508921,16,0,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,1,17,656,723,655,722,0.8597295671074568,0.6804154346165658,0.179314132490891,0.5513782239561351,0.3420588804897342,0.9909980679752335,0.6147861394795769,2.0734874014548583,0.28125,0.09375,0.1875,0.05129886321025612,0.22995113678974388,0.04245113678974388,0.1875,1.962555683515843,0.32633966856509344,1.6362160149507496,0.9601419775442239,0.9213026640112814,0.038839313532942565,0.296875,0.109375,0.1875,0.40625,0.21875,0.1875,2,14,632,0.039271922034359974,9.765922761977903,0.8710695031544888,16,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,1,26,314,495,313,494,0.8261312224338533,0.7487222809514932,0.0774089414823601,0.41931280293425743,0.3556961150954976,0.8527508889910129,0.7233744742248943,0.7145900112020108,0.0,-0.09375,0.09375,-0.005053003469711825,0.005053003469711825,-0.08869699653028817,-0.08364399306057635,0.0,0.2708479255739805,-0.2708479255739805,0.8945630456388382,0.852241212164067,0.04232183347477114,0.09375,0.09375,0.0,0.0,0.1875,-0.1875,6,13,59,0.0014774761020746156,9.096336306006025,0.9385890436257676,16,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,2,18,889,1002,888,1001,0.7864349160341711,0.717741478911759,0.06869343712241216,0.49429851960312376,0.42147428971981427,0.7995299672375323,0.6817364642761025,0.6921822232839526,-0.21875,0.09375,-0.3125,0.11112838407552939,-0.3298783840755294,-0.017378384075529385,0.3125,0.14079830570495994,0.24613773195583874,-0.1053394262508788,0.8228507329146723,0.8710091939083571,-0.048158460993684815,0.328125,0.046875,0.28125,0.34375,0.03125,0.3125,2,8,289,0.971652537914245,10.611537140381412,0.9509921353521105,28,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,2,28,7,878,6,877,0.883388242460681,0.7913577885234431,0.09203045393723797,0.5375361989435987,0.46498471690307497,0.9401693839731913,0.8132743352110179,0.6296903722471223,-0.0625,-0.03125,-0.03125,0.048901972450025366,-0.11140197245002537,-0.08015197245002537,0.03125,0.0658257897541166,0.0008773758794704201,0.06494841387464617,0.934988580396942,0.822746511457923,0.112242068939019,0.078125,0.078125,0.0,0.15625,0.09375,0.0625,2,8,857,0.2679389544514178,9.681713223616441,0.9043962742770965,28,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,3,4,107,84,106,83,0.7607927136550918,0.7030519234197107,0.057740790235381145,0.4630070413329044,0.42076219808819815,0.9361961994624729,0.8507774948597807,0.41550880519674865,0.0625,0.0,0.0625,-0.048848065701037335,0.11134806570103728,0.04884806570103728,0.0625,0.13084058321373526,0.0,0.13084058321373526,0.9270473827915218,0.9101884872106589,0.016858895580862843,0.0625,0.0,0.0625,0.125,0.0,0.125,2,8,142,0.2863312624620385,9.266861375872463,0.7896252713090292,40,1,1,0,0
0_0_0_10_14_16,-24.5,44,non_e1_gt_not_in_candidates,3,6,89,940,88,939,0.7819909203201496,,,0.568978828207495,0.13199868874105292,0.7543401029128799,,6.345264895304971,0.0,-0.09375,0.09375,-0.0612676589711868,0.0612676589711868,-0.0324823410288132,0.0287853179423736,0.0,0.18185527732339546,-0.18185527732339546,0.9644058723015915,0.4123553063082605,0.552050565993331,0.03125,0.09375,-0.0625,0.0625,0.1875,-0.125,2,0,403,1.2243280331307818,11.470288042945429,0.9553070574588901,4,0,1,0,1
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,3,7,713,335,712,334,0.8596212511505363,0.7792595217810121,0.08036172936952424,0.8462138169643687,0.8274766194466601,1.0,0.9778576086302576,0.09724380681060624,0.0625,0.0,0.0625,-0.06747745560626162,0.12997745560626162,0.06747745560626162,0.0625,0.13323935468013556,0.0,0.13323935468013556,0.8748361012603114,0.9564734310056668,-0.08163732974535542,0.109375,0.109375,0.0,0.09375,0.21875,-0.125,1,2,335,0.09724380681060624,11.702828063370294,0.8774459073796481,40,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,3,8,865,268,864,267,0.8026181149084126,0.797379914076112,0.0052382008323006435,0.39701085206503706,0.47196839461918216,0.8411810125238869,1.0,-0.7511053894478483,0.21875,-0.125,0.34375,-0.07368725224133632,0.2924372522413363,-0.05131274775866368,0.24112450448267264,1.0933091223576004,0.5425580811009549,0.5507510412566454,0.9295939128558035,0.9809670818865514,-0.051373169030747845,0.1875,0.125,0.0625,0.375,0.25,0.125,7,1,865,0.0786786495885938,9.39893991661626,0.9529274847202883,40,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,3,11,1023,816,1022,815,0.7789996553160897,0.5864099636554768,0.1925896916606129,0.510638801532437,0.3561219697349429,1.0,0.6974048361899133,1.565150453120492,-0.0625,0.46875,0.46875,-0.09231664214656066,0.029816642146560657,-0.43893335785343934,-0.4091167157068787,0.09851746347033594,0.48700837297702837,-0.3884909095066924,0.8620405658837518,0.8817744596620338,-0.019733893778282052,0.109375,0.40625,-0.296875,0.21875,0.1875,0.03125,1,12,816,0.017294322087989925,10.039559941588328,0.8599977021072645,40,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,3,12,597,10,596,9,0.8536810397151648,0.851650949498818,0.0020300902163468137,0.45127522180747803,0.4251557013933649,0.911373963020928,0.8586242225484235,0.25893480947416414,-0.03125,0.0,-0.03125,-0.09852643878163536,0.06727643878163536,0.09852643878163536,-0.03125,0.000769183208916677,0.0,0.000769183208916677,0.8698297918634159,0.9599530826975279,-0.09012329083411197,0.015625,0.25,-0.234375,0.03125,0.4375,-0.40625,2,6,267,0.4030338290505082,9.430382216108757,0.9318659600022654,40,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,3,17,656,526,655,525,0.8910771929471573,0.8167348240729171,0.07434236887424017,0.5491434490259053,0.47380318696242796,1.0,0.862804041098698,0.6408782946801437,-0.03125,-0.15625,0.125,-0.12957542195700922,0.09832542195700922,-0.026674578042990782,0.07165084391401844,0.031962483927766586,0.8983002642964051,-0.8663377803686385,0.7704463966514771,0.8903359952116422,-0.11988959856016512,0.046875,0.171875,-0.125,0.09375,0.34375,-0.25,1,3,526,0.38903330010378767,10.17478521897136,0.7785232409440892,40,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,3,20,860,381,859,380,0.9254934587105612,0.8984706438526209,0.027022814857940336,0.6088865409438426,0.583838995729625,0.9790227792373948,0.9387490735800393,0.18243275368085204,-0.0625,-0.03125,-0.03125,0.10179518813776656,-0.16429518813776656,-0.13304518813776656,0.03125,0.1570861599409013,0.02271611700229552,0.13437004293860577,0.9755423737208464,0.9361504301263853,0.039391943594461076,0.203125,0.171875,0.03125,0.40625,0.34375,0.0625,3,4,779,0.029265307817118915,10.158800761059384,0.8087696254064587,40,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,3,24,874,868,873,867,0.9452563033786219,0.8371062476892159,0.10815005568940594,0.6759145361249921,0.5751606499883657,1.0,0.8509369443151098,0.7010262058591749,-0.21875,0.03125,-0.25,0.07695600159746752,-0.2957060015974675,-0.045706001597467516,0.25,1.4048974542013895,0.0217447250662883,1.3831527291351011,0.9645922815348205,0.9226889069520591,0.04190337458276139,0.203125,0.046875,0.15625,0.40625,0.09375,0.3125,1,4,868,0.007354481432396381,10.388488848081574,0.9800842160889873,40,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,3,26,314,912,313,911,0.8942560739567069,0.6867616579483385,0.20749441600836838,0.5416764367000724,0.37126764801059053,1.0,0.6854048336907119,1.6405283711391216,0.03125,0.0,0.03125,0.064536408327318,-0.033286408327317996,-0.064536408327318,-0.03125,0.030011914762313602,0.0,0.030011914762313602,0.959354809129497,0.9010756334190619,0.05827917571043506,0.046875,0.078125,-0.03125,0.09375,0.15625,-0.0625,1,13,912,0.06387340752840051,9.783615831648198,0.9577038171488148,40,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,3,30,778,848,777,847,0.7962268820998141,0.7727960874538391,0.023430794645974973,0.5486523051202461,0.49706918383083476,0.8295281084045152,0.7515376422577849,0.42880368626113474,-0.03125,0.125,-0.15625,0.039697221787018955,-0.07094722178701895,0.08530277821298105,-0.01435555642596209,0.038405426910236996,0.587456050914436,-0.549050624004199,0.9571253660168295,0.8849030142563385,0.07222235176049097,0.21875,0.0625,0.15625,0.4375,0.125,0.3125,3,4,671,0.3282728036955878,10.444615640997174,0.8604017840146226,40,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,3,32,740,374,739,373,0.8386980299650696,0.6653948670260823,0.1733031629389873,0.7970440062834463,0.5321204150051386,1.0,0.6676173596566825,1.7547237914514955,-0.0625,0.03125,-0.09375,0.027277628516869434,-0.08977762851686943,0.003972371483130566,0.08580525703373887,0.09655081070232682,0.00853731825844184,0.08801349244388498,0.9932539934116265,0.8554546862359952,0.13779930717563127,0.203125,0.109375,0.09375,0.40625,0.21875,0.1875,1,3,374,1.0626033746510457,11.693952203017695,0.998412454440937,40,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,5,0,222,909,221,908,0.8684898603073393,0.7096304463730261,0.15885941393431324,0.5880406313226558,0.4056201335198608,1.0,0.6897824944638876,1.612878315027042,0.25,0.28125,-0.03125,0.06734960813774404,0.18265039186225596,0.21390039186225596,-0.03125,0.36566937923137094,2.8003362388133346,-2.434666859581964,0.9199866314636483,0.9429224771349978,-0.02293584567134943,0.25,0.28125,-0.03125,nan,nan,nan,1,6,909,0.6947018087953123,10.00805339097813,0.9280773034447934,16,1,1,0,0
0_0_0_10_14_16,-24.5,44,non_e1_gt_not_in_candidates,5,25,720,35,719,34,0.7863800585413446,,,0.8294693112043774,0.4831074297783289,1.0,,2.3475660596833365,0.03125,0.09375,-0.0625,-0.08801655553029286,0.11926655553029286,0.18176655553029286,-0.0625,0.005976845711666826,0.34004234088423313,-0.3340654951725663,0.9073478780571963,0.9388993602704544,-0.0315514822132581,0.09375,0.109375,-0.015625,0.125,0.21875,-0.09375,1,0,35,1.6018023502950252,11.369572435646052,0.9090765750881998,4,0,1,0,1
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,5,26,314,696,313,695,0.8358196140082601,0.7941334924205322,0.04168612158772789,0.6275211082044194,0.7324482771747718,0.8567446026699912,1.0,-0.6714862286310662,-0.125,-0.09375,-0.03125,-0.0942312020770143,-0.030768797922985702,0.00048120207701429774,0.030287595845971405,0.8162484017741991,0.08639666021080666,0.7298517415633925,0.9358041312834002,0.921242142131162,0.014561989152238275,0.171875,0.140625,0.03125,0.34375,0.09375,0.25,2,1,314,0.6714862286310666,11.148017217734909,0.9590452583090461,16,1,1,0,0
0_0_0_10_14_16,-24.5,44,non_e1_gt_not_in_candidates,5,27,602,696,601,695,0.8566694685532991,,,0.4227086646639897,0.319483147122245,0.9056929213202022,,1.2159319619779927,0.0625,-0.1875,0.25,-0.10044584862373579,0.16294584862373584,-0.08705415137626421,0.07589169724747163,0.07980938546830142,1.632017265327868,-1.5522078798595664,0.9551216343873469,0.8777804594220158,0.0773411749653311,0.15625,0.109375,0.046875,0.3125,0.21875,0.09375,2,0,620,0.43019026586034215,9.147490756508235,0.9009962008778578,16,0,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,5,34,91,450,90,449,0.9361669761489916,0.9342350188789983,0.0019319572699932896,0.7101003024836814,0.7152393830438228,0.9928148803296161,1.0,-0.031317222460194846,-0.09375,0.28125,-0.375,0.10605162554921388,-0.19980162554921388,0.17519837445078612,0.02460325109842776,0.25583755864156565,1.0446965401621966,-0.7888589815206309,0.9631917522247035,0.9850433800992728,-0.02185162787456929,0.25,0.125,0.125,nan,nan,nan,2,1,91,0.031317222460194666,10.866152940433606,0.9142800785738676,16,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,6,3,718,65,717,64,0.7298822633765419,0.6340461102401547,0.09583615313638727,0.6370668335704046,0.5294960156011577,0.7066633017941184,0.5873408925944229,0.8032229936408097,0.28125,-0.03125,0.3125,-0.024839165732448654,0.3060891657324487,-0.006410834267551346,0.29967833146489736,0.12970013679630268,0.030275707318566526,0.09942442947773616,0.9426357806017709,0.7304173408042365,0.2122184397975344,0.359375,0.078125,0.28125,0.28125,0.09375,0.1875,2,3,90,1.5078746173769293,12.083800364509054,0.9744957318353004,4,1,1,0,1
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,6,28,7,84,6,83,0.9294536645515832,0.928096705214835,0.0013569593367481758,0.5721431076327832,0.5840817679568886,0.9795599503715606,1.0,-0.08968979456056345,0.15625,-0.5,-0.34375,0.06965026140675534,0.08659973859324466,0.43034973859324466,-0.34375,0.4250293933027524,0.7056721460915422,-0.28064275278878975,0.9847336800768064,0.8933572996811948,0.09137638039561158,0.109375,0.453125,-0.34375,0.21875,0.09375,0.125,4,1,7,0.012117318804613583,10.304900115087495,0.8762326927005563,40,1,1,0,0
0_0_0_10_14_16,-24.5,44,non_e1_gt_not_in_candidates,8,0,803,584,802,583,0.7914695409521986,,,0.5121073509686234,0.26437347659760135,0.7847961116477062,,2.871431277084155,0.03125,-0.03125,0.0625,-0.11069081683676563,0.14194081683676563,0.07944081683676563,0.0625,0.07819596379034155,0.048831947179096474,0.029364016611245075,0.9578776445951316,0.9624609295326267,-0.004583284937495158,0.03125,0.03125,0.0,nan,nan,nan,4,0,203,0.8839533331333471,10.5067075642435,0.8046860942238669,40,0,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,8,20,860,139,859,138,0.9345171587411909,0.7421904267099203,0.1923267320312706,0.4134570570394125,0.3129782008318358,1.0,0.7569787369767917,1.2091631936827723,-0.1875,0.21875,-0.40625,0.014497105372300978,-0.20199710537230098,0.20425289462769902,-0.002255789255398044,0.6777117502722463,0.7031620441364826,-0.025450293864236362,0.8870863253428639,0.7403036970257554,0.14678262831710853,0.1875,0.21875,-0.03125,0.375,0.4375,-0.0625,1,20,139,0.13412714715865154,8.792181098727884,0.9059638293489848,40,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,8,22,629,384,628,383,0.8208399904907292,0.7461563177135886,0.07468367277714061,1.087178651614579,0.7574708434737012,1.0,0.696730792449589,1.5693499512723261,-0.0625,0.125,-0.1875,0.0020158975932077494,-0.06451589759320775,0.12298410240679225,-0.0584682048135845,0.17927695421298978,0.7841115210928848,-0.6048345668798951,0.9246195961948683,0.9693389434093537,-0.04471934721448534,0.109375,0.078125,0.03125,0.21875,0.15625,0.0625,1,2,384,1.5693499512723261,12.717405875321003,0.9112087978866825,4,1,1,0,1
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,9,2,922,602,921,601,0.8144145400888732,0.7262139210710834,0.08820061901778975,0.42177013355018644,0.3308534188070702,0.8902490969942566,0.6983471182541883,1.0544019646919487,0.03125,-0.5,-0.46875,0.04865932614627877,-0.01740932614627877,0.45134067385372123,-0.43393134770744246,0.07649856883736036,2.1124925283201494,-2.035993959482789,0.981384970696139,0.9776096257960473,0.0037753449000916817,0.0625,0.4375,-0.375,0.0,0.0625,-0.0625,5,19,951,0.34411093352577604,9.005408778805613,0.9823111132190765,40,1,1,0,0
0_0_0_10_14_16,-24.5,44,non_e1_gt_in_candidates,9,5,468,813,467,812,0.7767526838701567,0.8176629260557685,-0.04091024218561179,0.5864884379245758,0.6011356031813762,0.8145685158224506,0.8349118318926855,-0.10712995666359032,0.03125,-0.09375,0.125,0.029905025852294265,0.0013449741477057353,-0.12365502585229426,-0.12231005170458853,0.020980723957826176,0.24657656711998058,-0.2255958431621544,0.9610090291229707,0.9804136857564788,-0.0194046566335081,0.03125,0.09375,-0.0625,0.0625,0.0625,0.0,4,3,475,0.594104271776972,11.372674891542864,0.9917053714332336,40,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,9,6,89,597,88,596,0.8623967130049095,0.6254656804132044,0.23693103259170512,0.8484249181857741,0.45529242924107294,1.0,0.5366325522529979,2.703229864627063,0.03125,-0.21875,0.25,0.023653592420965985,0.007596407579034015,-0.24240359242096599,-0.23480718484193197,0.0796797546263614,0.04815203669301814,0.03152771793334326,0.9266287042650353,0.9038262647579929,0.022802439507042416,0.046875,0.234375,-0.1875,0.09375,0.46875,-0.375,1,3,597,1.942524189702808,11.650922177447153,0.9219546088268518,4,1,1,0,1
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,9,10,765,788,764,787,0.9104439152351482,0.7826757963240297,0.1277681189111185,0.7021055482505325,0.5436899257265395,1.0,0.7743706442446948,1.1105111913482673,0.25,0.15625,0.09375,-0.0013521413043467434,0.2513521413043467,0.1576021413043467,0.09375,2.1761698717226077,1.018902854161164,1.1572670175614437,0.8576819199764562,0.8889675245342532,-0.03128560455779705,0.296875,0.203125,0.09375,0.40625,0.40625,0.0,1,2,788,1.1105111913482673,10.985976539653208,0.8160921698519453,40,1,1,0,0
0_0_0_10_14_16,-24.5,44,non_e1_gt_not_in_candidates,9,14,478,813,477,812,0.9348202612966201,,,0.7138691239561012,0.31806306800632456,1.0,,3.5110535460196686,-0.125,0.0,-0.125,-0.026357875029659472,-0.09864212497034053,0.026357875029659472,0.07228424994068106,0.49049904219738305,0.0,0.49049904219738305,0.9657305662484419,0.8764158518578208,0.08931471439062111,0.09375,0.03125,0.0625,0.1875,0.0625,0.125,1,0,813,1.78651665040104,11.372744943843426,0.9508730054307606,4,0,1,0,1
0_0_0_10_14_16,-24.5,44,non_e1_gt_not_in_candidates,9,27,602,246,601,245,0.6407227063701428,,,0.4789218727773381,0.347050822603169,0.6982536935160842,,1.398715939676932,0.0625,0.0625,0.0,-0.107626509636926,0.170126509636926,0.170126509636926,0.0,0.0843316820135709,0.10854336099672597,-0.02421167898315507,0.9469947235624934,0.8290241666931047,0.11797055686938862,0.09375,0.09375,0.0,0.125,0.125,0.0,2,0,353,1.5598675835604905,11.176856930850738,0.918845044303355,4,0,1,0,1
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,10,5,468,151,467,150,0.8852338511427024,0.7234994058044844,0.161734445338218,0.586713041418566,0.4031766940756967,1.0,0.6871786812525735,1.6293032234035403,0.0,-0.125,0.125,-0.057776784442334805,0.057776784442334805,-0.0672232155576652,-0.00944643111533039,0.0,0.5223873774841749,-0.5223873774841749,0.9752612700799513,0.9300558295678071,0.04520544051214426,0.03125,0.15625,-0.125,0.0625,0.3125,-0.25,1,11,151,0.4287946509574522,10.142588754477817,0.9752612479851541,16,1,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,10,8,865,889,864,888,0.8309693515884078,0.7152240481745901,0.11574530341381772,0.6731655034333386,0.46768138030257944,1.0,0.6947494753032787,1.5817177254336021,0.03125,0.34375,-0.3125,-0.07656847655374982,0.10781847655374976,0.42031847655374976,-0.3125,0.006801971975762258,2.199467130268375,-2.1926651582926127,0.9645093654358574,0.9521701424848775,0.012339222950979889,0.0625,0.296875,-0.234375,0.125,0.40625,-0.28125,1,4,889,1.2939841805522365,10.917533236973672,0.9700854393447281,4,1,1,0,1
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,10,9,492,290,491,289,0.8610483255710535,0.8102489320170037,0.05079939355404983,0.547842455420323,0.48281664363436505,1.0,0.8813056360590602,0.5487345250181928,-0.03125,0.125,-0.15625,-0.08283237392422149,0.05158237392422149,0.2078323739242215,-0.15625,0.012444718535357842,0.6381118198154714,-0.6256671012801135,0.9179415801688057,0.8983902299885446,0.019551350180261107,0.09375,0.125,-0.03125,0.1875,0.1875,0.0,1,2,290,0.5487345250181928,9.553288776676297,0.9165512326767419,16,1,1,0,0
0_0_0_10_14_16,-24.5,44,non_e1_gt_not_in_candidates,10,14,478,961,477,960,0.8553527844157395,,,0.7312369478526684,0.12093784108117323,1.0,,7.814959157174949,-0.21875,-0.28125,0.0625,-0.11415186077657985,-0.10459813922342015,-0.16709813922342015,-0.0625,0.33418488737354235,3.5956776504835957,-3.2614927631100534,0.84216491236968,0.6850048601131277,0.15716005225655238,0.140625,0.203125,-0.0625,0.28125,0.40625,-0.125,1,0,961,0.7275648033886934,11.083136984040554,0.8343544657501117,16,0,1,0,0
0_0_0_10_14_16,-24.5,44,non_e1_gt_not_in_candidates,10,22,629,307,628,306,0.8423603685468773,,,0.6723876716225199,0.27156364393908916,0.9785522176540583,,3.9374811439281343,-0.21875,0.125,-0.34375,0.08573696025964672,-0.3044869602596467,0.03926303974035328,0.26522392051929344,1.0844296438742405,0.5525464444754242,0.5318831993988162,0.9433652050785613,0.7649981253724759,0.17836707970608534,0.25,0.09375,0.15625,0.5,0.1875,0.3125,2,0,437,0.09415994498636582,11.057270896121757,0.8903742208033658,16,0,1,0,0
0_0_0_10_14_16,-24.5,44,E1_gt_in_candidates_local_score_loss,11,1,711,851,710,850,0.8561906614548012,0.7983348986985382,0.05785576275626292,0.69885737511024,0.7216190605133797,0.9684574775686409,1.0,-0.13919443259495992,-0.09375,-0.0625,-0.03125,0.03448384187673659,-0.1282338418767366,-0.09698384187673659,0.03125,0.2453513140664661,0.13110452983090531,0.11424678423556078,0.883618216523666,0.9812519118894704,-0.09763369536580435,0.078125,0.109375,-0.03125,0.03125,0.03125,0.0,2,1,711,0.1391944325949599,11.027210906624582,0.9855498694943454,40,1,1,0,0
