packet_index,payload_symbol_index,gt_bin,top1_bin,gt_in_stage1_top_l,gt_stage1_rank,gt_in_viterbi_candidates,gt_viterbi_rank,top1_margin_db,top1_peak_to_median_db,top1_coherence,multi_bin,multi_hit,multi_error_type,v3_bin,v3_hit,v3_error_type,phase_line_bin,phase_line_hit,phase_line_error_type,phase_dp_first_bin,phase_dp_first_hit,phase_dp_first_error_type,phase_dp_second_bin,phase_dp_second_hit,phase_dp_second_error_type,phase_dp_second_anchor_bin,phase_dp_second_anchor_hit,phase_dp_second_anchor_error_type,dataset,target_snr_db
13,12,597,597,1,1,1,1,0.9482596876882122,6.530031416246237,0.9287924754726953,597,1,hit,597,1,hit,151,0,selectable_miss,597,1,hit,597,1,hit,597,1,hit,0_0_0_10_14_16,-24.0
13,13,562,562,1,1,1,1,1.5170734483050676,6.804363144833115,0.9393261887796754,562,1,hit,562,1,hit,645,0,selectable_miss,562,1,hit,562,1,hit,562,1,hit,0_0_0_10_14_16,-24.0
13,14,478,521,1,3,1,3,0.3112561840748924,6.229559450725624,0.11909088308811913,521,0,selectable_miss,478,1,hit,458,0,selectable_miss,478,1,hit,478,1,hit,478,1,hit,0_0_0_10_14_16,-24.0
13,15,267,838,1,4,1,4,0.18976963656156112,5.36193930789385,0.6628207367032066,838,0,selectable_miss,267,1,hit,970,0,selectable_miss,267,1,hit,267,1,hit,267,1,hit,0_0_0_10_14_16,-24.0
13,16,917,917,1,1,1,1,0.11006909047178123,6.133985999455503,0.9361045999043037,917,1,hit,917,1,hit,359,0,selectable_miss,917,1,hit,917,1,hit,917,1,hit,0_0_0_10_14_16,-24.0
13,17,656,656,1,1,1,1,1.1302271921323053,7.55181880217275,0.9955431239039818,656,1,hit,656,1,hit,792,0,selectable_miss,656,1,hit,656,1,hit,656,1,hit,0_0_0_10_14_16,-24.0
13,18,889,889,1,1,1,1,2.271349547960772,8.127424068341643,0.9344553668448566,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,0_0_0_10_14_16,-24.0
13,19,510,510,1,1,1,1,0.9038556145209004,5.844720952693448,0.9842402299585377,510,1,hit,510,1,hit,963,0,selectable_miss,510,1,hit,510,1,hit,510,1,hit,0_0_0_10_14_16,-24.0
13,20,860,860,1,1,1,1,0.23387487378474406,5.693549653552344,0.7473319543587452,860,1,hit,860,1,hit,875,0,selectable_miss,860,1,hit,860,1,hit,860,1,hit,0_0_0_10_14_16,-24.0
13,21,553,553,1,1,1,1,0.5212993418807104,5.742926141591084,0.9060177959772078,553,1,hit,553,1,hit,29,0,selectable_miss,553,1,hit,553,1,hit,553,1,hit,0_0_0_10_14_16,-24.0
13,22,629,629,1,1,1,1,0.773576165035347,6.257606980381558,0.9104638870605192,629,1,hit,629,1,hit,629,1,hit,629,1,hit,629,1,hit,629,1,hit,0_0_0_10_14_16,-24.0
13,23,759,759,1,1,1,1,1.280895665175369,7.173368357096007,0.9668694250408097,759,1,hit,759,1,hit,759,1,hit,759,1,hit,759,1,hit,759,1,hit,0_0_0_10_14_16,-24.0
13,24,874,932,0,0,0,0,1.2227155758234725,5.944545931335598,0.6171979749475941,932,0,gt_missing_top_l,161,0,gt_missing_top_l,932,0,gt_missing_top_l,49,0,gt_missing_top_l,27,0,gt_missing_top_l,27,0,gt_missing_top_l,0_0_0_10_14_16,-24.0
13,25,720,672,1,5,1,5,0.4649392663124706,5.43911745065781,0.3801191069577109,672,0,selectable_miss,328,0,selectable_miss,672,0,selectable_miss,720,1,hit,720,1,hit,720,1,hit,0_0_0_10_14_16,-24.0
13,26,314,889,1,2,1,2,0.8568866026693167,6.096749981640278,0.38653489869177315,889,0,selectable_miss,314,1,hit,889,0,selectable_miss,314,1,hit,314,1,hit,314,1,hit,0_0_0_10_14_16,-24.0
13,27,602,602,1,1,1,1,1.9926837525678345,7.26030138472158,0.9458415715805315,602,1,hit,602,1,hit,602,1,hit,602,1,hit,602,1,hit,602,1,hit,0_0_0_10_14_16,-24.0
13,28,7,7,1,1,1,1,0.25846869217139984,6.591311989254888,0.9375862856181555,7,1,hit,7,1,hit,7,1,hit,7,1,hit,7,1,hit,7,1,hit,0_0_0_10_14_16,-24.0
13,29,610,970,1,7,1,7,0.501099097469132,5.178031632823688,0.3636148537161395,970,0,selectable_miss,610,1,hit,609,0,selectable_miss,610,1,hit,610,1,hit,610,1,hit,0_0_0_10_14_16,-24.0
13,30,778,778,1,1,1,1,1.8280622447609183,7.22400889633083,0.9347182047134374,778,1,hit,778,1,hit,778,1,hit,778,1,hit,778,1,hit,778,1,hit,0_0_0_10_14_16,-24.0
13,31,921,921,1,1,1,1,1.9121067894295962,7.5532879756589715,0.9844436046190747,921,1,hit,921,1,hit,921,1,hit,921,1,hit,921,1,hit,921,1,hit,0_0_0_10_14_16,-24.0
13,32,749,749,1,1,1,1,1.766816027639654,7.170642708056362,0.9129328932140148,749,1,hit,749,1,hit,749,1,hit,749,1,hit,749,1,hit,749,1,hit,0_0_0_10_14_16,-24.0
13,33,577,577,1,1,1,1,1.49725814549032,8.1047271704264,0.9767759700354393,577,1,hit,577,1,hit,577,1,hit,577,1,hit,577,1,hit,577,1,hit,0_0_0_10_14_16,-24.0
13,34,936,607,1,2,1,2,0.08752002419365425,6.71786030673173,0.3002926943744962,607,0,selectable_miss,936,1,hit,936,1,hit,936,1,hit,936,1,hit,936,1,hit,0_0_0_10_14_16,-24.0
1,0,222,210,1,6,1,6,0.2028333204222603,6.046397024999644,0.35748277620627816,210,0,selectable_miss,574,0,selectable_miss,210,0,selectable_miss,222,1,hit,220,0,selectable_miss,220,0,selectable_miss,0_0_0_10_14_16,-25.0
1,1,826,228,0,0,0,0,0.30918854419152986,5.286441515783201,0.39615686571813036,228,0,gt_missing_top_l,242,0,gt_missing_top_l,228,0,gt_missing_top_l,242,0,gt_missing_top_l,242,0,gt_missing_top_l,242,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
1,2,922,154,1,8,1,8,0.24797516173555728,6.05010814644983,0.4432692179681064,154,0,selectable_miss,922,1,hit,154,0,selectable_miss,922,1,hit,922,1,hit,922,1,hit,0_0_0_10_14_16,-25.0
1,3,718,722,1,2,1,2,0.21050152697222904,5.100958390536423,0.7365784022477317,722,0,selectable_miss,718,1,hit,722,0,selectable_miss,718,1,hit,718,1,hit,718,1,hit,0_0_0_10_14_16,-25.0
1,4,107,107,1,1,1,1,0.24717749700890662,5.759260692085304,0.9193779873013741,107,1,hit,107,1,hit,107,1,hit,107,1,hit,107,1,hit,107,1,hit,0_0_0_10_14_16,-25.0
1,5,468,468,1,1,1,1,0.25112228897586775,5.596765492412834,0.8715025836988393,468,1,hit,468,1,hit,468,1,hit,468,1,hit,468,1,hit,468,1,hit,0_0_0_10_14_16,-25.0
1,6,89,921,1,17,1,17,0.3532071043167141,6.12555070436003,0.45572143249139907,921,0,selectable_miss,155,0,selectable_miss,921,0,selectable_miss,243,0,selectable_miss,989,0,selectable_miss,989,0,selectable_miss,0_0_0_10_14_16,-25.0
1,7,713,835,1,2,1,2,0.15896228232784304,5.872277018719338,0.5055247193956071,835,0,selectable_miss,713,1,hit,835,0,selectable_miss,713,1,hit,713,1,hit,713,1,hit,0_0_0_10_14_16,-25.0
1,8,865,865,1,1,1,1,1.0966443829385817,6.305323729762021,0.8271542315645751,865,1,hit,865,1,hit,865,1,hit,865,1,hit,865,1,hit,865,1,hit,0_0_0_10_14_16,-25.0
1,9,492,1008,0,0,0,0,0.2539620571649378,5.138200754224246,0.21042446671607573,1008,0,gt_missing_top_l,185,0,gt_missing_top_l,1008,0,gt_missing_top_l,185,0,gt_missing_top_l,185,0,gt_missing_top_l,185,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
1,10,765,147,1,4,1,4,1.3832173759094224,6.940824840964805,0.36314746466874936,147,0,selectable_miss,765,1,hit,147,0,selectable_miss,765,1,hit,765,1,hit,765,1,hit,0_0_0_10_14_16,-25.0
1,11,1023,289,1,5,1,5,0.6484304965791533,5.873855970370061,0.4804651200702389,289,0,selectable_miss,1023,1,hit,289,0,selectable_miss,1023,1,hit,1023,1,hit,1023,1,hit,0_0_0_10_14_16,-25.0
1,12,597,548,0,0,0,0,0.09081531651514692,5.20631329035432,0.6988366770721437,548,0,gt_missing_top_l,134,0,gt_missing_top_l,548,0,gt_missing_top_l,548,0,gt_missing_top_l,548,0,gt_missing_top_l,548,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
1,13,562,550,0,0,0,0,0.12478700600999544,5.274465676932822,0.5012628149942234,550,0,gt_missing_top_l,345,0,gt_missing_top_l,550,0,gt_missing_top_l,252,0,gt_missing_top_l,252,0,gt_missing_top_l,252,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
1,14,478,288,0,0,0,0,0.5896967662834786,5.480421718305562,0.9603508132741637,288,0,gt_missing_top_l,288,0,gt_missing_top_l,288,0,gt_missing_top_l,288,0,gt_missing_top_l,288,0,gt_missing_top_l,288,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
1,15,267,608,1,7,1,7,1.0946427746097707,6.1923318670007985,0.3193713460214411,608,0,selectable_miss,127,0,selectable_miss,608,0,selectable_miss,267,1,hit,267,1,hit,267,1,hit,0_0_0_10_14_16,-25.0
1,16,917,977,1,3,1,3,0.08523486962742884,5.494109699503601,0.2778111674325321,977,0,selectable_miss,917,1,hit,977,0,selectable_miss,917,1,hit,917,1,hit,917,1,hit,0_0_0_10_14_16,-25.0
1,17,656,10,1,2,1,2,0.20654529849540093,5.667387833958401,0.665031497340523,10,0,selectable_miss,590,0,selectable_miss,10,0,selectable_miss,656,1,hit,656,1,hit,656,1,hit,0_0_0_10_14_16,-25.0
1,18,889,264,0,0,0,0,0.42278339045761326,5.694606905422179,0.06338410721315928,264,0,gt_missing_top_l,218,0,gt_missing_top_l,264,0,gt_missing_top_l,996,0,gt_missing_top_l,218,0,gt_missing_top_l,218,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
1,19,510,510,1,1,1,1,1.2337316573084056,6.445756127385805,0.9283871199911481,510,1,hit,510,1,hit,510,1,hit,510,1,hit,510,1,hit,510,1,hit,0_0_0_10_14_16,-25.0
1,20,860,414,1,2,1,2,0.15693742567351004,5.787427678547401,0.3796679847691094,414,0,selectable_miss,433,0,selectable_miss,414,0,selectable_miss,860,1,hit,433,0,selectable_miss,433,0,selectable_miss,0_0_0_10_14_16,-25.0
1,21,553,553,1,1,1,1,1.2600429484065703,6.778343673943878,0.7954987287477576,553,1,hit,553,1,hit,553,1,hit,553,1,hit,553,1,hit,553,1,hit,0_0_0_10_14_16,-25.0
1,22,629,250,1,5,1,5,0.9250016229270053,5.887034254769606,0.8516496381860473,250,0,selectable_miss,250,0,selectable_miss,250,0,selectable_miss,629,1,hit,250,0,selectable_miss,250,0,selectable_miss,0_0_0_10_14_16,-25.0
1,23,759,209,0,0,0,0,0.00960591217699101,4.770307449313363,0.46270785860782276,209,0,gt_missing_top_l,525,0,gt_missing_top_l,209,0,gt_missing_top_l,870,0,gt_missing_top_l,525,0,gt_missing_top_l,525,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
1,24,874,329,1,6,1,6,0.07359506527993717,5.815890933200082,0.27459339911349195,329,0,selectable_miss,788,0,selectable_miss,329,0,selectable_miss,788,0,selectable_miss,788,0,selectable_miss,788,0,selectable_miss,0_0_0_10_14_16,-25.0
1,25,720,286,1,4,1,4,0.6915940633391569,6.361336782798404,0.5150593117406651,286,0,selectable_miss,720,1,hit,286,0,selectable_miss,720,1,hit,720,1,hit,720,1,hit,0_0_0_10_14_16,-25.0
1,26,314,314,1,1,1,1,0.6559248888120042,5.9633941679221785,0.7547664176543378,314,1,hit,473,0,selectable_miss,314,1,hit,314,1,hit,738,0,selectable_miss,738,0,selectable_miss,0_0_0_10_14_16,-25.0
1,27,602,824,1,3,1,3,0.512406700649912,6.212862806010051,0.34481304087047804,824,0,selectable_miss,602,1,hit,824,0,selectable_miss,602,1,hit,602,1,hit,602,1,hit,0_0_0_10_14_16,-25.0
1,28,7,13,1,24,1,24,0.7892382104076657,6.098931535293715,0.3149844281337429,13,0,selectable_miss,6,0,selectable_miss,13,0,selectable_miss,6,0,selectable_miss,6,0,selectable_miss,6,0,selectable_miss,0_0_0_10_14_16,-25.0
1,29,610,567,1,22,1,22,0.355655224826836,5.7471431870704865,0.643059725811274,567,0,selectable_miss,435,0,selectable_miss,567,0,selectable_miss,435,0,selectable_miss,567,0,selectable_miss,567,0,selectable_miss,0_0_0_10_14_16,-25.0
1,30,807,142,1,9,1,9,0.0746017682440634,6.24755696571233,0.40125051399933825,142,0,selectable_miss,852,0,selectable_miss,142,0,selectable_miss,852,0,selectable_miss,852,0,selectable_miss,852,0,selectable_miss,0_0_0_10_14_16,-25.0
1,31,897,396,1,6,1,6,1.0453532444942193,6.689139962795653,0.31392762086955806,396,0,selectable_miss,897,1,hit,396,0,selectable_miss,897,1,hit,267,0,selectable_miss,267,0,selectable_miss,0_0_0_10_14_16,-25.0
1,32,749,749,1,1,1,1,0.825552373552243,6.352577347866269,0.9759499140636221,749,1,hit,749,1,hit,749,1,hit,749,1,hit,749,1,hit,749,1,hit,0_0_0_10_14_16,-25.0
1,33,584,930,1,2,1,2,0.031074604842334597,6.245157552841856,0.8111571195425,930,0,selectable_miss,584,1,hit,930,0,selectable_miss,584,1,hit,584,1,hit,584,1,hit,0_0_0_10_14_16,-25.0
1,34,934,1018,1,19,1,19,0.32752897270737036,6.0823761673233045,0.8081097605919623,1018,0,selectable_miss,1018,0,selectable_miss,1018,0,selectable_miss,1018,0,selectable_miss,1018,0,selectable_miss,1018,0,selectable_miss,0_0_0_10_14_16,-25.0
2,0,803,961,1,2,1,2,0.927065986495105,6.764109712911387,0.33874035174793415,961,0,selectable_miss,468,0,selectable_miss,961,0,selectable_miss,803,1,hit,803,1,hit,803,1,hit,0_0_0_10_14_16,-25.0
2,1,826,485,1,20,1,20,0.3979535251273478,6.05385997704566,0.4225389119269923,485,0,selectable_miss,826,1,hit,485,0,selectable_miss,826,1,hit,826,1,hit,826,1,hit,0_0_0_10_14_16,-25.0
2,2,922,922,1,1,1,1,0.18798516117393216,6.8569327003778335,0.9375117085079284,922,1,hit,922,1,hit,922,1,hit,922,1,hit,922,1,hit,922,1,hit,0_0_0_10_14_16,-25.0
2,3,718,794,1,2,1,2,0.2696860279326125,5.591108603435955,0.35403877798032013,794,0,selectable_miss,718,1,hit,794,0,selectable_miss,718,1,hit,718,1,hit,718,1,hit,0_0_0_10_14_16,-25.0
2,4,86,573,0,0,0,0,0.5416382718147816,5.393478202850166,0.18288927118728746,573,0,gt_missing_top_l,462,0,gt_missing_top_l,751,0,gt_missing_top_l,133,0,gt_missing_top_l,133,0,gt_missing_top_l,133,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
2,5,468,109,0,0,0,0,0.0748561503361497,5.286425914695087,0.5100742332839692,109,0,gt_missing_top_l,944,0,gt_missing_top_l,119,0,gt_missing_top_l,119,0,gt_missing_top_l,119,0,gt_missing_top_l,119,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
2,6,89,89,1,1,1,1,0.22521418810995428,5.2410537074361585,0.9968787380915777,89,1,hit,89,1,hit,905,0,selectable_miss,89,1,hit,89,1,hit,89,1,hit,0_0_0_10_14_16,-25.0
2,7,713,949,1,3,1,3,0.7682739165357313,6.187749345719271,0.9407498615589683,949,0,selectable_miss,949,0,selectable_miss,713,1,hit,949,0,selectable_miss,713,1,hit,713,1,hit,0_0_0_10_14_16,-25.0
2,8,865,865,1,1,1,1,1.7494821683143265,6.458338550146393,0.9185256516009902,865,1,hit,865,1,hit,865,1,hit,865,1,hit,865,1,hit,865,1,hit,0_0_0_10_14_16,-25.0
2,9,492,971,0,0,0,0,0.21676652580065725,5.322484265299257,0.30367567022350805,971,0,gt_missing_top_l,371,0,gt_missing_top_l,149,0,gt_missing_top_l,371,0,gt_missing_top_l,371,0,gt_missing_top_l,371,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
2,10,765,765,1,1,1,1,0.21956134449087175,5.24850525775756,0.9134473176589039,765,1,hit,765,1,hit,765,1,hit,765,1,hit,765,1,hit,765,1,hit,0_0_0_10_14_16,-25.0
2,11,1023,286,0,0,0,0,0.26912075002142255,5.817444839120944,0.5791183722513149,286,0,gt_missing_top_l,61,0,gt_missing_top_l,286,0,gt_missing_top_l,286,0,gt_missing_top_l,286,0,gt_missing_top_l,286,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
2,12,597,677,0,0,0,0,0.5612363316175882,5.741690620621412,0.5545876891180392,677,0,gt_missing_top_l,240,0,gt_missing_top_l,994,0,gt_missing_top_l,240,0,gt_missing_top_l,240,0,gt_missing_top_l,240,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
2,13,562,944,1,6,1,6,0.3629917509656736,6.05258031922159,0.4579565212877471,944,0,selectable_miss,279,0,selectable_miss,927,0,selectable_miss,279,0,selectable_miss,279,0,selectable_miss,279,0,selectable_miss,0_0_0_10_14_16,-25.0
2,14,478,478,1,1,1,1,2.0268305236862383,7.315136863907736,0.9842788059431434,478,1,hit,478,1,hit,478,1,hit,478,1,hit,478,1,hit,478,1,hit,0_0_0_10_14_16,-25.0
2,15,267,267,1,1,1,1,1.3442237030217186,7.117343383253507,0.9139802802963547,267,1,hit,267,1,hit,999,0,selectable_miss,267,1,hit,267,1,hit,267,1,hit,0_0_0_10_14_16,-25.0
2,16,917,568,1,22,1,22,0.22088760559974205,5.556453708385734,0.9432066860386485,568,0,selectable_miss,568,0,selectable_miss,728,0,selectable_miss,568,0,selectable_miss,568,0,selectable_miss,568,0,selectable_miss,0_0_0_10_14_16,-25.0
2,17,656,213,0,0,0,0,0.05266963423941298,5.529931514992105,0.7743997996699279,213,0,gt_missing_top_l,213,0,gt_missing_top_l,931,0,gt_missing_top_l,213,0,gt_missing_top_l,575,0,gt_missing_top_l,575,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
2,18,889,889,1,1,1,1,2.7373325535743955,8.687292879424641,0.9416799223647245,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,0_0_0_10_14_16,-25.0
2,19,510,706,0,0,0,0,0.2956146354488024,5.519042369341656,0.6851532300126703,706,0,gt_missing_top_l,413,0,gt_missing_top_l,804,0,gt_missing_top_l,706,0,gt_missing_top_l,413,0,gt_missing_top_l,413,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
2,20,860,416,0,0,0,0,0.1821304873343023,5.886287160063835,0.22687279284651973,416,0,gt_missing_top_l,323,0,gt_missing_top_l,975,0,gt_missing_top_l,813,0,gt_missing_top_l,940,0,gt_missing_top_l,940,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
2,21,553,232,1,2,1,2,0.4898355336402426,5.488451642833332,0.6013672909536656,232,0,selectable_miss,553,1,hit,819,0,selectable_miss,553,1,hit,553,1,hit,553,1,hit,0_0_0_10_14_16,-25.0
2,22,629,11,1,4,1,4,0.5968578416602844,5.9813370710991265,0.43603334746817535,11,0,selectable_miss,629,1,hit,488,0,selectable_miss,629,1,hit,629,1,hit,629,1,hit,0_0_0_10_14_16,-25.0
2,23,759,759,1,1,1,1,0.7260275553202132,6.235571353290792,0.9929875541509633,759,1,hit,759,1,hit,759,1,hit,759,1,hit,759,1,hit,759,1,hit,0_0_0_10_14_16,-25.0
2,24,874,874,1,1,1,1,1.5677981370669545,7.115009647401434,0.9915604621868928,874,1,hit,874,1,hit,874,1,hit,874,1,hit,874,1,hit,874,1,hit,0_0_0_10_14_16,-25.0
2,25,720,721,1,18,1,18,0.4928666689710183,6.442196933193416,0.13198574842291205,721,0,selectable_miss,720,1,hit,721,0,selectable_miss,720,1,hit,720,1,hit,720,1,hit,0_0_0_10_14_16,-25.0
2,26,314,1021,0,0,0,0,1.6387776929480848,6.949412877689747,0.6732335625666094,1021,0,gt_missing_top_l,1021,0,gt_missing_top_l,1021,0,gt_missing_top_l,1021,0,gt_missing_top_l,1021,0,gt_missing_top_l,1021,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
2,27,602,26,1,3,1,3,0.28868195313655676,5.486927021168238,0.5614810933881611,26,0,selectable_miss,602,1,hit,26,0,selectable_miss,602,1,hit,602,1,hit,602,1,hit,0_0_0_10_14_16,-25.0
2,28,7,981,0,0,0,0,0.6206259640410218,5.466869499368462,0.34412832093235557,981,0,gt_missing_top_l,139,0,gt_missing_top_l,981,0,gt_missing_top_l,572,0,gt_missing_top_l,139,0,gt_missing_top_l,139,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
2,29,610,610,1,1,1,1,0.07328173376531545,5.276616282480998,0.8560101280076919,610,1,hit,610,1,hit,610,1,hit,209,0,selectable_miss,610,1,hit,610,1,hit,0_0_0_10_14_16,-25.0
2,30,775,827,0,0,0,0,1.0682179276016244,5.986258635479618,0.8656834232904707,827,0,gt_missing_top_l,827,0,gt_missing_top_l,827,0,gt_missing_top_l,954,0,gt_missing_top_l,827,0,gt_missing_top_l,827,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
2,31,912,912,1,1,1,1,0.2975799102677351,5.61303374984158,0.9730777772206868,912,1,hit,912,1,hit,912,1,hit,912,1,hit,912,1,hit,912,1,hit,0_0_0_10_14_16,-25.0
2,32,768,768,1,1,1,1,1.231135288748055,7.028235299985869,0.8373382291976091,768,1,hit,768,1,hit,768,1,hit,768,1,hit,768,1,hit,768,1,hit,0_0_0_10_14_16,-25.0
2,33,581,890,1,8,1,8,0.18014254050447387,5.570446423581849,0.9008286429010602,890,0,selectable_miss,890,0,selectable_miss,890,0,selectable_miss,581,1,hit,159,0,selectable_miss,159,0,selectable_miss,0_0_0_10_14_16,-25.0
2,34,93,93,1,1,1,1,1.1235125268411907,6.348746591746347,0.914481548953187,93,1,hit,93,1,hit,93,1,hit,93,1,hit,93,1,hit,93,1,hit,0_0_0_10_14_16,-25.0
3,0,222,447,0,0,0,0,0.3530912182751638,6.045775202261151,0.7797423371114377,447,0,gt_missing_top_l,497,0,gt_missing_top_l,447,0,gt_missing_top_l,497,0,gt_missing_top_l,497,0,gt_missing_top_l,497,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
3,1,711,83,0,0,0,0,0.477512384165693,5.863240734922664,0.8115408227445654,83,0,gt_missing_top_l,83,0,gt_missing_top_l,83,0,gt_missing_top_l,83,0,gt_missing_top_l,83,0,gt_missing_top_l,83,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
3,2,871,626,0,0,0,0,0.4425305302048248,6.1515177432400225,0.27656323150696543,626,0,gt_missing_top_l,858,0,gt_missing_top_l,626,0,gt_missing_top_l,858,0,gt_missing_top_l,858,0,gt_missing_top_l,858,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
3,3,718,116,0,0,0,0,0.5949169793760534,5.718316509998954,0.20733109635151228,116,0,gt_missing_top_l,941,0,gt_missing_top_l,116,0,gt_missing_top_l,35,0,gt_missing_top_l,35,0,gt_missing_top_l,35,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
3,4,107,697,0,0,0,0,0.35274849348078424,5.384573820766121,0.5702772389236873,697,0,gt_missing_top_l,483,0,gt_missing_top_l,697,0,gt_missing_top_l,483,0,gt_missing_top_l,483,0,gt_missing_top_l,483,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
3,5,468,468,1,1,1,1,0.3812530138923586,6.006382847905668,0.954756174797714,468,1,hit,468,1,hit,468,1,hit,468,1,hit,468,1,hit,468,1,hit,0_0_0_10_14_16,-25.0
3,6,89,862,1,2,1,2,0.16934383105204345,4.746485807274831,0.745346272265923,862,0,selectable_miss,89,1,hit,862,0,selectable_miss,89,1,hit,545,0,selectable_miss,545,0,selectable_miss,0_0_0_10_14_16,-25.0
3,7,713,1022,1,6,1,6,0.5655005062143241,5.175637880339325,0.4673176576235582,1022,0,selectable_miss,713,1,hit,1022,0,selectable_miss,713,1,hit,713,1,hit,713,1,hit,0_0_0_10_14_16,-25.0
3,8,865,877,1,11,1,11,0.25781544764861575,5.696049469853567,0.45858187055796706,877,0,selectable_miss,160,0,selectable_miss,877,0,selectable_miss,865,1,hit,160,0,selectable_miss,160,0,selectable_miss,0_0_0_10_14_16,-25.0
3,9,492,1001,0,0,0,0,0.3509595787209386,5.036288219742318,0.6418052829238481,1001,0,gt_missing_top_l,868,0,gt_missing_top_l,1001,0,gt_missing_top_l,868,0,gt_missing_top_l,868,0,gt_missing_top_l,868,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
3,10,765,769,1,4,1,4,1.0149107556938162,6.493776654913612,0.6000815231728994,769,0,selectable_miss,765,1,hit,769,0,selectable_miss,765,1,hit,928,0,selectable_miss,928,0,selectable_miss,0_0_0_10_14_16,-25.0
3,11,1023,638,0,0,0,0,0.7659180125707425,6.386809451983311,0.8129607538787277,638,0,gt_missing_top_l,638,0,gt_missing_top_l,638,0,gt_missing_top_l,125,0,gt_missing_top_l,638,0,gt_missing_top_l,638,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
3,12,597,373,1,3,1,3,0.20493902283573495,5.323566541997348,0.03445724071272033,373,0,selectable_miss,597,1,hit,373,0,selectable_miss,597,1,hit,597,1,hit,597,1,hit,0_0_0_10_14_16,-25.0
3,13,562,359,0,0,0,0,0.07971993577656239,6.396033388200998,0.5621862437229216,359,0,gt_missing_top_l,38,0,gt_missing_top_l,359,0,gt_missing_top_l,38,0,gt_missing_top_l,456,0,gt_missing_top_l,456,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
3,14,478,848,1,24,1,24,0.38055984222891054,5.2042796407147005,0.5970680659215107,848,0,selectable_miss,332,0,selectable_miss,848,0,selectable_miss,100,0,selectable_miss,100,0,selectable_miss,100,0,selectable_miss,0_0_0_10_14_16,-25.0
3,15,267,144,1,3,1,3,0.4423468829237689,6.102319615408894,0.7239421884203682,144,0,selectable_miss,144,0,selectable_miss,144,0,selectable_miss,144,0,selectable_miss,467,0,selectable_miss,467,0,selectable_miss,0_0_0_10_14_16,-25.0
3,16,917,816,1,18,1,18,0.05181165672420995,5.093247751790231,0.8914348132671356,816,0,selectable_miss,816,0,selectable_miss,816,0,selectable_miss,816,0,selectable_miss,816,0,selectable_miss,816,0,selectable_miss,0_0_0_10_14_16,-25.0
3,17,656,334,1,21,1,21,0.1001355148334969,4.979717033300241,0.4589674920182647,334,0,selectable_miss,32,0,selectable_miss,334,0,selectable_miss,32,0,selectable_miss,741,0,selectable_miss,741,0,selectable_miss,0_0_0_10_14_16,-25.0
3,18,889,889,1,1,1,1,0.6328139623984629,5.958381521862989,0.8373211453981956,889,1,hit,889,1,hit,889,1,hit,889,1,hit,647,0,selectable_miss,647,0,selectable_miss,0_0_0_10_14_16,-25.0
3,19,510,510,1,1,1,1,1.9185728257099361,8.049942281693815,0.9670207775995304,510,1,hit,510,1,hit,510,1,hit,510,1,hit,510,1,hit,510,1,hit,0_0_0_10_14_16,-25.0
3,20,860,319,1,5,1,5,0.19792918598552364,5.04039088285066,0.732855482588187,319,0,selectable_miss,658,0,selectable_miss,319,0,selectable_miss,860,1,hit,860,1,hit,860,1,hit,0_0_0_10_14_16,-25.0
3,21,553,847,1,24,1,24,0.0754239128147136,5.362284226704526,0.2345239287316046,847,0,selectable_miss,131,0,selectable_miss,847,0,selectable_miss,131,0,selectable_miss,131,0,selectable_miss,131,0,selectable_miss,0_0_0_10_14_16,-25.0
