dataset,packet_index,frame_index,payload_symbol_index,frame_symbol_index,gt_bin,case_index,noise_model,snr_db,seed,savaux_equal_bin,savaux_gls_bin,savaux_nus_joint_gls_bin,segmented_savaux_gls_bin,segmented_savaux_nus_gls_bin,cfr_whitened_ml_bin,savaux_equal_correct,savaux_gls_correct,savaux_nus_joint_gls_correct,segmented_savaux_gls_correct,segmented_savaux_nus_gls_correct,cfr_whitened_ml_correct,savaux_equal_margin_db,savaux_gls_margin_db,savaux_nus_joint_gls_margin_db,segmented_savaux_gls_margin_db,segmented_savaux_nus_gls_margin_db,cfr_whitened_ml_margin_db
0_0_0_10_14_32,2,1,26,34,314,61,awgn,-24.0,202,314,314,314,314,314,314,1,1,1,1,1,1,4.33895241316142,4.338953013522477,4.338953016707562,4.3389530118182265,4.338953013149911,4.338952961574289
0_0_0_10_14_32,2,1,27,35,602,62,awgn,-24.0,202,602,602,602,602,602,602,1,1,1,1,1,1,5.521840667589598,5.521841341395777,5.5218413410263505,5.521841341271161,5.521841336516684,5.521841325155794
0_0_0_10_14_32,2,1,28,36,7,63,awgn,-24.0,202,7,7,7,7,7,7,1,1,1,1,1,1,4.763599709273175,4.76359945152145,4.763599451794314,4.763599452374173,4.763599452487249,4.763599420405627
0_0_0_10_14_32,2,1,29,37,610,64,awgn,-24.0,202,610,610,610,610,610,610,1,1,1,1,1,1,3.5281288263330572,3.5281295714495995,3.5281295720601937,3.5281295679022513,3.5281295794816625,3.5281295094735348
0_0_0_10_14_32,2,1,30,38,775,65,awgn,-24.0,202,775,775,775,775,775,775,1,1,1,1,1,1,1.4994462801500694,1.4994465131239627,1.4994465188670145,1.4994465145015312,1.4994465162027142,1.4994465800581966
0_0_0_10_14_32,2,1,31,39,912,66,awgn,-24.0,202,912,912,912,912,912,912,1,1,1,1,1,1,1.18635533728808,1.1863546283470332,1.1863546316583866,1.1863546294639244,1.1863546369742668,1.1863546680490031
0_0_0_10_14_32,2,1,32,40,768,67,awgn,-24.0,202,768,768,768,768,768,768,1,1,1,1,1,1,2.373782451046848,2.373782076943546,2.373782085055006,2.373782073171681,2.3737820844919892,2.373782238703461
0_0_0_10_14_32,2,1,33,41,581,68,awgn,-24.0,202,581,581,581,581,581,581,1,1,1,1,1,1,5.694040263245154,5.694040064664039,5.694040061686573,5.694040064730278,5.694040053722645,5.694040256126237
0_0_0_10_14_32,2,1,34,42,93,69,awgn,-24.0,202,93,93,93,93,93,93,1,1,1,1,1,1,4.951496086313705,4.951497132824062,4.951497127758505,4.951497131721851,4.9514971263706515,4.951497036098625
0_0_0_10_14_32,3,2,0,8,222,70,awgn,-24.0,202,222,222,222,222,222,222,1,1,1,1,1,1,2.1269003864357,2.1269006629068183,2.1269006628808897,2.126900661929805,2.126900662110204,2.126900421027439
0_0_0_10_14_32,3,2,1,9,711,71,awgn,-24.0,202,711,711,711,711,711,711,1,1,1,1,1,1,6.639738747530726,6.639738919728867,6.639738918895715,6.639738915838046,6.639738924156115,6.639738790121264
0_0_0_10_14_32,3,2,2,10,871,72,awgn,-24.0,202,871,871,871,871,871,871,1,1,1,1,1,1,3.3514387283427443,3.3514384583657804,3.351438458198195,3.351438453772777,3.3514384566521764,3.3514383669081975
0_0_0_10_14_32,3,2,3,11,718,73,awgn,-24.0,202,718,718,718,718,718,718,1,1,1,1,1,1,4.945887632539648,4.9458875031573255,4.945887502877136,4.945887503924832,4.9458875061155565,4.94588752438128
0_0_0_10_14_32,3,2,4,12,107,74,awgn,-24.0,202,107,107,107,107,107,107,1,1,1,1,1,1,1.6667308443869409,1.6667298374339157,1.6667298435115274,1.666729839461377,1.666729849519876,1.6667299812410905
0_0_0_10_14_32,3,2,5,13,468,75,awgn,-24.0,202,468,468,468,468,468,468,1,1,1,1,1,1,3.0881269251269905,3.0881260592165187,3.088126059898249,3.0881260589260617,3.0881260596221622,3.0881263048084433
0_0_0_10_14_32,3,2,6,14,89,76,awgn,-24.0,202,89,89,89,89,89,89,1,1,1,1,1,1,2.463759856740741,2.463760319880902,2.4637603188728767,2.4637603184490144,2.4637603143789666,2.4637604090004537
0_0_0_10_14_32,3,2,7,15,713,77,awgn,-24.0,202,713,713,713,713,713,713,1,1,1,1,1,1,6.965191055374406,6.9651910749112975,6.9651910743428,6.965191075359459,6.965191069254462,6.965190951318107
0_0_0_10_14_32,3,2,8,16,865,78,awgn,-24.0,202,865,865,865,865,865,865,1,1,1,1,1,1,4.0208881124327664,4.020888571386886,4.0208885675366695,4.020888571219325,4.02088856982687,4.020888706915943
0_0_0_10_14_32,3,2,9,17,492,79,awgn,-24.0,202,492,492,492,492,492,492,1,1,1,1,1,1,5.314917998837362,5.314918653530052,5.314918655466151,5.314918650148605,5.314918650955085,5.314918686216965
0_0_0_10_14_32,3,2,10,18,765,80,awgn,-24.0,202,765,765,765,765,765,765,1,1,1,1,1,1,5.4431004683505,5.443101863563169,5.443101864809114,5.443101865067105,5.443101873379344,5.443101897086234
0_0_0_10_14_32,3,2,11,19,1023,81,awgn,-24.0,202,1023,1023,1023,1023,1023,1023,1,1,1,1,1,1,2.3238812397287676,2.323882856566729,2.3238828619213696,2.3238828555308464,2.323882868713919,2.3238829097147358
0_0_0_10_14_32,3,2,12,20,597,82,awgn,-24.0,202,597,597,597,597,597,597,1,1,1,1,1,1,5.357753000743777,5.357753929734304,5.357753933614868,5.357753925761015,5.357753927211189,5.357754016582151
0_0_0_10_14_32,3,2,13,21,562,83,awgn,-24.0,202,562,562,562,562,562,562,1,1,1,1,1,1,5.059450009383424,5.059451719271966,5.0594517199205935,5.05945172063472,5.059451723686341,5.059451707485579
0_0_0_10_14_32,3,2,14,22,478,84,awgn,-24.0,202,478,478,478,478,478,478,1,1,1,1,1,1,5.070423778498086,5.070424065277819,5.070424068882695,5.070424063848389,5.070424068470922,5.070424133609906
0_0_0_10_14_32,3,2,15,23,267,85,awgn,-24.0,202,267,267,267,267,267,267,1,1,1,1,1,1,5.428134953133385,5.428132761404655,5.428132761261521,5.428132760521958,5.428132761082005,5.428132712846123
0_0_0_10_14_32,3,2,16,24,917,86,awgn,-24.0,202,917,917,917,917,917,917,1,1,1,1,1,1,3.7274705969114814,3.7274718028785663,3.727471808544109,3.7274718027877105,3.727471805867764,3.727471900033633
0_0_0_10_14_32,3,2,17,25,656,87,awgn,-24.0,202,656,656,656,656,656,656,1,1,1,1,1,1,3.70508923349539,3.7050890924206525,3.705089102325745,3.7050890944303774,3.7050891098748826,3.7050890097325384
0_0_0_10_14_32,3,2,18,26,889,88,awgn,-24.0,202,889,889,889,889,889,889,1,1,1,1,1,1,2.7768044630219584,2.7768059457534373,2.7768059437500847,2.776805947319931,2.776805943050446,2.776806091759706
0_0_0_10_14_32,3,2,19,27,510,89,awgn,-24.0,202,510,510,510,510,510,510,1,1,1,1,1,1,1.1636016467739354,1.1636020044302402,1.1636020108248861,1.1636020021258706,1.1636020109970437,1.1636021237072172
0_0_0_10_14_32,3,2,20,28,860,90,awgn,-24.0,202,860,860,860,860,860,860,1,1,1,1,1,1,2.5314836294036542,2.5314831425527324,2.531483145508599,2.531483141445805,2.5314831353238394,2.5314830713262735
0_0_0_10_14_32,3,2,21,29,553,91,awgn,-24.0,202,553,553,553,553,553,553,1,1,1,1,1,1,3.6608192119624086,3.660820543755538,3.6608205351112373,3.6608205422027327,3.6608205392217914,3.660820293763329
0_0_0_10_14_32,3,2,22,30,629,92,awgn,-24.0,202,629,629,629,629,629,629,1,1,1,1,1,1,4.321742280565569,4.32174247115365,4.321742472831243,4.3217424746217095,4.321742476706156,4.321742443775275
0_0_0_10_14_32,3,2,23,31,759,93,awgn,-24.0,202,759,759,759,759,759,759,1,1,1,1,1,1,0.5022249614799232,0.5022239150042924,0.5022239162619537,0.5022239171267106,0.50222392131939,0.5022238861815508
0_0_0_10_14_32,3,2,24,32,874,94,awgn,-24.0,202,874,874,874,874,874,874,1,1,1,1,1,1,4.9347948019277865,4.934792990446639,4.934792993390355,4.9347929932638355,4.934792985762569,4.934792767576457
0_0_0_10_14_32,3,2,25,33,720,95,awgn,-24.0,202,720,720,720,720,720,720,1,1,1,1,1,1,4.963777209310985,4.9637780187579885,4.963778015915238,4.963778019181198,4.963778015456087,4.963778131251092
0_0_0_10_14_32,3,2,26,34,314,96,awgn,-24.0,202,314,314,314,314,314,314,1,1,1,1,1,1,1.9146630616718525,1.9146628487012638,1.9146628437033217,1.9146628447969285,1.9146628437799622,1.914662791309689
0_0_0_10_14_32,3,2,27,35,602,97,awgn,-24.0,202,602,602,602,602,602,602,1,1,1,1,1,1,1.6989857991934556,1.6989854174110597,1.6989854173710093,1.6989854207385777,1.6989854273912597,1.6989855535043752
0_0_0_10_14_32,3,2,28,36,7,98,awgn,-24.0,202,7,7,7,7,7,7,1,1,1,1,1,1,3.599901642141182,3.5999023371680234,3.5999023432280364,3.599902337195371,3.5999023435758906,3.5999025102724747
0_0_0_10_14_32,3,2,29,37,610,99,awgn,-24.0,202,610,610,610,610,610,610,1,1,1,1,1,1,0.09549288127070481,0.09549356659953599,0.09549356817438517,0.09549356607556735,0.09549357948939226,0.09549347748339723
0_0_0_10_14_32,3,2,30,38,778,100,awgn,-24.0,202,778,778,778,778,778,778,1,1,1,1,1,1,2.600011248262773,2.600012498533848,2.600012497398833,2.600012500436076,2.600012493560123,2.6000123034656153
0_0_0_10_14_32,3,2,31,39,897,101,awgn,-24.0,202,897,897,897,897,897,897,1,1,1,1,1,1,5.753405666570801,5.7534062826577586,5.753406283863397,5.7534062811647,5.7534062841379585,5.753406298495596
0_0_0_10_14_32,3,2,32,40,740,102,awgn,-24.0,202,740,740,740,740,740,740,1,1,1,1,1,1,2.0964473581910283,2.096446696750242,2.0964466991526476,2.0964466966831132,2.0964467022027917,2.096446796160824
0_0_0_10_14_32,3,2,33,41,590,103,awgn,-24.0,202,102,102,102,102,102,102,0,0,0,0,0,0,0.8276168917515851,0.8276172266691713,0.8276172296241766,0.8276172233054657,0.8276172226634357,0.8276172730030978
0_0_0_10_14_32,3,2,34,42,930,104,awgn,-24.0,202,930,930,930,930,930,930,1,1,1,1,1,1,4.685708730827928,4.685707633829917,4.685707639439206,4.6857076331686685,4.685707629041161,4.685707791548908
0_0_0_10_14_32,4,3,0,8,803,105,awgn,-24.0,202,803,803,803,803,803,803,1,1,1,1,1,1,0.8848734194794778,0.8848743655874896,0.8848743656967331,0.8848743652183871,0.8848743585426011,0.8848741503144447
0_0_0_10_14_32,4,3,1,9,711,106,awgn,-24.0,202,711,711,711,711,711,711,1,1,1,1,1,1,2.912680279399327,2.9126814097769733,2.9126814078444117,2.9126814062419273,2.912681400400129,2.912681374155641
0_0_0_10_14_32,4,3,2,10,871,107,awgn,-24.0,202,871,871,871,871,871,871,1,1,1,1,1,1,3.677809476000538,3.677810991137011,3.6778109867808335,3.6778109923443063,3.677810991133228,3.677811048809676
0_0_0_10_14_32,4,3,3,11,718,108,awgn,-24.0,202,718,718,718,718,718,718,1,1,1,1,1,1,1.9761851334479543,1.9761846413485527,1.97618463633493,1.9761846428924479,1.9761846410941928,1.9761848094387977
0_0_0_10_14_32,4,3,4,12,86,109,awgn,-24.0,202,86,86,86,86,86,86,1,1,1,1,1,1,3.98283709949279,3.9828373891999,3.982837390814435,3.982837390605061,3.982837383994683,3.982837459556245
0_0_0_10_14_32,4,3,5,13,468,110,awgn,-24.0,202,468,468,468,468,468,468,1,1,1,1,1,1,1.7595804485066546,1.7595803198026496,1.7595803212977188,1.7595803205732983,1.7595803222969406,1.7595803082176553
0_0_0_10_14_32,4,3,6,14,89,111,awgn,-24.0,202,89,89,89,89,89,89,1,1,1,1,1,1,6.449147164935529,6.449147363173607,6.449147362455408,6.4491473650958495,6.449147361709375,6.449147432031873
0_0_0_10_14_32,4,3,7,15,713,112,awgn,-24.0,202,713,713,713,713,713,713,1,1,1,1,1,1,2.086234976877372,2.086236355364398,2.086236358257537,2.0862363543838707,2.0862363560109523,2.086236346503855
0_0_0_10_14_32,4,3,8,16,865,113,awgn,-24.0,202,865,865,865,865,865,865,1,1,1,1,1,1,4.066995352916089,4.0669952792634385,4.066995278184194,4.06699527469803,4.066995277405442,4.066995131534601
0_0_0_10_14_32,4,3,9,17,492,114,awgn,-24.0,202,492,492,492,492,492,492,1,1,1,1,1,1,5.203414952005741,5.203415438257176,5.203415435958201,5.203415438952737,5.203415436853543,5.203415451450844
0_0_0_10_14_32,4,3,10,18,765,115,awgn,-24.0,202,765,765,765,765,765,765,1,1,1,1,1,1,4.035765067569541,4.035764821090016,4.035764820092451,4.0357648224915,4.03576482814337,4.035764803150481
0_0_0_10_14_32,4,3,11,19,1023,116,awgn,-24.0,202,1023,1023,1023,1023,1023,1023,1,1,1,1,1,1,2.8534472758123206,2.853447201092404,2.853447201297861,2.8534472017676777,2.853447198785645,2.853447141866412
0_0_0_10_14_32,4,3,12,20,597,117,awgn,-24.0,202,597,597,597,597,597,597,1,1,1,1,1,1,2.74984821404603,2.749849154304116,2.7498491487358305,2.749849154052581,2.7498491472331437,2.7498491171995356
0_0_0_10_14_32,4,3,13,21,562,118,awgn,-24.0,202,562,562,562,562,562,562,1,1,1,1,1,1,1.0898306579877457,1.0898309281111682,1.0898309247981204,1.0898309311277166,1.0898309303515774,1.0898308923815179
0_0_0_10_14_32,4,3,14,22,478,119,awgn,-24.0,202,478,478,478,478,478,478,1,1,1,1,1,1,2.0849341695823096,2.08493383945556,2.084933840171635,2.084933834768422,2.0849338434800972,2.084933828964897
0_0_0_10_14_32,4,3,15,23,267,120,awgn,-24.0,202,267,267,267,267,267,267,1,1,1,1,1,1,3.6799606889984156,3.679959585282417,3.679959581736287,3.6799595854280516,3.679959588564956,3.6799597133010313
0_0_0_10_14_32,4,3,16,24,917,121,awgn,-24.0,202,917,917,917,917,917,917,1,1,1,1,1,1,2.2722016795196542,2.2722031635562963,2.2722031623536023,2.272203163757013,2.2722031618673273,2.2722032338322067
0_0_0_10_14_32,4,3,17,25,656,122,awgn,-24.0,202,656,656,656,656,656,656,1,1,1,1,1,1,6.0788900605333085,6.078890229850547,6.078890226954146,6.0788902261153215,6.078890222987456,6.078890259306294
0_0_0_10_14_32,4,3,18,26,889,123,awgn,-24.0,202,889,889,889,889,889,889,1,1,1,1,1,1,1.950914421452591,1.9509143176986175,1.9509143203002495,1.9509143180279307,1.950914321047602,1.9509141700196617
0_0_0_10_14_32,4,3,19,27,510,124,awgn,-24.0,202,510,510,510,510,510,510,1,1,1,1,1,1,1.7483769081131824,1.7483755899099316,1.7483755976597064,1.748375589864688,1.7483755982262505,1.7483755231778337
0_0_0_10_14_32,4,3,20,28,860,125,awgn,-24.0,202,860,860,860,860,860,860,1,1,1,1,1,1,3.4501014737986235,3.4501013065939965,3.4501013011255415,3.4501013070204447,3.4501012977336343,3.4501013906059095
0_0_0_10_14_32,4,3,21,29,553,126,awgn,-24.0,202,553,553,553,553,553,553,1,1,1,1,1,1,3.7778016129349927,3.777801898652205,3.7778019004432033,3.7778018988391775,3.7778019018781523,3.777801863553129
0_0_0_10_14_32,4,3,22,30,629,127,awgn,-24.0,202,629,629,629,629,629,629,1,1,1,1,1,1,2.5722674740730755,2.5722676654746,2.5722676695002007,2.5722676628280663,2.5722676717449784,2.572267697360479
0_0_0_10_14_32,0,0,0,8,803,0,awgn,-26.0,202,803,803,803,803,803,803,1,1,1,1,1,1,4.195755952770275,4.195756764852007,4.195756761971854,4.195756764605713,4.195756761510543,4.195756553226117
0_0_0_10_14_32,0,0,1,9,711,1,awgn,-26.0,202,711,711,711,711,711,711,1,1,1,1,1,1,2.9307221124800984,2.930720785528427,2.9307207853344868,2.930720788883922,2.9307207906810873,2.930720685944172
0_0_0_10_14_32,0,0,2,10,922,2,awgn,-26.0,202,922,922,922,922,922,922,1,1,1,1,1,1,3.021105811503279,3.021104799718967,3.021104802999139,3.0211048002632532,3.0211048013547397,3.0211048174828288
0_0_0_10_14_32,0,0,3,11,718,3,awgn,-26.0,202,565,565,565,565,565,565,0,0,0,0,0,0,0.44075990026753853,0.44075976675684514,0.44075976834498853,0.4407597654885348,0.44075977895382057,0.44075961765118865
0_0_0_10_14_32,0,0,4,12,107,4,awgn,-26.0,202,107,107,107,107,107,107,1,1,1,1,1,1,0.703866443915689,0.7038668091591914,0.7038668092460818,0.7038668084295102,0.7038668107457191,0.7038668207722149
0_0_0_10_14_32,0,0,5,13,468,5,awgn,-26.0,202,468,468,468,468,468,468,1,1,1,1,1,1,3.2721228651900995,3.272123294917523,3.272123303300665,3.2721232967768357,3.2721233043751123,3.2721233901010836
0_0_0_10_14_32,0,0,6,14,89,6,awgn,-26.0,202,89,89,89,89,89,89,1,1,1,1,1,1,0.9289550751577635,0.9289539548938713,0.92895395476002,0.9289539546991142,0.9289539478462323,0.9289540817869869
0_0_0_10_14_32,0,0,7,15,713,7,awgn,-26.0,202,713,713,713,713,713,713,1,1,1,1,1,1,0.7309619482030166,0.7309634044898503,0.7309634051958996,0.730963405018733,0.7309634160211277,0.7309632931659092
0_0_0_10_14_32,0,0,8,16,865,8,awgn,-26.0,202,865,865,865,865,865,865,1,1,1,1,1,1,0.40114835472834565,0.40114749212938866,0.40114749555701795,0.40114749040622016,0.40114748458659055,0.40114747359326935
0_0_0_10_14_32,0,0,9,17,492,9,awgn,-26.0,202,492,492,492,492,492,492,1,1,1,1,1,1,0.12011936934059933,0.12011826765897139,0.12011826804061944,0.1201182612489539,0.12011826289430898,0.12011844632845693
0_0_0_10_14_32,0,0,10,18,765,10,awgn,-26.0,202,765,765,765,765,765,765,1,1,1,1,1,1,0.5634972327155751,0.5634988177599459,0.5634988156649472,0.5634988147465424,0.5634988103195202,0.5634989021462057
0_0_0_10_14_32,0,0,11,19,1023,11,awgn,-26.0,202,1023,1023,1023,1023,1023,1023,1,1,1,1,1,1,2.9551939325395464,2.9551921688027303,2.9551921611987697,2.9551921706372313,2.9551921679544053,2.95519221598431
0_0_0_10_14_32,0,0,12,20,597,12,awgn,-26.0,202,597,597,597,597,597,597,1,1,1,1,1,1,1.549912063474219,1.5499124036768195,1.5499124030212483,1.549912404798885,1.5499123969640416,1.5499122594532653
0_0_0_10_14_32,0,0,13,21,562,13,awgn,-26.0,202,562,562,562,562,562,562,1,1,1,1,1,1,4.081956778901708,4.081955662056242,4.0819556614856864,4.081955660750216,4.08195566581226,4.081955619791686
0_0_0_10_14_32,0,0,14,22,478,14,awgn,-26.0,202,478,478,478,478,478,478,1,1,1,1,1,1,2.570823940297612,2.570824603787705,2.5708246056210675,2.570824602080587,2.570824600762819,2.5708246283065734
0_0_0_10_14_32,0,0,15,23,267,15,awgn,-26.0,202,267,267,267,267,267,267,1,1,1,1,1,1,0.9944550809972224,0.9944551869483569,0.9944551845627376,0.9944551850468062,0.9944551806098306,0.9944551321198031
0_0_0_10_14_32,0,0,16,24,917,16,awgn,-26.0,202,880,880,880,880,880,880,0,0,0,0,0,0,0.0539307737060582,0.05393233662477506,0.053932334281941066,0.05393233870836152,0.053932335931125966,0.053932103602667286
0_0_0_10_14_32,0,0,17,25,656,17,awgn,-26.0,202,656,656,656,656,656,656,1,1,1,1,1,1,2.3069219512277854,2.306922319342111,2.306922319818957,2.3069223135837236,2.3069223102805334,2.3069223134304133
0_0_0_10_14_32,0,0,18,26,889,18,awgn,-26.0,202,889,889,889,889,889,889,1,1,1,1,1,1,2.461221698808648,2.4612221889877333,2.461222188521389,2.4612221890606842,2.46122218366621,2.4612222826585803
0_0_0_10_14_32,0,0,19,27,510,19,awgn,-26.0,202,510,510,510,510,510,510,1,1,1,1,1,1,1.682400441993037,1.682398544721021,1.6823985391868361,1.6823985449614645,1.68239854522967,1.6823985808629216
0_0_0_10_14_32,0,0,20,28,860,20,awgn,-26.0,202,278,278,278,278,278,278,0,0,0,0,0,0,0.12154460204503655,0.12154545956096661,0.12154546311504373,0.12154546188633666,0.12154545413933629,0.1215454597236045
0_0_0_10_14_32,0,0,21,29,553,21,awgn,-26.0,202,553,553,553,553,553,553,1,1,1,1,1,1,4.5468751154456575,4.546873597763411,4.546873602607661,4.546873599088912,4.546873609836099,4.546873683859402
0_0_0_10_14_32,0,0,22,30,629,22,awgn,-26.0,202,629,629,629,629,629,629,1,1,1,1,1,1,1.1647234775304975,1.1647231505730669,1.1647231572938885,1.164723150898626,1.1647231584153042,1.1647230179343497
0_0_0_10_14_32,0,0,23,31,759,23,awgn,-26.0,202,409,409,409,409,409,409,0,0,0,0,0,0,0.6288516151319548,0.6288519423084276,0.6288519466439674,0.6288519411990202,0.6288519436719869,0.6288517826379565
0_0_0_10_14_32,0,0,24,32,874,24,awgn,-26.0,202,874,874,874,874,874,874,1,1,1,1,1,1,1.6595905433492941,1.659590121423523,1.6595901141216043,1.6595901165205496,1.659590105740173,1.6595898831496905
0_0_0_10_14_32,0,0,25,33,720,25,awgn,-26.0,202,720,720,720,720,720,720,1,1,1,1,1,1,0.4840673002236494,0.48406772574634155,0.4840677331705428,0.4840677279046218,0.48406774315494755,0.4840676066047353
0_0_0_10_14_32,0,0,26,34,314,26,awgn,-26.0,202,314,314,314,314,314,314,1,1,1,1,1,1,4.160518161350916,4.160516514578733,4.160516509172519,4.160516518062269,4.16051651216652,4.160516406018855
0_0_0_10_14_32,0,0,27,35,602,27,awgn,-26.0,202,602,602,602,602,602,602,1,1,1,1,1,1,2.2040581258390097,2.204058635878477,2.2040586355881504,2.204058628624683,2.2040586138029115,2.204058790286337
0_0_0_10_14_32,0,0,28,36,7,28,awgn,-26.0,202,7,7,7,7,7,7,1,1,1,1,1,1,2.938981806705261,2.938983143086813,2.938983142808285,2.938983144353128,2.938983138314155,2.938983195063126
0_0_0_10_14_32,0,0,29,37,610,29,awgn,-26.0,202,610,610,610,610,610,610,1,1,1,1,1,1,2.390784526154455,2.390785922987039,2.3907859290940077,2.390785923716811,2.390785936416452,2.3907859122773085
0_0_0_10_14_32,0,0,30,38,826,30,awgn,-26.0,202,826,826,826,826,826,826,1,1,1,1,1,1,0.7377277660867405,0.7377260526004978,0.7377260490918486,0.7377260552850827,0.7377260537212544,0.7377260888517916
0_0_0_10_14_32,0,0,31,39,928,31,awgn,-26.0,202,928,928,928,928,928,928,1,1,1,1,1,1,2.031538734898673,2.031539060439294,2.03153905122259,2.0315390556128494,2.0315390536806213,2.031538880771268
0_0_0_10_14_32,0,0,32,40,761,32,awgn,-26.0,202,761,761,761,761,761,761,1,1,1,1,1,1,1.3127959515154377,1.312795764571033,1.3127957654607705,1.3127957610630019,1.3127957611953613,1.3127957870714446
0_0_0_10_14_32,0,0,33,41,590,33,awgn,-26.0,202,283,283,283,283,283,283,0,0,0,0,0,0,0.1079220893036849,0.10792278950623163,0.10792279391478378,0.10792279101833077,0.10792279024995714,0.1079231480662255
0_0_0_10_14_32,0,0,34,42,936,34,awgn,-26.0,202,936,936,936,936,936,936,1,1,1,1,1,1,4.167952424448699,4.16795165183226,4.1679516541514,4.167951655567724,4.167951655203928,4.1679516489582795
0_0_0_10_14_32,2,1,0,8,803,35,awgn,-26.0,202,803,803,803,803,803,803,1,1,1,1,1,1,0.3065505856210421,0.3065511587941996,0.3065511550712183,0.3065511549683701,0.3065511559219279,0.30655113208334794
0_0_0_10_14_32,2,1,1,9,826,36,awgn,-26.0,202,826,826,826,826,826,826,1,1,1,1,1,1,3.700087063529435,3.700084170307405,3.70008417072595,3.7000841670798095,3.7000841529642674,3.700084062119054
0_0_0_10_14_32,2,1,2,10,922,37,awgn,-26.0,202,922,922,922,922,922,922,1,1,1,1,1,1,4.399760263823227,4.399762053718527,4.399762058106685,4.399762050803624,4.399762051389199,4.39976220175475
0_0_0_10_14_32,2,1,3,11,718,38,awgn,-26.0,202,718,718,718,718,718,718,1,1,1,1,1,1,1.849531373462234,1.8495309868340573,1.8495309856943103,1.8495309882095736,1.8495309936583664,1.8495311132658645
0_0_0_10_14_32,2,1,4,12,86,39,awgn,-26.0,202,91,91,91,91,91,91,0,0,0,0,0,0,0.780593623750948,0.7805929610279978,0.7805929614598474,0.780592959488752,0.7805929653577486,0.7805929218797991
0_0_0_10_14_32,2,1,5,13,468,40,awgn,-26.0,202,468,468,468,468,468,468,1,1,1,1,1,1,1.1428650209364544,1.1428647652728172,1.1428647663428284,1.142864760428784,1.1428647686130695,1.1428648965519925
0_0_0_10_14_32,2,1,6,14,89,41,awgn,-26.0,202,89,89,89,89,89,89,1,1,1,1,1,1,0.14515489844506557,0.14515508713489758,0.14515507896072496,0.14515508813019204,0.14515507464053637,0.14515498993639914
