dataset,snr_db,seed,packet_index,payload_symbol_index,gt_bin,raw_fft_bin,is_gt,is_savaux,savaux_ok,candidate_rank,gt_savaux_rank,savaux_margin_db,distance_to_gt,distance_to_savaux,savaux_power,log_savaux_power,best_pattern_power,mean_pattern_power,coherent_pattern_power,whitened_pattern_power,stable_pattern_power,pattern_consistency,mean_gain_vs_savaux,coherent_gain_vs_savaux,whitened_gain_vs_savaux,stable_gain_vs_savaux
0_0_0_10_14_32,-26.0,42,0,16,917,1017,0,0,0,11,9,0.3267160352646315,100,33,0.1810609574944957,-1.7089215226770058,0.07594559654506736,0.021737918596603116,0.013725117523653829,0.04948413868418603,0.11432018707373282,0.6313906026770469,0.1200585642394162,0.07580384923166596,0.2733009886225216,0.6313906026770469
0_0_0_10_14_32,-26.0,42,0,16,917,171,0,0,0,12,9,0.3267160352646315,278,211,0.18036104613736725,-1.71279462517236,0.07216735245240569,0.017031812843385608,0.009378230668464415,0.03272955893932523,0.09931224056038597,0.5506302091680452,0.09443177009748421,0.05199698532088649,0.18146689454438858,0.5506302091680452
0_0_0_10_14_32,-26.0,42,0,16,917,960,0,0,0,13,9,0.3267160352646315,43,24,0.17912256694785356,-1.719684975910818,0.08970017801932764,0.023800172735440845,0.011193214349768558,0.04029852593310959,0.08424129139796162,0.47029971060255116,0.13287087797468639,0.0624891354590019,0.22497738068281123,0.47029971060255116
0_0_0_10_14_32,-26.0,42,0,16,917,61,0,0,0,14,9,0.3267160352646315,168,101,0.1780813764344522,-1.7255146621807964,0.09516321003858176,0.020686579873148495,0.011714221171684434,0.04511880140832423,0.10084241295096519,0.5662715269279325,0.11616363421788108,0.06578015852205735,0.25336058330013783,0.5662715269279325
0_0_0_10_14_32,-26.0,42,0,16,917,584,0,0,0,15,9,0.3267160352646315,333,400,0.1666089647438298,-1.7921057407101266,0.08747987687998782,0.01957534980989464,0.011237139285587793,0.040396037384186005,0.09564110788496188,0.5740453884460252,0.11749277621400978,0.06744618636137314,0.24246016681213448,0.5740453884460252
0_0_0_10_14_32,-26.0,42,0,16,917,656,0,0,0,16,9,0.3267160352646315,261,328,0.16395780242028568,-1.8081461865811899,0.06382925214477879,0.02365104526177065,0.017777804776690432,0.06482487573726337,0.12324232484365057,0.7516709971980108,0.14425080668710172,0.10842914770911123,0.39537536354075276,0.7516709971980108
0_0_0_10_14_32,-26.0,42,0,17,656,224,0,1,0,1,156,0.07552283529055802,432,0,0.2545520372406287,-1.3682499953634073,0.06596796174428574,0.02286190325381982,0.016448948822308084,0.06016405946152328,0.18314806893803867,0.7194916643503754,0.08981229732688567,0.06461919928285174,0.23635269280775795,0.7194916643503754
0_0_0_10_14_32,-26.0,42,0,17,656,381,0,0,0,2,156,0.07552283529055802,275,157,0.25016370114384756,-1.3856397708354757,0.04525862269274485,0.02393008690998396,0.017050216675864205,0.0612532734022548,0.17824194809585828,0.712501243309343,0.0956577105334072,0.06815623768717786,0.24485276289957564,0.712501243309343
0_0_0_10_14_32,-26.0,42,0,17,656,207,0,0,0,3,156,0.07552283529055802,449,17,0.24873423267388617,-1.3913702911880608,0.06157439415982291,0.025376215689803035,0.01972128116162162,0.07261643902163764,0.19330532956704996,0.7771561135313905,0.10202140419921059,0.07928655798447358,0.2919438882256492,0.7771561135313905
0_0_0_10_14_32,-26.0,42,0,17,656,65,0,0,0,4,156,0.07552283529055802,433,159,0.24785468270296462,-1.3949126613998417,0.06749247875351466,0.024972963695828986,0.016996747995847137,0.06283263165435649,0.16869137491264427,0.680605962626933,0.10075647320231275,0.06857545643475485,0.2535059292369986,0.680605962626933
0_0_0_10_14_32,-26.0,42,0,17,656,347,0,0,0,5,156,0.07552283529055802,309,123,0.24043126428461292,-1.4253210336762765,0.08533731652974805,0.029729878139365618,0.020660474877105012,0.07643859693140172,0.16708524912671696,0.694939776754358,0.12365229716619788,0.0859308997878411,0.31792286730612856,0.694939776754358
0_0_0_10_14_32,-26.0,42,0,17,656,714,0,0,0,6,156,0.07552283529055802,58,490,0.2330304408186814,-1.4565861866595724,0.048202244917725165,0.020424561548822537,0.013994755624582338,0.050877220450642476,0.1596707015986911,0.6851924625715712,0.0876476115183367,0.06005548277476552,0.21832864527012383,0.6851924625715712
0_0_0_10_14_32,-26.0,42,0,17,656,37,0,0,0,7,156,0.07552283529055802,405,187,0.21820061339731556,-1.522340394417019,0.08728932028514375,0.022473814132880347,0.01495283650130926,0.05577913022843917,0.14517865446977804,0.665344850362204,0.10299610886958595,0.06852793064372394,0.25563232550071924,0.665344850362204
0_0_0_10_14_32,-26.0,42,0,17,656,278,0,0,0,8,156,0.07552283529055802,378,54,0.2133809005229068,-1.5446764449497874,0.07834238106149048,0.024684325329053243,0.016727311488076786,0.06178094103881589,0.14459738076989148,0.6776491261192737,0.1156819812296337,0.07839179348800751,0.2895336034641188,0.6776491261192737
0_0_0_10_14_32,-26.0,42,0,17,656,695,0,0,0,9,156,0.07552283529055802,39,471,0.21029683474979777,-1.5592352475051652,0.052064522237832006,0.017693215998141394,0.00848189711648458,0.031637996716140954,0.10081356133658892,0.47938696488956956,0.08413448551991774,0.0403329756559388,0.15044447413477477,0.4793869648895696
0_0_0_10_14_32,-26.0,42,0,17,656,876,0,0,0,10,156,0.07552283529055802,220,372,0.20737946068788293,-1.5732050204538872,0.08748630601821623,0.01998356344318701,0.012137997456983393,0.041925779180955365,0.12596208747335746,0.6073990502990895,0.0963623079011828,0.058530374303806885,0.2021693905552965,0.6073990502990896
0_0_0_10_14_32,-26.0,42,0,17,656,987,0,0,0,11,156,0.07552283529055802,331,261,0.1957548441715753,-1.63089219769162,0.060647642294140755,0.025150544081808886,0.018171652412203546,0.06596503479000139,0.14143586614747675,0.7225152805082615,0.12847980436062634,0.0928286218872645,0.33697779009843726,0.7225152805082615
0_0_0_10_14_32,-26.0,42,0,17,656,380,0,0,0,12,156,0.07552283529055802,276,156,0.1862914524587076,-1.6804428829493727,0.06709874032753248,0.017211254252191513,0.010630146441689563,0.03895451567055464,0.11505875117840167,0.6176276456049694,0.09238885641307924,0.05706191186654571,0.2091052227916313,0.6176276456049694
0_0_0_10_14_32,-26.0,42,0,17,656,168,0,0,0,13,156,0.07552283529055802,488,56,0.18473160416792567,-1.6888512955975894,0.055552872466980756,0.018081321825702698,0.011121467122226286,0.04025937421126376,0.11362479369562693,0.6150804255039064,0.09787887626021112,0.060203380857974866,0.21793441567619895,0.6150804255039064
0_0_0_10_14_32,-26.0,42,0,17,656,63,0,0,0,14,156,0.07552283529055802,431,161,0.1722797380303156,-1.7586357394015417,0.06717695855714952,0.017046125238241276,0.010337473308697746,0.03708601227933255,0.1044775377762961,0.6064412389454149,0.0989444576195125,0.06000399946555926,0.21526624490691196,0.6064412389454149
0_0_0_10_14_32,-26.0,42,0,17,656,170,0,0,0,15,156,0.07552283529055802,486,54,0.1715845827027218,-1.762678940354257,0.0630097836369018,0.015857604238646697,0.007735571212791872,0.029184796861802382,0.08370146830120125,0.4878146217030343,0.09241858440231035,0.04508313678854297,0.1700898554059859,0.4878146217030343
0_0_0_10_14_32,-26.0,42,0,17,656,64,0,0,0,16,156,0.07552283529055802,432,160,0.16939510049287154,-1.7755214198927742,0.06113559641428105,0.017899181241816484,0.009378922246562648,0.03361856543836358,0.08876067877114115,0.5239861041605295,0.10566528305563191,0.05536714001334018,0.1984624427775484,0.5239861041605295
0_0_0_10_14_32,-26.0,42,0,18,889,553,0,1,0,1,2,0.4024715946204138,336,0,0.277767082776851,-1.2809723482066218,0.04838470058646615,0.0225018110412465,0.016130482705970527,0.05838330258175779,0.19911806728831544,0.7168526425007687,0.08100963878187005,0.0580719736288163,0.21018798195271046,0.7168526425007687
0_0_0_10_14_32,-26.0,42,0,18,889,889,1,0,0,2,2,0.4024715946204138,0,336,0.2531824617201437,-1.3736448576192726,0.0853680800517845,0.02973990831693587,0.021746004601597896,0.08069688641678481,0.18512857938014604,0.7312061748762784,0.1174643303287295,0.08589064366407391,0.3187301595399742,0.7312061748762784
0_0_0_10_14_32,-26.0,42,0,18,889,894,0,0,0,3,2,0.4024715946204138,5,341,0.19656074390559386,-1.6267837661528817,0.05448090231151703,0.023209660270332725,0.01688115262450827,0.06242388880876604,0.14296512224690336,0.7273330340852193,0.11807881782071444,0.0858826248267361,0.3175806499732602,0.7273330340852193
0_0_0_10_14_32,-26.0,42,0,18,889,460,0,0,0,4,2,0.4024715946204138,429,93,0.1964925711981147,-1.6271306539950299,0.08279510346112592,0.02292845738292352,0.012956650899695079,0.04551232265106394,0.11103606347688952,0.5650903889131605,0.11668867297688205,0.06593964759426689,0.23162363021437535,0.5650903889131605
0_0_0_10_14_32,-26.0,42,0,18,889,699,0,0,0,5,2,0.4024715946204138,190,146,0.19524019840567153,-1.6335246917494497,0.06813318207709719,0.019186944386068563,0.01299029575521167,0.04760439182621543,0.13218508739919044,0.6770382763314718,0.09827353456280447,0.06653494444940246,0.24382474620980807,0.6770382763314718
0_0_0_10_14_32,-26.0,42,0,18,889,746,0,0,0,6,2,0.4024715946204138,143,193,0.19324516491127852,-1.6437956116916257,0.07317770166808582,0.015610106720472383,0.009954208524916743,0.037125980267986636,0.12322802799522306,0.6376771602632268,0.08077876995079901,0.05151077663178199,0.19211854684711868,0.6376771602632268
0_0_0_10_14_32,-26.0,42,0,18,889,1002,0,0,0,7,2,0.4024715946204138,113,449,0.18893785455258527,-1.6663371298840608,0.02974668187907921,0.013091547022471938,0.007485240245959928,0.0274986744330528,0.10802735768773167,0.5717613230209802,0.06929022801425054,0.03961747244185327,0.14554348835055367,0.5717613230209802
0_0_0_10_14_32,-26.0,42,0,18,889,310,0,0,0,8,2,0.4024715946204138,445,243,0.18838356411585355,-1.6692751599455837,0.04685532295119062,0.017835285909120754,0.011705206020093863,0.04187602799279187,0.12363516009844178,0.6562948348424266,0.09467538207394927,0.06213496424186617,0.22229130332749536,0.6562948348424266
0_0_0_10_14_32,-26.0,42,0,18,889,364,0,0,0,9,2,0.4024715946204138,499,189,0.18815731862663032,-1.670476864869639,0.046916104722355904,0.018115853662956188,0.010364944002348313,0.0392597891852779,0.10765377704418858,0.5721476997544336,0.09628035622097886,0.05508658434337053,0.20865406390693206,0.5721476997544336
0_0_0_10_14_32,-26.0,42,0,18,889,445,0,0,0,10,2,0.4024715946204138,444,108,0.1867046906659766,-1.6782271046687758,0.099583851515655,0.019417014121612175,0.013783563412910885,0.05045241652634099,0.1325361318256449,0.7098703913270085,0.10399853400764375,0.07382548003344126,0.2702257578338121,0.7098703913270085
0_0_0_10_14_32,-26.0,42,0,18,889,899,0,0,0,11,2,0.4024715946204138,10,346,0.18342347410161697,-1.6959577333393094,0.09010692536953498,0.018733279478887935,0.010126047126154608,0.0380571485616045,0.09914733535519916,0.5405378773944242,0.10213130882315347,0.0552058408867818,0.20748243237678926,0.5405378773944242
0_0_0_10_14_32,-26.0,42,0,18,889,804,0,0,0,12,2,0.4024715946204138,85,251,0.18341293141317294,-1.6960152123042564,0.04960183748917787,0.015965810086240137,0.008339438884480459,0.0300216732381372,0.09580227522947853,0.5223310836991393,0.08704844289454201,0.045468107511428775,0.1636835146073076,0.5223310836991393
0_0_0_10_14_32,-26.0,42,0,18,889,278,0,0,0,13,2,0.4024715946204138,413,275,0.18208064382140154,-1.7033055921244473,0.04203517879048187,0.017439460288093886,0.011778412917217195,0.042159359098092535,0.12297519371200816,0.6753886142484838,0.09577877099995223,0.0646878914200806,0.23154223432692614,0.6753886142484838
0_0_0_10_14_32,-26.0,42,0,18,889,965,0,0,0,14,2,0.4024715946204138,76,412,0.17928248754146026,-1.7187925744102437,0.046889130685413734,0.021119300351320626,0.015540830344965843,0.057032187419806125,0.13192665838151502,0.735859147151816,0.11779901451019664,0.0866834823527977,0.3181135436143313,0.735859147151816
0_0_0_10_14_32,-26.0,42,0,18,889,685,0,0,0,15,2,0.4024715946204138,204,132,0.1789744681591401,-1.7205121192973187,0.10146050655474234,0.017575381784559408,0.011199957028746295,0.04207484975885377,0.11405193794345454,0.6372525596334898,0.09820049734094906,0.0625785182878015,0.23508855867330616,0.6372525596334898
0_0_0_10_14_32,-26.0,42,0,18,889,877,0,0,0,16,2,0.4024715946204138,12,324,0.17649588204225442,-1.7344577340863199,0.05745994674834154,0.020957594497450324,0.012844680719662977,0.046383524335139155,0.10817239800320887,0.6128890756630322,0.11874268257676925,0.07277609296622493,0.262802303364985,0.6128890756630322
0_0_0_10_14_32,-26.0,42,0,19,510,633,0,1,0,1,40,0.836676338542506,123,0,0.281739006089893,-1.2667741469126659,0.08094793445392356,0.022597960391263695,0.01488300930156007,0.05454552275480753,0.18555321700046948,0.6585996720002127,0.0802088454307015,0.05282551929217577,0.1936030211500213,0.6585996720002127
0_0_0_10_14_32,-26.0,42,0,19,510,933,0,0,0,2,40,0.836676338542506,423,300,0.2323696181525179,-1.4594259933915472,0.0753383693569645,0.019150199238537724,0.013924518744119646,0.050368454097511395,0.1689609107051634,0.7271213510979063,0.0824126638877907,0.059924007513668005,0.21676006742177287,0.7271213510979063
0_0_0_10_14_32,-26.0,42,0,19,510,320,0,0,0,3,40,0.836676338542506,190,313,0.229273183629207,-1.472841044805095,0.06014235818302753,0.019003903964179905,0.011890366196270222,0.042520919890299554,0.14345168853065304,0.6256801875384208,0.08288760012559535,0.05186112919119213,0.18545963037293836,0.6256801875384208
0_0_0_10_14_32,-26.0,42,0,19,510,184,0,0,0,4,40,0.836676338542506,326,449,0.2274846757624127,-1.4806724021459685,0.05087657258322949,0.0209212839189084,0.015220538310672585,0.05430446003116149,0.1654984099423948,0.7275145430685757,0.09196788244654686,0.06690797197508402,0.23871700302079957,0.7275145430685758
0_0_0_10_14_32,-26.0,42,0,19,510,783,0,0,0,5,40,0.836676338542506,273,150,0.22545724739590245,-1.4896247282759831,0.05505206228204817,0.01998528157662047,0.01312129689117688,0.04740293751799257,0.14802350760020672,0.6565480121394268,0.08864333175116948,0.058198603250646054,0.210252445044506,0.6565480121394268
0_0_0_10_14_32,-26.0,42,0,19,510,82,0,0,0,6,40,0.836676338542506,428,473,0.21935032036799385,-1.5170851908376146,0.06389984985162692,0.02283058097287185,0.01766621316956524,0.06429630225374294,0.1697324094834877,0.7737960409573851,0.10408273365897093,0.08053880723733366,0.2931215333803754,0.7737960409573851
0_0_0_10_14_32,-26.0,42,0,19,510,340,0,0,0,7,40,0.836676338542506,170,293,0.20267098935404704,-1.5961713568619664,0.07560207929394827,0.023475342288435515,0.016885245184627577,0.061293741536717405,0.14577633437702667,0.7192757821020412,0.11582981048869463,0.08331357752998704,0.30242977414810485,0.7192757821020412
0_0_0_10_14_32,-26.0,42,0,19,510,733,0,0,0,8,40,0.836676338542506,223,100,0.19866450039793282,-1.6161378046815973,0.08008404745505718,0.01821177780251241,0.011839110475661776,0.043587461724590396,0.12914779618488467,0.6500798880836614,0.09167102208010743,0.059593487774351084,0.21940236749536526,0.6500798880836614
0_0_0_10_14_32,-26.0,42,0,19,510,920,0,0,0,9,40,0.836676338542506,410,287,0.1968283964007611,-1.6254230141186052,0.07163033336684564,0.02537768963947406,0.016712325667892353,0.06168248457231288,0.12962016275200625,0.6585440166269882,0.1289330711601323,0.08490810255784682,0.31338204090593486,0.6585440166269882
0_0_0_10_14_32,-26.0,42,0,19,510,713,0,0,0,10,40,0.836676338542506,203,80,0.19052115195962305,-1.6579920566704072,0.06429348714420044,0.019593667017006804,0.013572069925068259,0.0489234483518813,0.1319694978156044,0.6926763588096116,0.10284247610028764,0.07123655187611176,0.25678748972843496,0.6926763588096116
0_0_0_10_14_32,-26.0,42,0,19,510,364,0,0,0,11,40,0.836676338542506,146,269,0.19036009079432237,-1.6588377857682024,0.0440799524257742,0.01841575499120473,0.010570951618206665,0.037511578288300484,0.10926987847010715,0.574016738561916,0.09674168001475861,0.05553134364507222,0.19705589617957514,0.574016738561916
0_0_0_10_14_32,-26.0,42,0,19,510,424,0,0,0,12,40,0.836676338542506,86,209,0.1847327057574768,-1.6888453324259296,0.053293931195041555,0.017957150847178163,0.01209584722077745,0.043841441342252305,0.12443502894972949,0.6735950109077702,0.09720612694729272,0.06547756214136374,0.237323657240255,0.6735950109077702
0_0_0_10_14_32,-26.0,42,0,19,510,115,0,0,0,13,40,0.836676338542506,395,506,0.18279300358287642,-1.6994008943111907,0.06980857097427715,0.01633999326267176,0.009601652859623944,0.03554112587292011,0.1074122208838534,0.5876166963641681,0.08939069298275072,0.05252746369622761,0.19443373201538394,0.5876166963641681
0_0_0_10_14_32,-26.0,42,0,19,510,493,0,0,0,14,40,0.836676338542506,17,140,0.181485216447542,-1.7065810806742907,0.052856424441528424,0.01489573459924479,0.008911602858018671,0.03302566985170855,0.10857632853260224,0.5982654160923683,0.08207684841123342,0.04910373986629679,0.18197443570426886,0.5982654160923683
0_0_0_10_14_32,-26.0,42,0,19,510,604,0,0,0,15,40,0.836676338542506,94,29,0.17972206856333717,-1.7163436849235523,0.06748311873237414,0.0196972352394856,0.01322295932568719,0.048551407427125035,0.12064929791656556,0.6713104232608288,0.10959831142019129,0.07357448882816074,0.2701471656499139,0.6713104232608288
0_0_0_10_14_32,-26.0,42,0,19,510,639,0,0,0,16,40,0.836676338542506,129,6,0.17356143584927342,-1.751223645158843,0.06440925694811037,0.02036287784829449,0.013970823587423561,0.05125722792391685,0.11907924900866707,0.6860927856812586,0.11732374619197261,0.08049497585141145,0.29532613436334065,0.6860927856812586
0_0_0_10_14_32,-26.0,42,0,20,860,340,0,1,0,1,113,0.06745662420560332,504,0,0.27824163369061594,-1.2792653568773866,0.05315248260449554,0.02720509062401689,0.019332860221806785,0.07108590984071053,0.19772794314013542,0.7106339210184276,0.09777505351433831,0.06948226965668082,0.2554826497308192,0.7106339210184276
0_0_0_10_14_32,-26.0,42,0,20,860,830,0,0,0,2,113,0.06745662420560332,30,490,0.27395324698103707,-1.294797818609339,0.05863449584118171,0.0222574445094735,0.01557971483104538,0.05724128058842955,0.1917611639191935,0.6999777006930936,0.08124541232765221,0.05686997691297231,0.20894543583340613,0.6999777006930936
0_0_0_10_14_32,-26.0,42,0,20,860,335,0,0,0,3,113,0.06745662420560332,499,5,0.2147155364160689,-1.5384412133430363,0.07800718942097935,0.018733746489437687,0.010520336149761606,0.03804244895328805,0.1205781033146257,0.5615713950059642,0.08724914275945096,0.0489966228124994,0.17717604225700098,0.5615713950059642
0_0_0_10_14_32,-26.0,42,0,20,860,438,0,0,0,4,113,0.06745662420560332,422,98,0.2030078885641764,-1.5945104407733257,0.08308323850231582,0.019716871892826577,0.009845522029332327,0.03719137311104893,0.10137098064292936,0.4993450321556504,0.09712367352953148,0.04849822388167879,0.18320161533669518,0.4993450321556504
0_0_0_10_14_32,-26.0,42,0,20,860,82,0,0,0,5,113,0.06745662420560332,246,258,0.1994982976480708,-1.6119495757810027,0.056803580370197594,0.021271916702079546,0.013369996367798967,0.04975056816971064,0.125390276404948,0.628528052034536,0.10662705874114635,0.06701809752474476,0.24937840952143955,0.6285280520345359
0_0_0_10_14_32,-26.0,42,0,20,860,135,0,0,0,6,113,0.06745662420560332,299,205,0.19736919945370435,-1.6226791952931294,0.04937022438562999,0.01924010109154507,0.011229910409515825,0.04166155273642924,0.11519889718443102,0.5836721104573994,0.09748279440155554,0.056897988341640685,0.2110843680358623,0.5836721104573994
0_0_0_10_14_32,-26.0,42,0,20,860,598,0,0,0,7,113,0.06745662420560332,262,258,0.18690838918191677,-1.677136679589404,0.05959040748640817,0.018988758181476204,0.01112283503534975,0.04194363021276219,0.1094832616079895,0.5857589490080626,0.10159393200373988,0.059509554836107245,0.22440742438767003,0.5857589490080626
0_0_0_10_14_32,-26.0,42,0,20,860,402,0,0,0,8,113,0.06745662420560332,458,62,0.18247228103941726,-1.7011570022107643,0.05509134079217535,0.017992217126055844,0.00905889103250275,0.03299284724762335,0.09187286362804468,0.5034894237344384,0.0986024673093729,0.04964529944438996,0.1808101869483196,0.5034894237344384
0_0_0_10_14_32,-26.0,42,0,20,860,361,0,0,0,9,113,0.06745662420560332,499,21,0.1819151834083108,-1.704214725757909,0.0454186673042452,0.016929784609416937,0.009401459394636118,0.03520335414265341,0.10102126220375571,0.5553206736845724,0.09306416480595703,0.05168045469593613,0.19351520572990907,0.5553206736845724
0_0_0_10_14_32,-26.0,42,0,20,860,953,0,0,0,10,113,0.06745662420560332,93,411,0.17225705232724042,-1.758767427533218,0.05047057213755129,0.020754759336821013,0.015689668207699597,0.05749258616746569,0.130218614130397,0.7559551981826435,0.12048713858979052,0.09108287873110471,0.3337604202018144,0.7559551981826435
0_0_0_10_14_32,-26.0,42,0,20,860,749,0,0,0,11,113,0.06745662420560332,111,409,0.171144496293004,-1.7652470717359448,0.057103184879317335,0.01473160846773752,0.006697140207926351,0.024224813375989366,0.0778040422401485,0.4546102499664721,0.08607702138733465,0.03913149620926557,0.1415459678850311,0.4546102499664721
0_0_0_10_14_32,-26.0,42,0,20,860,205,0,0,0,12,113,0.06745662420560332,369,135,0.1705830954302181,-1.768532737754365,0.07642856039346262,0.020470640647748443,0.011080085378634724,0.04204997815786206,0.09233102637295819,0.5412671527626771,0.1200039229920209,0.06495418171824272,0.246507299283145,0.5412671527626771
0_0_0_10_14_32,-26.0,42,0,20,860,543,0,0,0,13,113,0.06745662420560332,317,203,0.1664936639038075,-1.7927980249175213,0.04791041840004146,0.01881348184419395,0.011755065576128664,0.04403886314765212,0.10402879984723185,0.6248213740273924,0.11299818505443865,0.07060368124831591,0.26450774230721347,0.6248213740273924
0_0_0_10_14_32,-26.0,42,0,20,860,1003,0,0,0,14,113,0.06745662420560332,143,361,0.16524773536251391,-1.800309504655811,0.05435714497224468,0.019804245265088165,0.01258232165617121,0.044916881808844865,0.10498759894426866,0.6353345703283076,0.1198457892426931,0.07614217301416333,0.27181541526307756,0.6353345703283076
0_0_0_10_14_32,-26.0,42,0,20,860,431,0,0,0,15,113,0.06745662420560332,429,91,0.16448613080118335,-1.8049290235701096,0.05405799786820434,0.020613482172990538,0.012505485276788268,0.04632400879936363,0.09978803531143753,0.606665345129023,0.1253204879498706,0.07602759707384582,0.28162866117482027,0.606665345129023
0_0_0_10_14_32,-26.0,42,0,20,860,266,0,0,0,16,113,0.06745662420560332,430,74,0.16000491622886504,-1.8325507377899508,0.04351063392534415,0.013100463307166417,0.008651875621500054,0.031829496047758574,0.10567127296050602,0.6604251634953378,0.08187537993162664,0.054072561177587415,0.19892823794383202,0.6604251634953378
0_0_0_10_14_32,-26.0,42,0,21,553,244,0,1,0,1,5,0.19888251340493113,309,0,0.2880512516867384,-1.244616857433084,0.06485403036114479,0.028630522336065296,0.019872300432927745,0.07291684336059968,0.1999349137402582,0.6940949312648413,0.09939384803368802,0.06898876611909077,0.2531384360721273,0.6940949312648413
0_0_0_10_14_32,-26.0,42,0,21,553,367,0,0,0,2,5,0.19888251340493113,186,123,0.27515760166881265,-1.2904112484954222,0.06680832151617111,0.023373560740478447,0.01679662012643551,0.061415037838653055,0.1977327186665312,0.7186162310882758,0.08494608398503022,0.06104363471903055,0.22319949536620073,0.7186162310882758
0_0_0_10_14_32,-26.0,42,0,21,553,775,0,0,0,3,5,0.19888251340493113,222,493,0.24224554282605837,-1.4178034274473648,0.06931901421068176,0.02418869845112259,0.016586545182669204,0.05979086482069692,0.16611132052035524,0.6857146620015608,0.09985198558840361,0.0684699705479369,0.24681925670611435,0.6857146620015608
0_0_0_10_14_32,-26.0,42,0,21,553,596,0,0,0,4,5,0.19888251340493113,43,352,0.22754972515426264,-1.4803864923678858,0.059874479293241654,0.02402598175534945,0.016047864763941946,0.057417310186907614,0.1519890947030586,0.667937940158006,0.10558563293830188,0.07052465017508866,0.25232862904133474,0.667937940158006
0_0_0_10_14_32,-26.0,42,0,21,553,553,1,0,0,5,5,0.19888251340493113,0,309,0.22690515779104548,-1.4832231558943398,0.0744412242147022,0.022001557530637143,0.014870208413968479,0.055061160375400625,0.15335855117796918,0.6758707147556136,0.09696367303778146,0.06553490700137497,0.2426615635864296,0.6758707147556136
0_0_0_10_14_32,-26.0,42,0,21,553,130,0,0,0,6,5,0.19888251340493113,423,114,0.21186335851808824,-1.5518137474043279,0.05794868160254782,0.020533591052390013,0.012801024780920782,0.046582543084419684,0.13207958099679207,0.6234187068525845,0.09691902930273295,0.06042113591731753,0.21987069123348485,0.6234187068525845
0_0_0_10_14_32,-26.0,42,0,21,553,522,0,0,0,7,5,0.19888251340493113,31,278,0.21107415331931634,-1.5555457697134705,0.06233388872556428,0.023704875589852778,0.0160869662789614,0.057691027777226525,0.14324237956607047,0.6786353388771913,0.11230591342935137,0.07621476161804037,0.2733211379507496,0.6786353388771913
0_0_0_10_14_32,-26.0,42,0,21,553,900,0,0,0,8,5,0.19888251340493113,347,368,0.20865440883790498,-1.567075941863935,0.051357069218099745,0.01709779988849162,0.01026722782100713,0.03804512577656619,0.12529696015674502,0.6004999408092214,0.08194315175853388,0.04920685778072064,0.18233559496038199,0.6004999408092214
0_0_0_10_14_32,-26.0,42,0,21,553,345,0,0,0,9,5,0.19888251340493113,208,101,0.19046737929807023,-1.6582743363586296,0.05451279966096375,0.0181404234035209,0.013524919068241787,0.05093995138151978,0.14200638170587135,0.7455679929508545,0.0952416286209945,0.07100910989632553,0.2674471165049305,0.7455679929508545
0_0_0_10_14_32,-26.0,42,0,21,553,293,0,0,0,10,5,0.19888251340493113,260,49,0.18932437129146606,-1.6642934847775912,0.054999832226354906,0.017857796930741195,0.010731265054523924,0.039189380913524224,0.11377047333942868,0.6009288321590585,0.09432381477844183,0.05668189985959638,0.20699596489451388,0.6009288321590585
0_0_0_10_14_32,-26.0,42,0,21,553,328,0,0,0,11,5,0.19888251340493113,225,84,0.18795459430763017,-1.671554864963018,0.07885982527705421,0.018943286653560338,0.011754338940361833,0.043867803615782665,0.1166261191784721,0.6205015610716442,0.1007865049712771,0.06253818366963247,0.2333957505927367,0.6205015610716442
0_0_0_10_14_32,-26.0,42,0,21,553,263,0,0,0,12,5,0.19888251340493113,290,19,0.1867048194398615,-1.678226414949412,0.07330691050879308,0.018128646560562352,0.010213511190948784,0.038267874639712644,0.10518776216319731,0.5633907173835905,0.09709790360500938,0.05470405756846895,0.20496457860338685,0.5633907173835905
0_0_0_10_14_32,-26.0,42,0,21,553,850,0,0,0,13,5,0.19888251340493113,297,418,0.17937618196350869,-1.7182701031463588,0.05088782332474299,0.020149609659418397,0.0133567627387554,0.04866160216681787,0.11890478991738228,0.6628794782886595,0.1123315784674106,0.07446229812981875,0.27128240569150547,0.6628794782886595
0_0_0_10_14_32,-26.0,42,0,21,553,431,0,0,0,14,5,0.19888251340493113,122,187,0.17172294806514188,-1.7618728679118465,0.05185957898888018,0.02028620932560625,0.012678532099733854,0.04664464524652796,0.10732389054847563,0.6249828095646429,0.11813336280431676,0.07383132098876118,0.2716273262955726,0.6249828095646429
0_0_0_10_14_32,-26.0,42,0,21,553,310,0,0,0,15,5,0.19888251340493113,243,66,0.17043670056262616,-1.7693913088889734,0.09989917368839465,0.020637040731025205,0.014798437921936324,0.05344342340744212,0.12221698671669848,0.7170813933457391,0.12108331517155967,0.08682659235414328,0.3135675780569607,0.7170813933457391
0_0_0_10_14_32,-26.0,42,0,21,553,154,0,0,0,16,5,0.19888251340493113,399,90,0.1685884496397172,-1.7802947432361131,0.058581130883058184,0.02030003191609415,0.01203986907703616,0.045435135113491655,0.09998914632018183,0.5930960663904564,0.1204117598772421,0.07141574113034448,0.2695032501371775,0.5930960663904564
0_0_0_10_14_32,-26.0,42,0,22,629,624,0,1,0,1,109,0.21185829977535045,5,0,0.25405788669060314,-1.3701931375722365,0.07755408338339116,0.021851535113667973,0.01327551205909788,0.0475536653782223,0.15434835680539424,0.6075322392701896,0.08601006407755889,0.05225388682881185,0.18717649744183742,0.6075322392701896
