packet_index,payload_symbol_index,top_l,gt_raw_fft_bin,amp_rank,amp_hit,codec_hit,codec_candidate_count,block_candidate_count
11,33,4,586,1,1,1,4,4096
11,33,8,586,1,1,1,8,4096
11,33,16,586,1,1,1,16,4096
11,33,32,586,1,1,1,32,4096
11,33,64,586,1,1,1,64,4096
11,33,128,586,1,1,1,116,4096
11,34,1,93,1,1,1,1,4096
11,34,4,93,1,1,1,4,4096
11,34,8,93,1,1,1,8,4096
11,34,16,93,1,1,1,16,4096
11,34,32,93,1,1,1,32,4096
11,34,64,93,1,1,1,64,4096
11,34,128,93,1,1,1,128,4096
12,0,1,803,1,1,1,1,4096
12,0,4,803,1,1,1,4,4096
12,0,8,803,1,1,1,8,4096
12,0,16,803,1,1,1,16,4096
12,0,32,803,1,1,1,32,4096
12,0,64,803,1,1,1,64,4096
12,0,128,803,1,1,1,128,4096
12,1,1,711,1,1,1,1,4096
12,1,4,711,1,1,1,4,4096
12,1,8,711,1,1,1,8,4096
12,1,16,711,1,1,1,16,4096
12,1,32,711,1,1,1,32,4096
12,1,64,711,1,1,1,64,4096
12,1,128,711,1,1,1,128,4096
12,2,1,871,1,1,1,1,4096
12,2,4,871,1,1,1,4,4096
12,2,8,871,1,1,1,8,4096
12,2,16,871,1,1,1,16,4096
12,2,32,871,1,1,1,32,4096
12,2,64,871,1,1,1,54,4096
12,2,128,871,1,1,1,54,4096
12,3,1,691,1,1,1,1,4096
12,3,4,691,1,1,1,4,4096
12,3,8,691,1,1,1,8,4096
12,3,16,691,1,1,1,16,4096
12,3,32,691,1,1,1,17,4096
12,3,64,691,1,1,1,17,4096
12,3,128,691,1,1,1,17,4096
12,4,1,107,1,1,1,1,4096
12,4,4,107,1,1,1,4,4096
12,4,8,107,1,1,1,8,4096
12,4,16,107,1,1,1,16,4096
12,4,32,107,1,1,1,32,4096
12,4,64,107,1,1,1,64,4096
12,4,128,107,1,1,1,128,4096
12,5,1,468,1,1,1,1,4096
12,5,4,468,1,1,1,4,4096
12,5,8,468,1,1,1,8,4096
12,5,16,468,1,1,1,16,4096
12,5,32,468,1,1,1,32,4096
12,5,64,468,1,1,1,56,4096
12,5,128,468,1,1,1,56,4096
12,6,1,89,1,1,1,1,4096
12,6,4,89,1,1,1,4,4096
12,6,8,89,1,1,1,8,4096
12,6,16,89,1,1,1,16,4096
12,6,32,89,1,1,1,32,4096
12,6,64,89,1,1,1,64,4096
12,6,128,89,1,1,1,128,4096
12,7,1,713,1,1,1,1,4096
12,7,4,713,1,1,1,4,4096
12,7,8,713,1,1,1,8,4096
12,7,16,713,1,1,1,16,4096
12,7,32,713,1,1,1,32,4096
12,7,64,713,1,1,1,64,4096
12,7,128,713,1,1,1,128,4096
12,8,1,865,1,1,1,1,4096
12,8,4,865,1,1,1,4,4096
12,8,8,865,1,1,1,8,4096
12,8,16,865,1,1,1,16,4096
12,8,32,865,1,1,1,32,4096
12,8,64,865,1,1,1,56,4096
12,8,128,865,1,1,1,56,4096
12,9,1,492,1,1,1,1,4096
12,9,4,492,1,1,1,4,4096
12,9,8,492,1,1,1,8,4096
12,9,16,492,1,1,1,16,4096
12,9,32,492,1,1,1,32,4096
12,9,64,492,1,1,1,56,4096
12,9,128,492,1,1,1,56,4096
12,10,1,765,1,1,1,1,4096
12,10,4,765,1,1,1,4,4096
12,10,8,765,1,1,1,8,4096
12,10,16,765,1,1,1,16,4096
12,10,32,765,1,1,1,32,4096
12,10,64,765,1,1,1,64,4096
12,10,128,765,1,1,1,121,4096
12,11,1,1023,1,1,1,1,4096
12,11,4,1023,1,1,1,4,4096
12,11,8,1023,1,1,1,8,4096
12,11,16,1023,1,1,1,16,4096
12,11,32,1023,1,1,1,31,4096
12,11,64,1023,1,1,1,31,4096
12,11,128,1023,1,1,1,31,4096
12,12,1,597,3,0,1,1,4096
12,12,4,597,3,1,1,4,4096
12,12,8,597,3,1,1,8,4096
12,12,16,597,3,1,1,16,4096
12,12,32,597,3,1,1,32,4096
12,12,64,597,3,1,1,64,4096
12,12,128,597,3,1,1,128,4096
12,13,1,562,1,1,1,1,4096
12,13,4,562,1,1,1,4,4096
12,13,8,562,1,1,1,8,4096
12,13,16,562,1,1,1,16,4096
12,13,32,562,1,1,1,32,4096
12,13,64,562,1,1,1,64,4096
12,13,128,562,1,1,1,128,4096
12,14,1,478,1,1,1,1,4096
12,14,4,478,1,1,1,4,4096
12,14,8,478,1,1,1,8,4096
12,14,16,478,1,1,1,16,4096
12,14,32,478,1,1,1,32,4096
12,14,64,478,1,1,1,64,4096
12,14,128,478,1,1,1,75,4096
12,15,1,267,1,1,1,1,4096
12,15,4,267,1,1,1,4,4096
12,15,8,267,1,1,1,8,4096
12,15,16,267,1,1,1,16,4096
12,15,32,267,1,1,1,32,4096
12,15,64,267,1,1,1,64,4096
12,15,128,267,1,1,1,123,4096
12,16,1,917,1,1,1,1,4096
12,16,4,917,1,1,1,4,4096
12,16,8,917,1,1,1,8,4096
12,16,16,917,1,1,1,16,4096
12,16,32,917,1,1,1,32,4096
12,16,64,917,1,1,1,57,4096
12,16,128,917,1,1,1,57,4096
12,17,1,656,1,1,1,1,4096
12,17,4,656,1,1,1,4,4096
12,17,8,656,1,1,1,8,4096
12,17,16,656,1,1,1,12,4096
12,17,32,656,1,1,1,12,4096
12,17,64,656,1,1,1,12,4096
12,17,128,656,1,1,1,12,4096
12,18,1,889,1,1,1,1,4096
12,18,4,889,1,1,1,4,4096
12,18,8,889,1,1,1,8,4096
12,18,16,889,1,1,1,16,4096
12,18,32,889,1,1,1,32,4096
12,18,64,889,1,1,1,64,4096
12,18,128,889,1,1,1,128,4096
12,19,1,510,1,1,1,1,4096
12,19,4,510,1,1,1,4,4096
12,19,8,510,1,1,1,8,4096
12,19,16,510,1,1,1,16,4096
12,19,32,510,1,1,1,32,4096
12,19,64,510,1,1,1,64,4096
12,19,128,510,1,1,1,107,4096
12,20,1,860,5,0,0,1,4096
12,20,4,860,5,0,1,4,4096
12,20,8,860,5,1,1,8,4096
12,20,16,860,5,1,1,16,4096
12,20,32,860,5,1,1,32,4096
12,20,64,860,5,1,1,64,4096
12,20,128,860,5,1,1,128,4096
12,21,1,553,1,1,1,1,4096
12,21,4,553,1,1,1,4,4096
12,21,8,553,1,1,1,8,4096
12,21,16,553,1,1,1,16,4096
12,21,32,553,1,1,1,32,4096
12,21,64,553,1,1,1,38,4096
12,21,128,553,1,1,1,38,4096
12,22,1,629,1,1,1,1,4096
12,22,4,629,1,1,1,4,4096
12,22,8,629,1,1,1,8,4096
12,22,16,629,1,1,1,16,4096
12,22,32,629,1,1,1,23,4096
12,22,64,629,1,1,1,23,4096
12,22,128,629,1,1,1,23,4096
12,23,1,759,1,1,1,1,4096
12,23,4,759,1,1,1,4,4096
12,23,8,759,1,1,1,8,4096
12,23,16,759,1,1,1,14,4096
12,23,32,759,1,1,1,14,4096
12,23,64,759,1,1,1,14,4096
12,23,128,759,1,1,1,14,4096
12,24,1,874,1,1,0,1,4096
12,24,4,874,1,1,1,4,4096
12,24,8,874,1,1,1,8,4096
12,24,16,874,1,1,1,16,4096
12,24,32,874,1,1,1,32,4096
12,24,64,874,1,1,1,64,4096
12,24,128,874,1,1,1,128,4096
12,25,1,720,1,1,1,1,4096
12,25,4,720,1,1,1,4,4096
12,25,8,720,1,1,1,8,4096
12,25,16,720,1,1,1,16,4096
12,25,32,720,1,1,1,32,4096
12,25,64,720,1,1,1,61,4096
12,25,128,720,1,1,1,61,4096
12,26,1,314,11,0,1,1,4096
12,26,4,314,11,0,1,4,4096
12,26,8,314,11,0,1,8,4096
12,26,16,314,11,1,1,16,4096
12,26,32,314,11,1,1,32,4096
12,26,64,314,11,1,1,64,4096
12,26,128,314,11,1,1,128,4096
12,27,1,602,1,1,1,1,4096
12,27,4,602,1,1,1,4,4096
12,27,8,602,1,1,1,8,4096
12,27,16,602,1,1,1,16,4096
12,27,32,602,1,1,1,32,4096
12,27,64,602,1,1,1,64,4096
12,27,128,602,1,1,1,117,4096
12,28,1,7,1,1,1,1,4096
12,28,4,7,1,1,1,4,4096
12,28,8,7,1,1,1,8,4096
12,28,16,7,1,1,1,16,4096
12,28,32,7,1,1,1,32,4096
12,28,64,7,1,1,1,44,4096
12,28,128,7,1,1,1,44,4096
12,29,1,610,1,1,1,1,4096
12,29,4,610,1,1,1,4,4096
12,29,8,610,1,1,1,8,4096
12,29,16,610,1,1,1,16,4096
12,29,32,610,1,1,1,32,4096
12,29,64,610,1,1,1,64,4096
12,29,128,610,1,1,1,69,4096
12,30,1,791,1,1,1,1,4096
12,30,4,791,1,1,1,4,4096
12,30,8,791,1,1,1,8,4096
12,30,16,791,1,1,1,16,4096
12,30,32,791,1,1,1,32,4096
12,30,64,791,1,1,1,64,4096
12,30,128,791,1,1,1,90,4096
12,31,1,904,1,1,1,1,4096
12,31,4,904,1,1,1,4,4096
12,31,8,904,1,1,1,8,4096
12,31,16,904,1,1,1,16,4096
12,31,32,904,1,1,1,32,4096
12,31,64,904,1,1,1,64,4096
12,31,128,904,1,1,1,99,4096
12,32,1,761,1,1,1,1,4096
12,32,4,761,1,1,1,4,4096
12,32,8,761,1,1,1,8,4096
12,32,16,761,1,1,1,16,4096
12,32,32,761,1,1,1,32,4096
12,32,64,761,1,1,1,64,4096
12,32,128,761,1,1,1,128,4096
12,33,1,587,1,1,1,1,4096
12,33,4,587,1,1,1,4,4096
12,33,8,587,1,1,1,8,4096
12,33,16,587,1,1,1,16,4096
12,33,32,587,1,1,1,32,4096
12,33,64,587,1,1,1,56,4096
12,33,128,587,1,1,1,56,4096
12,34,1,934,1,1,1,1,4096
12,34,4,934,1,1,1,4,4096
12,34,8,934,1,1,1,8,4096
12,34,16,934,1,1,1,16,4096
12,34,32,934,1,1,1,32,4096
12,34,64,934,1,1,1,38,4096
12,34,128,934,1,1,1,38,4096
13,0,1,222,1,1,1,1,4096
13,0,4,222,1,1,1,4,4096
13,0,8,222,1,1,1,8,4096
13,0,16,222,1,1,1,16,4096
13,0,32,222,1,1,1,32,4096
13,0,64,222,1,1,1,64,4096
13,0,128,222,1,1,1,96,4096
13,1,1,826,1,1,1,1,4096
13,1,4,826,1,1,1,4,4096
13,1,8,826,1,1,1,8,4096
13,1,16,826,1,1,1,16,4096
13,1,32,826,1,1,1,32,4096
13,1,64,826,1,1,1,51,4096
13,1,128,826,1,1,1,51,4096
13,2,1,871,1,1,1,1,4096
13,2,4,871,1,1,1,4,4096
13,2,8,871,1,1,1,8,4096
13,2,16,871,1,1,1,16,4096
13,2,32,871,1,1,1,32,4096
13,2,64,871,1,1,1,64,4096
13,2,128,871,1,1,1,128,4096
13,3,1,691,5,0,1,1,4096
13,3,4,691,5,0,1,4,4096
13,3,8,691,5,1,1,8,4096
13,3,16,691,5,1,1,16,4096
13,3,32,691,5,1,1,32,4096
13,3,64,691,5,1,1,64,4096
13,3,128,691,5,1,1,128,4096
13,4,1,107,1,1,1,1,4096
13,4,4,107,1,1,1,4,4096
13,4,8,107,1,1,1,8,4096
13,4,16,107,1,1,1,16,4096
13,4,32,107,1,1,1,32,4096
13,4,64,107,1,1,1,50,4096
13,4,128,107,1,1,1,50,4096
13,5,1,468,1,1,1,1,4096
13,5,4,468,1,1,1,4,4096
13,5,8,468,1,1,1,8,4096
13,5,16,468,1,1,1,16,4096
13,5,32,468,1,1,1,32,4096
13,5,64,468,1,1,1,43,4096
13,5,128,468,1,1,1,43,4096
13,6,1,89,1,1,1,1,4096
13,6,4,89,1,1,1,4,4096
13,6,8,89,1,1,1,8,4096
13,6,16,89,1,1,1,16,4096
13,6,32,89,1,1,1,32,4096
13,6,64,89,1,1,1,64,4096
13,6,128,89,1,1,1,79,4096
13,7,1,713,1,1,1,1,4096
13,7,4,713,1,1,1,4,4096
13,7,8,713,1,1,1,8,4096
13,7,16,713,1,1,1,16,4096
13,7,32,713,1,1,1,32,4096
13,7,64,713,1,1,1,64,4096
13,7,128,713,1,1,1,128,4096
13,8,1,865,1,1,1,1,4096
13,8,4,865,1,1,1,4,4096
13,8,8,865,1,1,1,7,4096
13,8,16,865,1,1,1,7,4096
13,8,32,865,1,1,1,7,4096
13,8,64,865,1,1,1,7,4096
13,8,128,865,1,1,1,7,4096
13,9,1,492,2,0,1,1,4096
13,9,4,492,2,1,1,4,4096
13,9,8,492,2,1,1,8,4096
13,9,16,492,2,1,1,16,4096
13,9,32,492,2,1,1,32,4096
13,9,64,492,2,1,1,64,4096
13,9,128,492,2,1,1,128,4096
13,10,1,765,14,0,0,1,4096
13,10,4,765,14,0,0,4,4096
13,10,8,765,14,0,1,8,4096
13,10,16,765,14,1,1,16,4096
13,10,32,765,14,1,1,32,4096
13,10,64,765,14,1,1,64,4096
13,10,128,765,14,1,1,128,4096
13,11,1,1023,1,1,1,1,4096
13,11,4,1023,1,1,1,4,4096
13,11,8,1023,1,1,1,8,4096
13,11,16,1023,1,1,1,16,4096
13,11,32,1023,1,1,1,32,4096
13,11,64,1023,1,1,1,33,4096
13,11,128,1023,1,1,1,33,4096
13,12,1,597,1,1,1,1,4096
13,12,4,597,1,1,1,4,4096
13,12,8,597,1,1,1,8,4096
13,12,16,597,1,1,1,16,4096
13,12,32,597,1,1,1,32,4096
13,12,64,597,1,1,1,64,4096
13,12,128,597,1,1,1,119,4096
13,13,1,562,2,0,0,1,4096
13,13,4,562,2,1,1,4,4096
13,13,8,562,2,1,1,8,4096
13,13,16,562,2,1,1,16,4096
13,13,32,562,2,1,1,32,4096
13,13,64,562,2,1,1,64,4096
13,13,128,562,2,1,1,128,4096
13,14,1,478,1,1,1,1,4096
13,14,4,478,1,1,1,4,4096
13,14,8,478,1,1,1,8,4096
13,14,16,478,1,1,1,11,4096
13,14,32,478,1,1,1,11,4096
13,14,64,478,1,1,1,11,4096
13,14,128,478,1,1,1,11,4096
13,15,1,267,1,1,1,1,4096
13,15,4,267,1,1,1,4,4096
13,15,8,267,1,1,1,8,4096
13,15,16,267,1,1,1,16,4096
13,15,32,267,1,1,1,32,4096
13,15,64,267,1,1,1,64,4096
13,15,128,267,1,1,1,122,4096
13,16,1,917,1,1,1,1,4096
13,16,4,917,1,1,1,4,4096
13,16,8,917,1,1,1,8,4096
13,16,16,917,1,1,1,16,4096
13,16,32,917,1,1,1,32,4096
13,16,64,917,1,1,1,64,4096
13,16,128,917,1,1,1,119,4096
13,17,1,656,1,1,1,1,4096
13,17,4,656,1,1,1,4,4096
13,17,8,656,1,1,1,8,4096
13,17,16,656,1,1,1,16,4096
13,17,32,656,1,1,1,32,4096
13,17,64,656,1,1,1,51,4096
13,17,128,656,1,1,1,51,4096
13,18,1,889,1,1,1,1,4096
13,18,4,889,1,1,1,4,4096
13,18,8,889,1,1,1,8,4096
13,18,16,889,1,1,1,16,4096
13,18,32,889,1,1,1,32,4096
13,18,64,889,1,1,1,56,4096
13,18,128,889,1,1,1,56,4096
13,19,1,510,1,1,1,1,4096
13,19,4,510,1,1,1,4,4096
13,19,8,510,1,1,1,8,4096
13,19,16,510,1,1,1,16,4096
13,19,32,510,1,1,1,32,4096
13,19,64,510,1,1,1,62,4096
13,19,128,510,1,1,1,62,4096
13,20,1,860,1,1,1,1,4096
13,20,4,860,1,1,1,4,4096
13,20,8,860,1,1,1,8,4096
13,20,16,860,1,1,1,11,4096
13,20,32,860,1,1,1,11,4096
13,20,64,860,1,1,1,11,4096
13,20,128,860,1,1,1,11,4096
13,21,1,553,1,1,1,1,4096
13,21,4,553,1,1,1,4,4096
13,21,8,553,1,1,1,8,4096
13,21,16,553,1,1,1,16,4096
13,21,32,553,1,1,1,32,4096
13,21,64,553,1,1,1,64,4096
13,21,128,553,1,1,1,113,4096
13,22,1,629,1,1,1,1,4096
13,22,4,629,1,1,1,4,4096
13,22,8,629,1,1,1,8,4096
13,22,16,629,1,1,1,16,4096
13,22,32,629,1,1,1,32,4096
13,22,64,629,1,1,1,64,4096
13,22,128,629,1,1,1,128,4096
13,23,1,759,1,1,1,1,4096
13,23,4,759,1,1,1,4,4096
13,23,8,759,1,1,1,8,4096
13,23,16,759,1,1,1,11,4096
13,23,32,759,1,1,1,11,4096
13,23,64,759,1,1,1,11,4096
13,23,128,759,1,1,1,11,4096
13,24,1,874,126,0,1,1,4096
13,24,4,874,126,0,1,4,4096
13,24,8,874,126,0,1,8,4096
13,24,16,874,126,0,1,16,4096
13,24,32,874,126,0,1,32,4096
13,24,64,874,126,0,1,64,4096
13,24,128,874,126,1,1,128,4096
13,25,1,720,5,0,0,1,4096
13,25,4,720,5,0,0,4,4096
13,25,8,720,5,1,0,8,4096
13,25,16,720,5,1,0,16,4096
13,25,32,720,5,1,0,32,4096
13,25,64,720,5,1,0,64,4096
13,25,128,720,5,1,0,128,4096
13,26,1,314,11,0,0,1,4096
13,26,4,314,11,0,0,4,4096
13,26,8,314,11,0,0,8,4096
13,26,16,314,11,1,0,16,4096
13,26,32,314,11,1,0,32,4096
13,26,64,314,11,1,0,64,4096
13,26,128,314,11,1,0,128,4096
13,27,1,602,2,0,0,1,4096
13,27,4,602,2,1,0,4,4096
13,27,8,602,2,1,0,8,4096
13,27,16,602,2,1,0,16,4096
13,27,32,602,2,1,0,32,4096
13,27,64,602,2,1,0,64,4096
13,27,128,602,2,1,0,64,4096
13,28,1,7,1,1,1,1,4096
13,28,4,7,1,1,1,4,4096
13,28,8,7,1,1,1,8,4096
13,28,16,7,1,1,1,10,4096
13,28,32,7,1,1,1,10,4096
13,28,64,7,1,1,1,10,4096
13,28,128,7,1,1,1,10,4096
13,29,1,610,1,1,1,1,4096
13,29,4,610,1,1,1,4,4096
13,29,8,610,1,1,1,8,4096
13,29,16,610,1,1,1,16,4096
13,29,32,610,1,1,1,32,4096
13,29,64,610,1,1,1,64,4096
13,29,128,610,1,1,1,66,4096
13,30,1,778,6,0,0,1,4096
13,30,4,778,6,0,1,4,4096
13,30,8,778,6,1,1,8,4096
13,30,16,778,6,1,1,16,4096
13,30,32,778,6,1,1,32,4096
13,30,64,778,6,1,1,64,4096
13,30,128,778,6,1,1,128,4096
13,31,1,921,1,1,1,1,4096
13,31,4,921,1,1,1,4,4096
13,31,8,921,1,1,1,8,4096
13,31,16,921,1,1,1,16,4096
13,31,32,921,1,1,1,32,4096
13,31,64,921,1,1,1,33,4096
13,31,128,921,1,1,1,33,4096
13,32,1,749,1,1,1,1,4096
13,32,4,749,1,1,1,4,4096
13,32,8,749,1,1,1,8,4096
13,32,16,749,1,1,1,16,4096
13,32,32,749,1,1,1,32,4096
13,32,64,749,1,1,1,61,4096
13,32,128,749,1,1,1,61,4096
13,33,1,577,1,1,1,1,4096
13,33,4,577,1,1,1,4,4096
13,33,8,577,1,1,1,6,4096
13,33,16,577,1,1,1,6,4096
13,33,32,577,1,1,1,6,4096
13,33,64,577,1,1,1,6,4096
13,33,128,577,1,1,1,6,4096
13,34,1,936,4,0,0,1,4096
13,34,4,936,4,1,1,4,4096
13,34,8,936,4,1,1,8,4096
13,34,16,936,4,1,1,16,4096
13,34,32,936,4,1,1,32,4096
13,34,64,936,4,1,1,64,4096
13,34,128,936,4,1,1,128,4096
