packet_index,payload_symbol_index,phase_weight,gt_raw_fft_bin,amp_rank,phase_metric_rank,phase_line_slope_pi,phase_line_r2
11,31,1.5,905,3,225,0.11239576155823026,0.24320661134932353
11,31,2.0,905,3,268,0.11239576155823026,0.24320661134932353
11,31,3.0,905,3,305,0.11239576155823026,0.24320661134932353
11,32,0.0,748,1,1,0.11239576155823026,0.24320661134932353
11,32,0.05,748,1,1,0.11239576155823026,0.24320661134932353
11,32,0.1,748,1,1,0.11239576155823026,0.24320661134932353
11,32,0.2,748,1,1,0.11239576155823026,0.24320661134932353
11,32,0.35,748,1,5,0.11239576155823026,0.24320661134932353
11,32,0.5,748,1,39,0.11239576155823026,0.24320661134932353
11,32,0.75,748,1,131,0.11239576155823026,0.24320661134932353
11,32,1.0,748,1,215,0.11239576155823026,0.24320661134932353
11,32,1.5,748,1,306,0.11239576155823026,0.24320661134932353
11,32,2.0,748,1,340,0.11239576155823026,0.24320661134932353
11,32,3.0,748,1,370,0.11239576155823026,0.24320661134932353
11,33,0.0,586,1,1,0.11239576155823026,0.24320661134932353
11,33,0.05,586,1,1,0.11239576155823026,0.24320661134932353
11,33,0.1,586,1,10,0.11239576155823026,0.24320661134932353
11,33,0.2,586,1,100,0.11239576155823026,0.24320661134932353
11,33,0.35,586,1,352,0.11239576155823026,0.24320661134932353
11,33,0.5,586,1,507,0.11239576155823026,0.24320661134932353
11,33,0.75,586,1,624,0.11239576155823026,0.24320661134932353
11,33,1.0,586,1,691,0.11239576155823026,0.24320661134932353
11,33,1.5,586,1,755,0.11239576155823026,0.24320661134932353
11,33,2.0,586,1,789,0.11239576155823026,0.24320661134932353
11,33,3.0,586,1,835,0.11239576155823026,0.24320661134932353
11,34,0.0,93,1,1,0.11239576155823026,0.24320661134932353
11,34,0.05,93,1,2,0.11239576155823026,0.24320661134932353
11,34,0.1,93,1,3,0.11239576155823026,0.24320661134932353
11,34,0.2,93,1,28,0.11239576155823026,0.24320661134932353
11,34,0.35,93,1,139,0.11239576155823026,0.24320661134932353
11,34,0.5,93,1,262,0.11239576155823026,0.24320661134932353
11,34,0.75,93,1,378,0.11239576155823026,0.24320661134932353
11,34,1.0,93,1,442,0.11239576155823026,0.24320661134932353
11,34,1.5,93,1,505,0.11239576155823026,0.24320661134932353
11,34,2.0,93,1,528,0.11239576155823026,0.24320661134932353
11,34,3.0,93,1,554,0.11239576155823026,0.24320661134932353
12,0,0.0,803,1,1,-0.06001748617044445,0.06693343430347853
12,0,0.05,803,1,1,-0.06001748617044445,0.06693343430347853
12,0,0.1,803,1,1,-0.06001748617044445,0.06693343430347853
12,0,0.2,803,1,1,-0.06001748617044445,0.06693343430347853
12,0,0.35,803,1,1,-0.06001748617044445,0.06693343430347853
12,0,0.5,803,1,1,-0.06001748617044445,0.06693343430347853
12,0,0.75,803,1,1,-0.06001748617044445,0.06693343430347853
12,0,1.0,803,1,2,-0.06001748617044445,0.06693343430347853
12,0,1.5,803,1,3,-0.06001748617044445,0.06693343430347853
12,0,2.0,803,1,4,-0.06001748617044445,0.06693343430347853
12,0,3.0,803,1,19,-0.06001748617044445,0.06693343430347853
12,1,0.0,711,1,1,-0.06001748617044445,0.06693343430347853
12,1,0.05,711,1,1,-0.06001748617044445,0.06693343430347853
12,1,0.1,711,1,1,-0.06001748617044445,0.06693343430347853
12,1,0.2,711,1,1,-0.06001748617044445,0.06693343430347853
12,1,0.35,711,1,1,-0.06001748617044445,0.06693343430347853
12,1,0.5,711,1,1,-0.06001748617044445,0.06693343430347853
12,1,0.75,711,1,1,-0.06001748617044445,0.06693343430347853
12,1,1.0,711,1,1,-0.06001748617044445,0.06693343430347853
12,1,1.5,711,1,1,-0.06001748617044445,0.06693343430347853
12,1,2.0,711,1,1,-0.06001748617044445,0.06693343430347853
12,1,3.0,711,1,1,-0.06001748617044445,0.06693343430347853
12,2,0.0,871,1,1,-0.06001748617044445,0.06693343430347853
12,2,0.05,871,1,1,-0.06001748617044445,0.06693343430347853
12,2,0.1,871,1,1,-0.06001748617044445,0.06693343430347853
12,2,0.2,871,1,1,-0.06001748617044445,0.06693343430347853
12,2,0.35,871,1,1,-0.06001748617044445,0.06693343430347853
12,2,0.5,871,1,1,-0.06001748617044445,0.06693343430347853
12,2,0.75,871,1,9,-0.06001748617044445,0.06693343430347853
12,2,1.0,871,1,38,-0.06001748617044445,0.06693343430347853
12,2,1.5,871,1,114,-0.06001748617044445,0.06693343430347853
12,2,2.0,871,1,177,-0.06001748617044445,0.06693343430347853
12,2,3.0,871,1,236,-0.06001748617044445,0.06693343430347853
12,3,0.0,691,1,1,-0.06001748617044445,0.06693343430347853
12,3,0.05,691,1,1,-0.06001748617044445,0.06693343430347853
12,3,0.1,691,1,1,-0.06001748617044445,0.06693343430347853
12,3,0.2,691,1,1,-0.06001748617044445,0.06693343430347853
12,3,0.35,691,1,1,-0.06001748617044445,0.06693343430347853
12,3,0.5,691,1,1,-0.06001748617044445,0.06693343430347853
12,3,0.75,691,1,1,-0.06001748617044445,0.06693343430347853
12,3,1.0,691,1,1,-0.06001748617044445,0.06693343430347853
12,3,1.5,691,1,1,-0.06001748617044445,0.06693343430347853
12,3,2.0,691,1,2,-0.06001748617044445,0.06693343430347853
12,3,3.0,691,1,6,-0.06001748617044445,0.06693343430347853
12,4,0.0,107,1,1,-0.06001748617044445,0.06693343430347853
12,4,0.05,107,1,2,-0.06001748617044445,0.06693343430347853
12,4,0.1,107,1,13,-0.06001748617044445,0.06693343430347853
12,4,0.2,107,1,79,-0.06001748617044445,0.06693343430347853
12,4,0.35,107,1,265,-0.06001748617044445,0.06693343430347853
12,4,0.5,107,1,430,-0.06001748617044445,0.06693343430347853
12,4,0.75,107,1,561,-0.06001748617044445,0.06693343430347853
12,4,1.0,107,1,611,-0.06001748617044445,0.06693343430347853
12,4,1.5,107,1,662,-0.06001748617044445,0.06693343430347853
12,4,2.0,107,1,689,-0.06001748617044445,0.06693343430347853
12,4,3.0,107,1,713,-0.06001748617044445,0.06693343430347853
12,5,0.0,468,1,1,-0.06001748617044445,0.06693343430347853
12,5,0.05,468,1,1,-0.06001748617044445,0.06693343430347853
12,5,0.1,468,1,1,-0.06001748617044445,0.06693343430347853
12,5,0.2,468,1,9,-0.06001748617044445,0.06693343430347853
12,5,0.35,468,1,85,-0.06001748617044445,0.06693343430347853
12,5,0.5,468,1,201,-0.06001748617044445,0.06693343430347853
12,5,0.75,468,1,363,-0.06001748617044445,0.06693343430347853
12,5,1.0,468,1,428,-0.06001748617044445,0.06693343430347853
12,5,1.5,468,1,492,-0.06001748617044445,0.06693343430347853
12,5,2.0,468,1,509,-0.06001748617044445,0.06693343430347853
12,5,3.0,468,1,542,-0.06001748617044445,0.06693343430347853
12,6,0.0,89,1,1,-0.06001748617044445,0.06693343430347853
12,6,0.05,89,1,4,-0.06001748617044445,0.06693343430347853
12,6,0.1,89,1,11,-0.06001748617044445,0.06693343430347853
12,6,0.2,89,1,70,-0.06001748617044445,0.06693343430347853
12,6,0.35,89,1,209,-0.06001748617044445,0.06693343430347853
12,6,0.5,89,1,358,-0.06001748617044445,0.06693343430347853
12,6,0.75,89,1,475,-0.06001748617044445,0.06693343430347853
12,6,1.0,89,1,519,-0.06001748617044445,0.06693343430347853
12,6,1.5,89,1,568,-0.06001748617044445,0.06693343430347853
12,6,2.0,89,1,601,-0.06001748617044445,0.06693343430347853
12,6,3.0,89,1,626,-0.06001748617044445,0.06693343430347853
12,7,0.0,713,1,1,-0.06001748617044445,0.06693343430347853
12,7,0.05,713,1,1,-0.06001748617044445,0.06693343430347853
12,7,0.1,713,1,1,-0.06001748617044445,0.06693343430347853
12,7,0.2,713,1,1,-0.06001748617044445,0.06693343430347853
12,7,0.35,713,1,1,-0.06001748617044445,0.06693343430347853
12,7,0.5,713,1,1,-0.06001748617044445,0.06693343430347853
12,7,0.75,713,1,1,-0.06001748617044445,0.06693343430347853
12,7,1.0,713,1,1,-0.06001748617044445,0.06693343430347853
12,7,1.5,713,1,2,-0.06001748617044445,0.06693343430347853
12,7,2.0,713,1,3,-0.06001748617044445,0.06693343430347853
12,7,3.0,713,1,7,-0.06001748617044445,0.06693343430347853
12,8,0.0,865,1,1,-0.06001748617044445,0.06693343430347853
12,8,0.05,865,1,1,-0.06001748617044445,0.06693343430347853
12,8,0.1,865,1,1,-0.06001748617044445,0.06693343430347853
12,8,0.2,865,1,1,-0.06001748617044445,0.06693343430347853
12,8,0.35,865,1,1,-0.06001748617044445,0.06693343430347853
12,8,0.5,865,1,1,-0.06001748617044445,0.06693343430347853
12,8,0.75,865,1,1,-0.06001748617044445,0.06693343430347853
12,8,1.0,865,1,1,-0.06001748617044445,0.06693343430347853
12,8,1.5,865,1,1,-0.06001748617044445,0.06693343430347853
12,8,2.0,865,1,1,-0.06001748617044445,0.06693343430347853
12,8,3.0,865,1,1,-0.06001748617044445,0.06693343430347853
12,9,0.0,492,1,1,-0.06001748617044445,0.06693343430347853
12,9,0.05,492,1,1,-0.06001748617044445,0.06693343430347853
12,9,0.1,492,1,4,-0.06001748617044445,0.06693343430347853
12,9,0.2,492,1,35,-0.06001748617044445,0.06693343430347853
12,9,0.35,492,1,215,-0.06001748617044445,0.06693343430347853
12,9,0.5,492,1,361,-0.06001748617044445,0.06693343430347853
12,9,0.75,492,1,512,-0.06001748617044445,0.06693343430347853
12,9,1.0,492,1,587,-0.06001748617044445,0.06693343430347853
12,9,1.5,492,1,658,-0.06001748617044445,0.06693343430347853
12,9,2.0,492,1,693,-0.06001748617044445,0.06693343430347853
12,9,3.0,492,1,728,-0.06001748617044445,0.06693343430347853
12,10,0.0,765,1,1,-0.06001748617044445,0.06693343430347853
12,10,0.05,765,1,1,-0.06001748617044445,0.06693343430347853
12,10,0.1,765,1,1,-0.06001748617044445,0.06693343430347853
12,10,0.2,765,1,1,-0.06001748617044445,0.06693343430347853
12,10,0.35,765,1,1,-0.06001748617044445,0.06693343430347853
12,10,0.5,765,1,1,-0.06001748617044445,0.06693343430347853
12,10,0.75,765,1,2,-0.06001748617044445,0.06693343430347853
12,10,1.0,765,1,3,-0.06001748617044445,0.06693343430347853
12,10,1.5,765,1,18,-0.06001748617044445,0.06693343430347853
12,10,2.0,765,1,39,-0.06001748617044445,0.06693343430347853
12,10,3.0,765,1,100,-0.06001748617044445,0.06693343430347853
12,11,0.0,1023,1,1,-0.06001748617044445,0.06693343430347853
12,11,0.05,1023,1,1,-0.06001748617044445,0.06693343430347853
12,11,0.1,1023,1,1,-0.06001748617044445,0.06693343430347853
12,11,0.2,1023,1,1,-0.06001748617044445,0.06693343430347853
12,11,0.35,1023,1,1,-0.06001748617044445,0.06693343430347853
12,11,0.5,1023,1,1,-0.06001748617044445,0.06693343430347853
12,11,0.75,1023,1,1,-0.06001748617044445,0.06693343430347853
12,11,1.0,1023,1,1,-0.06001748617044445,0.06693343430347853
12,11,1.5,1023,1,17,-0.06001748617044445,0.06693343430347853
12,11,2.0,1023,1,41,-0.06001748617044445,0.06693343430347853
12,11,3.0,1023,1,100,-0.06001748617044445,0.06693343430347853
12,12,0.0,597,3,3,-0.06001748617044445,0.06693343430347853
12,12,0.05,597,3,7,-0.06001748617044445,0.06693343430347853
12,12,0.1,597,3,12,-0.06001748617044445,0.06693343430347853
12,12,0.2,597,3,37,-0.06001748617044445,0.06693343430347853
12,12,0.35,597,3,154,-0.06001748617044445,0.06693343430347853
12,12,0.5,597,3,268,-0.06001748617044445,0.06693343430347853
12,12,0.75,597,3,383,-0.06001748617044445,0.06693343430347853
12,12,1.0,597,3,448,-0.06001748617044445,0.06693343430347853
12,12,1.5,597,3,497,-0.06001748617044445,0.06693343430347853
12,12,2.0,597,3,523,-0.06001748617044445,0.06693343430347853
12,12,3.0,597,3,548,-0.06001748617044445,0.06693343430347853
12,13,0.0,562,1,1,-0.06001748617044445,0.06693343430347853
12,13,0.05,562,1,1,-0.06001748617044445,0.06693343430347853
12,13,0.1,562,1,6,-0.06001748617044445,0.06693343430347853
12,13,0.2,562,1,55,-0.06001748617044445,0.06693343430347853
12,13,0.35,562,1,245,-0.06001748617044445,0.06693343430347853
12,13,0.5,562,1,415,-0.06001748617044445,0.06693343430347853
12,13,0.75,562,1,553,-0.06001748617044445,0.06693343430347853
12,13,1.0,562,1,610,-0.06001748617044445,0.06693343430347853
12,13,1.5,562,1,668,-0.06001748617044445,0.06693343430347853
12,13,2.0,562,1,694,-0.06001748617044445,0.06693343430347853
12,13,3.0,562,1,734,-0.06001748617044445,0.06693343430347853
12,14,0.0,478,1,1,-0.06001748617044445,0.06693343430347853
12,14,0.05,478,1,1,-0.06001748617044445,0.06693343430347853
12,14,0.1,478,1,4,-0.06001748617044445,0.06693343430347853
12,14,0.2,478,1,47,-0.06001748617044445,0.06693343430347853
12,14,0.35,478,1,235,-0.06001748617044445,0.06693343430347853
12,14,0.5,478,1,428,-0.06001748617044445,0.06693343430347853
12,14,0.75,478,1,570,-0.06001748617044445,0.06693343430347853
12,14,1.0,478,1,638,-0.06001748617044445,0.06693343430347853
12,14,1.5,478,1,718,-0.06001748617044445,0.06693343430347853
12,14,2.0,478,1,765,-0.06001748617044445,0.06693343430347853
12,14,3.0,478,1,817,-0.06001748617044445,0.06693343430347853
12,15,0.0,267,1,1,-0.06001748617044445,0.06693343430347853
12,15,0.05,267,1,1,-0.06001748617044445,0.06693343430347853
12,15,0.1,267,1,1,-0.06001748617044445,0.06693343430347853
12,15,0.2,267,1,7,-0.06001748617044445,0.06693343430347853
12,15,0.35,267,1,29,-0.06001748617044445,0.06693343430347853
12,15,0.5,267,1,97,-0.06001748617044445,0.06693343430347853
12,15,0.75,267,1,217,-0.06001748617044445,0.06693343430347853
12,15,1.0,267,1,322,-0.06001748617044445,0.06693343430347853
12,15,1.5,267,1,400,-0.06001748617044445,0.06693343430347853
12,15,2.0,267,1,437,-0.06001748617044445,0.06693343430347853
12,15,3.0,267,1,471,-0.06001748617044445,0.06693343430347853
12,16,0.0,917,1,1,-0.06001748617044445,0.06693343430347853
12,16,0.05,917,1,1,-0.06001748617044445,0.06693343430347853
12,16,0.1,917,1,1,-0.06001748617044445,0.06693343430347853
12,16,0.2,917,1,1,-0.06001748617044445,0.06693343430347853
12,16,0.35,917,1,3,-0.06001748617044445,0.06693343430347853
12,16,0.5,917,1,10,-0.06001748617044445,0.06693343430347853
12,16,0.75,917,1,41,-0.06001748617044445,0.06693343430347853
12,16,1.0,917,1,99,-0.06001748617044445,0.06693343430347853
12,16,1.5,917,1,205,-0.06001748617044445,0.06693343430347853
12,16,2.0,917,1,260,-0.06001748617044445,0.06693343430347853
12,16,3.0,917,1,298,-0.06001748617044445,0.06693343430347853
12,17,0.0,656,1,1,-0.06001748617044445,0.06693343430347853
12,17,0.05,656,1,1,-0.06001748617044445,0.06693343430347853
12,17,0.1,656,1,1,-0.06001748617044445,0.06693343430347853
12,17,0.2,656,1,17,-0.06001748617044445,0.06693343430347853
12,17,0.35,656,1,173,-0.06001748617044445,0.06693343430347853
12,17,0.5,656,1,376,-0.06001748617044445,0.06693343430347853
12,17,0.75,656,1,554,-0.06001748617044445,0.06693343430347853
12,17,1.0,656,1,633,-0.06001748617044445,0.06693343430347853
12,17,1.5,656,1,716,-0.06001748617044445,0.06693343430347853
12,17,2.0,656,1,760,-0.06001748617044445,0.06693343430347853
12,17,3.0,656,1,817,-0.06001748617044445,0.06693343430347853
12,18,0.0,889,1,1,-0.06001748617044445,0.06693343430347853
12,18,0.05,889,1,1,-0.06001748617044445,0.06693343430347853
12,18,0.1,889,1,2,-0.06001748617044445,0.06693343430347853
12,18,0.2,889,1,28,-0.06001748617044445,0.06693343430347853
12,18,0.35,889,1,151,-0.06001748617044445,0.06693343430347853
12,18,0.5,889,1,292,-0.06001748617044445,0.06693343430347853
12,18,0.75,889,1,407,-0.06001748617044445,0.06693343430347853
12,18,1.0,889,1,462,-0.06001748617044445,0.06693343430347853
12,18,1.5,889,1,532,-0.06001748617044445,0.06693343430347853
12,18,2.0,889,1,565,-0.06001748617044445,0.06693343430347853
12,18,3.0,889,1,595,-0.06001748617044445,0.06693343430347853
12,19,0.0,510,1,1,-0.06001748617044445,0.06693343430347853
12,19,0.05,510,1,1,-0.06001748617044445,0.06693343430347853
12,19,0.1,510,1,1,-0.06001748617044445,0.06693343430347853
12,19,0.2,510,1,8,-0.06001748617044445,0.06693343430347853
12,19,0.35,510,1,83,-0.06001748617044445,0.06693343430347853
12,19,0.5,510,1,186,-0.06001748617044445,0.06693343430347853
12,19,0.75,510,1,316,-0.06001748617044445,0.06693343430347853
12,19,1.0,510,1,400,-0.06001748617044445,0.06693343430347853
12,19,1.5,510,1,464,-0.06001748617044445,0.06693343430347853
12,19,2.0,510,1,496,-0.06001748617044445,0.06693343430347853
12,19,3.0,510,1,519,-0.06001748617044445,0.06693343430347853
12,20,0.0,860,5,5,-0.06001748617044445,0.06693343430347853
12,20,0.05,860,5,7,-0.06001748617044445,0.06693343430347853
12,20,0.1,860,5,21,-0.06001748617044445,0.06693343430347853
12,20,0.2,860,5,114,-0.06001748617044445,0.06693343430347853
12,20,0.35,860,5,299,-0.06001748617044445,0.06693343430347853
12,20,0.5,860,5,430,-0.06001748617044445,0.06693343430347853
12,20,0.75,860,5,523,-0.06001748617044445,0.06693343430347853
12,20,1.0,860,5,580,-0.06001748617044445,0.06693343430347853
12,20,1.5,860,5,620,-0.06001748617044445,0.06693343430347853
12,20,2.0,860,5,643,-0.06001748617044445,0.06693343430347853
12,20,3.0,860,5,670,-0.06001748617044445,0.06693343430347853
12,21,0.0,553,1,1,-0.06001748617044445,0.06693343430347853
12,21,0.05,553,1,1,-0.06001748617044445,0.06693343430347853
12,21,0.1,553,1,1,-0.06001748617044445,0.06693343430347853
12,21,0.2,553,1,1,-0.06001748617044445,0.06693343430347853
12,21,0.35,553,1,5,-0.06001748617044445,0.06693343430347853
12,21,0.5,553,1,22,-0.06001748617044445,0.06693343430347853
12,21,0.75,553,1,67,-0.06001748617044445,0.06693343430347853
12,21,1.0,553,1,133,-0.06001748617044445,0.06693343430347853
12,21,1.5,553,1,235,-0.06001748617044445,0.06693343430347853
12,21,2.0,553,1,289,-0.06001748617044445,0.06693343430347853
12,21,3.0,553,1,325,-0.06001748617044445,0.06693343430347853
12,22,0.0,629,1,1,-0.06001748617044445,0.06693343430347853
12,22,0.05,629,1,1,-0.06001748617044445,0.06693343430347853
12,22,0.1,629,1,1,-0.06001748617044445,0.06693343430347853
12,22,0.2,629,1,19,-0.06001748617044445,0.06693343430347853
12,22,0.35,629,1,119,-0.06001748617044445,0.06693343430347853
12,22,0.5,629,1,255,-0.06001748617044445,0.06693343430347853
12,22,0.75,629,1,408,-0.06001748617044445,0.06693343430347853
12,22,1.0,629,1,486,-0.06001748617044445,0.06693343430347853
12,22,1.5,629,1,544,-0.06001748617044445,0.06693343430347853
12,22,2.0,629,1,577,-0.06001748617044445,0.06693343430347853
12,22,3.0,629,1,614,-0.06001748617044445,0.06693343430347853
12,23,0.0,759,1,1,-0.06001748617044445,0.06693343430347853
12,23,0.05,759,1,1,-0.06001748617044445,0.06693343430347853
12,23,0.1,759,1,1,-0.06001748617044445,0.06693343430347853
12,23,0.2,759,1,13,-0.06001748617044445,0.06693343430347853
12,23,0.35,759,1,149,-0.06001748617044445,0.06693343430347853
12,23,0.5,759,1,304,-0.06001748617044445,0.06693343430347853
12,23,0.75,759,1,475,-0.06001748617044445,0.06693343430347853
12,23,1.0,759,1,538,-0.06001748617044445,0.06693343430347853
12,23,1.5,759,1,604,-0.06001748617044445,0.06693343430347853
12,23,2.0,759,1,640,-0.06001748617044445,0.06693343430347853
12,23,3.0,759,1,677,-0.06001748617044445,0.06693343430347853
12,24,0.0,874,1,1,-0.06001748617044445,0.06693343430347853
12,24,0.05,874,1,8,-0.06001748617044445,0.06693343430347853
12,24,0.1,874,1,35,-0.06001748617044445,0.06693343430347853
12,24,0.2,874,1,162,-0.06001748617044445,0.06693343430347853
12,24,0.35,874,1,397,-0.06001748617044445,0.06693343430347853
12,24,0.5,874,1,548,-0.06001748617044445,0.06693343430347853
12,24,0.75,874,1,667,-0.06001748617044445,0.06693343430347853
12,24,1.0,874,1,707,-0.06001748617044445,0.06693343430347853
12,24,1.5,874,1,761,-0.06001748617044445,0.06693343430347853
12,24,2.0,874,1,790,-0.06001748617044445,0.06693343430347853
12,24,3.0,874,1,828,-0.06001748617044445,0.06693343430347853
12,25,0.0,720,1,1,-0.06001748617044445,0.06693343430347853
12,25,0.05,720,1,1,-0.06001748617044445,0.06693343430347853
12,25,0.1,720,1,1,-0.06001748617044445,0.06693343430347853
12,25,0.2,720,1,1,-0.06001748617044445,0.06693343430347853
12,25,0.35,720,1,1,-0.06001748617044445,0.06693343430347853
12,25,0.5,720,1,2,-0.06001748617044445,0.06693343430347853
12,25,0.75,720,1,5,-0.06001748617044445,0.06693343430347853
12,25,1.0,720,1,12,-0.06001748617044445,0.06693343430347853
12,25,1.5,720,1,48,-0.06001748617044445,0.06693343430347853
12,25,2.0,720,1,86,-0.06001748617044445,0.06693343430347853
12,25,3.0,720,1,152,-0.06001748617044445,0.06693343430347853
12,26,0.0,314,11,11,-0.06001748617044445,0.06693343430347853
12,26,0.05,314,11,22,-0.06001748617044445,0.06693343430347853
12,26,0.1,314,11,43,-0.06001748617044445,0.06693343430347853
12,26,0.2,314,11,119,-0.06001748617044445,0.06693343430347853
12,26,0.35,314,11,276,-0.06001748617044445,0.06693343430347853
12,26,0.5,314,11,375,-0.06001748617044445,0.06693343430347853
12,26,0.75,314,11,479,-0.06001748617044445,0.06693343430347853
12,26,1.0,314,11,530,-0.06001748617044445,0.06693343430347853
12,26,1.5,314,11,568,-0.06001748617044445,0.06693343430347853
12,26,2.0,314,11,588,-0.06001748617044445,0.06693343430347853
12,26,3.0,314,11,604,-0.06001748617044445,0.06693343430347853
12,27,0.0,602,1,1,-0.06001748617044445,0.06693343430347853
12,27,0.05,602,1,1,-0.06001748617044445,0.06693343430347853
12,27,0.1,602,1,1,-0.06001748617044445,0.06693343430347853
12,27,0.2,602,1,1,-0.06001748617044445,0.06693343430347853
12,27,0.35,602,1,1,-0.06001748617044445,0.06693343430347853
12,27,0.5,602,1,1,-0.06001748617044445,0.06693343430347853
12,27,0.75,602,1,3,-0.06001748617044445,0.06693343430347853
12,27,1.0,602,1,14,-0.06001748617044445,0.06693343430347853
12,27,1.5,602,1,46,-0.06001748617044445,0.06693343430347853
12,27,2.0,602,1,94,-0.06001748617044445,0.06693343430347853
12,27,3.0,602,1,158,-0.06001748617044445,0.06693343430347853
12,28,0.0,7,1,1,-0.06001748617044445,0.06693343430347853
12,28,0.05,7,1,1,-0.06001748617044445,0.06693343430347853
12,28,0.1,7,1,1,-0.06001748617044445,0.06693343430347853
12,28,0.2,7,1,10,-0.06001748617044445,0.06693343430347853
12,28,0.35,7,1,116,-0.06001748617044445,0.06693343430347853
12,28,0.5,7,1,235,-0.06001748617044445,0.06693343430347853
12,28,0.75,7,1,400,-0.06001748617044445,0.06693343430347853
12,28,1.0,7,1,470,-0.06001748617044445,0.06693343430347853
12,28,1.5,7,1,530,-0.06001748617044445,0.06693343430347853
12,28,2.0,7,1,559,-0.06001748617044445,0.06693343430347853
12,28,3.0,7,1,584,-0.06001748617044445,0.06693343430347853
12,29,0.0,610,1,1,-0.06001748617044445,0.06693343430347853
12,29,0.05,610,1,1,-0.06001748617044445,0.06693343430347853
12,29,0.1,610,1,1,-0.06001748617044445,0.06693343430347853
12,29,0.2,610,1,4,-0.06001748617044445,0.06693343430347853
12,29,0.35,610,1,22,-0.06001748617044445,0.06693343430347853
12,29,0.5,610,1,59,-0.06001748617044445,0.06693343430347853
12,29,0.75,610,1,152,-0.06001748617044445,0.06693343430347853
12,29,1.0,610,1,239,-0.06001748617044445,0.06693343430347853
12,29,1.5,610,1,328,-0.06001748617044445,0.06693343430347853
12,29,2.0,610,1,365,-0.06001748617044445,0.06693343430347853
12,29,3.0,610,1,400,-0.06001748617044445,0.06693343430347853
12,30,0.0,791,1,1,-0.06001748617044445,0.06693343430347853
12,30,0.05,791,1,1,-0.06001748617044445,0.06693343430347853
12,30,0.1,791,1,1,-0.06001748617044445,0.06693343430347853
12,30,0.2,791,1,1,-0.06001748617044445,0.06693343430347853
12,30,0.35,791,1,1,-0.06001748617044445,0.06693343430347853
12,30,0.5,791,1,2,-0.06001748617044445,0.06693343430347853
12,30,0.75,791,1,2,-0.06001748617044445,0.06693343430347853
12,30,1.0,791,1,2,-0.06001748617044445,0.06693343430347853
12,30,1.5,791,1,9,-0.06001748617044445,0.06693343430347853
12,30,2.0,791,1,22,-0.06001748617044445,0.06693343430347853
12,30,3.0,791,1,69,-0.06001748617044445,0.06693343430347853
12,31,0.0,904,1,1,-0.06001748617044445,0.06693343430347853
12,31,0.05,904,1,1,-0.06001748617044445,0.06693343430347853
12,31,0.1,904,1,1,-0.06001748617044445,0.06693343430347853
12,31,0.2,904,1,1,-0.06001748617044445,0.06693343430347853
12,31,0.35,904,1,1,-0.06001748617044445,0.06693343430347853
12,31,0.5,904,1,1,-0.06001748617044445,0.06693343430347853
12,31,0.75,904,1,1,-0.06001748617044445,0.06693343430347853
12,31,1.0,904,1,1,-0.06001748617044445,0.06693343430347853
12,31,1.5,904,1,2,-0.06001748617044445,0.06693343430347853
12,31,2.0,904,1,11,-0.06001748617044445,0.06693343430347853
12,31,3.0,904,1,32,-0.06001748617044445,0.06693343430347853
12,32,0.0,761,1,1,-0.06001748617044445,0.06693343430347853
12,32,0.05,761,1,1,-0.06001748617044445,0.06693343430347853
12,32,0.1,761,1,3,-0.06001748617044445,0.06693343430347853
12,32,0.2,761,1,10,-0.06001748617044445,0.06693343430347853
12,32,0.35,761,1,42,-0.06001748617044445,0.06693343430347853
12,32,0.5,761,1,107,-0.06001748617044445,0.06693343430347853
12,32,0.75,761,1,234,-0.06001748617044445,0.06693343430347853
12,32,1.0,761,1,308,-0.06001748617044445,0.06693343430347853
12,32,1.5,761,1,371,-0.06001748617044445,0.06693343430347853
12,32,2.0,761,1,407,-0.06001748617044445,0.06693343430347853
12,32,3.0,761,1,440,-0.06001748617044445,0.06693343430347853
12,33,0.0,587,1,1,-0.06001748617044445,0.06693343430347853
12,33,0.05,587,1,1,-0.06001748617044445,0.06693343430347853
12,33,0.1,587,1,6,-0.06001748617044445,0.06693343430347853
12,33,0.2,587,1,66,-0.06001748617044445,0.06693343430347853
12,33,0.35,587,1,274,-0.06001748617044445,0.06693343430347853
12,33,0.5,587,1,435,-0.06001748617044445,0.06693343430347853
12,33,0.75,587,1,578,-0.06001748617044445,0.06693343430347853
12,33,1.0,587,1,639,-0.06001748617044445,0.06693343430347853
12,33,1.5,587,1,711,-0.06001748617044445,0.06693343430347853
12,33,2.0,587,1,749,-0.06001748617044445,0.06693343430347853
12,33,3.0,587,1,787,-0.06001748617044445,0.06693343430347853
12,34,0.0,934,1,1,-0.06001748617044445,0.06693343430347853
12,34,0.05,934,1,1,-0.06001748617044445,0.06693343430347853
12,34,0.1,934,1,1,-0.06001748617044445,0.06693343430347853
12,34,0.2,934,1,20,-0.06001748617044445,0.06693343430347853
12,34,0.35,934,1,114,-0.06001748617044445,0.06693343430347853
12,34,0.5,934,1,232,-0.06001748617044445,0.06693343430347853
12,34,0.75,934,1,384,-0.06001748617044445,0.06693343430347853
12,34,1.0,934,1,458,-0.06001748617044445,0.06693343430347853
12,34,1.5,934,1,521,-0.06001748617044445,0.06693343430347853
12,34,2.0,934,1,554,-0.06001748617044445,0.06693343430347853
12,34,3.0,934,1,585,-0.06001748617044445,0.06693343430347853
13,0,0.0,222,1,1,-0.05462007300504638,0.7564878411398823
13,0,0.05,222,1,1,-0.05462007300504638,0.7564878411398823
